salary_max,description,__CLASS__,title,salary_is_predicted,salary_min,id,adref,latitude,redirect_url,created,longitude,location.display_name,location.area,location.__CLASS__,company.__CLASS__,company.display_name,category.__CLASS__,category.tag,category.label,contract_time,contract_type
85314.22,"FULL-SERVICE SHOPPER Start earning quickly with a flexible schedule Shopping with Instacart is more than grocery delivery. Shoppers help make our world go round. They make money, make moves, and make shopping lists come true. They make good time, make life easier, and make people’s day. Shoppers make it all happen—sign up now to help create a world where everyone has access to the food they love. As a full-service shopper, you’ll receive orders through the Shopper app to shop from stores in you…",Adzuna::API::Response::Job,"Shop, Deliver, Earn Cash - Instacart",1,85314.22,5676012121,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVlBDVFFNTW04UkdxMHFRSXZ1TWhMQSIsImkiOiI1Njc2MDEyMTIxIn0.KPUk3-t2qUVq2_5nCKf6-ObVQ08wjb09Ff8P2dswZsc,64.856607,https://www.adzuna.com/land/ad/5676012121?se=VPCTQMMm8RGq0qQIvuMhLA&utm_medium=api&utm_source=abfa41a4&v=B1A1ADD2D08DE2B2F6354801EB3680F057DC1B5D,2026-03-23T09:55:44Z,-147.877356,"College, Fairbanks North Star","['US', 'Alaska', 'Fairbanks North Star', 'College']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Instacart Shoppers,Adzuna::API::Response::Category,hospitality-catering-jobs,Hospitality & Catering Jobs,part_time,contract
69655.48,"FULL-SERVICE SHOPPER Start earning quickly with a flexible schedule Shopping with Instacart is more than grocery delivery. Shoppers help make our world go round. They make money, make moves, and make shopping lists come true. They make good time, make life easier, and make people’s day. Shoppers make it all happen—sign up now to help create a world where everyone has access to the food they love. As a full-service shopper, you’ll receive orders through the Shopper app to shop from stores in you…",Adzuna::API::Response::Job,Instacart Shopper - Delivery Driver,1,69655.48,5676012153,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NjAxMjE1MyIsInMiOiJWUENUUU1NbThSR3EwcVFJdnVNaExBIn0.I-eeszZB5TLRvlalBaz9J8jLlMF7qZ96lCxWcSmZQ90,64.921304,https://www.adzuna.com/land/ad/5676012153?se=VPCTQMMm8RGq0qQIvuMhLA&utm_medium=api&utm_source=abfa41a4&v=9910ABE5C3DE39DCD4F31D3C975E7627F733113B,2026-03-23T09:55:44Z,-150.685914,"Denali National Park, Denali","['US', 'Alaska', 'Denali', 'Denali National Park']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Instacart Shoppers,Adzuna::API::Response::Category,hospitality-catering-jobs,Hospitality & Catering Jobs,part_time,contract
73309.12,"FULL-SERVICE SHOPPER Start earning quickly with a flexible schedule Shopping with Instacart is more than grocery delivery. Shoppers help make our world go round. They make money, make moves, and make shopping lists come true. They make good time, make life easier, and make people’s day. Shoppers make it all happen—sign up now to help create a world where everyone has access to the food they love. As a full-service shopper, you’ll receive orders through the Shopper app to shop from stores in you…",Adzuna::API::Response::Job,Instacart Shopper - Delivery Driver,1,73309.12,5676012146,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVlBDVFFNTW04UkdxMHFRSXZ1TWhMQSIsImkiOiI1Njc2MDEyMTQ2In0.v_yGQK3EDF8dB8y1I-MpttZoSy4RTi-RR5Mi_gQj7g4,64.913502,https://www.adzuna.com/land/ad/5676012146?se=VPCTQMMm8RGq0qQIvuMhLA&utm_medium=api&utm_source=abfa41a4&v=EBDF21C412D20514E1DBFC4413D8FAB2C68F3DD4,2026-03-23T09:55:44Z,-147.520483,"Steese, Fairbanks North Star","['US', 'Alaska', 'Fairbanks North Star', 'Steese']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Instacart Shoppers,Adzuna::API::Response::Category,hospitality-catering-jobs,Hospitality & Catering Jobs,part_time,contract
59376.93,"FULL-SERVICE SHOPPER Start earning quickly with a flexible schedule Shopping with Instacart is more than grocery delivery. Shoppers help make our world go round. They make money, make moves, and make shopping lists come true. They make good time, make life easier, and make people’s day. Shoppers make it all happen—sign up now to help create a world where everyone has access to the food they love. As a full-service shopper, you’ll receive orders through the Shopper app to shop from stores in you…",Adzuna::API::Response::Job,Instacart Delivery Driver - Flexible Hours,1,59376.93,5676012112,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVlBDVFFNTW04UkdxMHFRSXZ1TWhMQSIsImkiOiI1Njc2MDEyMTEyIn0.kvjiV_B0h57ofHZDcHPDO7Dyo7K3IB5SVeMM-ENa2PI,64.51675,https://www.adzuna.com/land/ad/5676012112?se=VPCTQMMm8RGq0qQIvuMhLA&utm_medium=api&utm_source=abfa41a4&v=8641F7604468948C4EE4CB1D54D15570DF7CCEE3,2026-03-23T09:55:44Z,-146.940829,"North Pole, Fairbanks North Star","['US', 'Alaska', 'Fairbanks North Star', 'North Pole']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Instacart Shoppers,Adzuna::API::Response::Category,hospitality-catering-jobs,Hospitality & Catering Jobs,part_time,contract
67950.55,"FULL-SERVICE SHOPPER Start earning quickly with a flexible schedule Shopping with Instacart is more than grocery delivery. Shoppers help make our world go round. They make money, make moves, and make shopping lists come true. They make good time, make life easier, and make people’s day. Shoppers make it all happen—sign up now to help create a world where everyone has access to the food they love. As a full-service shopper, you’ll receive orders through the Shopper app to shop from stores in you…",Adzuna::API::Response::Job,Shop and Deliver - No Experience Required,1,67950.55,5676012122,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVlBDVFFNTW04UkdxMHFRSXZ1TWhMQSIsImkiOiI1Njc2MDEyMTIyIn0.jVgr9Nuyem878jrLSTV6Gf7GopZE16cJSkjFSeqjMHk,63.634103,https://www.adzuna.com/land/ad/5676012122?se=VPCTQMMm8RGq0qQIvuMhLA&utm_medium=api&utm_source=abfa41a4&v=AEB41204B9E3D403D83437D7B68B29DB5EF07E47,2026-03-23T09:55:44Z,-148.781752,"Healy, Denali County","['US', 'Alaska', 'Denali County', 'Healy']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Instacart Shoppers,Adzuna::API::Response::Category,hospitality-catering-jobs,Hospitality & Catering Jobs,part_time,contract
67825.01,"FULL-SERVICE SHOPPER Start earning quickly with a flexible schedule Shopping with Instacart is more than grocery delivery. Shoppers help make our world go round. They make money, make moves, and make shopping lists come true. They make good time, make life easier, and make people’s day. Shoppers make it all happen—sign up now to help create a world where everyone has access to the food they love. As a full-service shopper, you’ll receive orders through the Shopper app to shop from stores in you…",Adzuna::API::Response::Job,"Shop, Deliver, Earn Cash - Instacart",1,67825.01,5676012157,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NjAxMjE1NyIsInMiOiJWUENUUU1NbThSR3EwcVFJdnVNaExBIn0.62m704M-HjpJhkmI6U9HgiSbirsOqwplekMBcEGYytw,63.386992,https://www.adzuna.com/land/ad/5676012157?se=VPCTQMMm8RGq0qQIvuMhLA&utm_medium=api&utm_source=abfa41a4&v=36092318EBC12FE6CAA0E86256AB5E9F898D0CBA,2026-03-23T09:55:44Z,-148.829883,"Healy, Denali County","['US', 'Alaska', 'Denali County', 'Healy']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Instacart Shoppers,Adzuna::API::Response::Category,hospitality-catering-jobs,Hospitality & Catering Jobs,part_time,contract
81372.7,"FULL-SERVICE SHOPPER Start earning quickly with a flexible schedule Shopping with Instacart is more than grocery delivery. Shoppers help make our world go round. They make money, make moves, and make shopping lists come true. They make good time, make life easier, and make people’s day. Shoppers make it all happen—sign up now to help create a world where everyone has access to the food they love. As a full-service shopper, you’ll receive orders through the Shopper app to shop from stores in you…",Adzuna::API::Response::Job,Shop and Deliver - No Experience Required,1,81372.7,5676012117,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVlBDVFFNTW04UkdxMHFRSXZ1TWhMQSIsImkiOiI1Njc2MDEyMTE3In0.A8_InnHjQymZGstLoU3m39r2TBI5uB5tS6qOOWPP3CM,64.856607,https://www.adzuna.com/land/ad/5676012117?se=VPCTQMMm8RGq0qQIvuMhLA&utm_medium=api&utm_source=abfa41a4&v=B397A11E318435CBF417E640456671907C55FB30,2026-03-23T09:55:44Z,-147.877356,"College, Fairbanks North Star","['US', 'Alaska', 'Fairbanks North Star', 'College']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Instacart Shoppers,Adzuna::API::Response::Category,hospitality-catering-jobs,Hospitality & Catering Jobs,part_time,contract
71171.37,"FULL-SERVICE SHOPPER Start earning quickly with a flexible schedule Shopping with Instacart is more than grocery delivery. Shoppers help make our world go round. They make money, make moves, and make shopping lists come true. They make good time, make life easier, and make people’s day. Shoppers make it all happen—sign up now to help create a world where everyone has access to the food they love. As a full-service shopper, you’ll receive orders through the Shopper app to shop from stores in you…",Adzuna::API::Response::Job,Instacart Shopper - Delivery Driver,1,71171.37,5676012150,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVlBDVFFNTW04UkdxMHFRSXZ1TWhMQSIsImkiOiI1Njc2MDEyMTUwIn0.tOdohqPmpm44gVB3ge7gBkVWYVemb_-LlkY124o_9dk,63.386992,https://www.adzuna.com/land/ad/5676012150?se=VPCTQMMm8RGq0qQIvuMhLA&utm_medium=api&utm_source=abfa41a4&v=A67A5437187A833E76BB63C4C96A91F28767EEAA,2026-03-23T09:55:44Z,-148.829883,"Healy, Denali County","['US', 'Alaska', 'Denali County', 'Healy']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Instacart Shoppers,Adzuna::API::Response::Category,hospitality-catering-jobs,Hospitality & Catering Jobs,part_time,contract
71793.9,"FULL-SERVICE SHOPPER Start earning quickly with a flexible schedule Shopping with Instacart is more than grocery delivery. Shoppers help make our world go round. They make money, make moves, and make shopping lists come true. They make good time, make life easier, and make people’s day. Shoppers make it all happen—sign up now to help create a world where everyone has access to the food they love. As a full-service shopper, you’ll receive orders through the Shopper app to shop from stores in you…",Adzuna::API::Response::Job,Instacart Shopper - Delivery Driver,1,71793.9,5676012168,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVlBDVFFNTW04UkdxMHFRSXZ1TWhMQSIsImkiOiI1Njc2MDEyMTY4In0.m_xzvJmz9O-u-BIrX-aubDKdVgz78uRfAxmwwdoyJ2Y,63.852688,https://www.adzuna.com/land/ad/5676012168?se=VPCTQMMm8RGq0qQIvuMhLA&utm_medium=api&utm_source=abfa41a4&v=2C1B8102529673EF4EAFAAC77C5F21AE58065F3B,2026-03-23T09:55:44Z,-145.159269,"Fort Greely, Southeast Fairbanks","['US', 'Alaska', 'Southeast Fairbanks', 'Fort Greely']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Instacart Shoppers,Adzuna::API::Response::Category,hospitality-catering-jobs,Hospitality & Catering Jobs,part_time,contract
61368.24,"FULL-SERVICE SHOPPER Start earning quickly with a flexible schedule Shopping with Instacart is more than grocery delivery. Shoppers help make our world go round. They make money, make moves, and make shopping lists come true. They make good time, make life easier, and make people’s day. Shoppers make it all happen—sign up now to help create a world where everyone has access to the food they love. As a full-service shopper, you’ll receive orders through the Shopper app to shop from stores in you…",Adzuna::API::Response::Job,Instacart Delivery Driver - Flexible Hours,1,61368.24,5676012135,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVlBDVFFNTW04UkdxMHFRSXZ1TWhMQSIsImkiOiI1Njc2MDEyMTM1In0.vdwvE5I0nEecXHhxoIqWDTDvTIKa2cZZd7TcS1rUdnM,66.017198,https://www.adzuna.com/land/ad/5676012135?se=VPCTQMMm8RGq0qQIvuMhLA&utm_medium=api&utm_source=abfa41a4&v=2F49B70A16A55C65E9833BD3DCA7518FC23708A4,2026-03-23T09:55:44Z,-149.086549,"Ester, Fairbanks North Star","['US', 'Alaska', 'Fairbanks North Star', 'Ester']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Instacart Shoppers,Adzuna::API::Response::Category,hospitality-catering-jobs,Hospitality & Catering Jobs,part_time,contract
67825.01,"FULL-SERVICE SHOPPER Start earning quickly with a flexible schedule Shopping with Instacart is more than grocery delivery. Shoppers help make our world go round. They make money, make moves, and make shopping lists come true. They make good time, make life easier, and make people’s day. Shoppers make it all happen—sign up now to help create a world where everyone has access to the food they love. As a full-service shopper, you’ll receive orders through the Shopper app to shop from stores in you…",Adzuna::API::Response::Job,"Shop, Deliver, Earn Cash - Instacart",1,67825.01,5676012099,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NjAxMjA5OSIsInMiOiJWUENUUU1NbThSR3EwcVFJdnVNaExBIn0.CJuh2TanJnXlj8kOTAaO8yQB5CmD-lF-IpHn0zQUQLs,64.51675,https://www.adzuna.com/land/ad/5676012099?se=VPCTQMMm8RGq0qQIvuMhLA&utm_medium=api&utm_source=abfa41a4&v=6F5ECECE5DB262A5FF2A3776D575F2F230A09C6A,2026-03-23T09:55:44Z,-146.940829,"North Pole, Fairbanks North Star","['US', 'Alaska', 'Fairbanks North Star', 'North Pole']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Instacart Shoppers,Adzuna::API::Response::Category,hospitality-catering-jobs,Hospitality & Catering Jobs,part_time,contract
53566.52,"FULL-SERVICE SHOPPER Start earning quickly with a flexible schedule Shopping with Instacart is more than grocery delivery. Shoppers help make our world go round. They make money, make moves, and make shopping lists come true. They make good time, make life easier, and make people’s day. Shoppers make it all happen—sign up now to help create a world where everyone has access to the food they love. As a full-service shopper, you’ll receive orders through the Shopper app to shop from stores in you…",Adzuna::API::Response::Job,Instacart Delivery Driver - Flexible Hours,1,53566.52,5676012151,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVlBDVFFNTW04UkdxMHFRSXZ1TWhMQSIsImkiOiI1Njc2MDEyMTUxIn0.N77mjgyZjdklxUyWgW5eRTuSLc5LZKDiHXoNr-bkEKk,63.33118,https://www.adzuna.com/land/ad/5676012151?se=VPCTQMMm8RGq0qQIvuMhLA&utm_medium=api&utm_source=abfa41a4&v=F3E67DEC498E634B7C8F89098B1FD835F6BB3785,2026-03-23T09:55:44Z,-143.02861,"Tok, Southeast Fairbanks","['US', 'Alaska', 'Southeast Fairbanks', 'Tok']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Instacart Shoppers,Adzuna::API::Response::Category,hospitality-catering-jobs,Hospitality & Catering Jobs,part_time,contract
76888.79,"FULL-SERVICE SHOPPER Start earning quickly with a flexible schedule Shopping with Instacart is more than grocery delivery. Shoppers help make our world go round. They make money, make moves, and make shopping lists come true. They make good time, make life easier, and make people’s day. Shoppers make it all happen—sign up now to help create a world where everyone has access to the food they love. As a full-service shopper, you’ll receive orders through the Shopper app to shop from stores in you…",Adzuna::API::Response::Job,Instacart Shopper - Delivery Driver,1,76888.79,5676012115,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NjAxMjExNSIsInMiOiJWUENUUU1NbThSR3EwcVFJdnVNaExBIn0.cQvEkESEVU1mzduUaO7_wXZiF_Vl0g-7LY6iCk8RNKE,64.834601,https://www.adzuna.com/land/ad/5676012115?se=VPCTQMMm8RGq0qQIvuMhLA&utm_medium=api&utm_source=abfa41a4&v=AFF0055C11B5986D359FF58A4C987BEDED1D83B9,2026-03-23T09:55:44Z,-147.882941,"College, Fairbanks North Star","['US', 'Alaska', 'Fairbanks North Star', 'College']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Instacart Shoppers,Adzuna::API::Response::Category,hospitality-catering-jobs,Hospitality & Catering Jobs,part_time,contract
71304.52,"FULL-SERVICE SHOPPER Start earning quickly with a flexible schedule Shopping with Instacart is more than grocery delivery. Shoppers help make our world go round. They make money, make moves, and make shopping lists come true. They make good time, make life easier, and make people’s day. Shoppers make it all happen—sign up now to help create a world where everyone has access to the food they love. As a full-service shopper, you’ll receive orders through the Shopper app to shop from stores in you…",Adzuna::API::Response::Job,"Shop, Deliver, Earn Cash - Instacart",1,71304.52,5676012158,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NjAxMjE1OCIsInMiOiJWUENUUU1NbThSR3EwcVFJdnVNaExBIn0.ulGngLPyVE4uaMJwc0GkXuUJ2zcVdKUE8CZJKEXXdx0,64.83207,https://www.adzuna.com/land/ad/5676012158?se=VPCTQMMm8RGq0qQIvuMhLA&utm_medium=api&utm_source=abfa41a4&v=87DEEA3B1820CEC6187D2EE733D69FA04ABF431D,2026-03-23T09:55:44Z,-147.660171,"Fort Wainwright, Fairbanks North Star","['US', 'Alaska', 'Fairbanks North Star', 'Fort Wainwright']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Instacart Shoppers,Adzuna::API::Response::Category,hospitality-catering-jobs,Hospitality & Catering Jobs,part_time,contract
