longitude,contract_type,__CLASS__,salary_max,adref,contract_time,description,title,latitude,created,salary_min,salary_is_predicted,id,redirect_url,category.label,category.tag,category.__CLASS__,company.display_name,company.__CLASS__,location.__CLASS__,location.area,location.display_name
-78.631362,,Adzuna::API::Response::Job,25703.02,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVHRkb2MwdEM4UkdVSnZ0MkJiT3NrZyIsImkiOiI1NzExODU0MDk0In0._MxG0FOsNpmhGi6xvyaC7AGd0tE3urNSZH4UMtdhKmo,,"Server Stars and Strikes Family Entertainment Center is seeking outgoing, energetic personalities to join our team! As a Server, your job responsibilities include; providing an enjoyable experience for every guest, serving food and beverages promptly to our guests, and providing responsible service of alcoholic beverages all while creating a memorable experience for our guests. What we’re looking for: Welcoming and guest service driven Must meet the required age for your state Must be able to w…",Cocktail/Lane Server,35.77443,2026-04-27T11:05:49Z,25703.02,1,5711854094,https://www.adzuna.com/details/5711854094?utm_medium=api&utm_source=abfa41a4,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,Stars and Strikes,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Wake County', 'Raleigh']","Raleigh, Wake County"
-78.631362,,Adzuna::API::Response::Job,31875.43,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVHRkb2MwdEM4UkdVSnZ0MkJiT3NrZyIsImkiOiI1NzExODU0MDkzIn0.894HpT6Es265ilDO2kgi8fhpV3Cw78a5R9Hzy0q_-Xg,,"Bartender Stars and Strikes Bowling Entertainment Center is seeking outgoing, energetic personalities to join our team! The ideal candidate is a driven individual with a solid work ethic, positive attitude, and superior guest service who is ready to be a part of a high volume, fast-paced company. What we’re looking for: Must meet the required age for your state Must be willing to work a flexible schedule based on the needs of the business, including weekends & holidays Minimum of 1 year bartend…",Bartender,35.77443,2026-04-27T11:05:49Z,31875.43,1,5711854093,https://www.adzuna.com/details/5711854093?utm_medium=api&utm_source=abfa41a4,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,Stars and Strikes,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Wake County', 'Raleigh']","Raleigh, Wake County"
-79.990086,,Adzuna::API::Response::Job,77262.56,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVHRkb2MwdEM4UkdVSnZ0MkJiT3NrZyIsImkiOiI1NzExODU0MDg4In0.CdWTMp8dYEZ-5079QUG0wdaa8p0UjKeD5JE6O80fuPE,,"CDL Driver – South Hills Movers (Pittsburgh, PA) $22/hr based on experience. Higher for experienced drivers. Veterans $1/hr. OTR differential, per diem, paid out-of-town days. Family-owned. 101 years. Steady work. You will drive and work — loading, protecting, and delivering customers’ belongings. Team environment, customer-facing, physical job. Benefits: medical, dental, vision, PTO, holidays, uniform allowance. Raises based on performance and attendance — can happen fast. 21, CDL, pass road t…",Truck Driver CDL,40.441694,2026-04-27T11:05:32Z,77262.56,1,5711854088,https://www.adzuna.com/details/5711854088?utm_medium=api&utm_source=abfa41a4,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,South Hills Movers,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Allegheny County', 'Pittsburgh']","Pittsburgh, Allegheny County"
-77.279444,,Adzuna::API::Response::Job,35047.33,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg1NDA4NyIsInMiOiJUdGRvYzB0QzhSR1VKdnQyQmJPc2tnIn0.giuGIuJ-UikmFuygnm3gANDh-89LUp-tb_FKxeEQXdI,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Earn extra cash - Sign up and drive with Uber,36.915,2026-04-27T11:05:24Z,35047.33,1,5711854087,https://www.adzuna.com/land/ad/5711854087?se=Ttdoc0tC8RGUJvt2BbOskg&utm_medium=api&utm_source=abfa41a4&v=38A153D06C9415600EA07F6C8334C6DE9D3076B5,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Virginia', 'Sussex County', 'Stony Creek']","Stony Creek, Sussex County"
-77.620043,,Adzuna::API::Response::Job,40028.4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVHRkb2MwdEM4UkdVSnZ0MkJiT3NrZyIsImkiOiI1NzExODU0MDg2In0.oCTEHD3Gs8EfUHMtAAeT31iSjJfcmnZwSeXNLBHiizk,part_time,"Earn at least $2085 driving with Uber when you complete your first 148 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 148 trips with Ub…","Side gig: Earn at least $2085 in your first 148 trips with Uber, guaranteed.",37.638678,2026-04-27T11:05:23Z,40028.4,1,5711854086,https://www.adzuna.com/land/ad/5711854086?se=Ttdoc0tC8RGUJvt2BbOskg&utm_medium=api&utm_source=abfa41a4&v=7FB35AA5BF9033BB8D9F4A779F46B76A9748AEB8,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Virginia', 'Henrico County', 'Ridge']","Ridge, Henrico County"
-77.833553,,Adzuna::API::Response::Job,32033.96,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg1NDA4NSIsInMiOiJUdGRvYzB0QzhSR1VKdnQyQmJPc2tnIn0.G9_jZ45S2s2BvKxYnhL0VREZaM1vaIBY4c0uIjWVlLU,part_time,"Earn at least $2085 driving with Uber when you complete your first 148 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 148 trips with Ub…","Drive with Uber: Earn at least $2085 when you complete 148 trips, guaranteed",36.9533,2026-04-27T11:05:21Z,32033.96,1,5711854085,https://www.adzuna.com/land/ad/5711854085?se=Ttdoc0tC8RGUJvt2BbOskg&utm_medium=api&utm_source=abfa41a4&v=C0B03D8CA801B3B6F65BF888ED6B5B5BF0E0FFD4,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Virginia', 'Brunswick County', 'Alberta']","Alberta, Brunswick County"
-122.222067,,Adzuna::API::Response::Job,38521.59,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg1NDAyNyIsInMiOiJUdGRvYzB0QzhSR1VKdnQyQmJPc2tnIn0.o2jlnMR1ssp0TNcN__TDmJ6WtS-cELUfIlDCPJifsJU,part_time,"ABOUT US: Be a part of the growing boutique fitness industry and join our Studio Team! Interact directly with members and prospective members and help them on their fitness journey while you connect and contribute to our studio community in this fun, high-energy and service-focused environment! Riser Fitness, established in 2013, is a multi-unit operator and developer of the Club Pilates franchise system. Riser Fitness is one of the largest and longest operating franchisees. POSITION: We are se…",Sales Associate,47.570655,2026-04-27T11:04:42Z,38521.59,1,5711854027,https://www.adzuna.com/details/5711854027?utm_medium=api&utm_source=abfa41a4,Sales Jobs,sales-jobs,Adzuna::API::Response::Category,"Riser Fitness, LLC",Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Washington', 'King County', 'Mercer Island']","Mercer Island, King County"
-115.245,,Adzuna::API::Response::Job,42502.01,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg1NDAyNCIsInMiOiJUdGRvYzB0QzhSR1VKdnQyQmJPc2tnIn0.lhglnsyJU35kg2FcegKArqe_OmKuRZemvu-B0NK0ijM,part_time,"*NEW OWNERSHIP* Club Pilates Studios in this Area are Now Under NEW OWNERSHIP - Riser Fitness! ABOUT US: Be a part of the growing boutique fitness industry and join our Studio Team! Interact directly with members and prospective members and help them on their fitness journey while you connect and contribute to our studio community in this fun, high-energy and service-focused environment! With over 70 locations, Riser Fitness is one of the nation's largest multi-unit developers of the Club Pilat…",Sales Associate,36.10803,2026-04-27T11:04:41Z,42502.01,1,5711854024,https://www.adzuna.com/details/5711854024?utm_medium=api&utm_source=abfa41a4,Sales Jobs,sales-jobs,Adzuna::API::Response::Category,"Riser Fitness, LLC",Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Nevada', 'Clark County', 'Spring Valley']","Spring Valley, Clark County"
-82.510269,,Adzuna::API::Response::Job,37475.07,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVHRkb2MwdEM4UkdVSnZ0MkJiT3NrZyIsImkiOiI1NzExODU0MDA1In0.zKiUPYKMG0mPgXz62w1AHU7oIHaOv8Lh2Sus_ChI_BQ,,"Registered Nurse Career Opportunity Encompass Health: Where Nursing Meets Heart, Home, and Healing Are you seeking a nursing career deeply rooted in purpose, close to your heart and home? Encompass Health offers a transformative journey where your expertise as a Registered Nurse becomes an integral part of patients' recoveries. Picture the impact of providing individualized, compassionate care that guides patients along their path to healing. With us, small victories lead to monumental impacts …",Registered Nurse (RN) - Hiring for Full-Time and PRN positions.,27.943517,2026-04-27T11:04:34Z,37475.07,1,5711854005,https://www.adzuna.com/land/ad/5711854005?se=Ttdoc0tC8RGUJvt2BbOskg&utm_medium=api&utm_source=abfa41a4&v=5D9E97BB15F4B712C6720CF2DF11F2FFC425C43B,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Encompass Health Rehabilitation Hospital of Largo,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Florida', 'Hillsborough County', 'Palma Ceia']","Palma Ceia, Hillsborough County"
-82.642121,,Adzuna::API::Response::Job,42444.57,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVHRkb2MwdEM4UkdVSnZ0MkJiT3NrZyIsImkiOiI1NzExODU0MDA0In0.sx-qnsSLwCpQPKcyo5UnKaFfqFTrEHX81ZdNB_rRzJM,,"Registered Nurse Career Opportunity Encompass Health: Where Nursing Meets Heart, Home, and Healing Are you seeking a nursing career deeply rooted in purpose, close to your heart and home? Encompass Health offers a transformative journey where your expertise as a Registered Nurse becomes an integral part of patients' recoveries. Picture the impact of providing individualized, compassionate care that guides patients along their path to healing. With us, small victories lead to monumental impacts …",Registered Nurse,27.758,2026-04-27T11:04:33Z,42444.57,1,5711854004,https://www.adzuna.com/land/ad/5711854004?se=Ttdoc0tC8RGUJvt2BbOskg&utm_medium=api&utm_source=abfa41a4&v=113F5410CD3D52072073856F2365C032A6349E7B,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Encompass Health Rehabilitation Hospital of Largo,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Florida', 'Pinellas County', 'Saint Petersburg']","Saint Petersburg, Pinellas County"
-119.016896,,Adzuna::API::Response::Job,58906.71,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg1NDAwMyIsInMiOiJUdGRvYzB0QzhSR1VKdnQyQmJPc2tnIn0.lggopwV6jXs-GSChoP7JbmbL7eLZQqxFpwiFYSAsm9k,,"MUST RESIDE IN CALIFORNIA We are a rapidly growing company that has more clients than we can see. We understand that it is a good problem to have, but we need more qualified people that will help us keep up with our growth. What we do is provide benefits for labor unions, credit unions, and associations. Working with police departments, firefighters, teachers, postal workers and other labor unions as well. We have set up direct relationships with over 20,000 union associations around southern C…",Customer Service Representative ( REMOTE WORK ),35.387358,2026-04-27T11:04:32Z,58906.71,1,5711854003,https://www.adzuna.com/details/5711854003?utm_medium=api&utm_source=abfa41a4,Sales Jobs,sales-jobs,Adzuna::API::Response::Category,Morphius Corp,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'California', 'Kern County', 'Bakersfield']","Bakersfield, Kern County"
-121.885434,,Adzuna::API::Response::Job,63678.4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg1NDAwMiIsInMiOiJUdGRvYzB0QzhSR1VKdnQyQmJPc2tnIn0.Rzm7VkrsrWMAPJsyE7dOH4fIkz16W9TbQXs40KlxNm4,,"MUST RESIDE IN CALIFORNIA We are a rapidly growing company that has more clients than we can see. We understand that it is a good problem to have, but we need more qualified people that will help us keep up with our growth. What we do is provide benefits for labor unions, credit unions, and associations. Working with police departments, firefighters, teachers, postal workers and other labor unions as well. We have set up direct relationships with over 20,000 union associations around southern C…",Customer Service Representative ( REMOTE WORK ),37.390494,2026-04-27T11:04:32Z,63678.4,1,5711854002,https://www.adzuna.com/details/5711854002?utm_medium=api&utm_source=abfa41a4,Sales Jobs,sales-jobs,Adzuna::API::Response::Category,Morphius Corp,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'California', 'Santa Clara County', 'San Jose']","San Jose, Santa Clara County"
-81.47961,,Adzuna::API::Response::Job,42199.34,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg1NDAwMCIsInMiOiJUdGRvYzB0QzhSR1VKdnQyQmJPc2tnIn0.bVs7keEs2YOwD1X3PePKtA5gOzPync_WglltGqELSuA,part_time,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",Alternatives To Cash Jobs - Drive with Uber,41.55398,2026-04-27T11:04:30Z,42199.34,1,5711854000,https://www.adzuna.com/land/ad/5711854000?se=Ttdoc0tC8RGUJvt2BbOskg&utm_medium=api&utm_source=abfa41a4&v=2D8B386C5DA8E375AC0D42469C6108209C8B15F8,Travel Jobs,travel-jobs,Adzuna::API::Response::Category,Uber,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Ohio', 'Cuyahoga County', 'Highland Heights']","Highland Heights, Cuyahoga County"
-73.980703,,Adzuna::API::Response::Job,174668.36,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg1Mzk4NiIsInMiOiJUdGRvYzB0QzhSR1VKdnQyQmJPc2tnIn0.wjkgTFoX-ED4cAxvatR5NKsZ0u2ngJ-2nNUhMVIqMTM,,"Veterinarian Medical Director – Animal Kind Veterinary Hospital, Park Slope, Brooklyn Annual Salary: $185,000 – $250,000 (DOE)  Bonuses  Ownership Opportunity We are offering a great referral bonus for Medical Directors hired at select NY Metro Hospitals Referral Bonus Up to $25k for Internal referrals Up to $10k for External referrals Relocating MDVM’s receive $20,000 or more towards stress-free relocation assistance with our corporate relocation partner* ______________________________________…",Veterinarian Medical Director,40.680459,2026-04-27T11:04:25Z,174668.36,1,5711853986,https://www.adzuna.com/land/ad/5711853986?se=Ttdoc0tC8RGUJvt2BbOskg&utm_medium=api&utm_source=abfa41a4&v=79734FFED1BD9D51BC5BABAA2B7D8B786E652450,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,National Veterinary Associates,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'New York', 'New York City', 'Brooklyn']","Brooklyn, New York City"
-73.638891,,Adzuna::API::Response::Job,137275.66,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVHRkb2MwdEM4UkdVSnZ0MkJiT3NrZyIsImkiOiI1NzExODUzOTY4In0.ox7jlbdbRUlDN-i1fLM4rgYdfHMBf63FqLUjVzxLquw,,"PetOne Veterinary, Rockville Centre Hospital, is seeking a dedicated Veterinarian to join our growing team. This role is tailor-made for a doctor who thrives on variety, enjoys a fast-paced environment, and finds fulfillment in both general practice and urgent care medicine. If you’re looking for a non-traditional schedule that offers more flexibility during the day, less routine, and more autonomy, this evening shift with rotating weekend days could be your perfect fit. What You’ll Do Tackle a…",Veterinarian – Evening General Practice/Urgent Care,40.668417,2026-04-27T11:04:25Z,137275.66,1,5711853968,https://www.adzuna.com/land/ad/5711853968?se=Ttdoc0tC8RGUJvt2BbOskg&utm_medium=api&utm_source=abfa41a4&v=645E03C6841762FECE10920BF13AD08C6F51F0B9,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,National Veterinary Associates,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'New York', 'Nassau County', 'Rockville Centre']","Rockville Centre, Nassau County"
-117.954189,,Adzuna::API::Response::Job,126419.28,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMTg1Mzk4MyIsInMiOiJUdGRvYzB0QzhSR1VKdnQyQmJPc2tnIn0.P1cqFA-R1BWi5XKbSwX2hmLzJO5LzcQsds1jQbWUQj0,,"The Principal Electrical Engineer will manage, support, guide, and execute various electrical engineering projects throughout the Disneyland Resort. As the specialized owner’s representative, you will engage in a diverse amount of low voltage (AC & DC) thru medium (up to 5kV) voltage facilities-based projects from inception through implementation. This role will entail developing bid level design and construction documents including proposals, specifications, design packages, and construction s…",Principal Electrical Engineer,33.846981,2026-04-27T11:04:25Z,126419.28,1,5711853983,https://www.adzuna.com/land/ad/5711853983?se=Ttdoc0tC8RGUJvt2BbOskg&utm_medium=api&utm_source=abfa41a4&v=FE0E4AF05A2A789B2971186CBF1A5B74DC6BFADB,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Category,Disneyland Resort,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'California', 'Orange County', 'Anaheim']","Anaheim, Orange County"
