adref,id,latitude,redirect_url,title,salary_min,contract_time,created,salary_max,longitude,salary_is_predicted,description,__CLASS__,location.area,location.__CLASS__,location.display_name,company.__CLASS__,company.display_name,category.label,category.__CLASS__,category.tag,contract_type
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSElPRHB1RjY4UkdoN3MyMW54czFidyIsImkiOiI1NzkyNTI0NTc3In0.AmyvDWnG5o85p89-__Me8Gl4IFUM4Hffap4CyaMnGRk,5792524577,32.461891,https://www.adzuna.com/land/ad/5792524577?se=HIODpuF68RGh7s21nxs1bw&utm_medium=api&utm_source=abfa41a4&v=C53416807D28E130A38D0C990D99AB2000FFF257,Delivery Driver - Uber Eats,23431.83,part_time,2026-07-08T11:16:12Z,23431.83,-96.454763,1,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,"['US', 'Texas', 'Kaufman County', 'Rosser']",Adzuna::API::Response::Location,"Rosser, Kaufman County",Adzuna::API::Response::Company,Uber eats,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MjUyNDQ2NCIsInMiOiJISU9EcHVGNjhSR2g3czIxbnhzMWJ3In0.yF9jM_bJrIjuFmxs3KWlr6DKRYyGVbQ-1oxFXqRvw-c,5792524464,41.548729,https://www.adzuna.com/land/ad/5792524464?se=HIODpuF68RGh7s21nxs1bw&utm_medium=api&utm_source=abfa41a4&v=099BF2839AA2FC305A0A206DF4673FE882A390C1,Deliver Eats with Uber Eats,24831.9,part_time,2026-07-08T11:16:11Z,24831.9,-86.417833,1,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,"['US', 'Indiana', 'St. Joseph County', 'North Liberty']",Adzuna::API::Response::Location,"North Liberty, St. Joseph County",Adzuna::API::Response::Company,Uber eats,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSElPRHB1RjY4UkdoN3MyMW54czFidyIsImkiOiI1NzkyNTI0MzgyIn0.H0ieqNUi1rFBkexAxcQgx0x3XbQm9O2G4wjwfuZsiak,5792524382,29.315513,https://www.adzuna.com/land/ad/5792524382?se=HIODpuF68RGh7s21nxs1bw&utm_medium=api&utm_source=abfa41a4&v=D10D9F205CD4ADF24D7D44B5BC2B26294C0F44CB,Want Cash Jobs? Earn With Uber Instead,27342.8,part_time,2026-07-08T11:16:11Z,27342.8,-96.088361,1,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,"['US', 'Texas', 'Wharton County', 'Wharton']",Adzuna::API::Response::Location,"Wharton, Wharton County",Adzuna::API::Response::Company,Uber eats,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSElPRHB1RjY4UkdoN3MyMW54czFidyIsImkiOiI1NzkyNTI0MzkwIn0.VGe2zejcHkSsik4vffilxHRhnns7pw7VC9hamEk3sss,5792524390,34.379835,https://www.adzuna.com/land/ad/5792524390?se=HIODpuF68RGh7s21nxs1bw&utm_medium=api&utm_source=abfa41a4&v=465835F576D800D0D02B0004F857C66E3B86478A,Deliver Food with Uber - Flexible Gig,27569.95,part_time,2026-07-08T11:16:11Z,27569.95,-97.978623,1,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,"['US', 'Oklahoma', 'Stephens County', 'Comanche']",Adzuna::API::Response::Location,"Comanche, Stephens County",Adzuna::API::Response::Company,Uber eats,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSElPRHB1RjY4UkdoN3MyMW54czFidyIsImkiOiI1NzkyNTI0NTA5In0.kBOEOHRfUXANNq6Q_SexW1er7Tv9InKnPq8O4FXUfyM,5792524509,41.8865,https://www.adzuna.com/land/ad/5792524509?se=HIODpuF68RGh7s21nxs1bw&utm_medium=api&utm_source=abfa41a4&v=ECC0CE4C6A23F00E8EB8A2B19AAAADD5FCE3A387,Deliver with Uber Eats - Great for Students,28701.03,part_time,2026-07-08T11:16:11Z,28701.03,-87.6245,1,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,"['US', 'Illinois', 'Cook County', 'Chicago', 'The Gap']",Adzuna::API::Response::Location,"The Gap, Chicago",Adzuna::API::Response::Company,Uber eats,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MjUyNDUzMyIsInMiOiJISU9EcHVGNjhSR2g3czIxbnhzMWJ3In0.yJnPMuzjxtACvEB22Cjjx1gN7Bdw4NhwsNY0QgIC8yY,5792524533,41.225949,https://www.adzuna.com/land/ad/5792524533?se=HIODpuF68RGh7s21nxs1bw&utm_medium=api&utm_source=abfa41a4&v=1FF4B0EB06C3EE62EE77C7679E8829978965646A,Food Delivery with Uber Eats,23418.74,part_time,2026-07-08T11:16:11Z,23418.74,-85.857945,1,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,"['US', 'Indiana', 'Kosciusko County', 'Warsaw']",Adzuna::API::Response::Location,"Warsaw, Kosciusko County",Adzuna::API::Response::Company,Uber eats,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MjUyNDUyMyIsInMiOiJISU9EcHVGNjhSR2g3czIxbnhzMWJ3In0.OQdMxHrAFQ4_QEzG6Rc-zFiZVJj0ZJh20janJUvtlIU,5792524523,35.462594,https://www.adzuna.com/land/ad/5792524523?se=HIODpuF68RGh7s21nxs1bw&utm_medium=api&utm_source=abfa41a4&v=E2574D48EA9F03307767C7AF273F2F2F38416385,Deliver Food with Uber Eats,23119.56,part_time,2026-07-08T11:16:11Z,23119.56,-97.262676,1,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,"['US', 'Oklahoma', 'Oklahoma County', 'Choctaw']",Adzuna::API::Response::Location,"Choctaw, Oklahoma County",Adzuna::API::Response::Company,Uber eats,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MjUyNDM4NiIsInMiOiJISU9EcHVGNjhSR2g3czIxbnhzMWJ3In0.4Y_P7HnYOba1PCZsiFLDrtmcsBxjEDFgcDiDYupM-xg,5792524386,41.745655,https://www.adzuna.com/land/ad/5792524386?se=HIODpuF68RGh7s21nxs1bw&utm_medium=api&utm_source=abfa41a4&v=D2521BCD63D679918455C457B31FE3E354D2AA34,Uber Eats Seasonal Delivery - Driver,22626.49,part_time,2026-07-08T11:16:11Z,22626.49,-70.658714,1,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,"['US', 'Massachusetts', 'Plymouth County', 'East Wareham']",Adzuna::API::Response::Location,"East Wareham, Plymouth County",Adzuna::API::Response::Company,Uber eats,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSElPRHB1RjY4UkdoN3MyMW54czFidyIsImkiOiI1NzkyNTI0MzgzIn0.cXOH6ymF88a4seTpkDSeTwdcft0sqkrtj5Mxjc0uy2w,5792524383,42.854047,https://www.adzuna.com/land/ad/5792524383?se=HIODpuF68RGh7s21nxs1bw&utm_medium=api&utm_source=abfa41a4&v=93D5AFB13FDF5D919B241730A03868666A9B8392,Food Delivery Driver,35646.36,part_time,2026-07-08T11:16:11Z,35646.36,-70.937603,1,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,"['US', 'Massachusetts', 'Essex County', 'Amesbury']",Adzuna::API::Response::Location,"Amesbury, Essex County",Adzuna::API::Response::Company,Uber eats,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSElPRHB1RjY4UkdoN3MyMW54czFidyIsImkiOiI1NzkyNTI0NTE2In0.dA3q8BksY_FTC79ISBTDTGZdt-ubBmkFRZFWSbkm6d0,5792524516,37.70682,https://www.adzuna.com/land/ad/5792524516?se=HIODpuF68RGh7s21nxs1bw&utm_medium=api&utm_source=abfa41a4&v=D546C245468364EA5D08B1742C804A928E8C3D40,Want Cash Jobs? Earn With Uber Instead,23374.69,part_time,2026-07-08T11:16:11Z,23374.69,-97.27998,1,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,"['US', 'Kansas', 'Sedgwick County', 'Eastborough']",Adzuna::API::Response::Location,"Eastborough, Sedgwick County",Adzuna::API::Response::Company,Uber eats,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSElPRHB1RjY4UkdoN3MyMW54czFidyIsImkiOiI1NzkyNTI0NTMwIn0.fD2i3jqMtQWnX87yXjdIp2mhemUNFbTAPCzKp9oYvCE,5792524530,42.69307,https://www.adzuna.com/land/ad/5792524530?se=HIODpuF68RGh7s21nxs1bw&utm_medium=api&utm_source=abfa41a4&v=CAD31092A924F4CA800FE2C374CB3411D2514F2F,Food Delivery with Uber Eats,32753.9,part_time,2026-07-08T11:16:11Z,32753.9,-88.047434,1,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,"['US', 'Wisconsin', 'Racine County', 'Union Grove']",Adzuna::API::Response::Location,"Union Grove, Racine County",Adzuna::API::Response::Company,Uber eats,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MjUyNDQ4OSIsInMiOiJISU9EcHVGNjhSR2g3czIxbnhzMWJ3In0.MemQW0U4zpahU3zrMAi-V5ODwOWeDpJZKLab15-Pf84,5792524489,44.545606,https://www.adzuna.com/land/ad/5792524489?se=HIODpuF68RGh7s21nxs1bw&utm_medium=api&utm_source=abfa41a4&v=9718E367FB4EE93AFDA628FBF55FC269BDF05ACE,Flexible Schedule - Deliver with Uber Eats,30947.1,part_time,2026-07-08T11:16:11Z,30947.1,-123.381605,1,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,"['US', 'Oregon', 'Benton County', 'Philomath']",Adzuna::API::Response::Location,"Philomath, Benton County",Adzuna::API::Response::Company,Uber eats,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MjUyNDUxMSIsInMiOiJISU9EcHVGNjhSR2g3czIxbnhzMWJ3In0.Vbq8n_k5Rz2szx1LpVWyg2ifgr6kMPeA8lQ3KdIXGXo,5792524511,26.367791,https://www.adzuna.com/land/ad/5792524511?se=HIODpuF68RGh7s21nxs1bw&utm_medium=api&utm_source=abfa41a4&v=177299FE5E94340F1410F3E83C944C3143DDB81C,Deliver with Uber - Flexible Gig,26417.27,part_time,2026-07-08T11:16:11Z,26417.27,-98.778329,1,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,"['US', 'Texas', 'Starr County', 'Fort Ringgold']",Adzuna::API::Response::Location,"Fort Ringgold, Starr County",Adzuna::API::Response::Company,Uber eats,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSElPRHB1RjY4UkdoN3MyMW54czFidyIsImkiOiI1NzkyNTI0NDI5In0.3lbmpAM2i9PrVy2NWprAM9YmvfrSk8Yh4LYLF7fs1Os,5792524429,34.194309,https://www.adzuna.com/land/ad/5792524429?se=HIODpuF68RGh7s21nxs1bw&utm_medium=api&utm_source=abfa41a4&v=9D1B508EFC25A9512AB1E1794D1FF9F2C6207EA0,Deliver with Uber Eats - Great for Students,20313.73,part_time,2026-07-08T11:16:11Z,20313.73,-101.718189,1,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,"['US', 'Texas', 'Hale County', 'Plainview']",Adzuna::API::Response::Location,"Plainview, Hale County",Adzuna::API::Response::Company,Uber eats,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSElPRHB1RjY4UkdoN3MyMW54czFidyIsImkiOiI1NzkyNTI0NTI1In0.nzz6W0JlROKaxAHxHas1Cxjixmiqy-OS6f-_PS6qjsY,5792524525,41.456578,https://www.adzuna.com/land/ad/5792524525?se=HIODpuF68RGh7s21nxs1bw&utm_medium=api&utm_source=abfa41a4&v=928A81CD3B502797E23F95F1259C4A700F4FDA9B,Deliver Food with Uber Eats,30976.62,part_time,2026-07-08T11:16:11Z,30976.62,-82.168025,1,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,"['US', 'Ohio', 'Lorain County', 'Lorain']",Adzuna::API::Response::Location,"Lorain, Lorain County",Adzuna::API::Response::Company,Uber eats,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MjUyNDQxNyIsInMiOiJISU9EcHVGNjhSR2g3czIxbnhzMWJ3In0.ifYp9UvQ5A8zGMdT9s6maRFU-ixdLiMbGFrBO2guaoA,5792524417,41.64899,https://www.adzuna.com/land/ad/5792524417?se=HIODpuF68RGh7s21nxs1bw&utm_medium=api&utm_source=abfa41a4&v=8FBA954129DA812ADB8AC11986F8AD26A74EBBE9,Want Cash Jobs? Earn With Uber Instead,24849.03,part_time,2026-07-08T11:16:11Z,24849.03,-71.480631,1,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,"['US', 'Rhode Island', 'Kent County', 'East Greenwich']",Adzuna::API::Response::Location,"East Greenwich, Kent County",Adzuna::API::Response::Company,Uber eats,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSElPRHB1RjY4UkdoN3MyMW54czFidyIsImkiOiI1NzkyNTI0Mzg0In0.vw98GQVqKmkVl3Ke96T4RtktopZvOR4RIhr-7CE_o8Q,5792524384,45.734816,https://www.adzuna.com/land/ad/5792524384?se=HIODpuF68RGh7s21nxs1bw&utm_medium=api&utm_source=abfa41a4&v=412A885EF6ACBEC112751558990C47BF97106C57,Make money your way. Deliver with Uber!,30510.46,part_time,2026-07-08T11:16:11Z,30510.46,-93.180533,1,"Your Schedule. Your Goals. Start Delivering with Uber. What is Uber? Delivering with Uber is an alternative to a part-time or full-time job and can get you earning cash quickly. Delivering with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss:…",Adzuna::API::Response::Job,"['US', 'Minnesota', 'Isanti County', 'Braham']",Adzuna::API::Response::Location,"Braham, Isanti County",Adzuna::API::Response::Company,Uber eats,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
