salary_max,adref,longitude,salary_min,created,id,__CLASS__,title,latitude,salary_is_predicted,redirect_url,description,location.area,location.display_name,location.__CLASS__,category.tag,category.__CLASS__,category.label,company.display_name,company.__CLASS__,contract_time,contract_type
62816.54,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODA0MDM0OCIsInMiOiJNREwxdmJaMzhSR3c5OURTQndhSXl3In0.p3iqkkS87ezlgWj76Q0JNPsZzqou7J-fq97xZRIMBzc,-76.213506,62816.54,2026-07-04T10:19:22Z,5788040348,Adzuna::API::Response::Job,Salesperson,36.854313,1,https://www.adzuna.com/land/ad/5788040348?se=MDL1vbZ38RGw99DSBwaIyw&utm_medium=api&utm_source=abfa41a4&v=57432CB9EF1C763B07AEA86EE37201A11542EE96,"Rick Hendrick Chevrolet (Norfolk) Location: 6252 Virginia Beach Blvd, Norfolk, Virginia 23502 Summary: Sells new or used vehicles at a profit to the dealership, while ensuring customer satisfaction. Supervisory Responsibilities: This job has no direct supervisory responsibilities. Essential Duties and Responsibilitiesinclude the following: Meets dealership sales goals. Greets customer and determines make, type, and quality of vehicle desired. Explains features and demonstrates operation of vehi…","['US', 'Virginia', 'Norfolk City', 'Norfolk']","Norfolk, Norfolk City",Adzuna::API::Response::Location,sales-jobs,Adzuna::API::Response::Category,Sales Jobs,Hendrick Automotive Group Corporate,Adzuna::API::Response::Company,,
26315.96,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTURMMXZiWjM4Ukd3OTlEU0J3YUl5dyIsImkiOiI1Nzg4MDQwMzQ3In0.Yep1WRQ42WZkgXpsQ4e7hXiNlTZSz8j52KG6Qy8QWec,-106.207318,26315.96,2026-07-04T10:19:21Z,5788040347,Adzuna::API::Response::Job,Phlebotomist II,31.687333,1,https://www.adzuna.com/land/ad/5788040347?se=MDL1vbZ38RGw99DSBwaIyw&utm_medium=api&utm_source=abfa41a4&v=B38374E13F73A6EAFF45F2050F92D9C2FCA06AE1,"Summary Job Summary: The Phlebotomist collects patient specimens, performs venous and capillary punctures, processes specimens for analysis. Handles telephone request or inquiries, provides instructions to clients and patients regarding specimen collection. Enters test orders from paper requisitions into the Laboratory System. Performs waived testing as requested. Required Skills: 1.Basic knowledge in the use of computers. 2.Knowledge of circulatory system and blood composition. 3.Knowledge and…","['US', 'Texas', 'El Paso County', 'Horizon City']","Horizon City, El Paso County",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,University Medical Center of El Paso,Adzuna::API::Response::Company,,
58095.69,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODA0MDMzOSIsInMiOiJNREwxdmJaMzhSR3c5OURTQndhSXl3In0.TUTaH3jY1CYrl-WUOGX_wSueR7CIQv1_nkzy4IRPL2c,-81.188156,58095.69,2026-07-04T10:19:17Z,5788040339,Adzuna::API::Response::Job,EMT - Emergency Medical Technician,37.77817,1,https://www.adzuna.com/details/5788040339?utm_medium=api&utm_source=abfa41a4,"Emergency Medical Technician- EMT Why Jan-Care Ambulance? Jan Care Ambulance is the largest ambulance provider in WV and are also in Raleigh and Durham, NC. We are a privately owned, community oriented company with a long history of success that has been built from years of hard work and a dedication to excellence. The distinction between Jan Care / GEMS and the average ambulance provider is our culture of belonging. When you are part of our organization you can immediately feel the sense of un…","['US', 'West Virginia', 'Raleigh County', 'Beckley']","Beckley, Raleigh County",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Jan-Care Ambulance,Adzuna::API::Response::Company,,
100747.95,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODA0MDMzMiIsInMiOiJNREwxdmJaMzhSR3c5OURTQndhSXl3In0.7xH0_UxOuah4Rb1feUqKQljHIVi8L2O1AYfXEFqoHjM,-88.462609,100747.95,2026-07-04T10:19:15Z,5788040332,Adzuna::API::Response::Job,Hospice Registered Nurse PRN,44.185819,1,https://www.adzuna.com/land/ad/5788040332?se=MDL1vbZ38RGw99DSBwaIyw&utm_medium=api&utm_source=abfa41a4&v=15E7372429D7ADA2A415D33834FACEF411A532F2,"Company: Compassus At Compassus, we know that caring for our teammates is the first step in caring for our patients. We are committed to providing Care for Who You Are and What You Need to balance work and life including flexible scheduling , a supportive family-focused culture and first-class compensation and benefits. Your position perks as a Hospice Registered Nurse / RN Case Manager Competitive pay Comprehensive onboarding Health, dental, vision for part & full-time positions Generous Paid …","['US', 'Wisconsin', 'Winnebago County', 'Neenah']","Neenah, Winnebago County",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Compassus,Adzuna::API::Response::Company,part_time,
35360.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTURMMXZiWjM4Ukd3OTlEU0J3YUl5dyIsImkiOiI1Nzg4MDQwMzIwIn0.JkHU5UmcAHyCimb1TwO0XFjo4N64yTZOVyFFAOK_m4c,-80.06268,33280.0,2026-07-04T10:19:10Z,5788040320,Adzuna::API::Response::Job,Behavioral Health Technician-(Overnight-Full Time),26.8515,0,https://www.adzuna.com/details/5788040320?utm_medium=api&utm_source=abfa41a4,"Beach House Center for Recovery is a well-established treatment facility in Palm Beach County that offers a full continuum of care to adults struggling with addiction and co-occurring mental health disorders. Our goal is to give patients the freedom they have been waiting for by placing an emphasis on the healing power of love and connection. We are currently looking for a Full-Time Behavioral Health Technician, with excellent communication skills, to add to our Behavioral Services Staff. Respo…","['US', 'Florida', 'Palm Beach County', 'Juno Beach']","Juno Beach, Palm Beach County",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Beach House Center For Recovery,Adzuna::API::Response::Company,full_time,
140000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTURMMXZiWjM4Ukd3OTlEU0J3YUl5dyIsImkiOiI1Nzg4MDQwMzEzIn0.I8rX7LcX61ayis-I5ZcU1UEKcHXH2ZkzCR7xX2AqzAQ,-73.8975,85600.0,2026-07-04T10:19:10Z,5788040313,Adzuna::API::Response::Job,Research Scientist - Robot Perception: GE Vernova Advanced Research,42.817222,0,https://www.adzuna.com/details/5788040313?utm_medium=api&utm_source=abfa41a4,"Job Description Summary GE Vernova’s researchers work on the advancement of Robot Perception technology for industrial domain, ultimately contributing to the Energy Transition by electrifying the world and decarbonizing the energy sector. As a Research Scientist in Robotic Perception, you will play a key role in solving challenging robot perception problems for various robotic platforms (i.e., manipulators, quadrupeds, etc.) in industrial settings. You will join a world-class research team work…","['US', 'New York', 'Schenectady County', 'Niskayuna']","Niskayuna, Schenectady County",Adzuna::API::Response::Location,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,GE Vernova,Adzuna::API::Response::Company,full_time,
62953.99,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTURMMXZiWjM4Ukd3OTlEU0J3YUl5dyIsImkiOiI1Nzg4MDQwMzA0In0.LW4gnQlUxD835AXOFz1QA52EqhLPU2a9hG9n-yB9IFM,-91.0012,62953.99,2026-07-04T10:19:09Z,5788040304,Adzuna::API::Response::Job,Community Support Specialist - Adult,38.4301,1,https://www.adzuna.com/land/ad/5788040304?se=MDL1vbZ38RGw99DSBwaIyw&utm_medium=api&utm_source=abfa41a4&v=05144643D8B319C90B0299AEEFBBAB9194145282,"To support the continued delivery of quality and compassionate care in our communities, we are offering a retention bonus of $1,500.* Your commitment helps us meet critical service needs, and we’re excited to have you be a part of our mission! Full-Time | Benefits Eligible Help others in their journey toward recovery and wellness. Join our team as a Community Support Specialist, partnering with adults to support behavioral health and substance use recovery goals. In this role, you’ll provide pe…","['US', 'Missouri', 'Franklin County', 'Union']","Union, Franklin County",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Compass Health Network,Adzuna::API::Response::Company,,
121044.63,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTURMMXZiWjM4Ukd3OTlEU0J3YUl5dyIsImkiOiI1Nzg4MDQwMjk5In0.z7FTHrDjB_GPq7fG6ShyxWJ2GfveBt1sAIwRGX2Gz8w,-83.020025,121044.63,2026-07-04T10:19:09Z,5788040299,Adzuna::API::Response::Job,Superintendent - Concrete Construction,40.103832,1,https://www.adzuna.com/land/ad/5788040299?se=MDL1vbZ38RGw99DSBwaIyw&utm_medium=api&utm_source=abfa41a4&v=2D6BFAE17F53B929AC8805481D6DDC781BBE860C,"Our client is one of the nation's leading commercial concrete contractors, and they have a pipeline in Ohio for years to come. This is an opportunity to run the jobsite and to grow into a leadership position with a company that has a huge nationwide backing. Client Details Mostly local work, construction projects within the greater Columbus area. High repeat client rate in small to large sized commercial work, across commercial, multifamily, healthcare, education, and more. Strong pipeline for …","['US', 'Ohio', 'Franklin County', 'Columbus']","Columbus, Franklin County",Adzuna::API::Response::Location,trade-construction-jobs,Adzuna::API::Response::Category,Trade & Construction Jobs,Michael Page USA,Adzuna::API::Response::Company,,
45077.69,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODA0MDI4MiIsInMiOiJNREwxdmJaMzhSR3c5OURTQndhSXl3In0.NZlVSFE1rhSgU-mIMdtuqRJRZ0PMi5Zw27_hpDCFDWc,-80.743933,45077.69,2026-07-04T10:19:04Z,5788040282,Adzuna::API::Response::Job,Sales Representative,35.190729,1,https://www.adzuna.com/land/ad/5788040282?se=MDL1vbZ38RGw99DSBwaIyw&utm_medium=api&utm_source=abfa41a4&v=D7C7258FABCBD1980585C6ED22D4F418AFAB6AEB,"Rick Hendrick City Chevrolet Location: 5101 E. Independence Blvd, Charlotte, North Carolina 28212 Summary: Sells new or used vehicles at a profit to the dealership, while ensuring customer satisfaction. Supervisory Responsibilities: This job has no direct supervisory responsibilities. Essential Duties and Responsibilitiesinclude the following: Meets dealership sales goals. Greets customer and determines make, type, and quality of vehicle desired. Explains features and demonstrates operation of …","['US', 'North Carolina', 'Mecklenburg County', 'Matthews']","Matthews, Mecklenburg County",Adzuna::API::Response::Location,sales-jobs,Adzuna::API::Response::Category,Sales Jobs,Hendrick Automotive Group Corporate,Adzuna::API::Response::Company,,
41682.61,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTURMMXZiWjM4Ukd3OTlEU0J3YUl5dyIsImkiOiI1Nzg4MDQwMjQ0In0.DCRDuXC1DsRjbkXYo-MvJa9LuhefHxeKwqtWgCB0fC4,-84.148742,41682.61,2026-07-04T10:18:33Z,5788040244,Adzuna::API::Response::Job,Express Technician,33.972772,1,https://www.adzuna.com/land/ad/5788040244?se=MDL1vbZ38RGw99DSBwaIyw&utm_medium=api&utm_source=abfa41a4&v=070362BB450D270A0F847980A3E89189122CC49F,"Gwinnett Place Honda Location: 3325 Satellite Blvd, Duluth, Georgia 30096 Summary: The Lube Technician is responsible for performing express lube duties on vehicles. Supervisory Responsibilities: This job has no direct supervisory responsibilities. Essential Duties and Responsibilitiesinclude the following: Adheres to express lube guidelines. Performs lube, oil and filter changes by draining and replacing oil and filter, and lubricating all joints, including idler arm steering knuckles, tie rod…","['US', 'Georgia', 'Gwinnett County', 'Duluth']","Duluth, Gwinnett County",Adzuna::API::Response::Location,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,Hendrick Automotive Group Corporate,Adzuna::API::Response::Company,,
55815.38,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODA0MDIzOCIsInMiOiJNREwxdmJaMzhSR3c5OURTQndhSXl3In0.8VbNpY4EAvy4p90UUKeE1yB0A44HOx__n5gVRHxXS_g,-122.004179,55815.38,2026-07-04T10:18:29Z,5788040238,Adzuna::API::Response::Job,Customer Service Remote Work,38.288926,1,https://www.adzuna.com/details/5788040238?utm_medium=api&utm_source=abfa41a4,"We are seeking applicants with exceptional customer service skills, those with the eagerness to learn, and willingness to work as a team in order to better service the different Union members we work with. As a Benefits Administrator you will be in charge of making appointments and following up with the Union members who have requested information on the benefits provided to them. In the past year we have restructured the daily work day and now have the option to work in office or remotely. Req…","['US', 'California', 'Solano County', 'Fairfield']","Fairfield, Solano County",Adzuna::API::Response::Location,sales-jobs,Adzuna::API::Response::Category,Sales Jobs,Morphius Corp,Adzuna::API::Response::Company,,
180100.05,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTURMMXZiWjM4Ukd3OTlEU0J3YUl5dyIsImkiOiI1Nzg4MDM5OTA2In0.w3rhyW88VAixdpPPC0xG6kukGDOMQnSfCFsJwI0VSjQ,-120.457941,180100.05,2026-07-04T10:18:11Z,5788039906,Adzuna::API::Response::Job,Physical Therapist (PT) for Home Health,34.63915,1,https://www.adzuna.com/details/5788039906?utm_medium=api&utm_source=abfa41a4,"This position is for an Independent Contractor to serve the Lompoc area specifically. FeldCare Connects is currently seeking a self-motivated Physical Therapist to deliver premier excellence of care and is enthusiastic about working with adults of all ages. The Physical Therapist in Home Health is responsible for the assessment and evaluation of patient care needs to promote the ability to move, reduce pain, restore function, and prevent disability. Based on this assessment and evaluation, the …","['US', 'California', 'Santa Barbara County', 'Lompoc']","Lompoc, Santa Barbara County",Adzuna::API::Response::Location,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,FeldCare Connects,Adzuna::API::Response::Company,,
57919.88,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODAzOTkwMiIsInMiOiJNREwxdmJaMzhSR3c5OURTQndhSXl3In0.l68_6d6D851TQvmMT3RLeJ4J1bJUHeknXBgy7oR9ly4,-97.329199,57919.88,2026-07-04T10:18:08Z,5788039902,Adzuna::API::Response::Job,National Branch Financial Advisor,32.746598,1,https://www.adzuna.com/details/5788039902?utm_medium=api&utm_source=abfa41a4,"The National Branch Financial Advisors support clients that are assigned to the Home Office and are the primary contact for client service, guidance, and advice. As a key financial partner for these clients, our advisors are available for inbound phone and video interactions as well as proactive outbound interactions to ensure our clients are supported in all their needs and throughout all stages of their journeys. How will your role impact First Command? Advice and activities conducted by the …","['US', 'Texas', 'Tarrant County', 'Fort Worth']","Fort Worth, Tarrant County",Adzuna::API::Response::Location,customer-services-jobs,Adzuna::API::Response::Category,Customer Services Jobs,First Command Financial Services,Adzuna::API::Response::Company,full_time,
70827.06,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODAzOTg5OCIsInMiOiJNREwxdmJaMzhSR3c5OURTQndhSXl3In0.X4c-Hx_SS3wSwafD3hgSj9ySzZI083xXQ8-9PCPA_SM,-71.222621,70827.06,2026-07-04T10:18:06Z,5788039898,Adzuna::API::Response::Job,"System Test Engineer, Airport Security Screening Systems",42.600792,1,https://www.adzuna.com/land/ad/5788039898?se=MDL1vbZ38RGw99DSBwaIyw&utm_medium=api&utm_source=abfa41a4&v=D7F459BBEA569C1E9871F0EF3695D0E2087EC706,"Job: 3040275 Job Description: System Test Engineer, Airport Security Screening Systems Location: Tewksbury, MA (Onsite) Role Overview We are seeking a System Test Engineer to support the testing and validation of airport checkpoint screening systems. This role will help ensure that checkpoint systems, subsystems, software, hardware, and integrated workflows meet functional, performance, reliability, and operational requirements. The role involves hands-on testing in a system test lab and integr…","['US', 'Massachusetts', 'Middlesex County', 'Tewksbury']","Tewksbury, Middlesex County",Adzuna::API::Response::Location,it-jobs,Adzuna::API::Response::Category,IT Jobs,Apex Systems,Adzuna::API::Response::Company,,
145096.97,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTURMMXZiWjM4Ukd3OTlEU0J3YUl5dyIsImkiOiI1Nzg4MDM5OTAwIn0.h6urT8uQKFXTPtLIE_DOLC1iANN__M6cEZAnD5NHIw0,-77.220397,145096.97,2026-07-04T10:18:06Z,5788039900,Adzuna::API::Response::Job,Data Solutions Architect,38.893471,1,https://www.adzuna.com/land/ad/5788039900?se=MDL1vbZ38RGw99DSBwaIyw&utm_medium=api&utm_source=abfa41a4&v=6172F978009FB10FB05BDED8D2B84DC5F346908A,"Data Solutions Architect 12 Months contract – Extension Location: Vienna, VA 22182 Job description : As a Data Solutions Architect (Resident Solutions Architect) in our Professional Services team you will work with clients on short to medium term customer engagements on their big data challenges using the Databricks platform. You will provide data engineering, data science, and cloud technology projects which require integrating with client systems, training, and other technical tasks to help c…","['US', 'Virginia', 'Fairfax County', 'Vienna']","Vienna, Fairfax County",Adzuna::API::Response::Location,it-jobs,Adzuna::API::Response::Category,IT Jobs,"eSolutionsFirst, LLC",Adzuna::API::Response::Company,,
