longitude,latitude,salary_max,salary_min,description,salary_is_predicted,created,adref,title,redirect_url,__CLASS__,id,category.label,category.tag,category.__CLASS__,company.__CLASS__,company.display_name,location.__CLASS__,location.display_name,location.area,contract_time,contract_type
-97.57386,35.5179,23708.8,23708.8,"Responsibilities Stepdown Nurses (RN) provide patient care in transitional units where patients are too sick for the med-surg floor but not sick enough for intensive care. Stepdown RNs job responsibilities include, but are not limited to: Evaluate and monitor patient’s progress, identifying sudden or subtle changes in the patient’s medical condition Calculate drug dosage, titrate medication doses, administer continuous medication infusion and monitor patients for effects of medication Stepdown …",1,2026-06-05T12:01:56Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MzMxNzQ0MCIsInMiOiJTQ1F1aF9oZzhSR2dWSXlkM2JoNGZnIn0.5BKPgHp6J4jc_iHjnVyWgwPOInu6oVb34CAHAlCO9qs,"Travel Stepdown RN in Oklahoma City, Oklahoma",https://www.adzuna.com/details/5753317440?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,5753317440,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Gifted Healthcare,Adzuna::API::Response::Location,"Warr Acres, Oklahoma County","['US', 'Oklahoma', 'Oklahoma County', 'Warr Acres']",full_time,
-82.736926,35.200393,98000.0,82000.0,"Mission Health, a leading healthcare provider in Asheville, NC, is seeking a dedicated Registered Nurse to join our Healthcare & Medical Services team. In this role, you will deliver exceptional, patient-centered care, collaborate with an interdisciplinary team, and support patients and families through all stages of treatment. Responsibilities include assessing patient needs, developing and implementing care plans, administering medications, and maintaining accurate documentation. Mission Heal…",0,2026-06-05T12:01:55Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MzMxNzQxMiIsInMiOiJTQ1F1aF9oZzhSR2dWSXlkM2JoNGZnIn0.pOMBkcgHML0H4swDUOhsIVcBUibRao2IEQqvsBrYfCk,Registered Nurse,https://www.adzuna.com/land/ad/5753317412?se=SCQuh_hg8RGgVIyd3bh4fg&utm_medium=api&utm_source=abfa41a4&v=57C64A216E929F75A7BEEE06DD2A52F15F45BD81,Adzuna::API::Response::Job,5753317412,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Mission Health,Adzuna::API::Response::Location,"Brevard, Transylvania County","['US', 'North Carolina', 'Transylvania County', 'Brevard']",,
-82.555682,35.596321,102000.0,86000.0,"Mission Health, a leading healthcare provider in Asheville, NC, is seeking a dedicated Registered Nurse to join our Healthcare & Medical Services team. In this role, you will deliver exceptional, patient-centered care, collaborate with an interdisciplinary team, and support patients and families through all stages of treatment. Responsibilities include assessing patient needs, developing and implementing care plans, administering medications, and maintaining accurate documentation. Mission Heal…",0,2026-06-05T12:01:54Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MzMxNzM3NyIsInMiOiJTQ1F1aF9oZzhSR2dWSXlkM2JoNGZnIn0.hr2CttQ9yHGTKnOlylf-T-G3WXXJxI7i843fM0AAdxY,Registered Nurse,https://www.adzuna.com/land/ad/5753317377?se=SCQuh_hg8RGgVIyd3bh4fg&utm_medium=api&utm_source=abfa41a4&v=6B563F7401787DC2C1AD31CAD8F25AA434381304,Adzuna::API::Response::Job,5753317377,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Mission Health,Adzuna::API::Response::Location,"Asheville, Buncombe County","['US', 'North Carolina', 'Buncombe County', 'Asheville']",,
-97.545628,35.658593,31852.94,31852.94,"Responsibilities Pediatric Registered Nurses (Peds RNs) assist pediatricians in examinations and observe and record pediatric patients’ vital signs. Peds RN job responsibilities include, but are not limited to: Administer medication, draw blood, and administer vaccinations using age-appropriate guidelines Set up drips and blood transfusions, intravenous infusions, and assist with tests and evaluations Provide education and support to families and patients Shift: 3x12 Nights",1,2026-06-05T12:01:51Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0NRdWhfaGc4UkdnVkl5ZDNiaDRmZyIsImkiOiI1NzUzMzE3MzA5In0.7Z5DBSOjSFRaOVDk12_A7WIk5lg_riPqJjzrGvwKi-Y,"Travel Peds RN in Oklahoma City, Oklahoma",https://www.adzuna.com/land/ad/5753317309?se=SCQuh_hg8RGgVIyd3bh4fg&utm_medium=api&utm_source=abfa41a4&v=AFBB21728E3D1563F195ADE15543AF4FA6E6339C,Adzuna::API::Response::Job,5753317309,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Gifted Healthcare,Adzuna::API::Response::Location,"Edmond, Oklahoma County","['US', 'Oklahoma', 'Oklahoma County', 'Edmond']",,
-74.00348,40.71002,71000.0,59000.0,"At Success Academy Charter Schools, we are committed to redefining what's possible in public education. As part of our dynamic team, you will have the unique opportunity to influence a diverse and eager group of students, inspiring them to reach world-class standards. We are searching for passionate individuals ranging from entry-level to experienced educators who are dedicated to making a significant, lasting impact on student achievement. Plan, prepare and deliver instructional activities tha…",0,2026-06-05T12:01:43Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0NRdWhfaGc4UkdnVkl5ZDNiaDRmZyIsImkiOiI1NzUzMzE3MTY5In0.1BGHXPvhVHHjRuSsxzxxsTUYuIUaWhfvuF0uHsv8TUc,Entry-Level to Experienced Teacher,https://www.adzuna.com/land/ad/5753317169?se=SCQuh_hg8RGgVIyd3bh4fg&utm_medium=api&utm_source=abfa41a4&v=95C1F55500EE8909753ED55412B91A1F89C0777A,Adzuna::API::Response::Job,5753317169,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,"Success Academy Charter Schools, Inc.",Adzuna::API::Response::Location,"Peck Slip, Manhattan","['US', 'New York', 'New York City', 'Manhattan', 'Peck Slip']",,
-73.70682,40.72272,71000.0,59000.0,"At Success Academy Charter Schools, we are committed to redefining what's possible in public education. As part of our dynamic team, you will have the unique opportunity to influence a diverse and eager group of students, inspiring them to reach world-class standards. We are searching for passionate individuals ranging from entry-level to experienced educators who are dedicated to making a significant, lasting impact on student achievement. Plan, prepare and deliver instructional activities tha…",0,2026-06-05T12:01:43Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MzMxNzE4NiIsInMiOiJTQ1F1aF9oZzhSR2dWSXlkM2JoNGZnIn0.lmybMwwOyOYHQxqIH7LTtq37p-3JLlImgDfDwUHXx_Q,Entry-Level to Experienced Teacher,https://www.adzuna.com/land/ad/5753317186?se=SCQuh_hg8RGgVIyd3bh4fg&utm_medium=api&utm_source=abfa41a4&v=09D650ECAFDA36E628FFF942787816F49EA58B3C,Adzuna::API::Response::Job,5753317186,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,"Success Academy Charter Schools, Inc.",Adzuna::API::Response::Location,"Floral Park, Nassau County","['US', 'New York', 'Nassau County', 'Floral Park']",,
-73.7123,40.7554,71000.0,59000.0,"At Success Academy Charter Schools, we are committed to redefining what's possible in public education. As part of our dynamic team, you will have the unique opportunity to influence a diverse and eager group of students, inspiring them to reach world-class standards. We are searching for passionate individuals ranging from entry-level to experienced educators who are dedicated to making a significant, lasting impact on student achievement. Plan, prepare and deliver instructional activities tha…",0,2026-06-05T12:01:42Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0NRdWhfaGc4UkdnVkl5ZDNiaDRmZyIsImkiOiI1NzUzMzE3MTUyIn0.OrvwNAztjV2KRmc4dVln4CfSuA5Qmo83PHrBl8MyBO4,Entry-Level to Experienced Teacher,https://www.adzuna.com/land/ad/5753317152?se=SCQuh_hg8RGgVIyd3bh4fg&utm_medium=api&utm_source=abfa41a4&v=44F6624FE1D4DC592A08C31A8FC71D49E510EB6B,Adzuna::API::Response::Job,5753317152,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,"Success Academy Charter Schools, Inc.",Adzuna::API::Response::Location,"Glen Oaks, Queens","['US', 'New York', 'New York City', 'Queens', 'Glen Oaks']",,
-73.913573,40.66297,71000.0,59000.0,"At Success Academy Charter Schools, we are committed to redefining what's possible in public education. As part of our dynamic team, you will have the unique opportunity to influence a diverse and eager group of students, inspiring them to reach world-class standards. We are searching for passionate individuals ranging from entry-level to experienced educators who are dedicated to making a significant, lasting impact on student achievement. Plan, prepare and deliver instructional activities tha…",0,2026-06-05T12:01:41Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MzMxNzEzMyIsInMiOiJTQ1F1aF9oZzhSR2dWSXlkM2JoNGZnIn0.jIPWkFzGMDGDmMapZpqvdTTNyKj0_p2S1H18DfmpKus,Entry-Level to Experienced Teacher,https://www.adzuna.com/land/ad/5753317133?se=SCQuh_hg8RGgVIyd3bh4fg&utm_medium=api&utm_source=abfa41a4&v=0D3FD9A6E2090E2F1A7AA7CA9481CD631889B018,Adzuna::API::Response::Job,5753317133,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,"Success Academy Charter Schools, Inc.",Adzuna::API::Response::Location,"Central Brooklyn, Brooklyn","['US', 'New York', 'New York City', 'Brooklyn', 'Central Brooklyn']",,
-73.82868,40.70754,71000.0,59000.0,"At Success Academy Charter Schools, we are committed to redefining what's possible in public education. As part of our dynamic team, you will have the unique opportunity to influence a diverse and eager group of students, inspiring them to reach world-class standards. We are searching for passionate individuals ranging from entry-level to experienced educators who are dedicated to making a significant, lasting impact on student achievement. Plan, prepare and deliver instructional activities tha…",0,2026-06-05T12:01:41Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MzMxNzEyNiIsInMiOiJTQ1F1aF9oZzhSR2dWSXlkM2JoNGZnIn0.eHlZYABYAgNopQ0VfXXmlxh0S3ZJD6IXtEiwpx6gZiE,Entry-Level to Experienced Teacher,https://www.adzuna.com/land/ad/5753317126?se=SCQuh_hg8RGgVIyd3bh4fg&utm_medium=api&utm_source=abfa41a4&v=AD232C3B87B3DEF2F46C99B85DB9E9E20CB83A5A,Adzuna::API::Response::Job,5753317126,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,"Success Academy Charter Schools, Inc.",Adzuna::API::Response::Location,"Kew Gardens, Queens","['US', 'New York', 'New York City', 'Queens', 'Kew Gardens']",,
-73.784189,40.916842,71000.0,59000.0,"At Success Academy Charter Schools, we are committed to redefining what's possible in public education. As part of our dynamic team, you will have the unique opportunity to influence a diverse and eager group of students, inspiring them to reach world-class standards. We are searching for passionate individuals ranging from entry-level to experienced educators who are dedicated to making a significant, lasting impact on student achievement. Plan, prepare and deliver instructional activities tha…",0,2026-06-05T12:01:41Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MzMxNzEyOSIsInMiOiJTQ1F1aF9oZzhSR2dWSXlkM2JoNGZnIn0.ubCKoh8j0GSIOQAs4gLEGpVgh8ZiB9uNcLUCPFU569Y,Entry-Level to Experienced Teacher,https://www.adzuna.com/land/ad/5753317129?se=SCQuh_hg8RGgVIyd3bh4fg&utm_medium=api&utm_source=abfa41a4&v=D71B3AF7DDCCB8B6460489343418FE8D2F33C1D8,Adzuna::API::Response::Job,5753317129,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,"Success Academy Charter Schools, Inc.",Adzuna::API::Response::Location,"New Rochelle, Westchester County","['US', 'New York', 'Westchester County', 'New Rochelle']",,
-74.053943,40.751806,71000.0,59000.0,"At Success Academy Charter Schools, we are committed to redefining what's possible in public education. As part of our dynamic team, you will have the unique opportunity to influence a diverse and eager group of students, inspiring them to reach world-class standards. We are searching for passionate individuals ranging from entry-level to experienced educators who are dedicated to making a significant, lasting impact on student achievement. Plan, prepare and deliver instructional activities tha…",0,2026-06-05T12:01:41Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0NRdWhfaGc4UkdnVkl5ZDNiaDRmZyIsImkiOiI1NzUzMzE3MTM0In0.qJlyrjXPN7YAQ04y9L4c2SLG9asAzD81l0FtaIua_5A,Entry-Level to Experienced Teacher,https://www.adzuna.com/land/ad/5753317134?se=SCQuh_hg8RGgVIyd3bh4fg&utm_medium=api&utm_source=abfa41a4&v=6AC735D86E36923A0F0148459183D6F842D32D64,Adzuna::API::Response::Job,5753317134,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,"Success Academy Charter Schools, Inc.",Adzuna::API::Response::Location,"Summit Avenue, Hudson County","['US', 'New Jersey', 'Hudson County', 'Summit Avenue']",,
-73.93122,40.76112,71000.0,59000.0,"At Success Academy Charter Schools, we are committed to redefining what's possible in public education. As part of our dynamic team, you will have the unique opportunity to influence a diverse and eager group of students, inspiring them to reach world-class standards. We are searching for passionate individuals ranging from entry-level to experienced educators who are dedicated to making a significant, lasting impact on student achievement. Plan, prepare and deliver instructional activities tha…",0,2026-06-05T12:01:41Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MzMxNzEzMSIsInMiOiJTQ1F1aF9oZzhSR2dWSXlkM2JoNGZnIn0.4dt352SLSLKjGMfGH67R8MeBqLkEuctVSuQLNcltSGo,Entry-Level to Experienced Teacher,https://www.adzuna.com/land/ad/5753317131?se=SCQuh_hg8RGgVIyd3bh4fg&utm_medium=api&utm_source=abfa41a4&v=090365CCB2D63E91818F91BEDA0C133E3C1D0DD4,Adzuna::API::Response::Job,5753317131,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,"Success Academy Charter Schools, Inc.",Adzuna::API::Response::Location,"Astoria, Queens","['US', 'New York', 'New York City', 'Queens', 'Astoria']",,
-73.895866,40.670816,71000.0,59000.0,"At Success Academy Charter Schools, we are committed to redefining what's possible in public education. As part of our dynamic team, you will have the unique opportunity to influence a diverse and eager group of students, inspiring them to reach world-class standards. We are searching for passionate individuals ranging from entry-level to experienced educators who are dedicated to making a significant, lasting impact on student achievement. Plan, prepare and deliver instructional activities tha…",0,2026-06-05T12:01:41Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MzMxNzEyNyIsInMiOiJTQ1F1aF9oZzhSR2dWSXlkM2JoNGZnIn0.4QGNRk9mYFkhHrInvimR_tbLCd3f450Y8Z_D626DdQ0,Entry-Level to Experienced Teacher,https://www.adzuna.com/land/ad/5753317127?se=SCQuh_hg8RGgVIyd3bh4fg&utm_medium=api&utm_source=abfa41a4&v=DC936A156B37467C5BD7A9BF4B147191BDAABD84,Adzuna::API::Response::Job,5753317127,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,"Success Academy Charter Schools, Inc.",Adzuna::API::Response::Location,"East New York and New Lots, Brooklyn","['US', 'New York', 'New York City', 'Brooklyn', 'East New York and New Lots']",,
-73.965175,40.714229,71000.0,59000.0,"At Success Academy Charter Schools, we are committed to redefining what's possible in public education. As part of our dynamic team, you will have the unique opportunity to influence a diverse and eager group of students, inspiring them to reach world-class standards. We are searching for passionate individuals ranging from entry-level to experienced educators who are dedicated to making a significant, lasting impact on student achievement. Plan, prepare and deliver instructional activities tha…",0,2026-06-05T12:01:37Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MzMxNzA3NSIsInMiOiJTQ1F1aF9oZzhSR2dWSXlkM2JoNGZnIn0.rZmzJJR4slCxJiR-fFIvpdssO0DnitLzr3rIXTy7Q8c,Entry-Level to Experienced Teacher,https://www.adzuna.com/land/ad/5753317075?se=SCQuh_hg8RGgVIyd3bh4fg&utm_medium=api&utm_source=abfa41a4&v=AD9839585A8D53924D6830E18F0448AE1EDABDEA,Adzuna::API::Response::Job,5753317075,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,"Success Academy Charter Schools, Inc.",Adzuna::API::Response::Location,"Greenpoint, Brooklyn","['US', 'New York', 'New York City', 'Brooklyn', 'Greenpoint']",,
-97.5561,35.54388,97708.0,0.0,"Uniti Med is seeking a travel nurse RN Med Surg for a travel nursing job in Oklahoma City, Oklahoma. Job Description & Requirements Specialty: Med Surg Discipline: RN Start Date: 06/22/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Benefits: Day 1 Insurance Cigna medical, MetLife dental and vision insurance License reimbursement for new licenses needed for each assignment Discounts with hotels and rental cars A dedicated recruiter and support team that…",0,2026-06-05T12:01:36Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0NRdWhfaGc4UkdnVkl5ZDNiaDRmZyIsImkiOiI1NzUzMzE3MDUyIn0.khMK-9yZQmr3BvwyPimrn-db0WCUAr20umaEYBF1aoo,"Travel RN Medical-Surgical - $1,879 per week",https://www.adzuna.com/land/ad/5753317052?se=SCQuh_hg8RGgVIyd3bh4fg&utm_medium=api&utm_source=abfa41a4&v=E127A7363E50AE8D45AFB1757E1DBECCB549D129,Adzuna::API::Response::Job,5753317052,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Uniti Med,Adzuna::API::Response::Location,"Nichols Hills, Oklahoma County","['US', 'Oklahoma', 'Oklahoma County', 'Nichols Hills']",,
-82.76358,28.02558,102284.0,0.0,"American Traveler is seeking a travel nurse RN Home Health for a travel nursing job in Dunedin, Florida. Job Description & Requirements Specialty: Home Health Discipline: RN Start Date: 07/13/2026 Duration: 13 weeks 40 hours per week Shift: 8 hours, days Employment Type: Travel Assignment Overview Shift: Days, 5x8hrs Hours: 40 hrs/wk Start Date: Jul 13, 2026 Length: 13 weeks Openings: 1 Description American Traveler is hiring an experienced RN for a Home Health position in Pinellas County, FL, …",0,2026-06-05T12:01:36Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MzMxNzA1OSIsInMiOiJTQ1F1aF9oZzhSR2dWSXlkM2JoNGZnIn0.tQUXHDMd0lempw7ZWkVR5t9t2U-APfiGo_-KMr16AAk,"Travel Home Health Registered Nurse - $1,967 per week",https://www.adzuna.com/land/ad/5753317059?se=SCQuh_hg8RGgVIyd3bh4fg&utm_medium=api&utm_source=abfa41a4&v=D041C7114F9E858734BA405FD8FCD35263CF1BCF,Adzuna::API::Response::Job,5753317059,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,American Traveler,Adzuna::API::Response::Location,"Dunedin, Pinellas County","['US', 'Florida', 'Pinellas County', 'Dunedin']",,
