salary_max,title,redirect_url,latitude,adref,description,longitude,salary_is_predicted,contract_time,created,__CLASS__,id,salary_min,location.display_name,location.__CLASS__,location.area,category.__CLASS__,category.label,category.tag,company.__CLASS__,company.display_name,contract_type
78451.88,Paid Casino Tester,https://www.adzuna.com/land/ad/5696728101?se=pqRtjq418RG_J8d0bkVF5A&utm_medium=api&utm_source=abfa41a4&v=2E87CF27C1DE42562F4DE0F74F8A1A5DE75BB17C,47.071094,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicHFSdGpxNDE4UkdfSjhkMGJrVkY1QSIsImkiOiI1Njk2NzI4MTAxIn0.Sae5Eet7u9_MjQcb0FPOgMRLyEA-gyyiINJjkXGt8-0,"About the Role Join our distributed team and help evaluate online platforms through interactive testing assignments. This is a flexible, remote opportunity with full training provided and no prior experience required. Reel Edge is a gambling technology company focused on researching and improving online casino experiences. We're hiring remote testers to complete structured evaluations across legal casino platforms in select states. What You'll Do Log in to a secure dashboard to view available a…",-88.643728,1,,2026-04-11T09:46:14Z,Adzuna::API::Response::Job,5696728101,78451.88,"South Range, Houghton County",Adzuna::API::Response::Location,"['US', 'Michigan', 'Houghton County', 'South Range']",Adzuna::API::Response::Category,IT Jobs,it-jobs,Adzuna::API::Response::Company,Reeledge,
76425.3,Online Casino Tester,https://www.adzuna.com/land/ad/5696728096?se=pqRtjq418RG_J8d0bkVF5A&utm_medium=api&utm_source=abfa41a4&v=6B8B94974F903F1726F7EC4F1AD02A6AEDE56C1D,46.756599,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NjcyODA5NiIsInMiOiJwcVJ0anE0MThSR19KOGQwYmtWRjVBIn0.IvvtkpjclqrR1cZWEVc0iPIb0AstxNWhVMxHFcqiNdw,"About the Role Join our distributed team and help evaluate online platforms through interactive testing assignments. This is a flexible, remote opportunity with full training provided and no prior experience required. Reel Edge is a gambling technology company focused on researching and improving online casino experiences. We're hiring remote testers to complete structured evaluations across legal casino platforms in select states. What You'll Do Log in to a secure dashboard to view available a…",-88.452909,1,,2026-04-11T09:46:14Z,Adzuna::API::Response::Job,5696728096,76425.3,"Lanse, Baraga County",Adzuna::API::Response::Location,"['US', 'Michigan', 'Baraga County', 'Lanse']",Adzuna::API::Response::Category,IT Jobs,it-jobs,Adzuna::API::Response::Company,Reeledge,
73996.7,Online Casino Tester,https://www.adzuna.com/land/ad/5696728095?se=pqRtjq418RG_J8d0bkVF5A&utm_medium=api&utm_source=abfa41a4&v=15C14B1F0AA51858EB0D404445319C7389740C46,45.418687,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicHFSdGpxNDE4UkdfSjhkMGJrVkY1QSIsImkiOiI1Njk2NzI4MDk1In0.wfqxI4G6Hk7LxYEle3TX5isnaVUPwlvhCXdrKXkWLtY,"About the Role Join our distributed team and help evaluate online platforms through interactive testing assignments. This is a flexible, remote opportunity with full training provided and no prior experience required. Reel Edge is a gambling technology company focused on researching and improving online casino experiences. We're hiring remote testers to complete structured evaluations across legal casino platforms in select states. What You'll Do Log in to a secure dashboard to view available a…",-87.599583,1,,2026-04-11T09:46:14Z,Adzuna::API::Response::Job,5696728095,73996.7,"Stephenson, Menominee County",Adzuna::API::Response::Location,"['US', 'Michigan', 'Menominee County', 'Stephenson']",Adzuna::API::Response::Category,IT Jobs,it-jobs,Adzuna::API::Response::Company,Reeledge,
75816.89,Online Casino Tester,https://www.adzuna.com/land/ad/5696728092?se=pqRtjq418RG_J8d0bkVF5A&utm_medium=api&utm_source=abfa41a4&v=10A6821F43E591F8B32E606C24001CAFC3FDCBBA,41.427222,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NjcyODA5MiIsInMiOiJwcVJ0anE0MThSR19KOGQwYmtWRjVBIn0.h-1VyC2QZBxzUE7ZEeMBOqJOE1-TOZULlAzxkjfK7a8,"About the Role Join our distributed team and help evaluate online platforms through interactive testing assignments. This is a flexible, remote opportunity with full training provided and no prior experience required. Reel Edge is a gambling technology company focused on researching and improving online casino experiences. We're hiring remote testers to complete structured evaluations across legal casino platforms in select states. What You'll Do Log in to a secure dashboard to view available a…",-75.649903,1,,2026-04-11T09:46:14Z,Adzuna::API::Response::Job,5696728092,75816.89,"Dunmore, Lackawanna County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Lackawanna County', 'Dunmore']",Adzuna::API::Response::Category,IT Jobs,it-jobs,Adzuna::API::Response::Company,Reeledge,
57791.16,Paid Casino Tester,https://www.adzuna.com/land/ad/5696728086?se=pqRtjq418RG_J8d0bkVF5A&utm_medium=api&utm_source=abfa41a4&v=C23DAEF707D14008055418EE0E15A46823507585,45.076034,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicHFSdGpxNDE4UkdfSjhkMGJrVkY1QSIsImkiOiI1Njk2NzI4MDg2In0.0xxhK01ZiihlyeUqyRsufOBUDsRT1mQT-ydGvMnCOgE,"About the Role Join our distributed team and help evaluate online platforms through interactive testing assignments. This is a flexible, remote opportunity with full training provided and no prior experience required. Reel Edge is a gambling technology company focused on researching and improving online casino experiences. We're hiring remote testers to complete structured evaluations across legal casino platforms in select states. What You'll Do Log in to a secure dashboard to view available a…",-85.262545,1,,2026-04-11T09:46:13Z,Adzuna::API::Response::Job,5696728086,57791.16,"Central Lake, Antrim County",Adzuna::API::Response::Location,"['US', 'Michigan', 'Antrim County', 'Central Lake']",Adzuna::API::Response::Category,IT Jobs,it-jobs,Adzuna::API::Response::Company,Reeledge,
95337.5,Online Casino Tester,https://www.adzuna.com/land/ad/5696728081?se=pqRtjq418RG_J8d0bkVF5A&utm_medium=api&utm_source=abfa41a4&v=E86009CC606E8FE74325FDC0FF8FC57C999FFD06,42.59142,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NjcyODA4MSIsInMiOiJwcVJ0anE0MThSR19KOGQwYmtWRjVBIn0.m2cePNVk7h29FKGU_zA95MGlKQ-GRTarxL76J67ngHg,"About the Role Join our distributed team and help evaluate online platforms through interactive testing assignments. This is a flexible, remote opportunity with full training provided and no prior experience required. Reel Edge is a gambling technology company focused on researching and improving online casino experiences. We're hiring remote testers to complete structured evaluations across legal casino platforms in select states. What You'll Do Log in to a secure dashboard to view available a…",-82.88058,1,,2026-04-11T09:46:13Z,Adzuna::API::Response::Job,5696728081,95337.5,"Mount Clemens, Macomb County",Adzuna::API::Response::Location,"['US', 'Michigan', 'Macomb County', 'Mount Clemens']",Adzuna::API::Response::Category,IT Jobs,it-jobs,Adzuna::API::Response::Company,Reeledge,
70327.17,Paid Casino Tester,https://www.adzuna.com/land/ad/5696728079?se=pqRtjq418RG_J8d0bkVF5A&utm_medium=api&utm_source=abfa41a4&v=4461A4B98439049947F833714561FA11513DE05A,44.288778,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicHFSdGpxNDE4UkdfSjhkMGJrVkY1QSIsImkiOiI1Njk2NzI4MDc5In0.1F0hTeCj_6sjFnCyB4JC1fwHN0aiYDSMFIbWhL-Fe44,"About the Role Join our distributed team and help evaluate online platforms through interactive testing assignments. This is a flexible, remote opportunity with full training provided and no prior experience required. Reel Edge is a gambling technology company focused on researching and improving online casino experiences. We're hiring remote testers to complete structured evaluations across legal casino platforms in select states. What You'll Do Log in to a secure dashboard to view available a…",-85.594462,1,,2026-04-11T09:46:13Z,Adzuna::API::Response::Job,5696728079,70327.17,"Hoxeyville, Wexford County",Adzuna::API::Response::Location,"['US', 'Michigan', 'Wexford County', 'Hoxeyville']",Adzuna::API::Response::Category,IT Jobs,it-jobs,Adzuna::API::Response::Company,Reeledge,
80273.42,Casino Tools Reviewer,https://www.adzuna.com/land/ad/5696728084?se=pqRtjq418RG_J8d0bkVF5A&utm_medium=api&utm_source=abfa41a4&v=737AF06911FB4BB74A593C2291F8727D8D7641A4,42.137094,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicHFSdGpxNDE4UkdfSjhkMGJrVkY1QSIsImkiOiI1Njk2NzI4MDg0In0.LYsBJd_I9HbmdQewEsZ_25W0B1lP-vBjMShx6fTQq6Q,"About the Role Join our distributed team and help evaluate online platforms through interactive testing assignments. This is a flexible, remote opportunity with full training provided and no prior experience required. Reel Edge is a gambling technology company focused on researching and improving online casino experiences. We're hiring remote testers to complete structured evaluations across legal casino platforms in select states. What You'll Do Log in to a secure dashboard to view available a…",-85.089431,1,,2026-04-11T09:46:13Z,Adzuna::API::Response::Job,5696728084,80273.42,"Union City, Branch County",Adzuna::API::Response::Location,"['US', 'Michigan', 'Branch County', 'Union City']",Adzuna::API::Response::Category,IT Jobs,it-jobs,Adzuna::API::Response::Company,Reeledge,
78914.12,Online Casino Tester,https://www.adzuna.com/land/ad/5696728071?se=pqRtjq418RG_J8d0bkVF5A&utm_medium=api&utm_source=abfa41a4&v=AC79FDD35E65C12FBCD7229A4000D73CC7210D29,42.7039,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NjcyODA3MSIsInMiOiJwcVJ0anE0MThSR19KOGQwYmtWRjVBIn0.X7pSf7knJa7ljegAGgnEQ-dqqj-M2uI44ZsrL4E7La8,"About the Role Join our distributed team and help evaluate online platforms through interactive testing assignments. This is a flexible, remote opportunity with full training provided and no prior experience required. Reel Edge is a gambling technology company focused on researching and improving online casino experiences. We're hiring remote testers to complete structured evaluations across legal casino platforms in select states. What You'll Do Log in to a secure dashboard to view available a…",-84.6228,1,,2026-04-11T09:46:11Z,Adzuna::API::Response::Job,5696728071,78914.12,"Dimondale, Eaton County",Adzuna::API::Response::Location,"['US', 'Michigan', 'Eaton County', 'Dimondale']",Adzuna::API::Response::Category,IT Jobs,it-jobs,Adzuna::API::Response::Company,Reeledge,
79599.59,Casino Tools Reviewer,https://www.adzuna.com/land/ad/5696728068?se=pqRtjq418RG_J8d0bkVF5A&utm_medium=api&utm_source=abfa41a4&v=342A61B256793D9F55EDDF5B1CBB2AB2D5ED001E,40.636714,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicHFSdGpxNDE4UkdfSjhkMGJrVkY1QSIsImkiOiI1Njk2NzI4MDY4In0.BvMGq4ajWp7CUJvSvSq0o5JbeD6c-mU2FUYkLvTb2e8,"About the Role Join our distributed team and help evaluate online platforms through interactive testing assignments. This is a flexible, remote opportunity with full training provided and no prior experience required. Reel Edge is a gambling technology company focused on researching and improving online casino experiences. We're hiring remote testers to complete structured evaluations across legal casino platforms in select states. What You'll Do Log in to a secure dashboard to view available a…",-78.77417,1,,2026-04-11T09:46:11Z,Adzuna::API::Response::Job,5696728068,79599.59,"Northern Cambria, Cambria County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Cambria County', 'Northern Cambria']",Adzuna::API::Response::Category,IT Jobs,it-jobs,Adzuna::API::Response::Company,Reeledge,
76089.09,Paid Casino Tester,https://www.adzuna.com/land/ad/5696728077?se=pqRtjq418RG_J8d0bkVF5A&utm_medium=api&utm_source=abfa41a4&v=16AAC5D25617F65C27C2487875222C30B383A6AA,44.00874,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicHFSdGpxNDE4UkdfSjhkMGJrVkY1QSIsImkiOiI1Njk2NzI4MDc3In0.2pJQ9NpI1JVuFgz4adSQPRmbMUKvZORwf3mRMdoH2-g,"About the Role Join our distributed team and help evaluate online platforms through interactive testing assignments. This is a flexible, remote opportunity with full training provided and no prior experience required. Reel Edge is a gambling technology company focused on researching and improving online casino experiences. We're hiring remote testers to complete structured evaluations across legal casino platforms in select states. What You'll Do Log in to a secure dashboard to view available a…",-82.98078,1,,2026-04-11T09:46:11Z,Adzuna::API::Response::Job,5696728077,76089.09,"Port Austin, Huron County",Adzuna::API::Response::Location,"['US', 'Michigan', 'Huron County', 'Port Austin']",Adzuna::API::Response::Category,IT Jobs,it-jobs,Adzuna::API::Response::Company,Reeledge,
70258.26,Online Casino Tester,https://www.adzuna.com/land/ad/5696728070?se=pqRtjq418RG_J8d0bkVF5A&utm_medium=api&utm_source=abfa41a4&v=E55651432C4C32E9CAD39E5987E45181BECD0560,41.3301,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NjcyODA3MCIsInMiOiJwcVJ0anE0MThSR19KOGQwYmtWRjVBIn0.LVIGD9WHog6l3FNpSA3hdjIJO7HKKVFyuA8Jnq_mKGY,"About the Role Join our distributed team and help evaluate online platforms through interactive testing assignments. This is a flexible, remote opportunity with full training provided and no prior experience required. Reel Edge is a gambling technology company focused on researching and improving online casino experiences. We're hiring remote testers to complete structured evaluations across legal casino platforms in select states. What You'll Do Log in to a secure dashboard to view available a…",-75.85368,1,,2026-04-11T09:46:11Z,Adzuna::API::Response::Job,5696728070,70258.26,"West Wyoming, Luzerne County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Luzerne County', 'West Wyoming']",Adzuna::API::Response::Category,IT Jobs,it-jobs,Adzuna::API::Response::Company,Reeledge,
70425.16,Paid Casino Tester,https://www.adzuna.com/land/ad/5696728060?se=pqRtjq418RG_J8d0bkVF5A&utm_medium=api&utm_source=abfa41a4&v=3F777042E8C48DD25579C2339E4257FFDCAC8642,40.276633,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicHFSdGpxNDE4UkdfSjhkMGJrVkY1QSIsImkiOiI1Njk2NzI4MDYwIn0.XLyrlXkA4rZsLBSyTIz8AP8556ZrwzwQWgVXbjFvyNE,"About the Role Join our distributed team and help evaluate online platforms through interactive testing assignments. This is a flexible, remote opportunity with full training provided and no prior experience required. Reel Edge is a gambling technology company focused on researching and improving online casino experiences. We're hiring remote testers to complete structured evaluations across legal casino platforms in select states. What You'll Do Log in to a secure dashboard to view available a…",-76.581209,1,,2026-04-11T09:46:10Z,Adzuna::API::Response::Job,5696728060,70425.16,"Palmyra, Lebanon County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Lebanon County', 'Palmyra']",Adzuna::API::Response::Category,IT Jobs,it-jobs,Adzuna::API::Response::Company,Reeledge,
83650.13,Paid Casino Tester,https://www.adzuna.com/land/ad/5696728066?se=pqRtjq418RG_J8d0bkVF5A&utm_medium=api&utm_source=abfa41a4&v=65261766AB817183785513E42F828DB7534A55B6,47.3136,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicHFSdGpxNDE4UkdfSjhkMGJrVkY1QSIsImkiOiI1Njk2NzI4MDY2In0.Vd6LBTqu6JGG3OY60qhnMVNYqxQ7Z0twEyFYPPzI4po,"About the Role Join our distributed team and help evaluate online platforms through interactive testing assignments. This is a flexible, remote opportunity with full training provided and no prior experience required. Reel Edge is a gambling technology company focused on researching and improving online casino experiences. We're hiring remote testers to complete structured evaluations across legal casino platforms in select states. What You'll Do Log in to a secure dashboard to view available a…",-88.33644,1,,2026-04-11T09:46:10Z,Adzuna::API::Response::Job,5696728066,83650.13,"Ahmeek, Keweenaw County",Adzuna::API::Response::Location,"['US', 'Michigan', 'Keweenaw County', 'Ahmeek']",Adzuna::API::Response::Category,IT Jobs,it-jobs,Adzuna::API::Response::Company,Reeledge,
67411.98,Paid Casino Tester,https://www.adzuna.com/land/ad/5696728051?se=pqRtjq418RG_J8d0bkVF5A&utm_medium=api&utm_source=abfa41a4&v=6F26DC4D7877DDFFA41EC690A8C95249BEB0F489,42.479505,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicHFSdGpxNDE4UkdfSjhkMGJrVkY1QSIsImkiOiI1Njk2NzI4MDUxIn0.X6HEsmJ3zp3iLe6U_qGRKtsInU3Md2BtlnHsFb9U0pY,"About the Role Join our distributed team and help evaluate online platforms through interactive testing assignments. This is a flexible, remote opportunity with full training provided and no prior experience required. Reel Edge is a gambling technology company focused on researching and improving online casino experiences. We're hiring remote testers to complete structured evaluations across legal casino platforms in select states. What You'll Do Log in to a secure dashboard to view available a…",-83.026328,1,,2026-04-11T09:46:09Z,Adzuna::API::Response::Job,5696728051,67411.98,"Center Line, Macomb County",Adzuna::API::Response::Location,"['US', 'Michigan', 'Macomb County', 'Center Line']",Adzuna::API::Response::Category,IT Jobs,it-jobs,Adzuna::API::Response::Company,Reeledge,
73340.16,Paid Casino Tester,https://www.adzuna.com/land/ad/5696728053?se=pqRtjq418RG_J8d0bkVF5A&utm_medium=api&utm_source=abfa41a4&v=4FDC93D99957EA84B4E7C89C63757563464CA394,43.212504,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NjcyODA1MyIsInMiOiJwcVJ0anE0MThSR19KOGQwYmtWRjVBIn0.NwWDW8-fcIxn6g6RKcpbD0xJp32Esr0h9ncH3GislSQ,"About the Role Join our distributed team and help evaluate online platforms through interactive testing assignments. This is a flexible, remote opportunity with full training provided and no prior experience required. Reel Edge is a gambling technology company focused on researching and improving online casino experiences. We're hiring remote testers to complete structured evaluations across legal casino platforms in select states. What You'll Do Log in to a secure dashboard to view available a…",-83.423335,1,,2026-04-11T09:46:09Z,Adzuna::API::Response::Job,5696728053,73340.16,"Otter Lake, Lapeer County",Adzuna::API::Response::Location,"['US', 'Michigan', 'Lapeer County', 'Otter Lake']",Adzuna::API::Response::Category,IT Jobs,it-jobs,Adzuna::API::Response::Company,Reeledge,
