longitude,adref,contract_time,redirect_url,latitude,created,__CLASS__,salary_is_predicted,salary_max,title,id,salary_min,description,category.tag,category.__CLASS__,category.label,location.display_name,location.area,location.__CLASS__,company.__CLASS__,company.display_name,contract_type
-87.85572,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMjgyNjg2MCIsInMiOiJaSG1VWGhkRDhSR2tCc1JxbUVudkl3In0.zGERmaFLTeLh8TbtfYbkKJRHNGa_-8zdbiGuH2dqK0w,full_time,https://www.adzuna.com/details/5712826860?utm_medium=api&utm_source=abfa41a4,42.37206,2026-04-28T11:30:28Z,Adzuna::API::Response::Job,1,89126.41,Certified Occupational Therapist School 2026-2027 SY,5712826860,89126.41,"$2,000 Completion Bonus  $3,000 in referral bonuses! Start the 2026–2027 school year strong with Epic Special Education Staffing. We’re offering a $2,000 Completion Bonus for eligible clinicians and educators who commit to and complete their full school year assignment (30 hours/week), plus the opportunity to earn up to $3,000 in referral bonuses. Whether you're looking for a local or travel opportunity, we’ll help you find the right fit where you can do your best work and make a difference eve…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Park, Lake County","['US', 'Illinois', 'Lake County', 'Park']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Epic Special Education Staffing,
-87.75798,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWkhtVVhoZEQ4UkdrQnNScW1FbnZJdyIsImkiOiI1NzEyODI2ODcxIn0.BTTwy_5A4uXfCaA3ijZvasKMnIY8-Nid9gH8aFPWPz8,full_time,https://www.adzuna.com/details/5712826871?utm_medium=api&utm_source=abfa41a4,42.10656,2026-04-28T11:30:28Z,Adzuna::API::Response::Job,1,85045.34,Certified Occupational Therapist School ESY,5712826871,85045.34,"$2,000 Completion Bonus  $3,000 in referral bonuses! Start the 2026–2027 school year strong with Epic Special Education Staffing. We’re offering a $2,000 Completion Bonus for eligible clinicians and educators who commit to and complete their full school year assignment (30 hours/week), plus the opportunity to earn up to $3,000 in referral bonuses. Whether you're looking for a local or travel opportunity, we’ll help you find the right fit where you can do your best work and make a difference eve…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Jefferson, Cook County","['US', 'Illinois', 'Cook County', 'Jefferson']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Epic Special Education Staffing,
-87.799608,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMjgyNjg2NiIsInMiOiJaSG1VWGhkRDhSR2tCc1JxbUVudkl3In0.QFWmlE-rnX6ul-vTT4WgaArWqMFkCbMwDe1zpi49Dtk,full_time,https://www.adzuna.com/details/5712826866?utm_medium=api&utm_source=abfa41a4,41.888737,2026-04-28T11:30:28Z,Adzuna::API::Response::Job,1,75544.07,Certified Occupational Therapist School ESY,5712826866,75544.07,"$2,000 Completion Bonus  $3,000 in referral bonuses! Start the 2026–2027 school year strong with Epic Special Education Staffing. We’re offering a $2,000 Completion Bonus for eligible clinicians and educators who commit to and complete their full school year assignment (30 hours/week), plus the opportunity to earn up to $3,000 in referral bonuses. Whether you're looking for a local or travel opportunity, we’ll help you find the right fit where you can do your best work and make a difference eve…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Oak Park, Cook County","['US', 'Illinois', 'Cook County', 'Oak Park']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Epic Special Education Staffing,
-87.934888,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWkhtVVhoZEQ4UkdrQnNScW1FbnZJdyIsImkiOiI1NzEyODI2ODU4In0.TSrDoosLkpZZ2iBFTU_lAEtUPwbQq96rxnP35u2_hPI,full_time,https://www.adzuna.com/details/5712826858?utm_medium=api&utm_source=abfa41a4,42.133713,2026-04-28T11:30:28Z,Adzuna::API::Response::Job,1,82712.33,Certified Occupational Therapist School 2026-2027 SY,5712826858,82712.33,"$2,000 Completion Bonus  $3,000 in referral bonuses! Start the 2026–2027 school year strong with Epic Special Education Staffing. We’re offering a $2,000 Completion Bonus for eligible clinicians and educators who commit to and complete their full school year assignment (30 hours/week), plus the opportunity to earn up to $3,000 in referral bonuses. Whether you're looking for a local or travel opportunity, we’ll help you find the right fit where you can do your best work and make a difference eve…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Wheeling, Cook County","['US', 'Illinois', 'Cook County', 'Wheeling']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Epic Special Education Staffing,
-87.699715,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWkhtVVhoZEQ4UkdrQnNScW1FbnZJdyIsImkiOiI1NzEyODI2ODYyIn0.-J9Rh4hWXoTVGP3q3IWkjrJpeTeJHj9dKvlGwXxZDy0,full_time,https://www.adzuna.com/details/5712826862?utm_medium=api&utm_source=abfa41a4,42.056509,2026-04-28T11:30:28Z,Adzuna::API::Response::Job,1,95839.88,Certified Occupational Therapist School ESY,5712826862,95839.88,"$2,000 Completion Bonus  $3,000 in referral bonuses! Start the 2026–2027 school year strong with Epic Special Education Staffing. We’re offering a $2,000 Completion Bonus for eligible clinicians and educators who commit to and complete their full school year assignment (30 hours/week), plus the opportunity to earn up to $3,000 in referral bonuses. Whether you're looking for a local or travel opportunity, we’ll help you find the right fit where you can do your best work and make a difference eve…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Evanston, Cook County","['US', 'Illinois', 'Cook County', 'Evanston']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Epic Special Education Staffing,
-88.06464,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWkhtVVhoZEQ4UkdrQnNScW1FbnZJdyIsImkiOiI1NzEyODI2ODY0In0.SRoWAw-frjKxW4NAiBMMz0uQEWY0M0WUmYU9b2xmsPE,full_time,https://www.adzuna.com/details/5712826864?utm_medium=api&utm_source=abfa41a4,42.41112,2026-04-28T11:30:28Z,Adzuna::API::Response::Job,1,97313.77,Certified Occupational Therapist School 2026-2027 SY,5712826864,97313.77,"$2,000 Completion Bonus  $3,000 in referral bonuses! Start the 2026–2027 school year strong with Epic Special Education Staffing. We’re offering a $2,000 Completion Bonus for eligible clinicians and educators who commit to and complete their full school year assignment (30 hours/week), plus the opportunity to earn up to $3,000 in referral bonuses. Whether you're looking for a local or travel opportunity, we’ll help you find the right fit where you can do your best work and make a difference eve…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Chesney Shores, Lake County","['US', 'Illinois', 'Lake County', 'Chesney Shores']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Epic Special Education Staffing,
-87.85572,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMjgyNjg1NyIsInMiOiJaSG1VWGhkRDhSR2tCc1JxbUVudkl3In0.osw6pOgLsVCkixnLFdBIBI9vOO_uyuk1e_8KPI7_Gp0,full_time,https://www.adzuna.com/details/5712826857?utm_medium=api&utm_source=abfa41a4,42.37206,2026-04-28T11:30:28Z,Adzuna::API::Response::Job,1,91986.72,Certified Occupational Therapist School ESY,5712826857,91986.72,"$2,000 Completion Bonus  $3,000 in referral bonuses! Start the 2026–2027 school year strong with Epic Special Education Staffing. We’re offering a $2,000 Completion Bonus for eligible clinicians and educators who commit to and complete their full school year assignment (30 hours/week), plus the opportunity to earn up to $3,000 in referral bonuses. Whether you're looking for a local or travel opportunity, we’ll help you find the right fit where you can do your best work and make a difference eve…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Park, Lake County","['US', 'Illinois', 'Lake County', 'Park']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Epic Special Education Staffing,
-87.722208,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWkhtVVhoZEQ4UkdrQnNScW1FbnZJdyIsImkiOiI1NzEyODI2ODY4In0.U98rP-SIo7NTnhJnMvL3Q8CXEQAmEj5ipBvvAL8BKz4,full_time,https://www.adzuna.com/details/5712826868?utm_medium=api&utm_source=abfa41a4,41.879197,2026-04-28T11:30:28Z,Adzuna::API::Response::Job,1,76866.36,Certified Occupational Therapist School 2026-2027 SY,5712826868,76866.36,"$2,000 Completion Bonus  $3,000 in referral bonuses! Start the 2026–2027 school year strong with Epic Special Education Staffing. We’re offering a $2,000 Completion Bonus for eligible clinicians and educators who commit to and complete their full school year assignment (30 hours/week), plus the opportunity to earn up to $3,000 in referral bonuses. Whether you're looking for a local or travel opportunity, we’ll help you find the right fit where you can do your best work and make a difference eve…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"West Garfield Park, Chicago","['US', 'Illinois', 'Cook County', 'Chicago', 'West Garfield Park']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Epic Special Education Staffing,
-87.890788,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWkhtVVhoZEQ4UkdrQnNScW1FbnZJdyIsImkiOiI1NzEyODI2ODcwIn0.yMxzmfh3wmOAzhGSAObHe2HzkVom14jIwUbe2JSzKfE,full_time,https://www.adzuna.com/details/5712826870?utm_medium=api&utm_source=abfa41a4,42.046973,2026-04-28T11:30:28Z,Adzuna::API::Response::Job,1,96063.25,Certified Occupational Therapist School 2026-2027 SY,5712826870,96063.25,"$2,000 Completion Bonus  $3,000 in referral bonuses! Start the 2026–2027 school year strong with Epic Special Education Staffing. We’re offering a $2,000 Completion Bonus for eligible clinicians and educators who commit to and complete their full school year assignment (30 hours/week), plus the opportunity to earn up to $3,000 in referral bonuses. Whether you're looking for a local or travel opportunity, we’ll help you find the right fit where you can do your best work and make a difference eve…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Des Plaines, Cook County","['US', 'Illinois', 'Cook County', 'Des Plaines']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Epic Special Education Staffing,
-88.142094,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMjgyNjg0OCIsInMiOiJaSG1VWGhkRDhSR2tCc1JxbUVudkl3In0.xDPl2qipS35JYyvumPpzvtQIcRhH7ofkXSfUinN7NQk,full_time,https://www.adzuna.com/details/5712826848?utm_medium=api&utm_source=abfa41a4,42.162203,2026-04-28T11:30:27Z,Adzuna::API::Response::Job,1,88603.09,Certified Occupational Therapist School 2026-2027 SY,5712826848,88603.09,"$2,000 Completion Bonus  $3,000 in referral bonuses! Start the 2026–2027 school year strong with Epic Special Education Staffing. We’re offering a $2,000 Completion Bonus for eligible clinicians and educators who commit to and complete their full school year assignment (30 hours/week), plus the opportunity to earn up to $3,000 in referral bonuses. Whether you're looking for a local or travel opportunity, we’ll help you find the right fit where you can do your best work and make a difference eve…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Kildeer, Lake County","['US', 'Illinois', 'Lake County', 'Kildeer']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Epic Special Education Staffing,
-87.85506,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMjgyNjgzOSIsInMiOiJaSG1VWGhkRDhSR2tCc1JxbUVudkl3In0.4UpDa8rw_jftVcrkQKFyPtY_5M4cuMy78K12Pj1bep8,full_time,https://www.adzuna.com/details/5712826839?utm_medium=api&utm_source=abfa41a4,42.42648,2026-04-28T11:30:26Z,Adzuna::API::Response::Job,1,80403.98,Certified Occupational Therapist School 2026-2027 SY,5712826839,80403.98,"$2,000 Completion Bonus  $3,000 in referral bonuses! Start the 2026–2027 school year strong with Epic Special Education Staffing. We’re offering a $2,000 Completion Bonus for eligible clinicians and educators who commit to and complete their full school year assignment (30 hours/week), plus the opportunity to earn up to $3,000 in referral bonuses. Whether you're looking for a local or travel opportunity, we’ll help you find the right fit where you can do your best work and make a difference eve…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Beach Park, Lake County","['US', 'Illinois', 'Lake County', 'Beach Park']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Epic Special Education Staffing,
-88.142094,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWkhtVVhoZEQ4UkdrQnNScW1FbnZJdyIsImkiOiI1NzEyODI2ODM4In0.dot6ZD9j-fzcpCJAHYj_js7IV32eyIZ-Ap3j4MDVVf4,full_time,https://www.adzuna.com/details/5712826838?utm_medium=api&utm_source=abfa41a4,42.162203,2026-04-28T11:30:26Z,Adzuna::API::Response::Job,1,91446.7,Certified Occupational Therapist School ESY,5712826838,91446.7,"$2,000 Completion Bonus  $3,000 in referral bonuses! Start the 2026–2027 school year strong with Epic Special Education Staffing. We’re offering a $2,000 Completion Bonus for eligible clinicians and educators who commit to and complete their full school year assignment (30 hours/week), plus the opportunity to earn up to $3,000 in referral bonuses. Whether you're looking for a local or travel opportunity, we’ll help you find the right fit where you can do your best work and make a difference eve…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Kildeer, Lake County","['US', 'Illinois', 'Lake County', 'Kildeer']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Epic Special Education Staffing,
-87.757994,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMjgyNjgzMiIsInMiOiJaSG1VWGhkRDhSR2tCc1JxbUVudkl3In0.SBnHfExAKBam5Ajd1KHRYZJYcfVzG8S7jbcnk5P8TYk,full_time,https://www.adzuna.com/details/5712826832?utm_medium=api&utm_source=abfa41a4,42.03326,2026-04-28T11:30:26Z,Adzuna::API::Response::Job,1,82795.83,Certified Occupational Therapist School ESY,5712826832,82795.83,"$2,000 Completion Bonus  $3,000 in referral bonuses! Start the 2026–2027 school year strong with Epic Special Education Staffing. We’re offering a $2,000 Completion Bonus for eligible clinicians and educators who commit to and complete their full school year assignment (30 hours/week), plus the opportunity to earn up to $3,000 in referral bonuses. Whether you're looking for a local or travel opportunity, we’ll help you find the right fit where you can do your best work and make a difference eve…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Morton Grove, Cook County","['US', 'Illinois', 'Cook County', 'Morton Grove']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Epic Special Education Staffing,
-88.02876,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWkhtVVhoZEQ4UkdrQnNScW1FbnZJdyIsImkiOiI1NzEyODI2ODMxIn0.N381meu9hs6YkWf2tGWvKVbgfua3n9AgZVEdug8ffw0,full_time,https://www.adzuna.com/details/5712826831?utm_medium=api&utm_source=abfa41a4,42.33594,2026-04-28T11:30:26Z,Adzuna::API::Response::Job,1,83348.65,Certified Occupational Therapist School 2026-2027 SY,5712826831,83348.65,"$2,000 Completion Bonus  $3,000 in referral bonuses! Start the 2026–2027 school year strong with Epic Special Education Staffing. We’re offering a $2,000 Completion Bonus for eligible clinicians and educators who commit to and complete their full school year assignment (30 hours/week), plus the opportunity to earn up to $3,000 in referral bonuses. Whether you're looking for a local or travel opportunity, we’ll help you find the right fit where you can do your best work and make a difference eve…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Grayslake, Lake County","['US', 'Illinois', 'Lake County', 'Grayslake']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Epic Special Education Staffing,
-87.757994,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMjgyNjgzNCIsInMiOiJaSG1VWGhkRDhSR2tCc1JxbUVudkl3In0.tr9MbaJpWkWtKldvbpG03kCffhf82-tiXmi5aQe9G1U,full_time,https://www.adzuna.com/details/5712826834?utm_medium=api&utm_source=abfa41a4,42.03326,2026-04-28T11:30:26Z,Adzuna::API::Response::Job,1,80221.23,Certified Occupational Therapist School 2026-2027 SY,5712826834,80221.23,"$2,000 Completion Bonus  $3,000 in referral bonuses! Start the 2026–2027 school year strong with Epic Special Education Staffing. We’re offering a $2,000 Completion Bonus for eligible clinicians and educators who commit to and complete their full school year assignment (30 hours/week), plus the opportunity to earn up to $3,000 in referral bonuses. Whether you're looking for a local or travel opportunity, we’ll help you find the right fit where you can do your best work and make a difference eve…",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Morton Grove, Cook County","['US', 'Illinois', 'Cook County', 'Morton Grove']",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Epic Special Education Staffing,
