salary_is_predicted,salary_max,description,redirect_url,adref,created,id,latitude,__CLASS__,longitude,title,salary_min,location.area,location.__CLASS__,location.display_name,category.__CLASS__,category.label,category.tag,company.display_name,company.__CLASS__,contract_time,contract_type
1,109329.69,"A well-known community hospital is excited to welcome a BC/BE Advanced Endoscopist to its Southeast Florida location. This 500-bed medical center is a nationally ranked healthcare facility recognized by Modern Healthcare magazine, Florida Trend magazine, and Becker's Hospital Review as a great place to work. This outpatient opportunity is for an advanced endoscopist, encompassing 100% advanced procedures with no General GI responsibilities. Memorial's work environment has been rated by employee…",https://www.adzuna.com/details/5724248879?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNDI0ODg3OSIsInMiOiJjaHNrRXJKTDhSR0hZOWJBM1lmSXhRIn0.rug1nFJajbWhgFiI1olGqSLjv_n-DvdpdEtep4Xju5g,2026-05-09T09:40:59Z,5724248879,25.986874,Adzuna::API::Response::Job,-80.2154,100% ADVANCED ENDOSCOPY POSITION - Southeast Florida - Sunny Coast,109329.69,"['US', 'Florida', 'Broward County', 'Pembroke Pines']",Adzuna::API::Response::Location,"Pembroke Pines, Broward County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,RosmanSearch,Adzuna::API::Response::Company,full_time,
1,70284.12,"Opportunity Details - Join an established, dynamic and talented team of 4 Physicians and 4 Advanced Practice Providers - Schedule will be 7 on 7 off nights - Manage ICU Patients from 7pm – 7am - Average patient census of 18-20 and 4-5 admissions - Fully integrated system with clinics and hospitals on Epic EMR to improve care coordination - Intubation procedure, arterial line, central line, chest tube, etc. - Shift Requirement: Full Time 1.0 Nocturnist is required to work 168 shifts per year, wi…",https://www.adzuna.com/details/5724248876?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY2hza0VySkw4UkdIWTliQTNZZkl4USIsImkiOiI1NzI0MjQ4ODc2In0.0N3oSNMqvYypUmMpcUHKKXrzIKHafy3qX83oWdXzJos,2026-05-09T09:40:59Z,5724248876,40.685203,Adzuna::API::Response::Job,-89.59617,Nocturnist (Critical Care) Opportunity in Illinois,70284.12,"['US', 'Illinois', 'Peoria County', 'Peoria']",Adzuna::API::Response::Location,"Peoria, Peoria County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Carle Health,Adzuna::API::Response::Company,full_time,
1,111876.05,"Champions Do More As one of the fastest-growing and most exciting brands in the industry, Crash Champions is the largest founder-led multi-shop operator (MSO) of high-quality collision repair service in the U.S. The company, which also operates the growing Crash Champions LUXE | EV Certified brand of highline and luxury EV repair centers, services customers at more than 650 state-of-the-art locations in 38 states across the U.S. Crash Champions was founded in 1999 as a single Chicago repair cen…",https://www.adzuna.com/details/5724248878?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY2hza0VySkw4UkdIWTliQTNZZkl4USIsImkiOiI1NzI0MjQ4ODc4In0.JHkODOuZ18_RBmF232q657xrqsHCeWuRT4cAs1Gat-g,2026-05-09T09:40:59Z,5724248878,37.564143,Adzuna::API::Response::Job,-122.004179,Auto Body Technician,111876.05,"['US', 'California', 'Alameda County', 'Fremont']",Adzuna::API::Response::Location,"Fremont, Alameda County",Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,Crash Champions,Adzuna::API::Response::Company,full_time,
1,140379.95,"Overview: Pay range $45-55 per hour but negotiable depending on experience. Up to 10k Sign-on or relocation bonus for full-time and 5k for part-time. Benefits, 401K, PTO, Continuing Education credits, flexible schedules Attractive Sign-on Bonus and Comprehensive Benefits Package Available! Work for a company that is truly making the world a happier place, one smile at a time! At Benevis, we create over a million smiles a year in the communities we serve and believe that every person deserves ac…",https://www.adzuna.com/details/5724248881?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY2hza0VySkw4UkdIWTliQTNZZkl4USIsImkiOiI1NzI0MjQ4ODgxIn0.hs8lMyAXALr4uuhtUrUTah7DAryKFsaSHzVGFKQP7IU,2026-05-09T09:40:59Z,5724248881,38.12368,Adzuna::API::Response::Job,-85.719683,Registered Dental Hygienist,140379.95,"['US', 'Kentucky', 'Jefferson County', 'Heritage Creek']",Adzuna::API::Response::Location,"Heritage Creek, Jefferson County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Ruby Dental & Braces - a Benevis company,Adzuna::API::Response::Company,part_time,
1,129042.45,"Infectious Disease – Kenosha, WI – Full Time practice with Salary Guarantee $322,689-$322,689 with additional earning potential nestled nicely between Milwaukee, WI and Chicago, IL - New and growing busy practice Join one of the nation’s largest, most respected health systems and experience what it means to live well. Advocate Health is seeking a Full Time Infectious Disease Physician to join our physician-led medical group and serve its patients in Kenosha, WI Position highlights - 1.0 FTE pos…",https://www.adzuna.com/details/5724248880?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY2hza0VySkw4UkdIWTliQTNZZkl4USIsImkiOiI1NzI0MjQ4ODgwIn0.MHNec4WLS_CJjHCrgRoxn0KBzyyFDoI-oF_tE05IODY,2026-05-09T09:40:59Z,5724248880,42.638141,Adzuna::API::Response::Job,-87.825501,"Infectious Disease – Southeast, WI – Advocate Health- Full Time practice with Salary Guarantee $322,689 with additional earning potential",129042.45,"['US', 'Wisconsin', 'Kenosha County', 'Kenosha']",Adzuna::API::Response::Location,"Kenosha, Kenosha County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Advocate Health,Adzuna::API::Response::Company,full_time,
1,51164.88,"Gastroenterologist Opportunity – Join Gastroenterology Associates, Inc. in Beautiful Hilo, Hawaii Are you a Board Certified or Board Eligible Gastroenterologist seeking a rewarding clinical practice in a stunning island setting? Gastroenterology Associates, Inc. invites you to join our well-established practice in Hilo, Hawaii—a unique chance to provide exceptional, patient-centered GI care while enjoying the aloha spirit and breathtaking natural beauty of the Big Island. About the Practice Gas…",https://www.adzuna.com/details/5724248883?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNDI0ODg4MyIsInMiOiJjaHNrRXJKTDhSR0hZOWJBM1lmSXhRIn0.gbP4d05Jk_vjd6XYi3-ji3xuB8VCMcYzbrSQLeqEBJk,2026-05-09T09:40:59Z,5724248883,19.729722,Adzuna::API::Response::Job,-155.09,Employed Gastroenterologist – Enjoy Aloha Spirit & Great Clinical Practice in Hilo,51164.88,"['US', 'Hawaii', 'Hawaii', 'Hilo']",Adzuna::API::Response::Location,"Hilo, Hawaii",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Gastroenterology Associates Inc.,Adzuna::API::Response::Company,,
1,106775.27,"The Mount Sinai Health System is currently seeking full-time Urologists to join its multi-specialty practices in Staten Island and Brooklyn! This multi-specialty practice is located at 1441 South Avenue in Staten Island, NY. Staten Island is the southernmost of New York City's 5 boroughs. It is connected to Lower Manhattan via the Staten Island Ferry, which runs across New York Harbor. With easy access to Brooklyn and Central New Jersey, Staten Island is a residential community, with many attra…",https://www.adzuna.com/details/5724248884?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNDI0ODg4NCIsInMiOiJjaHNrRXJKTDhSR0hZOWJBM1lmSXhRIn0.7SYvqNfuSt8Ia1TVzQA3yZ2a17oohKl8J9H0bFqT_As,2026-05-09T09:40:59Z,5724248884,,Adzuna::API::Response::Job,,"Urology - Physician - Staten Island and Brooklyn, NY",106775.27,"['US', 'New York', 'New York City']",Adzuna::API::Response::Location,"New York City, New York",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Mount Sinai Health System,Adzuna::API::Response::Company,full_time,
1,97307.55,"How would you like to work in a place where your contributions and ideas are valued? A place where you can serve with compassion, pursue excellence and honor every voice? At Wellstar, our mission is simple, yet powerful: to enhance the health and well-being of every person we serve. We are proud to have become a shining example of what's possible when the brightest professionals dedicate themselves to making a difference in the healthcare industry, and in people's lives. Work Shift Night (Unite…",https://www.adzuna.com/details/5724248870?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY2hza0VySkw4UkdIWTliQTNZZkl4USIsImkiOiI1NzI0MjQ4ODcwIn0.4vgSBztnRq8UZRIK7FZ8ZFfVFaRbmBZHZGOgKf2XoVc,2026-05-09T09:40:58Z,5724248870,33.895519,Adzuna::API::Response::Job,-84.590337,Registered Nurse Rapid Response,97307.55,"['US', 'Georgia', 'Cobb County', 'Marietta']",Adzuna::API::Response::Location,"Marietta, Cobb County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Wellstar Health System,Adzuna::API::Response::Company,full_time,
1,180385.05,"Details - Specialty: Physician, Interventional Radiology - Schedule: Full time - Call Schedule: 1:4 - Practice Detail: Growing interventional radiology practice adding a physician - EMR System: Medics Cloud - Facility: Ascension Saint Thomas Rutherford Hospital - Location: Murfreesboro, TN - This job location is not currently located in a Health Professional Shortage Areas (HPSAs) and/or Medically Underserved Areas/Populations (MUA/P) Shortage Designation Type Ascension Saint Thomas Rutherford …",https://www.adzuna.com/details/5724248868?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY2hza0VySkw4UkdIWTliQTNZZkl4USIsImkiOiI1NzI0MjQ4ODY4In0.dFSEQ9sXfZZYEMOGsxO2xP_t88RLR-rL4fZQIcsjACo,2026-05-09T09:40:58Z,5724248868,35.775166,Adzuna::API::Response::Job,-86.331116,Physician - Interventional Radiology,180385.05,"['US', 'Tennessee', 'Rutherford County', 'Murfreesboro']",Adzuna::API::Response::Location,"Murfreesboro, Rutherford County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Ascension,Adzuna::API::Response::Company,full_time,
1,132074.38,"The Mount Sinai Health System seeks Pediatric Epileptologist to join the Department of Neurology. The Icahn School of Medicine at Mount Sinai is recruiting for a full-time pediatric epileptologist to join a multi-disciplinary program in neurology, pediatrics, and neurosurgery. Applicants are sought at the Assistant, Associate or Professor rank, with an academic appointment at the Icahn School of Medicine at Mount Sinai that is commensurate with experience and resume. The selected candidate must…",https://www.adzuna.com/details/5724248874?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY2hza0VySkw4UkdIWTliQTNZZkl4USIsImkiOiI1NzI0MjQ4ODc0In0.dtCegGrXW02O80e_0XOwfKwsMuEM-a5LVCEgu7zo6nQ,2026-05-09T09:40:58Z,5724248874,,Adzuna::API::Response::Job,,"Neurology / Pediatric Epileptology - Physician - Mount Sinai Health System - Manhattan, NY",132074.38,"['US', 'New York', 'New York City']",Adzuna::API::Response::Location,"New York City, New York",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Mount Sinai Health System,Adzuna::API::Response::Company,full_time,
1,105071.37,"General Otolaryngologist HealthPartners is looking for a General Otolaryngologist to join our otolaryngology team in the MN/WI St. Croix Valley providing otolaryngology services at our Stillwater, MN location along with our Western Wisconsin locations of Hudson, Amery, and New Richmond, WI. Being a part of our team means you will have an impact on the care that our patients receive every day. As a general otolaryngologist, you will be part of the largest multi-specialty care system in the Twin …",https://www.adzuna.com/details/5724248872?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNDI0ODg3MiIsInMiOiJjaHNrRXJKTDhSR0hZOWJBM1lmSXhRIn0.U-jSoXE1C4V9XwkKTTxLFspXAaSvwTj2ikEz0r2du4Q,2026-05-09T09:40:58Z,5724248872,45.0565,Adzuna::API::Response::Job,-92.822175,General Otolaryngologist – St. Croix Valley MN/WI,105071.37,"['US', 'Minnesota', 'Washington County', 'Stillwater']",Adzuna::API::Response::Location,"Stillwater, Washington County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,HealthPartners,Adzuna::API::Response::Company,,
1,118597.51,"London Women’s Care is seeking a full-time Pediatrician to join our growing, multi-specialty clinic, which currently includes 2 pediatricians and 3 advanced practice providers. This is a rewarding opportunity to deliver high-quality, compassionate care in a team-oriented environment that serves the needs of our vibrant community. Why Choose London Women’s Care? - Flexible Scheduling: Enjoy work-life balance with your choice of four 10-hour shifts or five 8-hour shifts—with no call and no weeken…",https://www.adzuna.com/details/5724248867?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNDI0ODg2NyIsInMiOiJjaHNrRXJKTDhSR0hZOWJBM1lmSXhRIn0.HJ3s60-RqaeZrI_lV6I7b48DJYefeXzXqBnMfHEBEsQ,2026-05-09T09:40:58Z,5724248867,37.144548,Adzuna::API::Response::Job,-84.090874,Pediatrician,118597.51,"['US', 'Kentucky', 'Laurel County', 'London']",Adzuna::API::Response::Location,"London, Laurel County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Women's Care,Adzuna::API::Response::Company,full_time,
1,93244.18,"St. Catherine of Siena Hospital - Smithtown, NY Catholic Health, Long Island Catholic Health is seeking a Board-Certified Colorectal Surgeon to serve as Chief of Colorectal Surgery at St. Catherine of Siena Hospital. This is a unique leadership opportunity to build, grow, and shape a high-quality colorectal surgery program within a well-established, fully integrated health system serving Long Island. About the Role The Chief of Colorectal Surgery will play a pivotal role in developing a compreh…",https://www.adzuna.com/details/5724248869?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY2hza0VySkw4UkdIWTliQTNZZkl4USIsImkiOiI1NzI0MjQ4ODY5In0.7SrRpM3GQxtZk-nrlmtijGegHPlwzbmh3PsvvCnXls8,2026-05-09T09:40:58Z,5724248869,,Adzuna::API::Response::Job,,Chief of Colorectal Surgery Opportunity,93244.18,"['US', 'New York', 'New York City']",Adzuna::API::Response::Location,"New York City, New York",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Catholic Health,Adzuna::API::Response::Company,,
1,98923.67,"Job Description Licensure/Certification Qualifications: Exciting Urology Hospitalist Opportunity in Beautiful Duluth, MN Are you ready to take your career to the next level in a city that offers both professional growth and a high quality of life? Essentia Health is seeking a dedicated Urology Hospitalist to join our well-established and thriving program in Duluth, MN. With cutting-edge technology, a supportive team, and a flexible schedule, this is an opportunity you don't want to miss! Why Jo…",https://www.adzuna.com/details/5724248873?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNDI0ODg3MyIsInMiOiJjaHNrRXJKTDhSR0hZOWJBM1lmSXhRIn0.UcUJgP8wW5BIN11fmwkGX0wGzoya-qUVQ1kr2KyknFU,2026-05-09T09:40:58Z,5724248873,46.772932,Adzuna::API::Response::Job,-92.125122,"Physician - Urology - Duluth, MN",98923.67,"['US', 'Minnesota', 'Saint Louis County', 'Duluth']",Adzuna::API::Response::Location,"Duluth, Saint Louis County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Essentia Health,Adzuna::API::Response::Company,full_time,
1,40911.38,"Virginia-Employed Plastic Surgeon with Carilion Clinic in Blacksburg, VA If you're looking for a well-supported plastic surgery practice with a broad case mix and a strong existing referral base, this opportunity with Carilion Clinic offers the chance to build a rewarding career while enjoying an exceptional quality of life in Blacksburg. Carilion Clinic is seeking a Board-Certified or Board-Eligible Plastic Surgeon to join an established practice with 2 other surgeons and a master aesthetician…",https://www.adzuna.com/details/5724248871?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNDI0ODg3MSIsInMiOiJjaHNrRXJKTDhSR0hZOWJBM1lmSXhRIn0.P2iD9mGQdHV4UNhlA6zX-csXpIFkEaO33gMRGDbvAyQ,2026-05-09T09:40:58Z,5724248871,37.229573,Adzuna::API::Response::Job,-80.413939,Plastic Surgeon,40911.38,"['US', 'Virginia', 'Montgomery County', 'Blacksburg']",Adzuna::API::Response::Location,"Blacksburg, Montgomery County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Carilion Clinic,Adzuna::API::Response::Company,,
1,83326.55,"Pediatric Urology Physician Needed in Pennsylvania Job at a Glance: - Location: Pennsylvania - Role: Pediatric Urology Physician - Schedule: Full-time Description: Join a leading healthcare team as a Pediatric Urology Physician, where you will play a pivotal role in providing specialized care to pediatric patients. This position offers the opportunity to work in a dynamic academic environment, contributing to the advancement of pediatric urology through both clinical practice and research. You …",https://www.adzuna.com/details/5724248863?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNDI0ODg2MyIsInMiOiJjaHNrRXJKTDhSR0hZOWJBM1lmSXhRIn0.TkcKyjBCeyR7S2WAS8gMvk6PPVu2tToN5_qf0IT6p8Q,2026-05-09T09:40:56Z,5724248863,40.441694,Adzuna::API::Response::Job,-79.990086,Division of Pediatric Urology,83326.55,"['US', 'Pennsylvania', 'Allegheny County', 'Pittsburgh']",Adzuna::API::Response::Location,"Pittsburgh, Allegheny County",Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,UPMC Southwestern PA,Adzuna::API::Response::Company,full_time,
