__CLASS__,latitude,created,longitude,salary_max,id,salary_min,salary_is_predicted,adref,redirect_url,title,description,category.label,category.__CLASS__,category.tag,location.display_name,location.__CLASS__,location.area,company.display_name,company.__CLASS__,contract_time
Adzuna::API::Response::Job,39.74806,2026-05-26T12:45:28Z,-75.54567,150456.12,5741324902,150456.12,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN0lEaDNTSlo4Ukc0bHNKYU1nQmJIUSIsImkiOiI1NzQxMzI0OTAyIn0.U9x4egogLKDT5Olj4T9X7XpCsDNS2qilJpkfv9OnEfA,https://www.adzuna.com/land/ad/5741324902?se=7IDh3SJZ8RG4lsJaMgBbHQ&utm_medium=api&utm_source=abfa41a4&v=859674AC1CCF7CC8481E4085A73EB0E2F1B12ED2,MuleSoft Support Lead / Architect - Wilmington DE - Onsite - W2 -,"Role: MuleSoft Support Lead / Architect Wilmington DE (Onsite mandate) Fulltime only Please find the JD for the onsite role. Solution Design & Architecture: Create end to end integration architecture using API led connectivity (System, Process, and Experience layers). Technical Leadership: Provide technical guidance to development teams, conduct code reviews, and enforce best practices for performance, scalability, and security.API Governance & Strategy: Define and govern standards for RAML/OAS…",IT Jobs,Adzuna::API::Response::Category,it-jobs,"Wilmington, New Castle County",Adzuna::API::Response::Location,"['US', 'Delaware', 'New Castle County', 'Wilmington']",TechVirtue LLC,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,40.041105,2026-05-26T12:45:28Z,-82.965488,109165.49,5741324899,109165.49,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN0lEaDNTSlo4Ukc0bHNKYU1nQmJIUSIsImkiOiI1NzQxMzI0ODk5In0.2_bVkROqKTjk86mRDVytJ3pgv6W_YwViIyokQpAcPB8,https://www.adzuna.com/land/ad/5741324899?se=7IDh3SJZ8RG4lsJaMgBbHQ&utm_medium=api&utm_source=abfa41a4&v=F3B42F64134D054329C2436C20E2A894EB788406,ServiceNow Business Analyst,"Local to Columbus Profiles Only W2 Role NO C2C Allowed 5 years as a Business Analyst, with at least 3 years specifically focused on the ServiceNow platform . Strong experience working in Agile/Scrum environments and using tools like Azure DevOps, Jira, or ServiceNow Agile Development. Experience working with state, local, or federal government entities is highly preferred. Communication: Exceptional verbal and written communication skills, with the ability to explain technical concepts to non-t…",IT Jobs,Adzuna::API::Response::Category,it-jobs,"Minerva Park, Franklin County",Adzuna::API::Response::Location,"['US', 'Ohio', 'Franklin County', 'Minerva Park']",JBS Technologies,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,41.9613,2026-05-26T12:45:27Z,-87.8849,137168.86,5741324869,137168.86,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MTMyNDg2OSIsInMiOiI3SURoM1NKWjhSRzRsc0phTWdCYkhRIn0.v-BCkws8u4uZs9a6CmgM6DhgdzuTgz4ewPLLb0DDcss,https://www.adzuna.com/land/ad/5741324869?se=7IDh3SJZ8RG4lsJaMgBbHQ&utm_medium=api&utm_source=abfa41a4&v=AD49D34DE72104AF6F752C0E8AC7633CCFFDEFDE,Senior Full Stack Software Engineer,"Hiring: Senior Full Stack Software Engineer Chicago, IL (Hybrid Local Candidates Only) We are actively seeking a Senior Full Stack Software Engineer to join Hyatt s Global Digital & Technology team supporting innovative guest-facing and enterprise platforms. This is a hands-on technical leadership role focused on cloud-native application development, serverless architecture, DevOps, and full-stack engineering within a modern AWS ecosystem. Key Technologies & Experience Required: AWS Serverless …",IT Jobs,Adzuna::API::Response::Category,it-jobs,"Schiller Park, Cook County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Cook County', 'Schiller Park']",RMS IT Solutions Inc,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,,2026-05-26T12:45:27Z,,95563.34,5741324875,95563.34,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN0lEaDNTSlo4Ukc0bHNKYU1nQmJIUSIsImkiOiI1NzQxMzI0ODc1In0.NwzPmCH0IQd8nw8weJZZQ_kdwjUpCGM40ZdgaOd1jNI,https://www.adzuna.com/land/ad/5741324875?se=7IDh3SJZ8RG4lsJaMgBbHQ&utm_medium=api&utm_source=abfa41a4&v=93A0D1CB49F1ECB34C72EE319306B426AF38F4B4,Agile Project Manager (Only W2),"Position: Scrum Master/BA Location: Remote Duration: 7 Months Contract Position Description: As an Agile Project Manager Contractor, you will be responsible for supporting the delivery of agile projects. Facilitate agile ceremonies such as daily stand-ups, sprint planning, and retrospectives. Track and manage project progress, ensuring alignment with project goals and timelines. Identify and mitigate risks and issues that may impact project delivery. Communicate project status and updates to st…",IT Jobs,Adzuna::API::Response::Category,it-jobs,US,Adzuna::API::Response::Location,['US'],"Nasscomm, Inc.",Adzuna::API::Response::Company,
Adzuna::API::Response::Job,33.449188,2026-05-26T12:45:27Z,-112.0772,90025.34,5741324881,90025.34,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN0lEaDNTSlo4Ukc0bHNKYU1nQmJIUSIsImkiOiI1NzQxMzI0ODgxIn0.5sDj4T69DcN9SnD5x6y5dUdFuNDDN5XF7v80H0mMC5c,https://www.adzuna.com/land/ad/5741324881?se=7IDh3SJZ8RG4lsJaMgBbHQ&utm_medium=api&utm_source=abfa41a4&v=5D445D8EB97616B546020C6EBEC29E71C6C60EE3,"Ex- AMEX Java Developer with LUMI Experience || Onsite - Phoenix, AZ ||","Ex- AMEX Java Developer with LUMI Experience Onsite - Phoenix, AZ Thanks Navya",IT Jobs,Adzuna::API::Response::Category,it-jobs,"Phoenix, Maricopa County",Adzuna::API::Response::Location,"['US', 'Arizona', 'Maricopa County', 'Phoenix']",Bright Sol,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,37.78333,2026-05-26T12:45:27Z,-121.54167,68787.59,5741324885,68787.59,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN0lEaDNTSlo4Ukc0bHNKYU1nQmJIUSIsImkiOiI1NzQxMzI0ODg1In0.yAp19Dd88Ob4M94PD_XlEYOMbTXnGIhLd8l4kTzMbpw,https://www.adzuna.com/land/ad/5741324885?se=7IDh3SJZ8RG4lsJaMgBbHQ&utm_medium=api&utm_source=abfa41a4&v=4359B3C79F7363CE32B1F54AAD10E480EEED237A,Data Operations - Production Support Engineer,"Job Title: Data Operations - Production Support Engineer Client: Intuit Office location: Mountain House, CA, US (Hybrid) Role Overview We are seeking a skilled Data Operations / Production Support Engineer with strong experience in job scheduling, ETL processes, and AWS-based data environments. The ideal candidate will be responsible for monitoring, troubleshooting, and optimizing production data pipelines while ensuring high system reliability and performance. Technical Skills Required Job Sch…",IT Jobs,Adzuna::API::Response::Category,it-jobs,"Mountain House, San Joaquin County",Adzuna::API::Response::Location,"['US', 'California', 'San Joaquin County', 'Mountain House']",ThinkBeyond Inc,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,29.43937,2026-05-26T12:45:27Z,-98.45883,100224.23,5741324872,100224.23,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MTMyNDg3MiIsInMiOiI3SURoM1NKWjhSRzRsc0phTWdCYkhRIn0.6bd_sLgyBPxPR2RhS3zywOMLTaL473egRfGxFE29WNk,https://www.adzuna.com/land/ad/5741324872?se=7IDh3SJZ8RG4lsJaMgBbHQ&utm_medium=api&utm_source=abfa41a4&v=AB1C14A85384C3819E12E776168C3CC8DB018CDD,Amazon Connect Specialist,"We are looking for Amazon Connect Specialist for our client in San Antonio, TX Job Title: Amazon Connect Specialist Job Location: San Antonio, TX Job Type: Contract Job Overview: 10 experience as software engineering experience 4 years of hands-on experience designing and building Amazon Connect contact flows with DynamoDB, Lambda, and Lex Bots. Proven expertise in Amazon Connect, including portal widget integration, CRM integration, chatbot development, email, and SMS solutions. Build Call flo…",IT Jobs,Adzuna::API::Response::Category,it-jobs,"Fort Sam Houston, Bexar County",Adzuna::API::Response::Location,"['US', 'Texas', 'Bexar County', 'Fort Sam Houston']",Cynet Systems,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,40.444374,2026-05-26T12:45:27Z,-79.941817,105895.55,5741324883,105895.55,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MTMyNDg4MyIsInMiOiI3SURoM1NKWjhSRzRsc0phTWdCYkhRIn0.tPiLbi2ZWzUiURr3gN0peUnVko-LdsgnmHC0V3TaaSU,https://www.adzuna.com/land/ad/5741324883?se=7IDh3SJZ8RG4lsJaMgBbHQ&utm_medium=api&utm_source=abfa41a4&v=6183A469F910823C592E62D8741453C2D497CF55,Subject Matter Expert (SME) – Asset Servicing Specialist,"Role: Subject Matter Expert (SME) – Asset Servicing Specialist Location: Pittsburgh, PA or NYC, NY (Hybrid) Duration: Long Term Contract Role Summary Role Overview We are seeking two experienced Asset Servicing Specialists to serve as Subject Matter Experts (SMEs) within our Securities Operations division. In these roles, you will act as a go-to resource for complex asset servicing events, supporting operational teams, driving process improvements, and partnering with technology and business st…",Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,"Bloomfield, Allegheny County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Allegheny County', 'Bloomfield']",Long Finch Technologies,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,40.29024,2026-05-26T12:45:27Z,-76.96314,140911.66,5741324876,140911.66,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN0lEaDNTSlo4Ukc0bHNKYU1nQmJIUSIsImkiOiI1NzQxMzI0ODc2In0.sXGhmKWMFCJfyxrsPiN1XkZ2CYcCqGgX6G5706ZTLwA,https://www.adzuna.com/land/ad/5741324876?se=7IDh3SJZ8RG4lsJaMgBbHQ&utm_medium=api&utm_source=abfa41a4&v=4522A47339E231282715420316DA5584D5BA2D95,Azure DevOps Engineer,"About the Role AM: Stacy Walker Azure DevOps Software Engineer & Administrator Harrisburg, PA We are seeking a motivated and proactive individual to support the current systems and provide guidance for modernization initiatives. Position Summary We are seeking an Azure DevOps Engineer & Administrator to support mission criticalgovernment systems and cloud modernization initiatives. This role isresponsible for architecting, securing, and maintaining Azure DevOps and GitHubEnterprise environments…",IT Jobs,Adzuna::API::Response::Category,it-jobs,"West Enola, Cumberland County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Cumberland County', 'West Enola']","Thinkbyte Consulting, Inc.",Adzuna::API::Response::Company,
Adzuna::API::Response::Job,,2026-05-26T12:45:27Z,,202068.11,5741324880,202068.11,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MTMyNDg4MCIsInMiOiI3SURoM1NKWjhSRzRsc0phTWdCYkhRIn0.DNyDnc0bMXzc-hmbZvkv8YrMu3cbmh1B4u40m1Hb7po,https://www.adzuna.com/land/ad/5741324880?se=7IDh3SJZ8RG4lsJaMgBbHQ&utm_medium=api&utm_source=abfa41a4&v=81645F0EDA0C4C3588424F9A30A9CF3538B0A85D,"""Lead Devops Engineer with App Dev exp* (CTH) - W2 role","Kellton Tech is a full-service software development company, offering end-to-end IT solutions, strategic technology consulting and product development services in Web, SMAC (Social, Mobile, Analytics, Cloud), ERP-BPM, and IoT space Our methodology of inventing infinite possibilities with technology helps us develop best in-class and cost effective solutions for our clients. Currently Kellton Tech is looking for talented resources for one of our listed client. Below are the position details Job …",IT Jobs,Adzuna::API::Response::Category,it-jobs,US,Adzuna::API::Response::Location,['US'],Kellton,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,,2026-05-26T12:45:27Z,,108485.29,5741324882,108485.29,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MTMyNDg4MiIsInMiOiI3SURoM1NKWjhSRzRsc0phTWdCYkhRIn0.YdxESekkj_qvynKZVJedknML1H30dj2WeRlx__4_20Y,https://www.adzuna.com/land/ad/5741324882?se=7IDh3SJZ8RG4lsJaMgBbHQ&utm_medium=api&utm_source=abfa41a4&v=895A518DE56146E2D945C57A2BE7F726F588BB79,Technical Project Manager (GenAI / Java Spring Boot),"Location: Remote Job Summary We are seeking an experienced Technical Project Manager with strong expertise in managing GenAI, Agentic AI, and Java/Spring Boot projects. The ideal candidate should possess strong techno-managerial skills, delivery management experience, stakeholder coordination expertise, and hands-on understanding of enterprise application development. Key Responsibilities Manage delivery of GenAI, Agentic AI, and Java/Spring Boot projects Define project scope, timelines, milest…",IT Jobs,Adzuna::API::Response::Category,it-jobs,US,Adzuna::API::Response::Location,['US'],Arbor Tek Systems,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,37.56,2026-05-26T12:45:27Z,-77.45,115595.7,5741324870,115595.7,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MTMyNDg3MCIsInMiOiI3SURoM1NKWjhSRzRsc0phTWdCYkhRIn0.v7cBiBtw7uozX1i9KJBtG43nUUUZenG1nhdpQ0m-GPA,https://www.adzuna.com/land/ad/5741324870?se=7IDh3SJZ8RG4lsJaMgBbHQ&utm_medium=api&utm_source=abfa41a4&v=5A2876FE5C20B43F4A681143AF78E13925AECF48,"Network Engineer (On-Site) - Location: Richmond, VA (In-Person Interview) - 100% Only locals (VA) with valid DL copy.","Role: Network Engineer (On-Site) Location: Richmond, VA (In-Person) Job Type: Contract Job Description Seeking a Network Engineer to support and maintain secure, stable, and high-performing enterprise network infrastructure. The role is responsible for administering and troubleshooting routing, switching, firewalls, VPN connectivity, wireless infrastructure, SD-WAN, and network resiliency across enterprise environments. Local candidates strongly preferred. Position Overview The Network Engineer…",IT Jobs,Adzuna::API::Response::Category,it-jobs,"Richmond, Richmond County",Adzuna::API::Response::Location,"['US', 'Virginia', 'Richmond County', 'Richmond']","HSK Technologies, Inc.",Adzuna::API::Response::Company,
Adzuna::API::Response::Job,25.76927,2026-05-26T12:45:27Z,-80.338979,122600.95,5741324886,122600.95,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN0lEaDNTSlo4Ukc0bHNKYU1nQmJIUSIsImkiOiI1NzQxMzI0ODg2In0.40RbuTMnItoaLEbnEAPNSO83tFqRF_fWZrPpiMXQSg4,https://www.adzuna.com/land/ad/5741324886?se=7IDh3SJZ8RG4lsJaMgBbHQ&utm_medium=api&utm_source=abfa41a4&v=28584CA71235AF8D90A09BA3075A803F06DC45A1,"SAP FICO Lead - Miami, FL Hybrid - W2 Contract only","We are looking for a SAP FICO Lead to join our team. Please review the job description below, and let us know if you are interested and available. If this opportunity matches your experience and career goals, we would love to discuss it more. Additionally, feel free to share your updated resume for consideration Role: SAP FICO Lead Location: Miami, FL – Hybrid Duration: 12 Months Rate: $70 - $72/HR on W2 Job Details: Relevant Experience: Around 10 to 15 years Deep expertise and hands on configu…",Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,"Fountainebleau, Miami-Dade County",Adzuna::API::Response::Location,"['US', 'Florida', 'Miami-Dade County', 'Fountainebleau']",Silverlink Technologies LLC,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,33.0234,2026-05-26T12:45:27Z,-96.69858,192189.45,5741324873,192189.45,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN0lEaDNTSlo4Ukc0bHNKYU1nQmJIUSIsImkiOiI1NzQxMzI0ODczIn0.r5-Zw5XvN2hDYr-y-YCDVnTEizClCVkYYSkgTyHwYJo,https://www.adzuna.com/land/ad/5741324873?se=7IDh3SJZ8RG4lsJaMgBbHQ&utm_medium=api&utm_source=abfa41a4&v=404BFF19EACF4AA234B0ED7B42122879A6BDC21F,Principal Engineer - Enterprise OS Platform (Linux/Unix),"Looking for Principal Engineer - Enterprise OS Platform (Linux/Unix) What you’ll be doing Own and maintain a multi-horizon Linux/Unix platform roadmap aligned to business, security, operational resilience, and AI priorities Anticipate future demand, lifecycle events, platform risks, and emerging technology needs to ensure proactive planning rather than reactive support Drive platform standardization through infrastructure-as-code, hardened baselines, standard images, and self-service operationa…",IT Jobs,Adzuna::API::Response::Category,it-jobs,"Plano, Collin County",Adzuna::API::Response::Location,"['US', 'Texas', 'Collin County', 'Plano']",PROLIM Global Corporation,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,39.044554,2026-05-26T12:45:27Z,-77.118868,72089.88,5741324877,72089.88,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MTMyNDg3NyIsInMiOiI3SURoM1NKWjhSRzRsc0phTWdCYkhRIn0.wx6uKQyo1PLLbIRzInKVEqyYdQXFBrqjrbylBXzYHxo,https://www.adzuna.com/land/ad/5741324877?se=7IDh3SJZ8RG4lsJaMgBbHQ&utm_medium=api&utm_source=abfa41a4&v=E88EA8E67FDCD68293B2B849CA661195A00D142F,Hardware Engineer I (Tier 2 Deskside Support),"Job Title: Hardware Engineer I (Tier 2 Deskside Support) Location: North Bethesda, MD 20852 (onsite) Type: Contract Compensation: $33.61/HR on W2 Security Clearance: Must be able to obtain a Public Trust Security Clearance prior to start (may take anywhere between 1-4 months from submission to the customers security organization). Responsibilities Provide on-site 24x7 customer operational desk-side engineering and break-fix support tasks for desktop and laptop devices, specifically supporting N…",IT Jobs,Adzuna::API::Response::Category,it-jobs,"North Bethesda, Montgomery County",Adzuna::API::Response::Location,"['US', 'Maryland', 'Montgomery County', 'North Bethesda']",System One,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,38.98,2026-05-26T12:45:26Z,-77.1,91974.97,5741324867,91974.97,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN0lEaDNTSlo4Ukc0bHNKYU1nQmJIUSIsImkiOiI1NzQxMzI0ODY3In0.jz79y7RKTX0eO4JDk3HSpTiHmIghA_66mizpeXSuS9s,https://www.adzuna.com/land/ad/5741324867?se=7IDh3SJZ8RG4lsJaMgBbHQ&utm_medium=api&utm_source=abfa41a4&v=AFE18DB2F312585CD585210E569EAE2655F00FEE,Agentic AI Developer with Security Clearance,"Mindbank Consulting Group is seeking an experienced Full-Stack Agentic AI Developer to support the development of AI-enabled software systems for a large clinical trials platform focused on cancer research. This position is hybrid in Bethesda, MD, with work performed three days per week onsite; the rest performed remotely. (No exceptions.) This is a six-month contract to start with possibility of extensions. • Candidates must be either a U.S. Citizen or U.S. Permanent Resident and able to succe…",IT Jobs,Adzuna::API::Response::Category,it-jobs,"West Bethesda, Montgomery County",Adzuna::API::Response::Location,"['US', 'Maryland', 'Montgomery County', 'West Bethesda']",Mindbank Consulting Group,Adzuna::API::Response::Company,
Adzuna::API::Response::Job,32.760168,2026-05-26T12:45:13Z,-96.765058,81759.46,5741324836,81759.46,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MTMyNDgzNiIsInMiOiI3SURoM1NKWjhSRzRsc0phTWdCYkhRIn0.g96G001AMkq6KYnWmCMAQe_zB1frhX1_IcwOxA0pR7Y,https://www.adzuna.com/land/ad/5741324836?se=7IDh3SJZ8RG4lsJaMgBbHQ&utm_medium=api&utm_source=abfa41a4&v=5E302ADDC8FD70B36140B46FC69483D0588AB18B,"SFCC (Salesforce Commerce Cloud) Business Analyst Dallas Fort Worth, TX (Hybrid Onsite)","We are seeking an experienced SFCC (Salesforce Commerce Cloud) Business Analyst to join one of our direct clients in Dallas Fort Worth, TX. The ideal candidate will have strong experience in eCommerce business analysis, Salesforce Commerce Cloud implementations, client-facing requirement gathering, and translating business needs into functional solutions. This is a hybrid onsite role requiring 3 4 days/week in office. Job Description: Position: SFCC Business Analyst Location: Dallas Fort Worth,…",IT Jobs,Adzuna::API::Response::Category,it-jobs,"Highland Park, Dallas",Adzuna::API::Response::Location,"['US', 'Texas', 'Dallas', 'Highland Park']","Sapience, Inc",Adzuna::API::Response::Company,
Adzuna::API::Response::Job,39.322884,2026-05-26T12:45:13Z,-76.728028,96628.23,5741324838,96628.23,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN0lEaDNTSlo4Ukc0bHNKYU1nQmJIUSIsImkiOiI1NzQxMzI0ODM4In0.HHN5SQ_jyxwSQP97ZjGWsHpUprbDOHg9E9DT7vsM_mI,https://www.adzuna.com/land/ad/5741324838?se=7IDh3SJZ8RG4lsJaMgBbHQ&utm_medium=api&utm_source=abfa41a4&v=7475B230FC3F66DB21A4378FB0B2A5A7BBF9713F,Cybersecurity,"Job Title: Cybersecurity Architecture & Engineering (Vulnerability Assessment) Location: Woodlawn, MD 21207 (Onsite) Duration: Long Term Contract Role Description (Short): Supports the Agency’s vulnerability and compliance scanning operations by administering scanning platforms and related security infrastructure, analyzing and assessing vulnerability findings, supporting remediation and reporting, automating repeatable tasks, and helping maintain a stable and effective enterprise scanning capa…",IT Jobs,Adzuna::API::Response::Category,it-jobs,"Woodlawn, Baltimore County",Adzuna::API::Response::Location,"['US', 'Maryland', 'Baltimore County', 'Woodlawn']",Midasis Technologies LLC,Adzuna::API::Response::Company,
