longitude,redirect_url,id,title,salary_min,salary_max,description,salary_is_predicted,__CLASS__,created,contract_time,latitude,adref,company.display_name,company.__CLASS__,category.label,category.tag,category.__CLASS__,location.area,location.display_name,location.__CLASS__,contract_type
,https://www.adzuna.com/land/ad/5790056069?se=eJl6bld58RGs0aSJ14Phbw&utm_medium=api&utm_source=abfa41a4&v=D1C084D3F433554078057EE386EE7F87B2F87B6D,5790056069,Physician / Pathology / Tennessee / Locum tenens / Tennessee Pathology Locums Job,51094.52,51094.52,Concord(e) Physician Source - Tennessee Pathology Locums We're (e)lated to work with you! $1600 per day with No Call Mainly Surgical Pathology cases Minimal non GYN Cytology Tech to help with grossing Many weeks to choose from Shelly Meyer ext. 133,1,Adzuna::API::Response::Job,2026-07-06T12:15:07Z,full_time,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MDA1NjA2OSIsInMiOiJlSmw2YmxkNThSR3MwYVNKMTRQaGJ3In0.zTvEx3uvUDbO5IhB4vj5AjtaFOaj7QIb6MrJdUR35ss,First Choice Inc,Adzuna::API::Response::Company,IT Jobs,it-jobs,Adzuna::API::Response::Category,['US'],US,Adzuna::API::Response::Location,contract
-76.1509,https://www.adzuna.com/land/ad/5790056076?se=eJl6bld58RGs0aSJ14Phbw&utm_medium=api&utm_source=abfa41a4&v=3A5EE287BF5014C787B804402CC59E759D785759,5790056076,Physician / New York / Locum Tenens / Hospital-Employed Opportunity Available in New York State Job,119023.54,119023.54,"This multi-specialty group is growing quickly and needs a Board Certified Musculoskeletal Radiologist to join their team and become a long-term owner. The area offers a safe and friendly community with proximity to Syracuse, Saratoga and Albany.Hospital Employee w/ Partnership, Traditional. Competitive Annual Salary. Collections-based production incentives. Loan Forgiveness available. Signing Bonus available, contact us for details. Relocation Bonus available. CME time and money available. Reti…",1,Adzuna::API::Response::Job,2026-07-06T12:15:07Z,full_time,43.0429,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZUpsNmJsZDU4UkdzMGFTSjE0UGhidyIsImkiOiI1NzkwMDU2MDc2In0.YyCiY8dIlp-dAFYzEKY5PjKKtKA297R9IV3QOt_kRjY,The Curare Group,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'New York', 'Onondaga County', 'Syracuse']","Syracuse, Onondaga County",Adzuna::API::Response::Location,contract
,https://www.adzuna.com/land/ad/5790056056?se=eJl6bld58RGs0aSJ14Phbw&utm_medium=api&utm_source=abfa41a4&v=32395C098BF5A00011BA86A37ED47F5F69D19516,5790056056,Physician / Psychiatry / North Carolina / Locum or Permanent / Psychiatrist Job,105258.72,105258.72,"Seeking a board eligible or board certified Psychiatrist to join their established practice and practice in North Carolina. Job Highlights include: Employment by Medical Group, a physician led group employing over 500 providers in over 90 practice sites Full time position focused on providing outpatient psychiatry care in a medication management clinic as well as outreach clinics in catchment area Work alongside a dynamic team of 3 physicians both with PMHNP and PA support Clinic coverage inclu…",1,Adzuna::API::Response::Job,2026-07-06T12:15:07Z,full_time,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MDA1NjA1NiIsInMiOiJlSmw2YmxkNThSR3MwYVNKMTRQaGJ3In0.kAvptyHe4VfR8eiK-1P4koz8kNYpwGVqoQjQziFVOe0,Continuum Medical Staffing,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,['US'],US,Adzuna::API::Response::Location,contract
,https://www.adzuna.com/land/ad/5790056060?se=eJl6bld58RGs0aSJ14Phbw&utm_medium=api&utm_source=abfa41a4&v=233C2AA9AD9E6163F63FFD847888564BCCD17135,5790056060,Physician / Hospitalist / North Carolina / Locum or Permanent / Hospitalist Physician Locums Job NC Job,130297.86,130297.86,"Opening Summary Hospitalist locum tenens opportunity in North Carolina providing inpatient coverage at a community hospital. This assignment offers immediate July coverage needs, Epic EMR, and both day and night shift options for ECU Health-credentialed providers. Assignment Details Location: North Carolina Setting: Inpatient Hospital Medicine Start Date: July 2026 Contract Type: Locum Tenens Job ID: 50814 Schedule Night Shifts: 7:00 PM 7:00 AM July 14 July 20 Day Shifts: 7:00 AM 7:00 PM July 1…",1,Adzuna::API::Response::Job,2026-07-06T12:15:07Z,full_time,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MDA1NjA2MCIsInMiOiJlSmw2YmxkNThSR3MwYVNKMTRQaGJ3In0.3dtJyoCCFlE7xRWYYwdgjnVgBQE2IyTVd1HCAfm4cvE,Floyd Lee Locums,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,['US'],US,Adzuna::API::Response::Location,contract
-82.645339,https://www.adzuna.com/land/ad/5790056071?se=eJl6bld58RGs0aSJ14Phbw&utm_medium=api&utm_source=abfa41a4&v=3F9A910DACE310D3CDF27894F6E33F0AC28095F3,5790056071,Family Practice - Without OB Physician,156421.12,156421.12,"Family Medicine/Internal Medicine UK King s Daughters, a 455-bed regional referral center serving Kentucky and Ohio. We are offering outstanding opportunities for board eligible/certified primary care physicians (Family Medicine, Internal Medicine and Med-Peds) in Portsmouth, Ohio and Grayson, KY. Incoming physicians will earn generous salary guarantees, productivity bonuses and quality/customer incentives (income potential $250k to $300k). We also provide excellent benefits, paid malpractice, …",1,Adzuna::API::Response::Job,2026-07-06T12:15:07Z,full_time,38.467442,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZUpsNmJsZDU4UkdzMGFTSjE0UGhidyIsImkiOiI1NzkwMDU2MDcxIn0.K30sF-oGdqqr-E3p5W6OZ_bChqxbhOZTQlmQ4ng9DtE,UK King's Daughters,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Kentucky', 'Boyd County', 'Ashland']","Ashland, Boyd County",Adzuna::API::Response::Location,
-122.883011,https://www.adzuna.com/land/ad/5790056033?se=eJl6bld58RGs0aSJ14Phbw&utm_medium=api&utm_source=abfa41a4&v=9CB3655CA6D47AAF65729C4825F2AF75382A6E07,5790056033,"Physician / Cardiology / Oregon / Locum or Permanent / Interventional Cardiology, Medford, OR Job",127245.66,127245.66,"Work Dates Needed: EST Date- 09/01/2026 - Ongoing consistent coverage of 1 week/month. Minimum requirement of 7 shifts/month Preferred Schedule: 8 am- 8am (24-hr period). Onsite: 8 am-5 pm. Weeknight Call: 5pm to 8am (beeper call). Weekend Call: 24-hr beeper call coverage. 8 hours guaranteed. OT afer 9 hrs/day. Worksite Setting: Inpatient/Outpatient, Trauma Level: 3 Scope of Work: Mix of onsite inpatient care and call responsibilities. Patients per shift 6-10.Echocardiography, TEE, Nuclear card…",1,Adzuna::API::Response::Job,2026-07-06T12:15:07Z,full_time,42.316066,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZUpsNmJsZDU4UkdzMGFTSjE0UGhidyIsImkiOiI1NzkwMDU2MDMzIn0.uBT-pAWc7uQ6cN4DOiDt9j_FIl5_aj3-W-pp7nT-b_g,Cross Country Locums,Adzuna::API::Response::Company,HR & Recruitment Jobs,hr-jobs,Adzuna::API::Response::Category,"['US', 'Oregon', 'Jackson County', 'Medford']","Medford, Jackson County",Adzuna::API::Response::Location,contract
-111.764189,https://www.adzuna.com/land/ad/5790056040?se=eJl6bld58RGs0aSJ14Phbw&utm_medium=api&utm_source=abfa41a4&v=5927A597EE99B143F3DA4896F10827B7DBCA76C7,5790056040,"Physician / Family Practice / California / Permanent / We need a Physician in Palm Springs, CA. Job",121686.2,121686.2,"Hello, I work with a busy and growing practice in Palm Springs, CA. We are currently looking for an experienced Internal Medicine Primary Care Physician to come on board full time. We are offering $185K base salary with $15K guaranteed bonus for first 2 yearsUp to $50K annual bonus possible. Relocation for the right candidate. I look forward to speaking with you. Would you send your CV and contact information?Best Regards,Dane",1,Adzuna::API::Response::Job,2026-07-06T12:15:07Z,full_time,33.332032,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MDA1NjA0MCIsInMiOiJlSmw2YmxkNThSR3MwYVNKMTRQaGJ3In0.PO4e8CjkxQKmkYftItR0AtUrQpxFG4FwKDIaK2L3dpU,Samuel Contract Staffing LLC,Adzuna::API::Response::Company,Sales Jobs,sales-jobs,Adzuna::API::Response::Category,"['US', 'Arizona', 'Maricopa County', 'Higley']","Higley, Maricopa County",Adzuna::API::Response::Location,permanent
-97.401825,https://www.adzuna.com/land/ad/5790056050?se=eJl6bld58RGs0aSJ14Phbw&utm_medium=api&utm_source=abfa41a4&v=951786322B0100F3430629A5F5F35CCD2D9674C0,5790056050,Physician / Texas / Locum or Permanent / Obstetrician / Gynecologist Job,242735.31,242735.31,"Work Dates Needed : Ongoing, Est start date: 07/01/2026 Preferred Schedule: 24 Hour shifts 8:00am - 8:00am Worksite Setting: Inpatient, Volume: Nearly 4000 births per year, Maternal Level IV, NICU Level III, call required Scope of Work: All will work the OBED and take unassigned patients, Active awareness of all patients on the units (L&D, antepartum, postpartum, or OBED if located outside the L&D unit) and response to emergencies Manage unassigned obstetrical patients from admission to dischar…",1,Adzuna::API::Response::Job,2026-07-06T12:15:07Z,full_time,27.795895,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZUpsNmJsZDU4UkdzMGFTSjE0UGhidyIsImkiOiI1NzkwMDU2MDUwIn0.p5LmN8G3VZJ6-N_q2hOkw6wOiOUh1f8GMsqA1IMzKUo,Cross Country Locums,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Texas', 'Nueces County', 'Corpus Christi']","Corpus Christi, Nueces County",Adzuna::API::Response::Location,contract
-122.242296,https://www.adzuna.com/land/ad/5790056063?se=eJl6bld58RGs0aSJ14Phbw&utm_medium=api&utm_source=abfa41a4&v=1C827024F48BAC87CFE91472A9AF3560596F11EB,5790056063,Physician / Surgery - Orthopedics / California / Locum tenens / Orthopedic Surgery Locums Job in Northern California Job,134233.98,134233.98,"Orthopedic Surgery Locums Job in Northern California Enjoy the Golden State with a Schedule That Works for You! Jackson and Coker is seeking an Orthopedic Surgeon for ongoing 24-hour call coverage at a Level III trauma center in beautiful Northern California. Whether you are looking to fill gaps in your schedule or want a consistent travel assignment, this opportunity offers high earnings and full support. Opportunity Highlights Flexible Dates: Multiple blocks available from May through Decembe…",1,Adzuna::API::Response::Job,2026-07-06T12:15:07Z,,40.177719,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZUpsNmJsZDU4UkdzMGFTSjE0UGhidyIsImkiOiI1NzkwMDU2MDYzIn0.7phFCXSs5GMPvIipTJE_v5u7OoQOxBwPQgheKRZMhCs,Jackson and Coker Locum Tenens,Adzuna::API::Response::Company,Customer Services Jobs,customer-services-jobs,Adzuna::API::Response::Category,"['US', 'California', 'Tehama County', 'Red Bluff']","Red Bluff, Tehama County",Adzuna::API::Response::Location,contract
-83.055618,https://www.adzuna.com/land/ad/5790056078?se=eJl6bld58RGs0aSJ14Phbw&utm_medium=api&utm_source=abfa41a4&v=626FF61E5598BB7D6987B215B4628B1E26F3FBD6,5790056078,Cycling Instructor (SL),51333.01,51333.01,"Who We ARE: When you work at the Best. Gym. Ever, you join the Best. Team. Ever. You'll walk into our clean and spacious gyms with a smile on your face and a pep in your step because you know you are about to change lives! High-five your team and get ready to move quickly! Combine your passion for fitness and love of people into your career at The Edge Fitness Clubs! What We LOVE: People. Fitness. Teamwork. Fun. Changing Lives. What You'll DO: Deliver high quality member experiences through saf…",1,Adzuna::API::Response::Job,2026-07-06T12:15:07Z,full_time,42.611021,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MDA1NjA3OCIsInMiOiJlSmw2YmxkNThSR3MwYVNKMTRQaGJ3In0.LGxmPC0gK4WzmvKGkdO7CR2a19i-9i6W_fh9_9jnZTE,The Edge Fitness Clubs,Adzuna::API::Response::Company,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,"['US', 'Michigan', 'Macomb County', 'Sterling Heights']","Sterling Heights, Macomb County",Adzuna::API::Response::Location,
-89.95656,https://www.adzuna.com/land/ad/5790056035?se=eJl6bld58RGs0aSJ14Phbw&utm_medium=api&utm_source=abfa41a4&v=BFDC8D945508C94D21CD66E5D34837192E86CFB4,5790056035,Radiology - Vascular & Interventional Physician,589033.1,589033.1,"• Job ID: BD-1129-01 • Profession: Physician • Specialty: Angio-Interventional Radiology • Job Type: Locum Tenens • Facility Location: Memphis, TN • Service Setting: Inpatient • Coverage Period: Potential for a long-term contract • Coverage Type: Clinical  Call • Clinical Schedule: Mon-Fri, 8am-4:30pm • Call Schedule: Evenings, weekends and holidays. (Specific schedule to be confirmed) • Call Type: Phone • Call Ratio: TBC • Call Response Time: 15 mins (phone); 60 mins (on-site) • Callback %: TB…",1,Adzuna::API::Response::Job,2026-07-06T12:15:07Z,full_time,35.07032,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MDA1NjAzNSIsInMiOiJlSmw2YmxkNThSR3MwYVNKMTRQaGJ3In0.VyXtyIyouqSDxezON0zeZHyHUzZ6JYnV2HEc7YDIKf8,"Adelphi Medical Staffing, LLC",Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Tennessee', 'Shelby County', 'Cloverdale']","Cloverdale, Shelby County",Adzuna::API::Response::Location,contract
-80.951223,https://www.adzuna.com/land/ad/5790056059?se=eJl6bld58RGs0aSJ14Phbw&utm_medium=api&utm_source=abfa41a4&v=1CD2D534755E8DC5554FA229B5DF57CD8E7638D8,5790056059,Physician / Family Practice / South Carolina / Permanent / Family Medicine Physician Job,111060.91,111060.91,"Seeking a compassionate, patient-focusedFamily Medicine Primary Care Physicianto join our growing team inBluffton, SC. This is a fantastic opportunity to practice in a vibrant coastal community while working in a collaborative, patient-centered environment that values quality care and connection to the community.ResponsibilitiesDeliver comprehensive primary care, including preventive, acute, and chronic disease management.Collaborate with care teams to ensure high-quality, patient-centered care…",1,Adzuna::API::Response::Job,2026-07-06T12:15:07Z,full_time,32.294283,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MDA1NjA1OSIsInMiOiJlSmw2YmxkNThSR3MwYVNKMTRQaGJ3In0.qk-GSQR-I7QRolCrPB2kIgIggMqeZYScDdNZj9FKWrs,Continuum Medical Staffing,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'South Carolina', 'Beaufort County', 'Sun']","Sun, Beaufort County",Adzuna::API::Response::Location,permanent
-80.6592,https://www.adzuna.com/land/ad/5790056047?se=eJl6bld58RGs0aSJ14Phbw&utm_medium=api&utm_source=abfa41a4&v=5E85010351E21A0919A2C01430563C86595912F6,5790056047,Physician / Medical Director / Ohio / Locums to Perm / Part-Time Medical Director Job,183360.12,183360.12,"Hello,I work with a plasma donation center in Youngstown, OH. We have an open position for a Medical Director to join us on site 4 hours a week. Paid Training provided. Competitive salary with Malpractice included. Compensation (negotiable) - includes hourly rate and a monthly retainer. Employment Type - Contracted Limited part time Come and join us in our state of the art facilities in Youngstown, OH. This is a stand-alone Plasmapheresis clinic that needs a Medical Director 4 hours per week to…",1,Adzuna::API::Response::Job,2026-07-06T12:15:07Z,full_time,41.0966,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZUpsNmJsZDU4UkdzMGFTSjE0UGhidyIsImkiOiI1NzkwMDU2MDQ3In0.oqocuxqUmyiB0cfPHYs_q7T1AcXSLWWd-K_evQh6P2A,Samuel Contract Staffing LLC,Adzuna::API::Response::Company,Part time Jobs,part-time-jobs,Adzuna::API::Response::Category,"['US', 'Ohio', 'Mahoning County', 'Youngstown']","Youngstown, Mahoning County",Adzuna::API::Response::Location,permanent
-73.91528,https://www.adzuna.com/land/ad/5790056039?se=eJl6bld58RGs0aSJ14Phbw&utm_medium=api&utm_source=abfa41a4&v=3FA875BCFB89EE9F9C532795E420FACA7DF49D66,5790056039,Physician / New York / Locum or Permanent / Anesthesiologist Job,209956.73,209956.73,"Work Dates Needed: ongoing full time coverage need, starting Jan 2027 Preferred Schedule: Monday to Friday, 7a-5p, 7a-7p Worksite Setting: Hospital based, potential for surgery center coverage Scope of Work: General Anesthesia cases Licenses, Certifications, Requirements: BC/ANES, NY license, open to licensing if needed, clean files EMR: EPIC",1,Adzuna::API::Response::Job,2026-07-06T12:15:07Z,full_time,41.701643,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZUpsNmJsZDU4UkdzMGFTSjE0UGhidyIsImkiOiI1NzkwMDU2MDM5In0.Ua23JmGSZ-nupht4wMlmmSHKJPhJ3E0RVuSiobtYOn8,Cross Country Locums,Adzuna::API::Response::Company,Legal Jobs,legal-jobs,Adzuna::API::Response::Category,"['US', 'New York', 'Dutchess County', 'Arlington']","Arlington, Dutchess County",Adzuna::API::Response::Location,contract
-123.2754,https://www.adzuna.com/land/ad/5790056057?se=eJl6bld58RGs0aSJ14Phbw&utm_medium=api&utm_source=abfa41a4&v=FE14BDAE75167265C09561603B0B05A41FE2CF33,5790056057,Physician / Neurology / Oregon / Permanent / Neurology Corvallis Oregon Job,128566.82,128566.82,"NEUROLOGY CORVALLIS OREGON We are actively recruiting a board certified or board eligible neurologist. We will consider new graduates but will not offer Visa sponsorship Practice OpportunityGeneral neurology practiceBuilt-in referrals, appropriate consultationsSubspecialty development encouragedLight call responsibilities, consultation only; acute stroke is completed by contracted telestroke groupOpportunity to participate in graduate medical education, supervise medical residentsDiverse inpati…",1,Adzuna::API::Response::Job,2026-07-06T12:15:07Z,full_time,44.6421,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZUpsNmJsZDU4UkdzMGFTSjE0UGhidyIsImkiOiI1NzkwMDU2MDU3In0.SfizcrCkd9MBMMjPuzjQ50TFkLQkPF0FXfxHfYf_Q1A,Continuum Medical Staffing,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Oregon', 'Benton County', 'Corvallis']","Corvallis, Benton County",Adzuna::API::Response::Location,permanent
-111.764189,https://www.adzuna.com/land/ad/5790056055?se=eJl6bld58RGs0aSJ14Phbw&utm_medium=api&utm_source=abfa41a4&v=C24F63F848E47E1E3CAD991A0740161CB199337E,5790056055,"Physician / Emergency Medicine / Indiana / Locum tenens / Medical Director Needed in Elkhart, IN Job",90786.81,90786.81,"Hello,I work with a plasma donation center in Elkhart, IN. We have an open position for a Medical Director (MD or DO) to join us 4 hours a week. No specialty or experience required. Paid training provided. Must be within 50 miles of the clinic. Competitive salary with Malpractice included. I look forward to speaking with you. Would you send your CV and contact information?Best regards,Brad Fournier",1,Adzuna::API::Response::Job,2026-07-06T12:15:07Z,full_time,33.332032,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZUpsNmJsZDU4UkdzMGFTSjE0UGhidyIsImkiOiI1NzkwMDU2MDU1In0.OqReTag-KAONPpiy4jyGi58HOOLfVVuNif3h7KDdFKU,Samuel Contract Staffing LLC,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"['US', 'Arizona', 'Maricopa County', 'Higley']","Higley, Maricopa County",Adzuna::API::Response::Location,contract
