salary_min,created,redirect_url,salary_max,adref,contract_type,id,description,__CLASS__,salary_is_predicted,longitude,latitude,title,category.__CLASS__,category.tag,category.label,location.display_name,location.__CLASS__,location.area,company.display_name,company.__CLASS__,contract_time
100000.0,2026-04-13T10:48:28Z,https://www.adzuna.com/details/5698190988?utm_medium=api&utm_source=abfa41a4,100000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV3RKWXNrZzM4Ukd3Q3VGX1RGWGlnQSIsImkiOiI1Njk4MTkwOTg4In0.0FA5ewG95a9LDyYS0QbNFUJ4SGQWKG1OeOghLtCS7as,contract,5698190988,"Sysco is Now Hiring Local CDL-A Delivery Drivers in Columbus, OH! Home Daily - Earn Up to $100,000/Year* - Up to $7,500 Sign-On Bonus* Comprehensive Benefits Available We offer our colleagues the opportunity to grow personally and professionally, to contribute to the success of a dynamic organization, and to serve others in a manner that exceeds their expectations. We’re looking for talented, hard-working individuals to join our team. Come grow with us and let us show you why Sysco is at the he…",Adzuna::API::Response::Job,0,-84.107701,39.675737,Local CDL-A Drivers - Home Daily - Earn Up to $100k/Yr  $7.5k Sign-On,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,"Centerville, Montgomery County",Adzuna::API::Response::Location,"['US', 'Ohio', 'Montgomery County', 'Centerville']",Sysco,Adzuna::API::Response::Company,
0.0,2026-04-13T10:48:28Z,https://www.adzuna.com/details/5698190987?utm_medium=api&utm_source=abfa41a4,100000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV3RKWXNrZzM4Ukd3Q3VGX1RGWGlnQSIsImkiOiI1Njk4MTkwOTg3In0.lCtU7d8StNXbHlx6Y1-77x6-Q6SlBqwGCJUwrNAZBEY,contract,5698190987,"Sysco is Now Hiring CDL-A Drivers in Lincoln, NE! Immediately Hiring CDL-A Drivers Earn Up to $100,000 per Year* - Comprehensive Benefits We offer our colleagues the opportunity to grow personally and professionally, to contribute to the success of a dynamic organization, and serve others in a manner that exceeds their expectations. We’re looking for talented, hard-working individuals to join our team. Come grow with us and let us show you why Sysco is at the heart of food and service. Benefits…",Adzuna::API::Response::Job,0,-96.180015,41.177377,"CDL-A Drivers - Earn Up to $100,000/Year  Comprehensive Benefits",Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,"Millard, Douglas County",Adzuna::API::Response::Location,"['US', 'Nebraska', 'Douglas County', 'Millard']",Sysco,Adzuna::API::Response::Company,
68579.04,2026-04-13T10:48:27Z,https://www.adzuna.com/details/5698190982?utm_medium=api&utm_source=abfa41a4,68579.04,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5ODE5MDk4MiIsInMiOiJXdEpZc2tnMzhSR3dDdUZfVEZYaWdBIn0.K1ZfMzxi2IeL7hmHf4l_HUHJE9kc3Di_8W4o3cPXFgY,,5698190982,"JOB SUMMARY This is an Operations position responsible for managing the activities associated with maintaining the fleet maintenance department. Responsibilities include, but are not limited to; managing the company shop and shop personnel for the maintenance, diagnosis, and repair of the Sysco fleet, ensuring safety and security of the shop and fleet, and providing management and direction to shop staff. The position is also responsible for administrative duties including parts procurement, in…",Adzuna::API::Response::Job,1,-80.07066,26.7879,Fleet Maintenance Manager,Adzuna::API::Response::Category,engineering-jobs,Engineering Jobs,"Lake Park, Palm Beach County",Adzuna::API::Response::Location,"['US', 'Florida', 'Palm Beach County', 'Lake Park']",Sysco,Adzuna::API::Response::Company,
0.0,2026-04-13T10:48:27Z,https://www.adzuna.com/details/5698190983?utm_medium=api&utm_source=abfa41a4,100000.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5ODE5MDk4MyIsInMiOiJXdEpZc2tnMzhSR3dDdUZfVEZYaWdBIn0.7uxo8e3YeN_MGERKomRnukic5FRr_U6pzC-sWcVASsA,contract,5698190983,"Sysco is Now Hiring CDL-A Delivery Drivers in Fargo, ND! Earn Up to $100,000 per Year - Mostly Home Daily $10,000 Sign-On Bonus - Comprehensive Benefits Package We offer our colleagues the opportunity to grow personally and professionally, to contribute to the success of a dynamic organization, and to serve others in a manner that exceeds their expectations. We’re looking for talented, hard-working individuals to join our team. Come grow with us and let us show you why Sysco is at the heart of …",Adzuna::API::Response::Job,0,-96.608702,46.282558,CDL-A Truck Driver - Earn Up to $100k/Year,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,"Wahpeton, Richland County",Adzuna::API::Response::Location,"['US', 'North Dakota', 'Richland County', 'Wahpeton']",Sysco,Adzuna::API::Response::Company,
94894.74,2026-04-13T10:48:27Z,https://www.adzuna.com/details/5698190981?utm_medium=api&utm_source=abfa41a4,94894.74,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV3RKWXNrZzM4Ukd3Q3VGX1RGWGlnQSIsImkiOiI1Njk4MTkwOTgxIn0.Q5RQjuxRo2UDlKLiPG9y9CjWBreOj_7B2OXXP8wxnx0,,5698190981,"JOB SUMMARY This is an Operations position responsible for directing the activities associated with Delivery. Responsibilities include but are not limited to, strategic overview and implementation of projects, expense and revenue management, compliance with government regulations, management and direction to delivery staff and safety and security of the delivery department. RESPONSIBILITIES Direct the daily work and safety of Delivery supervisors, routing personnel and other associates. Ensure …",Adzuna::API::Response::Job,1,-93.358349,44.751632,Transportation Director,Adzuna::API::Response::Category,other-general-jobs,Other/General Jobs,"Savage, Scott County",Adzuna::API::Response::Location,"['US', 'Minnesota', 'Scott County', 'Savage']",Sysco,Adzuna::API::Response::Company,
0.0,2026-04-13T10:48:26Z,https://www.adzuna.com/details/5698190980?utm_medium=api&utm_source=abfa41a4,90000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV3RKWXNrZzM4Ukd3Q3VGX1RGWGlnQSIsImkiOiI1Njk4MTkwOTgwIn0.Cyqbb3oj32DUtc8G2KVY9oYgBEoAPY7VxpRTVQz2mvs,contract,5698190980,"Sysco is Now Hiring Local CDL-A Delivery Drivers in Calera, AL! Local Routes - Get Home Daily Earn Up to $90,000 per Year* - Comprehensive Benefits Package We offer our colleagues the opportunity to grow personally and professionally, to contribute to the success of a dynamic organization, and to serve others in a manner that exceeds their expectations. We’re looking for talented, hard-working individuals to join our team. Come grow with us and let us show you why Sysco is at the heart of food …",Adzuna::API::Response::Job,0,-86.28169,32.684288,Local CDL-A Truck Driver - Home Daily - Earn Up to $90k/Yr  Benefits,Adzuna::API::Response::Category,hospitality-catering-jobs,Hospitality & Catering Jobs,"Wetumpka, Elmore County",Adzuna::API::Response::Location,"['US', 'Alabama', 'Elmore County', 'Wetumpka']",Sysco,Adzuna::API::Response::Company,
56909.19,2026-04-13T10:48:25Z,https://www.adzuna.com/details/5698190979?utm_medium=api&utm_source=abfa41a4,56909.19,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV3RKWXNrZzM4Ukd3Q3VGX1RGWGlnQSIsImkiOiI1Njk4MTkwOTc5In0.eKeuMzv8x3MTvaRdTLXLvDPVoOQs5_N663pzLQ33Q88,,5698190979,"Overview: 2026 Touring Water Parade Join the Splash Water Parade Touring Team! The Splash Water Parade is a groundbreaking touring production that combines singers, dancers, breathtaking water effects, cutting-edge technology, and dazzling performances. We’re looking for talented individuals with diverse technical, operational, and creative expertise to bring this spectacular parade to life on one of our 2 multi-city tours. All roles are seasonal positions Work is based on a 6 day work week Day…",Adzuna::API::Response::Job,1,-80.814794,34.991815,Tour Manager (Seasonal),Adzuna::API::Response::Category,engineering-jobs,Engineering Jobs,"Marvin, Union County",Adzuna::API::Response::Location,"['US', 'North Carolina', 'Union County', 'Marvin']",Six Flags Corporate,Adzuna::API::Response::Company,
41115.32,2026-04-13T10:48:25Z,https://www.adzuna.com/details/5698190976?utm_medium=api&utm_source=abfa41a4,41115.32,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5ODE5MDk3NiIsInMiOiJXdEpZc2tnMzhSR3dDdUZfVEZYaWdBIn0.1eMr3EE9W8Q_UsHYFCIOAA_KTM_9YWsyU5bTY-o5A9o,,5698190976,"Overview: 2026 Touring Water Parade Join the Splash Water Parade Touring Team! The Splash Water Parade is a groundbreaking touring production that combines singers, dancers, breathtaking water effects, cutting-edge technology, and dazzling performances. We’re looking for talented individuals with diverse technical, operational, and creative expertise to bring this spectacular parade to life on one of our 2 multi-city tours. All roles are seasonal positions Work is based on a 6 day work week Day…",Adzuna::API::Response::Job,1,-80.84285,35.410694,Wardrobe Technician (Seasonal),Adzuna::API::Response::Category,maintenance-jobs,Maintenance Jobs,"Huntersville, Mecklenburg County",Adzuna::API::Response::Location,"['US', 'North Carolina', 'Mecklenburg County', 'Huntersville']",Six Flags Corporate,Adzuna::API::Response::Company,
0.0,2026-04-13T10:48:25Z,https://www.adzuna.com/details/5698190977?utm_medium=api&utm_source=abfa41a4,100000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV3RKWXNrZzM4Ukd3Q3VGX1RGWGlnQSIsImkiOiI1Njk4MTkwOTc3In0.6RFtYN7uQHcx7kLvcY6a4PcNDn4JXL9aI-XOWE4IZ7I,contract,5698190977,"Sysco is Now Hiring CDL-A Delivery Drivers in Fargo, ND! Earn Up to $100,000 per Year - Mostly Home Daily $10,000 Sign-On Bonus - Comprehensive Benefits Package We offer our colleagues the opportunity to grow personally and professionally, to contribute to the success of a dynamic organization, and to serve others in a manner that exceeds their expectations. We’re looking for talented, hard-working individuals to join our team. Come grow with us and let us show you why Sysco is at the heart of …",Adzuna::API::Response::Job,0,-96.724642,46.447265,CDL-A Truck Driver - Earn Up to $100k/Year,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,"Galchutt, Richland County",Adzuna::API::Response::Location,"['US', 'North Dakota', 'Richland County', 'Galchutt']",Sysco,Adzuna::API::Response::Company,
33862.11,2026-04-13T10:48:25Z,https://www.adzuna.com/details/5698190975?utm_medium=api&utm_source=abfa41a4,33862.11,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV3RKWXNrZzM4Ukd3Q3VGX1RGWGlnQSIsImkiOiI1Njk4MTkwOTc1In0.zU23cWkX0242h9xwQ5N74DWa9AxTaHWg-f3s4PkX6uw,,5698190975,"Overview: Six Flags Entertainment Corporation is the world’s largest regional theme park company with over 42 parks across North America. For more than 55 years, Six Flags has entertained millions of families with world-class coasters, themed rides, thrilling water parks, and unique attractions. With a culture built on safety, service, fun and friendliness, integrity, innovation, and results orientation, our mission at Six Flags New England is to create fun and thrills for all ages. Pay Startin…",Adzuna::API::Response::Job,1,-72.662236,41.789968,Basic EMT,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Hartford, Hartford County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'Hartford County', 'Hartford']",Six Flags New England,Adzuna::API::Response::Company,
45425.34,2026-04-13T10:48:25Z,https://www.adzuna.com/details/5698190978?utm_medium=api&utm_source=abfa41a4,45425.34,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV3RKWXNrZzM4Ukd3Q3VGX1RGWGlnQSIsImkiOiI1Njk4MTkwOTc4In0.TycUCm2xD9FGWAXexLvjCnlClnHQ-__5lJrRA--qY1I,,5698190978,"Overview: 2026 Touring Water Parade Join the Splash Water Parade Touring Team! The Splash Water Parade is a groundbreaking touring production that combines singers, dancers, breathtaking water effects, cutting-edge technology, and dazzling performances. We’re looking for talented individuals with diverse technical, operational, and creative expertise to bring this spectacular parade to life on one of our 2 multi-city tours. All roles are seasonal positions Work is based on a 6 day work week Day…",Adzuna::API::Response::Job,1,-80.84285,35.410694,Audio/Show Control Technician (Seasonal),Adzuna::API::Response::Category,engineering-jobs,Engineering Jobs,"Huntersville, Mecklenburg County",Adzuna::API::Response::Location,"['US', 'North Carolina', 'Mecklenburg County', 'Huntersville']",Six Flags Corporate,Adzuna::API::Response::Company,
31437.89,2026-04-13T10:48:25Z,https://www.adzuna.com/details/5698190974?utm_medium=api&utm_source=abfa41a4,31437.89,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5ODE5MDk3NCIsInMiOiJXdEpZc2tnMzhSR3dDdUZfVEZYaWdBIn0.2QEdQkwhXQCFhpV24tKy0BWdxtur20dfXHw-vKa5KRc,,5698190974,"Overview: $14 - 15 / hour As a Housekeeping Attendant at Springhill Suites by Marriott, you ensure the guest checks into an immaculately cleaned room so they feel at home and at ease in the comfort of their hotel rooms. You will also learn to regularly give memorable service to each guest you encounter. You'll also: Clean and maintain all areas of guest-rooms including making beds, cleaning bathrooms, fixtures, removing dirty linen & terry and replacing all used guest amenities, dusting, vacuum…",Adzuna::API::Response::Job,1,-81.273907,35.185338,SpringHill Suites Housekeeping - Seasonal,Adzuna::API::Response::Category,hospitality-catering-jobs,Hospitality & Catering Jobs,"Gastonia, Gaston County",Adzuna::API::Response::Location,"['US', 'North Carolina', 'Gaston County', 'Gastonia']",Carowinds,Adzuna::API::Response::Company,
26806.29,2026-04-13T10:48:24Z,https://www.adzuna.com/details/5698190962?utm_medium=api&utm_source=abfa41a4,26806.29,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV3RKWXNrZzM4Ukd3Q3VGX1RGWGlnQSIsImkiOiI1Njk4MTkwOTYyIn0.k3UsFSHg3h-n83GNgbj8WFUDK72VSM1M2g338CUAFO0,,5698190962,"Overview: $10 / hour In this role, you'll create an energy that is both welcoming and exciting by taking pride in offering our guests a diverse and seasonally-inspired beverage menu, a warm conversation, and helpful suggestions. When you shine, our guests will look forward to relaxing with you after a long day. You'll also: Making drinks, pouring beer& wine, and taking care of corporate and leisure guests at the bar. Tapping beer kegs and serving draft beer and bottled alcoholic beverages. Taki…",Adzuna::API::Response::Job,1,-81.273907,35.185338,SpringHill Suites Bartender - Seasonal,Adzuna::API::Response::Category,hospitality-catering-jobs,Hospitality & Catering Jobs,"Gastonia, Gaston County",Adzuna::API::Response::Location,"['US', 'North Carolina', 'Gaston County', 'Gastonia']",Carowinds,Adzuna::API::Response::Company,
43139.01,2026-04-13T10:48:24Z,https://www.adzuna.com/details/5698190971?utm_medium=api&utm_source=abfa41a4,43139.01,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV3RKWXNrZzM4Ukd3Q3VGX1RGWGlnQSIsImkiOiI1Njk4MTkwOTcxIn0.xI2AhmGFQiCuEdafUEP4BWcN_Zn6uQIny3k0szQpCpI,,5698190971,"Overview: $18-19 per hour! Responsible for maintaining the hotel building, equipment and to ensure guest-rooms are in complete working order along with public areas are free from unsightly blemishes. Responsibilities: Maintains the hotel building and equipment and to ensure guest-rooms are in complete working order and public areas are free from unsightly maintenance blemishes. Ensures that all public areas including hallways, pool area, fitness center, sports courts, banquet spaces, stairways,…",Adzuna::API::Response::Job,1,-80.846082,35.232678,Springhill Maintenance Technician,Adzuna::API::Response::Category,maintenance-jobs,Maintenance Jobs,"Charlotte, Mecklenburg County",Adzuna::API::Response::Location,"['US', 'North Carolina', 'Mecklenburg County', 'Charlotte']",Carowinds,Adzuna::API::Response::Company,
29819.23,2026-04-13T10:48:24Z,https://www.adzuna.com/details/5698190966?utm_medium=api&utm_source=abfa41a4,29819.23,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV3RKWXNrZzM4Ukd3Q3VGX1RGWGlnQSIsImkiOiI1Njk4MTkwOTY2In0.fBITko8tJ9YaPCMeGlZaceFDo646ErBOyOTwWaboFdA,,5698190966,"Overview: Job Type: Part-time, Year-Round Salary: $18/hour Location: This position is open to candidates based in Arlington, Texas or Charlotte, North Carolina The Small Group Demand team works to fulfill Group Sales orders as a part of a Shared Services team. Position responsible for handling a high volume of inquiries regarding Group Sale programs, reservations and order placement. This position helps facilitate a high volume of key accounts to drive overall growth of the True Group product c…",Adzuna::API::Response::Job,1,-80.604937,35.423548,Small Group Demand Specialist – Part Time,Adzuna::API::Response::Category,part-time-jobs,Part time Jobs,"North Concord, Cabarrus County",Adzuna::API::Response::Location,"['US', 'North Carolina', 'Cabarrus County', 'North Concord']",Six Flags Corporate,Adzuna::API::Response::Company,part_time
44031.87,2026-04-13T10:48:24Z,https://www.adzuna.com/details/5698190964?utm_medium=api&utm_source=abfa41a4,44031.87,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5ODE5MDk2NCIsInMiOiJXdEpZc2tnMzhSR3dDdUZfVEZYaWdBIn0.CU2oOZ3kJ8jOBAohYOI-LXZDf8AfApKrH1IizTNcrg0,,5698190964,Overview: $16-17 per hour! Looking for a rewarding job that's also FUN? Carowinds offers convenient hours for any anyone seeking an awesome seasonal opportunity. Our jobs can lead to a successful future by developing resume-building skills as well as gaining knowledge through training and work experience. Our associates are enthusiastic about their work because they create fun and memories to last a lifetime! They also enjoy: Casual work attire (uniform provided) FREE admission to Carowinds and…,Adzuna::API::Response::Job,1,-80.814794,34.991815,Safety Technician,Adzuna::API::Response::Category,hospitality-catering-jobs,Hospitality & Catering Jobs,"Marvin, Union County",Adzuna::API::Response::Location,"['US', 'North Carolina', 'Union County', 'Marvin']",Carowinds,Adzuna::API::Response::Company,
