salary_max,adref,salary_min,__CLASS__,title,description,salary_is_predicted,redirect_url,latitude,id,longitude,created,location.display_name,location.area,location.__CLASS__,category.label,category.tag,category.__CLASS__,company.display_name,company.__CLASS__,contract_type,contract_time
77777.7,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MDExMzcwMSIsInMiOiJCTzRTNjdabDhSRzFvNDRHUjBmWElnIn0.EG9YQJm1hqpwvu3_A1tj2Jv6kirdXK5RS_Ur_H9CGFs,77777.7,Adzuna::API::Response::Job,Unisys OS 2200 Database Administrator,"Job Description Job Description Defense Technology Integration, LLC is looking to bring in Unisys OS 2200 Database Administrator resources. The general support requirements are to provide DBA support for OS 2200 DMS databases , which includes Responding to requests for information and support, monitoring the database area space usage on the Production systems, etc. EXPERIENCE WITH UNISYS OS 2200 RDMS DATABASES IS REQUIRED. More details are provided below with reference to skillset and experienc…",1,https://www.adzuna.com/land/ad/5760113701?se=BO4S67Zl8RG1o44GR0fXIg&utm_medium=api&utm_source=abfa41a4&v=47E1715EFAE74576775F690A4F4CE372DF8B845B,38.912068,5760113701,-77.019023,2026-06-11T12:57:13Z,"Washington, Washington, D.C.","['US', 'Washington, D.C.', 'Washington']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,Defense Technology Integration Llc,Adzuna::API::Response::Company,,
138941.25,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQk80UzY3Wmw4UkcxbzQ0R1IwZlhJZyIsImkiOiI1NzYwMTEzNjk3In0.pX5uMq3LFhcU5dZSjZ7cDjJUXTjidmRyVo_Er0r1inU,138941.25,Adzuna::API::Response::Job,Psychiatrist or PMHNP,"Job Description Job Description Supportive Care is looking for Psychiatrists and Psychiatric Nurse Practitioners to join our growing team! Supportive Care provides behavioral health services to geriatric residents in Assisted Living and Skilled Nursing Facilities. The residents receive quality psychotherapy sessions, medication management, and other services by our extraordinary team of clinicians. Come join Supportive Care and experience: The freedom to create your own schedule with the perfec…",1,https://www.adzuna.com/land/ad/5760113697?se=BO4S67Zl8RG1o44GR0fXIg&utm_medium=api&utm_source=abfa41a4&v=F78F7F35135CB036CBE25F5CA6683DB3A1A44D9C,41.02728,5760113697,-78.439188,2026-06-11T12:57:13Z,"Clearfield, Clearfield County","['US', 'Pennsylvania', 'Clearfield County', 'Clearfield']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Supportive Care,Adzuna::API::Response::Company,,
23478.02,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQk80UzY3Wmw4UkcxbzQ0R1IwZlhJZyIsImkiOiI1NzYwMTEzNjk1In0.hSFGcFcnQFiDwAsrMzS0nU3QEo2RezFSTr043qfk72o,23478.02,Adzuna::API::Response::Job,Service Coordinator/CADC I/CRM,"Job Description Job Description Services Coordinator / CADCI / CRM South Lane Mental Health – Recovery Center, Cottage Grove, Oregon Last Revised: April 8, 2026 Reports to: SUDs Program Manager Status: Full-time, Non-exempt Starting Wage Range: $20.00 – $22.52 per hour, depending on years of relevant experience About Us South Lane Mental Health is a rural nonprofit committed to providing trauma-informed, client-centered care to community members from childhood through adulthood, including those…",1,https://www.adzuna.com/land/ad/5760113695?se=BO4S67Zl8RG1o44GR0fXIg&utm_medium=api&utm_source=abfa41a4&v=1A050C8205CE1C07817A983FAB2B1AF762616227,43.797623,5760113695,-123.059525,2026-06-11T12:57:12Z,"Cottage Grove, Lane County","['US', 'Oregon', 'Lane County', 'Cottage Grove']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,South Lane Mental Health Services Inc,Adzuna::API::Response::Company,,
81898.21,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MDExMzY5MyIsInMiOiJCTzRTNjdabDhSRzFvNDRHUjBmWElnIn0.aQnVcciqVQFfHo5gndKwNAfASLzKWunWt1LNN9L_Mss,81898.21,Adzuna::API::Response::Job,Licensed Vocational Nurse (LVN),"Job Description Job Description *Day, Night, PRN and Full time available* *Shifts available in San Antonio, Converse, Hondo, La Vernia, and multiple surrounding areas within the city* Registered & Licensed Vocational Nurses (RNs & LVNs) for Pediatric Private Duty Nursing Join our team at Adaptive Health Services! We are a growing Private Duty Nursing Agency dedicated to providing exceptional care to the most precious members of our community—our special needs children. We are currently hiring s…",1,https://www.adzuna.com/land/ad/5760113693?se=BO4S67Zl8RG1o44GR0fXIg&utm_medium=api&utm_source=abfa41a4&v=EBEFF9C02486EA1EABAD2BCB173B4CB665C1A6F2,29.356348,5760113693,-98.115563,2026-06-11T12:57:12Z,"La Vernia, Wilson County","['US', 'Texas', 'Wilson County', 'La Vernia']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adaptive Health Services,Adzuna::API::Response::Company,,
28419.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQk80UzY3Wmw4UkcxbzQ0R1IwZlhJZyIsImkiOiI1NzYwMTEzNjk0In0.Gr1ye8zOtKg1Ng4JM9sit8vlxqcUOqgbbMdDw5nW1uw,28419.0,Adzuna::API::Response::Job,BILINGUAL LEASING AGENT,"Job Description Job Description NOW HIRING – BILINGUAL LEASING AGENT (ENGLISH/SPANISH) JOIN OUR TEAM TODAY! Family-owned apartment community is looking for a Bilingual Leasing Agent to join our growing team! Position: Leasing Agent Location: San Antonio, Texas Full-Time Position ️ Must Speak English & Spanish Requirements: ✅ No experience necessary – we will train the right candidate! ✅ Excellent customer service skills ✅ Positive attitude and professional appearance ✅ Basic computer skills ✅ R…",1,https://www.adzuna.com/land/ad/5760113694?se=BO4S67Zl8RG1o44GR0fXIg&utm_medium=api&utm_source=abfa41a4&v=85670834ACAD3034E423054BCBA344FC8DBF0B3F,29.46357,5760113694,-98.522671,2026-06-11T12:57:12Z,"San Antonio, Bexar County","['US', 'Texas', 'Bexar County', 'San Antonio']",Adzuna::API::Response::Location,Sales Jobs,sales-jobs,Adzuna::API::Response::Category,Vista Meadows,Adzuna::API::Response::Company,,
64830.14,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQk80UzY3Wmw4UkcxbzQ0R1IwZlhJZyIsImkiOiI1NzYwMTEzNjkyIn0.4hnRQ1aKudVnE6qTtaRuVRc81jBN8-UwhRu8hZKd-Xg,64830.14,Adzuna::API::Response::Job,Bilingual Human Resources Administrator,"Job Description Job Description TruBlu HR Solutions is seeking a Human Resources Administrator with at least 5 years of experience to oversee and manage all HR processes while supporting a compliant, efficient, and positive workplace environment. This role is responsible for full-cycle recruiting, onboarding and orientation, employee records management, benefits administration, payroll preparation, compliance tracking, and policy implementation. Must have 5 years of HR experience, strong confid…",1,https://www.adzuna.com/land/ad/5760113692?se=BO4S67Zl8RG1o44GR0fXIg&utm_medium=api&utm_source=abfa41a4&v=5A513F306F39C09F95E98B301E3D6882A554837E,30.097441,5760113692,-96.078292,2026-06-11T12:57:12Z,"Hempstead, Waller County","['US', 'Texas', 'Waller County', 'Hempstead']",Adzuna::API::Response::Location,HR & Recruitment Jobs,hr-jobs,Adzuna::API::Response::Category,TruBlu HR Solutions,Adzuna::API::Response::Company,,
29667.28,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQk80UzY3Wmw4UkcxbzQ0R1IwZlhJZyIsImkiOiI1NzYwMTEzNjgwIn0.jDPUy4XXxzadT5sD42X1Bu9OJFqxh5KwkgSJ5VJSjv0,29667.28,Adzuna::API::Response::Job,Cook -Pizza Maker,"Job Description Job Description AURELIO'S PIZZA OF PORTAGE  Make various pizza styles to order. Some food prep & re-stocking. Flexible schedule. No late nights. Available weekends. Job Types: Full-time, Part-time Physical Setting: Casual dining restaurant Schedule: Monday to Friday Night shift Weekend availability Experience: Restaurant experience: 1 year (Preferred) Shift availability: Afternoons / Evenings",1,https://www.adzuna.com/land/ad/5760113680?se=BO4S67Zl8RG1o44GR0fXIg&utm_medium=api&utm_source=abfa41a4&v=4556979F9AC1DD394CF649BB6CEB47B4896B1AFD,41.575871,5760113680,-87.176146,2026-06-11T12:57:08Z,"Portage, Porter County","['US', 'Indiana', 'Porter County', 'Portage']",Adzuna::API::Response::Location,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,McCullough Holdings LLC,Adzuna::API::Response::Company,,
83689.55,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MDExMzY3NCIsInMiOiJCTzRTNjdabDhSRzFvNDRHUjBmWElnIn0.bXBDTTbDm1UfRhFsr_y9qiIOqdS_bw--7KK7DYveUgs,83689.55,Adzuna::API::Response::Job,Radiologist Part-Time,"Job Description Job Description Big South Fork Medical Center, a 25 bed critical access hospital located in Oneida, TN is recruiting a part- time Radiologist. Interpret medical images to diagnose conditions. General X-rays and ultrasounds only. No OB. Collaborate with physicians and healthcare staff to discuss patient diagnoses and treatment plans. Provide guidance on the appropriate imaging techniques for specific medical conditions. Stay updated on advancements in radiological technology and …",1,https://www.adzuna.com/land/ad/5760113674?se=BO4S67Zl8RG1o44GR0fXIg&utm_medium=api&utm_source=abfa41a4&v=E708FD0C0AEB0D08FFBE3D59F3C58D1E714C6006,35.960508,5760113674,-83.919508,2026-06-11T12:57:06Z,"Knoxville, Knox County","['US', 'Tennessee', 'Knox County', 'Knoxville']",Adzuna::API::Response::Location,Part time Jobs,part-time-jobs,Adzuna::API::Response::Category,"Big South Fork Medical Center, Inc.",Adzuna::API::Response::Company,,
35314.96,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MDExMzY3NiIsInMiOiJCTzRTNjdabDhSRzFvNDRHUjBmWElnIn0.GdMHi24aQzlmr8g1LHDitRR3bdKxNRbuAd1qgoB2w3Y,35314.96,Adzuna::API::Response::Job,Leasing Agent,"Job Description Job Description Leasing Agent / Leasing Consultant Apartment Services, Inc. – Essex, MD Full-Time | Weekend Rotation Required | Travel Between Properties May Be Required Join Our Team! Apartment Services, Inc. is seeking a motivated, customer-focused Leasing Agent (Leasing Consultant) to join our growing property management team. In this role, you will play a key part in driving occupancy, leasing apartments, and delivering an exceptional resident experience. If you enjoy sales,…",1,https://www.adzuna.com/land/ad/5760113676?se=BO4S67Zl8RG1o44GR0fXIg&utm_medium=api&utm_source=abfa41a4&v=00077EDA8DC93CCC051CA02B35BFE332EB8C517D,39.309274,5760113676,-76.474962,2026-06-11T12:57:06Z,"Essex, Baltimore County","['US', 'Maryland', 'Baltimore County', 'Essex']",Adzuna::API::Response::Location,Property Jobs,property-jobs,Adzuna::API::Response::Category,"Apartment Services, Inc.",Adzuna::API::Response::Company,,
83296.36,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQk80UzY3Wmw4UkcxbzQ0R1IwZlhJZyIsImkiOiI1NzYwMTEzNjc1In0.DZIGl3OEaGvmD6_RJwgrAgNPh2O_YvJ4vNUJ6rPItbY,83296.36,Adzuna::API::Response::Job,Gynecologist,"Job Description Job Description Gynecologist - New York, NY (1711) Location: New York, NY Employment Type: Full-Time or Part-time Salary: $350,000 − $600,000 annually (DOE) About Impact Recruiting Solutions: Impact Recruiting Solutions is a dedicated recruitment partner connecting healthcare professionals with rewarding opportunities. We collaborate with hospitals, clinics, and multi-specialty facilities to match skilled individuals with roles that align with their expertise and career aspirati…",1,https://www.adzuna.com/land/ad/5760113675?se=BO4S67Zl8RG1o44GR0fXIg&utm_medium=api&utm_source=abfa41a4&v=1C05FA4B98D748C88C4595C5C0183F3792908EB3,,5760113675,,2026-06-11T12:57:06Z,"New York City, New York","['US', 'New York', 'New York City']",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Greenlife Healthcare Staffing,Adzuna::API::Response::Company,,
92730.2,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MDExMzY3MCIsInMiOiJCTzRTNjdabDhSRzFvNDRHUjBmWElnIn0.nahH7vG-MgGj-v4rtBPxlNFo00c94QnnCSH5e_GLDHc,92730.2,Adzuna::API::Response::Job,Licensed Massage and Bodywork Therapist,"Job Description Job Description Precision Fitness is seeking a motivated, reliable; professional; and NC State licensed massage and bodywork therapist to join our team of Athletic Trainers, Personal Trainers, Strength Coaches, and Massage and Bodywork Therapists. Job Summary: We are seeking a motivated and client-focused Massage and Bodywork Therapist to provide exceptional therapeutic massage services to our diverse clientele. The ideal candidate will be proficient in a variety of massage moda…",1,https://www.adzuna.com/land/ad/5760113670?se=BO4S67Zl8RG1o44GR0fXIg&utm_medium=api&utm_source=abfa41a4&v=64570EE272E06770AF72A2B7C70AD32CB75413BA,35.486803,5760113670,-80.860074,2026-06-11T12:57:05Z,"Cornelius, Mecklenburg County","['US', 'North Carolina', 'Mecklenburg County', 'Cornelius']",Adzuna::API::Response::Location,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,PRECISION FITNESS-PERSONAL FITNESS,Adzuna::API::Response::Company,,
149317.3,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQk80UzY3Wmw4UkcxbzQ0R1IwZlhJZyIsImkiOiI1NzYwMTEzNjU3In0.iUCggaG3YK8_v7eeq7vgefR1lfNbrXTj4_TkcegkIN8,149317.3,Adzuna::API::Response::Job,"Director, Interoperability Engineering","Job Description Job Description Fuel Your Passion and Spark Your Potential at Ember Group Consulting Join a vibrant community of passionate individuals who share your drive to make a real impact. At Ember Group Consulting, we believe in fostering collective growth, not just igniting transformations. Our collaborative environment is a breeding ground for innovation. Here, you'll learn from a wealth of perspectives among industry experts, develop new skills, and push your boundaries alongside ins…",1,https://www.adzuna.com/land/ad/5760113657?se=BO4S67Zl8RG1o44GR0fXIg&utm_medium=api&utm_source=abfa41a4&v=70A5CDE02B5D7A6245C6ECA4C88113F99B7A9317,35.232678,5760113657,-80.846082,2026-06-11T12:57:04Z,"Charlotte, Mecklenburg County","['US', 'North Carolina', 'Mecklenburg County', 'Charlotte']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,EMBER GROUP CONSULTING LLC,Adzuna::API::Response::Company,,
45270.91,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MDExMzY1NSIsInMiOiJCTzRTNjdabDhSRzFvNDRHUjBmWElnIn0.UydmP_IqPTWIhIcYBDXAuRKZjLc2IgrzF6dYWedzp1Y,45270.91,Adzuna::API::Response::Job,Clerk Secretary  Human Resouces,"Job Description Job Description Seeking an experienced/professional reliable candidate. Must have a clear background. Contract position lasting approximately 6 months plus. Must have excellent communication and interpersonal skills. Position requires frequent contact with employees, union officials, extremal personnel, and the public. Must be detailed-oriented with attention to thoroughness and accuracy. Data entry into the HR Access database. Schedule and maintain HR calendar. Assist visitors/…",1,https://www.adzuna.com/land/ad/5760113655?se=BO4S67Zl8RG1o44GR0fXIg&utm_medium=api&utm_source=abfa41a4&v=5DBB14F6D1B24260771563E518E8C3918327F087,41.78782,5760113655,-71.394313,2026-06-11T12:57:03Z,"Cranston, Providence County","['US', 'Rhode Island', 'Providence County', 'Cranston']",Adzuna::API::Response::Location,Admin Jobs,admin-jobs,Adzuna::API::Response::Category,Flagship Staffing Services,Adzuna::API::Response::Company,,
171715.55,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MDExMzY1MCIsInMiOiJCTzRTNjdabDhSRzFvNDRHUjBmWElnIn0.pJxtg0CBkNYqLB5C6436-EHbAuIYvkI2V_g-etfZjV0,171715.55,Adzuna::API::Response::Job,Lead Security Data Engineer,"Responsibilities: -Technical Leadership -Define and drive technical strategy for data engineering within Cloud & Platform Security -Architect end-to-end data platforms supporting security telemetry, risk analytics, and compliance reporting -Establish engineering standards and best practices across data ingestion, transformation, storage, and access control -Own and communicate key architecture decisions and trade-offs -Accountable for BAU vulnerability work inclusive of triaging, tracking routi…",1,https://www.adzuna.com/details/5760113650?utm_medium=api&utm_source=abfa41a4,34.128581,5760113650,-84.294854,2026-06-11T12:57:02Z,"Alpharetta, Fulton County","['US', 'Georgia', 'Fulton County', 'Alpharetta']",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category,Zealogics.com,Adzuna::API::Response::Company,,
41219.16,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MDExMzYzNyIsInMiOiJCTzRTNjdabDhSRzFvNDRHUjBmWElnIn0.DXajd8WSbNNojrDu84Cxx3tDkyCLk19EOeSAnvAsCQ8,41219.16,Adzuna::API::Response::Job,Maintenance Technician,"Maintenance Worker We are hiring a maintenance worker to join our maintenance team. You will inspect different equipment and perform any basic repairs or preventative maintenance when required. To do well in this role you should have previous experience in maintenance, be highly skilled with various hand and power tools, and be able to read blueprints and repair manuals. Tasks include plumbing work, painting, flooring repair and upkeep, electrical repairs and heating and air conditioning system…",1,https://www.adzuna.com/details/5760113637?utm_medium=api&utm_source=abfa41a4,35.399327,5760113637,-78.815853,2026-06-11T12:57:01Z,"Lillington, Harnett County","['US', 'North Carolina', 'Harnett County', 'Lillington']",Adzuna::API::Response::Location,Maintenance Jobs,maintenance-jobs,Adzuna::API::Response::Category,First Choice Community Health Centers,Adzuna::API::Response::Company,,
65097.6,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQk80UzY3Wmw4UkcxbzQ0R1IwZlhJZyIsImkiOiI1NzYwMTEzNjQ0In0.1vxqhGtSsjurtNFMdw6bgaceVBJO3f2c-OZEdiaCpSM,65097.6,Adzuna::API::Response::Job,Campus Operations & Security Manager,"Job Description Job Description CAMPUS OPERATIONS & SECURITY MANAGER SUMMARY: The Campus Operations & Security Manager provides leadership and operational oversight of facility management, environmental services, physical security, and emergency preparedness across Esperanza Healthcare Center facilities. The position serves a dual role of ensuring safe, well-maintained, and welcoming environments for patients, staff, and visitors while meeting the maintenance and development needs of the organi…",1,https://www.adzuna.com/land/ad/5760113644?se=BO4S67Zl8RG1o44GR0fXIg&utm_medium=api&utm_source=abfa41a4&v=F1022742EF7A7E4BBFC3568E2A4211FE47FC05F6,39.955624,5760113644,-75.164753,2026-06-11T12:57:01Z,"Philadelphia, Philadelphia County","['US', 'Pennsylvania', 'Philadelphia County', 'Philadelphia']",Adzuna::API::Response::Location,Admin Jobs,admin-jobs,Adzuna::API::Response::Category,Esperanza Health Center,Adzuna::API::Response::Company,,
