title,salary_max,id,salary_is_predicted,adref,created,latitude,description,longitude,__CLASS__,salary_min,redirect_url,contract_time,location.area,location.__CLASS__,location.display_name,category.__CLASS__,category.label,category.tag,company.__CLASS__,company.display_name,contract_type
"Senior Marketing Associate, Consumer Bank",109253.81,5718634694,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTnBFRDk4dEg4UkdTZElTWFFRUWpQUSIsImkiOiI1NzE4NjM0Njk0In0.6DuB2ZgqEk6desLQIzCtkCuH_6JUjdUqkhEEUxZhmzA,2026-05-04T11:04:58Z,40.305232,"Join our Consumer Bank Marketing Engagement & Communication team as a Senior Associate within the Onboarding and Engagement pillar, where you will have the opportunity to develop and manage key retail marketing initiatives for the core segment. This role offers a chance to contribute to campaigns that increase retention, financial health, and digital adoption across the Consumer Bank, as part of a rewarding and dynamic work environment. As a Senior Marketing Associate within the Onboarding and …",-82.824785,Adzuna::API::Response::Job,109253.81,https://www.adzuna.com/details/5718634694?utm_medium=api&utm_source=abfa41a4,,"['US', 'Ohio']",Adzuna::API::Response::Location,"Ohio, US",Adzuna::API::Response::Category,"PR, Advertising & Marketing Jobs",pr-advertising-marketing-jobs,Adzuna::API::Response::Company,JPMorgan Chase & Co.,
Senior Product Delivery Associate,120456.07,5718634691,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTnBFRDk4dEg4UkdTZElTWFFRUWpQUSIsImkiOiI1NzE4NjM0NjkxIn0.035UvIc6Cj5F3EiEwSbFKZVyZlMpsFEO5cczQAeQ8uY,2026-05-04T11:04:57Z,39.683611,"As an HR Product Delivery Senior Associate, you will play a pivotal role in driving the successful delivery of various HR products focused on employee development and performance. You will collaborate closely with product managers and cross-functional teams to ensure timely delivery, effective risk management, and alignment with organizational goals. Your expertise in project management and cross-functional collaboration will be key to achieving our mission of empowering employees to reach thei…",-75.749722,Adzuna::API::Response::Job,120456.07,https://www.adzuna.com/details/5718634691?utm_medium=api&utm_source=abfa41a4,,"['US', 'Delaware', 'New Castle County', 'Newark']",Adzuna::API::Response::Location,"Newark, New Castle County",Adzuna::API::Response::Category,Retail Jobs,retail-jobs,Adzuna::API::Response::Company,JPMorgan Chase & Co.,
Owner Operators / CDL-A / $190K - $202K Yearly,95187.51,5718634688,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTnBFRDk4dEg4UkdTZElTWFFRUWpQUSIsImkiOiI1NzE4NjM0Njg4In0.1iqgnnJvR0N14a5quG7loTXT2_MvcS78B8_ftrJLghQ,2026-05-04T11:04:50Z,39.97652,"Better Discounts with J.B. HuntYou can enjoy some of the best rates and discounts in the industry when you contract with J.B. Hunt! Benefits:Earn $190,000 - $202,000 a year.Up to $0.80 per gallon off the diesel fuel pump priceUp to 100% fuel surcharge pass downUp to 35% discount on Goodyear tiresDiscounts on maintenance and roadside assistance through RoadsideMASTERS.comCompetitive Weekly SettlementsRelationships That MatterVoluntary Third-Party Health ProgramsDriver Referral OpportunitiesReduc…",-80.042794,Adzuna::API::Response::Job,95187.51,https://www.adzuna.com/land/ad/5718634688?se=NpED98tH8RGSdISXQQQjPQ&utm_medium=api&utm_source=abfa41a4&v=049C312856897A294CBA693DA822C81C40C03230,,"['US', 'Pennsylvania', 'Greene County', 'Clarksville']",Adzuna::API::Response::Location,"Clarksville, Greene County",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,"J.B. Hunt Transport, Inc.",
Owner Operators / CDL-A / $190K - $202K Yearly,96730.39,5718634687,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTnBFRDk4dEg4UkdTZElTWFFRUWpQUSIsImkiOiI1NzE4NjM0Njg3In0.5xqowQxle9CALfJ0eHendHikdVPvn8jW1fJmYy5_GXg,2026-05-04T11:04:50Z,37.329581,"Better Discounts with J.B. HuntYou can enjoy some of the best rates and discounts in the industry when you contract with J.B. Hunt! Benefits:Earn $190,000 - $202,000 a year.Up to $0.80 per gallon off the diesel fuel pump priceUp to 100% fuel surcharge pass downUp to 35% discount on Goodyear tiresDiscounts on maintenance and roadside assistance through RoadsideMASTERS.comCompetitive Weekly SettlementsRelationships That MatterVoluntary Third-Party Health ProgramsDriver Referral OpportunitiesReduc…",-81.301064,Adzuna::API::Response::Job,96730.39,https://www.adzuna.com/land/ad/5718634687?se=NpED98tH8RGSdISXQQQjPQ&utm_medium=api&utm_source=abfa41a4&v=A5A282CF8FB9F4A406AD9013F6CCC4F5D7BB6891,,"['US', 'West Virginia', 'Mercer County', 'Wolfe']",Adzuna::API::Response::Location,"Wolfe, Mercer County",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,"J.B. Hunt Transport, Inc.",
Owner Operators / CDL-A / $190K - $202K Yearly,94847.52,5718634686,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxODYzNDY4NiIsInMiOiJOcEVEOTh0SDhSR1NkSVNYUVFRalBRIn0.NRwABJ-gdgaOxewhgUdkGv7nwl3Osz3K6Bxs8LdKwRc,2026-05-04T11:04:49Z,42.208811,"Better Discounts with J.B. HuntYou can enjoy some of the best rates and discounts in the industry when you contract with J.B. Hunt! Benefits:Earn $190,000 - $202,000 a year.Up to $0.80 per gallon off the diesel fuel pump priceUp to 100% fuel surcharge pass downUp to 35% discount on Goodyear tiresDiscounts on maintenance and roadside assistance through RoadsideMASTERS.comCompetitive Weekly SettlementsRelationships That MatterVoluntary Third-Party Health ProgramsDriver Referral OpportunitiesReduc…",-72.344817,Adzuna::API::Response::Job,94847.52,https://www.adzuna.com/land/ad/5718634686?se=NpED98tH8RGSdISXQQQjPQ&utm_medium=api&utm_source=abfa41a4&v=4E676E2C95B357647A9AB2F9C33EDD0B817DF604,,"['US', 'Massachusetts', 'Hampden County', 'Palmer']",Adzuna::API::Response::Location,"Palmer, Hampden County",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,"J.B. Hunt Transport, Inc.",
RN- Progressive Care Unit (stepdown) PRN3,45040.17,5718634681,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTnBFRDk4dEg4UkdTZElTWFFRUWpQUSIsImkiOiI1NzE4NjM0NjgxIn0.TJULfq-H1T9B3CPRbkQ6p2xl1QnUYBFeOpNV9wuBJNE,2026-05-04T11:04:46Z,,"Job Description Job Description Job Opportunity: PRN Nursing Position More than just a job, this is a vocation. Position Overview We are seeking a dedicated nursing professional to provide direct care in environments where patients require intricate assessments and interventions, adhering to the established policies, procedures, and protocols of our organization. Key Responsibilities Gather comprehensive information from patients, families, and other healthcare professionals to create a holisti…",,Adzuna::API::Response::Job,45040.17,https://www.adzuna.com/land/ad/5718634681?se=NpED98tH8RGSdISXQQQjPQ&utm_medium=api&utm_source=abfa41a4&v=67112D052BBD0C1A8D568F99FBD09D65CED0473E,,['US'],Adzuna::API::Response::Location,US,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,SSM,
Owner Operators / CDL-A / $190K - $202K Yearly,97204.52,5718634680,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTnBFRDk4dEg4UkdTZElTWFFRUWpQUSIsImkiOiI1NzE4NjM0NjgwIn0.ReyOHQICnHqHg5ERg0SyjiHBGJvQP87faequ2RlilVA,2026-05-04T11:04:45Z,40.165441,"Better Discounts with J.B. HuntYou can enjoy some of the best rates and discounts in the industry when you contract with J.B. Hunt! Benefits:Earn $190,000 - $202,000 a year.Up to $0.80 per gallon off the diesel fuel pump priceUp to 100% fuel surcharge pass downUp to 35% discount on Goodyear tiresDiscounts on maintenance and roadside assistance through RoadsideMASTERS.comCompetitive Weekly SettlementsRelationships That MatterVoluntary Third-Party Health ProgramsDriver Referral OpportunitiesReduc…",-78.138342,Adzuna::API::Response::Job,97204.52,https://www.adzuna.com/land/ad/5718634680?se=NpED98tH8RGSdISXQQQjPQ&utm_medium=api&utm_source=abfa41a4&v=599FF26351BE1C3F5E79AF7860F35143430FDB58,,"['US', 'Pennsylvania', 'Fulton County', 'Gracey']",Adzuna::API::Response::Location,"Gracey, Fulton County",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,"J.B. Hunt Transport, Inc.",
Owner Operators / CDL-A / $190K - $202K Yearly,92340.31,5718634677,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxODYzNDY3NyIsInMiOiJOcEVEOTh0SDhSR1NkSVNYUVFRalBRIn0.kG57_a8SJX2RJXfM89yRHyMSuUUIyboTNOTQC1r7n-4,2026-05-04T11:04:44Z,40.564335,"Better Discounts with J.B. HuntYou can enjoy some of the best rates and discounts in the industry when you contract with J.B. Hunt! Benefits:Earn $190,000 - $202,000 a year.Up to $0.80 per gallon off the diesel fuel pump priceUp to 100% fuel surcharge pass downUp to 35% discount on Goodyear tiresDiscounts on maintenance and roadside assistance through RoadsideMASTERS.comCompetitive Weekly SettlementsRelationships That MatterVoluntary Third-Party Health ProgramsDriver Referral OpportunitiesReduc…",-79.262306,Adzuna::API::Response::Job,92340.31,https://www.adzuna.com/land/ad/5718634677?se=NpED98tH8RGSdISXQQQjPQ&utm_medium=api&utm_source=abfa41a4&v=7B3E0C3526EB19AF88E0C2A81B8708EA24D7FF7D,,"['US', 'Pennsylvania', 'Indiana County', 'Shelocta']",Adzuna::API::Response::Location,"Shelocta, Indiana County",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,"J.B. Hunt Transport, Inc.",
Owner Operators / CDL-A / $190K - $202K Yearly,92340.31,5718634678,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTnBFRDk4dEg4UkdTZElTWFFRUWpQUSIsImkiOiI1NzE4NjM0Njc4In0.I7nR-9NIRagLnMhWT_xyjds_OrBAOIvqhFJqe0HqgLw,2026-05-04T11:04:44Z,39.868471,"Better Discounts with J.B. HuntYou can enjoy some of the best rates and discounts in the industry when you contract with J.B. Hunt! Benefits:Earn $190,000 - $202,000 a year.Up to $0.80 per gallon off the diesel fuel pump priceUp to 100% fuel surcharge pass downUp to 35% discount on Goodyear tiresDiscounts on maintenance and roadside assistance through RoadsideMASTERS.comCompetitive Weekly SettlementsRelationships That MatterVoluntary Third-Party Health ProgramsDriver Referral OpportunitiesReduc…",-79.861883,Adzuna::API::Response::Job,92340.31,https://www.adzuna.com/land/ad/5718634678?se=NpED98tH8RGSdISXQQQjPQ&utm_medium=api&utm_source=abfa41a4&v=379029A1ABA2A6AEAE83E94AF9A2B144E12EAF22,,"['US', 'Pennsylvania', 'Fayette County', 'Masontown']",Adzuna::API::Response::Location,"Masontown, Fayette County",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,"J.B. Hunt Transport, Inc.",
Owner Operators / CDL-A / $190K - $202K Yearly,97874.73,5718634676,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTnBFRDk4dEg4UkdTZElTWFFRUWpQUSIsImkiOiI1NzE4NjM0Njc2In0.nGcbRny8df1kNKykwHE1JCSQJcu6Scq3_SJv0CxFxH4,2026-05-04T11:04:43Z,37.459742,"Better Discounts with J.B. HuntYou can enjoy some of the best rates and discounts in the industry when you contract with J.B. Hunt! Benefits:Earn $190,000 - $202,000 a year.Up to $0.80 per gallon off the diesel fuel pump priceUp to 100% fuel surcharge pass downUp to 35% discount on Goodyear tiresDiscounts on maintenance and roadside assistance through RoadsideMASTERS.comCompetitive Weekly SettlementsRelationships That MatterVoluntary Third-Party Health ProgramsDriver Referral OpportunitiesReduc…",-81.701913,Adzuna::API::Response::Job,97874.73,https://www.adzuna.com/land/ad/5718634676?se=NpED98tH8RGSdISXQQQjPQ&utm_medium=api&utm_source=abfa41a4&v=34D4FEBAE1D3A586CAB2B89239ADC54308AC9F2B,,"['US', 'West Virginia', 'McDowell County', 'Davy']",Adzuna::API::Response::Location,"Davy, McDowell County",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,"J.B. Hunt Transport, Inc.",
Owner Operators / CDL-A / $190K - $202K Yearly,98440.6,5718634669,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTnBFRDk4dEg4UkdTZElTWFFRUWpQUSIsImkiOiI1NzE4NjM0NjY5In0.1WtGYY4YzuBAZ4vIIe6ZtXIZZwDnuD1_qEZKYe4XTKk,2026-05-04T11:04:36Z,45.691898,"Better Discounts with J.B. HuntYou can enjoy some of the best rates and discounts in the industry when you contract with J.B. Hunt! Benefits:Earn $190,000 - $202,000 a year.Up to $0.80 per gallon off the diesel fuel pump priceUp to 100% fuel surcharge pass downUp to 35% discount on Goodyear tiresDiscounts on maintenance and roadside assistance through RoadsideMASTERS.comCompetitive Weekly SettlementsRelationships That MatterVoluntary Third-Party Health ProgramsDriver Referral OpportunitiesReduc…",-87.499824,Adzuna::API::Response::Job,98440.6,https://www.adzuna.com/land/ad/5718634669?se=NpED98tH8RGSdISXQQQjPQ&utm_medium=api&utm_source=abfa41a4&v=F581B9BBB3F8EF67E16B91DFB90BA57B6CBB9BD6,,"['US', 'Michigan', 'Menominee County', 'Meyer Township', 'Hermansville']",Adzuna::API::Response::Location,"Hermansville, Meyer Township",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,"J.B. Hunt Transport, Inc.",
Owner Operators / CDL-A / $190K - $202K Yearly,92340.31,5718634668,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxODYzNDY2OCIsInMiOiJOcEVEOTh0SDhSR1NkSVNYUVFRalBRIn0.gOq6ybeApOwhktV4N-wQeFU4csugLi3C1ISwuKc4UEU,2026-05-04T11:04:35Z,40.4025,"Better Discounts with J.B. HuntYou can enjoy some of the best rates and discounts in the industry when you contract with J.B. Hunt! Benefits:Earn $190,000 - $202,000 a year.Up to $0.80 per gallon off the diesel fuel pump priceUp to 100% fuel surcharge pass downUp to 35% discount on Goodyear tiresDiscounts on maintenance and roadside assistance through RoadsideMASTERS.comCompetitive Weekly SettlementsRelationships That MatterVoluntary Third-Party Health ProgramsDriver Referral OpportunitiesReduc…",-80.3326,Adzuna::API::Response::Job,92340.31,https://www.adzuna.com/land/ad/5718634668?se=NpED98tH8RGSdISXQQQjPQ&utm_medium=api&utm_source=abfa41a4&v=8D910CF39A8FE7F52CF3A7481AB5021BD063F29E,,"['US', 'Pennsylvania', 'Washington County', 'Burgettstown']",Adzuna::API::Response::Location,"Burgettstown, Washington County",Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,"J.B. Hunt Transport, Inc.",
Strategic Analytics - Associate,126967.34,5718634667,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTnBFRDk4dEg4UkdTZElTWFFRUWpQUSIsImkiOiI1NzE4NjM0NjY3In0.nF1vA3xzVqG9UZS0YBq_d2jpTRzL8VWBfq18v4LcCHY,2026-05-04T11:04:32Z,33.060381,"As a Senior Associate within the Fraud Strategy Team, you will be responsible for designing and validating fraud strategies, capabilities, and processes including working with Product, Technology and Operations teams. Your role will require a deep understanding of the business, data analysis to understand root causes, and the use of analytics to design and implement solutions. You will play a pivotal role in promoting end-to-end solutions that mitigate risks while balancing minimization of reve…",-96.733343,Adzuna::API::Response::Job,126967.34,https://www.adzuna.com/details/5718634667?utm_medium=api&utm_source=abfa41a4,,"['US', 'Texas', 'Collin County', 'Plano']",Adzuna::API::Response::Location,"Plano, Collin County",Adzuna::API::Response::Category,Accounting & Finance Jobs,accounting-finance-jobs,Adzuna::API::Response::Company,JPMorgan Chase & Co.,
"Senior Associate, Philanthropic Capital Business Manager",128550.14,5718634666,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxODYzNDY2NiIsInMiOiJOcEVEOTh0SDhSR1NkSVNYUVFRalBRIn0.i9ul9OqJAYQvzK7_yGspIBKum2JFkq5XI5FzIiCcHDk,2026-05-04T11:04:30Z,38.912068,"JPMorgan Chase is a global leader in promoting meaningful, sustainable change, investing over $300 million annually to create opportunities for everyone to thrive in the global economy. Our Corporate Responsibility (CR) Division, including Global Philanthropy (GP), Community Engagement, and more, aligns with our business strategies and values, supporting communities worldwide. We are seeking a Senior Associate for our Philanthropic Capital Business Management team, based in either Washington, D…",-77.019023,Adzuna::API::Response::Job,128550.14,https://www.adzuna.com/details/5718634666?utm_medium=api&utm_source=abfa41a4,,"['US', 'Washington, D.C.', 'Washington']",Adzuna::API::Response::Location,"Washington, Washington, D.C.",Adzuna::API::Response::Category,Accounting & Finance Jobs,accounting-finance-jobs,Adzuna::API::Response::Company,JPMorgan Chase & Co.,
"Part Time (30 Hours) Associate Banker, O Fallon Branch, O Fallon, MO",22653.99,5718634663,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTnBFRDk4dEg4UkdTZElTWFFRUWpQUSIsImkiOiI1NzE4NjM0NjYzIn0.HdHLYPJZG4xj4aS1WrTIswoM3sYVOxz-5DgNHPzcmXg,2026-05-04T11:04:23Z,38.810608,"At Chase, we are passionate about creating memorable experiences for our clients and employees, making them feel welcomed, valued, and understood. We build lasting relationships by doing the right thing, exceeding expectations, and embracing diversity and inclusion. As an Associate Banker within Chase, you will represent our brand and culture with the utmost hospitality, using the latest banking solutions and cutting-edge financial technology combined with friendly and attentive service. Your r…",-90.699848,Adzuna::API::Response::Job,22653.99,https://www.adzuna.com/details/5718634663?utm_medium=api&utm_source=abfa41a4,,"['US', 'Missouri', 'Saint Charles County', 'O Fallon']",Adzuna::API::Response::Location,"O Fallon, Saint Charles County",Adzuna::API::Response::Category,Part time Jobs,part-time-jobs,Adzuna::API::Response::Company,JPMorgan Chase & Co.,
