id,salary_is_predicted,salary_max,longitude,description,latitude,title,redirect_url,adref,created,salary_min,__CLASS__,company.__CLASS__,company.display_name,location.area,location.display_name,location.__CLASS__,category.label,category.__CLASS__,category.tag,contract_time,contract_type
5780310154,0,130208.0,-84.3879,"Anders Group is seeking a travel CVOR First Assist for a travel job in Atlanta, Georgia. Job Description & Requirements Specialty: CVOR First Assist Discipline: Allied Health Professional Start Date: 10/05/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Travel Looking for a great Travel CVOR First Assist Job in Atlanta, Georgia? Anders Group posted this CVOR First Assist Travel Allied Health Job that offers 36 hours a week for 13 weeks in Atlanta, Georgia. Vivia…",33.7487,"Travel CVOR Surgical First Assistant - $2,504 per week",https://www.adzuna.com/details/5780310154?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ054eEN3Rno4UkdlNFp3TDB3TlM2dyIsImkiOiI1NzgwMzEwMTU0In0.c_qAwpJP6tadw4xGpbCLntMuUgu-wVT9A0rTiwkKajc,2026-06-28T10:47:44Z,0.0,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Anders Group,"['US', 'Georgia', 'DeKalb County', 'Northlake']","Northlake, DeKalb County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
5780310158,1,28807.1,-77.07378,"When you work for us, we work for you With Titan Medical, you gain access to thousands of travel nursing and allied health jobs across the country. You also get unmatched service. From the moment you apply, your recruitment specialist is focused on you - helping you build your profile to increase your chances of landing your perfect assignment. That includes developing your résumé, skills checklist and references. Travel ER RN Location: Olney, MD, United States Start date: 07-14-2026 Assignment…",39.15768,Travel ER RN,https://www.adzuna.com/details/5780310158?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MDMxMDE1OCIsInMiOiJnTnh4Q3dGejhSR2U0WndMMHdOUzZ3In0.mycAVBiJb_m6CVURp-RYYl31rjmCctr7BN3JbJ_SLm0,2026-06-28T10:47:44Z,28807.1,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Titan Medical ,"['US', 'Maryland', 'Montgomery County', 'Olney']","Olney, Montgomery County",Adzuna::API::Response::Location,Hospitality & Catering Jobs,Adzuna::API::Response::Category,hospitality-catering-jobs,,
5780310036,1,95322.05,-119.80044,Registered Dietitian The Registered Dietitian works closely with the interdisciplinary health care team to provide specialized medical nutrition therapy to patients by using evidenced-based standards of care and practice protocols/guidelines; assuring customer needs and satisfaction are met and/or exceeded; participating in performance improvement efforts; managing resources in a cost-effective manner; and maintaining professional competency and skills required for professional practice. Educat…,36.84102,Registered Dietitian,https://www.adzuna.com/details/5780310036?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MDMxMDAzNiIsInMiOiJnTnh4Q3dGejhSR2U0WndMMHdOUzZ3In0.hrJEev76rAB3W1uvJ66QQuB5jhagpga1TSvlUIPf02g,2026-06-28T10:47:43Z,95322.05,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Community Medical Centers,"['US', 'California', 'Fresno County', 'Fresno']","Fresno, Fresno County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
5780310045,1,29651.13,-112.45205,"Dental Assistant At the Indian Health Service, Dental Assistants do more than support oral care. Guided by our mission to improve the health of American Indian and Alaska Native people, you will help deliver safe and effective dental services while creating healthy smiles, restoring confidence, and promoting overall wellness in the communities we serve. A REAL ID will be required beginning May 7, 2025, in accordance with 6 C.F.R. 37.5 (2021).",43.035438,Dental Assistant,https://www.adzuna.com/details/5780310045?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ054eEN3Rno4UkdlNFp3TDB3TlM2dyIsImkiOiI1NzgwMzEwMDQ1In0.eI_T7akHSXQ0W4ROsPtwTce_ihfqCwqZpeGD7Xu9thQ,2026-06-28T10:47:43Z,29651.13,Adzuna::API::Response::Job,Adzuna::API::Response::Company,US Government Jobs,"['US', 'Idaho', 'Bingham County', 'Fort Hall']","Fort Hall, Bingham County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
5780310049,1,32264.0,-122.715014,"Job Details Client in WA seeking Registered Nurse: Labor & Delivery for the following shift(s): Nights We are looking for a healthcare professional who is ready to provide exceptional patient care in this contract/travel role. Contract/travel assignments are typically 13 weeks, with potential to extend. Help us continue our mission to connect people, improve lives, and give back to the community by joining the CoreMedical Group team. When you work with CoreMedical Group, we put you first and tr…",47.702333,RN - Registered Nurse - Labor & Delivery,https://www.adzuna.com/details/5780310049?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MDMxMDA0OSIsInMiOiJnTnh4Q3dGejhSR2U0WndMMHdOUzZ3In0._YqK67iEFazKMJVpsFmn31J0U4H6m3JG7mYcnmjqbsQ,2026-06-28T10:47:43Z,32264.0,Adzuna::API::Response::Job,Adzuna::API::Response::Company,CoreMedical Group,"['US', 'Washington', 'Kitsap County', 'Bangor']","Bangor, Kitsap County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,contract
5780310074,0,139776.0,-109.08206,"Olaro is seeking a travel nurse RN ED - Emergency Department for a travel nursing job in Ft. Defiance, Arizona. Job Description & Requirements Specialty: ED - Emergency Department Discipline: RN Start Date: 08/09/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, flexible Employment Type: Travel Looking for a great Travel ED - Emergency Department Nursing Job in Ft. Defiance, Arizona? Olaro posted this Travel Nursing Job that offers 36 hours a week for 13 weeks in Ft. Defiance, Arizona.…",35.781724,"Travel Nurse RN - ED - Emergency Department - $2,688 per week",https://www.adzuna.com/details/5780310074?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MDMxMDA3NCIsInMiOiJnTnh4Q3dGejhSR2U0WndMMHdOUzZ3In0.Pz3rKr5cmKSe-qmfWKMlnH9x0nTMeMXfcIavIsMA-70,2026-06-28T10:47:43Z,0.0,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Olaro,"['US', 'Arizona', 'Apache County', 'Fort Defiance']","Fort Defiance, Apache County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
5780310088,1,255301.64,-106.64425,"Pathologist Center Medical Director We are a global healthcare leader and a pioneer in the plasma derivatives industry. We are seeking a licensed Pathologist to serve as our part-time Center Medical Director. This role is ideal for a practicing or retired medical professional looking for a minimal-time commitment. You will provide essential clinical oversight, review laboratory quality control, and ensure regulatory compliance for our plasma collection facility. Key Responsibilities: Regulatory…",35.19955,Medical Director (Pathologist),https://www.adzuna.com/details/5780310088?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MDMxMDA4OCIsInMiOiJnTnh4Q3dGejhSR2U0WndMMHdOUzZ3In0.sQ51ZueK2MK96k_1PUeouHPS4wNZKY8rWHN6e2cO7Uk,2026-06-28T10:47:43Z,255301.64,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Samuel Staffing,"['US', 'New Mexico', 'Bernalillo County', 'Alameda']","Alameda, Bernalillo County",Adzuna::API::Response::Location,Scientific & QA Jobs,Adzuna::API::Response::Category,scientific-qa-jobs,part_time,
5780310044,1,61194.2,-71.302269,"Community RN Career Direct Care Pathway *New Competitive Pay* The Community RN Career Direct Care Pathway placement is comprised of four levels based on a RN's minimum experience, education, and qualifications. Level I - 0 – Less than 12 Months of RN Experience. Level II - 12 Months - Less than 3 Years of RN Experience. Level III - 3 Years - Less than 8 Years of RN Experience. Level IV - 8 Years of RN Experience. Job Overview The RN Complex Care independently provides direct nursing care to pat…",42.656814,"Registered Nurse, RN - Operating Room, New Competitive Pay!",https://www.adzuna.com/details/5780310044?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ054eEN3Rno4UkdlNFp3TDB3TlM2dyIsImkiOiI1NzgwMzEwMDQ0In0.rIvYFxxSUDUL_22lozL470NX6hsnitBrDuio7q7Wh5w,2026-06-28T10:47:43Z,61194.2,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Tufts Medicine,"['US', 'Massachusetts', 'Middlesex County', 'Lowell']","Lowell, Middlesex County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
5780310075,1,125045.98,-111.8918,"Private duty nursing (PDN) allows medically fragile patients to receive quality, skilled nursing care in the comfort of their home: a setting preferred by most patients and their families. City State Zip Modality Skills Available Days Shift Estimated Pay Range Salt Lake City UT 84107 RN/LPN G-tube, Trach, Vent Daily Daytime Hours (10am - 8pm) RN $30-37 LPN $24-29 Salt Lake City UT 84107 RN/LPN G-tube, Trach, Vent Daily Night Shift (10pm - 7am) RN $30-35 LPN $24-27 Salt Lake City UT 84107 RN/LPN…",40.7439,"RN Private Duty Nursing - Salt Lake City, UT",https://www.adzuna.com/details/5780310075?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MDMxMDA3NSIsInMiOiJnTnh4Q3dGejhSR2U0WndMMHdOUzZ3In0.LCXAXX0WQ3O02WiaetqV2lqTwgGjAdBRn8x6MT0wIOU,2026-06-28T10:47:43Z,125045.98,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Maxim Healthcare Services,"['US', 'Utah', 'Salt Lake County', 'Salt Lake City']","Salt Lake City, Salt Lake County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
5780310084,1,123266.63,-117.2413,"Job Summary and Responsibilities As our Surgical Tech, you'll be an integral surgical team member, providing skilled assistance for safe, efficient procedures critical to patient outcomes. Every day you will prepare the OR (instruments, equipment, supplies) and assist surgeons/nurses by anticipating needs, passing instruments, and maintaining the sterile field. You'll count items, handle specimens, assist with patient positioning, and adhere strictly to aseptic technique. To be successful, you …",34.1037,Open Heart Surgical Tech,https://www.adzuna.com/details/5780310084?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MDMxMDA4NCIsInMiOiJnTnh4Q3dGejhSR2U0WndMMHdOUzZ3In0.QKzQu1Yd0I_J9l8LruHzA6mAAL_rtaAhZuF8eeQEdlw,2026-06-28T10:47:43Z,123266.63,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Dignity Health,"['US', 'California', 'San Bernardino County', 'Marigold']","Marigold, San Bernardino County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
5780310071,1,84127.42,-77.6085,"Job Title: Registered Nurse - Cardiac Step Down Unit Department: Cardiac - Cardiac Step Down Unit (4400) Location: Rochester General Hospital Hours Per Week: Part-Time (24 hours per week) Schedule: DAY/EVENING/NIGHT, Every Other Weekend, Every Other Holiday SUMMARY: As a Registered Nurse (RN), you're the engine and the heart of patient care at Rochester Regional Health. You make a positive difference every single day in the lives of our patients, their family members and visitors - going above …",43.1315,Registered Nurse - Cardiac Step Down Unit,https://www.adzuna.com/details/5780310071?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MDMxMDA3MSIsInMiOiJnTnh4Q3dGejhSR2U0WndMMHdOUzZ3In0.QJirbEoeuyUjv_FVpJFPCS6DweopYBfJ8-nj-NtGJNk,2026-06-28T10:47:43Z,84127.42,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Rochester Regional Health,"['US', 'New York', 'Monroe County', 'Loehmanns Plaza']","Loehmanns Plaza, Monroe County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,part_time,
5780310083,0,98176.0,-84.615057,"Host Healthcare is seeking a travel Physical Therapist for a travel job in Marietta, Georgia. Job Description & Requirements Specialty: Physical Therapist Discipline: Therapy Start Date: 07/13/2026 Duration: 13 weeks 40 hours per week Shift: 8 hours, days Employment Type: Travel Looking for a great Travel Physical Therapist Job in Marietta, Georgia? Host Healthcare posted this Travel Therapy Job that offers 40 hours a week for 13 weeks in Marietta, Georgia. Vivian Health provides transparent Tr…",33.938563,"Travel Physical Therapist - $1,888 per week",https://www.adzuna.com/details/5780310083?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MDMxMDA4MyIsInMiOiJnTnh4Q3dGejhSR2U0WndMMHdOUzZ3In0.ZeWdTfiBC3X-BblYn1fREDUBvwRdaIIW9gUh7MX0pAg,2026-06-28T10:47:43Z,0.0,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Host Healthcare,"['US', 'Georgia', 'Cobb County', 'Marietta']","Marietta, Cobb County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
5780310023,1,109613.03,-82.90098,"Registered Nurse (RN) Position About the Unit 3NE is committed to providing high quality of care for a patient population consisting of neurological, cardiac conditions, and general medical diagnoses. Care incorporates patient family centered care model and encourages family presence with recognition of the individuality of each patient. Population specific education will be provided to include NIHSS (National Institutes of Health Stroke Scale), Progressive Care Class and ACLS. About Grosse Poi…",42.41916,RN Progressive Care,https://www.adzuna.com/details/5780310023?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ054eEN3Rno4UkdlNFp3TDB3TlM2dyIsImkiOiI1NzgwMzEwMDIzIn0.vGsUvhH2KRtTeTjlXOrjBg8krmmEznwtvPTEdqmFLGU,2026-06-28T10:47:43Z,109613.03,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Corewell Health,"['US', 'Michigan', 'Wayne County', 'Harper Woods']","Harper Woods, Wayne County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,full_time,
5780310061,1,69877.44,-81.08986,"Respiratory Therapist I'm hiring for a Respiratory Therapist in South Carolina! This is a mobile position, so you will visit patients at locations throughout the designated territory. This a part-time position and you would be hired as a 1099 employee, so there are no benefits. Location: Near Mountain Brook, SC Type: Part-time and permanent Shift: 1-2 days a week Requirements: College degree; CRT/RRT cert; prior experience, including spirometry There are many opportunities for growth with this …",33.92034,Respiratory Therapist in South Carolina,https://www.adzuna.com/details/5780310061?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ054eEN3Rno4UkdlNFp3TDB3TlM2dyIsImkiOiI1NzgwMzEwMDYxIn0.fgu34a50qA69ioLYNbib6bUkjQAGZMzIiuuLy7zD52k,2026-06-28T10:47:43Z,69877.44,Adzuna::API::Response::Job,Adzuna::API::Response::Company,K.A. Recruiting,"['US', 'South Carolina', 'Lexington County', 'Pineridge']","Pineridge, Lexington County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,part_time,permanent
5780310052,0,99840.0,-77.96364,"Medical Solutions LTC is seeking a local contract nurse RN Long Term Care for a local contract nursing job in Mc Connellsburg, Pennsylvania. Job Description & Requirements Specialty: Long Term Care Discipline: RN Duration: 13 weeks 36 hours per week Shift: 12 hours, days, nights Employment Type: Local Contract We’re seeking talented healthcare professionals whose adventure game is as strong as their clinical game. Those that want flexibility and high pay, we have the positions for you! Some of …",39.95694,Local Contract LTC Registered Nurse - $41-48 per hour,https://www.adzuna.com/details/5780310052?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ054eEN3Rno4UkdlNFp3TDB3TlM2dyIsImkiOiI1NzgwMzEwMDUyIn0.YtKtZOdFUlXunxmCHTIYIPMa5LOSXpPUaqXaedPo46I,2026-06-28T10:47:43Z,85280.0,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Medical Solutions LTC,"['US', 'Pennsylvania', 'Fulton County', 'Mc Connellsburg']","Mc Connellsburg, Fulton County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
5780310018,1,115098.93,-87.881127,"Registered Nurse - Clinic (RN) Job Responsibilities: Coordinates and administers nursing care to patients in physician office or clinic setting utilizing the nursing process which involves assessment of the patient's physical, psychosocial and spiritual needs; facilitates and evaluates patient follow-through and compliance to healthcare interventions. Comply with all established standards and practices. Utilize the nursing process to provide ongoing patient care in outpatient setting; bridge ep…",42.574882,Registered Nurse Clinic,https://www.adzuna.com/details/5780310018?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ054eEN3Rno4UkdlNFp3TDB3TlM2dyIsImkiOiI1NzgwMzEwMDE4In0.ow-CTJFh_dFjo2KtzSiqWHfnJvtjstQFEZPYfJtiOFs,2026-06-28T10:47:42Z,115098.93,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Froedtert Health,"['US', 'Wisconsin', 'Kenosha County', 'Pleasant Prairie']","Pleasant Prairie, Kenosha County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
