salary_is_predicted,__CLASS__,id,adref,title,redirect_url,salary_min,longitude,description,salary_max,created,latitude,category.label,category.__CLASS__,category.tag,location.display_name,location.area,location.__CLASS__,company.display_name,company.__CLASS__,contract_time,contract_type
1,Adzuna::API::Response::Job,5873205660,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSk1RMVh3MnE4UkdsSV9kcV9JTDc1USIsImkiOiI1ODczMjA1NjYwIn0.p4f3fgAIaCfvClgNzgvt0ziqGZjjeO66YmzHei3F1c0,Registered Dental Hygienist,https://www.adzuna.com/land/ad/5873205660?se=JMQ1Xw2q8RGlI_dq_IL75Q&utm_medium=api&utm_source=abfa41a4&v=8523060FAAB02AC72ABD7ED76B22ABFB83395A82,110438.4,-72.792461,Job Description Job Description Our organization is seeking to expand our team by hiring a part-time dental hygienist! The position will involve a schedule from Monday to Wednesday. We encourage you to submit your application for further information. An active Dental Hygiene license for the state of Connecticut is mandatory. Benefits: Dental coverage 401(k) plan Performance bonuses,110438.4,2026-09-06T11:55:36Z,41.954626,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Granby, Hartford County","['US', 'Connecticut', 'Hartford County', 'Granby']",Adzuna::API::Response::Location,"Four Town Dental - Enfield, CT",Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873205643,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSk1RMVh3MnE4UkdsSV9kcV9JTDc1USIsImkiOiI1ODczMjA1NjQzIn0.P7vSTs4s0ewZ_9DBOpSvvIrun76XS4oCxyEWXSseST0,"UPMC Gastroenterology Opportunity in the beautiful city of Pittsburgh, PA!.",https://www.adzuna.com/land/ad/5873205643?se=JMQ1Xw2q8RGlI_dq_IL75Q&utm_medium=api&utm_source=abfa41a4&v=A5487233C129D693A16951BE53517437F5C88A24,135511.47,-79.926441,"Job Description Job Description Our organization is in search of a Board Certified/Eligible Gastroenterologist. With over 50 years of experience, our practice became part of a larger healthcare network in 2013. We are a vibrant community-focused group consisting of six physicians and five physician assistants located in Pittsburgh, PA. Our goal is to continue expanding our practice successfully, just as we have for the past five decades. We are looking for a gastroenterologist to join our dedic…",135511.47,2026-09-06T11:55:36Z,40.494513,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Sharpsburg, Allegheny County","['US', 'Pennsylvania', 'Allegheny County', 'Sharpsburg']",Adzuna::API::Response::Location,UPMC Southwestern PA,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873205656,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MzIwNTY1NiIsInMiOiJKTVExWHcycThSR2xJX2RxX0lMNzVRIn0.jHTlO-t5tMwZzPpf2VkFKoEPhXAZUE6ytNXWHr_DrxA,Registered Respiratory Therapist PT,https://www.adzuna.com/land/ad/5873205656?se=JMQ1Xw2q8RGlI_dq_IL75Q&utm_medium=api&utm_source=abfa41a4&v=B34F6C728FCA507B103CCA8C8F21EE21A8955457,159621.44,-93.879943,"Job Description Job Description Job Opportunity: Respiratory Therapist PRN Our organization is looking for a committed and proficient Respiratory Therapist PRN (Registered Respiratory Therapist, Per Diem) to become a part of our healthcare team in Lexington, MO. This position is ideal for an individual who can deliver patient-focused respiratory care with minimal oversight to individuals experiencing respiratory issues. Key Responsibilities Provide tailored respiratory care to patients based on…",159621.44,2026-09-06T11:55:36Z,39.184734,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Lexington, Lafayette County","['US', 'Missouri', 'Lafayette County', 'Lexington']",Adzuna::API::Response::Location,Lafayette Regional Health Center,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873205679,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSk1RMVh3MnE4UkdsSV9kcV9JTDc1USIsImkiOiI1ODczMjA1Njc5In0.kDbaQ1UlBFo9PriGTFkG7VbSbGM4hIs4-a9Lwv7pjnw,Surgical Technician,https://www.adzuna.com/land/ad/5873205679?se=JMQ1Xw2q8RGlI_dq_IL75Q&utm_medium=api&utm_source=abfa41a4&v=7D997D8B0A5F2F32D49191D441BF60F60D99425E,48266.11,-74.156255,"Job Description Job Description Job Title: Surgical Technician Location: Jersey City Medical Center Department: Labor & Delivery Status: Hourly Shift: Night Compensation: $31.41 - $38.42 per hour Pay Transparency: The stated hourly wage range reflects the expected compensation for this role in New Jersey. The final salary offered will be influenced by various factors, including the candidate's educational qualifications, skills, and relevant experience. Job Overview The Surgical Technician in t…",48266.11,2026-09-06T11:55:36Z,40.74649,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Harrison, Hudson County","['US', 'New Jersey', 'Hudson County', 'Harrison']",Adzuna::API::Response::Location,Jersey City Medical Center,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873205644,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSk1RMVh3MnE4UkdsSV9kcV9JTDc1USIsImkiOiI1ODczMjA1NjQ0In0.kzlFGQM7G1G2ZJ-93yNeA9raSKdz95eie6BSSQ-xwq4,"Medical Director, Adult Congenital Heart Disease (ACHD)",https://www.adzuna.com/land/ad/5873205644?se=JMQ1Xw2q8RGlI_dq_IL75Q&utm_medium=api&utm_source=abfa41a4&v=5A15226B9B415DED467D61E0AD7787C5F328BF7F,160543.7,-112.184751,"Job Description Job Description Medical Director, Adult Congenital Heart Disease (ACHD) Our Organization Position Overview We are in search of a Medical Director for our Adult Congenital Heart Disease (ACHD) program, which is recognized nationally for its excellence. This is a remarkable opportunity for a physician leader who is committed to delivering exceptional, patient-focused care and is eager to enhance the lives of adults living with congenital heart conditions through clinical excellenc…",160543.7,2026-09-06T11:55:36Z,33.534925,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Glendale, Maricopa County","['US', 'Arizona', 'Maricopa County', 'Glendale']",Adzuna::API::Response::Location,Phoenix Children's,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873205659,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MzIwNTY1OSIsInMiOiJKTVExWHcycThSR2xJX2RxX0lMNzVRIn0.W8wbyAvl0JnIz93mB6x43K97eO67r8XqrtVwu08hMTI,Registered Dental Hygienist,https://www.adzuna.com/land/ad/5873205659?se=JMQ1Xw2q8RGlI_dq_IL75Q&utm_medium=api&utm_source=abfa41a4&v=0089235FA3F3D8F1FFAF86CC26127A09325C1C21,103580.89,-72.318952,Job Description Job Description Join Our Team as a Part-Time Dental Hygienist! We are excited to announce an opportunity for a part-time dental hygienist to become a valuable member of our team! Work Schedule Monday to Wednesday Key Responsibilities Provide exceptional dental hygiene services to our patients. Educate patients on oral health and hygiene practices. Assist in maintaining a clean and organized work environment. Qualifications Must possess an active dental hygiene license for the St…,103580.89,2026-09-06T11:55:36Z,42.104245,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Monson, Hampden County","['US', 'Massachusetts', 'Hampden County', 'Monson']",Adzuna::API::Response::Location,"Four Town Dental - Enfield, CT",Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873205683,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSk1RMVh3MnE4UkdsSV9kcV9JTDc1USIsImkiOiI1ODczMjA1NjgzIn0.N62CyEEPHRmR-1D9Edxvm5pteLTti75OxqjGt4qserE,Integrative Medicine Physician BC/BE,https://www.adzuna.com/land/ad/5873205683?se=JMQ1Xw2q8RGlI_dq_IL75Q&utm_medium=api&utm_source=abfa41a4&v=F2DF2AADDC530DCB722D6DAC5F76877F97668B0C,175668.34,-122.260522,"Job Description Job Description Job Opportunity: Part-Time Primary Care Physician in Integrative Medicine Our organization is looking for a part-time primary care physician, either board-certified or board-eligible, with fellowship training in Integrative Medicine. This position is available for a commitment of 0.5 FTE or more. Location San Carlos, CA Position Overview The Integrative Medicine Department is eager to welcome a dedicated MD or DO provider. The ideal candidate will possess outstan…",175668.34,2026-09-06T11:55:36Z,37.507159,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"San Carlos, San Mateo County","['US', 'California', 'San Mateo County', 'San Carlos']",Adzuna::API::Response::Location,Palo Alto Foundation Medical Group,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873205649,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MzIwNTY0OSIsInMiOiJKTVExWHcycThSR2xJX2RxX0lMNzVRIn0.GyrpG2YyMGAmmn4IcU6zQEj2WlTLrLS2wd4y4BkW5pg,Physical Therapist,https://www.adzuna.com/land/ad/5873205649?se=JMQ1Xw2q8RGlI_dq_IL75Q&utm_medium=api&utm_source=abfa41a4&v=F3D2B641562FBD9076FE6B97EADE87E1E6AAFE04,100828.7,-85.94913,"Job Description Job Description I'm here to help! Please provide the job description you'd like me to rewrite, and I'll get started on it.",100828.7,2026-09-06T11:55:36Z,37.840346,Trade & Construction Jobs,Adzuna::API::Response::Category,trade-construction-jobs,"Radcliff, Hardin County","['US', 'Kentucky', 'Hardin County', 'Radcliff']",Adzuna::API::Response::Location,Encompass Health Rehabilitation Hospital of Lakeview,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873205664,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MzIwNTY2NCIsInMiOiJKTVExWHcycThSR2xJX2RxX0lMNzVRIn0.Pd7L6v-rIqqPxK1hTTibF5J9ZO4rKfXvl3Mlvczv8js,"Comprehensive Ophthalmology position at UPMC Mercy in Pittsburgh, PA",https://www.adzuna.com/land/ad/5873205664?se=JMQ1Xw2q8RGlI_dq_IL75Q&utm_medium=api&utm_source=abfa41a4&v=B4ED5161235DB24526C977259AE867CC86554928,91641.73,-80.022275,"Job Description Job Description Ophthalmology Physician Position Available at Our Organization in Pittsburgh, PA Overview: Become a part of our expanding team at the Vision Institute! We are on the lookout for dedicated and enthusiastic BC/BE Comprehensive Ophthalmologists to enhance our team. This position allows you to play a vital role in our mission of delivering Life Changing Medicine by providing outstanding eye care to patients in the Pittsburgh region. You will work in a cooperative set…",91641.73,2026-09-06T11:55:36Z,40.364792,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Castle Shannon, Allegheny County","['US', 'Pennsylvania', 'Allegheny County', 'Castle Shannon']",Adzuna::API::Response::Location,UPMC Southwestern PA,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873205658,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSk1RMVh3MnE4UkdsSV9kcV9JTDc1USIsImkiOiI1ODczMjA1NjU4In0.P5Ot0n0Ub-SEVbFY5VD7w0gfNYCW_aGLHnii7xXO_fA,"ObGyn positions at UPMC - Base salaries up to $500K - Jobs in PA, MD and NY",https://www.adzuna.com/land/ad/5873205658?se=JMQ1Xw2q8RGlI_dq_IL75Q&utm_medium=api&utm_source=abfa41a4&v=40DE2FA09CE7E70B90320D7ACC9B44379748BD53,55683.27,,"Job Description Job Description Obstetric Gynecology Opportunities - Competitive Salaries Up to $500K - Positions Available in PA, MD, and NY Our organization is seeking Obstetric Gynecology specialists to join our esteemed healthcare system in various locations, including Pittsburgh, Erie, Altoona, Farrell, and Washington in Pennsylvania, as well as Cumberland, Maryland, and Jamestown, New York. Candidates must possess an MD or equivalent degree and should be board certified or board eligible …",55683.27,2026-09-06T11:55:36Z,,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,US,['US'],Adzuna::API::Response::Location,UPMC Southwestern PA,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873205646,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSk1RMVh3MnE4UkdsSV9kcV9JTDc1USIsImkiOiI1ODczMjA1NjQ2In0.6mC8Uq3a7oMG8eg04Frw15n5nHOqbczb5bdrpslGoJY,OR Tech III,https://www.adzuna.com/land/ad/5873205646?se=JMQ1Xw2q8RGlI_dq_IL75Q&utm_medium=api&utm_source=abfa41a4&v=DC728555D7A1CD432AF1598B45D00BFC24193E7D,110605.88,-74.206592,"Job Description Job Description Job Title: OR Tech III Location: Jersey City Medical Center Department: Operating Room Status: Hourly Shift: Night Compensation: $31.41 - $38.42 per hour Pay Transparency: The stated hourly wage range reflects the expected compensation for this role in New Jersey. The final salary offered will be influenced by various factors, including the candidate's educational qualifications, skills, and professional experience. Job Overview Working alongside the perioperativ…",110605.88,2026-09-06T11:55:36Z,40.77224,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"East Orange, Essex County","['US', 'New Jersey', 'Essex County', 'East Orange']",Adzuna::API::Response::Location,Jersey City Medical Center,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873205682,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSk1RMVh3MnE4UkdsSV9kcV9JTDc1USIsImkiOiI1ODczMjA1NjgyIn0.kEsmeW3IVXzIa-8ZwmkxvE3mOdzFyxT6bv9F_HaNDpg,Dentist (Endodontics),https://www.adzuna.com/land/ad/5873205682?se=JMQ1Xw2q8RGlI_dq_IL75Q&utm_medium=api&utm_source=abfa41a4&v=13937863EED3E01D892C6582647FF1A6114DDE60,178546.38,-80.45,"Job Description Job Description Overview Dentist (Endodontics) PRN | Flexible Scheduling | 1-2 Days/Month What We Provide for Our Endodontic Dental Professionals Daily earnings ranging from $1,000 to $2,700, based on the higher of a guaranteed minimum or a percentage of adjusted production. Flexible work schedule: 1-2 days each month, tailored to fit around your current dental practice. Continuing education opportunities through ADA C.E.R.P.-recognized programs. No laboratory fees. Malpractice …",178546.38,2026-09-06T11:55:36Z,33.221,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Harleyville, Dorchester County","['US', 'South Carolina', 'Dorchester County', 'Harleyville']",Adzuna::API::Response::Location,Creston Dental & Braces - a Benevis company,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873205665,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSk1RMVh3MnE4UkdsSV9kcV9JTDc1USIsImkiOiI1ODczMjA1NjY1In0.zC1pA4IPb3eJ7ojR2YvXfpegf9nfQvdjRo0450CEOm8,Dentist - Part-Time,https://www.adzuna.com/land/ad/5873205665?se=JMQ1Xw2q8RGlI_dq_IL75Q&utm_medium=api&utm_source=abfa41a4&v=0B5B5EAA34ED20E1EF047BBE13F51A354B15DC39,76569.31,-80.963,"Job Description Job Description Overview Join an organization dedicated to enhancing lives and spreading joy, one smile at a time! We are committed to generating over a million smiles annually in the communities we serve, believing that everyone deserves access to quality and affordable dental care. This mission is at the heart of our operations! With a workforce exceeding 2000 across various locations nationwide, from clinical roles to support staff, we are united in our goal of fostering happ…",76569.31,2026-09-06T11:55:36Z,33.373,Part time Jobs,Adzuna::API::Response::Category,part-time-jobs,"Cope, Orangeburg County","['US', 'South Carolina', 'Orangeburg County', 'Cope']",Adzuna::API::Response::Location,Creston Dental & Braces - a Benevis company,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873205678,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSk1RMVh3MnE4UkdsSV9kcV9JTDc1USIsImkiOiI1ODczMjA1Njc4In0.GL15FSOo0boTHRvkcKGr4eqlWA9SybDJ7bHoZ7dpSjQ,Dental Hygienist,https://www.adzuna.com/land/ad/5873205678?se=JMQ1Xw2q8RGlI_dq_IL75Q&utm_medium=api&utm_source=abfa41a4&v=8407024515C84F3790898C2BFF8319DD3B5BF566,94248.89,-94.218557,"Job Description Job Description We are excited to announce an opportunity for a Dental Hygienist to become part of our dedicated team! Our expanding dental practice is looking for a Dental Hygienist . In this role, you will support the dentist with various procedures and operate x-ray equipment. To excel in this position, a valid state hygiene license and prior experience as a dental hygienist are essential. Compensation Package Details regarding the compensation will be discussed during the in…",94248.89,2026-09-06T11:55:36Z,44.104922,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Lake Crystal, Blue Earth County","['US', 'Minnesota', 'Blue Earth County', 'Lake Crystal']",Adzuna::API::Response::Location,Smalls Management Consulting LLC,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873205666,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSk1RMVh3MnE4UkdsSV9kcV9JTDc1USIsImkiOiI1ODczMjA1NjY2In0.XfjEXxIlZVScl1yTQWbZjxc6qNhbrYtQJ6GXayX2sAQ,Physical Medicine & Rehabitiation Opportunity,https://www.adzuna.com/land/ad/5873205666?se=JMQ1Xw2q8RGlI_dq_IL75Q&utm_medium=api&utm_source=abfa41a4&v=2783F6C7130B0CB236A5F3B8EE201A4705F7251D,148822.56,-80.067462,"Job Description Job Description Physical Medicine and Rehabilitation - PhysicianPosition Overview: Location: UPP - (PM&R) Physical Medicine & Rehabilitation City: Pittsburgh, PA Employment Type: Full-time Shift Options: Day, Night, Evening Immigration Status: Not considered Qualifications: Certification from the American Board A strong dedication to patient-focused care along with exceptional interpersonal abilities are crucial, as we emphasize providing top-notch care in a compassionate and pr…",148822.56,2026-09-06T11:55:36Z,40.437559,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Crafton, Allegheny County","['US', 'Pennsylvania', 'Allegheny County', 'Crafton']",Adzuna::API::Response::Location,UPMC Southwestern PA,Adzuna::API::Response::Company,,
1,Adzuna::API::Response::Job,5873205674,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSk1RMVh3MnE4UkdsSV9kcV9JTDc1USIsImkiOiI1ODczMjA1Njc0In0.D5ye_hKE3CUHn6ChVCUHADePkrQPWWjegJvbGafv0jE,Registered Nurse,https://www.adzuna.com/land/ad/5873205674?se=JMQ1Xw2q8RGlI_dq_IL75Q&utm_medium=api&utm_source=abfa41a4&v=9BB4BA84859806D532E3CDAAAD954004114C41DB,57696.49,-85.9918,"Job Description Job Description Exciting Opportunity for Registered Nurses Our Organization: Where Compassion Meets Care Are you looking for a nursing role that resonates with your values and brings you closer to your community? Our organization provides a unique opportunity where your skills as a Registered Nurse play a vital role in the recovery of patients. Imagine the difference you can make by delivering personalized, empathetic care that supports patients on their healing journey. Here, e…",57696.49,2026-09-06T11:55:36Z,37.936916,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"Muldraugh, Meade County","['US', 'Kentucky', 'Meade County', 'Muldraugh']",Adzuna::API::Response::Location,Encompass Health Rehabilitation Hospital of Lakeview,Adzuna::API::Response::Company,,
