__CLASS__,longitude,adref,salary_max,latitude,description,title,created,salary_is_predicted,salary_min,id,redirect_url,company.__CLASS__,company.display_name,category.label,category.tag,category.__CLASS__,location.display_name,location.__CLASS__,location.area,contract_type,contract_time
Adzuna::API::Response::Job,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVkhZMmpPSnY4UkdydllGMTFocVlGUSIsImkiOiI1Nzc0OTcyNTg3In0.-FWFU6bJyLceHLco4OfFJTfEnpGxZDNI6EhmUMbp2I4,84172.05,,"Job Description Job Description Energy Engineer New York Based – Job Description USL Technology Consulting Inc. – New York, NY Position Overview USL Technology Consulting Inc. (USLT) is seeking a highly skilled Energy Engineer with extensive experience in NYC Local Law 87 , including ASHRAE Level II audits , ECM analysis and calculations , interactive effects modeling , RSMeans cost estimating , retro‐commissioning (RCx) , and RCM/OM&M measures . The ideal candidate brings strong technical dept…",Energy Engineer,2026-06-24T11:24:28Z,1,84172.05,5774972587,https://www.adzuna.com/land/ad/5774972587?se=VHY2jOJv8RGrvYF11hqYFQ&utm_medium=api&utm_source=abfa41a4&v=9DF65BBE30AE000E979296330ADE87AE5CE3B487,Adzuna::API::Response::Company,USL Technology Inc,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Category,"New York City, New York",Adzuna::API::Response::Location,"['US', 'New York', 'New York City']",,
Adzuna::API::Response::Job,-75.125174,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVkhZMmpPSnY4UkdydllGMTFocVlGUSIsImkiOiI1Nzc0OTcyNTgwIn0.OKRpz8IFqpxs5x4_mYpsgy5cll8KF4-yKq3HQtab7cA,142680.12,40.095944,"Job Description Job Description Responsibilities included but not limited to: Assist brides in selecting and trying on wedding gowns and accessories. Offer expert styling advice on silhouettes, fabrics, veils, headpieces, and accessories. Confidently guide brides through the decision-making process. Use strong sales techniques to help brides say “yes to the dress.” Overcome objections and address concerns with professionalism. Achieve individual and team sales goals. Prepare fitting rooms and g…",Bridal Stylist: Part-Time or Full-Time,2026-06-24T11:24:28Z,1,142680.12,5774972580,https://www.adzuna.com/land/ad/5774972580?se=VHY2jOJv8RGrvYF11hqYFQ&utm_medium=api&utm_source=abfa41a4&v=730C7CCB18B458F2EC25CEFAA5F4118ABE925367,Adzuna::API::Response::Company,L&H BRIDAL,Part time Jobs,part-time-jobs,Adzuna::API::Response::Category,"Jenkintown, Montgomery County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Montgomery County', 'Jenkintown']",,
Adzuna::API::Response::Job,-149.850373,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NDk3MjU3NCIsInMiOiJWSFkyak9KdjhSR3J2WUYxMWhxWUZRIn0.2X2aL2CR1tg58et97cjUUv7HYejLRG9po_ZAzknLaeE,106790.34,61.218923,"Job Description Job Description Looking for a Licensed Massage Therapist who is compassionate, prompt, loves their patients and working with others. Clinic hours are 9-6 M-F. This an employee position. Position available immediately. We have long term massage employees so you could be next ""family member""! Please be ready to give a massage on the interview. Pay: DOE Please submit your resume 1 of 3 ways to the attention of Cathy: 1. Fax to: 907-522-8551 2. Drop off at: 6634 Lake Otis Pkwy A 3. …",Licensed Massage Therapist,2026-06-24T11:24:28Z,1,106790.34,5774972574,https://www.adzuna.com/land/ad/5774972574?se=VHY2jOJv8RGrvYF11hqYFQ&utm_medium=api&utm_source=abfa41a4&v=E67FCC12D13AB74EF902D13306143D19112A1A86,Adzuna::API::Response::Company,"Sports & Spinal Injury Clinic, LLC",Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,"Anchorage, Alaska",Adzuna::API::Response::Location,"['US', 'Alaska', 'Anchorage']",,
Adzuna::API::Response::Job,-76.546985,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVkhZMmpPSnY4UkdydllGMTFocVlGUSIsImkiOiI1Nzc0OTcyNTczIn0.o9PzFMBr_f2bvD-QnQ9H4cZhCd_LZmIxyEEDzLo5n_g,94935.2,38.99339,"Job Description Job Description Commercial Journeyman Electrician – Premium Opportunity We are a growing, well-established electrical contractor seeking skilled Commercial Electricians (Journeyman level or equivalent experience) to join our team. This is an opportunity to work with a company that values craftsmanship, professionalism, and long-term career growth. If you take pride in your work and want to be part of a team that offers stability, strong compensation, and real opportunity, this i…",Commercial Journeyman Electrician - Premium Opportunity,2026-06-24T11:24:28Z,1,94935.2,5774972573,https://www.adzuna.com/land/ad/5774972573?se=VHY2jOJv8RGrvYF11hqYFQ&utm_medium=api&utm_source=abfa41a4&v=6D9EC259A20FD0C05C32FECF2EA08038305D5D06,Adzuna::API::Response::Company,Weisman Electric Company,Trade & Construction Jobs,trade-construction-jobs,Adzuna::API::Response::Category,"Annapolis, Anne Arundel County",Adzuna::API::Response::Location,"['US', 'Maryland', 'Anne Arundel County', 'Annapolis']",,
Adzuna::API::Response::Job,-74.053709,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NDk3MjU2OSIsInMiOiJWSFkyak9KdjhSR3J2WUYxMWhxWUZRIn0.t-7HK4Bg8RNgKsAtS1EgUBWhi2QQvc-1TQk0HYHoRyU,53236.91,41.18985,"Job Description Job Description Company Description Berkovitch & Bouskila, PLLC is a rapidly growing firm specializing in Alternative Business Financial Transactions, Commercial Litigation, Commercial Collections, and Commercial Real Estate Transactions. We are committed to providing excellent legal services to our clients and enhancing our team's professional growth. Our firm is known for its dynamic and supportive work environment. Judgment Enforcement Conduct asset searches and investigation…",Paralegal,2026-06-24T11:24:28Z,1,53236.91,5774972569,https://www.adzuna.com/land/ad/5774972569?se=VHY2jOJv8RGrvYF11hqYFQ&utm_medium=api&utm_source=abfa41a4&v=1188775761E743E79110C95E80DB2B24CD2ED0C7,Adzuna::API::Response::Company,Berkovitch & Bouskila PLLC,Legal Jobs,legal-jobs,Adzuna::API::Response::Category,"Pomona, Rockland County",Adzuna::API::Response::Location,"['US', 'New York', 'Rockland County', 'Pomona']",,
Adzuna::API::Response::Job,-76.50274,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NDk3MjU3OSIsInMiOiJWSFkyak9KdjhSR3J2WUYxMWhxWUZRIn0.jQBgMDRXVZW3Fl83v6n3sWDsAhuxXSPb1z2g0lZCdqE,56432.72,39.032055,"Job Description Job Description Would you like a new career where you get training and have an opportunity to advance? Do you want to stop working crazy hours and have some flexibility in your schedule? As a Field Manager / Quality Control / Trainer, you are a key team member in upholding our commitment to customer satisfaction and professionalism. With a career at Molly Maid, you will bring customers joy and relief, and reward yourself in the process. Ready to join a company and a team that wi…",Bilingual Field Manager,2026-06-24T11:24:28Z,1,56432.72,5774972579,https://www.adzuna.com/land/ad/5774972579?se=VHY2jOJv8RGrvYF11hqYFQ&utm_medium=api&utm_source=abfa41a4&v=C09DE930A4B81A64BBB937E79CB314FE47DECB38,Adzuna::API::Response::Company,Cayman Enterprises LLC,Customer Services Jobs,customer-services-jobs,Adzuna::API::Response::Category,"Arnold, Anne Arundel County",Adzuna::API::Response::Location,"['US', 'Maryland', 'Anne Arundel County', 'Arnold']",,
Adzuna::API::Response::Job,-72.603375,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVkhZMmpPSnY4UkdydllGMTFocVlGUSIsImkiOiI1Nzc0OTcyNTg0In0.U7yVl9U2ICtUJUe8vtGUPZYPiCrSvMuEk0T6WQIKc4E,99258.86,42.160827,"Job Description Job Description Sales Representative Location: Remote Classification: Exempt – Full Time The Role RMS is seeking a high-performing, technically strong Sales Representative to drive strategic growth within our industrial services business in the Northeast - USA This is not a transactional sales role. This position requires the ability to understand complex component repair challenges, engage with engineering and operations teams, and position RMS as a value-added partner. The ide…",Sales Representative,2026-06-24T11:24:28Z,1,99258.86,5774972584,https://www.adzuna.com/land/ad/5774972584?se=VHY2jOJv8RGrvYF11hqYFQ&utm_medium=api&utm_source=abfa41a4&v=CF5D3D6A62582E41763B5085BD7565953151F6B5,Adzuna::API::Response::Company,Rotating Machinery Svcs Inc,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Category,"Chicopee, Hampden County",Adzuna::API::Response::Location,"['US', 'Massachusetts', 'Hampden County', 'Chicopee']",,
Adzuna::API::Response::Job,-117.813558,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVkhZMmpPSnY4UkdydllGMTFocVlGUSIsImkiOiI1Nzc0OTcyNTcyIn0.U-f4ryRCJR7uAs1xWUm4fKFbN5_-k9gogAOjyOv_7Ms,135539.39,33.737218,"Job Description Job Description Associate Attorney - Insurance Defense & Civil Litigation Boutique Law Firm - Tustin, CA Associate Attorney positions available in a busy and convivial civil defense firm. Hybrid or part time work schedules available. About Our Firm Our well-established boutique law firm in Tustin, CA specializes in insurance defense and civil litigation. We pride ourselves on fostering a collegial and respectful work environment built on teamwork, close relationships, and loyal …",Associate Attorney - Insurance Defense & Civil Litigation,2026-06-24T11:24:28Z,1,135539.39,5774972572,https://www.adzuna.com/land/ad/5774972572?se=VHY2jOJv8RGrvYF11hqYFQ&utm_medium=api&utm_source=abfa41a4&v=CCD64ABFE5B441BDB61E1DBEDFC3AA0C5A5B2C46,Adzuna::API::Response::Company,Pyka Lenhardt Schnaider Dawkins LLP,Legal Jobs,legal-jobs,Adzuna::API::Response::Category,"Tustin, Orange County",Adzuna::API::Response::Location,"['US', 'California', 'Orange County', 'Tustin']",,
Adzuna::API::Response::Job,-96.767002,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NDk3MjU4NSIsInMiOiJWSFkyak9KdjhSR3J2WUYxMWhxWUZRIn0.SK2CACpr8JCFJmJIB5C_VMPcPQGLQfYyKcI3FDmz6Pg,92725.77,32.798895,"Job Description Job Description Perform quantity takeoffs, measure & quantify materials, labor, and equipment needed directly from architectural drawings and blueprints. Quantitative calculations of structural tracking, light or heavy-gauge steel studs, insulation variations, drywall panels, and ceiling grid assemblies. Manage bids and RFPs, itemize trade-specific scopes, distribute Request for Proposals, and level subcontractor quotes to find competitive pricing. Build conceptual estimates, de…",Commercial drywall / metal stud estimator,2026-06-24T11:24:28Z,1,92725.77,5774972585,https://www.adzuna.com/land/ad/5774972585?se=VHY2jOJv8RGrvYF11hqYFQ&utm_medium=api&utm_source=abfa41a4&v=CB4A55A4C266C839AD76CDADEEE1D80039CA30B5,Adzuna::API::Response::Company,Drywall Company,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Category,"Dallas, Texas",Adzuna::API::Response::Location,"['US', 'Texas', 'Dallas']",,
Adzuna::API::Response::Job,-111.898592,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVkhZMmpPSnY4UkdydllGMTFocVlGUSIsImkiOiI1Nzc0OTcyNTg5In0.Y-HKW9JrYIRuW3LRwQO8n6sXFAPPkls2VySQ-zSe4WM,28480.45,33.524364,"Job Description Job Description Company Description For over two decades, The Cable Shopping Network (CSN) has been a leader in offering collectors unique and rare collectible coins from around the globe. Headquartered in Scottsdale, AZ, CSN is one of the largest retail rare and collectible coin marketers in the United States. Built on a foundation of providing personalized service, CSN is committed to building strong, long-term relationships with collectors. The company has established a reput…",Entry Level Bookkeeping Assistant,2026-06-24T11:24:28Z,1,28480.45,5774972589,https://www.adzuna.com/land/ad/5774972589?se=VHY2jOJv8RGrvYF11hqYFQ&utm_medium=api&utm_source=abfa41a4&v=65B0360D8D88E0E2CD4B2F46B3001F2D026638E2,Adzuna::API::Response::Company,Cable Shopping Network,Accounting & Finance Jobs,accounting-finance-jobs,Adzuna::API::Response::Category,"Scottsdale, Maricopa County",Adzuna::API::Response::Location,"['US', 'Arizona', 'Maricopa County', 'Scottsdale']",,
Adzuna::API::Response::Job,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVkhZMmpPSnY4UkdydllGMTFocVlGUSIsImkiOiI1Nzc0OTcyNTgzIn0.UhcM1_yuDtLshHEZo0_loNHfaHxqxCIJ5BgqcMixJUE,125496.38,,"Job Description Job Description The Hunt Law Group , a dynamic and growing firm focused on tort defense and insurance coverage, is seeking attorneys to join our team. Based in the vibrant heart of Chicago's Loop, we are committed to excellence, teamwork, and achieving outstanding results for our clients. This is a high-impact role for an attorney who thrives in a fast-paced, collaborative environment and is ready to lead complex cases with confidence and skill. What We Offer: Competitive, Exper…",Associate Litigation Attorney,2026-06-24T11:24:28Z,1,125496.38,5774972583,https://www.adzuna.com/land/ad/5774972583?se=VHY2jOJv8RGrvYF11hqYFQ&utm_medium=api&utm_source=abfa41a4&v=7DD4AA91448779B6A4BE9675AE7A26E431AA00A4,Adzuna::API::Response::Company,The Hunt Law Group,Legal Jobs,legal-jobs,Adzuna::API::Response::Category,"Chicago, Cook County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Cook County', 'Chicago']",,
Adzuna::API::Response::Job,-117.226457,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NDk3MjU3NiIsInMiOiJWSFkyak9KdjhSR3J2WUYxMWhxWUZRIn0.66tuhBnGwLiJQ4qommDMOwz9LEOMxmqRlg71YonLjkw,52578.81,33.878638,"Job Description Job Description Benefits/Perks Careers Advancement Opportunities Flexible Scheduling Competitive Compensation Must have license or associates number already. Job Summary We are seeking a licensed Marriage and Family Therapis t to join our team! In this role, you will diagnose and treat psychological disorders, teach communication skills, assist patients in addressing dysfunctional behaviors, and guide them through crises. If you are an experienced therapist passionate about prov…",Licensed Marriage and Family Therapist,2026-06-24T11:24:28Z,1,52578.81,5774972576,https://www.adzuna.com/land/ad/5774972576?se=VHY2jOJv8RGrvYF11hqYFQ&utm_medium=api&utm_source=abfa41a4&v=E1897AB5FD5BD7E7B6E7B047B8786ED0A3434A05,Adzuna::API::Response::Company,ALL OF GODS CHILDREN GROUP STRTP,Social work Jobs,social-work-jobs,Adzuna::API::Response::Category,"Moreno Valley, Riverside County",Adzuna::API::Response::Location,"['US', 'California', 'Riverside County', 'Moreno Valley']",,
Adzuna::API::Response::Job,-76.658953,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NDk3MjU4MiIsInMiOiJWSFkyak9KdjhSR3J2WUYxMWhxWUZRIn0.cT7m7JNp9wbjavMBIiWOtMjDTXPGCweJzQ_tLRc7St0,55631.51,39.492261,"Job Description Job Description Pay Rate: $20-$24/hour (the pay rate depends on experience) Location: Hunt Valley / Baltimore, MD 21031 Description of projects: Designing and planning utility systems; water, sewer, gas and electric distribution networks Conduct site visits Prep cost estimates and material lists Education : Associates in CAD/ Drafting & Design Software requirements : MicroStation and CAD Schedule: In Office Must have: 0-2 years experience in CAD drafting Company Description Manu…",Drafter,2026-06-24T11:24:28Z,1,55631.51,5774972582,https://www.adzuna.com/land/ad/5774972582?se=VHY2jOJv8RGrvYF11hqYFQ&utm_medium=api&utm_source=abfa41a4&v=38CA7EB8FF3C0A24869742E93EEB6AA3248F4ED3,Adzuna::API::Response::Company,"Sterling Engineering, Inc.",Engineering Jobs,engineering-jobs,Adzuna::API::Response::Category,"Hunt Valley, Baltimore County",Adzuna::API::Response::Location,"['US', 'Maryland', 'Baltimore County', 'Hunt Valley']",,
Adzuna::API::Response::Job,-75.164753,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVkhZMmpPSnY4UkdydllGMTFocVlGUSIsImkiOiI1Nzc0OTcyNTcxIn0.z4oZ3mwmQw1m2--rOBzxgDvtLMt_KyWnlbo-_4_iKX8,79380.13,39.955624,"Job Description Job Description SOMETHING TO THINK ABOUT: You work with the public and deal with every personality type imaginable; you spin lots of plates and juggle lots of balls, you’re fast on your feet and you work some crazy hours. But maybe it’s time for a new chapter in life. If this describes you, then this may be the game changer of an opportunity you’ve been waiting for. WHO WE ARE: We are “REVELARE KITCHENS”, and We Sell Kitchens! We are one of the largest independent companies sell…","In Home Sales Representative $120,000-$180,000 Potential",2026-06-24T11:24:28Z,1,79380.13,5774972571,https://www.adzuna.com/land/ad/5774972571?se=VHY2jOJv8RGrvYF11hqYFQ&utm_medium=api&utm_source=abfa41a4&v=959FBB82FC926256C84B1126D416702E8905C3B6,Adzuna::API::Response::Company,Revelare Kitchens,Sales Jobs,sales-jobs,Adzuna::API::Response::Category,"Philadelphia, Philadelphia County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Philadelphia County', 'Philadelphia']",,
Adzuna::API::Response::Job,-84.142972,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVkhZMmpPSnY4UkdydllGMTFocVlGUSIsImkiOiI1Nzc0OTcyNTgxIn0.R7CR6pSZMmqQpzwbtQt6FKsgW-9EinyuAeLEp6MVPNM,67278.0,33.890104,"Job Description Job Description MEMCO is hiring an Entry-Level Sales Representative! Full-Time & Long-Term Schedule: M-F 9a-5p Pay: Base  Commission Job Overview: We are looking for a highly motivated Entry-Level Sales Representative . The Representative drives revenue by selling the company's low voltage, security and networking/IT solutions to commercial clients. They will require a blend of technical abilities, consultative selling skills , and strong client relationship building. Responsibi…",Entry-Level Sales,2026-06-24T11:24:28Z,1,67278.0,5774972581,https://www.adzuna.com/land/ad/5774972581?se=VHY2jOJv8RGrvYF11hqYFQ&utm_medium=api&utm_source=abfa41a4&v=8271640F47C7CE1D28AE37ABC596FAE68C3E1F14,Adzuna::API::Response::Company,MEMCO,IT Jobs,it-jobs,Adzuna::API::Response::Category,"Lilburn, Gwinnett County",Adzuna::API::Response::Location,"['US', 'Georgia', 'Gwinnett County', 'Lilburn']",,
Adzuna::API::Response::Job,-80.126109,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NDk3MjU2NyIsInMiOiJWSFkyak9KdjhSR3J2WUYxMWhxWUZRIn0.NaRZlX0c5N5_cM1sxZZf6zUvjqODy9HBIDHsNpdtz1M,86839.15,26.027582,"Job Description Job Description The Miramar, Florida office of Brown Sims is looking for an Associate Attorney with 0 to 4 years of experience in civil/federal defense litigation and/or insurance coverage and defense. The associate will manage a diverse caseload, working closely with a supervising shareholder. A strong writing ability and work ethic are important. Compensation will be commensurate with experience. Job Type: • Full-Time • In-Office position/Hybrid Benefits for Full-Time Employee…",Associate Attorney,2026-06-24T11:24:27Z,1,86839.15,5774972567,https://www.adzuna.com/land/ad/5774972567?se=VHY2jOJv8RGrvYF11hqYFQ&utm_medium=api&utm_source=abfa41a4&v=23DD95D82022C9E907E7E7D301B445D4B45D7BEF,Adzuna::API::Response::Company,Brown Sims PC,Legal Jobs,legal-jobs,Adzuna::API::Response::Category,"Hollywood, Broward County",Adzuna::API::Response::Location,"['US', 'Florida', 'Broward County', 'Hollywood']",,
