adref,description,redirect_url,salary_min,salary_is_predicted,salary_max,title,created,id,longitude,latitude,__CLASS__,location.__CLASS__,location.display_name,location.area,company.__CLASS__,company.display_name,category.label,category.__CLASS__,category.tag,contract_time,contract_type
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MjEyMDMyOSIsInMiOiJLdm5FVVVLcDhSR3d6ZnhJaWxDa2RRIn0.PPs7U6-1_6LOm5qDjd4N4Y_aaG7IeoSGabOk_iHSq0c,"Travel Med Surg RN Company: Fusion Medical Staffing Location: Facility in Oklahoma City, OK Job Details Fusion Medical Staffing is seeking a Med Surg RN for a 13-week travel assignment in Oklahoma City, OK. As a member of our team, you'll have the opportunity to make a positive impact on the lives of patients while enjoying competitive pay, comprehensive benefits, and the support of a dedicated clinical team. Required Qualifications: One year of recent Med Surg RN experience Valid RN license in…",https://www.adzuna.com/land/ad/5872120329?se=KvnEUUKp8RGwzfxIilCkdQ&utm_medium=api&utm_source=abfa41a4&v=49D0F7B8A3914224F097BDAB8CAB813DA0ED2A0A,34781.92,1,34781.92,Travel Med Surg RN,2026-09-05T11:50:49Z,5872120329,-97.57444,35.584,Adzuna::API::Response::Job,Adzuna::API::Response::Location,"Village, Oklahoma County","['US', 'Oklahoma', 'Oklahoma County', 'Village']",Adzuna::API::Response::Company,Fusion Medical Staffing,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MjEyMDMyNyIsInMiOiJLdm5FVVVLcDhSR3d6ZnhJaWxDa2RRIn0.iFqssK_EqsE4XI5s0UgofEVBda31WrLOd15ypJEtKAE,"Travel Med Surg/Tele RN Company: Fusion Medical Staffing Location: Facility in Morrisville, VT Job Details Fusion Medical Staffing is seeking a Med Surg/Tele RN for a 13-week travel assignment in Morrisville, VT. As a member of our team, you'll have the opportunity to make a positive impact on the lives of patients while enjoying competitive pay, comprehensive benefits, and the support of a dedicated clinical team. Required Qualifications: One year of recent Med Surg/Tele RN experience Valid RN…",https://www.adzuna.com/land/ad/5872120327?se=KvnEUUKp8RGwzfxIilCkdQ&utm_medium=api&utm_source=abfa41a4&v=0FE178736CC17C36455B3265A89B011ADF33DA2C,30546.79,1,30546.79,Travel Med Surg/Telemetry RN,2026-09-05T11:50:49Z,5872120327,-72.603298,44.548375,Adzuna::API::Response::Job,Adzuna::API::Response::Location,"Morrisville, Lamoille County","['US', 'Vermont', 'Lamoille County', 'Morrisville']",Adzuna::API::Response::Company,Fusion Medical Staffing,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MjEyMDEyNSIsInMiOiJLdm5FVVVLcDhSR3d6ZnhJaWxDa2RRIn0.eIVH6bfv0UzR4bBws82DXfw9WkKDAXGXnLCQ67uc16M,"Travel Med Surg RN Company: Fusion Medical Staffing Location: Facility in De Smet, SD Job Details Fusion Medical Staffing is seeking a Med Surg RN for a 13-week travel assignment in De Smet, SD. As a member of our team, you'll have the opportunity to make a positive impact on the lives of patients while enjoying competitive pay, comprehensive benefits, and the support of a dedicated clinical team. Required Qualifications: One year of recent Med Surg RN experience Valid RN license in compliance …",https://www.adzuna.com/land/ad/5872120125?se=KvnEUUKp8RGwzfxIilCkdQ&utm_medium=api&utm_source=abfa41a4&v=37BDE97A8067A5914002E69071D3B14B876E1928,30048.67,1,30048.67,Travel Med Surg RN,2026-09-05T11:50:45Z,5872120125,-97.552064,44.387064,Adzuna::API::Response::Job,Adzuna::API::Response::Location,"De Smet, Kingsbury County","['US', 'South Dakota', 'Kingsbury County', 'De Smet']",Adzuna::API::Response::Company,Fusion Medical Staffing,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MjEyMDEyOSIsInMiOiJLdm5FVVVLcDhSR3d6ZnhJaWxDa2RRIn0.V0_-PHyxsVF7zk0uWE6eVglY5uxkO4vJHq8_BoyY5AM,"Travel Med Surg RN Company: Fusion Medical Staffing Location: Facility in Elizabethtown, KY Job Details Fusion Medical Staffing is seeking a Med Surg RN for a 13-week travel assignment in Elizabethtown, KY. As a member of our team, you'll have the opportunity to make a positive impact on the lives of patients while enjoying competitive pay, comprehensive benefits, and the support of a dedicated clinical team. Required Qualifications: One year of recent Med Surg RN experience Valid RN license in…",https://www.adzuna.com/land/ad/5872120129?se=KvnEUUKp8RGwzfxIilCkdQ&utm_medium=api&utm_source=abfa41a4&v=2848B9D2B7AAC76FCE22FE6159C6656B0A71D733,37053.38,1,37053.38,Travel Med Surg RN,2026-09-05T11:50:45Z,5872120129,-85.83024,37.68786,Adzuna::API::Response::Job,Adzuna::API::Response::Location,"Elizabethtown, Hardin County","['US', 'Kentucky', 'Hardin County', 'Elizabethtown']",Adzuna::API::Response::Company,Fusion Medical Staffing,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS3ZuRVVVS3A4Ukd3emZ4SWlsQ2tkUSIsImkiOiI1ODcyMTIwMDc4In0.SXY7opPIO0LyKI5ZJkBga0SynOy9ZloHmXo0zwHEFI4,"Travel Med Surg/Tele RN Company: Fusion Medical Staffing Location: Facility in Dothan, AL Job Details Fusion Medical Staffing is seeking a Med Surg/Tele RN for a 13-week travel assignment in Dothan, AL. As a member of our team, you'll have the opportunity to make a positive impact on the lives of patients while enjoying competitive pay, comprehensive benefits, and the support of a dedicated clinical team. Required Qualifications: One year of recent Med Surg/Tele RN experience Valid RN license i…",https://www.adzuna.com/land/ad/5872120078?se=KvnEUUKp8RGwzfxIilCkdQ&utm_medium=api&utm_source=abfa41a4&v=220B18B9E5359BD720141DB3756D0F6AD9765B42,34374.2,1,34374.2,Travel Med Surg/Telemetry RN,2026-09-05T11:50:44Z,5872120078,-85.398214,31.183827,Adzuna::API::Response::Job,Adzuna::API::Response::Location,"Dothan, Houston County","['US', 'Alabama', 'Houston County', 'Dothan']",Adzuna::API::Response::Company,Fusion Medical Staffing,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MjEyMDA3NCIsInMiOiJLdm5FVVVLcDhSR3d6ZnhJaWxDa2RRIn0.gselnEO9Oujb2hgkBTthIvEN1glu2mYNfXzyUqxNoU4,"Travel Med Surg RN Company: Fusion Medical Staffing Location: Facility in Cleveland, OH Job Details Fusion Medical Staffing is seeking a Med Surg RN for a 13-week travel assignment in Cleveland, OH. As a member of our team, you'll have the opportunity to make a positive impact on the lives of patients while enjoying competitive pay, comprehensive benefits, and the support of a dedicated clinical team. Required Qualifications: One year of recent Med Surg RN experience Valid RN license in complia…",https://www.adzuna.com/land/ad/5872120074?se=KvnEUUKp8RGwzfxIilCkdQ&utm_medium=api&utm_source=abfa41a4&v=8D1FC5666B3572027FCC1AAAEC8395590FC6F1BA,37861.39,1,37861.39,Travel Med Surg RN,2026-09-05T11:50:43Z,5872120074,-81.79116,41.38458,Adzuna::API::Response::Job,Adzuna::API::Response::Location,"Brook Park, Cuyahoga County","['US', 'Ohio', 'Cuyahoga County', 'Brook Park']",Adzuna::API::Response::Company,Fusion Medical Staffing,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MjEyMDA2MSIsInMiOiJLdm5FVVVLcDhSR3d6ZnhJaWxDa2RRIn0.jkD-Lxtz6hv_5Qca4ZE74ebf3vX_iaw3RgOrsgCIpxo,"Travel Med Surg/Tele RN Company: Fusion Medical Staffing Location: Facility in Lebanon, IN Job Details Fusion Medical Staffing is seeking a Med Surg/Tele RN for a 13-week travel assignment in Lebanon, IN. As a member of our team, you'll have the opportunity to make a positive impact on the lives of patients while enjoying competitive pay, comprehensive benefits, and the support of a dedicated clinical team. Required Qualifications: One year of recent Med Surg/Tele RN experience Valid RN license…",https://www.adzuna.com/land/ad/5872120061?se=KvnEUUKp8RGwzfxIilCkdQ&utm_medium=api&utm_source=abfa41a4&v=9F60812D0B7CB55147932C8545B8D9FE4E7A6D2F,21606.84,1,21606.84,Travel Med Surg/Telemetry RN,2026-09-05T11:50:43Z,5872120061,-86.44476,40.03308,Adzuna::API::Response::Job,Adzuna::API::Response::Location,"Lebanon, Boone County","['US', 'Indiana', 'Boone County', 'Lebanon']",Adzuna::API::Response::Company,Fusion Medical Staffing,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MjEyMDA1OSIsInMiOiJLdm5FVVVLcDhSR3d6ZnhJaWxDa2RRIn0.T0PyAfD0krzPNBUiVfrVJhpc3L12qJntdv_7k4ZPoIs,"Travel Med Surg RN Company: Fusion Medical Staffing Location: Facility in Cumming, GA Job Details Fusion Medical Staffing is seeking a Med Surg RN for a 16-week travel assignment in Cumming, GA. As a member of our team, you'll have the opportunity to make a positive impact on the lives of patients while enjoying competitive pay, comprehensive benefits, and the support of a dedicated clinical team. Required Qualifications: One year of recent Med Surg RN experience Valid RN license in compliance …",https://www.adzuna.com/land/ad/5872120059?se=KvnEUUKp8RGwzfxIilCkdQ&utm_medium=api&utm_source=abfa41a4&v=41901F5E69C2CDCEDE628959630C3B5D0BC4FDA0,37254.21,1,37254.21,Travel Med Surg RN,2026-09-05T11:50:43Z,5872120059,-84.114558,34.174182,Adzuna::API::Response::Job,Adzuna::API::Response::Location,"Buford, Gwinnett County","['US', 'Georgia', 'Gwinnett County', 'Buford']",Adzuna::API::Response::Company,Fusion Medical Staffing,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS3ZuRVVVS3A4Ukd3emZ4SWlsQ2tkUSIsImkiOiI1ODcyMTIwMDYwIn0.7aLKgWqmaUxYl2VvkBYMAKj2MoJUXiBfVfiGJHE7omw,"Travel Med Surg RN Company: Fusion Medical Staffing Location: Facility in Mesa, AZ Job Details Fusion Medical Staffing is seeking a Med Surg RN for a 13-week travel assignment in Mesa, AZ. As a member of our team, you'll have the opportunity to make a positive impact on the lives of patients while enjoying competitive pay, comprehensive benefits, and the support of a dedicated clinical team. Required Qualifications: One year of recent Med Surg RN experience Valid RN license in compliance with s…",https://www.adzuna.com/land/ad/5872120060?se=KvnEUUKp8RGwzfxIilCkdQ&utm_medium=api&utm_source=abfa41a4&v=4E38757E702EC061AF327862BA259E857F0BBECF,38223.53,1,38223.53,Travel Med Surg RN,2026-09-05T11:50:43Z,5872120060,-111.728268,33.401362,Adzuna::API::Response::Job,Adzuna::API::Response::Location,"Higley, Maricopa County","['US', 'Arizona', 'Maricopa County', 'Higley']",Adzuna::API::Response::Company,Fusion Medical Staffing,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MjEyMDAxMyIsInMiOiJLdm5FVVVLcDhSR3d6ZnhJaWxDa2RRIn0.frgemt_goH2ioqfndZYggTciwH9dUr655sDeRJTXcTI,"Travel Med Surg/Tele RN Company: Fusion Medical Staffing Location: Facility in San Diego, CA Job Details Fusion Medical Staffing is seeking a Med Surg/Tele RN for a 10-week travel assignment in San Diego, CA. As a member of our team, you'll have the opportunity to make a positive impact on the lives of patients while enjoying competitive pay, comprehensive benefits, and the support of a dedicated clinical team. Required Qualifications: One year of recent Med Surg/Tele RN experience Valid RN lic…",https://www.adzuna.com/land/ad/5872120013?se=KvnEUUKp8RGwzfxIilCkdQ&utm_medium=api&utm_source=abfa41a4&v=15D70AB1F8D55C2D2F8E209E4EAB3E923F8A20B9,27622.16,1,27622.16,Travel Med Surg/Telemetry RN,2026-09-05T11:50:41Z,5872120013,-117.13705,32.799796,Adzuna::API::Response::Job,Adzuna::API::Response::Location,"San Diego, San Diego County","['US', 'California', 'San Diego County', 'San Diego']",Adzuna::API::Response::Company,Fusion Medical Staffing,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MjEyMDAxMiIsInMiOiJLdm5FVVVLcDhSR3d6ZnhJaWxDa2RRIn0.mDLAcP8LYPqsuJgFIf5RrIP9gvQoNXeut1BBbWw93TI,"Travel Med Surg RN Company: Fusion Medical Staffing Location: Facility in Corning, IA Job Details Fusion Medical Staffing is seeking a Med Surg RN for a 13-week travel assignment in Corning, IA. As a member of our team, you'll have the opportunity to make a positive impact on the lives of patients while enjoying competitive pay, comprehensive benefits, and the support of a dedicated clinical team. Required Qualifications: One year of recent Med Surg RN experience Valid RN license in compliance …",https://www.adzuna.com/land/ad/5872120012?se=KvnEUUKp8RGwzfxIilCkdQ&utm_medium=api&utm_source=abfa41a4&v=081409536162D71F95575FB160504DB1A6A40537,29256.98,1,29256.98,Travel Med Surg RN,2026-09-05T11:50:41Z,5872120012,-94.74288,41.0049,Adzuna::API::Response::Job,Adzuna::API::Response::Location,"Corning, Adams County","['US', 'Iowa', 'Adams County', 'Corning']",Adzuna::API::Response::Company,Fusion Medical Staffing,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS3ZuRVVVS3A4Ukd3emZ4SWlsQ2tkUSIsImkiOiI1ODcyMTIwMDI1In0.7ftEpIoJ2VhxDLDp2Qig0pOb3oRCWo4sbcR3r7yHuVo,"Travel Med Surg RN Company: Fusion Medical Staffing Location: Facility in Ardmore, OK Job Details Fusion Medical Staffing is seeking a Med Surg RN for a 13-week travel assignment in Ardmore, OK. As a member of our team, you'll have the opportunity to make a positive impact on the lives of patients while enjoying competitive pay, comprehensive benefits, and the support of a dedicated clinical team. Required Qualifications: One year of recent Med Surg RN experience Valid RN license in compliance …",https://www.adzuna.com/land/ad/5872120025?se=KvnEUUKp8RGwzfxIilCkdQ&utm_medium=api&utm_source=abfa41a4&v=BBD78643D7E32541812CF58B097B900FD721CE67,39204.61,1,39204.61,Travel Med Surg RN,2026-09-05T11:50:41Z,5872120025,-97.1253,34.15764,Adzuna::API::Response::Job,Adzuna::API::Response::Location,"Ardmore, Carter County","['US', 'Oklahoma', 'Carter County', 'Ardmore']",Adzuna::API::Response::Company,Fusion Medical Staffing,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MjEyMDAxOCIsInMiOiJLdm5FVVVLcDhSR3d6ZnhJaWxDa2RRIn0.AyD2zrtN2kOrCuDaOafb6w1rQwMvHxTHxaA406SmNTU,"Travel Med Surg RN Company: Fusion Medical Staffing Location: Facility in Lancaster, SC Job Details Fusion Medical Staffing is seeking a Med Surg RN for a 13-week travel assignment in Lancaster, SC. As a member of our team, you'll have the opportunity to make a positive impact on the lives of patients while enjoying competitive pay, comprehensive benefits, and the support of a dedicated clinical team. Required Qualifications: One year of recent Med Surg RN experience Valid RN license in complia…",https://www.adzuna.com/land/ad/5872120018?se=KvnEUUKp8RGwzfxIilCkdQ&utm_medium=api&utm_source=abfa41a4&v=936630287B2782E2586199F74D49199E1C6B3592,41392.37,1,41392.37,Travel Med Surg RN,2026-09-05T11:50:41Z,5872120018,-80.746121,34.724015,Adzuna::API::Response::Job,Adzuna::API::Response::Location,"Lancaster, Lancaster County","['US', 'South Carolina', 'Lancaster County', 'Lancaster']",Adzuna::API::Response::Company,Fusion Medical Staffing,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS3ZuRVVVS3A4Ukd3emZ4SWlsQ2tkUSIsImkiOiI1ODcyMTIwMDAwIn0.hV1ROBIXyZ2NjHkHMOikF0nY-Se9a1Oad_naK6g7its,"Travel Med Surg RN Company: Fusion Medical Staffing Location: Facility in Kalamazoo, MI Job Details Fusion Medical Staffing is seeking a Med Surg RN for a 13-week travel assignment in Kalamazoo, MI. As a member of our team, you'll have the opportunity to make a positive impact on the lives of patients while enjoying competitive pay, comprehensive benefits, and the support of a dedicated clinical team. Required Qualifications: One year of recent Med Surg RN experience Valid RN license in complia…",https://www.adzuna.com/land/ad/5872120000?se=KvnEUUKp8RGwzfxIilCkdQ&utm_medium=api&utm_source=abfa41a4&v=79B48AD4688C99481680C812DBB3546C12A983ED,38341.96,1,38341.96,Travel Med Surg RN,2026-09-05T11:50:40Z,5872120000,-85.525018,42.297703,Adzuna::API::Response::Job,Adzuna::API::Response::Location,"Comstock, Kalamazoo County","['US', 'Michigan', 'Kalamazoo County', 'Comstock']",Adzuna::API::Response::Company,Fusion Medical Staffing,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS3ZuRVVVS3A4Ukd3emZ4SWlsQ2tkUSIsImkiOiI1ODcyMTE5OTYyIn0.u8D3HHlbGqyINvh21ZSg_RJl92VZUjHdfqmcX4gr82g,"Travel Med Surg RN Company: Fusion Medical Staffing Location: Facility in Redding, CA Job Details Fusion Medical Staffing is seeking a Med Surg RN for a 13-week travel assignment in Redding, CA. As a member of our team, you'll have the opportunity to make a positive impact on the lives of patients while enjoying competitive pay, comprehensive benefits, and the support of a dedicated clinical team. Required Qualifications: One year of recent Med Surg RN experience Valid RN license in compliance …",https://www.adzuna.com/land/ad/5872119962?se=KvnEUUKp8RGwzfxIilCkdQ&utm_medium=api&utm_source=abfa41a4&v=4630DB3F9EA839966E54CCE1229D2A1BF365DFEB,36778.11,1,36778.11,Travel Med Surg RN,2026-09-05T11:50:38Z,5872119962,-122.405886,40.559444,Adzuna::API::Response::Job,Adzuna::API::Response::Location,"Keswick, Shasta County","['US', 'California', 'Shasta County', 'Keswick']",Adzuna::API::Response::Company,Fusion Medical Staffing,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MjExOTk1OCIsInMiOiJLdm5FVVVLcDhSR3d6ZnhJaWxDa2RRIn0.j-yWZ6uys4-59ESxZ-tGCudWi4qftMamLiBK0qHNZd8,"Travel Med Surg/Tele RN Company: Fusion Medical Staffing Location: Facility in Show Low, AZ Job Details Fusion Medical Staffing is seeking a Med Surg/Tele RN for a 13-week travel assignment in Show Low, AZ. As a member of our team, you'll have the opportunity to make a positive impact on the lives of patients while enjoying competitive pay, comprehensive benefits, and the support of a dedicated clinical team. Required Qualifications: One year of recent Med Surg/Tele RN experience Valid RN licen…",https://www.adzuna.com/land/ad/5872119958?se=KvnEUUKp8RGwzfxIilCkdQ&utm_medium=api&utm_source=abfa41a4&v=21FB89D4309EE6857D20DF530FFE8BD27E510DD6,26296.27,1,26296.27,Travel Med Surg/Telemetry RN,2026-09-05T11:50:38Z,5872119958,-110.04705,34.265921,Adzuna::API::Response::Job,Adzuna::API::Response::Location,"Show Low, Navajo County","['US', 'Arizona', 'Navajo County', 'Show Low']",Adzuna::API::Response::Company,Fusion Medical Staffing,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3MjExOTk2MCIsInMiOiJLdm5FVVVLcDhSR3d6ZnhJaWxDa2RRIn0.utsNfS_er13YbOvjljsBaO2btULa0ItObqcGj6xbKz4,"Travel Med Surg RN Company: Fusion Medical Staffing Location: Facility in Mitchell, SD Job Details Fusion Medical Staffing is seeking a Med Surg RN for a 13-week travel assignment in Mitchell, SD. As a member of our team, you'll have the opportunity to make a positive impact on the lives of patients while enjoying competitive pay, comprehensive benefits, and the support of a dedicated clinical team. Required Qualifications: One year of recent Med Surg RN experience Valid RN license in complianc…",https://www.adzuna.com/land/ad/5872119960?se=KvnEUUKp8RGwzfxIilCkdQ&utm_medium=api&utm_source=abfa41a4&v=FC08738F370CE768DF8F76228E1E2E3DF395BD60,37828.94,1,37828.94,Travel Med Surg RN,2026-09-05T11:50:38Z,5872119960,-98.04618,43.7274,Adzuna::API::Response::Job,Adzuna::API::Response::Location,"Mitchell, Davison County","['US', 'South Dakota', 'Davison County', 'Mitchell']",Adzuna::API::Response::Company,Fusion Medical Staffing,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,
