longitude,redirect_url,__CLASS__,latitude,contract_time,created,salary_max,salary_min,id,description,adref,title,salary_is_predicted,contract_type,category.tag,category.label,category.__CLASS__,company.__CLASS__,company.display_name,location.area,location.display_name,location.__CLASS__
-81.971111,https://www.adzuna.com/land/ad/5874375550?se=9vF13-eq8RGsJNkd9qy0NQ&utm_medium=api&utm_source=abfa41a4&v=906B1D71421BBE3661FC73F1D7F0E66E4C4FC6D1,Adzuna::API::Response::Job,28.937778,part_time,2026-09-07T14:01:20Z,61343.96,61343.96,5874375550,"*Why Deliver with DoorDash?* DoorDash is the 1 category leader in food delivery, food pickup, and convenience store delivery in the US, trusted by millions of customers every day. As a Dasher, you’ll stay busy with a variety of earnings opportunities and can work when it works for you. Being a Dasher with DoorDash gives you the flexibility to earn extra cash on your terms. * *Multiple ways to earn:*Whether you’re delivering meals, groceries, or retail orders, DoorDash offers diverse earning opp…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NDM3NTU1MCIsInMiOiI5dkYxMy1lcThSR3NKTmtkOXF5ME5RIn0.LH_uHlwWjjNpALKmAIc6ivC5urUdgCFN61tjMQOBX9g,Delivery Driver - No Experience Needed,1,,retail-jobs,Retail Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,DoorDash,"['US', 'Florida', 'Sumter County', 'The Villages']","The Villages, Sumter County",Adzuna::API::Response::Location
-73.874025,https://www.adzuna.com/land/ad/5874375538?se=9vF13-eq8RGsJNkd9qy0NQ&utm_medium=api&utm_source=abfa41a4&v=1D7DA9C805019CDA3BE4D3F8585C0ABF22679CD7,Adzuna::API::Response::Job,41.335927,part_time,2026-09-07T14:01:19Z,65359.86,65359.86,5874375538,"*Why Deliver with DoorDash?* DoorDash is the 1 category leader in food delivery, food pickup, and convenience store delivery in the US, trusted by millions of customers every day. As a Dasher, you’ll stay busy with a variety of earnings opportunities and can work when it works for you. Being a Dasher with DoorDash gives you the flexibility to earn extra cash on your terms. * *Multiple ways to earn:*Whether you’re delivering meals, groceries, or retail orders, DoorDash offers diverse earning opp…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NDM3NTUzOCIsInMiOiI5dkYxMy1lcThSR3NKTmtkOXF5ME5RIn0.6x_RUA7JraX8vFJ4TARpNhNVtGyW-WX4d7ebr-_p1WA,Delivery Driver - No Experience Needed,1,,retail-jobs,Retail Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,DoorDash,"['US', 'New York', 'Putnam County', 'Putnam Valley']","Putnam Valley, Putnam County",Adzuna::API::Response::Location
-81.877858,https://www.adzuna.com/land/ad/5874375532?se=9vF13-eq8RGsJNkd9qy0NQ&utm_medium=api&utm_source=abfa41a4&v=0C3A655ED6148302A6B245008DB128FA6F712DCE,Adzuna::API::Response::Job,28.810823,part_time,2026-09-07T14:01:17Z,64477.46,64477.46,5874375532,"*Why Deliver with DoorDash?* DoorDash is the 1 category leader in food delivery, food pickup, and convenience store delivery in the US, trusted by millions of customers every day. As a Dasher, you’ll stay busy with a variety of earnings opportunities and can work when it works for you. Being a Dasher with DoorDash gives you the flexibility to earn extra cash on your terms. * *Multiple ways to earn:*Whether you’re delivering meals, groceries, or retail orders, DoorDash offers diverse earning opp…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXZGMTMtZXE4UkdzSk5rZDlxeTBOUSIsImkiOiI1ODc0Mzc1NTMyIn0.TR00KYwuuntJId4mNg54u7baifuK393n8V6iWv2v_rE,Delivery Driver - No Experience Needed,1,,retail-jobs,Retail Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,DoorDash,"['US', 'Florida', 'Lake County', 'Leesburg']","Leesburg, Lake County",Adzuna::API::Response::Location
-81.694352,https://www.adzuna.com/land/ad/5874375529?se=9vF13-eq8RGsJNkd9qy0NQ&utm_medium=api&utm_source=abfa41a4&v=F9E03C437926A9A6BB04EE45B4F35A76671BE78A,Adzuna::API::Response::Job,28.860025,part_time,2026-09-07T14:01:16Z,59868.2,59868.2,5874375529,"*Why Deliver with DoorDash?* DoorDash is the 1 category leader in food delivery, food pickup, and convenience store delivery in the US, trusted by millions of customers every day. As a Dasher, you’ll stay busy with a variety of earnings opportunities and can work when it works for you. Being a Dasher with DoorDash gives you the flexibility to earn extra cash on your terms. * *Multiple ways to earn:*Whether you’re delivering meals, groceries, or retail orders, DoorDash offers diverse earning opp…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXZGMTMtZXE4UkdzSk5rZDlxeTBOUSIsImkiOiI1ODc0Mzc1NTI5In0.wVjZEawlszzu7DP5PqPfc_DmAHHMzNOTDVW_RQ3ubx8,Delivery Driver - No Experience Needed,1,,retail-jobs,Retail Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,DoorDash,"['US', 'Florida', 'Lake County', 'Eustis']","Eustis, Lake County",Adzuna::API::Response::Location
-82.22578,https://www.adzuna.com/land/ad/5874375530?se=9vF13-eq8RGsJNkd9qy0NQ&utm_medium=api&utm_source=abfa41a4&v=16A9E32012DDFF33288F08B280440012D6C18687,Adzuna::API::Response::Job,29.485279,part_time,2026-09-07T14:01:16Z,63169.17,63169.17,5874375530,"*Why Deliver with DoorDash?* DoorDash is the 1 category leader in food delivery, food pickup, and convenience store delivery in the US, trusted by millions of customers every day. As a Dasher, you’ll stay busy with a variety of earnings opportunities and can work when it works for you. Being a Dasher with DoorDash gives you the flexibility to earn extra cash on your terms. * *Multiple ways to earn:*Whether you’re delivering meals, groceries, or retail orders, DoorDash offers diverse earning opp…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NDM3NTUzMCIsInMiOiI5dkYxMy1lcThSR3NKTmtkOXF5ME5RIn0.pj4Js-B2rphyBbHUiZu-0v_UYOvTcXt1m4nkMAE3yZM,Delivery Driver - No Experience Needed,1,,retail-jobs,Retail Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,DoorDash,"['US', 'Florida', 'Alachua County', 'Evinston']","Evinston, Alachua County",Adzuna::API::Response::Location
-84.15191,https://www.adzuna.com/land/ad/5874375526?se=9vF13-eq8RGsJNkd9qy0NQ&utm_medium=api&utm_source=abfa41a4&v=AEAF1A0250B2325971FC1DC051B430D20B6A1041,Adzuna::API::Response::Job,31.581331,part_time,2026-09-07T14:01:15Z,58184.79,58184.79,5874375526,"*Why Deliver with DoorDash?* DoorDash is the 1 category leader in food delivery, food pickup, and convenience store delivery in the US, trusted by millions of customers every day. As a Dasher, you’ll stay busy with a variety of earnings opportunities and can work when it works for you. Being a Dasher with DoorDash gives you the flexibility to earn extra cash on your terms. * *Multiple ways to earn:*Whether you’re delivering meals, groceries, or retail orders, DoorDash offers diverse earning opp…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NDM3NTUyNiIsInMiOiI5dkYxMy1lcThSR3NKTmtkOXF5ME5RIn0.qeapodMVboO0aWoNo_vRypMIfJJ-3l31nXBCkHiKY6M,Delivery Driver - No Experience Needed,1,,retail-jobs,Retail Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,DoorDash,"['US', 'Georgia', 'Dougherty County', 'Albany']","Albany, Dougherty County",Adzuna::API::Response::Location
-92.105505,https://www.adzuna.com/land/ad/5874375509?se=9vF13-eq8RGsJNkd9qy0NQ&utm_medium=api&utm_source=abfa41a4&v=FC1455DE877349572F9636F1F5D0D74D7D665EE4,Adzuna::API::Response::Job,32.530914,part_time,2026-09-07T14:01:12Z,83909.32,83909.32,5874375509,"*Why Deliver with DoorDash?* DoorDash is the 1 category leader in food delivery, food pickup, and convenience store delivery in the US, trusted by millions of customers every day. As a Dasher, you’ll stay busy with a variety of earnings opportunities and can work when it works for you. Being a Dasher with DoorDash gives you the flexibility to earn extra cash on your terms. * *Multiple ways to earn:*Whether you’re delivering meals, groceries, or retail orders, DoorDash offers diverse earning opp…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NDM3NTUwOSIsInMiOiI5dkYxMy1lcThSR3NKTmtkOXF5ME5RIn0.S5chP1xVMpZe5IO2JR0Q_NQGjnyVEVzy2jSObV03fUg,Delivery Driver - Sign Up and Start Earning,1,,retail-jobs,Retail Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,DoorDash,"['US', 'Louisiana', 'Ouachita Parish', 'Monroe']","Monroe, Ouachita Parish",Adzuna::API::Response::Location
-123.001894,https://www.adzuna.com/land/ad/5874375466?se=9vF13-eq8RGsJNkd9qy0NQ&utm_medium=api&utm_source=abfa41a4&v=8B0FE1C14FF4CF8B4B886216A37B33142D1DB475,Adzuna::API::Response::Job,44.946482,part_time,2026-09-07T14:01:04Z,74213.59,74213.59,5874375466,"*Why Deliver with DoorDash?* DoorDash is the 1 category leader in food delivery, food pickup, and convenience store delivery in the US, trusted by millions of customers every day. As a Dasher, you’ll stay busy with a variety of earnings opportunities and can work when it works for you. Being a Dasher with DoorDash gives you the flexibility to earn extra cash on your terms. * *Multiple ways to earn:*Whether you’re delivering meals, groceries, or retail orders, DoorDash offers diverse earning opp…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXZGMTMtZXE4UkdzSk5rZDlxeTBOUSIsImkiOiI1ODc0Mzc1NDY2In0.LWpbqoa0uSc2TgsGyt2spWNqriaGc6R8urzP-K-bQyE,Restaurant Delivery - Sign Up and Start Earning,1,,retail-jobs,Retail Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,DoorDash,"['US', 'Oregon', 'Marion County', 'Salem']","Salem, Marion County",Adzuna::API::Response::Location
-75.749722,https://www.adzuna.com/land/ad/5874375458?se=9vF13-eq8RGsJNkd9qy0NQ&utm_medium=api&utm_source=abfa41a4&v=E70C7BCB6F1CB3B06ABA2E89C481B11207E56F9B,Adzuna::API::Response::Job,39.683611,part_time,2026-09-07T14:01:03Z,83797.2,83797.2,5874375458,"*Why Deliver with DoorDash?* DoorDash is the 1 category leader in food delivery, food pickup, and convenience store delivery in the US, trusted by millions of customers every day. As a Dasher, you’ll stay busy with a variety of earnings opportunities and can work when it works for you. Being a Dasher with DoorDash gives you the flexibility to earn extra cash on your terms. * *Multiple ways to earn:*Whether you’re delivering meals, groceries, or retail orders, DoorDash offers diverse earning opp…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NDM3NTQ1OCIsInMiOiI5dkYxMy1lcThSR3NKTmtkOXF5ME5RIn0.JLMstv9jMZ_e9vUeqQhEMi6TT5Pw7oRRcrMUem9mDf4,Restaurant Delivery - Sign Up and Start Earning,1,,retail-jobs,Retail Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,DoorDash,"['US', 'Delaware', 'New Castle County', 'Newark']","Newark, New Castle County",Adzuna::API::Response::Location
-77.859318,https://www.adzuna.com/land/ad/5874375457?se=9vF13-eq8RGsJNkd9qy0NQ&utm_medium=api&utm_source=abfa41a4&v=6FD2E003473382A5E54AA222BC2F0D88D0B9E555,Adzuna::API::Response::Job,39.860218,part_time,2026-09-07T14:01:02Z,81393.5,81393.5,5874375457,"*Why Deliver with DoorDash?* DoorDash is the 1 category leader in food delivery, food pickup, and convenience store delivery in the US, trusted by millions of customers every day. As a Dasher, you’ll stay busy with a variety of earnings opportunities and can work when it works for you. Being a Dasher with DoorDash gives you the flexibility to earn extra cash on your terms. * *Multiple ways to earn:*Whether you’re delivering meals, groceries, or retail orders, DoorDash offers diverse earning opp…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXZGMTMtZXE4UkdzSk5rZDlxeTBOUSIsImkiOiI1ODc0Mzc1NDU3In0.abTv9YzRXnJY5lgve6RIU7pzXkgRutdQuS-d6l8HgYU,Restaurant Delivery - Sign Up and Start Earning,1,,retail-jobs,Retail Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,DoorDash,"['US', 'Pennsylvania', 'Franklin County', 'Lemasters']","Lemasters, Franklin County",Adzuna::API::Response::Location
-77.487496,https://www.adzuna.com/land/ad/5874375446?se=9vF13-eq8RGsJNkd9qy0NQ&utm_medium=api&utm_source=abfa41a4&v=9CEAB0D1FDAF12FB3CE55AF49AD540D9F2E2ED47,Adzuna::API::Response::Job,43.108674,part_time,2026-09-07T14:01:01Z,81241.89,81241.89,5874375446,"*Why Deliver with DoorDash?* DoorDash is the 1 category leader in food delivery, food pickup, and convenience store delivery in the US, trusted by millions of customers every day. As a Dasher, you’ll stay busy with a variety of earnings opportunities and can work when it works for you. Being a Dasher with DoorDash gives you the flexibility to earn extra cash on your terms. * *Multiple ways to earn:*Whether you’re delivering meals, groceries, or retail orders, DoorDash offers diverse earning opp…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXZGMTMtZXE4UkdzSk5rZDlxeTBOUSIsImkiOiI1ODc0Mzc1NDQ2In0.uhKF8S1x8ZTrqACltF-M0HST4H733bym-HSnYWSsK40,Restaurant Delivery - Sign Up and Start Earning,1,,retail-jobs,Retail Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,DoorDash,"['US', 'New York', 'Monroe County', 'East Rochester']","East Rochester, Monroe County",Adzuna::API::Response::Location
-81.67,https://www.adzuna.com/land/ad/5874375417?se=9vF13-eq8RGsJNkd9qy0NQ&utm_medium=api&utm_source=abfa41a4&v=18A2C3E8B4049559722D5CD81A717C120B6A027D,Adzuna::API::Response::Job,28.75,part_time,2026-09-07T14:00:59Z,68164.99,68164.99,5874375417,"*Why Deliver with DoorDash?* DoorDash is the 1 category leader in food delivery, food pickup, and convenience store delivery in the US, trusted by millions of customers every day. As a Dasher, you’ll stay busy with a variety of earnings opportunities and can work when it works for you. Being a Dasher with DoorDash gives you the flexibility to earn extra cash on your terms. * *Multiple ways to earn:*Whether you’re delivering meals, groceries, or retail orders, DoorDash offers diverse earning opp…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXZGMTMtZXE4UkdzSk5rZDlxeTBOUSIsImkiOiI1ODc0Mzc1NDE3In0.vliZ_9RzIB7UaHdaFD4J1TvSPhNjaXtEBEv_vovz5nQ,Delivery Driver,1,,retail-jobs,Retail Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,DoorDash,"['US', 'Florida', 'Seminole County', 'Mid Florida']","Mid Florida, Seminole County",Adzuna::API::Response::Location
-77.574435,https://www.adzuna.com/land/ad/5874375430?se=9vF13-eq8RGsJNkd9qy0NQ&utm_medium=api&utm_source=abfa41a4&v=8E916AF390E3488F7A6391A111497271E024BEDB,Adzuna::API::Response::Job,39.803426,part_time,2026-09-07T14:00:59Z,62873.53,62873.53,5874375430,"*Why Deliver with DoorDash?* DoorDash is the 1 category leader in food delivery, food pickup, and convenience store delivery in the US, trusted by millions of customers every day. As a Dasher, you’ll stay busy with a variety of earnings opportunities and can work when it works for you. Being a Dasher with DoorDash gives you the flexibility to earn extra cash on your terms. * *Multiple ways to earn:*Whether you’re delivering meals, groceries, or retail orders, DoorDash offers diverse earning opp…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NDM3NTQzMCIsInMiOiI5dkYxMy1lcThSR3NKTmtkOXF5ME5RIn0.jFcARVaxitOT_WORWCILdLo4HIe5ZZpBkYkINaIm85w,Restaurant Delivery,1,,retail-jobs,Retail Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,DoorDash,"['US', 'Pennsylvania', 'Franklin County', 'Quincy']","Quincy, Franklin County",Adzuna::API::Response::Location
-81.843137,https://www.adzuna.com/land/ad/5874375393?se=9vF13-eq8RGsJNkd9qy0NQ&utm_medium=api&utm_source=abfa41a4&v=7191AD8183153813105898969A8325605A4DDFFE,Adzuna::API::Response::Job,27.896415,part_time,2026-09-07T14:00:49Z,63134.3,63134.3,5874375393,"*Why Deliver with DoorDash?* DoorDash is the 1 category leader in food delivery, food pickup, and convenience store delivery in the US, trusted by millions of customers every day. As a Dasher, you’ll stay busy with a variety of earnings opportunities and can work when it works for you. Being a Dasher with DoorDash gives you the flexibility to earn extra cash on your terms. * *Multiple ways to earn:*Whether you’re delivering meals, groceries, or retail orders, DoorDash offers diverse earning opp…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NDM3NTM5MyIsInMiOiI5dkYxMy1lcThSR3NKTmtkOXF5ME5RIn0.RmEISfMPpFGmPvBRIUUIWFuKKKCi28UScxtwITn3BqI,Restaurant Delivery,1,,retail-jobs,Retail Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,DoorDash,"['US', 'Florida', 'Polk County', 'Bartow']","Bartow, Polk County",Adzuna::API::Response::Location
-79.762251,https://www.adzuna.com/land/ad/5874375342?se=9vF13-eq8RGsJNkd9qy0NQ&utm_medium=api&utm_source=abfa41a4&v=4DFB82BC93FB1170E39F23303EA0DBA2DF5673DD,Adzuna::API::Response::Job,35.96208,part_time,2026-09-07T14:00:40Z,61432.94,61432.94,5874375342,"*Why Deliver with DoorDash?* DoorDash is the 1 category leader in food delivery, food pickup, and convenience store delivery in the US, trusted by millions of customers every day. As a Dasher, you’ll stay busy with a variety of earnings opportunities and can work when it works for you. Being a Dasher with DoorDash gives you the flexibility to earn extra cash on your terms. * *Multiple ways to earn:*Whether you’re delivering meals, groceries, or retail orders, DoorDash offers diverse earning opp…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NDM3NTM0MiIsInMiOiI5dkYxMy1lcThSR3NKTmtkOXF5ME5RIn0.CdEa2hHo8FnUtRYJagtvT06zW1duokyur8Xop3cot0A,Drive with Doordash - No CDL license needed,1,,retail-jobs,Retail Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,DoorDash,"['US', 'North Carolina', 'Guilford County', 'Pleasant Garden']","Pleasant Garden, Guilford County",Adzuna::API::Response::Location
-75.566313,https://www.adzuna.com/land/ad/5874375340?se=9vF13-eq8RGsJNkd9qy0NQ&utm_medium=api&utm_source=abfa41a4&v=0B92E81A3B4A03B3C10A03B36F623B5857DD183F,Adzuna::API::Response::Job,39.662057,part_time,2026-09-07T14:00:39Z,68459.72,68459.72,5874375340,"*Why Deliver with DoorDash?* DoorDash is the 1 category leader in food delivery, food pickup, and convenience store delivery in the US, trusted by millions of customers every day. As a Dasher, you’ll stay busy with a variety of earnings opportunities and can work when it works for you. Being a Dasher with DoorDash gives you the flexibility to earn extra cash on your terms. * *Multiple ways to earn:*Whether you’re delivering meals, groceries, or retail orders, DoorDash offers diverse earning opp…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NDM3NTM0MCIsInMiOiI5dkYxMy1lcThSR3NKTmtkOXF5ME5RIn0.WJcWvSd1XBqSGGTWOth_5MIWLpqX5GA1reKYhnnJY1Q,Drive with Doordash - No CDL license needed,1,,retail-jobs,Retail Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,DoorDash,"['US', 'Delaware', 'New Castle County', 'New Castle']","New Castle, New Castle County",Adzuna::API::Response::Location
-81.898908,https://www.adzuna.com/land/ad/5874375338?se=9vF13-eq8RGsJNkd9qy0NQ&utm_medium=api&utm_source=abfa41a4&v=033BFDC056C2707F68BFF4D31A475FF6116F431D,Adzuna::API::Response::Job,28.048611,part_time,2026-09-07T14:00:39Z,66758.77,66758.77,5874375338,"*Why Deliver with DoorDash?* DoorDash is the 1 category leader in food delivery, food pickup, and convenience store delivery in the US, trusted by millions of customers every day. As a Dasher, you’ll stay busy with a variety of earnings opportunities and can work when it works for you. Being a Dasher with DoorDash gives you the flexibility to earn extra cash on your terms. * *Multiple ways to earn:*Whether you’re delivering meals, groceries, or retail orders, DoorDash offers diverse earning opp…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NDM3NTMzOCIsInMiOiI5dkYxMy1lcThSR3NKTmtkOXF5ME5RIn0.N1piV7Ehzj5rl9UNibsUhWja1vpymYHbsSh7spFX_7U,Drive with Doordash - No CDL license needed,1,,retail-jobs,Retail Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,DoorDash,"['US', 'Florida', 'Polk County', 'Lakeland']","Lakeland, Polk County",Adzuna::API::Response::Location
