description,title,salary_is_predicted,__CLASS__,id,created,salary_min,adref,salary_max,redirect_url,category.__CLASS__,category.label,category.tag,company.display_name,company.__CLASS__,location.__CLASS__,location.display_name,location.area,longitude,latitude,contract_time,contract_type
"Object Technology Solutions, Inc (OTSI) has an immediate opening for a Material Handler Location - Manassas, VA - Onsite Description: Accurately process on-line transactions. Receive/deliver/move materials from point to point within the facility. Perform cycle counts, material labeling, stocking, repackaging. Interface with customers; take orders and translate into electronic requests Answer questions for customers. Ability to lift 25 - 40 lbs regularly. Operate material handling equipment. 1-3…",Material Handler,1,Adzuna::API::Response::Job,5684169751,2026-03-31T10:37:56Z,69398.48,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZUUxdHhROHQ4UkdOTzhLXzlwWVFkdyIsImkiOiI1Njg0MTY5NzUxIn0.z63oP40y0Mn2vezW1rUg8qFLDWb5AtvZXcb5WxGgDfM,69398.48,https://www.adzuna.com/land/ad/5684169751?se=eE1txQ8t8RGNO8K_9pYQdw&utm_medium=api&utm_source=abfa41a4&v=17C99CEDDB64BCC62202091454EA9D07295651CA,Adzuna::API::Response::Category,IT Jobs,it-jobs,"Object Technology Solutions, Inc.",Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Manassas, Prince William County","['US', 'Virginia', 'Prince William County', 'Manassas']",-77.489,38.769,,
"SDET (Software Development Engineer in Test) Location: Remote (USA) - must work CST hours ABOUT THIS FEATURED OPPORTUNITY INSPYR Solutions is seeking an SDET / Quality Automation Specialist to support automation testing efforts for the Apple Online Store (ASO). This role is focused on ensuring high-quality customer experiences through robust automated testing across web and mobile platforms. In this role, approximately 75 % of the time will be spent on automation testing and scripting within Se…",SDET / Quality Automation Specialist,1,Adzuna::API::Response::Job,5684169752,2026-03-31T10:37:56Z,62447.82,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZUUxdHhROHQ4UkdOTzhLXzlwWVFkdyIsImkiOiI1Njg0MTY5NzUyIn0.pskznwQe1uHeRTTIfFKcr2ezOn-Ydj9cT9QlDF0s_No,62447.82,https://www.adzuna.com/land/ad/5684169752?se=eE1txQ8t8RGNO8K_9pYQdw&utm_medium=api&utm_source=abfa41a4&v=7B74A6D0D98DC694C7198B9E714F643FE7DBF472,Adzuna::API::Response::Category,IT Jobs,it-jobs,INSPYR Solutions,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Bee Cave, Travis County","['US', 'Texas', 'Travis County', 'Bee Cave']",-97.865683,30.320233,,
"AI Architect - DC/VA - Onsite Required Skills & Experience 8–12 years of experience in AI/ML architecture, orchestration, or ITSM automation. Prior work in regulated enterprise environments with compliance-heavy workflows. Exposure to AI governance frameworks and enterprise adoption strategies. Agentic Platforms: Proven expertise with Workato, AWS Bedrock Agents, Claude Agentic Orchestration, Digitalnet.ai, Serval, Atomic Work, Harmony.ai, and Leena.ai. Enterprise Architecture: Strong backgroun…",AI Architect,1,Adzuna::API::Response::Job,5684169723,2026-03-31T10:37:56Z,139004.86,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZUUxdHhROHQ4UkdOTzhLXzlwWVFkdyIsImkiOiI1Njg0MTY5NzIzIn0.YDMK3YSAEheMS0xAAkpQMjCxx_xXVLEv3ApO6V3n8aM,139004.86,https://www.adzuna.com/land/ad/5684169723?se=eE1txQ8t8RGNO8K_9pYQdw&utm_medium=api&utm_source=abfa41a4&v=D8125572EB0FC61F2C99FB1B0EF11F091DDDA0AB,Adzuna::API::Response::Category,IT Jobs,it-jobs,Arnex Solutions LLC,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Mount Rainier, Prince George's County","['US', 'Maryland', ""Prince George's County"", 'Mount Rainier']",-76.990882,38.903862,,
"About the job Experience/Knowledge/Technical Skills Required: 1. Around 2 to 5 years of experience in implementation in the QA domain preferably with some experience in working in the Medical Devices industry 2. Internal/Lead Auditor of Quality Management Systems 3. Knowledge and application skills of QC/Problem solving tools 4. Good computer skills 5. Knowledge of relevant regulatory/CE requirements for medical devices will be preferred 6. Analytical and structured working style, attention to …",Regulatory Affairs and Quality Assurance Associate (Medical Device),1,Adzuna::API::Response::Job,5684169738,2026-03-31T10:37:56Z,74092.31,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDE2OTczOCIsInMiOiJlRTF0eFE4dDhSR05POEtfOXBZUWR3In0.2Zo_v4aCL56oucBvLqdAorSPxr95TIlyHYF8Ep0Coco,74092.31,https://www.adzuna.com/land/ad/5684169738?se=eE1txQ8t8RGNO8K_9pYQdw&utm_medium=api&utm_source=abfa41a4&v=DF56980171226BE071E5AA74A37C3640AC4CC58D,Adzuna::API::Response::Category,Scientific & QA Jobs,scientific-qa-jobs,INNOVIT USA INC,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"South Des Moines, Polk County","['US', 'Iowa', 'Polk County', 'South Des Moines']",-93.60019,41.59295,,
"Job Title: .Net Developer (799035) Location: Atlanta GA Duration: 8 months Under general supervision, design, develop, support, and maintain established content management solutions\custom related applications that provide electronic images to content management systems and related systems. Job Summary: Under general supervision, design, develop, support, and maintain established DOR content management solutions\custom related applications that provide electronic images to content management sy…",.Net Developer (Local candidates only in GA),1,Adzuna::API::Response::Job,5684169743,2026-03-31T10:37:56Z,75463.85,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZUUxdHhROHQ4UkdOTzhLXzlwWVFkdyIsImkiOiI1Njg0MTY5NzQzIn0.KL4ISYc1JuGXIRD9Uh4SufVdHMJqjtHitV-TC0keBaw,75463.85,https://www.adzuna.com/land/ad/5684169743?se=eE1txQ8t8RGNO8K_9pYQdw&utm_medium=api&utm_source=abfa41a4&v=94D436357E3A1C8A69E6F7710A633469088FDB66,Adzuna::API::Response::Category,IT Jobs,it-jobs,INFT Solutions inc,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Northlake, DeKalb County","['US', 'Georgia', 'DeKalb County', 'Northlake']",-84.3879,33.7487,,
"Job Description: Seeking an experienced Lead Enterprise Architect to inform and guide execution of our software development roadmap in support of strategy. The ideal candidate will have experience within Banking and/or Fintech, see the “big picture” and create architectural approaches for software design and implementation to guide the development teams across diverse financial services verticals. Qualifications : Bachelor''s degree or higher in computer science, software engineering, or relate…",Lead Enterprise Architect,1,Adzuna::API::Response::Job,5684169724,2026-03-31T10:37:56Z,168980.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZUUxdHhROHQ4UkdOTzhLXzlwWVFkdyIsImkiOiI1Njg0MTY5NzI0In0.C0l6hPLOgspFOZZBsLpczMQ5bPaKxvOwsFLbRew_fzY,168980.0,https://www.adzuna.com/land/ad/5684169724?se=eE1txQ8t8RGNO8K_9pYQdw&utm_medium=api&utm_source=abfa41a4&v=14A0991A0446F0106816D02FD7D0AA6220C0A6FD,Adzuna::API::Response::Category,IT Jobs,it-jobs,Trilux Tech LLC,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"San Diego, San Diego County","['US', 'California', 'San Diego County', 'San Diego']",-117.164709,32.726967,,
"Job Title: Sr. Business Analyst – MDM/Data Location: Houston, TX (Onsite Mon–Thurs, Downtown – Capital St.) Role Overview: Our Enterprise Data team is seeking a Sr. Business Analyst to capture and groom complex business requirements, translate them into technical specifications, and support MDM and data initiatives . You’ll partner with Data Engineering, Enterprise Data Architecture, and business stakeholders to ensure data pipelines, reporting, and master datasets meet operational and reportin…",Sr. Business Analyst – MDM/Data,1,Adzuna::API::Response::Job,5684169749,2026-03-31T10:37:56Z,94111.2,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZUUxdHhROHQ4UkdOTzhLXzlwWVFkdyIsImkiOiI1Njg0MTY5NzQ5In0.qASIYb_QJtG-LSYlNsUmMugMDsGMQ21dPoBO8trE4QM,94111.2,https://www.adzuna.com/land/ad/5684169749?se=eE1txQ8t8RGNO8K_9pYQdw&utm_medium=api&utm_source=abfa41a4&v=531B73822C6AE305CEE438F2C16F379A6FE89028,Adzuna::API::Response::Category,IT Jobs,it-jobs,Arnex Solutions LLC,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Trammells, Harris County","['US', 'Texas', 'Harris County', 'Trammells']",-95.4359,29.6403,,
"Assigned Job Details Job Title : Oracle EBS HRMS Techno-Functional Business Analyst Location: Westborough, MA, Hybrid Rate : Best competitive rate on w2 Role Overview We are seeking an experienced Oracle EBS HRMS Techno-Functional Business Analyst to support, enhance, and optimize Oracle E-Business Suite HRMS modules. The ideal candidate will serve as a liaison between business stakeholders and technical teams, providing functional expertise, technical analysis, system configuration, and produc…",Oracle EBS HRMS Techno-Functional Business Analyst,1,Adzuna::API::Response::Job,5684169734,2026-03-31T10:37:56Z,132841.16,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDE2OTczNCIsInMiOiJlRTF0eFE4dDhSR05POEtfOXBZUWR3In0.HW7mtTovjXJp1e2Viju9mgB3uiqPrqDYXtGy77zrehI,132841.16,https://www.adzuna.com/land/ad/5684169734?se=eE1txQ8t8RGNO8K_9pYQdw&utm_medium=api&utm_source=abfa41a4&v=DD8140DE83CB82E72343A0703F141E33019A5D51,Adzuna::API::Response::Category,IT Jobs,it-jobs,"Cogent IBS, Inc",Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Fayville, Worcester County","['US', 'Massachusetts', 'Worcester County', 'Fayville']",-71.531229,42.293624,,
"Hi, Greetings from Smart Work IT Services, Title - Process Technician Location Libertyville, Illinois Job Description: Mandatory Requirements: RJG Molding as a mandatory experience. 3 years of experience in injection molding or mold setup. Experience with hydraulic and electric injection molding machines Certifications (Preferred): RJG Master Molder I or II Forklift Certification Education: High School Diploma or GED required. Associate s degree in Plastics Technology, Manufacturing, or related…",Process Technician,1,Adzuna::API::Response::Job,5684169715,2026-03-31T10:37:54Z,61414.43,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDE2OTcxNSIsInMiOiJlRTF0eFE4dDhSR05POEtfOXBZUWR3In0.mNLnPA71jge7_peqoFWMZkCPYSj8jknGILAmRtuMirc,61414.43,https://www.adzuna.com/land/ad/5684169715?se=eE1txQ8t8RGNO8K_9pYQdw&utm_medium=api&utm_source=abfa41a4&v=BB4FC0A3642F20EBA0FEFF22B5320B53CC387A04,Adzuna::API::Response::Category,Manufacturing Jobs,manufacturing-jobs,Smartwork IT Services,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Libertyville, Lake County","['US', 'Illinois', 'Lake County', 'Libertyville']",-87.95313,42.28308,,
"Akkodis is seeking a for a Senior software Engineer -Linux C++ job with a client in Rochester, NY. Must hold a B.S. Degree in Computer Science, Computer Engineering or a related discipline to be considered for this role. You will be responsible for developing software and supporting software development processes and tools. This includes, but is not limited to, requirements development, design, build, implementation, and testing. This role focuses on designing and implementing robust inter-proc…",Senior software Engineer Linux C++,1,Adzuna::API::Response::Job,5684169713,2026-03-31T10:37:48Z,176793.38,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDE2OTcxMyIsInMiOiJlRTF0eFE4dDhSR05POEtfOXBZUWR3In0.pQ0Y9C9vOJ-4s-RL5oh92i8pwuq-babgyczrIQghhdM,176793.38,https://www.adzuna.com/land/ad/5684169713?se=eE1txQ8t8RGNO8K_9pYQdw&utm_medium=api&utm_source=abfa41a4&v=86F7BFEAFA9BF2213E89908315719DEA6E6488CA,Adzuna::API::Response::Category,IT Jobs,it-jobs,Akkodis,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Loehmanns Plaza, Monroe County","['US', 'New York', 'Monroe County', 'Loehmanns Plaza']",-77.6085,43.1315,,
"THIS JOB DESCRIPTION WAS CREATED BY AI, REVIEW BEFORE POSTING Position: Datacenter Infrastructure SME Location: Buffalo, New York Duration: Perm Placement Job ID: 175570 Job Overview: We are seeking a highly skilled Datacenter Infrastructure Subject Matter Expert (SME) to join our team. The ideal candidate will have extensive experience in managing and optimizing datacenter operations, ensuring high availability, and implementing best practices for infrastructure management. This role requires …",Datacenter Infrastructure SME,1,Adzuna::API::Response::Job,5684169710,2026-03-31T10:37:48Z,192599.89,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZUUxdHhROHQ4UkdOTzhLXzlwWVFkdyIsImkiOiI1Njg0MTY5NzEwIn0.JOqc8UXXUhNHgjuQAko06Zmxv4RHWzLXraKNsuMKg18,192599.89,https://www.adzuna.com/land/ad/5684169710?se=eE1txQ8t8RGNO8K_9pYQdw&utm_medium=api&utm_source=abfa41a4&v=5364B46935001B0BA5BA3F181261130D4D24B006,Adzuna::API::Response::Category,IT Jobs,it-jobs,PTR Global,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Cheektowaga, Erie County","['US', 'New York', 'Erie County', 'Cheektowaga']",-78.8264,42.8849,,
"THIS JOB DESCRIPTION WAS CREATED BY AI, REVIEW BEFORE POSTING Position: Site Manager, Datacenter Operations Location: Buffalo, New York Duration: Contract Job ID: 175567 Job Overview: The Site Manager, Datacenter Operations will oversee the daily operations and maintenance of a datacenter facility. This role requires strong leadership, technical expertise, and the ability to ensure the datacenter operates efficiently, securely, and reliably. The ideal candidate will have experience managing tea…","Site Manager, Datacenter Operations",1,Adzuna::API::Response::Job,5684169709,2026-03-31T10:37:48Z,170313.94,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZUUxdHhROHQ4UkdOTzhLXzlwWVFkdyIsImkiOiI1Njg0MTY5NzA5In0.w2T-g9kyvjU6qpt6tVXY9t4wmUR69R4I7kyV2Z4fdTY,170313.94,https://www.adzuna.com/land/ad/5684169709?se=eE1txQ8t8RGNO8K_9pYQdw&utm_medium=api&utm_source=abfa41a4&v=E2DAFFF1E50C69BF7451B7CCD91A3B8D0788A2C1,Adzuna::API::Response::Category,IT Jobs,it-jobs,PTR Global,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Cheektowaga, Erie County","['US', 'New York', 'Erie County', 'Cheektowaga']",-78.8264,42.8849,,
"Description How a Network Administrator will Make an Impact: Leverage in-person and virtual connections to coordinate work actions to take the burden of IT off our customers so they can focus on the science Contribute your knowledge and experience to the collective pool and helping other IT pros at the institute level work better for their community Helping ensure the network infrastructure and the associated internet and intranet services are available to scientists, researchers, patients, etc…",Network Administrator,1,Adzuna::API::Response::Job,5684169708,2026-03-31T10:37:47Z,91356.3,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDE2OTcwOCIsInMiOiJlRTF0eFE4dDhSR05POEtfOXBZUWR3In0.Ae2hJKYikPMYJKDNTGWC5EupftmfAMpJEqyDSMfH4fI,91356.3,https://www.adzuna.com/land/ad/5684169708?se=eE1txQ8t8RGNO8K_9pYQdw&utm_medium=api&utm_source=abfa41a4&v=C0D9D034A697123A47FAF6F9364C537A7C60A57E,Adzuna::API::Response::Category,IT Jobs,it-jobs,TEKsystems c/o Allegis Group,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"West Bethesda, Montgomery County","['US', 'Maryland', 'Montgomery County', 'West Bethesda']",-77.1,38.98,,
"Next generational industrial systems manufacturing company seeking an experienced Embedded Electrical Engineer to join our growing team! This Jobot Job is hosted by: Josh Rabinowitz Are you a fit? Easy Apply now by clicking the ""Apply Now"" button and sending us your resume. Salary: $125,000 - $135,000 per year A bit about us: We are a well-established industrial engineering company specializing in the design and manufacturing of advanced systems that support critical infrastructure, automation …",Electrical Embedded Engineer,1,Adzuna::API::Response::Job,5684169702,2026-03-31T10:37:47Z,120365.47,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDE2OTcwMiIsInMiOiJlRTF0eFE4dDhSR05POEtfOXBZUWR3In0.4o2sB9mPuh0XCP_Hv6lTjeI6H-7oCEr-nHixJVdhNLw,120365.47,https://www.adzuna.com/land/ad/5684169702?se=eE1txQ8t8RGNO8K_9pYQdw&utm_medium=api&utm_source=abfa41a4&v=08CB25C30D4EAAEB22848D6C4A09E76104BDC98D,Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,Jobot,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Trammells, Harris County","['US', 'Texas', 'Harris County', 'Trammells']",-95.4359,29.6403,,
"Mechanical Superintendent - Lead New-Build Water & Wastewater Plant Construction Projects This Jobot Job is hosted by: Bill Artiga Are you a fit? Easy Apply now by clicking the ""Apply Now"" button and sending us your resume. Salary: $110,000 - $130,000 per year A bit about us: An amazing employee-owned heavy civil contractor known for emphasizing self-performed work, safety, quality, and on-time delivery. They offer field leaders real ownership, stability, and long-term growth. Projects include …",Mechanical Superintendent/Engineer (Water),1,Adzuna::API::Response::Job,5684169703,2026-03-31T10:37:47Z,105276.09,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZUUxdHhROHQ4UkdOTzhLXzlwWVFkdyIsImkiOiI1Njg0MTY5NzAzIn0.3-hp9aF7fFIWU9puJUuCqCR8Eb2YBMvH5EY8Ftqiszw,105276.09,https://www.adzuna.com/land/ad/5684169703?se=eE1txQ8t8RGNO8K_9pYQdw&utm_medium=api&utm_source=abfa41a4&v=8DE08E4D905F8DD72E454C02C22A2A99F03FA559,Adzuna::API::Response::Category,Trade & Construction Jobs,trade-construction-jobs,Jobot,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"George School, Bucks County","['US', 'Pennsylvania', 'Bucks County', 'George School']",-74.94744,40.26264,,
"AI Engineer (Python, LLMs & GraphRAG) Local to Dallas, Only Job Type: Full-Time / Contract Job Summary: We are seeking a skilled AI Engineer with strong Python expertise and hands-on experience in LLMs, GraphRAG, and agentic frameworks. This role focuses on building scalable, production-ready AI applications using modern GenAI technologies. Key Responsibilities: Build AI applications using LLMs and advanced techniques like GraphRAG Develop autonomous agents using modern frameworks Design and im…",AI Engineer,1,Adzuna::API::Response::Job,5684169691,2026-03-31T10:37:46Z,72239.91,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZUUxdHhROHQ4UkdOTzhLXzlwWVFkdyIsImkiOiI1Njg0MTY5NjkxIn0.fniLg1RsIsBdpM-FcHPzVYhxGz6tu0itbblcY4k7log,72239.91,https://www.adzuna.com/land/ad/5684169691?se=eE1txQ8t8RGNO8K_9pYQdw&utm_medium=api&utm_source=abfa41a4&v=59BF6563D39AA44B87988D1F412BBEE2A055A581,Adzuna::API::Response::Category,IT Jobs,it-jobs,Finoit Inc.,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"Highland Park, Dallas","['US', 'Texas', 'Dallas', 'Highland Park']",-96.765058,32.760168,,
