id,contract_type,contract_time,description,__CLASS__,adref,salary_min,salary_max,longitude,created,redirect_url,salary_is_predicted,latitude,title,category.__CLASS__,category.tag,category.label,location.display_name,location.area,location.__CLASS__,company.display_name,company.__CLASS__
5707236133,,full_time,"Primary Care Physician (Board Certified) Deliver exceptional care. Build real patient relationships. Practice medicine the way it was meant to be. At NIVA Health, we’re expanding our services to include Primary Care within our innovative wellness clinics — and we’re doing it intentionally. This is a rare opportunity for a physician who wants to slow medicine down, focus on patients, and help shape a care model built on trust, continuity, and clinical integrity — without the burden of running a …",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNzIzNjEzMyIsInMiOiJnS0ExelZvLThSR2Npc1BZa0lTRDd3In0.WFY0dLlSS2uGJ6CvSh6eNOBoxgLPkY1cH1zdrmF2tJQ,200000.0,230000.0,-85.649898,2026-04-22T10:47:33Z,https://www.adzuna.com/details/5707236133?utm_medium=api&utm_source=abfa41a4,0,42.952658,Primary Care Physician (Board Certified),Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Grand Rapids, Kent County","['US', 'Michigan', 'Kent County', 'Grand Rapids']",Adzuna::API::Response::Location,NIVA Health,Adzuna::API::Response::Company
5707236132,,part_time,"Lattimore Physical Therapy is seeking a friendly and dedicated Physical Therapy Assistant to join our team. As a leading provider of comprehensive physical therapy and sports rehabilitation services, we are committed to providing exceptional care to our patients and community. In this role, you will work closely with our Physical Therapists to assist in the delivery of treatment plans and rehabilitation programs. You will have the opportunity to make a positive impact on the lives of our patien…",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ0tBMXpWby04UkdjaXNQWWtJU0Q3dyIsImkiOiI1NzA3MjM2MTMyIn0.ODZmSFG4Q48dakBNkLdLuDiLfKhso5F9OmBox-NNs5Q,22.0,25.0,-77.745558,2026-04-22T10:47:33Z,https://www.adzuna.com/details/5707236132?utm_medium=api&utm_source=abfa41a4,0,42.912007,Physical Therapy Assistant (PTA),Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Avon, Livingston County","['US', 'New York', 'Livingston County', 'Avon']",Adzuna::API::Response::Location,Lattimore Physical Therapy,Adzuna::API::Response::Company
5707236118,,part_time,"Lattimore Physical Therapy is seeking a friendly and dedicated Physical Therapy Assistant to join our team. As a leading provider of comprehensive physical therapy and sports rehabilitation services, we are committed to providing exceptional care to our patients and community. In this role, you will work closely with our Physical Therapists to assist in the delivery of treatment plans and rehabilitation programs. You will have the opportunity to make a positive impact on the lives of our patien…",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNzIzNjExOCIsInMiOiJnS0ExelZvLThSR2Npc1BZa0lTRDd3In0.1WDWH99SZW2kzvwiqOc6U2GGtAJCzCJosBDko8XiTE8,22.0,25.0,-77.54526,2026-04-22T10:47:33Z,https://www.adzuna.com/details/5707236118?utm_medium=api&utm_source=abfa41a4,0,43.14924,Physical Therapy Assistant (PTA),Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Brighton, Monroe County","['US', 'New York', 'Monroe County', 'Brighton']",Adzuna::API::Response::Location,Lattimore Physical Therapy,Adzuna::API::Response::Company
5707236128,contract,part_time,"Kreyco (formerly known as Language Learning Network) is a nationwide organization that specializes in preK-12 education. We support students of all kinds by building strong partnerships between schools and teachers. As we continue to grow, we are looking to connect with passionate, qualified, and dedicated teachers who may be interested in joining our team! We ensure that all of its teachers have everything that they need to be successful in the classroom. This includes providing a comprehensiv…",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ0tBMXpWby04UkdjaXNQWWtJU0Q3dyIsImkiOiI1NzA3MjM2MTI4In0.w9bZDdF6ZzgVAwFxIjLhwHcmuPC1aUe0BWNIHt1Cd1E,40676.09,40676.09,-87.86694,2026-04-22T10:47:33Z,https://www.adzuna.com/details/5707236128?utm_medium=api&utm_source=abfa41a4,1,42.73338,26-27 SY Teaching Jobs: Spanish-English Bilingual,Adzuna::API::Response::Category,teaching-jobs,Teaching Jobs,"Mount Pleasant, Racine County","['US', 'Wisconsin', 'Racine County', 'Mount Pleasant']",Adzuna::API::Response::Location,Kreyco,Adzuna::API::Response::Company
5707236121,,full_time,"Are you a motivated sales professional with a passion for helping homeowners find the right plumbing solutions? At Apex Plumbing, Electric, Heating & Air, we’re looking for an experienced Residential Plumbing Sales Representative to grow our business with both existing and new clients. If you’re known for exceptional customer service, thrive in a fast-paced environment, and can confidently educate clients on the best products and services, this is your opportunity to shine. We want someone who’…",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ0tBMXpWby04UkdjaXNQWWtJU0Q3dyIsImkiOiI1NzA3MjM2MTIxIn0.z0j_vCmAv8Wl4FpvcHImpZLDoSZe8lhWF-a6GOhvqOY,78732.8,78732.8,-84.209435,2026-04-22T10:47:33Z,https://www.adzuna.com/details/5707236121?utm_medium=api&utm_source=abfa41a4,1,39.757443,Plumbing Project Manager,Adzuna::API::Response::Category,sales-jobs,Sales Jobs,"Dayton, Montgomery County","['US', 'Ohio', 'Montgomery County', 'Dayton']",Adzuna::API::Response::Location,"Apex Pros Plumbing, Electrical, Heating and Air",Adzuna::API::Response::Company
5707236149,,full_time,"We are looking for a Civil Estimator to take ownership of estimating across heavy civil, sitework, utilities, and concrete projects within a self-perform contractor environment. This is a hands-on, execution-focused role responsible for producing accurate takeoffs, pricing, and bid strategies with minimal oversight. The position plays a critical role in maintaining bid volume, protecting margins, and supporting overall project pipeline. This role is ideal for someone who can step in, learn exis…",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ0tBMXpWby04UkdjaXNQWWtJU0Q3dyIsImkiOiI1NzA3MjM2MTQ5In0.ClJVWyPHBxV06pZvvR36ucv4b_ErMaNNR0pS8ugfiLE,101000.0,125000.0,-76.45818,2026-04-22T10:47:33Z,https://www.adzuna.com/details/5707236149?utm_medium=api&utm_source=abfa41a4,0,37.17834,Estimator - Civil Construction (Utilities & Concrete),Adzuna::API::Response::Category,trade-construction-jobs,Trade & Construction Jobs,"Grafton, York County","['US', 'Virginia', 'York County', 'Grafton']",Adzuna::API::Response::Location,AlphaHire,Adzuna::API::Response::Company
5707236136,,full_time,"About Proposals & Contracts at Clinigen: Clinigen is a rapidly growing global specialty pharmaceutical and services company with a unique combination of businesses. Our divisions operate in a complex global regulatory environment and ensure that vital medicines are delivered securely on time and wherever they are needed in the world. This position maintains and enhances the US Project Management Department through strategic planning, evaluating workload over different sites and team members. En…",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNzIzNjEzNiIsInMiOiJnS0ExelZvLThSR2Npc1BZa0lTRDd3In0.BtcLvCaH2obkhmshQkus97eWhXZJNZ61Mb8n605tbHY,97059.73,97059.73,-75.513812,2026-04-22T10:47:33Z,https://www.adzuna.com/details/5707236136?utm_medium=api&utm_source=abfa41a4,1,40.036218,Director of Project Management (Pharma),Adzuna::API::Response::Category,scientific-qa-jobs,Scientific & QA Jobs,"Malvern, Chester County","['US', 'Pennsylvania', 'Chester County', 'Malvern']",Adzuna::API::Response::Location,Clinigen,Adzuna::API::Response::Company
5707236129,,full_time,"WealthBridge Financial Group is seeking a dedicated and knowledgeable Financial Consultant to join our team. In this role, you will be responsible for developing personalized financial plans for clients, guiding them through their financial decisions, and helping them reach their long-term financial objectives. You will conduct comprehensive financial analyses, including assessments of investment strategies, risk management, retirement planning, and tax optimization. The ideal candidate is some…",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNzIzNjEyOSIsInMiOiJnS0ExelZvLThSR2Npc1BZa0lTRDd3In0.3hqJowRnlSPvZfqxgztKiH1TiqOmqQh0eZdmQZuFQp8,100000.0,150000.0,-74.102087,2026-04-22T10:47:33Z,https://www.adzuna.com/details/5707236129?utm_medium=api&utm_source=abfa41a4,0,41.031764,Financial Consultant (NJ),Adzuna::API::Response::Category,accounting-finance-jobs,Accounting & Finance Jobs,"Saddle River, Bergen County","['US', 'New Jersey', 'Bergen County', 'Saddle River']",Adzuna::API::Response::Location,WealthBridge Financial Group,Adzuna::API::Response::Company
5707236127,,full_time,"WealthBridge Financial Group is seeking a dedicated and knowledgeable Financial Consultant to join our team. In this role, you will be responsible for developing personalized financial plans for clients, guiding them through their financial decisions, and helping them reach their long-term financial objectives. You will conduct comprehensive financial analyses, including assessments of investment strategies, risk management, retirement planning, and tax optimization. The ideal candidate is some…",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ0tBMXpWby04UkdjaXNQWWtJU0Q3dyIsImkiOiI1NzA3MjM2MTI3In0.-p-kIdfVAN3GPB1XXwXd7frhqanGSyKnnDFSvbc0oF4,100000.0,150000.0,-74.043474,2026-04-22T10:47:33Z,https://www.adzuna.com/details/5707236127?utm_medium=api&utm_source=abfa41a4,0,40.885933,Financial Consultant (NJ),Adzuna::API::Response::Category,accounting-finance-jobs,Accounting & Finance Jobs,"Hackensack, Bergen County","['US', 'New Jersey', 'Bergen County', 'Hackensack']",Adzuna::API::Response::Location,WealthBridge Financial Group,Adzuna::API::Response::Company
5707236122,,full_time,"Are you a dedicated and friendly Physical Therapist looking for an engaging and fulfilling career opportunity? Look no further than Lattimore Physical Therapy! We are a leading provider of comprehensive physical therapy and sports rehabilitation services, with a mission to serve our patients and community. At Lattimore, we believe in the power of teamwork and collaboration. As a Physical Therapist with us, you will have the opportunity to work alongside a team of talented professionals who are …",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ0tBMXpWby04UkdjaXNQWWtJU0Q3dyIsImkiOiI1NzA3MjM2MTIyIn0.VJwMVYpfEQz_dliAGnBqVwvp7In7Ro8qJuHiWMEqhZk,62500.0,80000.0,-77.726073,2026-04-22T10:47:33Z,https://www.adzuna.com/details/5707236122?utm_medium=api&utm_source=abfa41a4,0,42.587172,Physical Therapist,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Dansville, Livingston County","['US', 'New York', 'Livingston County', 'Dansville']",Adzuna::API::Response::Location,Lattimore Physical Therapy,Adzuna::API::Response::Company
5707236117,,part_time,AdvisaCare is seeking Caregivers and Med Techs to assist our wonderful clients at one of our beautiful Independent Living Communities in Frankenmuth! We are looking for Caregivers for 6am to 2pm shifts Immediate Work Available once hiring process is completed Opportunities for growth and advancement! Requirements 2 years experience working with the elderly High School Graduate or GED Reliable transportation Work in a team responsibly and independently Good communication skills CPR Certified Abi…,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNzIzNjExNyIsInMiOiJnS0ExelZvLThSR2Npc1BZa0lTRDd3In0.ahrkV8zBST8FFz4B7y8qXM-Gwr70Zt0goWReZs3EovY,37822.52,37822.52,-83.738019,2026-04-22T10:47:33Z,https://www.adzuna.com/details/5707236117?utm_medium=api&utm_source=abfa41a4,1,43.331691,Caregiver Needed 1st Shift,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Frankenmuth, Saginaw County","['US', 'Michigan', 'Saginaw County', 'Frankenmuth']",Adzuna::API::Response::Location,AdvisaCare,Adzuna::API::Response::Company
5707236144,permanent,full_time,"At Prince, we don’t just make parts—we solve complex supply chain challenges. We are a strategic partner, focused on helping clients improve products, reduce costs, and simplify operations. Certified to ISO 9001:2015, ISO 13485, and AS9100 standards, we combine quality, innovation, and growth-minded thinking to deliver real value. Job Summary The Precision Quality Inspector plays a critical role in ensuring product and process compliance with customer, company, and regulatory standards. This po…",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNzIzNjE0NCIsInMiOiJnS0ExelZvLThSR2Npc1BZa0lTRDd3In0.lXphCECCFYRW2ZAKCbL2YGmbL5u7Gv5J5QZeTZtugk0,47585.61,47585.61,-71.588402,2026-04-22T10:47:33Z,https://www.adzuna.com/details/5707236144?utm_medium=api&utm_source=abfa41a4,1,42.665923,CMM Operator / Quality Inspector,Adzuna::API::Response::Category,engineering-jobs,Engineering Jobs,"Pepperell, Middlesex County","['US', 'Massachusetts', 'Middlesex County', 'Pepperell']",Adzuna::API::Response::Location,Prince Industries LLC,Adzuna::API::Response::Company
5707236126,,full_time,"Medical Assistant Excelsior & Plymouth, MN Clinics - 4 day week, no evening/weekends! Pinnacle Dermatology, part of the QualDerm Partners family, is seeking a dedicated Medical Assistant (4 days/week, no evenings or weekends) to join our dynamic team serving both our Excelsior and Plymouth locations. As a leader in dermatology, skin cancer treatment, and aesthetic wellness, our mission is to support patients throughout their lifetime wellness journeys with exceptional, compassionate care. We’re…",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ0tBMXpWby04UkdjaXNQWWtJU0Q3dyIsImkiOiI1NzA3MjM2MTI2In0.O4rD7zhmQXgIEYdYRgof_mzGteJ8-9g6_GVup3SJkAw,30159.66,30159.66,-93.566346,2026-04-22T10:47:33Z,https://www.adzuna.com/details/5707236126?utm_medium=api&utm_source=abfa41a4,1,44.903296,Dermatology Medical Assistant - Excelsior MN,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Excelsior, Hennepin County","['US', 'Minnesota', 'Hennepin County', 'Excelsior']",Adzuna::API::Response::Location,QualDerm Partners,Adzuna::API::Response::Company
5707236135,,full_time,"Do you thrive in fast-paced environments where people, performance, and purpose all matter? Join the Fast Lane as an Automotive Service Advisor with Chapel Hill Tire today! At Chapel Hill Tire, we’re looking for a driven & reliable, people-focused Automotive Service Advisor who takes pride in their work and cares about doing right by customers and teammates! We’re a company that believes in growth, positivity, and real opportunities - not just buzzwords. If you’re looking for a place where your…",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ0tBMXpWby04UkdjaXNQWWtJU0Q3dyIsImkiOiI1NzA3MjM2MTM1In0.xkKF0Tm1hgYfPMjgHIGWyF67DLUxIj7Qy44TvtKqHss,50000.0,85000.0,-78.94098,2026-04-22T10:47:33Z,https://www.adzuna.com/details/5707236135?utm_medium=api&utm_source=abfa41a4,0,35.95218,Service & Sales Advisor - Be the Spark Plug of Our Shop,Adzuna::API::Response::Category,customer-services-jobs,Customer Services Jobs,"Shannon Plaza, Durham County","['US', 'North Carolina', 'Durham County', 'Shannon Plaza']",Adzuna::API::Response::Location,Chapel Hill Tire,Adzuna::API::Response::Company
5707236114,,full_time,"Are you a dedicated and friendly Physical Therapist looking for an engaging and fulfilling career opportunity? Look no further than Lattimore Physical Therapy! We are a leading provider of comprehensive physical therapy and sports rehabilitation services, with a mission to serve our patients and community. At Lattimore, we believe in the power of teamwork and collaboration. As a Physical Therapist with us, you will have the opportunity to work alongside a team of talented professionals who are …",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ0tBMXpWby04UkdjaXNQWWtJU0Q3dyIsImkiOiI1NzA3MjM2MTE0In0.TeiJRRuErUUGubekv3AiGE_zB46b5RSJif7WlgvmSQI,62500.0,80000.0,-77.061511,2026-04-22T10:47:33Z,https://www.adzuna.com/details/5707236114?utm_medium=api&utm_source=abfa41a4,0,42.659102,Physical Therapist,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"Penn Yan, Yates County","['US', 'New York', 'Yates County', 'Penn Yan']",Adzuna::API::Response::Location,Lattimore Physical Therapy,Adzuna::API::Response::Company
5707236145,contract,part_time,"Kreyco (formerly known as Language Learning Network) is a nationwide organization that specializes in preK-12 education. We support students of all kinds by building strong partnerships between schools and teachers. As we continue to grow, we are looking to connect with passionate, qualified, and dedicated teachers who may be interested in joining our team! We ensure that all of its teachers have everything that they need to be successful in the classroom. This includes providing a comprehensiv…",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNzIzNjE0NSIsInMiOiJnS0ExelZvLThSR2Npc1BZa0lTRDd3In0.6CtjOf9giRmvM_ERd18Xle04cRlrbjb2JdJFEt_7nIs,49313.35,49313.35,-87.86694,2026-04-22T10:47:33Z,https://www.adzuna.com/details/5707236145?utm_medium=api&utm_source=abfa41a4,1,42.73338,26-27 SY Teaching Jobs: SPED Resource and Inclusion,Adzuna::API::Response::Category,teaching-jobs,Teaching Jobs,"Mount Pleasant, Racine County","['US', 'Wisconsin', 'Racine County', 'Mount Pleasant']",Adzuna::API::Response::Location,Kreyco,Adzuna::API::Response::Company
5707236130,,full_time,"WealthBridge Financial Group is seeking a dedicated and knowledgeable Financial Consultant to join our team. In this role, you will be responsible for developing personalized financial plans for clients, guiding them through their financial decisions, and helping them reach their long-term financial objectives. You will conduct comprehensive financial analyses, including assessments of investment strategies, risk management, retirement planning, and tax optimization. The ideal candidate is some…",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNzIzNjEzMCIsInMiOiJnS0ExelZvLThSR2Npc1BZa0lTRDd3In0.frDD79umNXZPhNgkhTAw6Iqzpf45e7ZCzb38N4B7B10,100000.0,150000.0,-73.931,2026-04-22T10:47:33Z,https://www.adzuna.com/details/5707236130?utm_medium=api&utm_source=abfa41a4,0,40.951,Financial Consultant (NJ),Adzuna::API::Response::Category,accounting-finance-jobs,Accounting & Finance Jobs,"Alpine, Bergen County","['US', 'New Jersey', 'Bergen County', 'Alpine']",Adzuna::API::Response::Location,WealthBridge Financial Group,Adzuna::API::Response::Company
