__CLASS__,redirect_url,adref,salary_min,id,created,salary_max,latitude,description,title,salary_is_predicted,longitude,category.__CLASS__,category.tag,category.label,company.display_name,company.__CLASS__,location.display_name,location.__CLASS__,location.area,contract_time,contract_type
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5867270367?se=KnDD2vCm8RG2HomFYOMXfQ&utm_medium=api&utm_source=abfa41a4&v=156D9E666AF0F96CA83488725761F774DE21144F,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS25ERDJ2Q204UkcySG9tRllPTVhmUSIsImkiOiI1ODY3MjcwMzY3In0.CGD6mlSUN0xZVls2p0nHHnMUUuq92j0bo0CkE4dUGmA,66000.0,5867270367,2026-09-02T12:16:20Z,92000.0,34.788014,"West Fraser is seeking a skilled Millwright to keep our modern lumber manufacturing equipment running safely and reliably. In this on-site role, you will install, maintain, and repair sawmill and plant machinery, troubleshoot mechanical, hydraulic, and pneumatic systems, and perform preventative maintenance to minimize downtime. You’ll work closely with operations and maintenance teammates in a safety-first, collaborative environment with strong training and advancement opportunities, day-one b…",Millwright,0,-92.420533,Adzuna::API::Response::Category,engineering-jobs,Engineering Jobs,West Fraser,Adzuna::API::Response::Company,"Cammack Village, Pulaski County",Adzuna::API::Response::Location,"['US', 'Arkansas', 'Pulaski County', 'Cammack Village']",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5867269816?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NzI2OTgxNiIsInMiOiJLbkREMnZDbThSRzJIb21GWU9NWGZRIn0.PDcOce5sU0h-sXP1i_dg5dUqoADdciSm6Mox6L6p7ps,66281.77,5867269816,2026-09-02T12:16:15Z,66281.77,38.211743,"Perdue Foods has a goal of becoming the most trusted name in premium proteins by creating products for consumers and for retail and foodservice customers around the globe while changing the way animals are raised for food. It is part of Perdue Farms, a fourth-generation, family-owned food and agricultural business deeply rooted in tradition yet with a forward-thinking mindset. We believe that success starts with our people, and our culture is built on a foundation of teamwork, integrity, and re…",SPC Checker,1,-122.789652,Adzuna::API::Response::Category,manufacturing-jobs,Manufacturing Jobs,Perdue Farms,Adzuna::API::Response::Company,"Petaluma, Sonoma County",Adzuna::API::Response::Location,"['US', 'California', 'Sonoma County', 'Petaluma']",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5867269835?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS25ERDJ2Q204UkcySG9tRllPTVhmUSIsImkiOiI1ODY3MjY5ODM1In0.bs82jwGSEOMPNnXl8o8AxOBGs8hn9X8BzRyXYV5PBGQ,41843.16,5867269835,2026-09-02T12:16:15Z,41843.16,34.93932,"Perdue Foods has a goal of becoming the most trusted name in premium proteins by creating products for consumers and for retail and foodservice customers around the globe while changing the way animals are raised for food. It is part of Perdue Farms, a fourth-generation, family-owned food and agricultural business deeply rooted in tradition yet with a forward-thinking mindset. We believe that success starts with our people, and our culture is built on a foundation of teamwork, integrity, and re…",Maintenance Technician II,1,-79.773946,Adzuna::API::Response::Category,engineering-jobs,Engineering Jobs,Perdue Farms,Adzuna::API::Response::Company,"Rockingham, Richmond County",Adzuna::API::Response::Location,"['US', 'North Carolina', 'Richmond County', 'Rockingham']",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5867269851?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS25ERDJ2Q204UkcySG9tRllPTVhmUSIsImkiOiI1ODY3MjY5ODUxIn0.4oKs9NfV8EoMZhGJxiOOt_m4ZgOrYFPTTiHDPHYu_jk,61438.16,5867269851,2026-09-02T12:16:15Z,61438.16,32.458207,"Perdue Foods has a goal of becoming the most trusted name in premium proteins by creating products for consumers and for retail and foodservice customers around the globe while changing the way animals are raised for food. It is part of Perdue Farms, a fourth-generation, family-owned food and agricultural business deeply rooted in tradition yet with a forward-thinking mindset. We believe that success starts with our people, and our culture is built on a foundation of teamwork, integrity, and re…",Safety Supervisor - 2nd Shift,1,-83.731572,Adzuna::API::Response::Category,engineering-jobs,Engineering Jobs,Perdue Farms,Adzuna::API::Response::Company,"Perry, Houston County",Adzuna::API::Response::Location,"['US', 'Georgia', 'Houston County', 'Perry']",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5867269639?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NzI2OTYzOSIsInMiOiJLbkREMnZDbThSRzJIb21GWU9NWGZRIn0.CNxKGXxT73NnpFA8d_tldbVW8b-2bCMj-yZXDEerafo,134807.56,5867269639,2026-09-02T12:16:14Z,134807.56,,"About the Role: We have a current opening for a AgriTech & Biotech Science Manager NA and are actively reviewing applications. To lead open innovation initiatives for Ferrero Open Innovation within the Americas region, based at the Innovation Center in Chicago, with a focus on AgriTech and BioTech. Main Responsibilities: • Scout for technologies and partners, evaluating potential collaborations, and managing the development of selected projects within a dynamic, cross-functional environment. • …",AgriTech & Biotech Science Manager NA,1,,Adzuna::API::Response::Category,scientific-qa-jobs,Scientific & QA Jobs,Ferrero,Adzuna::API::Response::Company,"Chicago, Cook County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Cook County', 'Chicago']",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5867269759?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS25ERDJ2Q204UkcySG9tRllPTVhmUSIsImkiOiI1ODY3MjY5NzU5In0.5G9eLIruS8cfDjACly1yJCgK4RTPyFhGwcwWNMDOCn4,85275.83,5867269759,2026-09-02T12:16:14Z,85275.83,39.799492,"Job Requisition ID: 57263 Opening Date: 09/02/2026 Closing Date: 09/17/2026 Agency: Department of Children and Family Services Class Title: SENIOR PUBLIC SERVICE ADMIN (40070) Skill Option: General Administration/Business Marketing/Labor/Personnel Bilingual Option: None Salary: Anticipated Starting Salary $9,800 to $11,500 Monthly Job Type: Salaried Category: Full Time Number of Vacancies: 1 Bargaining Unit Code: None Merit Comp Code: Term Appointment/ Agency Work Hours : Monday - Friday 8:30 A…",PRODUCT MANAGER,1,-89.649874,Adzuna::API::Response::Category,admin-jobs,Admin Jobs,State of Illinois,Adzuna::API::Response::Company,"Springfield, Sangamon County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Sangamon County', 'Springfield']",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5867269516?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS25ERDJ2Q204UkcySG9tRllPTVhmUSIsImkiOiI1ODY3MjY5NTE2In0.NdDaTBRvP8Rg_yh43xjF_kCoDK5MkIaAq9iC2LOIciA,50353.44,5867269516,2026-09-02T12:16:13Z,50353.44,39.120042,"Job Requisition ID: 58411 - IPR 26-01739 Opening Date: 09/02/2026 Closing Date: 10/01/2026 Agency: Department of Transportation Class Title: CIVIL ENGINEER INTERN (PW109) Salary: $3,844/month; monthly amount equals approximately $22.09/hour. The hourly rate will vary slightly depending on number of days available for work in the pay period. Interns will be paid for all hours worked Job Type: Hourly Category: Part Time Number of Vacancies: 10 Bargaining Unit Code: Non-Bargaining Unit Work Hours …",CIVIL ENGINEER INTERN - DISTRICT 7,1,-88.543383,Adzuna::API::Response::Category,engineering-jobs,Engineering Jobs,State of Illinois,Adzuna::API::Response::Company,"Effingham, Effingham County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Effingham County', 'Effingham']",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5867269495?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NzI2OTQ5NSIsInMiOiJLbkREMnZDbThSRzJIb21GWU9NWGZRIn0.pdMngVObuLr_Epy1m0f-d5SbuEJzPr2c0Fw1M-6V-Gc,46194.32,5867269495,2026-09-02T12:16:13Z,46194.32,47.87222,"The Simplot Company is a diverse, privately held global food and agriculture company headquartered in Boise, Idaho. We are a true farm-to-table company with an integrated portfolio including food processing and food brands, phosphate mining, fertilizer manufacturing, farming, ranching and cattle production, and other enterprises related to agriculture. Summary This job is responsible for operating material handling equipment in a safe manner for the purpose of moving, locating, stacking and cou…",HBF Forklift Operator (Crew D) Grand Forks,1,-97.12256,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Simplot,Adzuna::API::Response::Company,"Grand Forks, Grand Forks County",Adzuna::API::Response::Location,"['US', 'North Dakota', 'Grand Forks County', 'Grand Forks']",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5867269531?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS25ERDJ2Q204UkcySG9tRllPTVhmUSIsImkiOiI1ODY3MjY5NTMxIn0.q68dIkIzEzSE6-dm1bEBxuIwU_YQkSB4kynYGdMzzDw,41614.53,5867269531,2026-09-02T12:16:13Z,41614.53,41.366594,"Job Requisition ID: 58420 - IPR 26-01775 Opening Date: 09/02/2026 Closing Date: 10/01/2026 Agency: Department of Transportation Class Title: SEASONAL ENGINEERING INTERN - PW017 Salary: $26.07/Hour Job Type: Salaried Category: Full Time Number of Vacancies: 12 Bargaining Unit Code: Non Bargaining Unit Work Hours : Project Implementation-7:00AM - 3:30PM; Monday-Friday/Program Development-8:00AM - 4:30PM; Mon-Fri Anticipated Hybrid Work Schedule Availability :1 to 5 Days per week in office, depend…",SEASONAL ENGINEERING INTERN - DISTRICT 3,1,-88.859149,Adzuna::API::Response::Category,engineering-jobs,Engineering Jobs,State of Illinois,Adzuna::API::Response::Company,"Ottawa, LaSalle County",Adzuna::API::Response::Location,"['US', 'Illinois', 'LaSalle County', 'Ottawa']",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5867269571?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS25ERDJ2Q204UkcySG9tRllPTVhmUSIsImkiOiI1ODY3MjY5NTcxIn0.niHYMVbDAQmsZOuwwnkaYQmv7LJz5pBMk1khFpp66o0,74944.46,5867269571,2026-09-02T12:16:13Z,74944.46,38.317271,"Job Requisition ID: 58447 Opening Date: 09/02/2026 Closing Date: 09/17/2026 Agency: Department of Children and Family Services Class Title: CHILD PROTECTION SPEC - 07163 Skill Option: None Bilingual Option: None Salary: Anticipated Starting Salary $6,768 monthly; Full Range $6,460 - $9,337 monthly Job Type: Salaried Category: Full Time Number of Vacancies: 1 Bargaining Unit Code: RC062 Technical Employees, AFSCME Merit Comp Code: Work Hours : M-F 8:30am-5pm Anticipated Hybrid Work Schedule Avai…",CHILD PROTECTION SPECIALIST,1,-88.90312,Adzuna::API::Response::Category,legal-jobs,Legal Jobs,State of Illinois,Adzuna::API::Response::Company,"Mount Vernon, Jersey County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Jersey County', 'Mount Vernon']",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5867269601?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NzI2OTYwMSIsInMiOiJLbkREMnZDbThSRzJIb21GWU9NWGZRIn0.jpbDWs8OW3zi4qj0R0FMSC_efBNWWjcJpeIgji3PpmY,87780.03,5867269601,2026-09-02T12:16:13Z,87780.03,38.615556,"Job Requisition ID: 58437 Opening Date: 09/01/2026 Closing Date: 09/16/2026 Agency: Department of Natural Resources Class Title: SITE ASSISTANT SUPT I - 41071 Skill Option: None Bilingual Option: None Salary: Anticipated Starting Salary $5,328 monthly; Full Range $5,328 - $7,480 monthly Job Type: Salaried Category: Full Time Number of Vacancies: 1 Bargaining Unit Code: RC062 Technical Employees, AFSCME Merit Comp Code: N/A Work Hours : Tues-Sat 7:00am - 3:00 pm Anticipated Hybrid Work Schedule …",SITE ASSISTANT SUPERINTENDENT I,1,-90.127778,Adzuna::API::Response::Category,trade-construction-jobs,Trade & Construction Jobs,State of Illinois,Adzuna::API::Response::Company,"East Saint Louis, Saint Clair County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Saint Clair County', 'East Saint Louis']",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5867269512?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NzI2OTUxMiIsInMiOiJLbkREMnZDbThSRzJIb21GWU9NWGZRIn0.U30Bv0KIADIz390nhmfktc5PSYipB2DZHllug9S7xO0,37495.31,5867269512,2026-09-02T12:16:13Z,37495.31,46.252,"The Simplot Company is a diverse, privately held global food and agriculture company headquartered in Boise, Idaho. We are a true farm-to-table company with an integrated portfolio including food processing and food brands, phosphate mining, fertilizer manufacturing, farming, ranching and cattle production, and other enterprises related to agriculture. Summary Under general direction, the Operations Support performs a variety of job responsibilities which may include delivery of fertilizer and …","Operations Support 1 (Non-DOT) - Wishek, ND",1,-99.586,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Simplot,Adzuna::API::Response::Company,"Wishek, McIntosh County",Adzuna::API::Response::Location,"['US', 'North Dakota', 'McIntosh County', 'Wishek']",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5867269566?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS25ERDJ2Q204UkcySG9tRllPTVhmUSIsImkiOiI1ODY3MjY5NTY2In0.XLU8buIhpyiqPKfv1K58KkshGDbX91Uf6rcou-78b94,67068.01,5867269566,2026-09-02T12:16:13Z,67068.01,42.952658,"As an Operations Supervisor at Kellanova, you will play a key leadership role overseeing overnight manufacturing and warehouse operations. You will supervise hourly employees and ensure production and logistics plans are executed safely, efficiently, and in compliance with quality and regulatory standards. This role is ideal for a confident leader who thrives in an independent environment and enjoys making real‑time decisions. Your leadership will directly support plant performance and operatio…",Operations Supervisor,1,-85.649898,Adzuna::API::Response::Category,manufacturing-jobs,Manufacturing Jobs,Kellanova,Adzuna::API::Response::Company,"Grand Rapids, Kent County",Adzuna::API::Response::Location,"['US', 'Michigan', 'Kent County', 'Grand Rapids']",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5867269522?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS25ERDJ2Q204UkcySG9tRllPTVhmUSIsImkiOiI1ODY3MjY5NTIyIn0.WkNl24ZLXxM7eEwrBckEVod2O9tKPWOWRwMTlaov2o0,47727.45,5867269522,2026-09-02T12:16:13Z,47727.45,47.87222,"The Simplot Company is a diverse, privately held global food and agriculture company headquartered in Boise, Idaho. We are a true farm-to-table company with an integrated portfolio including food processing and food brands, phosphate mining, fertilizer manufacturing, farming, ranching and cattle production, and other enterprises related to agriculture. Summary This job is responsible for the operation of the line 1 or 4 blanchers, dryer, fryer, and related systems. The fryer operator has primar…",Line 1 Process Fry Operator (Crew A) Grand Forks,1,-97.12256,Adzuna::API::Response::Category,manufacturing-jobs,Manufacturing Jobs,Simplot,Adzuna::API::Response::Company,"Grand Forks, Grand Forks County",Adzuna::API::Response::Location,"['US', 'North Dakota', 'Grand Forks County', 'Grand Forks']",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5867269622?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS25ERDJ2Q204UkcySG9tRllPTVhmUSIsImkiOiI1ODY3MjY5NjIyIn0.rnXerLCm5LjeMQ2pbJOGHleWxw14MuOgNgoQ5TacQnE,50195.51,5867269622,2026-09-02T12:16:13Z,50195.51,38.075677,"SP Industries Inc. is hiring for our team in Pocomoke City, MD and has an immediate opening for a Machine Operator - 2nd Shift . In this role, the right candidate will assemble completed desiccators and pipette pumps from component parts, test the completed desiccators and pipette pumps, then pack them for shipment. This is a full-time 4-10 hour 2nd shift position, Monday - Thursday with hours 4pm - 2:30am. ESSENTIAL DUTIES and RESPONSIBILITIES Removes molded products from the molding machine a…",Machine Operator - 2nd Shift,1,-75.567981,Adzuna::API::Response::Category,manufacturing-jobs,Manufacturing Jobs,ATS Automation,Adzuna::API::Response::Company,"Pocomoke, Worcester County",Adzuna::API::Response::Location,"['US', 'Maryland', 'Worcester County', 'Pocomoke']",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5867269291?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiS25ERDJ2Q204UkcySG9tRllPTVhmUSIsImkiOiI1ODY3MjY5MjkxIn0.Y_BjUpwf68Dyi8bZ6etPNfc_EUvVEkS6MfNQjvFGVVU,37792.23,5867269291,2026-09-02T12:16:12Z,37792.23,33.826185,"Working at Purolator International is more than a job. It's an opportunity to be part of a winning team and to contribute to the success of our growing company. Purolator International is a leading U.S. based supply chain logistics solutions provider specializing in the air and ground forwarding of express, freight and parcel shipments, customs brokerage, and fulfillment and delivery services to, from and within North America. We are a subsidiary of Purolator Inc., Canada’s largest leading inte…",Warehouse Support Representative I U.S.,1,-118.258874,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Purolator,Adzuna::API::Response::Company,"Carson, Los Angeles County",Adzuna::API::Response::Location,"['US', 'California', 'Los Angeles County', 'Carson']",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5867269383?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2NzI2OTM4MyIsInMiOiJLbkREMnZDbThSRzJIb21GWU9NWGZRIn0.iVI7Lw6BHWcN6Yp8LlTs5atVNsKCOEmwa-hq4Qqhj58,58134.15,5867269383,2026-09-02T12:16:12Z,58134.15,38.742432,"Great companies need great teams to propel their operations. Join the group that solves business challenges and enhances the way we work and grow. Working at Gainwell carries its rewards. You’ll have an incredible opportunity to grow your career in a company that values your contributions and puts a premium on work flexibility, learning, and career development. Summary Supports the business process services team in delivering efficient and effective outsourced processes and services within a sp…","Screening Coordinator - Roseville, CA - Hybrid",1,-121.251191,Adzuna::API::Response::Category,engineering-jobs,Engineering Jobs,Gainwell Technologies LLC,Adzuna::API::Response::Company,"Roseville, Placer County",Adzuna::API::Response::Location,"['US', 'California', 'Placer County', 'Roseville']",,
