salary_max,title,id,adref,longitude,salary_min,salary_is_predicted,redirect_url,__CLASS__,latitude,created,description,category.__CLASS__,category.tag,category.label,company.__CLASS__,company.display_name,location.__CLASS__,location.display_name,location.area,contract_time,contract_type
90950.77,Lead Data Architect - Data Lakes,5795674213,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NTY3NDIxMyIsInMiOiJRcDQ3SFhWODhSRzZKUDBuR2hmTFZnIn0.zhMJzYzaccnFx9VH8XTEtXa0-asyvmMpG_i7lVMYYIY,-77.45,90950.77,1,https://www.adzuna.com/land/ad/5795674213?se=Qp47HXV88RG6JP0nGhfLVg&utm_medium=api&utm_source=abfa41a4&v=24CB8DA7668BAE990AB4FE3E03DEEC5B3E8998F7,Adzuna::API::Response::Job,37.56,2026-07-10T11:23:01Z,"This is a 6 month contract-to-hire and needs to meet Client full-time conversion policies. Those dependent on a work permit sponsor now or anytime in the future (i e H1B, OPT, CPT, etc ) do not meet Client requirements for this opening. MUST BE HYBRID in Richmond, VA MUST BE W2; No Corp-to-Corp The Lead Data Architect provides strategic and hands-on leadership across divisional data initiatives, guiding delivery teams in building scalable data solutions within a modern cloud-based data ecosyste…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Adzuna::API::Response::Company,Albano Systems Inc,Adzuna::API::Response::Location,"Richmond, Richmond County","['US', 'Virginia', 'Richmond County', 'Richmond']",,
130398.05,Salesforce Architect,5795674242,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NTY3NDI0MiIsInMiOiJRcDQ3SFhWODhSRzZKUDBuR2hmTFZnIn0.xBdtHeGdrZtoIDEvsZj2GW7HwbNC3JK6uZ8Gk3F22Zs,-84.6228,130398.05,1,https://www.adzuna.com/land/ad/5795674242?se=Qp47HXV88RG6JP0nGhfLVg&utm_medium=api&utm_source=abfa41a4&v=825C407416FBE9C3F905E7F450E677D7A085CBEE,Adzuna::API::Response::Job,42.7039,2026-07-10T11:23:01Z,"Job ID: MI-161057 Hybrid/Local (Lansing ONLY) MI Govt Salesforce Architect (Salesforce certification must/5 pages resume/15) with DevOps, CI/CD, Agile, SQL/Oracle, Java/web services experience Location: Lansing, MI (DHHS) Duration: 12 Months Interview Process: 60-minute Virtual Interview via MS Teams (video required). Candidates should join from a laptop and be prepared to share their screen if requested. A screenshot photo of candidate will be required for any interviews as well as a vendor pr…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Adzuna::API::Response::Company,Innosoul inc,Adzuna::API::Response::Location,"Dimondale, Eaton County","['US', 'Michigan', 'Eaton County', 'Dimondale']",,
86639.3,"Direct Client: Project Manager @ Atlanta, GA – Hybrid",5795674132,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUXA0N0hYVjg4Ukc2SlAwbkdoZkxWZyIsImkiOiI1Nzk1Njc0MTMyIn0.7SAfybVQTswi10wGZh-JD1nnyBpQRc_8nOLC_di9oIY,-84.3879,86639.3,1,https://www.adzuna.com/land/ad/5795674132?se=Qp47HXV88RG6JP0nGhfLVg&utm_medium=api&utm_source=abfa41a4&v=3AB87A446F2FBEFFFE1A355943A94C7F0FD00D2B,Adzuna::API::Response::Job,33.7487,2026-07-10T11:23:00Z,"Project Manager Atlanta, GA – Hybrid 6 Months Contract Looking for the candidates who can work without any visa sponsorship. Under broad supervision, manages projects through full life cycle from project definition through implementation of project deliverables. Creates collaborative partnership with all internal and external team members to accomplish the deliverables. Position Summary The Enterprise Project Manager is responsible for leading, coordinating, and implementing projects for the so…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Adzuna::API::Response::Company,"KSN Technologies, Inc.",Adzuna::API::Response::Location,"Northlake, DeKalb County","['US', 'Georgia', 'DeKalb County', 'Northlake']",,
45196.49,Reception & IT Support Coordinator,5795674093,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUXA0N0hYVjg4Ukc2SlAwbkdoZkxWZyIsImkiOiI1Nzk1Njc0MDkzIn0.eqtqQBVW7OXP4-L8Nhjk8r3RvkgWxrL7fjcKuRHlFwk,-94.5996,45196.49,1,https://www.adzuna.com/land/ad/5795674093?se=Qp47HXV88RG6JP0nGhfLVg&utm_medium=api&utm_source=abfa41a4&v=31C1EE51C7440145C5210733581CF192D6781E63,Adzuna::API::Response::Job,39.1039,2026-07-10T11:23:00Z,"Reception & IT Support Coordinator Summary This role supports the office operations and IT team during a critical transition into a newly owned facility. The position exists to manage daily building opening/closing procedures, handle frontline reception duties, and serve as onsite ""smart hands"" for the IT Director by setting up audio-visual (AV) equipment and troubleshooting technical needs. The coordinator will own the front desk experience, act as the primary point of contact for visitors and…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Adzuna::API::Response::Company,TriCom Technical Services,Adzuna::API::Response::Location,"Kansas City, Jackson County","['US', 'Missouri', 'Jackson County', 'Kansas City']",,
90879.67,SAP Finance & SAP Data Consultant,5795674140,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NTY3NDE0MCIsInMiOiJRcDQ3SFhWODhSRzZKUDBuR2hmTFZnIn0.3bxDM1V8VBdddcRDqjfANjubQ0oWpgnsdvgBR_vEtnI,-116.217613,90879.67,1,https://www.adzuna.com/land/ad/5795674140?se=Qp47HXV88RG6JP0nGhfLVg&utm_medium=api&utm_source=abfa41a4&v=C5973CAA9CF41DEF4AB7B34CE31ACB645E6D72FC,Adzuna::API::Response::Job,43.613697,2026-07-10T11:23:00Z,"Job Title: SAP Finance & SAP Data Consultant Location: Boise, ID (100% On-site) Duration: 6 Months Job Description We are seeking an experienced SAP Finance & SAP Data Consultant with 8–10 years of experience to support an SAP S/4HANA migration project. The ideal candidate will have strong expertise in SAP ERP data structures, financial reporting, and Power BI. Key Responsibilities Clean and prepare SAP master data, including cost centers and profit centers, for S/4HANA migration. Analyze SAP d…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Adzuna::API::Response::Company,Kanshe Infotech,Adzuna::API::Response::Location,"Boise, Ada County","['US', 'Idaho', 'Ada County', 'Boise']",,
58775.01,Data Center Physical Security & Access Provisioning Manager,5795674032,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NTY3NDAzMiIsInMiOiJRcDQ3SFhWODhSRzZKUDBuR2hmTFZnIn0.WMr77xvkGS39qq_hbzc3lbSVPY__S-deYviilvj3DQA,-79.931,58775.01,1,https://www.adzuna.com/land/ad/5795674032?se=Qp47HXV88RG6JP0nGhfLVg&utm_medium=api&utm_source=abfa41a4&v=FE08198520E3BB11FF9812468D07478452E313E7,Adzuna::API::Response::Job,32.7762,2026-07-10T11:23:00Z,"This role oversees the full lifecycle of physical access permissions across data center facilities, managing a team of provisioning specialists to ensure employees, contractors, and visitors have appropriate access while maintaining strict security compliance. The manager handles everything from badge issuance and onboarding to access audits, SLA adherence, and visitor/vendor protocols in a 24/7 environment. Strong cross-functional collaboration with security, IT, and compliance teams is centra…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Adzuna::API::Response::Company,Fexillon,Adzuna::API::Response::Location,"James Island, Charleston County","['US', 'South Carolina', 'Charleston County', 'James Island']",,
168002.08,Advanced Cloud Based Programmer,5795674188,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NTY3NDE4OCIsInMiOiJRcDQ3SFhWODhSRzZKUDBuR2hmTFZnIn0.m2J4F-FXDyxZmLlX55BzaHMlJ7IqTf6FN7ZPTrjauTI,-73.80007,168002.08,1,https://www.adzuna.com/land/ad/5795674188?se=Qp47HXV88RG6JP0nGhfLVg&utm_medium=api&utm_source=abfa41a4&v=0A7BA5D8E4A7C35057A151CF9CA8677B6C5578AD,Adzuna::API::Response::Job,42.64469,2026-07-10T11:23:00Z,"JOB DESCRIPTION Key Responsibilities: Design, develop, enhance, and maintain chatbot and virtual agent solutions built on Google Cloud Platform. Build and support conversational AI applications using Google Dialogflow and related technologies. Develop and implement Generative AI agents and solutions leveraging modern AI frameworks and services. Design and implement Retrieval-Augmented Generation (RAG) architectures and prompt engineering strategies. Develop and maintain backend services and API…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Adzuna::API::Response::Company,Eclaro,Adzuna::API::Response::Location,"Elsmere, Albany County","['US', 'New York', 'Albany County', 'Elsmere']",,
66224.34,Technology Support Coordinator,5795674128,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NTY3NDEyOCIsInMiOiJRcDQ3SFhWODhSRzZKUDBuR2hmTFZnIn0.nOEPMbh-pc3KPlGRRWTtUJwm2i14diVAMP_PbvCjBpw,-80.0925,66224.34,1,https://www.adzuna.com/land/ad/5795674128?se=Qp47HXV88RG6JP0nGhfLVg&utm_medium=api&utm_source=abfa41a4&v=3F8F59D03839284E9FA5C0706F697F8D58DE7170,Adzuna::API::Response::Job,26.23272,2026-07-10T11:23:00Z,Requirements 5 or more years of experience in computer operations and multiplatform IT systems support. Proficiency in enterprise ticketing systems and IT Service Management principles. Experience in supervising hardware and software troubleshooting across distributed networks. Experience with performing quality assurance checks to ensure strict Service Level Agreement compliance. Experience in coordinating enterprise audiovisual configurations and video conferencing solutions. Experience with …,Adzuna::API::Response::Category,it-jobs,IT Jobs,Adzuna::API::Response::Company,"Resourcesoft, Inc.",Adzuna::API::Response::Location,"Pompano Beach, Broward County","['US', 'Florida', 'Broward County', 'Pompano Beach']",,
126113.18,DCA Enterprise Project Manager,5795674201,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NTY3NDIwMSIsInMiOiJRcDQ3SFhWODhSRzZKUDBuR2hmTFZnIn0.XoEUl62UFE2FoNneACAg24GT_urIhOuuvnhZ2LShmwg,-84.3879,126113.18,1,https://www.adzuna.com/land/ad/5795674201?se=Qp47HXV88RG6JP0nGhfLVg&utm_medium=api&utm_source=abfa41a4&v=0793188078FCC3D35DA186D2936B2487199AE5A3,Adzuna::API::Response::Job,33.7487,2026-07-10T11:23:00Z,"Job Title: DCA Enterprise Project Manager (806988) Location: 60 Executive Park South, NE Atlanta, GA 30329 (Hybrid) Locals USC Under broad supervision, manages projects through full life cycle from project definition through implementation of project deliverables. Creates collaborative partnership with all internal and external team members to accomplish the deliverables. Position Summary The Enterprise Project Manager is responsible for leading, coordinating, and implementing projects for the …",Adzuna::API::Response::Category,it-jobs,IT Jobs,Adzuna::API::Response::Company,Indus River Technologies Inc.,Adzuna::API::Response::Location,"Northlake, DeKalb County","['US', 'Georgia', 'DeKalb County', 'Northlake']",,
95242.98,IT Project Manager,5795674036,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NTY3NDAzNiIsInMiOiJRcDQ3SFhWODhSRzZKUDBuR2hmTFZnIn0._h9nfsKVUSCww62FhP5Bn9LVYmGkk2vjr55P4mL9JZg,-88.507536,95242.98,1,https://www.adzuna.com/land/ad/5795674036?se=Qp47HXV88RG6JP0nGhfLVg&utm_medium=api&utm_source=abfa41a4&v=4F119D185E7726FCBADA610F571DFB517833A772,Adzuna::API::Response::Job,30.552635,2026-07-10T11:23:00Z,"Job Description Position Description and Job Skill Set Contractor should have knowledge in the laws, rules and regulations of the E-rate program administered, a federal entity for telecommunications discounts to schools and libraries. Contractor will perform and/or review site assessments and work with library system directors to determine their local needs. Contractor will work with library system to properly file for discounts in the portal to obtain E-rate discounts. These services will incl…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Adzuna::API::Response::Company,Info Origin Inc.,Adzuna::API::Response::Location,"Moss Point, Jackson County","['US', 'Mississippi', 'Jackson County', 'Moss Point']",,
96541.28,Enterprise Architecture Analyst,5795674025,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NTY3NDAyNSIsInMiOiJRcDQ3SFhWODhSRzZKUDBuR2hmTFZnIn0.Amx7zNwMydG9JrHhv2JokFcA2YDihwopvisx17Dyc_M,-83.9168,96541.28,1,https://www.adzuna.com/land/ad/5795674025?se=Qp47HXV88RG6JP0nGhfLVg&utm_medium=api&utm_source=abfa41a4&v=09D7E5A934E8DFC10CE14A4CDA6C2D1CF350A9DD,Adzuna::API::Response::Job,35.9626,2026-07-10T11:23:00Z,"Enterprise Architecture Analyst Role Overview We are seeking a practical, business-minded Enterprise Architecture professional who can operate at the intersection of business needs, IT delivery, systems, infrastructure, security, and enterprise applications. This is not a highly specialized or ivory-tower architecture role. The right person will be a flexible, hands-on individual contributor who is comfortable wearing multiple hats, asking good questions, documenting current and future state, b…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Adzuna::API::Response::Company,Patriot Talent Solutions,Adzuna::API::Response::Location,"Knoxville, Knox County","['US', 'Tennessee', 'Knox County', 'Knoxville']",,
85999.99,Senior Business Intelligence Analyst Specialist,5795674194,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUXA0N0hYVjg4Ukc2SlAwbkdoZkxWZyIsImkiOiI1Nzk1Njc0MTk0In0.1qH2hMoO6rvs7g9D5ojvt-tpxq7S2v4WTX6IqiP5rRs,-97.865683,85999.99,1,https://www.adzuna.com/land/ad/5795674194?se=Qp47HXV88RG6JP0nGhfLVg&utm_medium=api&utm_source=abfa41a4&v=D3F920F33B19E620DA2768B8280DE730961ADABE,Adzuna::API::Response::Job,30.320233,2026-07-10T11:23:00Z,"Job Title: Business Intelligence Analyst Specialist Location: Austin, TX Local Candidates Only – Must currently reside in Texas Job Overview The project involves a targeted data curation initiative within the Performance Management & Analytics System (PMAS) to support Medicaid Reporting for Medicaid Personal Care Services. This project follows an Agile development methodology. The selected candidate will serve as a Senior Business/Systems Analyst and Test Lead, responsible for gathering busines…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Adzuna::API::Response::Company,Kanshe Infotech,Adzuna::API::Response::Location,"Bee Cave, Travis County","['US', 'Texas', 'Travis County', 'Bee Cave']",,
159933.36,"Need Google Cloud Platform Engineer - Jersey City, NJ - Only/ OPT / L2s - W2 / 1099",5795674175,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUXA0N0hYVjg4Ukc2SlAwbkdoZkxWZyIsImkiOiI1Nzk1Njc0MTc1In0.NeJEk_D2tTIH2WYl3fbG_zVn_HxfFffmcl-xlAHY21o,-74.0784,159933.36,1,https://www.adzuna.com/land/ad/5795674175?se=Qp47HXV88RG6JP0nGhfLVg&utm_medium=api&utm_source=abfa41a4&v=7E101488C579892E461EC7B470763C05BC524933,Adzuna::API::Response::Job,40.7282,2026-07-10T11:23:00Z,"Job Title: Google Cloud Platform Engineer Function: Platform Engineering Primary Skillset: Google Cloud Platform, Python, Terraform, Security Secondary Skillset: IAM, Networking, CI/CD, SRE, Vertex AI, Kubernetes Job Summary We are looking for a skilled Google Cloud Platform Platform Engineer to build, automate, secure, and operate cloud platforms on Google Cloud Platform. The role requires strong hands-on expertise in Google Cloud Platform, Python, Terraform, and cloud security, with supportin…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Adzuna::API::Response::Company,Radiantze,Adzuna::API::Response::Location,"Five Corners, Hudson County","['US', 'New Jersey', 'Hudson County', 'Five Corners']",,
39441.39,Assistant General Manager,5795671079,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUXA0N0hYVjg4Ukc2SlAwbkdoZkxWZyIsImkiOiI1Nzk1NjcxMDc5In0.G18ydihOqD_djeGA4hAR-Ca6UP_Zi0hSpsU6c70leys,-84.085443,39441.39,1,https://www.adzuna.com/details/5795671079?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,39.630402,2026-07-10T11:22:33Z,"If you have an interest in being part of one of the fastest growing industries in the nation in you may consider wanting to work for Trulieve! If you have a desire to help others in need through your efforts, this may be the role for you! At Trulieve, we strive to bring our patients the relief they need in a product they can trust. Our plants are hand-grown in an environment specially designed to reduce unwanted chemicals and pests, keeping the process as natural as possible at every turn. Our …",Adzuna::API::Response::Category,retail-jobs,Retail Jobs,Adzuna::API::Response::Company,Trulieve,Adzuna::API::Response::Location,"Beaver Creek, Greene County","['US', 'Ohio', 'Greene County', 'Beaver Creek']",,
28636.02,Temporary Shift Supervisor,5795671098,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUXA0N0hYVjg4Ukc2SlAwbkdoZkxWZyIsImkiOiI1Nzk1NjcxMDk4In0.sTGClh5Fk1YlGxxrpvUEjVEfhnV1VdptVbpU1LlHqsM,-84.085443,28636.02,1,https://www.adzuna.com/details/5795671098?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,39.630402,2026-07-10T11:22:33Z,"If you have an interest in being part of one of the fastest growing industries in the nation in you may consider wanting to work for Trulieve! If you have a desire to help others in need through your efforts, this may be the role for you! At Trulieve, we strive to bring our patients the relief they need in a product they can trust. Our plants are hand-grown in an environment specially designed to reduce unwanted chemicals and pests, keeping the process as natural as possible at every turn. Our …",Adzuna::API::Response::Category,retail-jobs,Retail Jobs,Adzuna::API::Response::Company,Trulieve,Adzuna::API::Response::Location,"Beaver Creek, Greene County","['US', 'Ohio', 'Greene County', 'Beaver Creek']",,
28710.67,Associate Inventory Manager,5795671049,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUXA0N0hYVjg4Ukc2SlAwbkdoZkxWZyIsImkiOiI1Nzk1NjcxMDQ5In0.FYYqAesuxJFXI7eyk_z-8TaMZ2FHdgNUx6qiO9DEQfo,-112.07,28710.67,1,https://www.adzuna.com/details/5795671049?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,33.45,2026-07-10T11:22:33Z,"If you have an interest in being part of one of the fastest growing industries in the nation in you may consider wanting to work for Trulieve! If you have a desire to help others in need through your efforts, this may be the role for you! At Trulieve, we strive to bring our patients the relief they need in a product they can trust. Our plants are hand-grown in an environment specially designed to reduce unwanted chemicals and pests, keeping the process as natural as possible at every turn. Our …",Adzuna::API::Response::Category,retail-jobs,Retail Jobs,Adzuna::API::Response::Company,Trulieve,Adzuna::API::Response::Location,"Phoenix, Maricopa County","['US', 'Arizona', 'Maricopa County', 'Phoenix']",,
46441.59,Buyer II,5795671085,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUXA0N0hYVjg4Ukc2SlAwbkdoZkxWZyIsImkiOiI1Nzk1NjcxMDg1In0.xZHt0zfm4V9v6RmRo1nXWA04xf6Zi8ZMuf67vTMpGWE,-82.78864,46441.59,1,https://www.adzuna.com/details/5795671085?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,27.981827,2026-07-10T11:22:33Z,"If you have an interest in being part of one of the fastest growing industries in the nation in you may consider wanting to work for Trulieve! If you have a desire to help others in need through your efforts, this may be the role for you! At Trulieve, we strive to bring our patients the relief they need in a product they can trust. Our plants are hand-grown in an environment specially designed to reduce unwanted chemicals and pests, keeping the process as natural as possible at every turn. Our …",Adzuna::API::Response::Category,admin-jobs,Admin Jobs,Adzuna::API::Response::Company,Trulieve,Adzuna::API::Response::Location,"Clearwater, Pinellas County","['US', 'Florida', 'Pinellas County', 'Clearwater']",,
51449.36,Post Harvest Technician I,5795670924,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NTY3MDkyNCIsInMiOiJRcDQ3SFhWODhSRzZKUDBuR2hmTFZnIn0.-jcvB8LNQuy8nnQ6fFNIUr92HBoZohOUgOpdVdCn_lU,-83.30042,51449.36,1,https://www.adzuna.com/details/5795670924?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,30.41966,2026-07-10T11:22:32Z,"If you have an interest in being part of one of the fastest growing industries in the nation in you may consider wanting to work for Trulieve! If you have a desire to help others in need through your efforts, this may be the role for you! At Trulieve, we strive to bring our patients the relief they need in a product they can trust. Our plants are hand-grown in an environment specially designed to reduce unwanted chemicals and pests, keeping the process as natural as possible at every turn. Our …",Adzuna::API::Response::Category,manufacturing-jobs,Manufacturing Jobs,Adzuna::API::Response::Company,Trulieve,Adzuna::API::Response::Location,"Lee, Madison County","['US', 'Florida', 'Madison County', 'Lee']",,
