__CLASS__,redirect_url,title,adref,id,longitude,salary_is_predicted,description,salary_max,created,latitude,salary_min,category.__CLASS__,category.tag,category.label,company.display_name,company.__CLASS__,location.__CLASS__,location.area,location.display_name,contract_time,contract_type
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815441706?utm_medium=api&utm_source=abfa41a4,Maintenance Mechanic,eyJhbGciOiJIUzI1NiJ9.eyJzIjoickJ3YTJUYUk4UkdGZnJXcDJCaUVjZyIsImkiOiI1ODE1NDQxNzA2In0.F09DKfxUWtlJT9IWeoP4mxNqOD8Y3CiYu2vFh63oOzQ,5815441706,-119.484204,1,"ARE YOU A CURRENT US FOODS EMPLOYEE? PLEASE APPLY DIRECTLY THROUGH OUR INTERNAL WORKDAY CAREER SITE Join Our Community of Food People! BASIC PURPOSE Responsible for upkeep and maintenance of warehouse-related equipment (i.e. pallet jacks, highlifts, forklifts, batteries, etc). This keeps day and night warehouse operations functional to ensure efficient shipping and receiving of product. Compensation depends on relevant experience and/or education, specific skills, function, geographic location,…",39857.55,2026-07-25T10:31:49Z,36.454677,39857.55,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,"US Foods, Inc.",Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'California', 'Tulare County', 'Traver']","Traver, Tulare County",full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815441704?utm_medium=api&utm_source=abfa41a4,Delivery Driver Grimes,eyJhbGciOiJIUzI1NiJ9.eyJzIjoickJ3YTJUYUk4UkdGZnJXcDJCaUVjZyIsImkiOiI1ODE1NDQxNzA0In0.x-XywRdCnTtaJHRBf6Bxe0y2oCnVDlw5W3i4G0bNeig,5815441704,-93.743106,1,"ARE YOU A CURRENT US FOODS EMPLOYEE? PLEASE APPLY DIRECTLY THROUGH OUR INTERNAL WORKDAY CAREER SITE Join Our Community of Food People! Job Description BECOME A US FOODS® DRIVER! Ready to build a career with a company that’s leading the foodservice industry? Pay: Our drivers start at $32.09 per hour PLUS over time! $10,000 retention bonus for eligible new hires! Schedule: Local position home every day! Monday – Friday Weekends off 3AM – 6AM Start times Benefits : All benefits are available start…",79934.38,2026-07-25T10:31:48Z,41.572796,79934.38,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,"US Foods, Inc.",Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Iowa', 'Polk County', 'West Des Moines']","West Des Moines, Polk County",full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815441703?utm_medium=api&utm_source=abfa41a4,Electronics Technician II,eyJhbGciOiJIUzI1NiJ9.eyJzIjoickJ3YTJUYUk4UkdGZnJXcDJCaUVjZyIsImkiOiI1ODE1NDQxNzAzIn0.RJDa9f00iPAzME05vErf2U3CERqoeMt-kheJnVVbSuY,5815441703,-87.644729,1,"Build your best future with the Johnson Controls team! Who we are: Johnson Controls is global leader in smart, healthy, and sustainable buildings. Our mission is to reimagine the performance of buildings to serve people, places, and the planet. Join a winning team that enables you to build your best future! Our teams are uniquely positioned to support a multitude of industries across the globe. You will have the opportunity to develop yourself through meaningful work projects and learning oppor…",65998.31,2026-07-25T10:31:47Z,45.085203,65998.31,Adzuna::API::Response::Category,engineering-jobs,Engineering Jobs,Johnson Controls,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Marinette County', 'Menekaunee']","Menekaunee, Marinette County",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815441687?utm_medium=api&utm_source=abfa41a4,Maintenance Mechanic,eyJhbGciOiJIUzI1NiJ9.eyJzIjoickJ3YTJUYUk4UkdGZnJXcDJCaUVjZyIsImkiOiI1ODE1NDQxNjg3In0.cPVHixzh27HycPR-mFo4H4OGtW7yQzbsU0Fo-KLK2eo,5815441687,-119.584701,1,"ARE YOU A CURRENT US FOODS EMPLOYEE? PLEASE APPLY DIRECTLY THROUGH OUR INTERNAL WORKDAY CAREER SITE Join Our Community of Food People! BASIC PURPOSE Responsible for upkeep and maintenance of warehouse-related equipment (i.e. pallet jacks, highlifts, forklifts, batteries, etc). This keeps day and night warehouse operations functional to ensure efficient shipping and receiving of product. Compensation depends on relevant experience and/or education, specific skills, function, geographic location,…",38614.69,2026-07-25T10:31:39Z,36.659257,38614.69,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,"US Foods, Inc.",Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'California', 'Fresno County', 'Del Rey']","Del Rey, Fresno County",full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815441685?utm_medium=api&utm_source=abfa41a4,Delivery Driver Grimes,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQ0MTY4NSIsInMiOiJyQndhMlRhSThSR0ZmcldwMkJpRWNnIn0.dhQpIcwZsn-xbA_UQruuhxyN6e_-6xCNjnnRoQAX8cI,5815441685,-94.010474,1,"ARE YOU A CURRENT US FOODS EMPLOYEE? PLEASE APPLY DIRECTLY THROUGH OUR INTERNAL WORKDAY CAREER SITE Join Our Community of Food People! Job Description BECOME A US FOODS® DRIVER! Ready to build a career with a company that’s leading the foodservice industry? Pay: Our drivers start at $32.09 per hour PLUS over time! $10,000 retention bonus for eligible new hires! Schedule: Local position home every day! Monday – Friday Weekends off 3AM – 6AM Start times Benefits : All benefits are available start…",80430.97,2026-07-25T10:31:39Z,41.834649,80430.97,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,"US Foods, Inc.",Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Iowa', 'Dallas County', 'Bouton']","Bouton, Dallas County",full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815441686?utm_medium=api&utm_source=abfa41a4,Retail Merchandiser,eyJhbGciOiJIUzI1NiJ9.eyJzIjoickJ3YTJUYUk4UkdGZnJXcDJCaUVjZyIsImkiOiI1ODE1NDQxNjg2In0.vsrPj-h_vKijhlN-yu3ePolwGqsisqTUIMvvLAyHbfw,5815441686,-85.102568,1,"We want you to help us shape the future of shopping experiences and deliver on our purpose of connecting people with the products and experiences that enrich their lives. Joining Retail Odyssey, an Advantage Solutions company, means joining a network of 65,000 teammates serving 4,000 brands and retail customers across 40 countries. All the while, being provided the opportunities, support, and enrichment you need to grow your career. In this role, you will provide in-store merchandising support …",31754.73,2026-07-25T10:31:39Z,40.794713,31754.73,Adzuna::API::Response::Category,retail-jobs,Retail Jobs,The Retail Odyssey Company,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Indiana', 'Wells County', 'Tocsin']","Tocsin, Wells County",full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815441680?utm_medium=api&utm_source=abfa41a4,2026 Management & Sales Training Program - Carbondale IL,eyJhbGciOiJIUzI1NiJ9.eyJzIjoickJ3YTJUYUk4UkdGZnJXcDJCaUVjZyIsImkiOiI1ODE1NDQxNjgwIn0.YHWi7Nv-sqlrF4kZHj2fzdIlox7rsdVjaEslgcvLTIc,5815441680,-89.222915,1,"The Sherwin-Williams Management & Sales Training Program is an accelerated, entry-level position designed to prepare you for a Store Management role in 18-24 months. With Sherwin-Williams’ promote-from-within philosophy, you will have the opportunity to progress into an Assistant Store Manager position upon successful completion of the initial 8-week training. This position’s typical schedule is 44 hours per week, which may include evenings and/or weekends. During the program, you will collabor…",77927.38,2026-07-25T10:31:37Z,37.72622,77927.38,Adzuna::API::Response::Category,sales-jobs,Sales Jobs,Sherwin-Williams,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Jackson County', 'Carbondale']","Carbondale, Jackson County",full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815441675?utm_medium=api&utm_source=abfa41a4,CDL A Truck Driver,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQ0MTY3NSIsInMiOiJyQndhMlRhSThSR0ZmcldwMkJpRWNnIn0.B9gWY8qmoxBvDAOsyT2_2PMc82WaIyb62S2K3k2eybY,5815441675,-78.736617,1,ARE YOU A CURRENT US FOODS EMPLOYEE? PLEASE APPLY DIRECTLY THROUGH OUR INTERNAL WORKDAY CAREER SITE Join Our Community of Food People! Ready to build a career with a company that’s leading the foodservice industry? Here’s HOW we help YOU make it! 5K Retention BONUS! Our Top drivers can earn up to $100k annually. Altoona CDL A Drivers start at $32/hour. WEEKLY PAY! HOME DAILY! Current schedule: Monday through Friday . Dispatch between 3 AM – 5 AM (average of 50 hours/week).  Team members occasio…,120658.2,2026-07-25T10:31:36Z,40.49539,120658.2,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,"US Foods, Inc.",Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Cambria County', 'Ebensburg']","Ebensburg, Cambria County",full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815441673?utm_medium=api&utm_source=abfa41a4,Controls Systems Engineer (BAS/DDC/BMS/UMCS/FRCS) - International / OCONUS,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQ0MTY3MyIsInMiOiJyQndhMlRhSThSR0ZmcldwMkJpRWNnIn0.WziuEu4gmUgu6NEJiR7FjWPfG458fE0CBgQSc-kyO_A,5815441673,-98.656775,1,"Job Description We are seeking a Controls Specialist / Controls Systems Engineer to join our federal team supporting U.S. military and other U.S. federal government sites Outside the Continental United States (OCONUS). Our OCONUS team supports projects for the U.S. government, primarily for the Department of State supporting U.S. Embassies and for the Department of Defense supporting U.S. military bases in foreign countries (no designated war zone countries). Travel is based on the project need…",110800.88,2026-07-25T10:31:36Z,31.709263,110800.88,Adzuna::API::Response::Category,engineering-jobs,Engineering Jobs,Johnson Controls,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Texas']","Texas, US",full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815441674?utm_medium=api&utm_source=abfa41a4,Maintenance Mechanic,eyJhbGciOiJIUzI1NiJ9.eyJzIjoickJ3YTJUYUk4UkdGZnJXcDJCaUVjZyIsImkiOiI1ODE1NDQxNjc0In0.jCVMN3s6ToZABCBXRpYA2uhZgv-y0QNJsnzpytuGGko,5815441674,-119.18076,1,"ARE YOU A CURRENT US FOODS EMPLOYEE? PLEASE APPLY DIRECTLY THROUGH OUR INTERNAL WORKDAY CAREER SITE Join Our Community of Food People! BASIC PURPOSE Responsible for upkeep and maintenance of warehouse-related equipment (i.e. pallet jacks, highlifts, forklifts, batteries, etc). This keeps day and night warehouse operations functional to ensure efficient shipping and receiving of product. Compensation depends on relevant experience and/or education, specific skills, function, geographic location,…",35716.87,2026-07-25T10:31:36Z,36.71574,35716.87,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,"US Foods, Inc.",Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'California', 'Fresno County', 'Squaw Valley']","Squaw Valley, Fresno County",full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815441677?utm_medium=api&utm_source=abfa41a4,Logistics Driver,eyJhbGciOiJIUzI1NiJ9.eyJzIjoickJ3YTJUYUk4UkdGZnJXcDJCaUVjZyIsImkiOiI1ODE1NDQxNjc3In0.JCOVwIcTVSMxQaSob_wucx5A-Td5spFWUpqfmfKY6-4,5815441677,-83.9631,1,"ARE YOU A CURRENT US FOODS EMPLOYEE? PLEASE APPLY DIRECTLY THROUGH OUR INTERNAL WORKDAY CAREER SITE Join Our Community of Food People! We help YOU make it! US FOODS ® is one of the largest food distributors with a culture and history of promotion from within and unlimited career growth opportunities with ongoing job skills and leadership development training. We are looking for Logistics Truck Drivers who relish the chance to push their potential, grow and reap the rewards of joining the US FOO…",93456.69,2026-07-25T10:31:36Z,33.8883,93456.69,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,"US Foods, Inc.",Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Georgia', 'Gwinnett County', 'Grayson']","Grayson, Gwinnett County",full_time,contract
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815441672?utm_medium=api&utm_source=abfa41a4,Logistics Driver,eyJhbGciOiJIUzI1NiJ9.eyJzIjoickJ3YTJUYUk4UkdGZnJXcDJCaUVjZyIsImkiOiI1ODE1NDQxNjcyIn0.4FJSZ_sYsLhqeS4ynFspeAd8ac0-kaB9sgAXLET1izw,5815441672,-84.326517,1,"ARE YOU A CURRENT US FOODS EMPLOYEE? PLEASE APPLY DIRECTLY THROUGH OUR INTERNAL WORKDAY CAREER SITE Join Our Community of Food People! We help YOU make it! US FOODS ® is one of the largest food distributors with a culture and history of promotion from within and unlimited career growth opportunities with ongoing job skills and leadership development training. We are looking for Logistics Truck Drivers who relish the chance to push their potential, grow and reap the rewards of joining the US FOO…",98198.59,2026-07-25T10:31:35Z,33.720786,98198.59,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,"US Foods, Inc.",Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Georgia', 'DeKalb County', 'Candler-McAfee']","Candler-McAfee, DeKalb County",full_time,contract
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815441670?utm_medium=api&utm_source=abfa41a4,Meat Production Associate - Stock Yards,eyJhbGciOiJIUzI1NiJ9.eyJzIjoickJ3YTJUYUk4UkdGZnJXcDJCaUVjZyIsImkiOiI1ODE1NDQxNjcwIn0.-tg6GMaX4M2wZPw5DgZVjtzbwu35BnASyWvBbWb5OOc,5815441670,-88.077755,1,"ARE YOU A CURRENT US FOODS EMPLOYEE? PLEASE APPLY DIRECTLY THROUGH OUR INTERNAL WORKDAY CAREER SITE Join Our Community of Food People! THE STOCK YARDS STORY We’ve been providing chefs with expertly cut and portioned beef and pork for over 120 years, based on rigid meat-selection criteria, precise beef aging and expert trimming. Whatever your need, from white-linen presentation to casual family dining, our procurement experts will find the best-quality options that work for your budget and pack-…",42905.8,2026-07-25T10:31:34Z,41.919617,42905.8,Adzuna::API::Response::Category,manufacturing-jobs,Manufacturing Jobs,"US Foods, Inc.",Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'DuPage County', 'Glendale Heights']","Glendale Heights, DuPage County",full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815441663?utm_medium=api&utm_source=abfa41a4,CDL A Truck Driver,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQ0MTY2MyIsInMiOiJyQndhMlRhSThSR0ZmcldwMkJpRWNnIn0.8NzAfx1THotbllcSTEcHEn01rDXiEMos_QKloBS7bWA,5815441663,-78.42357,1,ARE YOU A CURRENT US FOODS EMPLOYEE? PLEASE APPLY DIRECTLY THROUGH OUR INTERNAL WORKDAY CAREER SITE Join Our Community of Food People! Ready to build a career with a company that’s leading the foodservice industry? Here’s HOW we help YOU make it! 5K Retention BONUS! Our Top drivers can earn up to $100k annually. Altoona CDL A Drivers start at $32/hour. WEEKLY PAY! HOME DAILY! Current schedule: Monday through Friday . Dispatch between 3 AM – 5 AM (average of 50 hours/week).  Team members occasio…,95151.66,2026-07-25T10:31:33Z,40.178162,95151.66,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,"US Foods, Inc.",Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Bedford County', 'Woodbury']","Woodbury, Bedford County",full_time,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815441664?utm_medium=api&utm_source=abfa41a4,Chick-fil-A Supervisor - Samford University,eyJhbGciOiJIUzI1NiJ9.eyJzIjoickJ3YTJUYUk4UkdGZnJXcDJCaUVjZyIsImkiOiI1ODE1NDQxNjY0In0.CLOvAdlnkCPHeKIpI7emQxA9DCMTKOLhbVPlceqAP5o,5815441664,-86.7938,1,"At Aramark , our site supervisors work in operations and supervise the employees in their designated retail location. Chick-fil-A at Samford University prioritizes customer service, friendly personas and delivering a quality product to our guests each and every time. A supervisor ensures that business runs smoothly and efficiently. Working for Aramark located at Samford University , offers the opportunity of teamwork and leadership development in a fast-paced environment as well as the opportun…",49020.67,2026-07-25T10:31:33Z,33.46391,49020.67,Adzuna::API::Response::Category,hospitality-catering-jobs,Hospitality & Catering Jobs,Aramark,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Alabama', 'Jefferson County', 'Homewood']","Homewood, Jefferson County",,
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815441661?utm_medium=api&utm_source=abfa41a4,Bilingual Sales Representative,eyJhbGciOiJIUzI1NiJ9.eyJzIjoickJ3YTJUYUk4UkdGZnJXcDJCaUVjZyIsImkiOiI1ODE1NDQxNjYxIn0.lVZuxCyJh-eKgCN7iEvFDe_X3rCHqaP25UlClgPMgsM,5815441661,-84.2571,1,"Job Description: We Deliver the Goods: Competitive pay and benefits, including Day 1 Health & Wellness Benefits, Employee Stock Purchase Plan, 401K Employer Matching, Education Assistance, Paid Time Off, and much more Growth opportunities performing essential work to support America’s food distribution system Safe and inclusive working environment, including culture of rewards, recognition, and respect Job Summary: Responsible for the development of independent account business, with emphasis o…",55056.84,2026-07-25T10:31:31Z,30.4293,55056.84,Adzuna::API::Response::Category,sales-jobs,Sales Jobs,Performance Foodservice,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Florida', 'Leon County', 'Tallahassee']","Tallahassee, Leon County",full_time,contract
Adzuna::API::Response::Job,https://www.adzuna.com/details/5815441657?utm_medium=api&utm_source=abfa41a4,Maintenance Mechanic,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTQ0MTY1NyIsInMiOiJyQndhMlRhSThSR0ZmcldwMkJpRWNnIn0.1z-S6D0GZuvojMmZxpnnkBaJDzLO8e4-vOao6_McQ1o,5815441657,-119.532403,1,"ARE YOU A CURRENT US FOODS EMPLOYEE? PLEASE APPLY DIRECTLY THROUGH OUR INTERNAL WORKDAY CAREER SITE Join Our Community of Food People! BASIC PURPOSE Responsible for upkeep and maintenance of warehouse-related equipment (i.e. pallet jacks, highlifts, forklifts, batteries, etc). This keeps day and night warehouse operations functional to ensure efficient shipping and receiving of product. Compensation depends on relevant experience and/or education, specific skills, function, geographic location,…",37175.78,2026-07-25T10:31:27Z,36.615405,37175.78,Adzuna::API::Response::Category,logistics-warehouse-jobs,Logistics & Warehouse Jobs,"US Foods, Inc.",Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'California', 'Fresno County', 'Parlier']","Parlier, Fresno County",full_time,
