salary_max,id,latitude,adref,salary_min,longitude,description,title,__CLASS__,salary_is_predicted,redirect_url,created,category.tag,category.__CLASS__,category.label,company.display_name,company.__CLASS__,location.display_name,location.__CLASS__,location.area,contract_time,contract_type
42742.93,5733258635,40.747154,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzI1ODYzNSIsInMiOiJXbmx0OTlaUzhSRzhEcGc4MFcwYThnIn0.Nn5eMx6k-pqbum0kCPwunr9e5cn9FsFJFu82OVrK_1Y,42742.93,-75.320671,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Experienced Mothers Wanted to Help a Growing Family,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733258635?se=Wnlt99ZS8RG8Dpg80W0a8g&utm_medium=api&utm_source=abfa41a4&v=48ED4BF75C29DDF019B2D48B02315C9554F2F8A7,2026-05-18T12:25:59Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Gift of Life Surrogacy,Adzuna::API::Response::Company,"Nazareth, Northampton County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Northampton County', 'Nazareth']",,
91520.0,5733258681,43.0358,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV25sdDk5WlM4Ukc4RHBnODBXMGE4ZyIsImkiOiI1NzMzMjU4NjgxIn0.y9YLfx7VqhAKXjnfTUlw9V0jk78TWr6gulD31-z3z_Y,62400.0,-89.41651,"UW Health is seeking a Pediatric Surgical Technologist for a job in Madison, Wisconsin. Job Description & Requirements Specialty: Pediatric Surgical Technologist Discipline: Allied Health Professional Duration: Ongoing Employment Type: Staff Work Schedule: Part-time, 90% FTE, day/night shift. Monday – Friday between the hours of 7:00am – 7:30pm, you will need to rotate into 7:00pm - 7:30am as needed. This position also includes a weekend, weeknight, holiday and on-call requirement Hours may var…",Pediatric Surgical Technologist - $30-44 per hour,Adzuna::API::Response::Job,0,https://www.adzuna.com/land/ad/5733258681?se=Wnlt99ZS8RG8Dpg80W0a8g&utm_medium=api&utm_source=abfa41a4&v=74433467FDB15F7417653507747A6B9AE435C456,2026-05-18T12:25:59Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,UW Health,Adzuna::API::Response::Company,"Fitchburg, Dane County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Dane County', 'Fitchburg']",,
39683.12,5733258671,39.10914,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzI1ODY3MSIsInMiOiJXbmx0OTlaUzhSRzhEcGc4MFcwYThnIn0.uN8pYjhFCSKAnRaSRMZcygtU8xSu5umTClODQsLMs50,39683.12,-84.60738,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Experienced Mothers Wanted to Help a Growing Family,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733258671?se=Wnlt99ZS8RG8Dpg80W0a8g&utm_medium=api&utm_source=abfa41a4&v=3D944EF24A1FAF6C09591534A3E74C45C3C6DE8A,2026-05-18T12:25:59Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Gift of Life Surrogacy,Adzuna::API::Response::Company,"Del Fair, Hamilton County",Adzuna::API::Response::Location,"['US', 'Ohio', 'Hamilton County', 'Del Fair']",,
34952.83,5733258660,39.110394,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV25sdDk5WlM4Ukc4RHBnODBXMGE4ZyIsImkiOiI1NzMzMjU4NjYwIn0.2GjjncW1fUmHdo9K9OsETYQNMf1pdE4yGAAtTc_io8w,34952.83,-82.609696,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Experienced Mothers Wanted to Help a Growing Family,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733258660?se=Wnlt99ZS8RG8Dpg80W0a8g&utm_medium=api&utm_source=abfa41a4&v=544DE23B3B0F6EA8DACECA0367E22318AC9AD716,2026-05-18T12:25:59Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Gift of Life Surrogacy,Adzuna::API::Response::Company,"Jackson, Jackson County",Adzuna::API::Response::Location,"['US', 'Ohio', 'Jackson County', 'Jackson']",,
47260.79,5733258684,40.51932,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzI1ODY4NCIsInMiOiJXbmx0OTlaUzhSRzhEcGc4MFcwYThnIn0.MDkdF8oenWEas6YAj2ZKG-MnK830LooQcBc0iujhjyw,47260.79,-79.836916,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Experienced Mothers Wanted to Help a Growing Family,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733258684?se=Wnlt99ZS8RG8Dpg80W0a8g&utm_medium=api&utm_source=abfa41a4&v=F8E46E0E16B156BFA52768AEF008CF509AD7D49E,2026-05-18T12:25:59Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Gift of Life Surrogacy,Adzuna::API::Response::Company,"Oakmont, Allegheny County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Allegheny County', 'Oakmont']",,
34197.05,5733258675,39.89394,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzI1ODY3NSIsInMiOiJXbmx0OTlaUzhSRzhEcGc4MFcwYThnIn0.pFm4_nVimHWCYV33veHSCZ54oEneexHwiazz_3jnwdA,34197.05,-82.95408,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Experienced Mothers Wanted to Help a Growing Family,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733258675?se=Wnlt99ZS8RG8Dpg80W0a8g&utm_medium=api&utm_source=abfa41a4&v=082D9110F79ED8EC1F8668619762252A6DA3BD24,2026-05-18T12:25:59Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Gift of Life Surrogacy,Adzuna::API::Response::Company,"Obetz, Franklin County",Adzuna::API::Response::Location,"['US', 'Ohio', 'Franklin County', 'Obetz']",,
35016.89,5733258658,41.2639,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV25sdDk5WlM4Ukc4RHBnODBXMGE4ZyIsImkiOiI1NzMzMjU4NjU4In0.XwFhV8xeavzeeBmg5U8dGzNX99uNYvBj4wfv91CUa2Q,35016.89,-88.2175,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Experienced Mothers Wanted to Help a Growing Family,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733258658?se=Wnlt99ZS8RG8Dpg80W0a8g&utm_medium=api&utm_source=abfa41a4&v=9AE4C2A98130B5E641FC29FBA5E4F0C969CA82ED,2026-05-18T12:25:59Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Gift of Life Surrogacy,Adzuna::API::Response::Company,"Braidwood, Will County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Will County', 'Braidwood']",,
55479.35,5733258673,39.897253,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV25sdDk5WlM4Ukc4RHBnODBXMGE4ZyIsImkiOiI1NzMzMjU4NjczIn0.E0wTognAAi0FCoy3FdpB1cQ_QSdn4ByooH_OWpBkaZA,55479.35,-75.345177,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Experienced Mothers Wanted to Help a Growing Family,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733258673?se=Wnlt99ZS8RG8Dpg80W0a8g&utm_medium=api&utm_source=abfa41a4&v=DCCAD47CF0F389019DFD638911AE7B3610E1451F,2026-05-18T12:25:59Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Gift of Life Surrogacy,Adzuna::API::Response::Company,"Swarthmore, Delaware County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Delaware County', 'Swarthmore']",,
35781.14,5733258674,40.82046,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzI1ODY3NCIsInMiOiJXbmx0OTlaUzhSRzhEcGc4MFcwYThnIn0.kPW-zCpCwJwYTARiqLIND2QFd9EGyp7KZR8hBRxVBQU,35781.14,-83.30934,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Experienced Mothers Wanted to Help a Growing Family,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733258674?se=Wnlt99ZS8RG8Dpg80W0a8g&utm_medium=api&utm_source=abfa41a4&v=929405DCE2887623D6FABE75D22DAF04740C8455,2026-05-18T12:25:59Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Gift of Life Surrogacy,Adzuna::API::Response::Company,"Upper Sandusky, Wyandot County",Adzuna::API::Response::Location,"['US', 'Ohio', 'Wyandot County', 'Upper Sandusky']",,
41045.89,5733258664,41.603195,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV25sdDk5WlM4Ukc4RHBnODBXMGE4ZyIsImkiOiI1NzMzMjU4NjY0In0.nXhn-JBF9DT2cYVPvUaDNcv94tM1WcN5QLSg7cHUO4U,41045.89,-83.566644,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Experienced Mothers Wanted to Help a Growing Family,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733258664?se=Wnlt99ZS8RG8Dpg80W0a8g&utm_medium=api&utm_source=abfa41a4&v=2099A0A90CD6E8EA098C86EC6B43E12FB65491AC,2026-05-18T12:25:59Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Gift of Life Surrogacy,Adzuna::API::Response::Company,"Rossford, Wood County",Adzuna::API::Response::Location,"['US', 'Ohio', 'Wood County', 'Rossford']",,
52059.95,5733258655,40.1868,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzI1ODY1NSIsInMiOiJXbmx0OTlaUzhSRzhEcGc4MFcwYThnIn0.cPq7KnQLbxJg2jB_ZSRl1UotA8sRGOun8X72aBxSx6M,52059.95,-75.00966,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Experienced Mothers Wanted to Help a Growing Family,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733258655?se=Wnlt99ZS8RG8Dpg80W0a8g&utm_medium=api&utm_source=abfa41a4&v=E6BAD4C0B0D107920BD25B6C8A741A947FC31C3A,2026-05-18T12:25:59Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Gift of Life Surrogacy,Adzuna::API::Response::Company,"Churchville, Bucks County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Bucks County', 'Churchville']",,
38774.77,5733258620,39.888151,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV25sdDk5WlM4Ukc4RHBnODBXMGE4ZyIsImkiOiI1NzMzMjU4NjIwIn0.cFIuSH5xMc2vR09yRqiQHbpa86I8SwvRykxCNWuSNzo,38774.77,-75.298231,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Experienced Mothers Wanted to Help a Growing Family,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733258620?se=Wnlt99ZS8RG8Dpg80W0a8g&utm_medium=api&utm_source=abfa41a4&v=24BD7916C14D6522716F6B9F4A025C8BBAC89CD2,2026-05-18T12:25:59Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Gift of Life Surrogacy,Adzuna::API::Response::Company,"Norwood, Delaware County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Delaware County', 'Norwood']",,
38387.08,5733258663,44.500103,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzI1ODY2MyIsInMiOiJXbmx0OTlaUzhSRzhEcGc4MFcwYThnIn0.3i3Y13wWtcnhKRRWOQjbW7HbpAUcfTdLFDFn3YyR2nI,38387.08,-86.220334,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Experienced Mothers Wanted to Help a Growing Family,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733258663?se=Wnlt99ZS8RG8Dpg80W0a8g&utm_medium=api&utm_source=abfa41a4&v=C6DB5A374B05D69D669C0755A1077D25746BDAA3,2026-05-18T12:25:59Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Gift of Life Surrogacy,Adzuna::API::Response::Company,"Bear Lake, Manistee County",Adzuna::API::Response::Location,"['US', 'Michigan', 'Manistee County', 'Bear Lake']",,
44960.39,5733258668,42.39264,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV25sdDk5WlM4Ukc4RHBnODBXMGE4ZyIsImkiOiI1NzMzMjU4NjY4In0.yJYfKUL9Eod1fZqesfwJUdayngDm0BuxazkQNDxiHh4,44960.39,-88.1688,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Experienced Mothers Wanted to Help a Growing Family,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733258668?se=Wnlt99ZS8RG8Dpg80W0a8g&utm_medium=api&utm_source=abfa41a4&v=ACA5DD8C3A6158461696D45F3B0AB0EF231EFE6B,2026-05-18T12:25:59Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Gift of Life Surrogacy,Adzuna::API::Response::Company,"Fox Lake, Lake County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Lake County', 'Fox Lake']",,
45937.27,5733258628,40.71168,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMzI1ODYyOCIsInMiOiJXbmx0OTlaUzhSRzhEcGc4MFcwYThnIn0.CBJQEHEYbQ3Mm91-AUumWlHmzs0RR7mAm5h5TGO9iJw,45937.27,-89.67126,"Women who choose to become gestational carriers provide an extraordinary gift to help build a family. Many individuals and couples are unable to carry a pregnancy on their own for medical or personal reasons, and surrogates play a vital role in helping make parenthood possible. At Gift of Life Surrogacy Agency, we guide and support our carriers every step of the way. If you are considering becoming a surrogate, it is important to understand both the medical process and the emotional journey inv…",Experienced Mothers Wanted to Help a Growing Family,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5733258628?se=Wnlt99ZS8RG8Dpg80W0a8g&utm_medium=api&utm_source=abfa41a4&v=B956CD3C86D7DEA6BD7F3200E2C25CB6F1AA3559,2026-05-18T12:25:59Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Gift of Life Surrogacy,Adzuna::API::Response::Company,"Pottstown, Peoria County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Peoria County', 'Pottstown']",,
