salary_is_predicted,redirect_url,id,salary_min,adref,longitude,description,__CLASS__,title,created,salary_max,latitude,contract_time,category.label,category.__CLASS__,category.tag,location.__CLASS__,location.display_name,location.area,company.__CLASS__,company.display_name,contract_type
1,https://www.adzuna.com/land/ad/5695700757?se=hjwRSeg08RGL5-Z0OybE4w&utm_medium=api&utm_source=abfa41a4&v=5FB5B0BA2CDA5E65DCEC9B32F985354265E75C1A,5695700757,75180.12,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaGp3UlNlZzA4UkdMNS1aME95YkU0dyIsImkiOiI1Njk1NzAwNzU3In0.PAg5QDa2mLrrHJtIuXBQiTIj5bzZyujREZAjlRWk0ps,-92.213731,Department: LR-Home Health Shift: Weekend Option Working Hours: Weekends Summary: Provides care for assigned patients under the direction of a RN. Functions as a resource to other staff Other Information: LPN with current Arkansas License. One year of clinical experience ( Cannot hire new graduate ). Current CPR certification. This job will be authorized 48.00 hours bi-weekly.,Adzuna::API::Response::Job,Licensed Practical Nurse (LPN) - Primary Care Clinic (Hiring Immediately),2026-04-10T10:01:38Z,75180.12,34.848435,part_time,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Gravel Ridge, Pulaski County","['US', 'Arkansas', 'Pulaski County', 'Gravel Ridge']",Adzuna::API::Response::Company,Baptist Health,
1,https://www.adzuna.com/land/ad/5695700746?se=hjwRSeg08RGL5-Z0OybE4w&utm_medium=api&utm_source=abfa41a4&v=FDE38629E434D29F48F4A80633412B513587843C,5695700746,119208.93,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NTcwMDc0NiIsInMiOiJoandSU2VnMDhSR0w1LVowT3liRTR3In0.po7ECHw2a5DjkvxSZnO0mc8e2HW04upqh9wV7YIqYUk,-86.74279,"Join Our Award-Winning Team as the Vice President of Commercial Lending! Forbes has recognized Hoosier Hills Credit Union as one of Indiana’s Top Three Credit Unions again in 2025, for the third consecutive year! Hoosier Hills Credit Union continues to grow and expand its impact across our communities, empowering brighter financial futures and strengthening local businesses through extraordinary service. We’re seeking an experienced, relationship-driven commercial lending leader to join us in t…",Adzuna::API::Response::Job,Vice President of Commercial Lending (Tell City),2026-04-10T10:01:38Z,119208.93,37.972557,part_time,Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,Adzuna::API::Response::Location,"Tell City, Perry County","['US', 'Indiana', 'Perry County', 'Tell City']",Adzuna::API::Response::Company,Hoosier Hills Credit Union,
1,https://www.adzuna.com/land/ad/5695700750?se=hjwRSeg08RGL5-Z0OybE4w&utm_medium=api&utm_source=abfa41a4&v=1BB526855B0FB4F7A53EBDFD11B732991FC447FC,5695700750,42029.01,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NTcwMDc1MCIsInMiOiJoandSU2VnMDhSR0w1LVowT3liRTR3In0.wwdLNb7SJfxE2DWzdkIcj3t86LKLe3Lhse9r1oC5a3M,-104.7774,"Occupational Therapist Assistant OTA – Home Health Aveanna’s highly skilled pediatric therapy team provides our patients a full range of care to help them make the most of their care or recovery. We offer our industry-leading pediatric therapy for kids of all ages in multiple settings. We match our therapists to their patients based on medical condition, age, location, and acuity level. Our local office is looking for a compassionate OTA in the following area who would like to make a positive a…",Adzuna::API::Response::Job,Home Care Rehab Support Specialist (Hiring Immediately),2026-04-10T10:01:38Z,42029.01,40.39176,full_time,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Evans, Weld County","['US', 'Colorado', 'Weld County', 'Evans']",Adzuna::API::Response::Company,Aveanna Healthcare,
1,https://www.adzuna.com/land/ad/5695700759?se=hjwRSeg08RGL5-Z0OybE4w&utm_medium=api&utm_source=abfa41a4&v=CB5BADCC743425A15C1434A79C3929C7A7E63337,5695700759,44364.9,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NTcwMDc1OSIsInMiOiJoandSU2VnMDhSR0w1LVowT3liRTR3In0.QSWVE24qcMW96BiHubqs5Ixdchsli8XmlqvT-uJbqDQ,-122.24046,"This position services San Mateo, County and will require commuting to multiple cities depending on the assignment (the larger the radius you are willing to commute the more opportunities are available to you). All positions are located in person and require attendance at the facility. Temp Care is a full staffing service for Early Childhood Educators. We recruit and place Teachers and Aides in temporary and permanent positions, ranging from infant care through school age. We have been around s…",Adzuna::API::Response::Job,Substitute Preschool Teacher and aide (Redwood City),2026-04-10T10:01:38Z,44364.9,37.39908,part_time,Teaching Jobs,Adzuna::API::Response::Category,teaching-jobs,Adzuna::API::Response::Location,"Portola Valley, San Mateo County","['US', 'California', 'San Mateo County', 'Portola Valley']",Adzuna::API::Response::Company,TempCare Childcare Staffing Inc.,contract
1,https://www.adzuna.com/land/ad/5695700754?se=hjwRSeg08RGL5-Z0OybE4w&utm_medium=api&utm_source=abfa41a4&v=1615852C7D8701A582175570B02284F5C2A47FE9,5695700754,98744.77,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaGp3UlNlZzA4UkdMNS1aME95YkU0dyIsImkiOiI1Njk1NzAwNzU0In0.PNJxn1nVLEIr3502L7S5azwJbFFgmtAaEG367wn6jn8,-75.817712,"Is This Where You’re Meant To Be? At Green Arrow , we believe purpose and passion go hand in hand. So ask yourself, is this where you’re meant to be? The Director of ITS Services provides strategic and operational leadership for the company’s Intelligent Transportation Systems maintenance operations, ensuring critical roadway and traffic technologies operate safely, reliably, and in full compliance with contract and regulatory requirements. This role oversees teams, budgets, and maintenance pro…",Adzuna::API::Response::Job,Senior Intelligent Traffic System Project Manager (Exeter),2026-04-10T10:01:38Z,98744.77,41.338659,part_time,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,Adzuna::API::Response::Location,"Exeter, Luzerne County","['US', 'Pennsylvania', 'Luzerne County', 'Exeter']",Adzuna::API::Response::Company,GreenArrow,
1,https://www.adzuna.com/land/ad/5695700752?se=hjwRSeg08RGL5-Z0OybE4w&utm_medium=api&utm_source=abfa41a4&v=3515478E92D7670853FECEDAA93544BDD20FB09D,5695700752,103456.1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NTcwMDc1MiIsInMiOiJoandSU2VnMDhSR0w1LVowT3liRTR3In0.VKm8EPft2SPzURcXSjfUB8gLmQGhhq0kaYAZiIXSISM,-93.2624,"Proposal Strategist / Proposal Writer (Remote) We wanted a PBM that worked better… so we created one. Liviniti , the leading disruptor in the PBM industry, simplifies the complexities of navigating through the Pharmacy Benefit Manager world by offering a value-added approach to ensure the employer absolute freedom, control, and choice to their health plan structure without compromising patient experiences and outcomes. We improve healthcare and reduce rising prescription costs for employers and…",Adzuna::API::Response::Job,PBM - Proposal Strategist - Proposal Writer (Minneapolis),2026-04-10T10:01:38Z,103456.1,44.9618,part_time,Sales Jobs,Adzuna::API::Response::Category,sales-jobs,Adzuna::API::Response::Location,"Minneapolis, Hennepin County","['US', 'Minnesota', 'Hennepin County', 'Minneapolis']",Adzuna::API::Response::Company,Southern Scripts,
1,https://www.adzuna.com/land/ad/5695700748?se=hjwRSeg08RGL5-Z0OybE4w&utm_medium=api&utm_source=abfa41a4&v=775A4DB30E10FF7797A0E6749DB971A28C5E7952,5695700748,72738.06,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NTcwMDc0OCIsInMiOiJoandSU2VnMDhSR0w1LVowT3liRTR3In0.k_IWSf7ELtYcURNxSM4vVW2Fdemx7ifWAAoKxc28QXc,-81.223436,"Join a Company That Puts People First! Licensed Practical / Vocational Nurse – LPN/LVN Schedule: Monday-Thursday 9:00am-5:00pm Location/Setting: Rincon Age Range: PreTeen Acuity: Low, Gtube Award-Winning Culture Indeed’s Work Wellbeing Top 100 Company in 2024 Best Company for Work-Life Balance, Happiest Employees and Culture and Best CEO in 2024, as ranked by Comparably Why Join Us? Health, Dental, Vision and Company-Paid Life Insurance Paid Time Off Available Flexible scheduling- full-time, pa…",Adzuna::API::Response::Job,Home Health LPN - Pediatric Gtube Care (Hiring Immediately),2026-04-10T10:01:38Z,72738.06,32.285746,part_time,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Rincon, Effingham County","['US', 'Georgia', 'Effingham County', 'Rincon']",Adzuna::API::Response::Company,Aveanna Healthcare,
1,https://www.adzuna.com/land/ad/5695700760?se=hjwRSeg08RGL5-Z0OybE4w&utm_medium=api&utm_source=abfa41a4&v=9C45A0A1CE6FFE0D95135FAB54D4069ECD0BBE8A,5695700760,60902.34,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NTcwMDc2MCIsInMiOiJoandSU2VnMDhSR0w1LVowT3liRTR3In0.VacISz35vUyNlI972azXHnoY_aXrgoik9zmvip9QEl0,-94.180997,"Position Title: Welder Location: Saint Cloud, MN Salary Interval: Hourly Pay Range: $22.00 - $30.00 Application Instructions Please read through the job description and requirements completely before applying. Click on Apply Now and enter the required information before continuing. You may be required to complete additional tasks or upload a resume as part of this application process. Make sure you click on the Submit button after completing your application. We appreciate your time and will re…",Adzuna::API::Response::Job,Welder (Saint Cloud),2026-04-10T10:01:38Z,60902.34,45.529034,part_time,Trade & Construction Jobs,Adzuna::API::Response::Category,trade-construction-jobs,Adzuna::API::Response::Location,"Forada, Stearns County","['US', 'Minnesota', 'Stearns County', 'Forada']",Adzuna::API::Response::Company,"Ben's Structural Fabrication, Inc.",
1,https://www.adzuna.com/land/ad/5695700676?se=hjwRSeg08RGL5-Z0OybE4w&utm_medium=api&utm_source=abfa41a4&v=1273EE9328BE5E8326204601BF8D9A97633B1F56,5695700676,72504.32,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaGp3UlNlZzA4UkdMNS1aME95YkU0dyIsImkiOiI1Njk1NzAwNjc2In0.YlalRXUh86ggjTIkRSQN3sxLignGE2s7s48VojrsOAg,-83.252402,"Join a Company That Puts People First! Licensed Practical / Vocational Nurse – LPN/LVN Schedule : Wednesday 8:00am-4:00pm Location/Setting: Danielsville 30633 Age Range : Teenager Acuity: Low, Feeding Tube We are one of the largest private duty nursing companies in the nation and growing! At Aveanna, we’re proud to foster a workplace culture that celebrates diversity, encourages connection, and supports our team members every step of the way. Here’s what sets us apart: Award-Winning Culture Ind…",Adzuna::API::Response::Job,In Home Nursing LPN - Feeding Tube Teenager - Flexible Schedule with Award-Winning Company (Hiring Immediately),2026-04-10T10:01:37Z,72504.32,34.170123,full_time,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Ila, Madison County","['US', 'Georgia', 'Madison County', 'Ila']",Adzuna::API::Response::Company,Aveanna Healthcare,
1,https://www.adzuna.com/land/ad/5695700715?se=hjwRSeg08RGL5-Z0OybE4w&utm_medium=api&utm_source=abfa41a4&v=0A77FAB96717C4D3B20EFBB89883F15F207F91AE,5695700715,95623.23,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaGp3UlNlZzA4UkdMNS1aME95YkU0dyIsImkiOiI1Njk1NzAwNzE1In0.oeJiHMmbWGR9jOExN5gXPe7ilHLv2TggGB0Av1Q7DGA,-108.5423,"Physical Therapist - Home Health $5,000 Sign-On Bonus Aveanna’s highly skilled pediatric therapy team provides our patients a full range of care to help them make the most of their care or recovery. We offer our industry-leading pediatric therapy for kids of all ages in multiple settings. We match our therapists to their patients based on medical condition, age, location, and acuity level. Our local office is looking for a compassionate PT in the following area who would like to make a positive…",Adzuna::API::Response::Job,Pediatric Home Health Physical Therapist (Hiring Immediately),2026-04-10T10:01:37Z,95623.23,39.08035,full_time,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Grand Junction, Mesa County","['US', 'Colorado', 'Mesa County', 'Grand Junction']",Adzuna::API::Response::Company,Aveanna Healthcare,
1,https://www.adzuna.com/land/ad/5695700672?se=hjwRSeg08RGL5-Z0OybE4w&utm_medium=api&utm_source=abfa41a4&v=33951882DF39863E30F2A6C80CA4C984805884B6,5695700672,61202.6,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaGp3UlNlZzA4UkdMNS1aME95YkU0dyIsImkiOiI1Njk1NzAwNjcyIn0.qdpqyUHp0Y6UgEreYC_nk2aZqmZOJyPffJkwzHw2qOY,-116.421731,"Staff Physician US-CA-Rancho Mirage Job ID: 2026-12659 Type: On Call  of Openings: 1 Category: Medical Hazelden Betty Ford Foundation Shift Day Responsibilities Per Diem only Oversee and provide appropriate medical services at Hazelden Betty Ford, which may include consultation with outside physicians as needed and referral, if appropriate. Act as a liaison between nursing and the medical staff, and provide education, related to medical issues, for patients while in treatment. Participate in th…",Adzuna::API::Response::Job,Staff Physician (Rancho Mirage),2026-04-10T10:01:37Z,61202.6,33.773813,part_time,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Rancho Mirage, Riverside County","['US', 'California', 'Riverside County', 'Rancho Mirage']",Adzuna::API::Response::Company,Hazelden Betty Ford,
1,https://www.adzuna.com/land/ad/5695700721?se=hjwRSeg08RGL5-Z0OybE4w&utm_medium=api&utm_source=abfa41a4&v=D6B45D1D1422C635784E06DC6C3F06A275F5C7FE,5695700721,93652.7,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NTcwMDcyMSIsInMiOiJoandSU2VnMDhSR0w1LVowT3liRTR3In0.W2-au-JeFnO7NPvF8eLaXT_FrmueIFutN51ktt_ZDJY,-92.224607,Department: LR-Home Health Shift: Weekend Option Working Hours: Weekends Summary: Provides care for assigned patients under the direction of a RN. Functions as a resource to other staff Other Information: LPN with current Arkansas License. One year of clinical experience ( Cannot hire new graduate ). Current CPR certification. This job will be authorized 48.00 hours bi-weekly.,Adzuna::API::Response::Job,LPN - Outpatient Clinic (Hiring Immediately),2026-04-10T10:01:37Z,93652.7,34.70898,part_time,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"College Station, Pulaski County","['US', 'Arkansas', 'Pulaski County', 'College Station']",Adzuna::API::Response::Company,Baptist Health,
1,https://www.adzuna.com/land/ad/5695700738?se=hjwRSeg08RGL5-Z0OybE4w&utm_medium=api&utm_source=abfa41a4&v=521B7931BC4EA3EE845B84CB91254E2A39BABF94,5695700738,72772.62,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NTcwMDczOCIsInMiOiJoandSU2VnMDhSR0w1LVowT3liRTR3In0.hJP5TQZRN8HN_iohlUv09RRS2uUswBU0iLJFZUrndsg,-81.31701,"Join a Company That Puts People First! Licensed Practical / Vocational Nurse – LPN/LVN Schedule: Tuesday, Thursday 7:00am-5:00pm Location/Setting: Springfield 31324 Age Range: Toddler Acuity: Low, Feeding Tube We are one of the largest private duty nursing companies in the nation and growing! At Aveanna, we’re proud to foster a workplace culture that celebrates diversity, encourages connection, and supports our team members every step of the way. Here’s what sets us apart: Award-Winning Culture…",Adzuna::API::Response::Job,In Home Nursing LPN - Feeding Tube Child (Hiring Immediately),2026-04-10T10:01:37Z,72772.62,32.38443,full_time,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Springfield, Effingham County","['US', 'Georgia', 'Effingham County', 'Springfield']",Adzuna::API::Response::Company,Aveanna Healthcare,
1,https://www.adzuna.com/land/ad/5695700727?se=hjwRSeg08RGL5-Z0OybE4w&utm_medium=api&utm_source=abfa41a4&v=AB38A7852E7E30BAA9B9693C85DEECCADBA6A9A2,5695700727,57654.19,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaGp3UlNlZzA4UkdMNS1aME95YkU0dyIsImkiOiI1Njk1NzAwNzI3In0.FfL9_IMwikDnv7WF3gdFaMkseyDiAA82qWRk4c8V-BU,-81.633393,"Join a Company That Puts People First! Licensed Practical / Vocational Nurse – LPN/LVN *New Patient Schedule: Sunday-Saturday 7:00am-7:00pm Location/Setting: Sylvania 30467 Age Range: Infant Acuity: High, Trach/Vent We are one of the largest private duty nursing companies in the nation and growing! At Aveanna, we’re proud to foster a workplace culture that celebrates diversity, encourages connection, and supports our team members every step of the way. Here’s what sets us apart: Award-Winning C…",Adzuna::API::Response::Job,Infant Critical Care Home Nurse – Trach/Vent Specialist (Hiring Immediately),2026-04-10T10:01:37Z,57654.19,32.738372,full_time,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Sylvania, Screven County","['US', 'Georgia', 'Screven County', 'Sylvania']",Adzuna::API::Response::Company,Aveanna Healthcare,
1,https://www.adzuna.com/land/ad/5695700695?se=hjwRSeg08RGL5-Z0OybE4w&utm_medium=api&utm_source=abfa41a4&v=9F0AA33572F819A75ACFF16536C9830918B63ACD,5695700695,52381.92,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaGp3UlNlZzA4UkdMNS1aME95YkU0dyIsImkiOiI1Njk1NzAwNjk1In0.oD8awSYey0VVecTiI-BFQnrnhjIq-inMOELAPN0Fpxg,-92.239888,"Department: BHFC-White Hall Shift: Day Working Hours: Monday to Friday, 8 am to 5 pm Summary: To work collaboratively with physicians and clinical staff to support patients with chronic conditions and/or complex needs according to guidelines established Other information: • Current LPN license in good standing (either AR license or multi-state license to include AR), required • CPR certification required • High School diploma or GED equivalent if working in the lab • Three to four years' experi…",Adzuna::API::Response::Job,LPN - Outpatient Clinic (Hiring Immediately),2026-04-10T10:01:37Z,52381.92,34.677308,part_time,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Location,"Sweet Home, Pulaski County","['US', 'Arkansas', 'Pulaski County', 'Sweet Home']",Adzuna::API::Response::Company,Baptist Health,
