latitude,title,longitude,salary_min,redirect_url,adref,__CLASS__,description,id,salary_is_predicted,created,salary_max,category.label,category.__CLASS__,category.tag,company.__CLASS__,company.display_name,location.__CLASS__,location.area,location.display_name,contract_time,contract_type
36.686212,Mental Health Therapist (Virginia),-76.232318,112533.93,https://www.adzuna.com/land/ad/5742317310?se=LCpKGOtZ8RGs3Me5X3pAAw&utm_medium=api&utm_source=abfa41a4&v=8D1BEE7EED6C5B13E065644D9FFCEFEF2F30D3F6,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTENwS0dPdFo4UkdzM01lNVgzcEFBdyIsImkiOiI1NzQyMzE3MzEwIn0.TFKN8i2aQFVQzciituFZHJlehyw-lNKI7e6plqFCHY8,Adzuna::API::Response::Job,"SonderMind is a leading mental health care platform revolutionizing therapy services by empowering licensed mental health therapists to deliver exceptional care with cutting-edge, AI-powered tools. We are seeking compassionate and highly skilled clinicians to join our expanding network, offering the flexibility to manage your own practice, bring your existing clients, and benefit from steady referrals. At SonderMind, we believe there can’t be mental healthcare without mentally-strong clinicians…",5742317310,1,2026-05-27T12:22:44Z,112533.93,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Company,SonderMind,Adzuna::API::Response::Location,"['US', 'Virginia', 'Chesapeake City', 'Chesapeake']","Chesapeake, Chesapeake City",,
39.001105,Mental Health Therapist (Virginia),-77.301036,106292.07,https://www.adzuna.com/land/ad/5742317348?se=LCpKGOtZ8RGs3Me5X3pAAw&utm_medium=api&utm_source=abfa41a4&v=D0AB39B0C79DEC91FBB06A85660466A7877140F4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MjMxNzM0OCIsInMiOiJMQ3BLR090WjhSR3MzTWU1WDNwQUF3In0.QMtRhKGhDnKUNMT74rRUZYVVbpJ68dh_N-9CBeFLkQM,Adzuna::API::Response::Job,"SonderMind is a leading mental health care platform revolutionizing therapy services by empowering licensed mental health therapists to deliver exceptional care with cutting-edge, AI-powered tools. We are seeking compassionate and highly skilled clinicians to join our expanding network, offering the flexibility to manage your own practice, bring your existing clients, and benefit from steady referrals. At SonderMind, we believe there can’t be mental healthcare without mentally-strong clinicians…",5742317348,1,2026-05-27T12:22:44Z,106292.07,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Company,SonderMind,Adzuna::API::Response::Location,"['US', 'Virginia', 'Fairfax County', 'Great Falls']","Great Falls, Fairfax County",,
37.2914,Mental Health Therapist (Virginia),-80.06375,128983.88,https://www.adzuna.com/land/ad/5742317305?se=LCpKGOtZ8RGs3Me5X3pAAw&utm_medium=api&utm_source=abfa41a4&v=146022628B3FCF44AF88A4CEC88C7EC354288CDB,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MjMxNzMwNSIsInMiOiJMQ3BLR090WjhSR3MzTWU1WDNwQUF3In0.ouEcubkbUWDMW6FNSfiT1aM2Gsu413oLGj02jUGO2R0,Adzuna::API::Response::Job,"SonderMind is a leading mental health care platform revolutionizing therapy services by empowering licensed mental health therapists to deliver exceptional care with cutting-edge, AI-powered tools. We are seeking compassionate and highly skilled clinicians to join our expanding network, offering the flexibility to manage your own practice, bring your existing clients, and benefit from steady referrals. At SonderMind, we believe there can’t be mental healthcare without mentally-strong clinicians…",5742317305,1,2026-05-27T12:22:44Z,128983.88,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Company,SonderMind,Adzuna::API::Response::Location,"['US', 'Virginia', 'Salem', 'Kesslers Mill']","Kesslers Mill, Salem",,
38.035049,Mental Health Therapist (Virginia),-78.513833,115062.93,https://www.adzuna.com/land/ad/5742317347?se=LCpKGOtZ8RGs3Me5X3pAAw&utm_medium=api&utm_source=abfa41a4&v=A61FBF976B4259B4318FD4FB42403F94EFDBA743,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MjMxNzM0NyIsInMiOiJMQ3BLR090WjhSR3MzTWU1WDNwQUF3In0.XogGxcz5GPaek5zHt8XjrVgPFFgTuW69TwUSxd-i50Y,Adzuna::API::Response::Job,"SonderMind is a leading mental health care platform revolutionizing therapy services by empowering licensed mental health therapists to deliver exceptional care with cutting-edge, AI-powered tools. We are seeking compassionate and highly skilled clinicians to join our expanding network, offering the flexibility to manage your own practice, bring your existing clients, and benefit from steady referrals. At SonderMind, we believe there can’t be mental healthcare without mentally-strong clinicians…",5742317347,1,2026-05-27T12:22:44Z,115062.93,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Company,SonderMind,Adzuna::API::Response::Location,"['US', 'Virginia', 'Charlottesville City', 'Newcomb Hall']","Newcomb Hall, Charlottesville City",,
36.8466,Mental Health Therapist (Virginia),-76.2855,118966.57,https://www.adzuna.com/land/ad/5742317334?se=LCpKGOtZ8RGs3Me5X3pAAw&utm_medium=api&utm_source=abfa41a4&v=847D959693A1A91B29C005FF47E24E4A14CF34D4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTENwS0dPdFo4UkdzM01lNVgzcEFBdyIsImkiOiI1NzQyMzE3MzM0In0.W_AWGS3locm6cPqBagBfT8SQFalFKR4VcXIQ2olWzog,Adzuna::API::Response::Job,"SonderMind is a leading mental health care platform revolutionizing therapy services by empowering licensed mental health therapists to deliver exceptional care with cutting-edge, AI-powered tools. We are seeking compassionate and highly skilled clinicians to join our expanding network, offering the flexibility to manage your own practice, bring your existing clients, and benefit from steady referrals. At SonderMind, we believe there can’t be mental healthcare without mentally-strong clinicians…",5742317334,1,2026-05-27T12:22:44Z,118966.57,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Company,SonderMind,Adzuna::API::Response::Location,"['US', 'Virginia', 'Chesapeake City', 'South Norfolk']","South Norfolk, Chesapeake City",,
38.83929,Mental Health Therapist (Virginia),-77.33762,96428.66,https://www.adzuna.com/land/ad/5742317303?se=LCpKGOtZ8RGs3Me5X3pAAw&utm_medium=api&utm_source=abfa41a4&v=B557757901101D1020D09C35F4776E47EE6C39F5,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MjMxNzMwMyIsInMiOiJMQ3BLR090WjhSR3MzTWU1WDNwQUF3In0.TqLwqeGCPZejSRCtRwUJ58LuxZNcZn7yC8GPjP5jbHk,Adzuna::API::Response::Job,"SonderMind is a leading mental health care platform revolutionizing therapy services by empowering licensed mental health therapists to deliver exceptional care with cutting-edge, AI-powered tools. We are seeking compassionate and highly skilled clinicians to join our expanding network, offering the flexibility to manage your own practice, bring your existing clients, and benefit from steady referrals. At SonderMind, we believe there can’t be mental healthcare without mentally-strong clinicians…",5742317303,1,2026-05-27T12:22:44Z,96428.66,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Company,SonderMind,Adzuna::API::Response::Location,"['US', 'Virginia', 'Fairfax County', 'Fairfax']","Fairfax, Fairfax County",,
37.672449,Mental Health Therapist (Virginia),-77.384156,122620.12,https://www.adzuna.com/land/ad/5742317346?se=LCpKGOtZ8RGs3Me5X3pAAw&utm_medium=api&utm_source=abfa41a4&v=1DEA7A7D216988DB85145FAF557CDB0A9C6F4875,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTENwS0dPdFo4UkdzM01lNVgzcEFBdyIsImkiOiI1NzQyMzE3MzQ2In0.Yhw1bkm3RhOo3OZgEpyfemzOLvb65_UU31uaRlPLv4k,Adzuna::API::Response::Job,"SonderMind is a leading mental health care platform revolutionizing therapy services by empowering licensed mental health therapists to deliver exceptional care with cutting-edge, AI-powered tools. We are seeking compassionate and highly skilled clinicians to join our expanding network, offering the flexibility to manage your own practice, bring your existing clients, and benefit from steady referrals. At SonderMind, we believe there can’t be mental healthcare without mentally-strong clinicians…",5742317346,1,2026-05-27T12:22:44Z,122620.12,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Company,SonderMind,Adzuna::API::Response::Location,"['US', 'Virginia', 'Henrico County', 'Chamberlayne']","Chamberlayne, Henrico County",,
37.142633,Mental Health Therapist (Virginia),-80.399558,117910.37,https://www.adzuna.com/land/ad/5742317306?se=LCpKGOtZ8RGs3Me5X3pAAw&utm_medium=api&utm_source=abfa41a4&v=71501B07685A359094EECE0127E23385139DD001,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTENwS0dPdFo4UkdzM01lNVgzcEFBdyIsImkiOiI1NzQyMzE3MzA2In0.08MCu2iftuDwyo7nGowjja5lV7bH9kSCVvjuuPb1atE,Adzuna::API::Response::Job,"SonderMind is a leading mental health care platform revolutionizing therapy services by empowering licensed mental health therapists to deliver exceptional care with cutting-edge, AI-powered tools. We are seeking compassionate and highly skilled clinicians to join our expanding network, offering the flexibility to manage your own practice, bring your existing clients, and benefit from steady referrals. At SonderMind, we believe there can’t be mental healthcare without mentally-strong clinicians…",5742317306,1,2026-05-27T12:22:44Z,117910.37,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Company,SonderMind,Adzuna::API::Response::Location,"['US', 'Virginia', 'Montgomery County', 'Cambria']","Cambria, Montgomery County",,
39.148967,Mental Health Therapist (Maryland),-76.790085,105337.34,https://www.adzuna.com/land/ad/5742317211?se=LCpKGOtZ8RGs3Me5X3pAAw&utm_medium=api&utm_source=abfa41a4&v=149A2EA7D78F4AF22B1AA6572F7B9E236AAB71B7,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MjMxNzIxMSIsInMiOiJMQ3BLR090WjhSR3MzTWU1WDNwQUF3In0.dZXdcCzim7RZvY13KMiuxdwWNgdF34bAHlimZtmM-Og,Adzuna::API::Response::Job,"SonderMind is a leading mental health care platform revolutionizing therapy services by empowering licensed mental health therapists to deliver exceptional care with cutting-edge, AI-powered tools. We are seeking compassionate and highly skilled clinicians to join our expanding network, offering the flexibility to manage your own practice, bring your existing clients, and benefit from steady referrals. At SonderMind, we believe there can’t be mental healthcare without mentally-strong clinicians…",5742317211,1,2026-05-27T12:22:43Z,105337.34,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Company,SonderMind,Adzuna::API::Response::Location,"['US', 'Maryland', 'Howard County', 'Jessup']","Jessup, Howard County",,
39.615388,Mental Health Therapist (Maryland),-77.029354,93951.04,https://www.adzuna.com/land/ad/5742317280?se=LCpKGOtZ8RGs3Me5X3pAAw&utm_medium=api&utm_source=abfa41a4&v=80541A37579A8A6445303B5225F0D149512108BB,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTENwS0dPdFo4UkdzM01lNVgzcEFBdyIsImkiOiI1NzQyMzE3MjgwIn0.AVQBYPZEPvyifYd0hpBuZS7JkYbXuefYz_d6HepnDf8,Adzuna::API::Response::Job,"SonderMind is a leading mental health care platform revolutionizing therapy services by empowering licensed mental health therapists to deliver exceptional care with cutting-edge, AI-powered tools. We are seeking compassionate and highly skilled clinicians to join our expanding network, offering the flexibility to manage your own practice, bring your existing clients, and benefit from steady referrals. At SonderMind, we believe there can’t be mental healthcare without mentally-strong clinicians…",5742317280,1,2026-05-27T12:22:43Z,93951.04,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Company,SonderMind,Adzuna::API::Response::Location,"['US', 'Maryland', 'Carroll County', 'Westminster']","Westminster, Carroll County",,
38.996062,Mental Health Therapist (Maryland),-76.934785,101611.07,https://www.adzuna.com/land/ad/5742317228?se=LCpKGOtZ8RGs3Me5X3pAAw&utm_medium=api&utm_source=abfa41a4&v=2233E9F600C7FF85A325715A2DEE46A67A5ED88B,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MjMxNzIyOCIsInMiOiJMQ3BLR090WjhSR3MzTWU1WDNwQUF3In0.k7N3nIG52u0TCKe8XuTEZMU50NnwH8CUQQvOmOWd0uo,Adzuna::API::Response::Job,"SonderMind is a leading mental health care platform revolutionizing therapy services by empowering licensed mental health therapists to deliver exceptional care with cutting-edge, AI-powered tools. We are seeking compassionate and highly skilled clinicians to join our expanding network, offering the flexibility to manage your own practice, bring your existing clients, and benefit from steady referrals. At SonderMind, we believe there can’t be mental healthcare without mentally-strong clinicians…",5742317228,1,2026-05-27T12:22:43Z,101611.07,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Company,SonderMind,Adzuna::API::Response::Location,"['US', 'Maryland', ""Prince George's County"", 'North College Park']","North College Park, Prince George's County",,
39.10146,Mental Health Therapist (Maryland),-76.809539,94077.38,https://www.adzuna.com/land/ad/5742317241?se=LCpKGOtZ8RGs3Me5X3pAAw&utm_medium=api&utm_source=abfa41a4&v=25934C79F8B6F71C792F50B8E134CEBDF74968A0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MjMxNzI0MSIsInMiOiJMQ3BLR090WjhSR3MzTWU1WDNwQUF3In0.ZIX-MnSjwXNbYCGoh8zLSIWB1nRM65-GIUppyqDIKyI,Adzuna::API::Response::Job,"SonderMind is a leading mental health care platform revolutionizing therapy services by empowering licensed mental health therapists to deliver exceptional care with cutting-edge, AI-powered tools. We are seeking compassionate and highly skilled clinicians to join our expanding network, offering the flexibility to manage your own practice, bring your existing clients, and benefit from steady referrals. At SonderMind, we believe there can’t be mental healthcare without mentally-strong clinicians…",5742317241,1,2026-05-27T12:22:43Z,94077.38,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Company,SonderMind,Adzuna::API::Response::Location,"['US', 'Maryland', 'Anne Arundel County', 'Russett']","Russett, Anne Arundel County",,
38.85156,Mental Health Therapist (Maryland),-76.88706,114903.6,https://www.adzuna.com/land/ad/5742317221?se=LCpKGOtZ8RGs3Me5X3pAAw&utm_medium=api&utm_source=abfa41a4&v=72898F72F6DC82CA8FCF0AF941EF06A44A9E4E4D,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MjMxNzIyMSIsInMiOiJMQ3BLR090WjhSR3MzTWU1WDNwQUF3In0.XX-hFgVZG_VVZMJ4MzZAXsuCwgK6AiTtWyYWoL_hLV4,Adzuna::API::Response::Job,"SonderMind is a leading mental health care platform revolutionizing therapy services by empowering licensed mental health therapists to deliver exceptional care with cutting-edge, AI-powered tools. We are seeking compassionate and highly skilled clinicians to join our expanding network, offering the flexibility to manage your own practice, bring your existing clients, and benefit from steady referrals. At SonderMind, we believe there can’t be mental healthcare without mentally-strong clinicians…",5742317221,1,2026-05-27T12:22:43Z,114903.6,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Company,SonderMind,Adzuna::API::Response::Location,"['US', 'Maryland', ""Prince George's County"", 'District Heights']","District Heights, Prince George's County",,
38.427937,Mental Health Therapist (Maryland),-76.730736,92710.84,https://www.adzuna.com/land/ad/5742317274?se=LCpKGOtZ8RGs3Me5X3pAAw&utm_medium=api&utm_source=abfa41a4&v=46E572810EF1C220C7584F1DD74359C99AA4671B,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTENwS0dPdFo4UkdzM01lNVgzcEFBdyIsImkiOiI1NzQyMzE3Mjc0In0.yLNbQsMWqlqU5leU_Gsr5fOssPrr9w3D_Ljf-69zKGA,Adzuna::API::Response::Job,"SonderMind is a leading mental health care platform revolutionizing therapy services by empowering licensed mental health therapists to deliver exceptional care with cutting-edge, AI-powered tools. We are seeking compassionate and highly skilled clinicians to join our expanding network, offering the flexibility to manage your own practice, bring your existing clients, and benefit from steady referrals. At SonderMind, we believe there can’t be mental healthcare without mentally-strong clinicians…",5742317274,1,2026-05-27T12:22:43Z,92710.84,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Company,SonderMind,Adzuna::API::Response::Location,"['US', 'Maryland', ""St. Mary's County"", 'Mechanicsville']","Mechanicsville, St. Mary's County",,
39.178192,Mental Health Therapist (Maryland),-77.260652,84184.09,https://www.adzuna.com/land/ad/5742317247?se=LCpKGOtZ8RGs3Me5X3pAAw&utm_medium=api&utm_source=abfa41a4&v=2F5168E5B07C1BAA95D7CBD7EF4B53363140E98F,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTENwS0dPdFo4UkdzM01lNVgzcEFBdyIsImkiOiI1NzQyMzE3MjQ3In0.nKt3QShu1ybT5mR0xb2NrOAXBkNQw6nNjFLt4P6ukjE,Adzuna::API::Response::Job,"SonderMind is a leading mental health care platform revolutionizing therapy services by empowering licensed mental health therapists to deliver exceptional care with cutting-edge, AI-powered tools. We are seeking compassionate and highly skilled clinicians to join our expanding network, offering the flexibility to manage your own practice, bring your existing clients, and benefit from steady referrals. At SonderMind, we believe there can’t be mental healthcare without mentally-strong clinicians…",5742317247,1,2026-05-27T12:22:43Z,84184.09,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Adzuna::API::Response::Company,SonderMind,Adzuna::API::Response::Location,"['US', 'Maryland', 'Montgomery County', 'Germantown']","Germantown, Montgomery County",,
