contract_time,adref,id,salary_is_predicted,description,longitude,redirect_url,title,latitude,__CLASS__,created,salary_min,salary_max,location.__CLASS__,location.area,location.display_name,category.label,category.tag,category.__CLASS__,company.display_name,company.__CLASS__,contract_type
part_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTG9val9QVWw4Ukd4QjRrcldQSllFUSIsImkiOiI1Njc1MjE0OTY2In0.eTrQzCRavk9ef9Cqa8GMLrmKNXeWIgmpq6l87dEeO58,5675214966,1,"Why Become a Shopper with DoorDash? Turn your shopping skills into extra income. Whether you’re helping someone stock up on groceries or delivering a last-minute convenience order, as a Shopper you unlock more earnings opportunities with DoorDash. Stay active during off-peak hours and no need to wait around for a restaurant preparing an order, becoming a Shopper with DoorDash puts you in control of your time and earnings. Either as a side hustle or a full-time gig, being a Shopper with DoorDash…",-70.256878,https://www.adzuna.com/land/ad/5675214966?se=Looj_PUl8RGxB4krWPJYEQ&utm_medium=api&utm_source=abfa41a4&v=C357019AF9B0E4BBF836CCAFF5F266FEA53EDBA8,DoorDash Drivers in,43.662996,Adzuna::API::Response::Job,2026-03-22T09:44:10Z,51941.93,51941.93,Adzuna::API::Response::Location,"['US', 'Maine', 'Cumberland County', 'Portland']","Portland, Cumberland County",Retail Jobs,retail-jobs,Adzuna::API::Response::Category,DoorDash,Adzuna::API::Response::Company,
part_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTG9val9QVWw4Ukd4QjRrcldQSllFUSIsImkiOiI1Njc1MjE0OTYzIn0.ZSiPZDF7fuudXpq2KLPSu8CvLSwZobfIHZ-iBh0xwWc,5675214963,1,"Why Become a Shopper with DoorDash? Turn your shopping skills into extra income. Whether you’re helping someone stock up on groceries or delivering a last-minute convenience order, as a Shopper you unlock more earnings opportunities with DoorDash. Stay active during off-peak hours and no need to wait around for a restaurant preparing an order, becoming a Shopper with DoorDash puts you in control of your time and earnings. Either as a side hustle or a full-time gig, being a Shopper with DoorDash…",-103.660833,https://www.adzuna.com/land/ad/5675214963?se=Looj_PUl8RGxB4krWPJYEQ&utm_medium=api&utm_source=abfa41a4&v=7AF18516B622686DAE04EBCDBBE77D4CE36F31B9,DoorDash Shopper,41.867222,Adzuna::API::Response::Job,2026-03-22T09:44:10Z,50973.96,50973.96,Adzuna::API::Response::Location,"['US', 'Nebraska', 'Scotts Bluff County', 'Scottsbluff']","Scottsbluff, Scotts Bluff County",Retail Jobs,retail-jobs,Adzuna::API::Response::Category,DoorDash,Adzuna::API::Response::Company,
part_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTG9val9QVWw4Ukd4QjRrcldQSllFUSIsImkiOiI1Njc1MjE0OTgyIn0.U7i-oj_tg2iw8H5-SdssksuKhhDcLeU6o2_32CzNijg,5675214982,1,"Why Deliver with DoorDash? DoorDash is the 1 category leader in food delivery, food pickup, and convenience store delivery in the US, trusted by millions of customers every day. As a Dasher, you’ll stay busy with a variety of earnings opportunities and can work when it works for you. Whether you’re looking for a side hustle or a full-time gig, delivering with DoorDash gives you the opportunity to earn extra cash on your terms. Multiple ways to earn: Whether you’re delivering meals, groceries, o…",-76.233268,https://www.adzuna.com/land/ad/5675214982?se=Looj_PUl8RGxB4krWPJYEQ&utm_medium=api&utm_source=abfa41a4&v=0197A32CCFB659E4AF8864C6D59CE6FC590F797E,Delivery Driver,41.054529,Adzuna::API::Response::Job,2026-03-22T09:44:10Z,58307.16,58307.16,Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Columbia County', 'Berwick']","Berwick, Columbia County",Retail Jobs,retail-jobs,Adzuna::API::Response::Category,DoorDash,Adzuna::API::Response::Company,
part_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTG9val9QVWw4Ukd4QjRrcldQSllFUSIsImkiOiI1Njc1MjE0OTk2In0.F263IQCq5iZVUFf3HgV9ydr1z8r8CEwRe3xQsv_2sDQ,5675214996,1,"Why Deliver with DoorDash? DoorDash is the 1 category leader in food delivery, food pickup, and convenience store delivery in the US, trusted by millions of customers every day. As a Dasher, you’ll stay busy with a variety of earnings opportunities and can work when it works for you. Whether you’re looking for a side hustle or a full-time gig, delivering with DoorDash gives you the opportunity to earn extra cash on your terms. Multiple ways to earn: Whether you’re delivering meals, groceries, o…",-83.0603,https://www.adzuna.com/land/ad/5675214996?se=Looj_PUl8RGxB4krWPJYEQ&utm_medium=api&utm_source=abfa41a4&v=B976A3ECA8AAF137E3979A920E38A2CB0DD8A451,IMMEDIATE NEED! Delivery Drivers,42.348495,Adzuna::API::Response::Job,2026-03-22T09:44:10Z,60780.73,60780.73,Adzuna::API::Response::Location,"['US', 'Michigan', 'Wayne County', 'Detroit']","Detroit, Wayne County",Retail Jobs,retail-jobs,Adzuna::API::Response::Category,DoorDash,Adzuna::API::Response::Company,
part_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NTIxNDk3OSIsInMiOiJMb29qX1BVbDhSR3hCNGtyV1BKWUVRIn0.hZPtHRJIu5TlOtwvgWiQVGhNNtw4Z2Tq171_DAuIG0Y,5675214979,1,"Why Become a Shopper with DoorDash? Turn your shopping skills into extra income. Whether you’re helping someone stock up on groceries or delivering a last-minute convenience order, as a Shopper you unlock more earnings opportunities with DoorDash. Stay active during off-peak hours and no need to wait around for a restaurant preparing an order, becoming a Shopper with DoorDash puts you in control of your time and earnings. Either as a side hustle or a full-time gig, being a Shopper with DoorDash…",-95.557722,https://www.adzuna.com/land/ad/5675214979?se=Looj_PUl8RGxB4krWPJYEQ&utm_medium=api&utm_source=abfa41a4&v=45D03FED8E7844A185417B0B06E0DBF3FA45CAF7,Drive with DoorDash - Onboarding / Onboard,29.616067,Adzuna::API::Response::Job,2026-03-22T09:44:10Z,45001.4,45001.4,Adzuna::API::Response::Location,"['US', 'Texas', 'Fort Bend County', 'Stafford']","Stafford, Fort Bend County",Retail Jobs,retail-jobs,Adzuna::API::Response::Category,DoorDash,Adzuna::API::Response::Company,
part_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTG9val9QVWw4Ukd4QjRrcldQSllFUSIsImkiOiI1Njc1MjE0OTU5In0.p3MFud7BshLwtO2uBmbHvdeWjwLuqVAVq2mQBhll1P8,5675214959,1,"Why Deliver with DoorDash? DoorDash is the 1 category leader in food delivery, food pickup, and convenience store delivery in the US, trusted by millions of customers every day. As a Dasher, you’ll stay busy with a variety of earnings opportunities and can work when it works for you. Whether you’re looking for a side hustle or a full-time gig, delivering with DoorDash gives you the opportunity to earn extra cash on your terms. Multiple ways to earn: Whether you’re delivering meals, groceries, o…",-87.903605,https://www.adzuna.com/land/ad/5675214959?se=Looj_PUl8RGxB4krWPJYEQ&utm_medium=api&utm_source=abfa41a4&v=BE7E74D31E18AA52470B4566BC9E85B9447C64EF,Restaurant Delivery - Drive with DoorDash,30.603526,Adzuna::API::Response::Job,2026-03-22T09:44:10Z,48769.48,48769.48,Adzuna::API::Response::Location,"['US', 'Alabama', 'Baldwin County', 'Daphne']","Daphne, Baldwin County",Retail Jobs,retail-jobs,Adzuna::API::Response::Category,DoorDash,Adzuna::API::Response::Company,
part_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NTIxNTAwNiIsInMiOiJMb29qX1BVbDhSR3hCNGtyV1BKWUVRIn0.mwWz2iQYXbIqupxyU1JxZnCV4CZi0YQjdEAhs_MWL6A,5675215006,1,"Why Deliver with DoorDash? DoorDash is the 1 category leader in food delivery, food pickup, and convenience store delivery in the US, trusted by millions of customers every day. As a Dasher, you’ll stay busy with a variety of earnings opportunities and can work when it works for you. Whether you’re looking for a side hustle or a full-time gig, delivering with DoorDash gives you the opportunity to earn extra cash on your terms. Multiple ways to earn: Whether you’re delivering meals, groceries, o…",-105.642779,https://www.adzuna.com/land/ad/5675215006?se=Looj_PUl8RGxB4krWPJYEQ&utm_medium=api&utm_source=abfa41a4&v=FE50FB9E9E5043C4D96D1F66BC411921EACC9D29,Restaurant Delivery - Sign Up in Minutes,48.091685,Adzuna::API::Response::Job,2026-03-22T09:44:10Z,56212.98,56212.98,Adzuna::API::Response::Location,"['US', 'Montana', 'Roosevelt County', 'Wolf Point']","Wolf Point, Roosevelt County",Retail Jobs,retail-jobs,Adzuna::API::Response::Category,DoorDash,Adzuna::API::Response::Company,
part_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NTIxNDk5OSIsInMiOiJMb29qX1BVbDhSR3hCNGtyV1BKWUVRIn0.KfTQF1-V4i8RgIOA3Tv0u0AZO13b5I-TvthliJbjgI0,5675214999,1,"Why Deliver with DoorDash? DoorDash is the 1 category leader in food delivery, food pickup, and convenience store delivery in the US, trusted by millions of customers every day. As a Dasher, you’ll stay busy with a variety of earnings opportunities and can work when it works for you. Whether you’re looking for a side hustle or a full-time gig, delivering with DoorDash gives you the opportunity to earn extra cash on your terms. Multiple ways to earn: Whether you’re delivering meals, groceries, o…",,https://www.adzuna.com/land/ad/5675214999?se=Looj_PUl8RGxB4krWPJYEQ&utm_medium=api&utm_source=abfa41a4&v=0B3129DA117288BD5D55CC72938B4D45B7E4D262,Delivery Driver - Work With DoorDash,,Adzuna::API::Response::Job,2026-03-22T09:44:10Z,52859.51,52859.51,Adzuna::API::Response::Location,"['US', 'Ohio', 'Cuyahoga County', 'Cleveland']","Cleveland, Cuyahoga County",Retail Jobs,retail-jobs,Adzuna::API::Response::Category,DoorDash,Adzuna::API::Response::Company,
part_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTG9val9QVWw4Ukd4QjRrcldQSllFUSIsImkiOiI1Njc1MjE0OTcyIn0.mAynu_Lc1PJ5qIune9MEaQsdEmuCqKQjhfyPUH9i6Rk,5675214972,1,"Why Deliver with DoorDash? DoorDash is the 1 category leader in food delivery, food pickup, and convenience store delivery in the US, trusted by millions of customers every day. As a Dasher, you’ll stay busy with a variety of earnings opportunities and can work when it works for you. Whether you’re looking for a side hustle or a full-time gig, delivering with DoorDash gives you the opportunity to earn extra cash on your terms. Multiple ways to earn: Whether you’re delivering meals, groceries, o…",-69.123907,https://www.adzuna.com/land/ad/5675214972?se=Looj_PUl8RGxB4krWPJYEQ&utm_medium=api&utm_source=abfa41a4&v=740950C505F37D491191BE31427E8B1817FC1D1C,Delivery Driver - Flexible Onboarding,44.121031,Adzuna::API::Response::Job,2026-03-22T09:44:10Z,60994.59,60994.59,Adzuna::API::Response::Location,"['US', 'Maine', 'Knox County', 'Rockland']","Rockland, Knox County",Retail Jobs,retail-jobs,Adzuna::API::Response::Category,DoorDash,Adzuna::API::Response::Company,
full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NTIxNDk3MCIsInMiOiJMb29qX1BVbDhSR3hCNGtyV1BKWUVRIn0.i6cOig7CkRXoiOxH6oKOsd4E_8k5uOhHV6nBPa7mFeg,5675214970,1,"No CDL needed / No commercial drivers license Why Deliver with DoorDash? DoorDash is the 1 category leader in food delivery, food pickup, and convenience store delivery in the US, trusted by millions of customers every day. As a Dasher, you’ll stay busy with a variety of earnings opportunities and can work when it works for you. Whether you’re looking for a side hustle or a full-time gig, delivering with DoorDash gives you the opportunity to earn extra cash on your terms. Multiple ways to earn:…",-87.682768,https://www.adzuna.com/land/ad/5675214970?se=Looj_PUl8RGxB4krWPJYEQ&utm_medium=api&utm_source=abfa41a4&v=1F6031D151AE4B98358CDABC6E16FC027C5D9712,Drive with Doordash - No CDL license needed,41.54297,Adzuna::API::Response::Job,2026-03-22T09:44:10Z,62914.74,62914.74,Adzuna::API::Response::Location,"['US', 'Illinois', 'Cook County', 'Homewood']","Homewood, Cook County",Travel Jobs,travel-jobs,Adzuna::API::Response::Category,DoorDash,Adzuna::API::Response::Company,
part_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NTIxNDk4MSIsInMiOiJMb29qX1BVbDhSR3hCNGtyV1BKWUVRIn0.f8Lj_1cFxgS6oCgflREA26ojLtdRf6AoTsLE7LLxopk,5675214981,1,"Why Become a Shopper with DoorDash? Turn your shopping skills into extra income. Whether you’re helping someone stock up on groceries or delivering a last-minute convenience order, as a Shopper you unlock more earnings opportunities with DoorDash. Stay active during off-peak hours and no need to wait around for a restaurant preparing an order, becoming a Shopper with DoorDash puts you in control of your time and earnings. Either as a side hustle or a full-time gig, being a Shopper with DoorDash…",-88.378986,https://www.adzuna.com/land/ad/5675214981?se=Looj_PUl8RGxB4krWPJYEQ&utm_medium=api&utm_source=abfa41a4&v=A71E3213D8A8193FF304E1B41732F657FE2DA052,DoorDash Shopper - No Experience Needed,43.317779,Adzuna::API::Response::Job,2026-03-22T09:44:10Z,50589.25,50589.25,Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Washington County', 'Hartford']","Hartford, Washington County",Retail Jobs,retail-jobs,Adzuna::API::Response::Category,DoorDash,Adzuna::API::Response::Company,
part_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTG9val9QVWw4Ukd4QjRrcldQSllFUSIsImkiOiI1Njc1MjE1MDAwIn0.MDqof_Yfe3_tQLtIwDz1dgG7YNimfIK-TkfLi8OV74w,5675215000,1,"Why Become a Shopper with DoorDash? Turn your shopping skills into extra income. Whether you’re helping someone stock up on groceries or delivering a last-minute convenience order, as a Shopper you unlock more earnings opportunities with DoorDash. Stay active during off-peak hours and no need to wait around for a restaurant preparing an order, becoming a Shopper with DoorDash puts you in control of your time and earnings. Either as a side hustle or a full-time gig, being a Shopper with DoorDash…",-85.164673,https://www.adzuna.com/land/ad/5675215000?se=Looj_PUl8RGxB4krWPJYEQ&utm_medium=api&utm_source=abfa41a4&v=2B4B604497D4623DF6909372CE876A2480B4908B,Drive with DoorDash - Work When you want,34.257038,Adzuna::API::Response::Job,2026-03-22T09:44:10Z,37657.68,37657.68,Adzuna::API::Response::Location,"['US', 'Georgia', 'Floyd County', 'Rome']","Rome, Floyd County",Retail Jobs,retail-jobs,Adzuna::API::Response::Category,DoorDash,Adzuna::API::Response::Company,
part_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTG9val9QVWw4Ukd4QjRrcldQSllFUSIsImkiOiI1Njc1MjE0OTE5In0.Glcji7Ire7kUtVIzuM1blAuw9ikhpOcG_eBzUunlf7E,5675214919,1,"Why Deliver with DoorDash? DoorDash is the 1 category leader in food delivery, food pickup, and convenience store delivery in the US, trusted by millions of customers every day. As a Dasher, you’ll stay busy with a variety of earnings opportunities and can work when it works for you. Whether you’re looking for a side hustle or a full-time gig, delivering with DoorDash gives you the opportunity to earn extra cash on your terms. Multiple ways to earn: Whether you’re delivering meals, groceries, o…",-80.529505,https://www.adzuna.com/land/ad/5675214919?se=Looj_PUl8RGxB4krWPJYEQ&utm_medium=api&utm_source=abfa41a4&v=1AEAE9403002486D10F3183B900813EA503F6286,Delivery Driver (TEMP),35.070306,Adzuna::API::Response::Job,2026-03-22T09:44:09Z,57103.38,57103.38,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Union County', 'Monroe']","Monroe, Union County",Retail Jobs,retail-jobs,Adzuna::API::Response::Category,DoorDash,Adzuna::API::Response::Company,
part_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NTIxNDkzNiIsInMiOiJMb29qX1BVbDhSR3hCNGtyV1BKWUVRIn0.oXjFTus8TWfKcSEMWXoMd1aItD3oABoFHioZA3ocgt4,5675214936,1,"Why Deliver with DoorDash? DoorDash is the 1 category leader in food delivery, food pickup, and convenience store delivery in the US, trusted by millions of customers every day. As a Dasher, you’ll stay busy with a variety of earnings opportunities and can work when it works for you. Whether you’re looking for a side hustle or a full-time gig, delivering with DoorDash gives you the opportunity to earn extra cash on your terms. Multiple ways to earn: Whether you’re delivering meals, groceries, o…",-108.384307,https://www.adzuna.com/land/ad/5675214936?se=Looj_PUl8RGxB4krWPJYEQ&utm_medium=api&utm_source=abfa41a4&v=49E441BD4BE55DF040DF0B1FFC4DBCB5F1E4F026,Restaurant Delivery - Sign Up in Minutes,45.66025,Adzuna::API::Response::Job,2026-03-22T09:44:09Z,57060.92,57060.92,Adzuna::API::Response::Location,"['US', 'Montana', 'Yellowstone County', 'Billings']","Billings, Yellowstone County",Retail Jobs,retail-jobs,Adzuna::API::Response::Category,DoorDash,Adzuna::API::Response::Company,
part_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTG9val9QVWw4Ukd4QjRrcldQSllFUSIsImkiOiI1Njc1MjE0OTI5In0.C-WFYRu7jk6KEQd6U7racTnNBvmONuQDLYMq2yqGSIY,5675214929,1,"Why Become a Shopper with DoorDash? Turn your shopping skills into extra income. Whether you’re helping someone stock up on groceries or delivering a last-minute convenience order, as a Shopper you unlock more earnings opportunities with DoorDash. Stay active during off-peak hours and no need to wait around for a restaurant preparing an order, becoming a Shopper with DoorDash puts you in control of your time and earnings. Either as a side hustle or a full-time gig, being a Shopper with DoorDash…",-84.122404,https://www.adzuna.com/land/ad/5675214929?se=Looj_PUl8RGxB4krWPJYEQ&utm_medium=api&utm_source=abfa41a4&v=47A17531DFFFE9107EFBB3449C00C8B3B561A0A4,Drive with DoorDash - Flexible Onboarding,39.853124,Adzuna::API::Response::Job,2026-03-22T09:44:09Z,44140.09,44140.09,Adzuna::API::Response::Location,"['US', 'Ohio', 'Montgomery County', 'Huber Heights']","Huber Heights, Montgomery County",Retail Jobs,retail-jobs,Adzuna::API::Response::Category,DoorDash,Adzuna::API::Response::Company,
part_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTG9val9QVWw4Ukd4QjRrcldQSllFUSIsImkiOiI1Njc1MjE0OTI4In0.npa1-Yd9OkSoHTfXY6l2rp5JVhF2ODJGdQQF2cjDVIw,5675214928,1,"Why Become a Shopper with DoorDash? Turn your shopping skills into extra income. Whether you’re helping someone stock up on groceries or delivering a last-minute convenience order, as a Shopper you unlock more earnings opportunities with DoorDash. Stay active during off-peak hours and no need to wait around for a restaurant preparing an order, becoming a Shopper with DoorDash puts you in control of your time and earnings. Either as a side hustle or a full-time gig, being a Shopper with DoorDash…",-72.59294,https://www.adzuna.com/land/ad/5675214928?se=Looj_PUl8RGxB4krWPJYEQ&utm_medium=api&utm_source=abfa41a4&v=8D4EF1585B2E8D6DEEF85D5E3E2FC3450CE687E2,Drive with DoorDash - Sign Up in Minutes,42.105218,Adzuna::API::Response::Job,2026-03-22T09:44:09Z,47222.45,47222.45,Adzuna::API::Response::Location,"['US', 'Massachusetts', 'Hampden County', 'Springfield']","Springfield, Hampden County",Retail Jobs,retail-jobs,Adzuna::API::Response::Category,DoorDash,Adzuna::API::Response::Company,
part_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTG9val9QVWw4Ukd4QjRrcldQSllFUSIsImkiOiI1Njc1MjE0OTU3In0.S99O2gT3vQmyr0rVkrmZskH9vKR6tTpx1AZMTrwNgMg,5675214957,1,"Why Deliver with DoorDash? DoorDash is the 1 category leader in food delivery, food pickup, and convenience store delivery in the US, trusted by millions of customers every day. As a Dasher, you’ll stay busy with a variety of earnings opportunities and can work when it works for you. Whether you’re looking for a side hustle or a full-time gig, delivering with DoorDash gives you the opportunity to earn extra cash on your terms. Multiple ways to earn: Whether you’re delivering meals, groceries, o…",-88.635331,https://www.adzuna.com/land/ad/5675214957?se=Looj_PUl8RGxB4krWPJYEQ&utm_medium=api&utm_source=abfa41a4&v=2648E0CE58EF234977733FE4A03AA0D234716479,Restaurant Delivery - Be Your Own Boss,34.509544,Adzuna::API::Response::Job,2026-03-22T09:44:09Z,59915.1,59915.1,Adzuna::API::Response::Location,"['US', 'Mississippi', 'Lee County', 'Baldwyn']","Baldwyn, Lee County",Retail Jobs,retail-jobs,Adzuna::API::Response::Category,DoorDash,Adzuna::API::Response::Company,
