contract_time,latitude,title,salary_is_predicted,__CLASS__,redirect_url,adref,description,id,salary_min,created,longitude,salary_max,company.__CLASS__,company.display_name,category.label,category.__CLASS__,category.tag,location.__CLASS__,location.area,location.display_name,contract_type
,,Semiconductor Systems Engineer,1,Adzuna::API::Response::Job,https://www.adzuna.com/details/5884961192?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSW5RelpTeXg4UkdHSGVFWlB4VW1hdyIsImkiOiI1ODg0OTYxMTkyIn0.a3RaMgYmLV15oH7wXFEnnG40n0kSjvrtbW5F1Gasy7I,"Job Summary Bright Vision Technologies is seeking a highly experienced Semiconductor Software Engineer with 10 years of industry experience to design, develop, and optimize software, firmware, and automation solutions supporting semiconductor design, verification, manufacturing, and post-silicon validation. The ideal candidate will possess deep expertise in C/C++, Python, EDA tools, hardware-software integration, and software architecture , with a proven track record of delivering scalable solu…",5884961192,150200.64,2026-09-15T13:34:21Z,,150200.64,Adzuna::API::Response::Company,Bright Vision Technologies,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Location,['US'],US,
full_time,30.272921,SAP SD Consultant,1,Adzuna::API::Response::Job,https://www.adzuna.com/details/5884961191?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSW5RelpTeXg4UkdHSGVFWlB4VW1hdyIsImkiOiI1ODg0OTYxMTkxIn0.ZBzxK4W98SsrGlEPgYJaYJzl_O2pV5Me62wWSjTQiIA,"SAP SD Consultant – Remote Bright Vision Technologies is a technology consulting and software development company delivering cloud, AI, data, and enterprise solutions across the United States. This is a fantastic opportunity to join an established and well-respected organization offering tremendous career growth potential. Job Title: SAP SD Consultant Location: 100% Remote (U.S.) Position Type: Full-time, Direct W2 Salary Range: $130,000–$190,000 Annually Experience Required: 7 years Sponsorshi…",5884961191,96589.26,2026-09-15T13:34:21Z,-97.744386,96589.26,Adzuna::API::Response::Company,Bright Vision Technologies,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Location,"['US', 'Texas', 'Travis County', 'Austin']","Austin, Travis County",
full_time,41.724962,SAP Fiori Developer,1,Adzuna::API::Response::Job,https://www.adzuna.com/details/5884961187?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSW5RelpTeXg4UkdHSGVFWlB4VW1hdyIsImkiOiI1ODg0OTYxMTg3In0.rmMKNbEEolaZmVC3__L-gCI3aP01R7uhcZyuStC8W5Q,"Senior SAP Fiori Developer - Remote Bright Vision Technologies is a technology consulting and software development company delivering cloud, AI, data, and enterprise solutions across the United States. This is a fantastic opportunity to join an established and well-respected organization offering tremendous career growth potential. Job Title: SAP Fiori Developer Location: 100% Remote (U.S.) Position Type: Full-time, Direct W2 Salary Range: $100,000–$150,000 Annually Experience Required: 10 year…",5884961187,103063.09,2026-09-15T13:34:21Z,-72.827648,103063.09,Adzuna::API::Response::Company,Bright Vision Technologies,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Location,"['US', 'Connecticut', 'Hartford County', 'Farmington']","Farmington, Hartford County",
full_time,30.272921,React Developer,1,Adzuna::API::Response::Job,https://www.adzuna.com/details/5884961176?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4NDk2MTE3NiIsInMiOiJJblF6WlN5eDhSR0dIZUVaUHhVbWF3In0.HTOW2OvuH9d_L99EeNfeMf9bPpKzpZ5ByqUxqYB3GfY,"React Developer – Remote Bright Vision Technologies is a technology consulting and software development company delivering cloud, AI, data, and enterprise solutions across the United States. This is a fantastic opportunity to join an established and well-respected organization offering tremendous career growth potential. Job Title: React Developer Location: 100% Remote (U.S.) Position Type: Full-time, Direct W2 Salary Range: $120,000–$180,000 Annually Experience Required: 5 years Sponsorship: U…",5884961176,122924.9,2026-09-15T13:34:21Z,-97.744386,122924.9,Adzuna::API::Response::Company,Bright Vision Technologies,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Location,"['US', 'Texas', 'Travis County', 'Austin']","Austin, Travis County",
full_time,30.272921,React Native Developer,1,Adzuna::API::Response::Job,https://www.adzuna.com/details/5884961177?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSW5RelpTeXg4UkdHSGVFWlB4VW1hdyIsImkiOiI1ODg0OTYxMTc3In0.4Uuag40ab70ii8V-s4OoGVlN-JPaGJeaBT6uA6MGh0I,"React Native Developer – Remote Bright Vision Technologies is a technology consulting and software development company delivering cloud, AI, data, and enterprise solutions across the United States. This is a fantastic opportunity to join an established and well-respected organization offering tremendous career growth potential. Job Title: React Native Developer Location: 100% Remote (U.S.) Position Type: Full-time, Direct W2 Salary Range: $120,000–$180,000 Annually Experience Required: 5 years …",5884961177,117748.66,2026-09-15T13:34:21Z,-97.744386,117748.66,Adzuna::API::Response::Company,Bright Vision Technologies,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Location,"['US', 'Texas', 'Travis County', 'Austin']","Austin, Travis County",
full_time,41.724962,SAP ABAP Developer,1,Adzuna::API::Response::Job,https://www.adzuna.com/details/5884961182?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4NDk2MTE4MiIsInMiOiJJblF6WlN5eDhSR0dIZUVaUHhVbWF3In0.7b6evFgBtbhzDUa5XphR-m6PhANGLGaDW_18GxXmyUM,"SAP ABAP Developer- Remote Bright Vision Technologies is a technology consulting and software development company delivering cloud, AI, data, and enterprise solutions across the United States. This is a fantastic opportunity to join an established and well-respected organization offering tremendous career growth potential. Job Title: SAP ABAP Developer Location: 100% Remote (U.S.) Position Type: Full-time, Direct W2 Salary Range: $100,000–$165,000 Annually Experience Required: 12 years Sponsors…",5884961182,99197.07,2026-09-15T13:34:21Z,-72.827648,99197.07,Adzuna::API::Response::Company,Bright Vision Technologies,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Location,"['US', 'Connecticut', 'Hartford County', 'Farmington']","Farmington, Hartford County",
full_time,41.724962,SAP BTP Developer,1,Adzuna::API::Response::Job,https://www.adzuna.com/details/5884961184?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4NDk2MTE4NCIsInMiOiJJblF6WlN5eDhSR0dIZUVaUHhVbWF3In0._J9ceGTYu7h4j_L94uvQPSeyHo5uVYYVClsUof6YHKs,"SAP BTP Developer - Remote Bright Vision Technologies is a technology consulting and software development company delivering cloud, AI, data, and enterprise solutions across the United States. This is a fantastic opportunity to join an established and well-respected organization offering tremendous career growth potential. Job Title: SAP BTP Developer Location: 100% Remote (U.S.) Position Type: Full-time, Direct W2 Salary Range: $100,000–$150,000 Annually Experience Required: 8 years Sponsorshi…",5884961184,98690.73,2026-09-15T13:34:21Z,-72.827648,98690.73,Adzuna::API::Response::Company,Bright Vision Technologies,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Location,"['US', 'Connecticut', 'Hartford County', 'Farmington']","Farmington, Hartford County",
full_time,30.272921,Rust Developer,1,Adzuna::API::Response::Job,https://www.adzuna.com/details/5884961178?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSW5RelpTeXg4UkdHSGVFWlB4VW1hdyIsImkiOiI1ODg0OTYxMTc4In0.vykUq9Z6taAhLkM5ByC03R2Tq6zRZ4v37_A1jpBOt2I,"Rust Developer – Remote Bright Vision Technologies is a technology consulting and software development company delivering cloud, AI, data, and enterprise solutions across the United States. This is a fantastic opportunity to join an established and well-respected organization offering tremendous career growth potential. Job Title: Rust Developer Location: 100% Remote (U.S.) Position Type: Full-time, Direct W2 Salary Range: $145,000–$205,000 Annually Experience Required: 6 years Sponsorship: U.S…",5884961178,144989.5,2026-09-15T13:34:21Z,-97.744386,144989.5,Adzuna::API::Response::Company,Bright Vision Technologies,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Location,"['US', 'Texas', 'Travis County', 'Austin']","Austin, Travis County",
full_time,41.724962,SAP Data Migration Consultant,1,Adzuna::API::Response::Job,https://www.adzuna.com/details/5884961186?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4NDk2MTE4NiIsInMiOiJJblF6WlN5eDhSR0dIZUVaUHhVbWF3In0.a_T7cTkhHoTb8Uh-WK-NQz1qhOfsD7RKioDabO-vgYU,"SAP Data Migration Consultant - Remote Bright Vision Technologies is a technology consulting and software development company delivering cloud, AI, data, and enterprise solutions across the United States. This is a fantastic opportunity to join an established and well-respected organization offering tremendous career growth potential. Job Title: SAP Data Migration Consultant Location: 100% Remote (U.S.) Position Type: Full-time, Direct W2 Salary Range: $100,000–$175,000 Annually Experience Requ…",5884961186,135906.08,2026-09-15T13:34:21Z,-72.827648,135906.08,Adzuna::API::Response::Company,Bright Vision Technologies,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Location,"['US', 'Connecticut', 'Hartford County', 'Farmington']","Farmington, Hartford County",
full_time,30.43937,Real-Time Data Engineer,1,Adzuna::API::Response::Job,https://www.adzuna.com/details/5884961175?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4NDk2MTE3NSIsInMiOiJJblF6WlN5eDhSR0dIZUVaUHhVbWF3In0.m2QVOj6azTTJAneARkN9Ryq8aCnAl0gRbIb1pNDvfRg,"Bright Vision Technologies is a technology consulting and software development company delivering cloud, AI, data, and enterprise solutions across the United States. This is a fantastic opportunity to join an established and well-respected organization offering tremendous career growth potential. Job Title: Real-Time Data Engineer Location: 100% Remote (U.S.) Position Type: Full-time, Direct W2 Salary Range: $135,000–$160,000 Annually Experience Required: 6 years Sponsorship: U.S. Citizens, Gre…",5884961175,162784.12,2026-09-15T13:34:21Z,-97.620004,162784.12,Adzuna::API::Response::Company,Bright Vision Technologies,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Location,"['US', 'Texas', 'Travis County', 'Pflugerville']","Pflugerville, Travis County",
full_time,41.724962,Oracle Integration Cloud Developer,1,Adzuna::API::Response::Job,https://www.adzuna.com/details/5884961166?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4NDk2MTE2NiIsInMiOiJJblF6WlN5eDhSR0dIZUVaUHhVbWF3In0.vPLbOdgqrIVcKDXRHhnRDqchM9raO9Ly_-IYTl4h6Xk,"Oracle Cloud Integration Developer - Remote Bright Vision Technologies is a technology consulting and software development company delivering cloud, AI, data, and enterprise solutions across the United States. This is a fantastic opportunity to join an established and well-respected organization offering tremendous career growth potential. Job Title: Oracle Cloud Integration Developer Location: 100% Remote (U.S.) Position Type: Full-time, Direct W2 Salary Range: $100,000–$170,000 Annually Exper…",5884961166,96643.07,2026-09-15T13:34:20Z,-72.827648,96643.07,Adzuna::API::Response::Company,Bright Vision Technologies,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Location,"['US', 'Connecticut', 'Hartford County', 'Farmington']","Farmington, Hartford County",
full_time,30.272921,Oracle PL/SQL Developer,1,Adzuna::API::Response::Job,https://www.adzuna.com/details/5884961167?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSW5RelpTeXg4UkdHSGVFWlB4VW1hdyIsImkiOiI1ODg0OTYxMTY3In0.luAQTEfG2Cy7Vpfna0qEyy5222CinTru6ITFI1gYm8k,"Oracle PL/SQL Developer – Remote Bright Vision Technologies is a technology consulting and software development company delivering cloud, AI, data, and enterprise solutions across the United States. This is a fantastic opportunity to join an established and well-respected organization offering tremendous career growth potential. Job Title: Oracle PL/SQL Developer Location: 100% Remote (U.S.) Position Type: Full-time, Direct W2 Salary Range: $120,000–$180,000 Annually Experience Required: 6 year…",5884961167,140238.66,2026-09-15T13:34:20Z,-97.744386,140238.66,Adzuna::API::Response::Company,Bright Vision Technologies,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Location,"['US', 'Texas', 'Travis County', 'Austin']","Austin, Travis County",
full_time,30.43937,MuleSoft Consultant,1,Adzuna::API::Response::Job,https://www.adzuna.com/details/5884961161?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4NDk2MTE2MSIsInMiOiJJblF6WlN5eDhSR0dIZUVaUHhVbWF3In0.JP4YrFAGN_1vmGYOqKw_MH3P5Jhxv5o8HCe-cVGw7m4,"Bright Vision Technologies is a technology consulting and software development company delivering cloud, AI, data, and enterprise solutions across the United States. This is a fantastic opportunity to join an established and well-respected organization offering tremendous career growth potential. Job Title: MuleSoft Consultant Location: 100% Remote (U.S.) Position Type: Full-time, Direct W2 Salary Range: $125,000–$145,000 Annually Experience Required: 6 years Sponsorship: U.S. Citizens, Green C…",5884961161,124983.04,2026-09-15T13:34:20Z,-97.620004,124983.04,Adzuna::API::Response::Company,Bright Vision Technologies,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Location,"['US', 'Texas', 'Travis County', 'Pflugerville']","Pflugerville, Travis County",
full_time,41.724962,PeopleSoft Integration Developer,1,Adzuna::API::Response::Job,https://www.adzuna.com/details/5884961169?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSW5RelpTeXg4UkdHSGVFWlB4VW1hdyIsImkiOiI1ODg0OTYxMTY5In0.urujQrfRsdc7wks07LkiGLY2QkmfgAcat6uBpw3a5Lc,"Peoplesoft Integration Developer - Remote Bright Vision Technologies is a technology consulting and software development company delivering cloud, AI, data, and enterprise solutions across the United States. This is a fantastic opportunity to join an established and well-respected organization offering tremendous career growth potential. Job Title: Peoplesoft Integration Developer Location: 100% Remote (U.S.) Position Type: Full-time, Direct W2 Salary Range: $100,000–$150,000 Annually Experienc…",5884961169,109798.95,2026-09-15T13:34:20Z,-72.827648,109798.95,Adzuna::API::Response::Company,Bright Vision Technologies,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Location,"['US', 'Connecticut', 'Hartford County', 'Farmington']","Farmington, Hartford County",
full_time,41.724962,PeopleSoft PeopleTools Developer,1,Adzuna::API::Response::Job,https://www.adzuna.com/details/5884961170?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4NDk2MTE3MCIsInMiOiJJblF6WlN5eDhSR0dIZUVaUHhVbWF3In0.ouxMP8yS6WBRKBh_H-nbf3A4ChOE50oFj93VpNQJ5HA,"PeopleSoft PeopleTools Developer - Remote Bright Vision Technologies is a technology consulting and software development company delivering cloud, AI, data, and enterprise solutions across the United States. This is a fantastic opportunity to join an established and well-respected organization offering tremendous career growth potential. Job Title: PeopleSoft PeopleTools Developer Location: 100% Remote (U.S.) Position Type: Full-time, Direct W2 Salary Range: $100,000–$150,000 Annually Experienc…",5884961170,113700.28,2026-09-15T13:34:20Z,-72.827648,113700.28,Adzuna::API::Response::Company,Bright Vision Technologies,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Location,"['US', 'Connecticut', 'Hartford County', 'Farmington']","Farmington, Hartford County",
full_time,30.272921,QA Engineer – Automation,1,Adzuna::API::Response::Job,https://www.adzuna.com/details/5884961173?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg4NDk2MTE3MyIsInMiOiJJblF6WlN5eDhSR0dIZUVaUHhVbWF3In0.svQLlwbyDjaxuU8GdNBfgCFaTt38X70odGfa0SPI6K4,"Bright Vision Technologies is a technology consulting and software development company delivering cloud, AI, data, and enterprise solutions across the United States. This is a fantastic opportunity to join an established and well-respected organization offering tremendous career growth potential. Job Title: QA Engineer – Automation Location: 100% Remote (U.S.) Position Type: Full-time, Direct W2 Salary Range: $115,000–$130,000 Annually Experience Required: 6 years Sponsorship: U.S. Citizens, Gr…",5884961173,74465.55,2026-09-15T13:34:20Z,-97.744386,74465.55,Adzuna::API::Response::Company,Bright Vision Technologies,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Location,"['US', 'Texas', 'Travis County', 'Austin']","Austin, Travis County",
