salary_max,__CLASS__,contract_time,latitude,adref,salary_is_predicted,id,longitude,title,salary_min,created,description,redirect_url,company.__CLASS__,company.display_name,location.display_name,location.area,location.__CLASS__,category.tag,category.label,category.__CLASS__,contract_type
142205.77,Adzuna::API::Response::Job,,40.13058,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MzIxNzI5MiIsInMiOiJFaEZHREZvejhSR3ZyTDNVOWNKc2d3In0.Rhx9PhdqGMo6De1PHtevWhGj4fol5NCGe6azJFz3N-k,1,5693217292,-75.34752,Registered Dental Hygienist,142205.77,2026-04-08T10:13:15Z,"Registered Dental Hygienist in Philadelphia, PA - Great Pay  BENEFITS! We are looking for an exceptional dental hygienist to join our fantastic team! Our well-established private practice, located in the heart of Center City, Philadelphia , is seeking someone passionate about their work and eager to contribute to a collaborative environment. Whether you're an experienced professional or just starting your career, we'd love to hear from you! Schedule: Full Time (4 day work week with Benefits) or…",https://www.adzuna.com/land/ad/5693217292?se=EhFGDFoz8RGvrL3U9cJsgw&utm_medium=api&utm_source=abfa41a4&v=BE0477AC98CC487CDE96A61E08D765374392DBC9,Adzuna::API::Response::Company,Dentistry at 1818 Market Street,"Fairview Village, Montgomery County","['US', 'Pennsylvania', 'Montgomery County', 'Fairview Village']",Adzuna::API::Response::Location,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,
18042.33,Adzuna::API::Response::Job,full_time,35.552585,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRWhGR0RGb3o4Ukd2ckwzVTljSnNndyIsImkiOiI1NjkzMjE3Mjk3In0.FjDYZEHf3ojjo7x5von5C4LmYGLOSBmMu2rJOpIkdmY,1,5693217297,-88.983821,"Travel MedSurg RN in Jackson, Tennessee",18042.33,2026-04-08T10:13:15Z,"Responsibilities MedSurg RNs provide bedside care for a variety of patients and execute individualized patient assessments to create an individualized plan of care. MedSurg RNs prepare equipment and assist physicians during examination and treatment of patients. MedSurg RN job responsibilities include, but are not limited to: MedSurg RNs prepare, administer, and record prescribed medications Initiate alternative action when adverse symptomology is displayed Change dressings, insert catheters, s…",https://www.adzuna.com/details/5693217297?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Gifted Healthcare,"Jackson, Madison County","['US', 'Tennessee', 'Madison County', 'Jackson']",Adzuna::API::Response::Location,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,
119988.06,Adzuna::API::Response::Job,,40.10238,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MzIxNzI5NCIsInMiOiJFaEZHREZvejhSR3ZyTDNVOWNKc2d3In0.UqBvZPNRMGlUWclw75U0dX9S3zz9A9I07fgrQVu_jCU,1,5693217294,-74.93136,Registered Dental Hygienist,119988.06,2026-04-08T10:13:15Z,"Registered Dental Hygienist in Philadelphia, PA - Great Pay  BENEFITS! We are looking for an exceptional dental hygienist to join our fantastic team! Our well-established private practice, located in the heart of Center City, Philadelphia , is seeking someone passionate about their work and eager to contribute to a collaborative environment. Whether you're an experienced professional or just starting your career, we'd love to hear from you! Schedule: Full Time (4 day work week with Benefits) or…",https://www.adzuna.com/land/ad/5693217294?se=EhFGDFoz8RGvrL3U9cJsgw&utm_medium=api&utm_source=abfa41a4&v=5EA770BBF10EC2339C95E602740559A65FC49B53,Adzuna::API::Response::Company,Dentistry at 1818 Market Street,"Bensalem, Bucks County","['US', 'Pennsylvania', 'Bucks County', 'Bensalem']",Adzuna::API::Response::Location,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,
16297.15,Adzuna::API::Response::Job,full_time,35.597101,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MzIxNzI5MSIsInMiOiJFaEZHREZvejhSR3ZyTDNVOWNKc2d3In0.ylcwhggA_1hdW8igXAnwrZ5qZGjfzhtmIjnZ864Rdf0,1,5693217291,-89.269471,"Travel MedSurg RN in Jackson, Tennessee",16297.15,2026-04-08T10:13:15Z,"Responsibilities MedSurg RNs provide bedside care for a variety of patients and execute individualized patient assessments to create an individualized plan of care. MedSurg RNs prepare equipment and assist physicians during examination and treatment of patients. MedSurg RN job responsibilities include, but are not limited to: MedSurg RNs prepare, administer, and record prescribed medications Initiate alternative action when adverse symptomology is displayed Change dressings, insert catheters, s…",https://www.adzuna.com/details/5693217291?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Gifted Healthcare,"Brownsville, Haywood County","['US', 'Tennessee', 'Haywood County', 'Brownsville']",Adzuna::API::Response::Location,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,
228201.23,Adzuna::API::Response::Job,,47.300461,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRWhGR0RGb3o4Ukd2ckwzVTljSnNndyIsImkiOiI1NjkzMjE3MjkzIn0.3KH5FhdNl8zEh_y10st1etWDwqljTDtvKQ8jCCHzQsY,1,5693217293,-122.608418,Registered Dental Hygienist,228201.23,2026-04-08T10:13:15Z,"Registered Dental Hygienist (RDH) – $68–$73/hr – No Weekends – Done by 3 PM most days! Tacoma / Lakewood, WA Top-paying RDH role with a consistent 4-day schedule (Tue–Fri, 7–3). Full-time or part-time options available. No weekends, modern, private office, supportive team, and strong benefits. New Grads encouraged to apply! Apply today for better pay and work-life balance. Benefits: Medical, Dental, 401k, PTO Compensation: $68-$73/hour",https://www.adzuna.com/land/ad/5693217293?se=EhFGDFoz8RGvrL3U9cJsgw&utm_medium=api&utm_source=abfa41a4&v=6ADBFF9C336C25A3EF851409DB3678E8DADDFA5E,Adzuna::API::Response::Company,Confidential Dental Practice,"Wauna Shores, Pierce County","['US', 'Washington', 'Pierce County', 'Wauna Shores']",Adzuna::API::Response::Location,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,
109164.55,Adzuna::API::Response::Job,,39.83133,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MzIxNzI5NiIsInMiOiJFaEZHREZvejhSR3ZyTDNVOWNKc2d3In0.NNnkqdeokKC88NIwYu8FcpG3M20BYKIm_5c_N93TdDo,1,5693217296,-75.436805,Registered Dental Hygienist,109164.55,2026-04-08T10:13:15Z,"Registered Dental Hygienist in Philadelphia, PA - Great Pay  BENEFITS! We are looking for an exceptional dental hygienist to join our fantastic team! Our well-established private practice, located in the heart of Center City, Philadelphia , is seeking someone passionate about their work and eager to contribute to a collaborative environment. Whether you're an experienced professional or just starting your career, we'd love to hear from you! Schedule: Full Time (4 day work week with Benefits) or…",https://www.adzuna.com/land/ad/5693217296?se=EhFGDFoz8RGvrL3U9cJsgw&utm_medium=api&utm_source=abfa41a4&v=E9C1DFD1EA6A77BE8B18E54F7E7CECC0ACE04E93,Adzuna::API::Response::Company,Dentistry at 1818 Market Street,"Lower Chichester, Delaware County","['US', 'Pennsylvania', 'Delaware County', 'Lower Chichester']",Adzuna::API::Response::Location,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,
19272.77,Adzuna::API::Response::Job,full_time,35.924013,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MzIxNzI4OSIsInMiOiJFaEZHREZvejhSR3ZyTDNVOWNKc2d3In0.eXecyQxSg_YzqkU-GBzgijgzyen5vDYcWaTWt_dfBnI,1,5693217289,-88.766779,"Travel MedSurg RN in Jackson, Tennessee",19272.77,2026-04-08T10:13:14Z,"Responsibilities MedSurg RNs provide bedside care for a variety of patients and execute individualized patient assessments to create an individualized plan of care. MedSurg RNs prepare equipment and assist physicians during examination and treatment of patients. MedSurg RN job responsibilities include, but are not limited to: MedSurg RNs prepare, administer, and record prescribed medications Initiate alternative action when adverse symptomology is displayed Change dressings, insert catheters, s…",https://www.adzuna.com/details/5693217289?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Gifted Healthcare,"Milan, Gibson County","['US', 'Tennessee', 'Gibson County', 'Milan']",Adzuna::API::Response::Location,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,
215329.84,Adzuna::API::Response::Job,,47.035617,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MzIxNzI5MCIsInMiOiJFaEZHREZvejhSR3ZyTDNVOWNKc2d3In0.1vRZitpToBxJzDXhEsIhhmEqeU5WE0kQvXOwQE8xyGE,1,5693217290,-122.294353,Registered Dental Hygienist,215329.84,2026-04-08T10:13:14Z,"Registered Dental Hygienist (RDH) – $68–$73/hr – No Weekends – Done by 3 PM most days! Tacoma / Lakewood, WA Top-paying RDH role with a consistent 4-day schedule (Tue–Fri, 7–3). Full-time or part-time options available. No weekends, modern, private office, supportive team, and strong benefits. New Grads encouraged to apply! Apply today for better pay and work-life balance. Benefits: Medical, Dental, 401k, PTO Compensation: $68-$73/hour",https://www.adzuna.com/land/ad/5693217290?se=EhFGDFoz8RGvrL3U9cJsgw&utm_medium=api&utm_source=abfa41a4&v=9EBB66BC05158514B47BE127358115068EA1DE75,Adzuna::API::Response::Company,Confidential Dental Practice,"Graham, Pierce County","['US', 'Washington', 'Pierce County', 'Graham']",Adzuna::API::Response::Location,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,
134975.69,Adzuna::API::Response::Job,,40.02753,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MzIxNzI4OCIsInMiOiJFaEZHREZvejhSR3ZyTDNVOWNKc2d3In0.PuvSEiorkKy9Zo2uQqaOGLkk1FAR6MSEhr16-9yCf4k,1,5693217288,-74.883147,Registered Dental Hygienist,134975.69,2026-04-08T10:13:13Z,"Registered Dental Hygienist in Philadelphia, PA - Great Pay  BENEFITS! We are looking for an exceptional dental hygienist to join our fantastic team! Our well-established private practice, located in the heart of Center City, Philadelphia , is seeking someone passionate about their work and eager to contribute to a collaborative environment. Whether you're an experienced professional or just starting your career, we'd love to hear from you! Schedule: Full Time (4 day work week with Benefits) or…",https://www.adzuna.com/land/ad/5693217288?se=EhFGDFoz8RGvrL3U9cJsgw&utm_medium=api&utm_source=abfa41a4&v=EA9D86DD467F4309C0B684C32E10344F880F22C9,Adzuna::API::Response::Company,Dentistry at 1818 Market Street,"Willingboro, Burlington County","['US', 'New Jersey', 'Burlington County', 'Willingboro']",Adzuna::API::Response::Location,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,
257508.0,Adzuna::API::Response::Job,,47.211335,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MzIxNzI4NSIsInMiOiJFaEZHREZvejhSR3ZyTDNVOWNKc2d3In0.ag8MgtF58k_bncJTlj5ZXv3IjvmmhVp8xoQsu4mjn0s,1,5693217285,-122.410185,Registered Dental Hygienist,257508.0,2026-04-08T10:13:13Z,"Registered Dental Hygienist (RDH) – $68–$73/hr – No Weekends – Done by 3 PM most days! Tacoma / Lakewood, WA Top-paying RDH role with a consistent 4-day schedule (Tue–Fri, 7–3). Full-time or part-time options available. No weekends, modern, private office, supportive team, and strong benefits. New Grads encouraged to apply! Apply today for better pay and work-life balance. Benefits: Medical, Dental, 401k, PTO Compensation: $68-$73/hour",https://www.adzuna.com/land/ad/5693217285?se=EhFGDFoz8RGvrL3U9cJsgw&utm_medium=api&utm_source=abfa41a4&v=208EC2F293973442F73BEB57D58F0DD27B2FC636,Adzuna::API::Response::Company,Confidential Dental Practice,"University Place, Pierce County","['US', 'Washington', 'Pierce County', 'University Place']",Adzuna::API::Response::Location,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,
119589.7,Adzuna::API::Response::Job,,39.882722,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MzIxNzI4NyIsInMiOiJFaEZHREZvejhSR3ZyTDNVOWNKc2d3In0.akeSQxFXNWII07IxFWkTV1YzlE-P-BsjsGgprHtPY9Q,1,5693217287,-74.902662,Registered Dental Hygienist,119589.7,2026-04-08T10:13:13Z,"Registered Dental Hygienist in Philadelphia, PA - Great Pay  BENEFITS! We are looking for an exceptional dental hygienist to join our fantastic team! Our well-established private practice, located in the heart of Center City, Philadelphia , is seeking someone passionate about their work and eager to contribute to a collaborative environment. Whether you're an experienced professional or just starting your career, we'd love to hear from you! Schedule: Full Time (4 day work week with Benefits) or…",https://www.adzuna.com/land/ad/5693217287?se=EhFGDFoz8RGvrL3U9cJsgw&utm_medium=api&utm_source=abfa41a4&v=333C22DC4F0C0D44805A873CC3633914CA6A6B0F,Adzuna::API::Response::Company,Dentistry at 1818 Market Street,"Evesham, Burlington County","['US', 'New Jersey', 'Burlington County', 'Evesham']",Adzuna::API::Response::Location,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,
23421.35,Adzuna::API::Response::Job,full_time,35.715206,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRWhGR0RGb3o4Ukd2ckwzVTljSnNndyIsImkiOiI1NjkzMjE3Mjg2In0.lJLoTmcAelT2oSYgxNvS2FB4g6vDtwXtCj3T3nDjhb4,1,5693217286,-86.39384,"Travel MedSurg RN in Smyrna, Tennessee",23421.35,2026-04-08T10:13:13Z,"Responsibilities MedSurg RNs provide bedside care for a variety of patients and execute individualized patient assessments to create an individualized plan of care. MedSurg RNs prepare equipment and assist physicians during examination and treatment of patients. MedSurg RN job responsibilities include, but are not limited to: MedSurg RNs prepare, administer, and record prescribed medications Initiate alternative action when adverse symptomology is displayed Change dressings, insert catheters, s…",https://www.adzuna.com/details/5693217286?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Gifted Healthcare,"Christiana, Rutherford County","['US', 'Tennessee', 'Rutherford County', 'Christiana']",Adzuna::API::Response::Location,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,
125210.91,Adzuna::API::Response::Job,,39.749724,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRWhGR0RGb3o4Ukd2ckwzVTljSnNndyIsImkiOiI1NjkzMjE3Mjg0In0.v4shlBVfqSPh8GSaYvGiItQq2Qt8KniHA8joxFJFJtw,1,5693217284,-75.094941,Registered Dental Hygienist,125210.91,2026-04-08T10:13:13Z,"Registered Dental Hygienist in Philadelphia, PA - Great Pay  BENEFITS! We are looking for an exceptional dental hygienist to join our fantastic team! Our well-established private practice, located in the heart of Center City, Philadelphia , is seeking someone passionate about their work and eager to contribute to a collaborative environment. Whether you're an experienced professional or just starting your career, we'd love to hear from you! Schedule: Full Time (4 day work week with Benefits) or…",https://www.adzuna.com/land/ad/5693217284?se=EhFGDFoz8RGvrL3U9cJsgw&utm_medium=api&utm_source=abfa41a4&v=D64F64A7312E5AF783D4BAFBB85B3AAAFA22809E,Adzuna::API::Response::Company,Dentistry at 1818 Market Street,"Hurffville, Gloucester County","['US', 'New Jersey', 'Gloucester County', 'Hurffville']",Adzuna::API::Response::Location,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,
20589.57,Adzuna::API::Response::Job,full_time,34.93,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MzIxNzI4MyIsInMiOiJFaEZHREZvejhSR3ZyTDNVOWNKc2d3In0.HSnoVu3gc2E-Xk8Tz4ZZElz6hg3u-mS6EtmfRZwvhaE,1,5693217283,-89.53,"Travel MedSurg RN in Memphis, Tennessee",20589.57,2026-04-08T10:13:13Z,"Responsibilities MedSurg RNs provide bedside care for a variety of patients and execute individualized patient assessments to create an individualized plan of care. MedSurg RNs prepare equipment and assist physicians during examination and treatment of patients. MedSurg RN job responsibilities include, but are not limited to: MedSurg RNs prepare, administer, and record prescribed medications Initiate alternative action when adverse symptomology is displayed Change dressings, insert catheters, s…",https://www.adzuna.com/details/5693217283?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Gifted Healthcare,"Mount Pleasant, Marshall County","['US', 'Mississippi', 'Marshall County', 'Mount Pleasant']",Adzuna::API::Response::Location,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,
17764.49,Adzuna::API::Response::Job,full_time,35.254092,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRWhGR0RGb3o4Ukd2ckwzVTljSnNndyIsImkiOiI1NjkzMjE3MjgyIn0.MOi0aMXXw1dV1Epv-3AuleDuw8w2-c-5F_yNA1IWsA0,1,5693217282,-88.995042,"Travel MedSurg RN in Jackson, Tennessee",17764.49,2026-04-08T10:13:12Z,"Responsibilities MedSurg RNs provide bedside care for a variety of patients and execute individualized patient assessments to create an individualized plan of care. MedSurg RNs prepare equipment and assist physicians during examination and treatment of patients. MedSurg RN job responsibilities include, but are not limited to: MedSurg RNs prepare, administer, and record prescribed medications Initiate alternative action when adverse symptomology is displayed Change dressings, insert catheters, s…",https://www.adzuna.com/details/5693217282?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Gifted Healthcare,"Bolivar, Hardeman County","['US', 'Tennessee', 'Hardeman County', 'Bolivar']",Adzuna::API::Response::Location,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,
18016.75,Adzuna::API::Response::Job,full_time,35.593285,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRWhGR0RGb3o4Ukd2ckwzVTljSnNndyIsImkiOiI1NjkzMjE3MjgwIn0.AnNIOojm3OIdXncK9WMXwgbUiH2A1-PS9AQaeblfSiQ,1,5693217280,-88.628547,"Travel MedSurg RN in Jackson, Tennessee",18016.75,2026-04-08T10:13:11Z,"Responsibilities MedSurg RNs provide bedside care for a variety of patients and execute individualized patient assessments to create an individualized plan of care. MedSurg RNs prepare equipment and assist physicians during examination and treatment of patients. MedSurg RN job responsibilities include, but are not limited to: MedSurg RNs prepare, administer, and record prescribed medications Initiate alternative action when adverse symptomology is displayed Change dressings, insert catheters, s…",https://www.adzuna.com/details/5693217280?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Company,Gifted Healthcare,"Beech Bluff, Madison County","['US', 'Tennessee', 'Madison County', 'Beech Bluff']",Adzuna::API::Response::Location,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,
