title,longitude,id,created,latitude,adref,redirect_url,contract_time,salary_min,description,salary_max,__CLASS__,salary_is_predicted,company.__CLASS__,company.display_name,category.tag,category.__CLASS__,category.label,location.display_name,location.__CLASS__,location.area,contract_type
Home Care Medical Biller Full-Time In Office,-83.602747,5757408978,2026-06-09T11:57:42Z,39.344368,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzQwODk3OCIsInMiOiJzUHFOd0IxazhSR3NOcjhFMlRZWVZRIn0.yQV3F6XY9l8gLOd5QkjMs1xUhzzSO4ZisxD0L-AicDs,https://www.adzuna.com/land/ad/5757408978?se=sPqNwB1k8RGsNr8E2TYYVQ&utm_medium=api&utm_source=abfa41a4&v=7A7999752B1C19E16D117957F5317518487BF04D,full_time,45146.0,"Home Care Medical Biller Full-Time In Office Contract Details Location: Chillicothe, OH Employment Type: Full-Time Department: Home Care / Skilled Home Health Billing Schedule: Monday - Friday Pay Rate: $22.00 - $24.00 per hour (based on experience) Work Location: In Office Start Date: ASAP Employment Status: W2 Employee Requirements • Previous medical billing experience required • Experience with Home Care and/or Skilled Home Health billing required • Working knowledge of ICD-10 diagnosis codi…",45146.0,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,Wise Medical Staffing,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Highland, Highland County",Adzuna::API::Response::Location,"['US', 'Ohio', 'Highland County', 'Highland']",
Home Care Medical Biller Full-Time In Office,-83.826584,5757408961,2026-06-09T11:57:42Z,39.798952,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzQwODk2MSIsInMiOiJzUHFOd0IxazhSR3NOcjhFMlRZWVZRIn0.OVCFjKKHy3MCvL0tz-n6pi6dDXmhO9jVJn6Lkx-6w0I,https://www.adzuna.com/land/ad/5757408961?se=sPqNwB1k8RGsNr8E2TYYVQ&utm_medium=api&utm_source=abfa41a4&v=1DC3A72A55081D17B36524E67609367A469D6991,full_time,46223.4,"Home Care Medical Biller Full-Time In Office Contract Details Location: Chillicothe, OH Employment Type: Full-Time Department: Home Care / Skilled Home Health Billing Schedule: Monday - Friday Pay Rate: $22.00 - $24.00 per hour (based on experience) Work Location: In Office Start Date: ASAP Employment Status: W2 Employee Requirements • Previous medical billing experience required • Experience with Home Care and/or Skilled Home Health billing required • Working knowledge of ICD-10 diagnosis codi…",46223.4,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,Wise Medical Staffing,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Clifton, Greene County",Adzuna::API::Response::Location,"['US', 'Ohio', 'Greene County', 'Clifton']",
Home Care Medical Biller Full-Time In Office,-83.348183,5757408958,2026-06-09T11:57:42Z,39.172954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzQwODk1OCIsInMiOiJzUHFOd0IxazhSR3NOcjhFMlRZWVZRIn0.YZxRSwoXveyTeu2hS-7eUgZqjQKlgh8AG1bYhid24os,https://www.adzuna.com/land/ad/5757408958?se=sPqNwB1k8RGsNr8E2TYYVQ&utm_medium=api&utm_source=abfa41a4&v=3BA73F3FC5EF039A81A0A56B7BC033A9448E22B9,full_time,45931.27,"Home Care Medical Biller Full-Time In Office Contract Details Location: Chillicothe, OH Employment Type: Full-Time Department: Home Care / Skilled Home Health Billing Schedule: Monday - Friday Pay Rate: $22.00 - $24.00 per hour (based on experience) Work Location: In Office Start Date: ASAP Employment Status: W2 Employee Requirements • Previous medical billing experience required • Experience with Home Care and/or Skilled Home Health billing required • Working knowledge of ICD-10 diagnosis codi…",45931.27,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,Wise Medical Staffing,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Rainsboro, Highland County",Adzuna::API::Response::Location,"['US', 'Ohio', 'Highland County', 'Rainsboro']",
Home Care Medical Biller Full-Time In Office,-83.405174,5757408951,2026-06-09T11:57:42Z,39.62496,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzQwODk1MSIsInMiOiJzUHFOd0IxazhSR3NOcjhFMlRZWVZRIn0.HYhYw71pQwjGel7v3IrJ5fY5JzfOhIiJsxGL-UoS3Zo,https://www.adzuna.com/land/ad/5757408951?se=sPqNwB1k8RGsNr8E2TYYVQ&utm_medium=api&utm_source=abfa41a4&v=9D7B5ABFC653FC8106D4E00F044DDC309837C13C,full_time,45863.38,"Home Care Medical Biller Full-Time In Office Contract Details Location: Chillicothe, OH Employment Type: Full-Time Department: Home Care / Skilled Home Health Billing Schedule: Monday - Friday Pay Rate: $22.00 - $24.00 per hour (based on experience) Work Location: In Office Start Date: ASAP Employment Status: W2 Employee Requirements • Previous medical billing experience required • Experience with Home Care and/or Skilled Home Health billing required • Working knowledge of ICD-10 diagnosis codi…",45863.38,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,Wise Medical Staffing,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Bloomingburg, Fayette County",Adzuna::API::Response::Location,"['US', 'Ohio', 'Fayette County', 'Bloomingburg']",
Executive Chef - DSL Minerva,-81.1,5757408964,2026-06-09T11:57:42Z,40.741405,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzQwODk2NCIsInMiOiJzUHFOd0IxazhSR3NOcjhFMlRZWVZRIn0.mJJ2WBHhUxqg-_2DmRZws3SHT9uW7vSrObTF8pgk1i8,https://www.adzuna.com/land/ad/5757408964?se=sPqNwB1k8RGsNr8E2TYYVQ&utm_medium=api&utm_source=abfa41a4&v=E3ADD2050CAA82B8C7B009A351C652E8E8B9AF3F,full_time,75573.47,"At Danbury, you don't just clock in at a job. You walk in the door to a work family who wants to make the day count. We truly believe our employees and residents are a family that comes together to enjoy the good things in life, including one another. When our employees feel special, so do our residents. That's the Danbury Difference We are currently seeking applicants for an Executive Chef position. Responsibilities include but are not limited to: The executive chef will plan, organize, develo…",75573.47,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,Sanctuary Grande,hospitality-catering-jobs,Adzuna::API::Response::Category,Hospitality & Catering Jobs,"Minerva, Stark County",Adzuna::API::Response::Location,"['US', 'Ohio', 'Stark County', 'Minerva']",
Call Center Representative ($20 PH starting),-83.04552,5757408924,2026-06-09T11:57:42Z,40.0116,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzQwODkyNCIsInMiOiJzUHFOd0IxazhSR3NOcjhFMlRZWVZRIn0.cBBDqeDNkJMwZH2LPMl9U9E-5R5hA9x-b_yTNeK_hdw,https://www.adzuna.com/land/ad/5757408924?se=sPqNwB1k8RGsNr8E2TYYVQ&utm_medium=api&utm_source=abfa41a4&v=390BAB8C200AD8024C80F5DA13E2CEBE888A115A,,41600.0,"This role requires the ability to work lawfully in the U.S. without employment-based immigration sponsorship, now or in the future. Are you positive and proactive with a passion for helping people? Do you enjoy active listening and solving problems? Are you tech-savvy and love to multi-task? Then you’ll thrive as a professional Customer Service Representative at Spectrum. Customer Service Representatives are vital to our mission, taking inbound calls and providing support that strengthens conne…",41600.0,Adzuna::API::Response::Job,0,Adzuna::API::Response::Company,SPECTRUM,customer-services-jobs,Adzuna::API::Response::Category,Customer Services Jobs,"Grandview, Franklin County",Adzuna::API::Response::Location,"['US', 'Ohio', 'Franklin County', 'Grandview']",
Home Care Medical Biller Full-Time In Office,-83.019354,5757408959,2026-06-09T11:57:42Z,38.970578,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic1BxTndCMWs4UkdzTnI4RTJUWVlWUSIsImkiOiI1NzU3NDA4OTU5In0.5VaM9Lyj2nZJSxY07nGMDgBJaPeK4NnJOl-igSYU0Q4,https://www.adzuna.com/land/ad/5757408959?se=sPqNwB1k8RGsNr8E2TYYVQ&utm_medium=api&utm_source=abfa41a4&v=FFE8EE60D42AF64AD69ABC4720EC410F447A7DC3,full_time,47094.59,"Home Care Medical Biller Full-Time In Office Contract Details Location: Chillicothe, OH Employment Type: Full-Time Department: Home Care / Skilled Home Health Billing Schedule: Monday - Friday Pay Rate: $22.00 - $24.00 per hour (based on experience) Work Location: In Office Start Date: ASAP Employment Status: W2 Employee Requirements • Previous medical billing experience required • Experience with Home Care and/or Skilled Home Health billing required • Working knowledge of ICD-10 diagnosis codi…",47094.59,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,Wise Medical Staffing,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Wakefield, Pike County",Adzuna::API::Response::Location,"['US', 'Ohio', 'Pike County', 'Wakefield']",
Home Care Medical Biller Full-Time In Office,-82.609696,5757408956,2026-06-09T11:57:42Z,39.110394,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic1BxTndCMWs4UkdzTnI4RTJUWVlWUSIsImkiOiI1NzU3NDA4OTU2In0.mLSIdf_nwSZHKRtXRxlmy4bU5iRexSx4HePXHgDqboo,https://www.adzuna.com/land/ad/5757408956?se=sPqNwB1k8RGsNr8E2TYYVQ&utm_medium=api&utm_source=abfa41a4&v=36C3D5B3F57DE9BD4B552D87B5363C12E8CE0BC7,full_time,48267.44,"Home Care Medical Biller Full-Time In Office Contract Details Location: Chillicothe, OH Employment Type: Full-Time Department: Home Care / Skilled Home Health Billing Schedule: Monday - Friday Pay Rate: $22.00 - $24.00 per hour (based on experience) Work Location: In Office Start Date: ASAP Employment Status: W2 Employee Requirements • Previous medical billing experience required • Experience with Home Care and/or Skilled Home Health billing required • Working knowledge of ICD-10 diagnosis codi…",48267.44,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,Wise Medical Staffing,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Jackson, Jackson County",Adzuna::API::Response::Location,"['US', 'Ohio', 'Jackson County', 'Jackson']",
Executive Chef,-81.260831,5757408980,2026-06-09T11:57:42Z,40.846421,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic1BxTndCMWs4UkdzTnI4RTJUWVlWUSIsImkiOiI1NzU3NDA4OTgwIn0.DfXSBUW6envBAIpB9Q42CtVbWhLE5dxuFrQEGpufTig,https://www.adzuna.com/land/ad/5757408980?se=sPqNwB1k8RGsNr8E2TYYVQ&utm_medium=api&utm_source=abfa41a4&v=7E50E3EB5FEB6D4D8FEB01D70217216FF3BE4542,full_time,90237.91,"At Danbury, you don't just clock in at a job. You walk in the door to a work family who wants to make the day count. We truly believe our employees and residents are a family that comes together to enjoy the good things in life, including one another. When our employees feel special, so do our residents. That's the Danbury Difference We are currently seeking applicants for an Executive Chef position. Responsibilities include but are not limited to: The executive chef will plan, organize, develo…",90237.91,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,Sanctuary Grande,hospitality-catering-jobs,Adzuna::API::Response::Category,Hospitality & Catering Jobs,"Louisville, Stark County",Adzuna::API::Response::Location,"['US', 'Ohio', 'Stark County', 'Louisville']",
Home Care Medical Biller Full-Time In Office,-82.95294,5757408968,2026-06-09T11:57:42Z,39.72678,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic1BxTndCMWs4UkdzTnI4RTJUWVlWUSIsImkiOiI1NzU3NDA4OTY4In0.VtGRyOJojkOSXAGU4ddclc3O68TODSvAY8aWXGv9n4o,https://www.adzuna.com/land/ad/5757408968?se=sPqNwB1k8RGsNr8E2TYYVQ&utm_medium=api&utm_source=abfa41a4&v=C8BBBB541B939B4226A4E348C8BBD23BEAC1789D,full_time,45256.02,"Home Care Medical Biller Full-Time In Office Contract Details Location: Chillicothe, OH Employment Type: Full-Time Department: Home Care / Skilled Home Health Billing Schedule: Monday - Friday Pay Rate: $22.00 - $24.00 per hour (based on experience) Work Location: In Office Start Date: ASAP Employment Status: W2 Employee Requirements • Previous medical billing experience required • Experience with Home Care and/or Skilled Home Health billing required • Working knowledge of ICD-10 diagnosis codi…",45256.02,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,Wise Medical Staffing,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Ashville, Pickaway County",Adzuna::API::Response::Location,"['US', 'Ohio', 'Pickaway County', 'Ashville']",
Part - Time Café Ambassador - Boston Metro Area,-71.05763,5757408915,2026-06-09T11:57:41Z,42.35768,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzQwODkxNSIsInMiOiJzUHFOd0IxazhSR3NOcjhFMlRZWVZRIn0.pmhGh9PdM0rYshVXxjSdSe_jhbXTWwQtYZU36tfgDmo,https://www.adzuna.com/land/ad/5757408915?se=sPqNwB1k8RGsNr8E2TYYVQ&utm_medium=api&utm_source=abfa41a4&v=D736CDFA8D1ED559DCC59A8EC8670BD73E40A81C,part_time,53893.64,"Part - Time Café Ambassador - Boston Metro Area The Experience: Are you someone who finds their purpose in helping others? Do you love connecting with other people? We're looking for people who'd like to turn it into a meaningful career. As a Café Ambassador, you're at the heart of the Capital One community. You'll introduce café goers and customers to our best-in-class services, create memorable experiences and drive brand awareness at our Cafés. Every day is an opportunity for you to introduc…",53893.64,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,Capital One,part-time-jobs,Adzuna::API::Response::Category,Part time Jobs,"Boston, Suffolk County",Adzuna::API::Response::Location,"['US', 'Massachusetts', 'Suffolk County', 'Boston']",
Cafe Ambassador,-71.05763,5757408902,2026-06-09T11:57:39Z,42.35768,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzQwODkwMiIsInMiOiJzUHFOd0IxazhSR3NOcjhFMlRZWVZRIn0.0YaIHrhNNyXfEEekhoDTap5YyasxHI0vxgvF6ZteyiA,https://www.adzuna.com/land/ad/5757408902?se=sPqNwB1k8RGsNr8E2TYYVQ&utm_medium=api&utm_source=abfa41a4&v=637E4A447649A8453460DA0AB63AFBD51C6220FE,part_time,57191.62,"Part - Time Café Ambassador - Boston Metro Area The Experience: Are you someone who finds their purpose in helping others? Do you love connecting with other people? We're looking for people who'd like to turn it into a meaningful career. As a Café Ambassador, you're at the heart of the Capital One community. You'll introduce café goers and customers to our best-in-class services, create memorable experiences and drive brand awareness at our Cafés. Every day is an opportunity for you to introduc…",57191.62,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,Capital One,customer-services-jobs,Adzuna::API::Response::Category,Customer Services Jobs,"Boston, Suffolk County",Adzuna::API::Response::Location,"['US', 'Massachusetts', 'Suffolk County', 'Boston']",
Delivery Driver,-74.250394,5757408895,2026-06-09T11:57:35Z,41.532804,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzQwODg5NSIsInMiOiJzUHFOd0IxazhSR3NOcjhFMlRZWVZRIn0.bSVYxX2AjL5lmBFz8gatk5s3jDh-O_036SfftQJ3hbk,https://www.adzuna.com/land/ad/5757408895?se=sPqNwB1k8RGsNr8E2TYYVQ&utm_medium=api&utm_source=abfa41a4&v=268C9ACCA290FDA74511AF645E5CCC5F17390047,part_time,50777.42,"7:00am-3:30pm/Monday-Friday When joining our Supply Chain team, you can feel right away that people are at the heart of what we do. You’ll be surrounded by a team who is looking to make an impact on our customers, our community, and each other. By pairing innovative technology with dynamic employees, we create smarter, more efficient ways to deliver for customers. Our network of distribution, fulfillment, fleet, furniture installation and professional teams work together in fun and safe environ…",50777.42,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,"Staples, Inc.",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"Montgomery, Orange County",Adzuna::API::Response::Location,"['US', 'New York', 'Orange County', 'Montgomery']",
Customer Service Representative | Technical Support,-83.04552,5757408624,2026-06-09T11:57:16Z,40.0116,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NzQwODYyNCIsInMiOiJzUHFOd0IxazhSR3NOcjhFMlRZWVZRIn0.xflL0ZmEmM0U6OKCYUtfOR58o0clhhzXDMtrqIiTBxQ,https://www.adzuna.com/land/ad/5757408624?se=sPqNwB1k8RGsNr8E2TYYVQ&utm_medium=api&utm_source=abfa41a4&v=AE045CEC6445F7705CA5A958AB3CCA7BB6EAE6C1,,43085.28,"This role requires the ability to work lawfully in the U.S. without employment-based immigration sponsorship, now or in the future. Are you positive and proactive with a passion for helping people? Do you enjoy active listening and solving problems? Are you tech-savvy and love to multi-task? Then you’ll thrive as a professional Customer Service Representative at Spectrum. Customer Service Representatives are vital to our mission, taking inbound calls and providing support that strengthens conne…",43085.28,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,SPECTRUM,customer-services-jobs,Adzuna::API::Response::Category,Customer Services Jobs,"Grandview, Franklin County",Adzuna::API::Response::Location,"['US', 'Ohio', 'Franklin County', 'Grandview']",
Home Care Medical Biller Full-Time In Office,-82.971647,5757408625,2026-06-09T11:57:16Z,39.801149,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic1BxTndCMWs4UkdzTnI4RTJUWVlWUSIsImkiOiI1NzU3NDA4NjI1In0.jBXbo92ygbNjsY6grlZ9xJU9UZ8fLtlJmthViyP6Qgg,https://www.adzuna.com/land/ad/5757408625?se=sPqNwB1k8RGsNr8E2TYYVQ&utm_medium=api&utm_source=abfa41a4&v=794B4BBFDA68EC30AF865F0AAD3824B64634A97D,full_time,54126.77,"Home Care Medical Biller Full-Time In Office Contract Details Location: Chillicothe, OH Employment Type: Full-Time Department: Home Care / Skilled Home Health Billing Schedule: Monday - Friday Pay Rate: $22.00 - $24.00 per hour (based on experience) Work Location: In Office Start Date: ASAP Employment Status: W2 Employee Requirements • Previous medical billing experience required • Experience with Home Care and/or Skilled Home Health billing required • Working knowledge of ICD-10 diagnosis codi…",54126.77,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,Wise Medical Staffing,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Lockbourne, Franklin County",Adzuna::API::Response::Location,"['US', 'Ohio', 'Franklin County', 'Lockbourne']",
Home Care Medical Biller Full-Time In Office,-82.380339,5757408610,2026-06-09T11:57:15Z,38.882817,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic1BxTndCMWs4UkdzTnI4RTJUWVlWUSIsImkiOiI1NzU3NDA4NjEwIn0.nPPXlT0-9n-eZef0Yt8U6yeDI8UhpuDzRyvvAGPqJxY,https://www.adzuna.com/land/ad/5757408610?se=sPqNwB1k8RGsNr8E2TYYVQ&utm_medium=api&utm_source=abfa41a4&v=424E7619C5D9739457774D7FD3FB48EA6379F8AB,full_time,46956.51,"Home Care Medical Biller Full-Time In Office Contract Details Location: Chillicothe, OH Employment Type: Full-Time Department: Home Care / Skilled Home Health Billing Schedule: Monday - Friday Pay Rate: $22.00 - $24.00 per hour (based on experience) Work Location: In Office Start Date: ASAP Employment Status: W2 Employee Requirements • Previous medical billing experience required • Experience with Home Care and/or Skilled Home Health billing required • Working knowledge of ICD-10 diagnosis codi…",46956.51,Adzuna::API::Response::Job,1,Adzuna::API::Response::Company,Wise Medical Staffing,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,"Rio Grande, Gallia County",Adzuna::API::Response::Location,"['US', 'Ohio', 'Gallia County', 'Rio Grande']",
