__CLASS__,title,adref,latitude,salary_min,created,description,salary_is_predicted,salary_max,id,redirect_url,longitude,category.label,category.__CLASS__,category.tag,location.area,location.display_name,location.__CLASS__,company.__CLASS__,company.display_name,contract_time,contract_type
Adzuna::API::Response::Job,Certified Pharmacy Technician,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNjIwMzA4NiIsInMiOiJiRlNHbkpFOThSR1lzZEZSVFZPVGZBIn0.goMN11biH2dstva5OpaR9rYaZNeiOQJT-fRIH2dGEaI,41.70264,26251.61,2026-04-21T10:43:24Z,"In accordance with state and federal regulations, assists the pharmacist, under direct supervision, in the practice of pharmacy. Assists the pharmacist in the performance of other Pharmacy Department duties in accordance with Company policies and procedures. Responsible for using pharmacy systems to obtain patient and drug information and process prescriptions. If PTCB certified, assists with and coaches pharmacy technicians in the operation of pharmacy systems and cashiers in the operation of …",1,26251.61,5706203086,https://www.adzuna.com/land/ad/5706203086?se=bFSGnJE98RGYsdFRTVOTfA&utm_medium=api&utm_source=abfa41a4&v=11C9685C372BFDCF789C26C5B616A1967391CF78,-72.71796,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"['US', 'Connecticut', 'Hartford County', 'Newington']","Newington, Hartford County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,WALGREENS,,
Adzuna::API::Response::Job,Part-time gig: Earn at least $2715 in your first 170 trips.,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNjIwMzA3NyIsInMiOiJiRlNHbkpFOThSR1lzZEZSVFZPVGZBIn0.SK0-fq68I5qRNsDTxI5zIO_McrNTIatSgmIGH7e7W_Y,40.759872,44945.26,2026-04-21T10:43:24Z,"Earn at least $2715 driving with Uber when you complete your first 170 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 170 trips with Ub…",1,44945.26,5706203077,https://www.adzuna.com/land/ad/5706203077?se=bFSGnJE98RGYsdFRTVOTfA&utm_medium=api&utm_source=abfa41a4&v=05E18D75519211627A8B4F3F79ABA8CCA352BD38,-79.536612,Part time Jobs,Adzuna::API::Response::Category,part-time-jobs,"['US', 'Pennsylvania', 'Armstrong County', 'Ford Cliff']","Ford Cliff, Armstrong County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Uber,part_time,
Adzuna::API::Response::Job,"Part-time gig: Earn at least $2715 for your first 170 trips, guaranteed.",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNjIwMzA2OSIsInMiOiJiRlNHbkpFOThSR1lzZEZSVFZPVGZBIn0.hu1zH60aBwZ26dG5gnP8jd4k59eVoVnGs73xKwN5Go0,40.178386,44774.31,2026-04-21T10:43:24Z,"Earn at least $2715 driving with Uber when you complete your first 170 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 170 trips with Ub…",1,44774.31,5706203069,https://www.adzuna.com/land/ad/5706203069?se=bFSGnJE98RGYsdFRTVOTfA&utm_medium=api&utm_source=abfa41a4&v=DF20B898BA6810159AB5000E3693E32E2CD30B4F,-79.64297,Part time Jobs,Adzuna::API::Response::Category,part-time-jobs,"['US', 'Pennsylvania', 'Westmoreland County', 'Ruffs Dale']","Ruffs Dale, Westmoreland County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Uber,part_time,
Adzuna::API::Response::Job,RN - INPATIENT,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYkZTR25KRTk4UkdZc2RGUlRWT1RmQSIsImkiOiI1NzA2MjAzMDU2In0.Db0rtoH8O1MKteto6hdYhi9LOip-sYu6cE8iJRP0clM,34.61034,58153.73,2026-04-21T10:43:23Z,"Pre-Op RN 10h shift Sign-On Bonus Available Relocation Assistance Available Receive 17% Weekday Nights, 26% Weekend Nights and 15% Weekend Day shift differentials Minimum Offer $ 34.84/hr. Maximum Offer $ 47.33/hr. Compensation Disclaimer Compensation for this role is based on a number of factors, including but not limited to experience, education, and other business and organizational considerations. Department: PACU - BBRP FTE: 1.00 Full Time Shift: Days Position Summary: Work within the nurs…",1,58153.73,5706203056,https://www.adzuna.com/land/ad/5706203056?se=bFSGnJE98RGYsdFRTVOTfA&utm_medium=api&utm_source=abfa41a4&v=18B5FD0F3454E41A69B8BECCACA8E36E35E1E93D,-106.68666,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"['US', 'New Mexico', 'Valencia County', 'Los Trujillos']","Los Trujillos, Valencia County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,University of New Mexico - Hospitals,,
Adzuna::API::Response::Job,Licensed Massage Therapist,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNjIwMzA1MSIsInMiOiJiRlNHbkpFOThSR1lzZEZSVFZPVGZBIn0.PElogiZY8GY6_TvbXqN7jEyKuwlo-fx65fqh7W2teGA,42.39479,72725.86,2026-04-21T10:43:23Z,"We are seeking passionate, skilled licensed massage therapists to join our busy, upscale boutique studio in Belmont, for both day and evening shifts. If you are committed to excellence, value a calm and professional environment, and want to build long-term relationships with clients who appreciate quality care, this may be the perfect role for you. Why Therapists Love Working With Us • $1,000 Sign-On Bonus: $250 after your first week, $250 after 30 days, $250 after 60 days, $250 after 90 days. …",1,72725.86,5706203051,https://www.adzuna.com/land/ad/5706203051?se=bFSGnJE98RGYsdFRTVOTfA&utm_medium=api&utm_source=abfa41a4&v=D2435250868D5FA4061FD0E1C37CEB05F0F728CB,-71.18157,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"['US', 'Massachusetts', 'Middlesex County', 'Belmont']","Belmont, Middlesex County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Lavender Wellness and Massage,,
Adzuna::API::Response::Job,"Quick Earnings: Earn At Least $2715 For Your First 170 Trips, Guaranteed.",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNjIwMzA1NyIsInMiOiJiRlNHbkpFOThSR1lzZEZSVFZPVGZBIn0.97j9Rl4Jr2MNxebAttqeQGzQC4_K5jth8TY8RL4mbGs,40.81475,42168.56,2026-04-21T10:43:23Z,"Earn at least $2715 driving with Uber when you complete your first 170 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 170 trips with Ub…",1,42168.56,5706203057,https://www.adzuna.com/land/ad/5706203057?se=bFSGnJE98RGYsdFRTVOTfA&utm_medium=api&utm_source=abfa41a4&v=A07A6FF2A6EF14F4CD526CA96BFF6E653742A66D,-80.200924,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,"['US', 'Pennsylvania', 'Butler County', 'Zelienople']","Zelienople, Butler County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Uber,part_time,
Adzuna::API::Response::Job,RN Instructor,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYkZTR25KRTk4UkdZc2RGUlRWT1RmQSIsImkiOiI1NzA2MjAzMDUzIn0.hx1ZajG39crA-9QJBGV_StQHICo_WxRl0s4s3sF8h_o,35.2749,48184.7,2026-04-21T10:43:23Z,"Sign-On Bonus Available Relocation Assistance Available Minimum Offer $ 28.32/hr. Maximum Offer $ 46.82/hr. Compensation Disclaimer Compensation for this role is based on a number of factors, including but not limited to experience, education, and other business and organizational considerations. Department: Pediatric ICU FTE: 1.00 Full Time Shift: Days Position Summary: Function as unit educator, master teacher, master preceptor and facilitates evidenced-based research into specialized areas o…",1,48184.7,5706203053,https://www.adzuna.com/land/ad/5706203053?se=bFSGnJE98RGYsdFRTVOTfA&utm_medium=api&utm_source=abfa41a4&v=190679AB144A0EB3F54F91ED37E12A28F794E26F,-106.38792,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"['US', 'New Mexico', 'Sandoval County', 'Placitas']","Placitas, Sandoval County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,University of New Mexico - Hospitals,,
Adzuna::API::Response::Job,Part-time gig: Earn at least $2715 in your first 170 trips.,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNjIwMzA0MyIsInMiOiJiRlNHbkpFOThSR1lzZEZSVFZPVGZBIn0.zrh_F91BrvUdZBlD2cwniRE9bh_P--oJsJkoNv8mTAI,39.914303,41589.06,2026-04-21T10:43:22Z,"Earn at least $2715 driving with Uber when you complete your first 170 trips in 30 days. Why Uber? Driving is an easy way to boost your income while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary). What you need to know: Signup in seconds: Get started today and we’ll provide support along the way. Get paid fast: Cash out up to 5X a day with Uber’s Instant Pay. Guaranteed earnings: Earnings guaranteed for your first 170 trips with Ub…",1,41589.06,5706203043,https://www.adzuna.com/land/ad/5706203043?se=bFSGnJE98RGYsdFRTVOTfA&utm_medium=api&utm_source=abfa41a4&v=C8208B445FB944B716D3182DF38545F8167C7B18,-79.904425,Part time Jobs,Adzuna::API::Response::Category,part-time-jobs,"['US', 'Pennsylvania', 'Fayette County', 'Lamberton']","Lamberton, Fayette County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Uber,part_time,
Adzuna::API::Response::Job,Drive with Uber for weekend cash,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYkZTR25KRTk4UkdZc2RGUlRWT1RmQSIsImkiOiI1NzA2MjAzMDM3In0.DsDESup5oTm5W8j7eHXMcHfd75YN8KsZC4HoUQVftAk,39.963547,34483.08,2026-04-21T10:43:22Z,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",1,34483.08,5706203037,https://www.adzuna.com/land/ad/5706203037?se=bFSGnJE98RGYsdFRTVOTfA&utm_medium=api&utm_source=abfa41a4&v=4202702F1DD36414D2FCD7D646B87C7B20FE8B5B,-79.878558,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,"['US', 'Pennsylvania', 'Cumberland County', 'Frogtown']","Frogtown, Cumberland County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Uber,part_time,
Adzuna::API::Response::Job,Sign up to Drive with Uber,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNjIwMzAzOSIsInMiOiJiRlNHbkpFOThSR1lzZEZSVFZPVGZBIn0.BZo-OMPJc31WYxG5-8Ue-AYdhsPlliGN8m6Ic1Rs_JA,40.340674,30522.04,2026-04-21T10:43:22Z,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",1,30522.04,5706203039,https://www.adzuna.com/land/ad/5706203039?se=bFSGnJE98RGYsdFRTVOTfA&utm_medium=api&utm_source=abfa41a4&v=CD5ADEBB797DC7A23CF642F3CC8D45A8593EAF55,-79.306862,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,"['US', 'Pennsylvania', 'Westmoreland County', 'Derry']","Derry, Westmoreland County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Uber,part_time,
Adzuna::API::Response::Job,Earn extra cash - Sign up and drive with Uber,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYkZTR25KRTk4UkdZc2RGUlRWT1RmQSIsImkiOiI1NzA2MjAzMDQ3In0.T7bpmBKOElsghQ6gPwZP1r_sYvwaJOHwP-KhFd5gvV8,40.062864,35628.21,2026-04-21T10:43:22Z,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",1,35628.21,5706203047,https://www.adzuna.com/land/ad/5706203047?se=bFSGnJE98RGYsdFRTVOTfA&utm_medium=api&utm_source=abfa41a4&v=A8088FA65FF24C6861FCD38480716AD3F3D4DBE9,-79.76176,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,"['US', 'Pennsylvania', 'Fayette County', 'Perryopolis']","Perryopolis, Fayette County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Uber,part_time,
Adzuna::API::Response::Job,Registered Nurse,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYkZTR25KRTk4UkdZc2RGUlRWT1RmQSIsImkiOiI1NzA2MjAyOTg5In0.JmG7EH7f5UrWfSC3qb-fAgttEKUrnF0M1Id1QsL713g,35.23344,47093.29,2026-04-21T10:43:21Z,"Sign-On Bonus Available Relocation Assistance Available Receive 17% Weekday Nights, 26% Weekend Nights and 15% Weekend Day shift differentials Minimum Offer $ 32.22/hr. Maximum Offer $ 45.33/hr. Compensation Disclaimer Compensation for this role is based on a number of factors, including but not limited to experience, education, and other business and organizational considerations. Department: Behavioral Svcs at MATS Center FTE: 0.90 Full Time Shift: Days Position Summary: Provide professional …",1,47093.29,5706202989,https://www.adzuna.com/land/ad/5706202989?se=bFSGnJE98RGYsdFRTVOTfA&utm_medium=api&utm_source=abfa41a4&v=0E93C00DD56F838F0DACFFA6CCE24F4C257A0056,-106.620955,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"['US', 'New Mexico', 'Sandoval County', 'Corrales']","Corrales, Sandoval County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,University of New Mexico - Hospitals,,
Adzuna::API::Response::Job,RN - OUTPATIENT,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYkZTR25KRTk4UkdZc2RGUlRWT1RmQSIsImkiOiI1NzA2MjAzMDAyIn0.30qPJalqthgCgo4MK-T1NzpXzX8AfpCv6N7ZZ_p3rzQ,35.23344,38953.05,2026-04-21T10:43:21Z,"Sign-On Bonus Available Relocation Assistance Available Minimum Offer $ 33.22/hr. Maximum Offer $ 47.33/hr. Compensation Disclaimer Compensation for this role is based on a number of factors, including but not limited to experience, education, and other business and organizational considerations. Department: Digest Disease Health Center FTE: 1.00 Full Time Shift: Days Position Summary: Provide safe, direct patient care utilizing the nursing process in the ambulatory setting. Provide clinical le…",1,38953.05,5706203002,https://www.adzuna.com/land/ad/5706203002?se=bFSGnJE98RGYsdFRTVOTfA&utm_medium=api&utm_source=abfa41a4&v=F6F23A9E2215CBE83CB630AD28B2BEC48D2A25FD,-106.620955,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"['US', 'New Mexico', 'Sandoval County', 'Corrales']","Corrales, Sandoval County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,University of New Mexico - Hospitals,,
Adzuna::API::Response::Job,MENTAL HEALTH TECH I,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYkZTR25KRTk4UkdZc2RGUlRWT1RmQSIsImkiOiI1NzA2MjAzMDE4In0.StTaDxO4yr9LWoPaHfPUWl5TL5kDpKk77HXtCK-0vT4,35.23344,64929.08,2026-04-21T10:43:21Z,"Sign-On Bonus Available Receive 17% Weekday Nights, 26% Weekend Nights and 15% Weekend Day shift differentials Minimum Offer $ 16.22/hr. Maximum Offer $ 21.26/hr. Compensation Disclaimer Compensation for this role is based on a number of factors, including but not limited to experience, education, and other business and organizational considerations. Department: CPC Acute Services FTE: 0.90 Full Time Shift: Days Position Summary: Provide child, adolescent, or adult patient care in a treatment o…",1,64929.08,5706203018,https://www.adzuna.com/land/ad/5706203018?se=bFSGnJE98RGYsdFRTVOTfA&utm_medium=api&utm_source=abfa41a4&v=CB620B06732448D625FC7816242EDB5AA75A11F5,-106.620955,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"['US', 'New Mexico', 'Sandoval County', 'Corrales']","Corrales, Sandoval County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,University of New Mexico - Hospitals,,
Adzuna::API::Response::Job,Want Cash Jobs? Earn With Uber Instead,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNjIwMzAyNCIsInMiOiJiRlNHbkpFOThSR1lzZEZSVFZPVGZBIn0.IbwYx4GGTdOc2yec2nWa1P3S4-Xfho1JbGAfpBP6WwY,40.378264,36061.36,2026-04-21T10:43:21Z,"What is Uber? Driving with Uber is an alternative to a part-time or full-time job and can get you earning cash on the road quickly. Driving with Uber allows you to earn quick cash while maintaining the flexibility your schedule requires (gig, part-time, full-time, seasonal, hourly, or temporary) Why Drive With Uber?: Receive your earnings fast: With Uber, you can cash out your earnings up to 5 times a day with Instant Pay. You are your own boss: You decide how much or little you want to drive a…",1,36061.36,5706203024,https://www.adzuna.com/land/ad/5706203024?se=bFSGnJE98RGYsdFRTVOTfA&utm_medium=api&utm_source=abfa41a4&v=3381ADB6F6B446117ADAAEA4FA6BB16BA8974F1E,-80.122077,Travel Jobs,Adzuna::API::Response::Category,travel-jobs,"['US', 'Pennsylvania', 'Allegheny County', 'Bridgeville']","Bridgeville, Allegheny County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Uber,part_time,
Adzuna::API::Response::Job,RN - INPATIENT,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNjIwMzAyOSIsInMiOiJiRlNHbkpFOThSR1lzZEZSVFZPVGZBIn0.VHu35Napjv7je9eFZe84UQZ57X-6AaaCaihbNEUlfb8,34.98056,43406.59,2026-04-21T10:43:21Z,"Sign-On Bonus Available Relocation Assistance Available Receive 17% Weekday Nights, 26% Weekend Nights and 15% Weekend Day shift differentials Minimum Offer $ 34.84/hr. Maximum Offer $ 47.33/hr. Compensation Disclaimer Compensation for this role is based on a number of factors, including but not limited to experience, education, and other business and organizational considerations. Department: Eye Surgery Center-OR FTE: 1.00 Full Time Shift: Days Position Summary: Work within the nursing proces…",1,43406.59,5706203029,https://www.adzuna.com/land/ad/5706203029?se=bFSGnJE98RGYsdFRTVOTfA&utm_medium=api&utm_source=abfa41a4&v=BA3E321AF3681907A6CCBABFFA850C125C57868D,-106.055686,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"['US', 'New Mexico', 'Torrance County', 'Moriarty']","Moriarty, Torrance County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,University of New Mexico - Hospitals,,
