id,salary_max,salary_is_predicted,adref,longitude,title,description,created,contract_time,__CLASS__,salary_min,latitude,redirect_url,category.label,category.__CLASS__,category.tag,location.area,location.__CLASS__,location.display_name,company.display_name,company.__CLASS__,contract_type
5853641821,63288.32,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZkR3Sy1mZWU4UkdTYjhWcERSRGlWQSIsImkiOiI1ODUzNjQxODIxIn0.jjX_zbX7_erEunChJP9WsEqjQTGBGUVVdU8sRDDNLoI,-71.432778,Corrections Officer,"Location: 18106 Cumberland Road - Noblesville, Indiana, 46060 Hamilton County is one of Indiana’s fastest growing, highest educated and wealthiest counties in the state and the Midwest. Two-thirds of the workforce lives and works in the county  a percent that has remained constant since 2010. Hamilton County is continually recognized in rankings ranging from “Best Cities to Relocate To” and “Best City to Raise a Family” to “Healthiest County in Indiana” and “Happiest Suburbs in the Nation”. Com…",2026-08-23T09:28:28Z,full_time,Adzuna::API::Response::Job,63288.32,41.966667,https://www.adzuna.com/details/5853641821?utm_medium=api&utm_source=abfa41a4,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"['US', 'Rhode Island', 'Providence County', 'Cumberland']",Adzuna::API::Response::Location,"Cumberland, Providence County",Hamilton County,Adzuna::API::Response::Company,
5853641818,35672.0,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1MzY0MTgxOCIsInMiOiJmRHdLLWZlZThSR1NiOFZwRFJEaVZBIn0.VuAxe6fkNj8jrxoNK8HDy3f2a6ng6UjpgLj1migVA-0,-123.084706,Retail Sales Floor Support - Oakway Center Rack,"Job Description Are you ready to thrive in a fast-paced, high-energy environment? As a Nordstrom Rack team member, you'll be continuously moving and collaborating with teammates to create a welcoming and inclusive atmosphere for all customers. You’ll ensure a quick and easy customer experience and keep the store clean and clutter free. Flexibility is key, as you may occasionally work in different areas of the store to maintain the cleanliness of the floor and stockrooms and help customers find …",2026-08-23T09:28:27Z,part_time,Adzuna::API::Response::Job,34216.0,44.063717,https://www.adzuna.com/details/5853641818?utm_medium=api&utm_source=abfa41a4,Retail Jobs,Adzuna::API::Response::Category,retail-jobs,"['US', 'Oregon', 'Lane County', 'Eugene']",Adzuna::API::Response::Location,"Eugene, Lane County",Nordstrom,Adzuna::API::Response::Company,contract
5853641813,41600.0,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1MzY0MTgxMyIsInMiOiJmRHdLLWZlZThSR1NiOFZwRFJEaVZBIn0.CqekhIiB884Q6hRxN5Md1Rwvfmyp2qQT_0P1z5JSy1o,-112.095033,Automotive Parts Associate,"Job Title: Parts Associate Company: Chapman Hyundai Phoenix Address: 999 W Bell Rd, Phoenix, AZ 85023 Schedule: Monday-Friday, 7:30am-4pm Pay: $18-$20/hr About the Company Chapman Automotive Group is a family-owned dealership organization that has delivered exceptional service and a customer-first experience since 1966. As one of the leading automotive retailers in Arizona and Nevada, we take pride in our strong team culture and commitment to excellence. About the Role Chapman Hyundai is seekin…",2026-08-23T09:28:21Z,full_time,Adzuna::API::Response::Job,37440.0,33.633857,https://www.adzuna.com/details/5853641813?utm_medium=api&utm_source=abfa41a4,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,"['US', 'Arizona', 'Maricopa County', 'Glendale']",Adzuna::API::Response::Location,"Glendale, Maricopa County",Chapman Bell Rd. Hyundai,Adzuna::API::Response::Company,
5853641815,60000.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZkR3Sy1mZWU4UkdTYjhWcERSRGlWQSIsImkiOiI1ODUzNjQxODE1In0.Z4R6gkuMb1tsjbZEdLzyBiW834UcSs4XRjV89EH5U94,-83.595584,Regional Property Manager,"Legacy is seeking a Regional Property Manager to oversee the day-to-day operations of condominium communities throughout Michigan. This position will be responsible for maximizing the performance and value of assigned properties through effective asset management, planning, budget development and oversight, and the creation and execution of exceptional marketing, leasing, and long-term management strategies across multiple sites. Success in this role requires a strong ability to build and maint…",2026-08-23T09:28:21Z,full_time,Adzuna::API::Response::Job,55000.0,42.572827,https://www.adzuna.com/details/5853641815?utm_medium=api&utm_source=abfa41a4,Property Jobs,Adzuna::API::Response::Category,property-jobs,"['US', 'Michigan', 'Oakland County', 'New Hudson']",Adzuna::API::Response::Location,"New Hudson, Oakland County",Legacy,Adzuna::API::Response::Company,
5853641810,69243.98,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1MzY0MTgxMCIsInMiOiJmRHdLLWZlZThSR1NiOFZwRFJEaVZBIn0.kfLSaSCpYMPqaEkoUoz5VDsu7qKw1NOYXYamHNH8IrU,-78.86897,Surgical Technologist - Full Time,"North Carolina Specialty Hospital (NCSH), is a private, physician-owned medical center that opened its doors in 1926. North Carolina Specialty Hospital's commitment to growth and continuous improvement has helped the hospital maintain a number of high rankings in both quality measures and patient satisfaction. North Carolina Specialty Hospital offers surgical specialties in orthopedics, ophthalmology, ear, nose and throat as well as sports medicine, oral, plastic, podiatry, general surgery, int…",2026-08-23T09:28:20Z,full_time,Adzuna::API::Response::Job,69243.98,36.034589,https://www.adzuna.com/details/5853641810?utm_medium=api&utm_source=abfa41a4,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"['US', 'North Carolina', 'Durham County', 'Durham']",Adzuna::API::Response::Location,"Durham, Durham County",Surgery Partners Careers,Adzuna::API::Response::Company,
5853641811,56231.37,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZkR3Sy1mZWU4UkdTYjhWcERSRGlWQSIsImkiOiI1ODUzNjQxODExIn0.3vAHAB0va7h7Ln0obuRPcSx7s96tX18coEI3-yBWOdM,,Cardiology - 19008046,"Exciting Opportunity for a Cath Lab Tech in Gainesville, FL Job Description: - Join a dynamic team at a cutting-edge Cath Lab with state-of-the-art technology! - Work in a collaborative environment focused on patient-centered care. - Staffed with 2 RNs and 3 CVTs in the EP Lab for optimal teamwork and support. - Utilize top-tier equipment including: - GE Innova X-ray system - Merge & GE MacLab Hemo System - Document patient care seamlessly with Meditech. - Enjoy a fantastic schedule with no wee…",2026-08-23T09:28:20Z,part_time,Adzuna::API::Response::Job,56231.37,,https://www.adzuna.com/details/5853641811?utm_medium=api&utm_source=abfa41a4,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,['US'],Adzuna::API::Response::Location,US,HCA Florida North Florida Hospital,Adzuna::API::Response::Company,
5853641801,43074.47,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZkR3Sy1mZWU4UkdTYjhWcERSRGlWQSIsImkiOiI1ODUzNjQxODAxIn0.ke19hxBkAlLR86-MvpA0xR20Wxvs6KVfhlEQwAmPQuE,-97.958803,Youth Volleyball Coach,"Part-time Description Come join the team at HCI Sports & Fitness ! As a premier sports and fitness center located in Bee Cave, we’re looking for enthusiastic and knowledgeable Volleyball Coaches who enjoy working with youth athletes and creating a positive, engaging coaching environment. Our coaches lead recreational volleyball clinics, camps, and other programs designed to help young athletes build skills, confidence, and a love for the game. About Us: At HCI Sports & Fitness, we’re more than …",2026-08-23T09:28:16Z,part_time,Adzuna::API::Response::Job,43074.47,30.325478,https://www.adzuna.com/details/5853641801?utm_medium=api&utm_source=abfa41a4,Teaching Jobs,Adzuna::API::Response::Category,teaching-jobs,"['US', 'Texas', 'Travis County', 'Village of The Hills']",Adzuna::API::Response::Location,"Village of The Hills, Travis County",Hill Country Indoor,Adzuna::API::Response::Company,
5853641791,37291.25,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZkR3Sy1mZWU4UkdTYjhWcERSRGlWQSIsImkiOiI1ODUzNjQxNzkxIn0.3cpk3eeQdDMKPr1sYrjdMV4YOf1E8ynhqCfqtYfWJoI,-96.886392,Line Cook,"Andretti Indoor Karting & Games is seeking a Line Cook to join the team! Andretti Indoor Karting & Games. We are a Team that constantly strives for perfection in the Family Entertainment Center experience. We are focused on delivering the absolute best in exhilarating, cutting edge Karting on indoor multilevel tracks, immersive multi-player Virtual Reality Simulators, arcade fun, and amazing event spaces & restaurants, all in spotlessly clean venues staffed with warm & knowledgeable Team Member…",2026-08-23T09:28:13Z,part_time,Adzuna::API::Response::Job,37291.25,33.089009,https://www.adzuna.com/details/5853641791?utm_medium=api&utm_source=abfa41a4,Hospitality & Catering Jobs,Adzuna::API::Response::Category,hospitality-catering-jobs,"['US', 'Texas', 'Denton County', 'The Colony']",Adzuna::API::Response::Location,"The Colony, Denton County",Andretti Indoor Karting & Games,Adzuna::API::Response::Company,
5853641787,88497.7,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1MzY0MTc4NyIsInMiOiJmRHdLLWZlZThSR1NiOFZwRFJEaVZBIn0.2R3ixHkXU4Ebp0ERPo8lYEJjArE6zSKITXzfSk_hxlY,-87.17472,Contracting Specialist,"Description Description Summary/Objective The Contracting Specialist will be a member of the NorthShore Health Centers team and will be responsible for timely processing and completion of initial/re-credentialing insurance contracts for all NorthShore providers and locations. Essential Functions Complete provider initial and re-credentialing applications, provider demographic update forms, and letters for Medicare, Medicaid, managed care plans, and commercial insurances. Maintain and remain in …",2026-08-23T09:28:07Z,,Adzuna::API::Response::Job,88497.7,41.58462,https://www.adzuna.com/details/5853641787?utm_medium=api&utm_source=abfa41a4,Admin Jobs,Adzuna::API::Response::Category,admin-jobs,"['US', 'Indiana', 'Porter County', 'Portage']",Adzuna::API::Response::Location,"Portage, Porter County",Northshore Health Centers,Adzuna::API::Response::Company,contract
5853641789,64789.97,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1MzY0MTc4OSIsInMiOiJmRHdLLWZlZThSR1NiOFZwRFJEaVZBIn0.9cj2tdweaBM2cDK7f67m1DmRtHKfef4xqbUWz8TgSG8,-87.500729,Registered Nurse .6 D,"Franciscan Health Dyer Campus 24 Joliet St Dyer, Indiana 46311 The Registered Nurse (RN) is responsible for providing total comprehensive nursing to patients and their families through the development of a plan of care, including implementing, reassessing, evaluating and revising the plan of care. The RN develops these patient-specific plans by performing psychosocial/physiologic assessments, considering patients' cultural/ ethical/ spiritual needs, reviewing trends of similar patients, as well…",2026-08-23T09:28:07Z,part_time,Adzuna::API::Response::Job,64789.97,41.461195,https://www.adzuna.com/details/5853641789?utm_medium=api&utm_source=abfa41a4,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"['US', 'Indiana', 'Lake County', 'Dyer']",Adzuna::API::Response::Location,"Dyer, Lake County",Franciscan Alliance,Adzuna::API::Response::Company,
5853641785,68829.39,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZkR3Sy1mZWU4UkdTYjhWcERSRGlWQSIsImkiOiI1ODUzNjQxNzg1In0.bWm83epThoYGNrHVZXKovHFfCkoYwVxh4ItTwEokbsk,-96.694575,Outpatient Counselor (3387),"Description WHO YOU ARE: An experienced, driven mental health professional who is always looking to make a positive impact on others. You understand the connection between mental health and substance use disorders, and are passionate about helping individuals who are trying to improve their lives. You're client-focused, adaptable to change, and you never shy away from a challenging situation or a complex case. Opportunities for growth available. WHAT YOU CAN EXPECT TO DO: - Work positively as a…",2026-08-23T09:28:06Z,full_time,Adzuna::API::Response::Job,68829.39,40.789575,https://www.adzuna.com/details/5853641785?utm_medium=api&utm_source=abfa41a4,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,"['US', 'Nebraska', 'Lancaster County', 'State House']",Adzuna::API::Response::Location,"State House, Lancaster County",CenterPointe,Adzuna::API::Response::Company,
5853641786,99406.93,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZkR3Sy1mZWU4UkdTYjhWcERSRGlWQSIsImkiOiI1ODUzNjQxNzg2In0.li30GxaEPvG8cfsMBkkqwVnP5y0TwzsuQXzfyyEwAZs,-82.907081,"Site Supervisor (Data Centers) - Columbus, OH","Convergint is looking for a full-time, enthusiastic, results driven and forward-thinking Field Project Manager to join our amazing culture. In this role, you will be responsible for the installation, programming, system start-up/check-out, certification, and related customer training on assigned Fire, Security, and/or Building Automation projects. Works with management and administrative project team to ensure projects are effectively executed within contractual scope, budgeted cost, and time s…",2026-08-23T09:28:06Z,full_time,Adzuna::API::Response::Job,99406.93,40.109302,https://www.adzuna.com/details/5853641786?utm_medium=api&utm_source=abfa41a4,Trade & Construction Jobs,Adzuna::API::Response::Category,trade-construction-jobs,"['US', 'Ohio', 'Franklin County', 'Westerville']",Adzuna::API::Response::Location,"Westerville, Franklin County",Convergint Career,Adzuna::API::Response::Company,
5853641784,33032.36,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1MzY0MTc4NCIsInMiOiJmRHdLLWZlZThSR1NiOFZwRFJEaVZBIn0.R7pc9Fugr0Ok87oDss1zEOPh-hCYthmWBbDfHbjE4SM,-96.760106,Bartender,"Apply in ~60 Seconds Join Our Team: A career at Cinemark means you'll have epic opportunities to immerse yourself in our industry. But that's just the beginning — a front row seat means incredible growth as you bring new ideas to life to create an unforgettable experience for movie lovers worldwide. Role Summary: Cinemark Bartenders prepare accurate, high quality, and consistent beverages, following recipes in accordance with Cinemark standards. A Bartender does not just take orders – they prov…",2026-08-23T09:28:06Z,part_time,Adzuna::API::Response::Job,33032.36,33.154117,https://www.adzuna.com/details/5853641784?utm_medium=api&utm_source=abfa41a4,Hospitality & Catering Jobs,Adzuna::API::Response::Category,hospitality-catering-jobs,"['US', 'Texas', 'Collin County', 'Frisco']",Adzuna::API::Response::Location,"Frisco, Collin County",Cinemark,Adzuna::API::Response::Company,
5853641776,65746.59,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZkR3Sy1mZWU4UkdTYjhWcERSRGlWQSIsImkiOiI1ODUzNjQxNzc2In0.2P2nbaG4BrrDFpHK5sfCacu0VHR3-CyNhqUkwUtZL2g,,Patient Care Tech.,"City/State Woodbridge, VA Work Shift First (Days) Overview: Patient Care Technician - Full-Time - Day Shift Overview Patient Care Technicians are unlicensed staff members who are accountable to, and work under the direct supervision of a professional nurse to implement delegated aspects of nursing care. Provide patient care, support the admissions and discharge process, and comply with patient safety practices under the direction of the professional nurse. Observe patients' physical, mental, an…",2026-08-23T09:28:04Z,full_time,Adzuna::API::Response::Job,65746.59,,https://www.adzuna.com/details/5853641776?utm_medium=api&utm_source=abfa41a4,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,['US'],Adzuna::API::Response::Location,US,Sentara Hospitals,Adzuna::API::Response::Company,
5853641770,71550.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZkR3Sy1mZWU4UkdTYjhWcERSRGlWQSIsImkiOiI1ODUzNjQxNzcwIn0.3c4vDEUhPnbYL1cXE3iYpJ1PrCWIbwlxS4NU2Fad9mQ,-90.060664,Emerging Store Manager,"Supervises customer service associates and designated hitters. Responsible for managing front end of the store and making recommendations on the overall operations of the Pharmacy and Retail Store. Supports Store Manager with the overall operation of the store to achieve company deliverables; Works alternate schedule with the Store Manager with minimal overlap; Assumes responsibilities of all store activities in the absence of the Store Manager. Ensures proper merchandising, protection of store…",2026-08-23T09:28:03Z,,Adzuna::API::Response::Job,45000.0,35.154363,https://www.adzuna.com/details/5853641770?utm_medium=api&utm_source=abfa41a4,Retail Jobs,Adzuna::API::Response::Category,retail-jobs,"['US', 'Tennessee', 'Shelby County', 'Memphis']",Adzuna::API::Response::Location,"Memphis, Shelby County",Walgreens,Adzuna::API::Response::Company,contract
5853641773,27335.58,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1MzY0MTc3MyIsInMiOiJmRHdLLWZlZThSR1NiOFZwRFJEaVZBIn0.mzBOVWs0_Dth3pgEVyu_LaQHHPiQYCSA07iAEUWqvVU,-87.933549,Part-Time Evening Cleaner,"Part-time Description Part Time Cleaning Position Available in Mount Prospect, IL Evening Hours, Flexible Schedule, Bi-Weekly Pay, 9 Hours per Week The Cleaner is responsible for keeping assigned buildings clean, disinfected, and in an orderly condition. Typical duties include: Dispose of trash and recyclables, high and low dusting, glass cleaning, sweeping, mopping, vacuuming and sanitation/disinfecting of surfaces and restrooms. Schedule: Monday/Wednesday/Friday. Approximately 3 hours each ni…",2026-08-23T09:28:03Z,part_time,Adzuna::API::Response::Job,27335.58,42.065399,https://www.adzuna.com/details/5853641773?utm_medium=api&utm_source=abfa41a4,Part time Jobs,Adzuna::API::Response::Category,part-time-jobs,"['US', 'Illinois', 'Cook County', 'Mount Prospect']",Adzuna::API::Response::Location,"Mount Prospect, Cook County",B and B Maintenance,Adzuna::API::Response::Company,
