longitude,id,contract_type,redirect_url,description,title,contract_time,salary_is_predicted,salary_max,latitude,salary_min,created,adref,__CLASS__,company.__CLASS__,company.display_name,location.area,location.display_name,location.__CLASS__,category.label,category.tag,category.__CLASS__
-82.304487,5717118872,contract,https://www.adzuna.com/land/ad/5717118872?se=apQ8CjFG8RGWDe7mYucB2w&utm_medium=api&utm_source=abfa41a4&v=512C68ECE33DB5AD7B15A12B8B2DC2F5A92E3B8F,"DataAnnotation is committed to creating high-quality AI. Join our team to help train the next generation of AI while enjoying the flexibility of remote work and the freedom to set your own schedule. This role is designed to fit a variety of lifestyles — whether you’re looking to contribute part-time alongside a current position, pursue it full-time, or engage periodically as a flexible professional opportunity. We're currently expanding into an exciting new area – teaching AI Assistant models t…",Remote Senior Financial Analyst - AI Trainer ($50-$60 per hour),part_time,0,124800.0,34.781799,104000.0,2026-05-02T10:01:30Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYXBROENqRkc4UkdXRGU3bVl1Y0IydyIsImkiOiI1NzE3MTE4ODcyIn0.shOvQLGOTSRTo0bZ_JaL2sCrHY7lOgHnunxYbkvzmf4,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Data Annotation,"['US', 'South Carolina', 'Greenville County', 'Mauldin']","Mauldin, Greenville County",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category
-87.800344,5717118832,contract,https://www.adzuna.com/land/ad/5717118832?se=apQ8CjFG8RGWDe7mYucB2w&utm_medium=api&utm_source=abfa41a4&v=306430F222061D6DEB64883BE9A1869265B75EA8,"DataAnnotation is committed to creating high-quality AI. Join our team to help train the next generation of AI while enjoying the flexibility of remote work and the freedom to set your own schedule. This role is designed to fit a variety of lifestyles — whether you’re looking to contribute part-time alongside a current position, pursue it full-time, or engage periodically as a flexible professional opportunity. We're currently expanding into an exciting new area – teaching AI Assistant models t…",Remote Investment Analyst - AI Trainer ($50-$60 per hour),part_time,0,124800.0,42.181692,104000.0,2026-05-02T10:01:29Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzExODgzMiIsInMiOiJhcFE4Q2pGRzhSR1dEZTdtWXVjQjJ3In0.TtTLyleTr5mr0quLUQc7CPscSneGLCala6leGFlKnKw,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Data Annotation,"['US', 'Illinois', 'Lake County', 'Highland Park']","Highland Park, Lake County",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category
-122.0667,5717118841,contract,https://www.adzuna.com/land/ad/5717118841?se=apQ8CjFG8RGWDe7mYucB2w&utm_medium=api&utm_source=abfa41a4&v=9A320F0BB063604EDACA9C6E7B66CE46969852F4,"DataAnnotation is committed to creating high-quality AI. Join our team to help train the next generation of AI while enjoying the flexibility of remote work and the freedom to set your own schedule. This role is designed to fit a variety of lifestyles — whether you’re looking to contribute part-time alongside a current position, pursue it full-time, or engage periodically as a flexible professional opportunity. We're currently expanding into an exciting new area – teaching AI Assistant models t…",Remote Lead Financial Analyst - AI Trainer ($50-$60 per hour),part_time,0,124800.0,37.865566,104000.0,2026-05-02T10:01:29Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYXBROENqRkc4UkdXRGU3bVl1Y0IydyIsImkiOiI1NzE3MTE4ODQxIn0.Wg6_tIQsKLMLgGxdHx1d0ZPXUz3M3_O_ny5hrWgk69c,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Data Annotation,"['US', 'California', 'Contra Costa County', 'Walnut Creek']","Walnut Creek, Contra Costa County",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category
-81.714722,5717118827,contract,https://www.adzuna.com/land/ad/5717118827?se=apQ8CjFG8RGWDe7mYucB2w&utm_medium=api&utm_source=abfa41a4&v=CD65E9A1025ED80BB9EBDF9D85F12AD339C6FAFC,"DataAnnotation is committed to creating high-quality AI. Join our team to help train the next generation of AI while enjoying the flexibility of remote work and the freedom to set your own schedule. This role is designed to fit a variety of lifestyles — whether you’re looking to contribute part-time alongside a current position, pursue it full-time, or engage periodically as a flexible professional opportunity. We're currently expanding into an exciting new area – teaching AI Assistant models t…",Remote Investment Analyst - AI Trainer ($50-$60 per hour),part_time,0,124800.0,25.940556,104000.0,2026-05-02T10:01:29Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYXBROENqRkc4UkdXRGU3bVl1Y0IydyIsImkiOiI1NzE3MTE4ODI3In0.mf31nP_LFI_qcFJzDSMVV1ZZP21gspk_iJ_-MC7juRI,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Data Annotation,"['US', 'Florida', 'Collier County', 'Marco Island']","Marco Island, Collier County",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category
-73.45927,5717118838,contract,https://www.adzuna.com/land/ad/5717118838?se=apQ8CjFG8RGWDe7mYucB2w&utm_medium=api&utm_source=abfa41a4&v=5F5EDDAC62519A0AF7F7D969172F8BED00BC7109,"DataAnnotation is committed to creating high-quality AI. Join our team to help train the next generation of AI while enjoying the flexibility of remote work and the freedom to set your own schedule. This role is designed to fit a variety of lifestyles — whether you’re looking to contribute part-time alongside a current position, pursue it full-time, or engage periodically as a flexible professional opportunity. We're currently expanding into an exciting new area – teaching AI Assistant models t…",Remote Lead Financial Analyst - AI Trainer ($50-$60 per hour),part_time,0,124800.0,41.117301,104000.0,2026-05-02T10:01:29Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzExODgzOCIsInMiOiJhcFE4Q2pGRzhSR1dEZTdtWXVjQjJ3In0.UO_sYuHuA7jyO3C3-wxdXyUkn_GFkBLd2Znj4YLUM_M,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Data Annotation,"['US', 'Connecticut', 'Fairfield County', 'Norwalk']","Norwalk, Fairfield County",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category
-118.081733,5717118824,contract,https://www.adzuna.com/land/ad/5717118824?se=apQ8CjFG8RGWDe7mYucB2w&utm_medium=api&utm_source=abfa41a4&v=24143B3C1557878228F8758A873BBAF9DBBECB01,"DataAnnotation is committed to creating high-quality AI. Join our team to help train the next generation of AI while enjoying the flexibility of remote work and the freedom to set your own schedule. This role is designed to fit a variety of lifestyles — whether you’re looking to contribute part-time alongside a current position, pursue it full-time, or engage periodically as a flexible professional opportunity. We're currently expanding into an exciting new area – teaching AI Assistant models t…",Remote Investment Analyst - AI Trainer ($50-$60 per hour),part_time,0,124800.0,33.902237,104000.0,2026-05-02T10:01:29Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYXBROENqRkc4UkdXRGU3bVl1Y0IydyIsImkiOiI1NzE3MTE4ODI0In0.fRM3s9-phEUb8JpquQ8JhGFDmT3i5GMIeAB0HqkZV_4,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Data Annotation,"['US', 'California', 'Los Angeles County', 'Norwalk']","Norwalk, Los Angeles County",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category
-86.140278,5717118844,contract,https://www.adzuna.com/land/ad/5717118844?se=apQ8CjFG8RGWDe7mYucB2w&utm_medium=api&utm_source=abfa41a4&v=5FE1CCB1BD39041CED416E2013B5A26AC129AF5C,"DataAnnotation is committed to creating high-quality AI. Join our team to help train the next generation of AI while enjoying the flexibility of remote work and the freedom to set your own schedule. This role is designed to fit a variety of lifestyles — whether you’re looking to contribute part-time alongside a current position, pursue it full-time, or engage periodically as a flexible professional opportunity. We're currently expanding into an exciting new area – teaching AI Assistant models t…",Remote Investment Analyst - AI Trainer ($50-$60 per hour),part_time,0,124800.0,32.269722,104000.0,2026-05-02T10:01:29Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYXBROENqRkc4UkdXRGU3bVl1Y0IydyIsImkiOiI1NzE3MTE4ODQ0In0.premw9pMzKT2F4XQc01PSWv6DOc2QXjN7HDcn8UTNQw,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Data Annotation,"['US', 'Alabama', 'Montgomery County', 'Pike Road']","Pike Road, Montgomery County",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category
-76.621054,5717118834,contract,https://www.adzuna.com/land/ad/5717118834?se=apQ8CjFG8RGWDe7mYucB2w&utm_medium=api&utm_source=abfa41a4&v=352C2297549D7CF9A1936C4EEF3A3C9C4A55655D,"DataAnnotation is committed to creating high-quality AI. Join our team to help train the next generation of AI while enjoying the flexibility of remote work and the freedom to set your own schedule. This role is designed to fit a variety of lifestyles — whether you’re looking to contribute part-time alongside a current position, pursue it full-time, or engage periodically as a flexible professional opportunity. We're currently expanding into an exciting new area – teaching AI Assistant models t…",Remote Investment Analyst - AI Trainer ($50-$60 per hour),part_time,0,124800.0,39.296337,104000.0,2026-05-02T10:01:29Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYXBROENqRkc4UkdXRGU3bVl1Y0IydyIsImkiOiI1NzE3MTE4ODM0In0.226nFLO4uLnlaIEqvT18LYRLhbipW__UoZdy8brQCrU,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Data Annotation,"['US', 'Maryland', 'Baltimore County', 'Baltimore']","Baltimore, Baltimore County",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category
-87.889219,5717118837,contract,https://www.adzuna.com/land/ad/5717118837?se=apQ8CjFG8RGWDe7mYucB2w&utm_medium=api&utm_source=abfa41a4&v=A9F31B649E26BEFE1A49E317FFF31A86897F6612,"DataAnnotation is committed to creating high-quality AI. Join our team to help train the next generation of AI while enjoying the flexibility of remote work and the freedom to set your own schedule. This role is designed to fit a variety of lifestyles — whether you’re looking to contribute part-time alongside a current position, pursue it full-time, or engage periodically as a flexible professional opportunity. We're currently expanding into an exciting new area – teaching AI Assistant models t…",Remote Investment Analyst - AI Trainer ($50-$60 per hour),part_time,0,124800.0,41.526144,104000.0,2026-05-02T10:01:29Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYXBROENqRkc4UkdXRGU3bVl1Y0IydyIsImkiOiI1NzE3MTE4ODM3In0.htJJeskO1p31uCHioqEK3Uz5ma_uUtF8iYTocR_r--c,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Data Annotation,"['US', 'Illinois', 'Will County', 'Mokena']","Mokena, Will County",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category
-84.296322,5717118825,contract,https://www.adzuna.com/land/ad/5717118825?se=apQ8CjFG8RGWDe7mYucB2w&utm_medium=api&utm_source=abfa41a4&v=F174483061B9B1644059F3173B1C01F2F6EA9E63,"DataAnnotation is committed to creating high-quality AI. Join our team to help train the next generation of AI while enjoying the flexibility of remote work and the freedom to set your own schedule. This role is designed to fit a variety of lifestyles — whether you’re looking to contribute part-time alongside a current position, pursue it full-time, or engage periodically as a flexible professional opportunity. We're currently expanding into an exciting new area – teaching AI Assistant models t…",Remote Lead Financial Analyst - AI Trainer ($50-$60 per hour),part_time,0,124800.0,37.568694,104000.0,2026-05-02T10:01:29Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzExODgyNSIsInMiOiJhcFE4Q2pGRzhSR1dEZTdtWXVjQjJ3In0.cgtt8ObgwtX12BVwd7EsPGApr5ACG_1nRD7XzNgxqLQ,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Data Annotation,"['US', 'Kentucky', 'Madison County', 'Berea']","Berea, Madison County",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category
-91.790964,5717118839,contract,https://www.adzuna.com/land/ad/5717118839?se=apQ8CjFG8RGWDe7mYucB2w&utm_medium=api&utm_source=abfa41a4&v=E0B64D892EA28B8688AEC707C87552A4D4584CD2,"DataAnnotation is committed to creating high-quality AI. Join our team to help train the next generation of AI while enjoying the flexibility of remote work and the freedom to set your own schedule. This role is designed to fit a variety of lifestyles — whether you’re looking to contribute part-time alongside a current position, pursue it full-time, or engage periodically as a flexible professional opportunity. We're currently expanding into an exciting new area – teaching AI Assistant models t…",Remote Lead Financial Analyst - AI Trainer ($50-$60 per hour),part_time,0,124800.0,33.628997,104000.0,2026-05-02T10:01:29Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYXBROENqRkc4UkdXRGU3bVl1Y0IydyIsImkiOiI1NzE3MTE4ODM5In0.Wk3MfNMpHctCsE0FKKlpWL8azLRgYqeVIx30E4v2GQ0,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Data Annotation,"['US', 'Arkansas', 'Drew County', 'Monticello']","Monticello, Drew County",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category
-76.63194,5717118830,contract,https://www.adzuna.com/land/ad/5717118830?se=apQ8CjFG8RGWDe7mYucB2w&utm_medium=api&utm_source=abfa41a4&v=D823C364B5727AF399561454ADB5B14C39F70373,"DataAnnotation is committed to creating high-quality AI. Join our team to help train the next generation of AI while enjoying the flexibility of remote work and the freedom to set your own schedule. This role is designed to fit a variety of lifestyles — whether you’re looking to contribute part-time alongside a current position, pursue it full-time, or engage periodically as a flexible professional opportunity. We're currently expanding into an exciting new area – teaching AI Assistant models t…",Remote Investment Analyst - AI Trainer ($50-$60 per hour),part_time,0,124800.0,40.264008,104000.0,2026-05-02T10:01:29Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYXBROENqRkc4UkdXRGU3bVl1Y0IydyIsImkiOiI1NzE3MTE4ODMwIn0.3Rfr8fY7HM-SzBMOLUFtZk3v1yGJf0yBdO7s7ObCjVc,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Data Annotation,"['US', 'Pennsylvania', 'Dauphin County', 'Hershey']","Hershey, Dauphin County",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category
-70.996288,5717118833,contract,https://www.adzuna.com/land/ad/5717118833?se=apQ8CjFG8RGWDe7mYucB2w&utm_medium=api&utm_source=abfa41a4&v=AF6E635A4F09E2445862B1DFA4589BC94EB75323,"DataAnnotation is committed to creating high-quality AI. Join our team to help train the next generation of AI while enjoying the flexibility of remote work and the freedom to set your own schedule. This role is designed to fit a variety of lifestyles — whether you’re looking to contribute part-time alongside a current position, pursue it full-time, or engage periodically as a flexible professional opportunity. We're currently expanding into an exciting new area – teaching AI Assistant models t…",Remote Lead Financial Analyst - AI Trainer ($50-$60 per hour),part_time,0,124800.0,42.251368,104000.0,2026-05-02T10:01:29Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzExODgzMyIsInMiOiJhcFE4Q2pGRzhSR1dEZTdtWXVjQjJ3In0.JL61AnOoUkuRJDJ9Mtc7e8ASZfVSZztt4_A3LAupS24,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Data Annotation,"['US', 'Massachusetts', 'Norfolk County', 'Quincy']","Quincy, Norfolk County",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category
-83.439084,5717118826,contract,https://www.adzuna.com/land/ad/5717118826?se=apQ8CjFG8RGWDe7mYucB2w&utm_medium=api&utm_source=abfa41a4&v=B7109E55AF96BFE28194AC75EBEBCEF309847365,"DataAnnotation is committed to creating high-quality AI. Join our team to help train the next generation of AI while enjoying the flexibility of remote work and the freedom to set your own schedule. This role is designed to fit a variety of lifestyles — whether you’re looking to contribute part-time alongside a current position, pursue it full-time, or engage periodically as a flexible professional opportunity. We're currently expanding into an exciting new area – teaching AI Assistant models t…",Remote Financial Planning & Analysis Manager - AI Trainer ($50-$60 per hour),part_time,0,124800.0,39.536451,104000.0,2026-05-02T10:01:29Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYXBROENqRkc4UkdXRGU3bVl1Y0IydyIsImkiOiI1NzE3MTE4ODI2In0.M_8sjh-HKxgP9jO1fKGpk8pbSLkA2FhD-VIs34nw2uI,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Data Annotation,"['US', 'Ohio', 'Fayette County', 'Washington Court House']","Washington Court House, Fayette County",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category
-85.680254,5717118829,contract,https://www.adzuna.com/land/ad/5717118829?se=apQ8CjFG8RGWDe7mYucB2w&utm_medium=api&utm_source=abfa41a4&v=3F0D2789FE76AEF1A0EB954EED31444C3E8AA8D4,"DataAnnotation is committed to creating high-quality AI. Join our team to help train the next generation of AI while enjoying the flexibility of remote work and the freedom to set your own schedule. This role is designed to fit a variety of lifestyles — whether you’re looking to contribute part-time alongside a current position, pursue it full-time, or engage periodically as a flexible professional opportunity. We're currently expanding into an exciting new area – teaching AI Assistant models t…",Remote Investment Analyst - AI Trainer ($50-$60 per hour),part_time,0,124800.0,40.10532,104000.0,2026-05-02T10:01:29Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzExODgyOSIsInMiOiJhcFE4Q2pGRzhSR1dEZTdtWXVjQjJ3In0.m7uX9tZoJckM8b0XRec1_5pJPHZSvzlipaDiehtcNvE,Adzuna::API::Response::Job,Adzuna::API::Response::Company,Data Annotation,"['US', 'Indiana', 'Madison County', 'Anderson']","Anderson, Madison County",Adzuna::API::Response::Location,IT Jobs,it-jobs,Adzuna::API::Response::Category
