longitude,title,salary_max,salary_is_predicted,created,description,latitude,id,__CLASS__,salary_min,redirect_url,adref,category.__CLASS__,category.tag,category.label,location.__CLASS__,location.area,location.display_name,company.__CLASS__,company.display_name,contract_time,contract_type
-79.914926,Swiss CNC Machinist - Tsugami,58759.26,1,2026-05-06T11:16:09Z,"Description: If you haven’t checked out our Realistic Job Preview, take a look before applying: https://realisticjobpreview.com/acutec/ Imagine having the opportunity to use your mechanical and technical strengths to machine critical components for aerospace and military aircraft with an award-winning and forward-thinking manufacturer. Earn an above-average compensation package that includes great pay and health insurance premiums 100% covered by the company. Experience exceptional job stabilit…",33.383329,5720613769,Adzuna::API::Response::Job,58759.26,https://www.adzuna.com/details/5720613769?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia2gxNVdHQko4UkduZ3R3X2RNWVppQSIsImkiOiI1NzIwNjEzNzY5In0.M7JB1jbF2H4vCyUNr57F3115x2BrRgQ-BhhYSUXnIc0,Adzuna::API::Response::Category,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Location,"['US', 'South Carolina', 'Berkeley County', 'Saint Stephen']","Saint Stephen, Berkeley County",Adzuna::API::Response::Company,Acutec Industries LLC,,
-116.989523,Commercial Pest Control Technician (Route Manager)- We Train you!,49920.0,0,2026-05-06T11:16:09Z,"Description: Ready to take control of your career? Join a team that protects businesses and builds lasting partnerships. If you're also a problem-solver who thrives on independence, and loves being part of a winning team, then we have the job for you. Sprague Pest Solutions is looking for a Route Manager to join our mission of protecting public health, product and food safety for commercial clients in industries like retail, food service, and logistics. What You’ll Do: Be the Hero : Own a dedic…",46.731378,5720613767,Adzuna::API::Response::Job,43680.0,https://www.adzuna.com/details/5720613767?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMDYxMzc2NyIsInMiOiJraDE1V0dCSjhSR25ndHdfZE1ZWmlBIn0.0rJrB9bNtjAHIApOmvgrOZ44IxsaC5LGgzcY-WSae8o,Adzuna::API::Response::Category,energy-oil-gas-jobs,"Energy, Oil & Gas Jobs",Adzuna::API::Response::Location,"['US', 'Idaho', 'Latah County', 'University']","University, Latah County",Adzuna::API::Response::Company,Sprague Pest Solutions,,
-117.96372,Service Coordinator,81411.0,0,2026-05-06T11:16:09Z,"Description: The Organization San Gabriel/Pomona Regional Center (SG/PRC) is a private, nonprofit agency contracted with the California Department of Developmental Services (DDS) to provide services and supports to individuals with intellectual and developmental disabilities. We proudly serve 30 cities across the Foothill, Pomona, and El Monte Health Districts within Los Angeles County. Our services span the full lifespan—from infants and toddlers, school-age children, and transition-age youth …",34.08924,5720613753,Adzuna::API::Response::Job,50440.0,https://www.adzuna.com/details/5720613753?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMDYxMzc1MyIsInMiOiJraDE1V0dCSjhSR25ndHdfZE1ZWmlBIn0.WsDY9UIaLmkTu15EgRiIEKDEvShRp5iAh1_Tfr7r_9s,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'California', 'Los Angeles County', 'Baldwin Park']","Baldwin Park, Los Angeles County",Adzuna::API::Response::Company,San Gabriel/Pomona Regional Center,,
-94.618616,Water/Wastewater Consultant,57850.0,0,2026-05-06T11:16:09Z,"Water/Wastewater Consultant Description: The Water/Wastewater Project Manager provides onsite technical assistance and training to rural community infrastructure systems with water or waste disposal problems and needs in the areas of project planning, financing, utility management and administration. Communities Unlimited is one of six regional non-profit organizations that are partners in the national Rural Community Assistance Partnership (RCAP) through which these services are available in a…",35.064234,5720613742,Adzuna::API::Response::Job,55000.0,https://www.adzuna.com/details/5720613742?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMDYxMzc0MiIsInMiOiJraDE1V0dCSjhSR25ndHdfZE1ZWmlBIn0.P0VnAzMBMcPGJehIUV96cC7TS4JAIL1KzIq8P0-pUJc,Adzuna::API::Response::Category,scientific-qa-jobs,Scientific & QA Jobs,Adzuna::API::Response::Location,"['US', 'Oklahoma', 'Le Flore County', 'Poteau']","Poteau, Le Flore County",Adzuna::API::Response::Company,"Communities Unlimited, Inc.",,
-77.06094,"Manager, Prospect Research & Stewardship",63885.03,1,2026-05-06T11:16:09Z,"National Council on Aging POSITION SUMMARY The Manager of Prospect Research & Stewardship role is primarily focused on corporate giving, with a dual emphasis on identifying new corporate funding opportunities and managing stewardship for existing corporate partners. In collaboration with the Philanthropic Partnerships team, the position will also contribute to prospect research and stewardship strategies for foundation donors. Reporting to the Director, Business Development & Corporate Partners…",38.85708,5720613760,Adzuna::API::Response::Job,63885.03,https://www.adzuna.com/details/5720613760?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia2gxNVdHQko4UkduZ3R3X2RNWVppQSIsImkiOiI1NzIwNjEzNzYwIn0.spUzo4aKrVuYnb1KPwvUjPie05VJcKKpKQMG6llOoOM,Adzuna::API::Response::Category,it-jobs,IT Jobs,Adzuna::API::Response::Location,"['US', 'Virginia', 'Arlington County', 'Crystal']","Crystal, Arlington County",Adzuna::API::Response::Company,National Council on Aging,full_time,
-80.129176,Client Care Liaison,60000.0,0,2026-05-06T11:16:09Z,"We're seeking an exceptional Client Care Liaison to join our dynamic criminal defense law firm based in Fort Lauderdale, Florida. Our team of passionate professionals is devoted to providing the highest-quality defense for the South Florida community. This role is the critical bridge between our prospective clients, our sales team, and our legal department. You'll be one of the first voices callers hear when they're having the worst day of their lives, and you'll also be the steady, reassuring …",26.121147,5720613746,Adzuna::API::Response::Job,50000.0,https://www.adzuna.com/details/5720613746?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia2gxNVdHQko4UkduZ3R3X2RNWVppQSIsImkiOiI1NzIwNjEzNzQ2In0.i3xNJACm0qm_uzdz08rEd8x9tkH7dtUpcf-zlNQ-sjY,Adzuna::API::Response::Category,legal-jobs,Legal Jobs,Adzuna::API::Response::Location,"['US', 'Florida', 'Broward County', 'Fort Lauderdale']","Fort Lauderdale, Broward County",Adzuna::API::Response::Company,Rossen Law Firm,,
-96.798344,Lead Security Systems Technician,98657.42,1,2026-05-06T11:16:09Z,"Description: About Us: Active Security designs, develops, implements, and sustains advanced C5ISR and security solutions to enhance defense and mission capabilities, addressing threats across physical, electronic, cyber, and communications security for commercial and U.S. Government clients. Our Electronics Technicians are essential in installing, programming, maintaining, and repairing these complex systems in high-security environments, ensuring compliance with codes, client specifications, a…",32.786999,5720613775,Adzuna::API::Response::Job,98657.42,https://www.adzuna.com/details/5720613775?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia2gxNVdHQko4UkduZ3R3X2RNWVppQSIsImkiOiI1NzIwNjEzNzc1In0.SGuMx72j6J9Ld4CMYj9rPI68VjXq0S6VYA_n8VSn474,Adzuna::API::Response::Category,it-jobs,IT Jobs,Adzuna::API::Response::Location,"['US', 'Texas', 'Dallas', 'Highland Park']","Highland Park, Dallas",Adzuna::API::Response::Company,Active Security Consulting LLC,,
-73.98522,Director of Residential Services,120000.0,0,2026-05-06T11:16:09Z,"Description: LESC addresses substance use disorder with proven, clinically-researched methods to help our clients lead healthier, happier, and more productive lives. We believe treating the whole person, not just their addiction, achieves a lasting result. During a dynamic and transformative point in the history of ""Su Casa” , the Director of Residential Services will oversee the residential treatment services redesign and operate the program effectively and efficiently in compliance with LESC,…",40.72506,5720613764,Adzuna::API::Response::Job,100000.0,https://www.adzuna.com/details/5720613764?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMDYxMzc2NCIsInMiOiJraDE1V0dCSjhSR25ndHdfZE1ZWmlBIn0.amcwocUmDxHthgfYyNLL-OoReCnAvki2xZrNpqvs5fY,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'New York', 'New York City', 'Manhattan', 'Lower East Side']","Lower East Side, Manhattan",Adzuna::API::Response::Company,LESC,,
-87.86592,Division Order Analyst (Paralegal),125834.34,1,2026-05-06T11:16:09Z,"Position Summary: The Division Order Analyst is responsible for analyzing and interpreting legal documents related to basic and intermediate transfers of mineral and leasehold ownership in the oil and gas sector. This role applies established business rules, legal interpretations provided by oil and gas attorneys, and Division Order department policies to ensure accurate ownership determination, proper revenue distribution, and compliance with applicable state statutes. Primary Duties and Respo…",37.94466,5720613736,Adzuna::API::Response::Job,125834.34,https://www.adzuna.com/details/5720613736?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia2gxNVdHQko4UkduZ3R3X2RNWVppQSIsImkiOiI1NzIwNjEzNzM2In0.HzUwofmhkss4xzoDYs0OMIN70yX6F4y0BG3-13MFhTw,Adzuna::API::Response::Category,energy-oil-gas-jobs,"Energy, Oil & Gas Jobs",Adzuna::API::Response::Location,"['US', 'Indiana', 'Posey County', 'Mount Vernon']","Mount Vernon, Posey County",Adzuna::API::Response::Company,Countrymark Refining and Logistics,,
-73.93254,Nurse Practitioner Onboarding Specialist,170000.0,0,2026-05-06T11:16:09Z,"Nurse Practitioner Onboarding Specialist NYNJ Psychiatric Associates is a fast growing & vibrant Psychiatric group practice that provides services in assisted living & long-term care facilities throughout NY & NJ. Our well-respected team has been providing services for 14 years. Facilities refer us to other facilities, and our clinical partners will often do the same (pharmacy consultants, PCP's etc) - due to the quality of care and clinical support that we provide. Due to demand for our servic…",40.74816,5720613752,Adzuna::API::Response::Job,170000.0,https://www.adzuna.com/details/5720613752?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMDYxMzc1MiIsInMiOiJraDE1V0dCSjhSR25ndHdfZE1ZWmlBIn0.zfFKV9w65GgamRrjUa7MwK02OGiT6lwKHqG5Yb747xA,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'New York', 'New York City', 'Queens', 'Astoria']","Astoria, Queens",Adzuna::API::Response::Company,SENIOR CARE THERAPY,,
-93.411916,ESTIMATORS,95000.0,0,2026-05-06T11:16:09Z,"Anderson Dahlen Description: Gray’s Specialty Equipment segment offers a comprehensive range of expert services to design, manufacture, integrate, install, and maintain some of the most advanced systems on the market. The Specialty Equipment segment includes Anderson Dahlen, located in Ramsey, MN, and Waconia, MN. Anderson Dahlen delivers end-to-end equipment design-build and contract manufacturing, with precision fabrication – cutting, forming, machining, welding, finishing, and complex assemb…",45.244688,5720613766,Adzuna::API::Response::Job,64000.0,https://www.adzuna.com/details/5720613766?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMDYxMzc2NiIsInMiOiJraDE1V0dCSjhSR25ndHdfZE1ZWmlBIn0.XtDWTodAd-d6A9EzG-jp8is19WEtc1K2Wvhk53bPXvc,Adzuna::API::Response::Category,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Location,"['US', 'Minnesota', 'Anoka County', 'Ramsey']","Ramsey, Anoka County",Adzuna::API::Response::Company,Anderson Dahlen,,
-93.586756,Machine Operator,41228.4,1,2026-05-06T11:16:09Z,"Description: Machine Operator Hiring for all shifts! 1st shift, 2nd shift, or 3rd shift. Join a dependable, growing company with opportunities for promotion and leadership! Master Dowel Manufacturing is an energetic, family-style business. We want you to be part of it! Come grow with us! We are seeking candidates who are dependable, hard-working, and positive. Candidates will operate machinery so attention to detail and general trade skills are preferred. Our employees enjoy the knowledge and s…",41.732028,5720613768,Adzuna::API::Response::Job,41228.4,https://www.adzuna.com/details/5720613768?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia2gxNVdHQko4UkduZ3R3X2RNWVppQSIsImkiOiI1NzIwNjEzNzY4In0.ZMjrZr2lltDoLzozgE_zyup01CzcIoUmEUisYyOc30E,Adzuna::API::Response::Category,manufacturing-jobs,Manufacturing Jobs,Adzuna::API::Response::Location,"['US', 'Iowa', 'Polk County', 'Ankeny']","Ankeny, Polk County",Adzuna::API::Response::Company,Power Brace LLC,,
-81.660994,Maintenance Electrical Technician,109912.83,1,2026-05-06T11:16:09Z,"Description: Evermark IMT is located in Chilhowie, VA. Much of the manufacturing for Evermark’s moulding and millwork products occurs in this 170,000 square foot facility. At Evermark IMT, you will find Evermark’s core values proudly demonstrated long-term and day-to-day. These core values include: Fun Family Atmosphere, Accountability, Continuous Improvement, Empowerment, Innovation, and Teamwork. When an Evermark IMT employee adopts, demonstrates, and exhibits these core values, employment at…",36.771491,5720613758,Adzuna::API::Response::Job,109912.83,https://www.adzuna.com/details/5720613758?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMDYxMzc1OCIsInMiOiJraDE1V0dCSjhSR25ndHdfZE1ZWmlBIn0.Uq2un2s_mC1BRzoiE6OvvFlH9BPZtM7wKBD9vQ47i0E,Adzuna::API::Response::Category,manufacturing-jobs,Manufacturing Jobs,Adzuna::API::Response::Location,"['US', 'Virginia', 'Smyth County', 'Chilhowie']","Chilhowie, Smyth County",Adzuna::API::Response::Company,Evermark LLC,,
-112.045,Quality Inspector – Various Shifts,43680.0,0,2026-05-06T11:16:09Z,"Description: The Quality Technician is responsible for inspecting, measuring, and verifying plastic injection molded products to ensure compliance with customer specifications, engineering drawings, and internal quality standards. This role performs dimensional and visual inspections using gauges and high-accuracy measurement equipment and supports production by identifying nonconformances, documenting results, and assisting with corrective actions. Key Responsibilities 1. Inspection & Measurem…",41.120043,5720613743,Adzuna::API::Response::Job,41600.0,https://www.adzuna.com/details/5720613743?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMDYxMzc0MyIsInMiOiJraDE1V0dCSjhSR25ndHdfZE1ZWmlBIn0.SZ2sWDXXh1WE0ukDhyk2HQFfw8hcE5LHzP0yGOKavZ8,Adzuna::API::Response::Category,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Location,"['US', 'Utah', 'Davis County', 'Clinton']","Clinton, Davis County",Adzuna::API::Response::Company,Rosti,,
-77.49486,Crisis Counselor QMHP,54059.91,1,2026-05-06T11:16:09Z,"Description: We are actively seeking a skilled and experienced Qualified Mental Health Professional to join our team. The ideal candidate will have a strong passion for working with adults, along with a solid background in providing mental health services. Skills and Abilities to: Assess situations and make proper judgments Understand behavioral situations and react accordingly in an ethical manner Objectively analyze crisis situations while responding to Crisis out in the community Respond qui…",37.62444,5720613761,Adzuna::API::Response::Job,54059.91,https://www.adzuna.com/details/5720613761?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJzIjoia2gxNVdHQko4UkduZ3R3X2RNWVppQSIsImkiOiI1NzIwNjEzNzYxIn0.0w5q7VYDaT6I2Aw94VElqlFu-3m27hXWDmwazz-7aAc,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Virginia', 'Henrico County', 'Staples Mill']","Staples Mill, Henrico County",Adzuna::API::Response::Company,Behavioral Health Services of VA,,
-89.524032,Outpatient Therapist- Lafayette Co.,41144.18,1,2026-05-06T11:16:09Z,"Performance Responsibilities Summary: Provide evidence-based services while maintaining fidelity to promote continuity of care for individual served. Provide services in the individual’s residence or other places in the community as appropriate. Arrange for medication evaluation, management, and monitoring. Appropriately utilizes and accepts clinical supervision to provide the highest quality mental health care possible. Maintain an active caseload as directed by supervisor. Meet all Communicar…",34.356064,5720613747,Adzuna::API::Response::Job,41144.18,https://www.adzuna.com/details/5720613747?utm_medium=api&utm_source=abfa41a4,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMDYxMzc0NyIsInMiOiJraDE1V0dCSjhSR25ndHdfZE1ZWmlBIn0.08JmcoyTbeWMPbc8hGW17Tg7SJi_NX44RU5LE_P6Pn8,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"['US', 'Mississippi', 'Lafayette County', 'Lafayette Springs']","Lafayette Springs, Lafayette County",Adzuna::API::Response::Company,Communicare,,
