description,__CLASS__,created,salary_min,id,redirect_url,salary_is_predicted,longitude,salary_max,latitude,contract_time,adref,title,location.__CLASS__,location.display_name,location.area,category.tag,category.label,category.__CLASS__,company.__CLASS__,company.display_name,contract_type
"Red River Commodities is a leading processor of sunflower seeds and specialty grains, specializing in high-quality, nutritious food products. We pride ourselves on our sustainable practices, innovation, and commitment to delivering superior products to our customers. Our team shares core values focused on quality, innovation, responsibility, and community. We work hard, play harder, embrace authenticity, and always support one another to achieve our goals. Location: 501 42nd St N, Fargo, ND 581…",Adzuna::API::Response::Job,2026-08-19T09:44:44Z,50393.12,5848156323,https://www.adzuna.com/land/ad/5848156323?se=fASSC9Wb8RG5Jq8hPJfJjQ&utm_medium=api&utm_source=abfa41a4&v=6CEA63F1AA4C47909F67A76A762D4015E412D737,1,-96.81642,50393.12,46.91922,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZkFTU0M5V2I4Ukc1SnE4aFBKZkpqUSIsImkiOiI1ODQ4MTU2MzIzIn0.eAb31ptSo5Eo4pJarRbat46rjuKNtaNif5vMwU0Tknc,Accounts Payable Specialist,Adzuna::API::Response::Location,"North River, Cass County","['US', 'North Dakota', 'Cass County', 'North River']",accounting-finance-jobs,Accounting & Finance Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Red River Commodities,
"Aerodyne Industries is a dynamic, rapidly growing engineering and information technology services firm headquartered on Florida’s exciting Space Coast. With locations throughout the US, we take pride in delivering small business agility with large corporation capabilities. Our list of clients count on us to prepare NASA’s Missions to the Moon and Mars and to defend our nation supporting the Missile Defense Agency and Department of Defense. Join the adventure of a lifetime by becoming a teammate…",Adzuna::API::Response::Job,2026-08-19T09:44:44Z,196403.64,5848156335,https://www.adzuna.com/land/ad/5848156335?se=fASSC9Wb8RG5Jq8hPJfJjQ&utm_medium=api&utm_source=abfa41a4&v=CF784A4D6537193F479D3FF537A254F0DDFD69A8,1,-95.09846,196403.64,29.55475,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0ODE1NjMzNSIsInMiOiJmQVNTQzlXYjhSRzVKcThoUEpmSmpRIn0.Aq-MZspPbD5pHu6Sp_ODoirTEhbg0DJ-a3mSii3I4QU,ADV000CM2 HLS GN&C Flight Simulation Engineer (A),Adzuna::API::Response::Location,"Nassau Bay, Harris County","['US', 'Texas', 'Harris County', 'Nassau Bay']",engineering-jobs,Engineering Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Aerodyne Industries,permanent
"Hiring Regional Reefer Drivers, Prioritize Productivity, Not Seniority. Regional Reefer Driver CDL-A Looking for a career where your hard work and availability—not tenure—determine your success? Decker Truck Line is hiring Regional Reefer drivers and giving motivated drivers the opportunity to maximize miles and earnings. If you’re ready to be productive, we’ll keep you moving and help you hit your goals. Driver Benefits Earn up to $100,000 per year Average Miles: 2300-2600 $0.57cpm - $0.75cpm …",Adzuna::API::Response::Job,2026-08-19T09:44:44Z,0.0,5848156318,https://www.adzuna.com/details/5848156318?utm_medium=api&utm_source=abfa41a4,0,-88.818882,100000.0,35.610831,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0ODE1NjMxOCIsInMiOiJmQVNTQzlXYjhSRzVKcThoUEpmSmpRIn0._L__rganVJoPX35G8oOhMuZBrKW4JeZjRhzwkimhqEE,CDL-A Company Driver - 6mo EXP Required - Regional - Reefer - $100k per year - Decker,Adzuna::API::Response::Location,"Bemis, Madison County","['US', 'Tennessee', 'Madison County', 'Bemis']",travel-jobs,Travel Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Decker,
"Aerodyne Industries is a dynamic, rapidly growing engineering and information technology services ﬁrm headquartered on Florida’s exciting Space Coast. With locations throughout the US, we take pride in delivering small business agility with large corporation capabilities. Join the adventure of a lifetime by becoming a teammate with Aerodyne Industries and work on projects that will deﬁne our future. Job Description This role is as a Procurement Accounting Business Specialist I in support of the…",Adzuna::API::Response::Job,2026-08-19T09:44:44Z,60000.0,5848156327,https://www.adzuna.com/land/ad/5848156327?se=fASSC9Wb8RG5Jq8hPJfJjQ&utm_medium=api&utm_source=abfa41a4&v=F30D02914837A960C0F364229DB0D7015FCBE225,0,-95.09846,70000.0,29.55475,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0ODE1NjMyNyIsInMiOiJmQVNTQzlXYjhSRzVKcThoUEpmSmpRIn0.7h_q3aiCmBt4geahRpgCS9FvYMckWtlvBtfNvi6dDwE,Accounts Payable Specialist,Adzuna::API::Response::Location,"Nassau Bay, Harris County","['US', 'Texas', 'Harris County', 'Nassau Bay']",accounting-finance-jobs,Accounting & Finance Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Aerodyne Industries,
"JOB: This part-time position will be approimately 25-30 hours per week Great for after school hours Description Who Are We: Friendship Village, a premier Life Plan Community located in St. Louis, is always looking for qualified individuals to join our team. Great working conditions, wonderful residents, and caring, dedicated staff are just a few of the benefits of a senior living career with us. If you love providing exceptional resident care and are interested in serving the needs of a growing…",Adzuna::API::Response::Job,2026-08-19T09:44:44Z,41170.56,5848156307,https://www.adzuna.com/land/ad/5848156307?se=fASSC9Wb8RG5Jq8hPJfJjQ&utm_medium=api&utm_source=abfa41a4&v=8BF648144DB80302F37B0C46F517B3F1BFB7909D,1,-90.40716,41170.56,38.53662,part_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0ODE1NjMwNyIsInMiOiJmQVNTQzlXYjhSRzVKcThoUEpmSmpRIn0.RRri20EnXBxYfI7gJtN5HrKfMjh-zGGryAXwC0CVIJU,Food Servers Independent Living 3:30pm to 7:30pm,Adzuna::API::Response::Location,"Sunset Hills, Saint Louis County","['US', 'Missouri', 'Saint Louis County', 'Sunset Hills']",hospitality-catering-jobs,Hospitality & Catering Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Friendship Village,
"Outreach and Volunteer Specialist Help Others, Make a Difference, Save a Life. Do you want to make a difference in people's lives every day? Or help people navigate the tough spots in their life? And do it all while working where your hard work is appreciated? You have a lot of choices in where you work…make the decision to work where you are valued! Join the McNabb Center Team as the Outreach and Volunteer Specialist today! The Outreach and Volunteer Specialist Job Summary This position suppor…",Adzuna::API::Response::Job,2026-08-19T09:44:44Z,49004.0,5848156289,https://www.adzuna.com/land/ad/5848156289?se=fASSC9Wb8RG5Jq8hPJfJjQ&utm_medium=api&utm_source=abfa41a4&v=2CB948B61406E8D3631460113956DC76AB9AFFBA,0,-83.981955,49004.0,36.006301,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0ODE1NjI4OSIsInMiOiJmQVNTQzlXYjhSRzVKcThoUEpmSmpRIn0.yw54bFBVMf7WLeBsZXkjkUTSWzMND_YrxA5FluPVBRc,Outreach and Volunteer Specialist,Adzuna::API::Response::Location,"Lonsdale, Knox County","['US', 'Tennessee', 'Knox County', 'Lonsdale']",social-work-jobs,Social work Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Helen Ross McNabb Center,
"Under the supervision of a radiologist and the direction of department leadership, this position competently performs imaging on all general radiographic equipment and is provided the opportunity and encouragement to expand their skill sets. Must have the ability to recognize general radiography anatomy. Responsible for providing service excellence and complying with hospital policies and procedures. Uses the RIS/PACS and HIS for proper recording of patient exams and dissemination of patient re…",Adzuna::API::Response::Job,2026-08-19T09:44:44Z,90764.73,5848156349,https://www.adzuna.com/land/ad/5848156349?se=fASSC9Wb8RG5Jq8hPJfJjQ&utm_medium=api&utm_source=abfa41a4&v=E9CD39B78810BF21B7BE08CE20C319B64222C85E,1,-72.79482,90764.73,43.65522,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0ODE1NjM0OSIsInMiOiJmQVNTQzlXYjhSRzVKcThoUEpmSmpRIn0.qCqkBU9a9beVOE4fScamSgNjvxmx29imJxxn2Dg4gH4,Radiology Tech - Killington Mountain Clinic,Adzuna::API::Response::Location,"Killington, Rutland County","['US', 'Vermont', 'Rutland County', 'Killington']",healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Rutland Regional Medical Center,
"The Town of Palm Beach is an internationally acclaimed destination known worldwide for its extraordinary beauty, small-town charm, and exceptional service standards. Our residents are some of the world's most influential people and they choose Palm Beach to call home because of the amazing quality of life. The Town is seeking a key position to perpetuate its values, of excellence and reliability in this one-of-a-kind setting. Do you share these values Are you ready for the challenge Come be par…",Adzuna::API::Response::Job,2026-08-19T09:44:44Z,35360.0,5848156297,https://www.adzuna.com/land/ad/5848156297?se=fASSC9Wb8RG5Jq8hPJfJjQ&utm_medium=api&utm_source=abfa41a4&v=C460AE0382C9734245CF860F6B93CB49A068F60D,0,-80.038429,35360.0,26.673055,part_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0ODE1NjI5NyIsInMiOiJmQVNTQzlXYjhSRzVKcThoUEpmSmpRIn0.cuOvSw5scqg2MxIpsFNKhByBXAKs39bVWSPDZAi4Peo,Activity Leader,Adzuna::API::Response::Location,"Palm Beach, Palm Beach County","['US', 'Florida', 'Palm Beach County', 'Palm Beach']",hospitality-catering-jobs,Hospitality & Catering Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Town of Palm Beach,contract
"Commercial Roofing Project Manager As a national leader in commercial roofing, committed to quality workmanship, safety, and excellence in service, we take pride in completing high-profile projects across multiple sectors from industrial and retail to healthcare and education with integrity and precision. Position Overview We are seeking an experienced Commercial Roofing Project Manager to join our growing team. This individual will oversee multiple large-scale commercial roofing projects simul…",Adzuna::API::Response::Job,2026-08-19T09:44:44Z,88890.68,5848156290,https://www.adzuna.com/land/ad/5848156290?se=fASSC9Wb8RG5Jq8hPJfJjQ&utm_medium=api&utm_source=abfa41a4&v=2D6A3143231C9D22C8BB5803C4FACD4F43105626,1,-110.97099,88890.68,32.216091,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZkFTU0M5V2I4Ukc1SnE4aFBKZkpqUSIsImkiOiI1ODQ4MTU2MjkwIn0.kZzRUSQe5tQ4A8VeRWDVbRJKhpiFaKog6UMDwkA8A-Q,Commercial Roofing Project Manager,Adzuna::API::Response::Location,"Tucson, Pima County","['US', 'Arizona', 'Pima County', 'Tucson']",consultancy-jobs,Consultancy Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Progressive Roofing,
"Position Title: Safety Manager Location: Sanford, FL Job Category: Field Pay Range: $75,000.00 - $85,000.00 Salary Interval: Weekly Application Instructions: Please read through Job Description, requirements and benefits. Then click the link at the top of the page to apply. Position Description: Overview At the Briar Team, the Safety Manager is at the forefront of our safety initiative, responsible for overseeing and enforcing all on-site health, safety, and environmental (HSE) protocols in rel…",Adzuna::API::Response::Job,2026-08-19T09:44:44Z,75000.0,5848156350,https://www.adzuna.com/land/ad/5848156350?se=fASSC9Wb8RG5Jq8hPJfJjQ&utm_medium=api&utm_source=abfa41a4&v=C3338BE1A8D36D3A9EFEE312B9B596614566D631,0,-81.305884,85000.0,28.803299,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZkFTU0M5V2I4Ukc1SnE4aFBKZkpqUSIsImkiOiI1ODQ4MTU2MzUwIn0.-stkWq9LrxZubQqAkRNnIyviDtOaUNKvKbPadWzFRsY,Safety Manager,Adzuna::API::Response::Location,"Lake Monroe, Seminole County","['US', 'Florida', 'Seminole County', 'Lake Monroe']",trade-construction-jobs,Trade & Construction Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,The Briar Team,
"Join the team at Friendship Village Chesterfield, a senior living community committed to providing exceptional service while creating a supportive and rewarding environment for employees. We are currently hiring a Nurse to provide high-quality care to residents in our Skilled Nursing and Rehabilitation community. Available Openings Days: 6:30am to 7:00pm Nights: 11:00pm to 7:00am, 4 shifts a week Shift Differentials Nights (11:00pm to 7:00am): $5 during the week and $6 on the weekends Nurse Res…",Adzuna::API::Response::Job,2026-08-19T09:44:44Z,62371.58,5848156330,https://www.adzuna.com/land/ad/5848156330?se=fASSC9Wb8RG5Jq8hPJfJjQ&utm_medium=api&utm_source=abfa41a4&v=EDB7F92FB543863E70AB9D3CC072938EC816C6AF,1,-90.53616,62371.58,38.65578,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0ODE1NjMzMCIsInMiOiJmQVNTQzlXYjhSRzVKcThoUEpmSmpRIn0.FF-7NQwgJq9BqgT7ww4--r3mksrJ06v-WuYjXepyQBw,RN/LPN | Skilled Nursing and Rehab | Full-Time 12-Hour,Adzuna::API::Response::Location,"Lake Chesterfield, Saint Louis County","['US', 'Missouri', 'Saint Louis County', 'Lake Chesterfield']",healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Friendship Village,
"Position:? Physical Education Program Coordinator Location: ?565 Morris Ave, Bronx, NY 10451 Salary Range:? $20.00 per hour Schedule:? 25 hours per week Employment Type: Part-Time, Non-Exempt ?About Us Founded in 1876, The Boys’ Club of New York (BCNY) is a youth development organization with the mission to empower boys and young men, ages 7 to 21, by providing effective programs and a supportive community.?BCNY provides evidence-based programs to address the evolving social, emotional, health,…",Adzuna::API::Response::Job,2026-08-19T09:44:44Z,36884.64,5848156321,https://www.adzuna.com/land/ad/5848156321?se=fASSC9Wb8RG5Jq8hPJfJjQ&utm_medium=api&utm_source=abfa41a4&v=3367BFC5880F85D95DAACAF7597E9492BF69A9F7,1,-73.921658,36884.64,40.820162,part_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0ODE1NjMyMSIsInMiOiJmQVNTQzlXYjhSRzVKcThoUEpmSmpRIn0.yUo1HsKczVvMaR50VOv9hvDiiX-tdN3fWOD58Tgknd0,Physical Education Program Coordinator,Adzuna::API::Response::Location,"High Bridge and Morrisania, Bronx","['US', 'New York', 'New York City', 'Bronx', 'High Bridge and Morrisania']",teaching-jobs,Teaching Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,THE BOYS' CLUB OF NEW YORK INC,
"JOB SUMMARY Operate heavy equipment, usually on a bridge construction jobsite. Travel from jobsite to jobsite in Iowa, Nebraska, Kansas, Oklahoma, Arkansas or Missouri. This job is located in Red Oak, IA. Work Monday to Friday, and some weekends, usually 40-50 hours. Overnight stays may be required at the company's expense. ESSENTIAL FUNCTIONS Attend work as scheduled Get along with others Follow company handbooks and other instructions Use and care for tools, equipment and materials Read and u…",Adzuna::API::Response::Job,2026-08-19T09:44:44Z,44221.57,5848156374,https://www.adzuna.com/land/ad/5848156374?se=fASSC9Wb8RG5Jq8hPJfJjQ&utm_medium=api&utm_source=abfa41a4&v=46FAA2366D938A7F68E06863686889046B082DC2,1,-95.933868,44221.57,41.261136,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0ODE1NjM3NCIsInMiOiJmQVNTQzlXYjhSRzVKcThoUEpmSmpRIn0.9tc08eztKnzDJEnzCF6tae7oKnyhBUFwYNCglSrwz5k,"Heavy Equipment Operator, Bridge Construction",Adzuna::API::Response::Location,"Omaha, Douglas County","['US', 'Nebraska', 'Douglas County', 'Omaha']",manufacturing-jobs,Manufacturing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,A.M. Cohron & Son,
"Cannon Corp Description: Step Into a Leadership Role and Shape What’s Next. Engineering and Designing Reliable, Responsive, Solutions. Join Cannon as a Regional Manager of Land Development leading our Southern California operations from either our Irvine, Riverside or San Luis Obispo office . SINCE 1976, CANNON has provided creative solutions to clients in the energy industry, water resources, public infrastructure, and commercial and residential development. We work hard. We play hard. We have…",Adzuna::API::Response::Job,2026-08-19T09:44:44Z,180000.0,5848156337,https://www.adzuna.com/land/ad/5848156337?se=fASSC9Wb8RG5Jq8hPJfJjQ&utm_medium=api&utm_source=abfa41a4&v=53FD1F33DE9A7D81E7667F1892E7EA60141E425D,0,-117.805596,240000.0,33.696257,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0ODE1NjMzNyIsInMiOiJmQVNTQzlXYjhSRzVKcThoUEpmSmpRIn0.OVvH9RBfXxsKyjdlM0PgPZHLCL7yx52bWFPFtfB43DI,Regional Manager of Land Development,Adzuna::API::Response::Location,"Huntington, Orange County","['US', 'California', 'Orange County', 'Huntington']",trade-construction-jobs,Trade & Construction Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Cannon Corp,
"This is a temporary, full-time Administrative Assistant, Public Works position. The role will be staffed through a temporary agency, but the work will be performed within the Public Works Department. The Town of Palm Beach is an internationally acclaimed destination known worldwide for its extraordinary beauty, small-town charm, and exceptional service standards. Our residents are some of the world's most influential people and they choose Palm Beach to call home because of the amazing quality …",Adzuna::API::Response::Job,2026-08-19T09:44:44Z,45760.0,5848156295,https://www.adzuna.com/land/ad/5848156295?se=fASSC9Wb8RG5Jq8hPJfJjQ&utm_medium=api&utm_source=abfa41a4&v=C39D59543A3DB095C9D0A50E75E423F6624AEF46,0,-80.06575,45760.0,26.708525,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0ODE1NjI5NSIsInMiOiJmQVNTQzlXYjhSRzVKcThoUEpmSmpRIn0.1HMobj_XLupJuXKdSK-eoa61tYFwm5MNEgBkgziRqsg,Administrative Assistant - Public Works,Adzuna::API::Response::Location,"West Palm Beach, Palm Beach County","['US', 'Florida', 'Palm Beach County', 'West Palm Beach']",admin-jobs,Admin Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Town of Palm Beach,contract
"Description: Job Title: Employee Success Associate Reports To: Operations Manager FLSA Status: Non-Exempt Job Location: As a remote-first organization, employees are expected to primarily work within reasonable driving commute to our main office locations (Roseville CA, Atlanta GA, Phoenix AZ, and Oklahoma City OK) to meet the requirements of team gatherings, one-off meetings, and company-wide events, as well as the legal, tax, and security regulations based on our business operations. Note: We…",Adzuna::API::Response::Job,2026-08-19T09:44:44Z,50000.0,5848156324,https://www.adzuna.com/land/ad/5848156324?se=fASSC9Wb8RG5Jq8hPJfJjQ&utm_medium=api&utm_source=abfa41a4&v=77C4073428A42E2A4C1E2EF8125F39331D8FF3DF,0,-97.518037,60000.0,35.471783,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0ODE1NjMyNCIsInMiOiJmQVNTQzlXYjhSRzVKcThoUEpmSmpRIn0.l89kP2KQN2dhlXBxR52BK9qDEv5MTkrk3aI6xBoS9co,ADA Associate,Adzuna::API::Response::Location,"Oklahoma City, Oklahoma County","['US', 'Oklahoma', 'Oklahoma County', 'Oklahoma City']",legal-jobs,Legal Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Larkin Benefit Administrators,
