latitude,title,longitude,adref,contract_time,id,description,salary_max,created,__CLASS__,salary_is_predicted,redirect_url,salary_min,location.area,location.display_name,location.__CLASS__,category.__CLASS__,category.label,category.tag,company.__CLASS__,company.display_name,contract_type
42.34,"Registered Nurse (RN) - Pediatric Med/Surg Float - 24, 30 or 36 hours",-71.05,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieXNxS3lIMkQ4Ukc2NGJwbS02Qnc2dyIsImkiOiI1ODA3MjA5OTEyIn0._7ljhOmb1lXYvufXgeYfdPRYdH50Pj3IO0lGXLAlbks,,5807209912,"Position Summary Our Pediatric Medical/Surgical Float pool offers a unique opportunity to expand your pediatric knowledge, caring for patients across all inpatient units. Each shift brings variety and opportunities to work with new colleagues, and to further develop and learn new skills. Orientation is approximately 12 weeks with both Float Pool and Unit-Based preceptors. Key Responsibilities Providing competent nursing care to patients (newborn – adult) and their families across all inpatient …",51901.96,2026-07-19T09:52:31Z,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5807209912?se=ysqKyH2D8RG64bpm-6Bw6w&utm_medium=api&utm_source=abfa41a4&v=36FD3E93E0BBE24381F65257148185BAEE4C6324,51901.96,"['US', 'Massachusetts', 'Suffolk County', 'South Boston']","South Boston, Suffolk County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Boston Children's Hospital,
37.090422,Registered Nurse (RN) Medical-Surgical,-84.618544,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzIwOTkwMCIsInMiOiJ5c3FLeUgyRDhSRzY0YnBtLTZCdzZ3In0.rowO0eiBHu8H5C0iWij5ve4BSCq0uQjhC1tEc2DEJPc,full_time,5807209900,"Registered Nurse (RN) Medical Surgical Commitment Bonus: $15,000 two-year commitment of employment Days | Full Time | 6:30/7:00 | Rotating Weekends Your experience matters Lake Cumberland Regional Hospital is part of Lifepoint Health, a diversified healthcare delivery network with facilities coast to coast. We are driven by a profound commitment to prioritize your well-being so you can provide exceptional care to others. As a Registered Nurse (RN) joining our team, you're embracing a vital miss…",47853.29,2026-07-19T09:52:17Z,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5807209900?se=ysqKyH2D8RG64bpm-6Bw6w&utm_medium=api&utm_source=abfa41a4&v=CF14A7F7E0BBBEC0990EAFCAA966AA05C8A8790A,47853.29,"['US', 'Kentucky', 'Pulaski County', 'West Somerset']","West Somerset, Pulaski County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Lake Cumberland Regional Hospital,
41.51789,Hospice Nurse Practitioner,-83.81121,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzIwOTg5NyIsInMiOiJ5c3FLeUgyRDhSRzY0YnBtLTZCdzZ3In0.0zvex5lAkx6BMUi3HlYd1OpFL22RXGpjrzyVNRGeKRw,part_time,5807209897,"Overview: The Nurse Practitioner will serve in a dual Hospice and Palliative Care role. In this position, they will provide comprehensive, patient-centered care across the continuum of serious illness, supporting patients in both palliative and hospice settings. The role includes a blend of hospice and palliative responsibilities with flexibility based on patient census and program needs. The Nurse Practitioner will deliver advanced clinical care, perform patient management visits and hospice F…",81824.83,2026-07-19T09:52:16Z,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5807209897?se=ysqKyH2D8RG64bpm-6Bw6w&utm_medium=api&utm_source=abfa41a4&v=3843F8B8AAE5E14C86A12960B4C37C008F8AC4C4,81824.83,"['US', 'Ohio', 'Lucas County', 'Whitehouse']","Whitehouse, Lucas County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Heartland Hospice,
39.627183,Caregiver,-79.985397,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzIwOTg4NCIsInMiOiJ5c3FLeUgyRDhSRzY0YnBtLTZCdzZ3In0.wqV2cnduZGTG2pPW2pfIPcVZJ7vfjT2jPbkD62nRhmg,full_time,5807209884,"REM Community Services , a part of the Sevita family, provides community-based services for individuals with intellectual and developmental disabilities. Here we believe every person has the right to live well, and everyone deserves to have a fulfilling career. You’ll join a mission-driven team and create relationships that motivate us all every day. Join us today, and experience a career well lived. $15.00 hourly with On Demand Pay Options Dayshift Available-Driver's License & Vehicle Required…",55218.49,2026-07-19T09:52:07Z,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5807209884?se=ysqKyH2D8RG64bpm-6Bw6w&utm_medium=api&utm_source=abfa41a4&v=F710147010E2FA89E02FB5C8462E58878B691A8D,55218.49,"['US', 'West Virginia', 'Monongalia County', 'Westover']","Westover, Monongalia County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Social work Jobs,social-work-jobs,Adzuna::API::Response::Company,Sevita,
42.34,"Registered Nurse, Spina Bifida",-71.05,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzIwOTg4MyIsInMiOiJ5c3FLeUgyRDhSRzY0YnBtLTZCdzZ3In0.XZ7OTArupo1Te1CSorikUbYhbXznIXXLTztTMuzorrA,full_time,5807209883,"Department Summary: At Boston Children’s Hospital, we recognize the diagnosis of spina bifida requires life-long management. No matter the complexity of your child’s spina bifida, we offer the most comprehensive care at each stage of your child’s life, from infancy through early adulthood. We even offer prenatal counseling in our Fetal Care and Surgery Center . Specialists in our Spina Bifida and Congenital Spinal Anomalies Center typically see newborn patients within the first few months of li…",57734.69,2026-07-19T09:52:06Z,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5807209883?se=ysqKyH2D8RG64bpm-6Bw6w&utm_medium=api&utm_source=abfa41a4&v=4804A0EAA783A342C73FFD35B0A7EAA97D03CD3B,57734.69,"['US', 'Massachusetts', 'Suffolk County', 'South Boston']","South Boston, Suffolk County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Boston Children's Hospital,
37.090422,Registered Nurse (RN) Medical Surgical,-84.618544,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzIwOTg4MiIsInMiOiJ5c3FLeUgyRDhSRzY0YnBtLTZCdzZ3In0.KNqpyj8KX53pXDnxou3TfwlcHhFlQ7zFFw1uQOOANwo,full_time,5807209882,"Registered Nurse (RN) Medical Surgical Commitment Bonus: $20,000 two-year commitment of employment Nights | Full Time | 6:30-7:00 | Rotating Weekends Your experience matters Lake Cumberland Regional Hospital is part of Lifepoint Health, a diversified healthcare delivery network with facilities coast to coast. We are driven by a profound commitment to prioritize your well-being so you can provide exceptional care to others. As a Registered Nurse (RN) joining our team, you're embracing a vital mi…",68881.73,2026-07-19T09:52:04Z,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5807209882?se=ysqKyH2D8RG64bpm-6Bw6w&utm_medium=api&utm_source=abfa41a4&v=81D0A09F803E17967D726DAE95B64A1FCA8A52C2,68881.73,"['US', 'Kentucky', 'Pulaski County', 'West Somerset']","West Somerset, Pulaski County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Lake Cumberland Regional Hospital,
42.491558,Special Education Instructional Assistant III Self-Contained,-96.399435,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieXNxS3lIMkQ4Ukc2NGJwbS02Qnc2dyIsImkiOiI1ODA3MjA5ODgxIn0.qBBqgIdXi4-J_RBNC7JNHL-Jw4Bz-5vf2Y7J6vUFzJA,full_time,5807209881,"EXECUTIVE SUMMARY The Special Education Classroom Instructional Assistant III provides assistance and motivation to students with disabilities. This position will provide assistance with health, communication, and behavior supports needed to allow our students to effectively access instruction in a variety of settings in grades K-12. This position will support students primarily in a small group special education setting and will support students in opportunities to integrate with peers during …",43626.3,2026-07-19T09:52:01Z,Adzuna::API::Response::Job,1,https://www.adzuna.com/details/5807209881?utm_medium=api&utm_source=abfa41a4,43626.3,"['US', 'Iowa', 'Woodbury County', 'Sioux City']","Sioux City, Woodbury County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Company,Sioux City Community School District,
35.232678,Customer Service Representative,-80.846082,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzIwOTg3OSIsInMiOiJ5c3FLeUgyRDhSRzY0YnBtLTZCdzZ3In0.3YSt_pnwj2fouIEud9oH4Pxj5GHg-QJ-jMuXSjBOz_g,,5807209879,"Location: 5108 South Blvd, Charlotte, North Carolina 28217 United States of America Are you a people person? Do you love helping others? U-Haul is in search of friendly, motivated people for the position of Customer Service Representative. As a Customer Service Representative, you will work as part of a supportive team to be the face of U-Haul company’s exceptional service and ensuring that customers get all the help they need on their journeys by inspecting and maintaining equipment. As well a…",43868.03,2026-07-19T09:51:50Z,Adzuna::API::Response::Job,1,https://www.adzuna.com/details/5807209879?utm_medium=api&utm_source=abfa41a4,43868.03,"['US', 'North Carolina', 'Mecklenburg County', 'Charlotte']","Charlotte, Mecklenburg County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Maintenance Jobs,maintenance-jobs,Adzuna::API::Response::Company,U-Haul,
35.773993,"Nurse Practitioner, Advanced Practice Provider",-78.63276,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzIwOTg3NiIsInMiOiJ5c3FLeUgyRDhSRzY0YnBtLTZCdzZ3In0.MXg1XDOpbOe621zbIvjR-WtVSfQyCirc3rx043ULWyA,full_time,5807209876,"We’re building a world of health around every individual — shaping a more connected, convenient and compassionate health experience. At CVS Health®, you’ll be surrounded by passionate colleagues who care deeply, innovate with purpose, hold ourselves accountable and prioritize safety and quality in everything we do. Join us and be part of something bigger – helping to simplify health care one person, one family and one community at a time. Title: Nurse Practitioner, Advanced Practice Provider Co…",191988.31,2026-07-19T09:51:47Z,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5807209876?se=ysqKyH2D8RG64bpm-6Bw6w&utm_medium=api&utm_source=abfa41a4&v=F55CF145FD54F9D92AD46669AC83C2B1AA50BD22,191988.31,"['US', 'North Carolina', 'Wake County', 'Raleigh']","Raleigh, Wake County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Oak Street Health,contract
35.214453,Sonographer - Elizabeth OB/GYN,-80.828062,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzIwOTg3NSIsInMiOiJ5c3FLeUgyRDhSRzY0YnBtLTZCdzZ3In0.WyAp1MWi2fElW3XI1drQ8ZOWcvmQYPzJzTfl6VRmrro,full_time,5807209875,"What We Offer: This position may qualify for a sign-on bonus. At Novant Health Inpatient Care Specialists, we offer competitive pay and a comprehensive benefits package designed to support our team members personally and professionally. Benefits begin on day one and include: Day one medical, dental, and vision coverage Pre-paid tuition through Future Forward A predictable schedule Paid time off and paid parental leave Retirement savings with company match Well-being and mental health resources …",21738.29,2026-07-19T09:51:41Z,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5807209875?se=ysqKyH2D8RG64bpm-6Bw6w&utm_medium=api&utm_source=abfa41a4&v=CE81094503DCC7CFFE5B61AB13DD9769C3789545,21738.29,"['US', 'North Carolina', 'Mecklenburg County', 'Charlotte']","Charlotte, Mecklenburg County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Novant Health,
31.75858,Delivery Driver III CDL Hazmat,-106.48598,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzIwOTg3MyIsInMiOiJ5c3FLeUgyRDhSRzY0YnBtLTZCdzZ3In0.EBP45COstq5GKRLyufsAdIQH7b0RBLWpe6atkSqcXj8,full_time,5807209873,"This position is responsible for delivering products, including hazardous materials, to customers from Sherwin-Williams stores using box and flat-bed trucks. Drivers ensure deliveries are complete, packed correctly, and safely delivered to the correct customer. Drivers are accountable for customer satisfaction and for transporting items in a safe, timely manner. The individual selected for this role will be expected to work at Store 4352, located at: 1015 Eastside Rd. El Paso TX 79915 Job dutie…",70012.38,2026-07-19T09:51:39Z,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5807209873?se=ysqKyH2D8RG64bpm-6Bw6w&utm_medium=api&utm_source=abfa41a4&v=A2AB2FF12F31A30EC88F9A13DCBF902B1320049D,70012.38,"['US', 'Texas', 'El Paso County', 'El Paso']","El Paso, El Paso County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Sherwin-Williams,
42.469351,Warehouse Returns Associate,-71.681265,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzIwOTg3MSIsInMiOiJ5c3FLeUgyRDhSRzY0YnBtLTZCdzZ3In0.lNt1xLSzE-v57bcwWwzMFwLHJ-KBrdEbeQM3zS-pyaM,full_time,5807209871,"Job Description: We Deliver the Goods: Competitive pay and benefits, including Day 1 Health & Wellness Benefits, Employee Stock Purchase Plan, 401K Employer Matching, Education Assistance, Paid Time Off, and much more Growth opportunities performing essential work to support America’s food distribution system Safe and inclusive working environment, including culture of rewards, recognition, and respect Primary Responsibilities : The Dry Room Associate selects, scans, stocks, credits, and remove…",35952.54,2026-07-19T09:51:39Z,Adzuna::API::Response::Job,1,https://www.adzuna.com/details/5807209871?utm_medium=api&utm_source=abfa41a4,35952.54,"['US', 'Massachusetts', 'Worcester County', 'North Lancaster']","North Lancaster, Worcester County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Company,Core-Mark,
40.191713,Lead Team Member,-76.992742,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieXNxS3lIMkQ4Ukc2NGJwbS02Qnc2dyIsImkiOiI1ODA3MjA5ODY4In0.PhgCRC_WTT2jRFLBBNRIAN9IbNTyGK6mNPBCtjBy-Ng,full_time,5807209868,"Additional Job Info: Additional $1.50/hr. for working 10pm-6am Overview: Ready for a career with limitless growth opportunities at a company that PROVES they value you, every single day? If you are a self-motivated, dependable and efficient employee with a positive attitude and the ability to prioritize tasks and delegate effectively, check out our available Supervisor position and LET’S MAKE SHEETZ HAPPEN! Be a leader by example to our store team members with high-energy hustle and a strong te…",32127.42,2026-07-19T09:51:38Z,Adzuna::API::Response::Job,1,https://www.adzuna.com/details/5807209868?utm_medium=api&utm_source=abfa41a4,32127.42,"['US', 'Pennsylvania', 'Cumberland County', 'Williams Grv']","Williams Grv, Cumberland County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Company,"Sheetz, Inc",
36.947106,Certified Surgical Technician,-81.087656,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieXNxS3lIMkQ4Ukc2NGJwbS02Qnc2dyIsImkiOiI1ODA3MjA5ODY3In0.gZe3Az_eV9gC0172XriTi6sDKmvTGkNkvrvzMEa6VUI,part_time,5807209867,"Certified Surgical Technician Schedule: PRN | day shifts Job Type: In-person Job Location: Wytheville, VA Hourly pay range: $30.20 - $40.77 p/hr. ﻿ Your experience matters. Wythe County Community Hospital is part of Lifepoint Health, a diversified healthcare delivery network with facilities coast to coast. We are driven by a profound commitment to prioritize your well-being so you can provide exceptional care to others. As a Certified Nursing Assistant (CNA) joining our team, you're embracing a…",118134.46,2026-07-19T09:51:37Z,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5807209867?se=ysqKyH2D8RG64bpm-6Bw6w&utm_medium=api&utm_source=abfa41a4&v=61258862526622AF5BDC59981296C46246BF40BD,118134.46,"['US', 'Virginia', 'Wythe County', 'Wytheville']","Wytheville, Wythe County",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Company,Wythe County Community Hospital,
39.577288,Standard Product Development Manager,-104.877642,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNzIwOTg2NiIsInMiOiJ5c3FLeUgyRDhSRzY0YnBtLTZCdzZ3In0.Zgsgrv9RpaOLp4EDlQhjeXgQRAdQTOrG01fg3uY7P4Y,full_time,5807209866,"Position: Standard Product Development Manager Job Description: Summary To own, develop and drive the Multisource business within a Country / Region. To own and implement the marketing & sales strategy for Multisource in the Country / Region, working in a matrix with other region organizations, drive profitable sales and market share growth. Responsible for Multisource products What You Will Be Doing: Push/Drives Multisource products towards customer Market: Deliver profitable Multisource marke…",146664.73,2026-07-19T09:51:37Z,Adzuna::API::Response::Job,1,https://www.adzuna.com/land/ad/5807209866?se=ysqKyH2D8RG64bpm-6Bw6w&utm_medium=api&utm_source=abfa41a4&v=EB3857DCC0A982E5464BC6544B80C0010DC71614,146664.73,"['US', 'Colorado', 'Arapahoe County', 'Centennial', 'Castlewood']","Castlewood, Centennial",Adzuna::API::Response::Location,Adzuna::API::Response::Category,Sales Jobs,sales-jobs,Adzuna::API::Response::Company,"Arrow Electronics, Inc.",
