longitude,redirect_url,salary_min,title,contract_time,created,id,__CLASS__,salary_max,adref,description,latitude,salary_is_predicted,company.display_name,company.__CLASS__,location.area,location.__CLASS__,location.display_name,category.__CLASS__,category.tag,category.label,contract_type
-122.680488,https://www.adzuna.com/details/5832027721?utm_medium=api&utm_source=abfa41a4,71567.7,Human Resources Associate - HRAC,full_time,2026-08-07T10:08:33Z,5832027721,Adzuna::API::Response::Job,71567.7,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjAyNzcyMSIsInMiOiJKQW8xbldxUzhSRzVwTmVzelNSTHVRIn0.DoGphzUdfwnWZPPFXjkWg2kjRNGeTR2tzsv76fVbRpM,"At Legacy Health, our People & Culture team is redefining what it means to work in healthcare. We are evolving from a traditional HR function into a forward-thinking group focused on attracting, developing, and retaining diverse, high-performing talent. Driven by curiosity and innovation, we don’t just respond to today’s workforce challenges - we anticipate them. Our mission to make life better for others extends to our employees, and we are dedicated to fostering an environment where everyone …",45.529774,1,Legacy Health,Adzuna::API::Response::Company,"['US', 'Oregon', 'Multnomah County', 'Portland']",Adzuna::API::Response::Location,"Portland, Multnomah County",Adzuna::API::Response::Category,hr-jobs,HR & Recruitment Jobs,
-122.770379,https://www.adzuna.com/details/5832027709?utm_medium=api&utm_source=abfa41a4,76526.68,Sonographer,,2026-08-07T10:08:33Z,5832027709,Adzuna::API::Response::Job,76526.68,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjAyNzcwOSIsInMiOiJKQW8xbldxUzhSRzVwTmVzelNSTHVRIn0.xqe1OeHYY9anDmTuGcTKXWUYAOffyEwpZu900_f9ezE,"As a Sonographer , your skill, compassion, and professionalism help create a reassuring experience for patients during ultrasound and biopsy procedures. You play an important role in helping patients feel informed, comfortable, and supported throughout their care journey. Using your expertise and sound clinical judgment, you will determine appropriate imaging techniques and contribute to high-quality patient care. Through your dedication and specialized knowledge, you will help fulfill Legacy’s…",45.000496,1,Legacy Health,Adzuna::API::Response::Company,"['US', 'Oregon', 'Marion County', 'Silverton']",Adzuna::API::Response::Location,"Silverton, Marion County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,
-122.630421,https://www.adzuna.com/details/5832027712?utm_medium=api&utm_source=abfa41a4,41459.57,Clinic Services Specialist 2 - Medical Receptionist,part_time,2026-08-07T10:08:33Z,5832027712,Adzuna::API::Response::Job,41459.57,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSkFvMW5XcVM4Ukc1cE5lc3pTUkx1USIsImkiOiI1ODMyMDI3NzEyIn0.yw21Caaf6j60vs4Pl-YeRidBrKpU8Yp357IcOpzwpkg,"Join Our Team as a Clinic Services Specialist! (Clinic receptionist / Patient Access Specialist) Your Impact Starts Here - Patients walk through our doors with questions, concerns, and sometimes a little hesitation. That is where you come in! As the welcoming face of our clinic, you will put patients at ease with your commitment to exceptional patient care. Our physicians and staff count on you to create a positive first impression — making you an essential part of the Legacy Health team. This …",45.714538,1,Legacy Health,Adzuna::API::Response::Company,"['US', 'Washington', 'Clark County', 'Salmon Creek']",Adzuna::API::Response::Location,"Salmon Creek, Clark County",Adzuna::API::Response::Category,admin-jobs,Admin Jobs,
-106.4942,https://www.adzuna.com/details/5832027688?utm_medium=api&utm_source=abfa41a4,73846.75,Hospital Cook FT Rotating | El Paso Rehab,full_time,2026-08-07T10:08:30Z,5832027688,Adzuna::API::Response::Job,73846.75,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjAyNzY4OCIsInMiOiJKQW8xbldxUzhSRzVwTmVzelNSTHVRIn0.2QytxtdM8s2nXlEEjQ1a1W1jJzGxVqOsXk1XYZ8j5JM,"If you’re looking for a schedule that fits your lifestyle, check out PAM Health - and ask us about our comprehensive benefits package! Some things that our hospital can offer YOU as a full-time employee: Medical Benefits: EPO/HDHP/HSA options, including prescription coverage, Rx ’n Go, and Teladoc Comprehensive dental and vision benefits Employee Assistance Program, including counseling, legal, and financial service Flexible spending (FSA) and health savings (HSA) accounts Life and Disability i…",31.777324,1,PAM Health,Adzuna::API::Response::Company,"['US', 'Texas', 'El Paso County', 'El Paso']",Adzuna::API::Response::Location,"El Paso, El Paso County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,
-97.64934,https://www.adzuna.com/details/5832027665?utm_medium=api&utm_source=abfa41a4,75524.84,Patient Care Technician (PCT) - FT Days | Luling LTACH/Rehab,full_time,2026-08-07T10:08:29Z,5832027665,Adzuna::API::Response::Job,75524.84,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjAyNzY2NSIsInMiOiJKQW8xbldxUzhSRzVwTmVzelNSTHVRIn0.hQGIxNKin0lIYiTkR0ELCYDqDoJ69tLnYQdI1wkj3I4,"If you’re looking for a schedule that fits your lifestyle, check out PAM Health - and ask us about our comprehensive benefits package! Some things that our hospital can offer YOU as a full-time employee: Medical Benefits: EPO/HDHP/HSA options, including prescription coverage, Rx ’n Go, and Teladoc Comprehensive dental and vision benefits Employee Assistance Program, including counseling, legal, and financial service Flexible spending (FSA) and health savings (HSA) accounts Life and Disability i…",29.68002,1,PAM Health,Adzuna::API::Response::Company,"['US', 'Texas', 'Caldwell County', 'Luling']",Adzuna::API::Response::Location,"Luling, Caldwell County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,
-96.78873,https://www.adzuna.com/details/5832027663?utm_medium=api&utm_source=abfa41a4,91015.33,Occupational Therapist (OT) - FT | Dallas Rehab,full_time,2026-08-07T10:08:29Z,5832027663,Adzuna::API::Response::Job,91015.33,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjAyNzY2MyIsInMiOiJKQW8xbldxUzhSRzVwTmVzelNSTHVRIn0.LiPLyugZnJ8CCSnFfO1ygPlsl8D5Ho78-YWLDCmV5y8,"BE THERE BEFORE THE DOORS OPEN! Join PAM Health Dallas’s brand-new rehabilitation hospital opening this fall and help shape the future of patient care from the beginning. We are looking for an Occupational Therapist (OT) to join our team and care for our diverse patient population. The ideal candidate will have prior inpatient hospital experience or a desire and commitment to learn. At PAM Health, we care for chronically and critically ill patients who require extended hospital care. PAM Health…",32.800369,1,PAM Health,Adzuna::API::Response::Company,"['US', 'Texas', 'Dallas', 'Highland Park']",Adzuna::API::Response::Location,"Highland Park, Dallas",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,
-95.647983,https://www.adzuna.com/details/5832027655?utm_medium=api&utm_source=abfa41a4,66226.93,Mental Health Technician (MHT) - PRN Days | Voyages Sugar Land,full_time,2026-08-07T10:08:29Z,5832027655,Adzuna::API::Response::Job,66226.93,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjAyNzY1NSIsInMiOiJKQW8xbldxUzhSRzVwTmVzelNSTHVRIn0.XsnnigitagF0NrYzM0vNP6aXH2jgcY0lBmAoREOYIho,"If you’re looking for a schedule that fits your lifestyle, check out Voyages Behavioral Health - and ask us about our comprehensive benefits package! Some things that our hospital can offer YOU as a full-time employee: Medical Benefits: EPO/HDHP/HSA options, including prescription coverage, Rx ’n Go, and Teladoc Comprehensive dental and vision benefits Employee Assistance Program, including counseling, legal, and financial service Flexible spending (FSA) and health savings (HSA) accounts Life a…",29.64904,1,PAM Health,Adzuna::API::Response::Company,"['US', 'Texas', 'Fort Bend County', 'Mission Bend']",Adzuna::API::Response::Location,"Mission Bend, Fort Bend County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,
-105.19608,https://www.adzuna.com/details/5832027653?utm_medium=api&utm_source=abfa41a4,45760.0,Maintenance Technician Team Lead | Golden Rehab,full_time,2026-08-07T10:08:29Z,5832027653,Adzuna::API::Response::Job,56160.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSkFvMW5XcVM4Ukc1cE5lc3pTUkx1USIsImkiOiI1ODMyMDI3NjUzIn0.haFicQB9jZqB1AdUkDUTuld4YhZV72UJO2NzztpssEo,"If you’re looking for a schedule that fits your lifestyle, check out PAM Health - and ask us about our comprehensive benefits package! Some things that our hospital can offer YOU as a full-time employee: Medical Benefits: EPO/HDHP/HSA options, including prescription coverage, Rx ’n Go, and Teladoc Comprehensive dental and vision benefits Employee Assistance Program, including counseling, legal, and financial service Flexible spending (FSA) and health savings (HSA) accounts Life and Disability i…",39.73071,0,PAM Health,Adzuna::API::Response::Company,"['US', 'Colorado', 'Jefferson County', 'Golden']",Adzuna::API::Response::Location,"Golden, Jefferson County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,
-95.644126,https://www.adzuna.com/details/5832027659?utm_medium=api&utm_source=abfa41a4,65102.01,Physical Therapist Assistant (PTA)- Inpatient - PRN Days | Sugar Land Rehab,,2026-08-07T10:08:29Z,5832027659,Adzuna::API::Response::Job,65102.01,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjAyNzY1OSIsInMiOiJKQW8xbldxUzhSRzVwTmVzelNSTHVRIn0.chUCXHU3Rs4ID50BkKz_FWtlZpgTiQ0lGk6bsrTwNOM,"Hiring PRN PTA’s with a flexible schedule to suit your lifestyle! We are looking for a Physical Therapist Assistant to join our team and care for our diverse patient population. The ideal candidate will have prior inpatient hospital experience or a desire and commitment to learn. At PAM Health, we care for chronically and critically ill patients who require extended hospital care. PAM Health has over 80 hospital locations and employs over 11,000 people across the country. Our teams work togethe…",29.575254,1,PAM Health,Adzuna::API::Response::Company,"['US', 'Texas', 'Fort Bend County', 'Booth']",Adzuna::API::Response::Location,"Booth, Fort Bend County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,
-104.7774,https://www.adzuna.com/details/5832027658?utm_medium=api&utm_source=abfa41a4,114400.0,Physical Therapist Assistant (PTA) - 13 Week Assignment $55/hr | Greeley Rehab,,2026-08-07T10:08:29Z,5832027658,Adzuna::API::Response::Job,114400.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSkFvMW5XcVM4Ukc1cE5lc3pTUkx1USIsImkiOiI1ODMyMDI3NjU4In0.pp67oDZbuHqR5qyAVX_XmHh0qo3itml99uy0f4l5h4I,"Don't need the benefits but want to stay local?! Check out this 13 week Physical Therapist Assistant (PTA) assignment at $55 per hour! No Travel Reimbursement. At PAM Health, we care for chronically and critically ill patients who require extended hospital care. PAM Health has over 80 hospital locations and employs over 11,000 people across the country. Our teams work together to deliver the highest level of compassionate care ensuring the best possible outcome for our patients. The Physical Th…",40.39176,0,PAM Health,Adzuna::API::Response::Company,"['US', 'Colorado', 'Weld County', 'Evans']",Adzuna::API::Response::Location,"Evans, Weld County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,
-80.1203,https://www.adzuna.com/details/5832027642?utm_medium=api&utm_source=abfa41a4,84383.1,Rehabilitation Technician - FT Days | PAM Health Jupiter Rehab,full_time,2026-08-07T10:08:29Z,5832027642,Adzuna::API::Response::Job,84383.1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSkFvMW5XcVM4Ukc1cE5lc3pTUkx1USIsImkiOiI1ODMyMDI3NjQyIn0.y6zuua1z9nZrTTeHCWs6k0i5UnLJUIYFcnhGxjDwzSw,"We are looking for a Rehabilitation Technician to join our team and care for our diverse patient population. The ideal candidate will have prior inpatient hospital experience or a desire and commitment to learn. At PAM Health, we care for chronically and critically ill patients who require extended hospital care. PAM Health has over 80 hospital locations and employs over 11,000 people across the country. Our teams work together to deliver the highest level of compassionate care ensuring the bes…",26.9228,1,PAM Health,Adzuna::API::Response::Company,"['US', 'Florida', 'Palm Beach County', 'Jupiter']",Adzuna::API::Response::Location,"Jupiter, Palm Beach County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,
-105.19608,https://www.adzuna.com/details/5832027668?utm_medium=api&utm_source=abfa41a4,70000.0,Hospital Director of Plant Operations | Golden Rehab,full_time,2026-08-07T10:08:29Z,5832027668,Adzuna::API::Response::Job,90000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSkFvMW5XcVM4Ukc1cE5lc3pTUkx1USIsImkiOiI1ODMyMDI3NjY4In0.98y_xk_rJu0715SCAzcm8peKrcp36_eOnk-FB5Xw5QU,"Are you an experienced Director of Plant Operations and Environmental Services seeking a rewarding career that aligns with your lifestyle? Look no further than PAM Health, where we are proud to offer competitive rates and an extensive benefits package designed to suit your needs. What can PAM Health offer you? Patient-Centric Focus: Join a hospital dedicated to delivering exceptional patient care and achieving the highest levels of patient satisfaction. Career advancement: Unlock opportunities …",39.73071,0,PAM Health,Adzuna::API::Response::Company,"['US', 'Colorado', 'Jefferson County', 'Golden']",Adzuna::API::Response::Location,"Golden, Jefferson County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,
-80.1203,https://www.adzuna.com/details/5832027672?utm_medium=api&utm_source=abfa41a4,74260.46,Communications Clerk - FT Days | PAM Health Jupiter Rehab,full_time,2026-08-07T10:08:29Z,5832027672,Adzuna::API::Response::Job,74260.46,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjAyNzY3MiIsInMiOiJKQW8xbldxUzhSRzVwTmVzelNSTHVRIn0.YN9kvvUbKj6ea3RJVj_DqovUVWNRw7Cad0LeKUOQKBo,"At PAM Health, we care for chronically and critically ill patients who require extended hospital care. PAM Health has over 80 hospital locations and employs over 11,000 people across the country. Our teams work together to deliver the highest level of compassionate care ensuring the best possible outcome for our patients. What can we offer you as a full-time employee? Medical benefits: EPO/HDHP/HSA options, including prescription coverage, Rx ’n Go, and Teladoc Comprehensive dental and vision b…",26.9228,1,PAM Health,Adzuna::API::Response::Company,"['US', 'Florida', 'Palm Beach County', 'Jupiter']",Adzuna::API::Response::Location,"Jupiter, Palm Beach County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,
-112.3426,https://www.adzuna.com/details/5832027677?utm_medium=api&utm_source=abfa41a4,102400.5,Occupational Therapist (OT) FT | Surprise Rehab,full_time,2026-08-07T10:08:29Z,5832027677,Adzuna::API::Response::Job,102400.5,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjAyNzY3NyIsInMiOiJKQW8xbldxUzhSRzVwTmVzelNSTHVRIn0.hOCzNgl1mQARg-sZoHfiSc71ueleSKqCW0c0Wic6ewY,"We are looking for an Occupational Therapist (OT) to join our team and care for our diverse patient population. The ideal candidate will have prior inpatient hospital experience or a desire and commitment to learn. At PAM Health, we care for chronically and critically ill patients who require extended hospital care. PAM Health has over 80 hospital locations and employs over 11,000 people across the country. Our teams work together to deliver the highest level of compassionate care ensuring the …",33.6352,1,PAM Health,Adzuna::API::Response::Company,"['US', 'Arizona', 'Maricopa County', 'Sun City West']",Adzuna::API::Response::Location,"Sun City West, Maricopa County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,
-112.3426,https://www.adzuna.com/details/5832027670?utm_medium=api&utm_source=abfa41a4,54035.79,Admissions Coordinator FT Weekends | Surprise Rehab,full_time,2026-08-07T10:08:29Z,5832027670,Adzuna::API::Response::Job,54035.79,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjAyNzY3MCIsInMiOiJKQW8xbldxUzhSRzVwTmVzelNSTHVRIn0.qJEmpimK7VfdF6fBuF0qnTEJHS__NaettInHYvWhZY8,"Position will be Friday through Tuesday. At PAM Health , we care for chronically and critically ill patients who require extended hospital care. PAM Health has over 80 hospital locations and employs over 11,000 people across the country. Our teams work together to deliver the highest level of compassionate care ensuring the best possible outcome for our patients. What can we offer you as a full-time employee? Medical benefits: EPO/HDHP/HSA options, including prescription coverage, Rx ’n Go, and…",33.6352,1,PAM Health,Adzuna::API::Response::Company,"['US', 'Arizona', 'Maricopa County', 'Sun City West']",Adzuna::API::Response::Location,"Sun City West, Maricopa County",Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,
