salary_max,salary_is_predicted,id,title,redirect_url,salary_min,created,adref,description,latitude,__CLASS__,contract_time,longitude,location.__CLASS__,location.area,location.display_name,category.tag,category.__CLASS__,category.label,company.__CLASS__,company.display_name,contract_type
104000.0,0,5771795221,Regional Truck Driver Company - 1yr EXP Required - Dry Van - $1.4k - $2k per week - Premier Transportation,https://www.adzuna.com/land/ad/5771795221?se=YBdO8YNt8RGl0MKcaJBBpg&utm_medium=api&utm_source=abfa41a4&v=4F5E9930CAF990043F7444145F464C1621F61F0B,72800.0,2026-06-21T11:07:27Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MTc5NTIyMSIsInMiOiJZQmRPOFlOdDhSR2wwTUtjYUpCQnBnIn0.XESWnF6nZWlUHBvmCuzOvQ8U9YtTlVOkqIaBxLfmiQA,"CDL-A Regional Drivers | Earn $1,400-$1,600/Week | Home Weekly. Tired of sacrificing home time for a paycheck? At Premier Transportation, you don't have to choose. Join a driver-focused carrier offering steady miles, modern equipment, and predictable home time. Whether you prefer staying in the Southeast, running a larger regional footprint, or maximizing earnings with OTR miles, we have a package that fits your lifestyle. Why Drivers Choose Premier ✅ 2,500 Miles Per Week ✅ Assigned 2022–2026 A…",32.472589,Adzuna::API::Response::Job,full_time,-84.978465,Adzuna::API::Response::Location,"['US', 'Alabama', 'Russell County', 'Phenix City']","Phenix City, Russell County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,Premier Transportation,
70000.0,0,5771795095,Class A CDL Company Driver - Grad Training - Regional - $60k - $70k per year - KreilKamp Trucking,https://www.adzuna.com/land/ad/5771795095?se=YBdO8YNt8RGl0MKcaJBBpg&utm_medium=api&utm_source=abfa41a4&v=D8F8D7BA8D0D18EFFE5C0E87039406DE750DA6C1,60000.0,2026-06-21T11:07:27Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWUJkTzhZTnQ4UkdsME1LY2FKQkJwZyIsImkiOiI1NzcxNzk1MDk1In0.fOnt5t8kAWButHxxE_pqYcATdoiGPAZPamYAMYa8Xrw,"Regional CDL A Drivers | NEW Grads Welcome | Earn $70,000 Annually. We're proud to be a 4th generation family truck line, started in 1935, but even prouder that over 350 drivers call us home. As we continue to grow, there's plenty of room at the table for professional drivers like you. No experience? No problem! We are currently accepting recent CDL Class A recipients and drivers that need a tune up. Need more details? Apply now! We guarantee you'll feel right at home at Kreilkamp Trucking. Mid…",43.12746,Adzuna::API::Response::Job,full_time,-75.21426,Adzuna::API::Response::Location,"['US', 'New York', 'Oneida County', 'Deerfield']","Deerfield, Oneida County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,Kreilkamp Trucking,
70000.0,0,5771795103,CDL-A Company Driver - Grad Training - Regional - $60k - $70k per year - KreilKamp Trucking,https://www.adzuna.com/land/ad/5771795103?se=YBdO8YNt8RGl0MKcaJBBpg&utm_medium=api&utm_source=abfa41a4&v=D99FA9A5280D0C4CBC3A75D6D776B9ED203EB425,60000.0,2026-06-21T11:07:27Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MTc5NTEwMyIsInMiOiJZQmRPOFlOdDhSR2wwTUtjYUpCQnBnIn0.xtVlfqL4hBbwRr49OjCYPvKbunyDfpkCEp5jYtJeBUA,"Regional CDL A Drivers | NEW Grads Welcome | Earn $70,000 Annually. We're proud to be a 4th generation family truck line, started in 1935, but even prouder that over 350 drivers call us home. As we continue to grow, there's plenty of room at the table for professional drivers like you. No experience? No problem! We are currently accepting recent CDL Class A recipients and drivers that need a tune up. Need more details? Apply now! We guarantee you'll feel right at home at Kreilkamp Trucking. Mid…",42.179418,Adzuna::API::Response::Job,full_time,-76.839314,Adzuna::API::Response::Location,"['US', 'New York', 'Chemung County', 'Horseheads']","Horseheads, Chemung County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,Kreilkamp Trucking,
104000.0,0,5771795112,Regional Truck Driver Company - 1yr EXP Required - Dry Van - $1.4k - $2k per week - Premier Transportation,https://www.adzuna.com/land/ad/5771795112?se=YBdO8YNt8RGl0MKcaJBBpg&utm_medium=api&utm_source=abfa41a4&v=0C41E3B7FB3B1C309E8EB8C5ED5A589BDC859E02,72800.0,2026-06-21T11:07:27Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MTc5NTExMiIsInMiOiJZQmRPOFlOdDhSR2wwTUtjYUpCQnBnIn0.Des9q6WyQprXi3bdrr4nUNBEfR9FV9IjqFSzA-yo66Q,"CDL-A Regional Drivers | Earn $1,400-$1,600/Week | Home Weekly. Tired of sacrificing home time for a paycheck? At Premier Transportation, you don't have to choose. Join a driver-focused carrier offering steady miles, modern equipment, and predictable home time. Whether you prefer staying in the Southeast, running a larger regional footprint, or maximizing earnings with OTR miles, we have a package that fits your lifestyle. Why Drivers Choose Premier ✅ 2,500 Miles Per Week ✅ Assigned 2022–2026 A…",30.806137,Adzuna::API::Response::Job,full_time,-83.290307,Adzuna::API::Response::Location,"['US', 'Georgia', 'Lowndes County', 'Remerton']","Remerton, Lowndes County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,Premier Transportation,
100000.0,0,5771795190,Truck Driver Company - 1yr EXP Required - Local - Reefer - $80k - $100k per year - Golden State Foods/ QCD,https://www.adzuna.com/land/ad/5771795190?se=YBdO8YNt8RGl0MKcaJBBpg&utm_medium=api&utm_source=abfa41a4&v=7A5652637A3B921240DBB84AB20421C27C5C4F4B,80000.0,2026-06-21T11:07:27Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWUJkTzhZTnQ4UkdsME1LY2FKQkJwZyIsImkiOiI1NzcxNzk1MTkwIn0.-_akhfcgr7M3lcn_jfbbNza7aptFLIPXHKl1Yy9Ug8A,"CDL A Delivery Driver - Hiring Event. QCD Hiring Event: CDL-A Local Delivery Drivers Quality Custom Distribution is hiring Class A Delivery Drivers at our Romeoville, IL location. Date: June 24th (9am-5pm) Location: 175 South Creek Pkwy, Romeoville, IL Please bring an updated resume to give to the Hiring Manager. Walk-ins without an RSVP are not guaranteed an on-the-spot interview. To RSVP: Apply to this posting and complete the short application. A recruiter will contact you for a brief prescr…",41.37612,Adzuna::API::Response::Job,full_time,-88.83564,Adzuna::API::Response::Location,"['US', 'Illinois', 'LaSalle County', 'Ottawa']","Ottawa, LaSalle County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,Golden State Foods/ QCD,
104000.0,0,5771795197,Regional Truck Driver Company - 1yr EXP Required - Dry Van - $1.4k - $2k per week - Premier Transportation,https://www.adzuna.com/land/ad/5771795197?se=YBdO8YNt8RGl0MKcaJBBpg&utm_medium=api&utm_source=abfa41a4&v=ADA387DC1BD47E10461F1F0FA317FC6FFDD6D3AE,72800.0,2026-06-21T11:07:27Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWUJkTzhZTnQ4UkdsME1LY2FKQkJwZyIsImkiOiI1NzcxNzk1MTk3In0.dyISyUC78VxO6a2qnL0KYD5-kCLmJS7AL_WJun7eEs8,"CDL-A Regional Drivers | Earn $1,400-$1,600/Week | Home Weekly. Tired of sacrificing home time for a paycheck? At Premier Transportation, you don't have to choose. Join a driver-focused carrier offering steady miles, modern equipment, and predictable home time. Whether you prefer staying in the Southeast, running a larger regional footprint, or maximizing earnings with OTR miles, we have a package that fits your lifestyle. Why Drivers Choose Premier ✅ 2,500 Miles Per Week ✅ Assigned 2022–2026 A…",32.295842,Adzuna::API::Response::Job,full_time,-90.185251,Adzuna::API::Response::Location,"['US', 'Mississippi', 'Hinds County', 'Jackson']","Jackson, Hinds County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,Premier Transportation,
104000.0,0,5771795208,Class A CDL Company Driver - 1yr EXP Required - Regional - Dry Van - $1.4k - $2k per week - Premier Transportation,https://www.adzuna.com/land/ad/5771795208?se=YBdO8YNt8RGl0MKcaJBBpg&utm_medium=api&utm_source=abfa41a4&v=E4B501B76B23C7F261D6997E45229BA73F30217D,72800.0,2026-06-21T11:07:27Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MTc5NTIwOCIsInMiOiJZQmRPOFlOdDhSR2wwTUtjYUpCQnBnIn0.CndWcdsRxr1sQE22qQTdqPlQf8aghRQ7fcWPKqeobgY,"CDL-A Regional Drivers | Earn $1,400-$1,600/Week | Home Weekly. Tired of sacrificing home time for a paycheck? At Premier Transportation, you don't have to choose. Join a driver-focused carrier offering steady miles, modern equipment, and predictable home time. Whether you prefer staying in the Southeast, running a larger regional footprint, or maximizing earnings with OTR miles, we have a package that fits your lifestyle. Why Drivers Choose Premier ✅ 2,500 Miles Per Week ✅ Assigned 2022–2026 A…",33.195186,Adzuna::API::Response::Job,full_time,-87.564769,Adzuna::API::Response::Location,"['US', 'Alabama', 'Tuscaloosa County', 'Skyland']","Skyland, Tuscaloosa County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,Premier Transportation,
104000.0,0,5771795223,Class A CDL Company Driver - 1yr EXP Required - Regional - Dry Van - $1.4k - $2k per week - Premier Transportation,https://www.adzuna.com/land/ad/5771795223?se=YBdO8YNt8RGl0MKcaJBBpg&utm_medium=api&utm_source=abfa41a4&v=FE207D821AE67FA1016C625891BE5FF8A59EF2B8,72800.0,2026-06-21T11:07:27Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MTc5NTIyMyIsInMiOiJZQmRPOFlOdDhSR2wwTUtjYUpCQnBnIn0.sbi5mAgf1-1y25rhivuYC1MgXqNwCqocx11icQIcwxc,"CDL-A Regional Drivers | Earn $1,400-$1,600/Week | Home Weekly. Tired of sacrificing home time for a paycheck? At Premier Transportation, you don't have to choose. Join a driver-focused carrier offering steady miles, modern equipment, and predictable home time. Whether you prefer staying in the Southeast, running a larger regional footprint, or maximizing earnings with OTR miles, we have a package that fits your lifestyle. Why Drivers Choose Premier ✅ 2,500 Miles Per Week ✅ Assigned 2022–2026 A…",31.57381,Adzuna::API::Response::Job,full_time,-84.164133,Adzuna::API::Response::Location,"['US', 'Georgia', 'Dougherty County', 'Albany']","Albany, Dougherty County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,Premier Transportation,
104000.0,0,5771795157,Regional Truck Driver Company - 1yr EXP Required - Dry Van - $1.4k - $2k per week - Premier Transportation,https://www.adzuna.com/land/ad/5771795157?se=YBdO8YNt8RGl0MKcaJBBpg&utm_medium=api&utm_source=abfa41a4&v=02E4686452584AAF756DA22326B8D3E548033FE3,72800.0,2026-06-21T11:07:27Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWUJkTzhZTnQ4UkdsME1LY2FKQkJwZyIsImkiOiI1NzcxNzk1MTU3In0.mVWknVsdGpgSkc3ZCpUq3U6vHKdnjM5R8u46jz6hQi8,"CDL-A Regional Drivers | Earn $1,400-$1,600/Week | Home Weekly. Tired of sacrificing home time for a paycheck? At Premier Transportation, you don't have to choose. Join a driver-focused carrier offering steady miles, modern equipment, and predictable home time. Whether you prefer staying in the Southeast, running a larger regional footprint, or maximizing earnings with OTR miles, we have a package that fits your lifestyle. Why Drivers Choose Premier ✅ 2,500 Miles Per Week ✅ Assigned 2022–2026 A…",35.954833,Adzuna::API::Response::Job,full_time,-75.630511,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Dare County', 'Nags Head']","Nags Head, Dare County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,Premier Transportation,
104000.0,0,5771795169,Regional Truck Driver Company - 1yr EXP Required - Dry Van - $1.4k - $2k per week - Premier Transportation,https://www.adzuna.com/land/ad/5771795169?se=YBdO8YNt8RGl0MKcaJBBpg&utm_medium=api&utm_source=abfa41a4&v=212D2A623ED2A6BBC55B393BA4F9B8BA90D9EFD0,72800.0,2026-06-21T11:07:27Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MTc5NTE2OSIsInMiOiJZQmRPOFlOdDhSR2wwTUtjYUpCQnBnIn0.0RVuoi6ftDIbSEoHcwhy6WDTPlnaqK0IlDlJDRqjIXA,"CDL-A Regional Drivers | Earn $1,400-$1,600/Week | Home Weekly. Tired of sacrificing home time for a paycheck? At Premier Transportation, you don't have to choose. Join a driver-focused carrier offering steady miles, modern equipment, and predictable home time. Whether you prefer staying in the Southeast, running a larger regional footprint, or maximizing earnings with OTR miles, we have a package that fits your lifestyle. Why Drivers Choose Premier ✅ 2,500 Miles Per Week ✅ Assigned 2022–2026 A…",34.763844,Adzuna::API::Response::Job,full_time,-77.471549,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Onslow County', 'Jacksonville']","Jacksonville, Onslow County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,Premier Transportation,
70000.0,0,5771794950,CDL-A Company Driver - Grad Training - Regional - $60k - $70k per year - KreilKamp Trucking,https://www.adzuna.com/land/ad/5771794950?se=YBdO8YNt8RGl0MKcaJBBpg&utm_medium=api&utm_source=abfa41a4&v=A968719EE8C55ECFEB927B2E02E0D38935700C8F,60000.0,2026-06-21T11:07:26Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MTc5NDk1MCIsInMiOiJZQmRPOFlOdDhSR2wwTUtjYUpCQnBnIn0.1k5SznDpvitWvb_Cpm7I_VqB7O97OAe5zFeKv0ZPqQU,"Regional CDL A Drivers | NEW Grads Welcome | Earn $70,000 Annually. We're proud to be a 4th generation family truck line, started in 1935, but even prouder that over 350 drivers call us home. As we continue to grow, there's plenty of room at the table for professional drivers like you. No experience? No problem! We are currently accepting recent CDL Class A recipients and drivers that need a tune up. Need more details? Apply now! We guarantee you'll feel right at home at Kreilkamp Trucking. Mid…",39.962122,Adzuna::API::Response::Job,full_time,-76.727212,Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'York County', 'Pleasant Hill']","Pleasant Hill, York County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,Kreilkamp Trucking,
70000.0,0,5771794914,CDL-A Company Driver - Grad Training - Regional - $60k - $70k per year - KreilKamp Trucking,https://www.adzuna.com/land/ad/5771794914?se=YBdO8YNt8RGl0MKcaJBBpg&utm_medium=api&utm_source=abfa41a4&v=0B4836C8531F2FDB2E379E8DAE7C2020557913F7,60000.0,2026-06-21T11:07:26Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MTc5NDkxNCIsInMiOiJZQmRPOFlOdDhSR2wwTUtjYUpCQnBnIn0.G2HIzpSmFVWgjMSe-xeddJkkT-gv-W3td-NksmeBdPk,"Regional CDL A Drivers | NEW Grads Welcome | Earn $70,000 Annually. We're proud to be a 4th generation family truck line, started in 1935, but even prouder that over 350 drivers call us home. As we continue to grow, there's plenty of room at the table for professional drivers like you. No experience? No problem! We are currently accepting recent CDL Class A recipients and drivers that need a tune up. Need more details? Apply now! We guarantee you'll feel right at home at Kreilkamp Trucking. Mid…",41.712509,Adzuna::API::Response::Job,full_time,-72.209222,Adzuna::API::Response::Location,"['US', 'Connecticut', 'Windham County', 'Chestnut Hill']","Chestnut Hill, Windham County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,Kreilkamp Trucking,
70000.0,0,5771794960,CDL-A Company Driver - Grad Training - Regional - $60k - $70k per year - KreilKamp Trucking,https://www.adzuna.com/land/ad/5771794960?se=YBdO8YNt8RGl0MKcaJBBpg&utm_medium=api&utm_source=abfa41a4&v=6B60AB2AFEEE515B2649D1C6DCD93FFC7DB5DB77,60000.0,2026-06-21T11:07:26Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MTc5NDk2MCIsInMiOiJZQmRPOFlOdDhSR2wwTUtjYUpCQnBnIn0.fa_8UrN-46nQSZluWRTUh0V6nGT5vbnnebHmOWH5YgY,"Regional CDL A Drivers | NEW Grads Welcome | Earn $70,000 Annually. We're proud to be a 4th generation family truck line, started in 1935, but even prouder that over 350 drivers call us home. As we continue to grow, there's plenty of room at the table for professional drivers like you. No experience? No problem! We are currently accepting recent CDL Class A recipients and drivers that need a tune up. Need more details? Apply now! We guarantee you'll feel right at home at Kreilkamp Trucking. Mid…",39.984044,Adzuna::API::Response::Job,full_time,-74.321566,Adzuna::API::Response::Location,"['US', 'New Jersey', 'Ocean County', 'Manchester']","Manchester, Ocean County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,Kreilkamp Trucking,
70000.0,0,5771794875,Regional Truck Driver Company - Grad Training - $60k - $70k per year - KreilKamp Trucking,https://www.adzuna.com/land/ad/5771794875?se=YBdO8YNt8RGl0MKcaJBBpg&utm_medium=api&utm_source=abfa41a4&v=7292FD01CB55FF62230770E9325D6A8DFF1E0150,60000.0,2026-06-21T11:07:26Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MTc5NDg3NSIsInMiOiJZQmRPOFlOdDhSR2wwTUtjYUpCQnBnIn0.evZiJ9RD0idt1mTPft3WmkgWIsoJYh12OYgXrt0BEcA,"Regional CDL A Drivers | NEW Grads Welcome | Earn $70,000 Annually. We're proud to be a 4th generation family truck line, started in 1935, but even prouder that over 350 drivers call us home. As we continue to grow, there's plenty of room at the table for professional drivers like you. No experience? No problem! We are currently accepting recent CDL Class A recipients and drivers that need a tune up. Need more details? Apply now! We guarantee you'll feel right at home at Kreilkamp Trucking. Mid…",39.105431,Adzuna::API::Response::Job,full_time,-84.502154,Adzuna::API::Response::Location,"['US', 'Ohio', 'Hamilton County', 'Cincinnati']","Cincinnati, Hamilton County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,Kreilkamp Trucking,
70000.0,0,5771794928,Class A CDL Company Driver - Grad Training - Regional - $60k - $70k per year - KreilKamp Trucking,https://www.adzuna.com/land/ad/5771794928?se=YBdO8YNt8RGl0MKcaJBBpg&utm_medium=api&utm_source=abfa41a4&v=7BC7C9F1C1E06EA52F5605288FDD8AA7AAD9B14E,60000.0,2026-06-21T11:07:26Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MTc5NDkyOCIsInMiOiJZQmRPOFlOdDhSR2wwTUtjYUpCQnBnIn0.qLwOR-HEpVwrqmqJHTcF5xrd4YEKzSuj5nBMFfRLm6w,"Regional CDL A Drivers | NEW Grads Welcome | Earn $70,000 Annually. We're proud to be a 4th generation family truck line, started in 1935, but even prouder that over 350 drivers call us home. As we continue to grow, there's plenty of room at the table for professional drivers like you. No experience? No problem! We are currently accepting recent CDL Class A recipients and drivers that need a tune up. Need more details? Apply now! We guarantee you'll feel right at home at Kreilkamp Trucking. Mid…",41.58648,Adzuna::API::Response::Job,full_time,-71.46756,Adzuna::API::Response::Location,"['US', 'Rhode Island', 'Washington County', 'North Kingstown']","North Kingstown, Washington County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Company,Kreilkamp Trucking,
