longitude,salary_min,latitude,salary_max,adref,__CLASS__,id,description,created,title,salary_is_predicted,redirect_url,location.display_name,location.__CLASS__,location.area,company.display_name,company.__CLASS__,category.__CLASS__,category.label,category.tag,contract_time,contract_type
-95.219474,72098.41,29.634053,72098.41,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0OTM0NTMyMCIsInMiOiJZTnY1SGF0ZThSR3hhYV9jNzJVN2NRIn0.POYqO2v6CocYSv6Bpi-nAxYz4p2ATJqrOfVW_DudC3E,Adzuna::API::Response::Job,5749345320,"Overview Allied Universal®, North America's leading security and facility services company, offers rewarding careers that provide you a sense of purpose. While working in a dynamic, welcoming, and collaborative workplace, you will be part of a team that contributes to a culture that positively impacts the communities and customers we serve. Job Description As a Security Officer Armed Driver Security Clearance in Houston, TX, you will serve and safeguard clients in a range of industries such as …",2026-06-02T13:39:45Z,Security Officer Armed Driver Security Clearance with Security Clearance,1,https://www.adzuna.com/land/ad/5749345320?se=YNv5Hate8RGxaa_c72U7cQ&utm_medium=api&utm_source=abfa41a4&v=2DA1082B8BA8474C6F7A358D04F5954D7D062284,"Magnolia Grove, Houston",Adzuna::API::Response::Location,"['US', 'Texas', 'Harris County', 'Houston', 'Magnolia Grove']",Allied Universal,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Customer Services Jobs,customer-services-jobs,,
-77.041065,107860.75,38.32742,107860.75,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWU52NUhhdGU4Ukd4YWFfYzcyVTdjUSIsImkiOiI1NzQ5MzQ1MzE5In0.z7sAfyaFCJBWkGf_R-jIEMGw3OKJYwzbnQ9Xx30I6LA,Adzuna::API::Response::Job,5749345319,"Overview PROGRAM MANAGER (VOPS-2026-25434): Bowhead seeks a Program Manager to join our team in supporting the V-Department Operations Analysis Support(VOPS) contract. The Program Manager will provide leadership to Site Leads and support personnel in managing all operational aspects, including program execution, growth, and risks management. This work will provide Operations Analysis Support to the NSWCDD Integrated Combat Systems (V) Department. This support includes business and financial ana…",2026-06-02T13:39:45Z,Program Manager with Security Clearance,1,https://www.adzuna.com/land/ad/5749345319?se=YNv5Hate8RGxaa_c72U7cQ&utm_medium=api&utm_source=abfa41a4&v=F6EE57C09D19A101671C2C94951F80AF96A51BB9,"Dahlgren, King George County",Adzuna::API::Response::Location,"['US', 'Virginia', 'King George County', 'Dahlgren']",UICGS and Bowhead Family of Companies,Adzuna::API::Response::Company,Adzuna::API::Response::Category,IT Jobs,it-jobs,,
-117.16431,64770.88,32.7211,64770.88,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0OTM0NTMyMSIsInMiOiJZTnY1SGF0ZThSR3hhYV9jNzJVN2NRIn0.h1D9Wgv1zRTBk2JkqCV_5zaK_DGcAuJKUz3Jx-b0JZU,Adzuna::API::Response::Job,5749345321,"Ghostrock , a subsidiary of Three Saints Bay, LLC, and a Federal Government Contractor industry leader, is seeking a Senior Electronics Technician to join our team in San Diego, CA. Position Responsibilities: * Provide technical consultation to challenging Fleet Support scenarios on the Common Data Link Management System (CDLMS) and the Next Generation Command and Control Processor (NGC2P) as well as the JTIDS and MOS Link-16 Terminals along with the newer systems scheduled for delivery. Assist…",2026-06-02T13:39:45Z,Senior Electronics Technician (5828) with Security Clearance,1,https://www.adzuna.com/land/ad/5749345321?se=YNv5Hate8RGxaa_c72U7cQ&utm_medium=api&utm_source=abfa41a4&v=DF61DB9AF228B2EE1A2B641D1E09FF186BF51749,"San Diego, San Diego County",Adzuna::API::Response::Location,"['US', 'California', 'San Diego County', 'San Diego']",Three Saints Bay,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,,
-77.428438,108015.05,38.883702,108015.05,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0OTM0NTMxNyIsInMiOiJZTnY1SGF0ZThSR3hhYV9jNzJVN2NRIn0.zF_lyMpM6yO8FNKx1oKsgJqV_CF2QSUDPyytDdhYTeM,Adzuna::API::Response::Job,5749345317,"Recro, a Certified Small Business, helps federal agencies achieve their goals through IT infrastructure, cybersecurity, DevOps, cloud services, and digital transformation. We prioritize innovation, employee growth, and a collaborative work environment, guided by our core value - to make a difference. Currently, Recro is seeking a motivated, career and customer-oriented Senior Cloud Developer/Engineer to join our team in Chantilly, VA. Clearance • TS/SCI CI Poly You will help design, implement, …",2026-06-02T13:39:44Z,Senior Cloud Developer/Engineer with Security Clearance,1,https://www.adzuna.com/land/ad/5749345317?se=YNv5Hate8RGxaa_c72U7cQ&utm_medium=api&utm_source=abfa41a4&v=57A7620076E818312B6C970137D227BA8CB8D19B,"Chantilly, Fairfax County",Adzuna::API::Response::Location,"['US', 'Virginia', 'Fairfax County', 'Chantilly']",Recro Corporation,Adzuna::API::Response::Company,Adzuna::API::Response::Category,IT Jobs,it-jobs,,
-76.461352,97928.6,37.05751,97928.6,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWU52NUhhdGU4Ukd4YWFfYzcyVTdjUSIsImkiOiI1NzQ5MzQ1MzEzIn0.5WUDDXDsIHHWovYlu6_m3kyHS4NZCjBcibkuIrpJstc,Adzuna::API::Response::Job,5749345313,"Req ID: 41468 Team: K21 TALENT ACQUISITION Entity: Newport News Shipbuilding US Citizenship Required for this Position: Yes Full-Time Shift: 1st Relocation: No relocation assistance available Virtual/Telework Opportunity: No - Not eligible for telework Travel Requirement: No Clearance Required: No - Clearance Not Required to Start Meet HII's Newport News Shipbuilding With more than 25,000 employees - including third-, fourth- and even fifth-generation shipbuilders - HII's Newport News Shipbuild…",2026-06-02T13:39:44Z,PRODUCT TRAINER INTERN (SKILLBRIDGE) with Security Clearance,1,https://www.adzuna.com/land/ad/5749345313?se=YNv5Hate8RGxaa_c72U7cQ&utm_medium=api&utm_source=abfa41a4&v=84F89D3CEAB26E1421DAC02B5BCA9E4ED5AEECC4,"Newport News, Newport News City",Adzuna::API::Response::Location,"['US', 'Virginia', 'Newport News City', 'Newport News']",Newport News Shipbuilding,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,,
-89.851964,50576.27,38.541616,50576.27,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWU52NUhhdGU4Ukd4YWFfYzcyVTdjUSIsImkiOiI1NzQ5MzQ1MzE2In0.B9JGJv5acRbcUyCC1WImJMFZTUXYCL7R7-on0d14D18,Adzuna::API::Response::Job,5749345316,"Duties This position is being filled under the memorandum from the Under Secretary of Defense for Personnel and Readiness (USD(P&R)) ""Expansion of Direct Hire Authority for Certain Personnel of the Department of Defense,"" dated October 15, 2021. As a IT SPECIALIST (DATAMGT) at the GS-2210-13 some of your typical work assignments may include: * Serves as a data expert performing complex data analyst and engineering assignments requiring creativity, innovative techniques, and advanced approaches …",2026-06-02T13:39:44Z,IT SPECIALIST (DATAMGT) with Security Clearance,1,https://www.adzuna.com/land/ad/5749345316?se=YNv5Hate8RGxaa_c72U7cQ&utm_medium=api&utm_source=abfa41a4&v=7E5D667059D168570D027F0DC36ABE0DCBA31419,"Scott Air Force Base, Saint Clair County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Saint Clair County', 'Scott Air Force Base']",Department of the Air Force,Adzuna::API::Response::Company,Adzuna::API::Response::Category,"Energy, Oil & Gas Jobs",energy-oil-gas-jobs,,
-76.461352,125302.16,37.05751,125302.16,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0OTM0NTMwNiIsInMiOiJZTnY1SGF0ZThSR3hhYV9jNzJVN2NRIn0.jvyLATTt5NwHdqzmjRIPn3jCB_qtCTnmExx38ol3DEs,Adzuna::API::Response::Job,5749345306,"Req ID: 47417 Team: O46 PLANT UTILITY OPS Entity: Newport News Shipbuilding US Citizenship Required for this Position: Yes Full-Time Shift: 1st Relocation: No relocation assistance available Virtual/Telework Opportunity: No - Not eligible for telework Travel Requirement: No Clearance Required: No - Clearance Not Required to Start Meet HII's Newport News Shipbuilding With more than 25,000 employees - including third-, fourth- and even fifth-generation shipbuilders - HII's Newport News Shipbuildi…",2026-06-02T13:39:43Z,"O46 FOREMAN-$5,000 SIGN-ON BONUS with Security Clearance",1,https://www.adzuna.com/land/ad/5749345306?se=YNv5Hate8RGxaa_c72U7cQ&utm_medium=api&utm_source=abfa41a4&v=2ABC8866AEFC5EC4A80A990F5C1F11099D29C253,"Newport News, Newport News City",Adzuna::API::Response::Location,"['US', 'Virginia', 'Newport News City', 'Newport News']",Newport News Shipbuilding,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Engineering Jobs,engineering-jobs,,
-73.397885,67177.15,41.381479,67177.15,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWU52NUhhdGU4Ukd4YWFfYzcyVTdjUSIsImkiOiI1NzQ5MzQ1MzA4In0.LccRz7JiraqIPkp-4Gh7nxvyRmM928daB8ftYAuocIg,Adzuna::API::Response::Job,5749345308,"The Patient Services Representative I (PSR I) represents the face of the company to patients who come in, both as part of their health routine or for insights into life-defining health decisions. The PSR I draws quality blood samples from patients and prepares those specimens for lab testing while following established practices and procedures. The PSR I has direct contact with patients and creates an atmosphere of trust and confidence while explaining procedures to patients and drawing blood s…",2026-06-02T13:39:43Z,"Phlebotomist (US Citizen) - Bethel, Connecticut - 21342 with Security Clearance",1,https://www.adzuna.com/land/ad/5749345308?se=YNv5Hate8RGxaa_c72U7cQ&utm_medium=api&utm_source=abfa41a4&v=DEF471E7ED19B545E8FE49B261339E9A26E574D0,"Bethel, Fairfield County",Adzuna::API::Response::Location,"['US', 'Connecticut', 'Fairfield County', 'Bethel']",Altimeter Solutions,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,,
-76.441794,126354.67,38.274032,126354.67,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0OTM0NTMwNCIsInMiOiJZTnY1SGF0ZThSR3hhYV9jNzJVN2NRIn0.IMnHc0nc5S5WOl-6BrvPeChPDrUQ6twk-H1mw5PpIvQ,Adzuna::API::Response::Job,5749345304,"Overview Vintun LLC is an SBA-certified Small Disadvantaged Business established under the Native Hawaiian Organization-Owned (NHO) program. As a professional services firm specializing in consulting and advisory services, Vintun is committed to improving operational efficiency and achieving organizational objectives for its clients. We serve as a leading provider for information services and business management solutions to the Federal Government, delivering impactful solutions that yield last…",2026-06-02T13:39:43Z,Senior Data Engineer with Security Clearance,1,https://www.adzuna.com/land/ad/5749345304?se=YNv5Hate8RGxaa_c72U7cQ&utm_medium=api&utm_source=abfa41a4&v=BB8DE19C64B57F71534D9ECAD4DE9E9FF3B7C50E,"Lexington Park, St. Mary's County",Adzuna::API::Response::Location,"['US', 'Maryland', ""St. Mary's County"", 'Lexington Park']",Honu Services,Adzuna::API::Response::Company,Adzuna::API::Response::Category,IT Jobs,it-jobs,,
-77.017972,67559.74,38.908569,67559.74,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWU52NUhhdGU4Ukd4YWFfYzcyVTdjUSIsImkiOiI1NzQ5MzQ1MzExIn0.YGwtWKAy4TunDlPF1xMpogK-Agcv-BYeDv0q927qX-A,Adzuna::API::Response::Job,5749345311,"Duties * Applying Air Force cyberspace operations and communications experience, analyzes, develops, and evaluates detailed plans, goals, and objectives for long-range implementation of Air Force Warfighter Communications and Cyber Systems initiatives and other assigned programs. * Represents AF/A26C with a variety of Department of Defense, Headquarters Air Force and functional area organizations. * Supports branch and division chiefs on a wide range of subjects impacting the organization by dr…",2026-06-02T13:39:43Z,PROGRAM ANALYST with Security Clearance,1,https://www.adzuna.com/land/ad/5749345311?se=YNv5Hate8RGxaa_c72U7cQ&utm_medium=api&utm_source=abfa41a4&v=F4FFBAF2A18D02F39A6D6028863357D4ADF94E46,"Washington, D.C., US",Adzuna::API::Response::Location,"['US', 'Washington, D.C.']",Department of the Air Force,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,,
-97.364415,55329.45,37.703574,55329.45,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0OTM0NTMxMCIsInMiOiJZTnY1SGF0ZThSR3hhYV9jNzJVN2NRIn0.d0O8yziqSgsezVurVqvRz76lj2rL3B7_ynGNyPDb0k4,Adzuna::API::Response::Job,5749345310,"Overview Allied Universal®, North America's leading security and facility services company, offers rewarding careers that provide you a sense of purpose. While working in a dynamic, welcoming, and collaborative workplace, you will be part of a team that contributes to a culture that positively impacts the communities and customers we serve. Job Description As a Security Officer Patrol Response Driver in Wichita, KS, you will serve and safeguard clients in a range of industries such as Aero/Defe…",2026-06-02T13:39:43Z,Security Officer Patrol Response Driver with Security Clearance,1,https://www.adzuna.com/land/ad/5749345310?se=YNv5Hate8RGxaa_c72U7cQ&utm_medium=api&utm_source=abfa41a4&v=4D7BC1C336AE3EF30E09FA9AB36B6F5605C80F81,"Wichita, Sedgwick County",Adzuna::API::Response::Location,"['US', 'Kansas', 'Sedgwick County', 'Wichita']",Allied Universal,Adzuna::API::Response::Company,Adzuna::API::Response::Category,Other/General Jobs,other-general-jobs,,
-76.409994,154779.77,37.056646,154779.77,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWU52NUhhdGU4Ukd4YWFfYzcyVTdjUSIsImkiOiI1NzQ5MzQ1MzAyIn0.JQRgnE4yxJ-wcjwwCf_yrCGZL2ykbvORTUjQA3PgbLY,Adzuna::API::Response::Job,5749345302,"AI/RPA Solutions Architect Location: Hampton, VA Required Clearance: Top Secret/SCI Since 1999, ITEC has delivered mission-critical support to the DoD and Intelligence Community. Now part of ManpowerGroup Public Sector (MGPS), we continue that work with expanded capabilities. Employees hired through this process will join MGPS and receive a comprehensive benefits package and competitive pay. U.S. Citizenship Mandatory: Due to our US federal government contract, candidates for this position are …",2026-06-02T13:39:42Z,AI/RPA Solutions Architect 102180 with Security Clearance,1,https://www.adzuna.com/land/ad/5749345302?se=YNv5Hate8RGxaa_c72U7cQ&utm_medium=api&utm_source=abfa41a4&v=41B62FA24ECA6B521864E7A95F0D4F36436209DF,"Langley, York County",Adzuna::API::Response::Location,"['US', 'Virginia', 'York County', 'Langley']",Information Technology Engineering Corporation,Adzuna::API::Response::Company,Adzuna::API::Response::Category,IT Jobs,it-jobs,,
-76.726777,93036.69,39.11376,93036.69,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0OTM0NTMwMyIsInMiOiJZTnY1SGF0ZThSR3hhYV9jNzJVN2NRIn0.pTvGRGfdO1lt97fECSy8QMVbWTIFVZmw5q2IHwBQzZU,Adzuna::API::Response::Job,5749345303,"Required Skills & Experience Active Secret Clearance Security (or equivalent 8570 compliance) 7 years of IT experience Experience working in enterprise or data center environments Comfortable with hands-on work (not just design—plugging in, configuring, fixing) Ability to mentor junior team members 4 years of hands-on experience with: 1. Cisco routers and switches, specifically BGP & OSPF routing protocols 2. F5 load balancers 3. Troubleshooting and resolving complex network issues Nice to Have…",2026-06-02T13:39:42Z,Network Engineer with Security Clearance,1,https://www.adzuna.com/land/ad/5749345303?se=YNv5Hate8RGxaa_c72U7cQ&utm_medium=api&utm_source=abfa41a4&v=333D8464C4C2F3916ACB039EF4E101E7B0CA38F8,"Fort George G Meade, Anne Arundel County",Adzuna::API::Response::Location,"['US', 'Maryland', 'Anne Arundel County', 'Fort George G Meade']","Insight Global, Inc.",Adzuna::API::Response::Company,Adzuna::API::Response::Category,IT Jobs,it-jobs,,
-104.68858,133329.28,38.933758,133329.28,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0OTM0NTI5OCIsInMiOiJZTnY1SGF0ZThSR3hhYV9jNzJVN2NRIn0.wK2Zw0Yaqe5O49w2W0heV8BEwwFlHp-0QM-39VSJawk,Adzuna::API::Response::Job,5749345298,"• Company: Northrop Grumman • Position: Software Engineer • Location: 9975 Federal Drive or Schriever AFB • Duration: long term, ongoing contract – we are a direct sub to the C2BMC program • Clearance: Secret, will hold TS if you have it • Program – C2BMC ""This position is for a Software Engineer on the C2BMC Global program, supporting the development of future missile-defense capabilities. Essential Functions: • Will primarily be responsible for software development in Java • Interact with oth…",2026-06-02T13:39:42Z,Software Engineer with Northrop Grumman with Security Clearance,1,https://www.adzuna.com/land/ad/5749345298?se=YNv5Hate8RGxaa_c72U7cQ&utm_medium=api&utm_source=abfa41a4&v=94C2ABBD20B22F0C78947C157AC482BCBDDF6A24,"Cimarron Hills, El Paso County",Adzuna::API::Response::Location,"['US', 'Colorado', 'El Paso County', 'Cimarron Hills']","Insight Global, Inc.",Adzuna::API::Response::Company,Adzuna::API::Response::Category,IT Jobs,it-jobs,,
-76.726777,161218.02,39.11376,161218.02,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0OTM0NTI5OSIsInMiOiJZTnY1SGF0ZThSR3hhYV9jNzJVN2NRIn0.r95SaawrMJZRRKTcEEw7RLhvlvT6oEG6hItE2yR5H7E,Adzuna::API::Response::Job,5749345299,"Intrusion Analyst L3 Location: Annapolis Junction, MD | Onsite Clearance Required: TS/SCI with Polygraph Employment Type: Full-Time Salary Range: $ 171,000 - $190,000 Join a Growing Team at Weeghman & Briggs Weeghman & Briggs is seeking a mission‑driven Intrusion Analyst 3 to support critical national security initiatives in Annapolis Junction, MD. Founded in 2016 by Anthony Jordan, Weeghman & Briggs specializes in delivering high‑impact analytical and technical services to Government Agencies …",2026-06-02T13:39:42Z,Intrusion Analyst L3 with Security Clearance,1,https://www.adzuna.com/land/ad/5749345299?se=YNv5Hate8RGxaa_c72U7cQ&utm_medium=api&utm_source=abfa41a4&v=08C50F3BBA8C4E0711D5152C36D02D6634879001,"Fort George G Meade, Anne Arundel County",Adzuna::API::Response::Location,"['US', 'Maryland', 'Anne Arundel County', 'Fort George G Meade']",Weeghman & Briggs,Adzuna::API::Response::Company,Adzuna::API::Response::Category,IT Jobs,it-jobs,,
