created,redirect_url,title,salary_is_predicted,contract_time,salary_min,adref,description,salary_max,id,__CLASS__,company.display_name,company.__CLASS__,location.area,location.display_name,location.__CLASS__,category.label,category.__CLASS__,category.tag,latitude,longitude,contract_type
2026-08-26T09:47:44Z,https://www.adzuna.com/land/ad/5856858601?se=yHlkaVah8RGZzYEQhDc4LA&utm_medium=api&utm_source=abfa41a4&v=056EE6EAA75997A0463F393206065007D780C225,Maintenance Mechanic,1,,48390.78,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1Njg1ODYwMSIsInMiOiJ5SGxrYVZhaDhSR1p6WUVRaERjNExBIn0.ii_hLCgP6rd9bjiH53qqdULsF_-ytNBg824qqWYvFW8,"Job Description Job Description Maintenance Mechanic 2nd or 3rd Shift Pay up to $37/hr Job Description We are seeking a skilled Maintenance Mechanic to repair and maintain industrial equipment, including boilers, blast furnaces, cranes, gearboxes, mobile equipment, and more. The ideal candidate will be adept at handling power train systems, hydraulic and pneumatic systems, and possess the ability to read and interpret blueprints for repairs. Responsibilities Mechanically repair and troubleshoot…",48390.78,5856858601,Adzuna::API::Response::Job,Aerotek,Adzuna::API::Response::Company,"['US', 'Illinois', 'Cook County', 'Chicago']","Chicago, Cook County",Adzuna::API::Response::Location,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,41.877521,-87.611233,
2026-08-26T09:47:44Z,https://www.adzuna.com/land/ad/5856858604?se=yHlkaVah8RGZzYEQhDc4LA&utm_medium=api&utm_source=abfa41a4&v=27E42B158BDE5E6D5D3C61EE3F5DC7089E425E49,Assistant Branch Manager CDL,0,,54080.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1Njg1ODYwNCIsInMiOiJ5SGxrYVZhaDhSR1p6WUVRaERjNExBIn0.Pf-lvk_4QU_rmy2Ri0APdARa32fM7JI7rPOPlvSioZo,"Job Description Job Description Company OverviewSpee Dee Delivery is a family owned and operated company that was started in 1978 by Donald and Sylvia Weeres. Our core business is in standard, next-day, ground delivery. The corporate headquarters and main sort facility is located in St. Cloud, MN. We currently employ over 1,800 employees company wide and over the years we have expanded throughout the Midwest. Job SummaryThe Assistant Branch Manager will support daily branch operations and lead …",62400.0,5856858604,Adzuna::API::Response::Job,Spee-Dee Delivery Service,Adzuna::API::Response::Company,"['US', 'Iowa', 'Des Moines County', 'Dodgeville']","Dodgeville, Des Moines County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,40.943092,-91.180704,
2026-08-26T09:47:43Z,https://www.adzuna.com/land/ad/5856858595?se=yHlkaVah8RGZzYEQhDc4LA&utm_medium=api&utm_source=abfa41a4&v=50AA7987B622B1E42953F4737484CDCF7B488C31,Manufacturing Systems and Simulation MP&P Engineer,1,,115525.95,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieUhsa2FWYWg4UkdaellFUWhEYzRMQSIsImkiOiI1ODU2ODU4NTk1In0.ErzT0aT4AvRmR0EjV0yCcU21hL3WSYA6rsfFgUaS1ZY,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We’re committed to fostering an environment for every teammate that’s welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. A t Boeing, we innovate and collaborate to make the world a better place. We’re committed to fostering an environment for every teammate that’s welcoming, respectful and inclusive, with great opportunity for professional growth. …",115525.95,5856858595,Adzuna::API::Response::Job,Boeing,Adzuna::API::Response::Company,"['US', 'South Carolina', 'Charleston County', 'Pinehaven']","Pinehaven, Charleston County",Adzuna::API::Response::Location,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,32.8542,-79.9899,permanent
2026-08-26T09:47:40Z,https://www.adzuna.com/land/ad/5856858583?se=yHlkaVah8RGZzYEQhDc4LA&utm_medium=api&utm_source=abfa41a4&v=440D5D447C690AEE496B728AD48ED5AF2E24587E,Rail Operator,1,,74906.38,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieUhsa2FWYWg4UkdaellFUWhEYzRMQSIsImkiOiI1ODU2ODU4NTgzIn0.9D2L_EJfbDS2Z-xJc9UdNXp8vyj8njbXXSi2LdWFjqs,"Job Description Job Description Location: Geocycle Chesterfield VA Job Req ID: 17665 Join our amazing team and contribute as a: Rail Operator ABOUT THE ROLE Primarily responsible for driving trains safely from one destination to another within the site responsibilities. WHAT YOU'LL ACCOMPLISH Successful and safe operation of locomotive. Demonstrate a commitment to communicating, improving and adhering to health, safety and environmental policies in all work environments and areas. Promote a cul…",74906.38,5856858583,Adzuna::API::Response::Job,Amrize,Adzuna::API::Response::Company,"['US', 'Iowa', 'Pocahontas County', 'Pocahontas']","Pocahontas, Pocahontas County",Adzuna::API::Response::Location,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,42.73,-94.674,
2026-08-26T09:47:40Z,https://www.adzuna.com/land/ad/5856858586?se=yHlkaVah8RGZzYEQhDc4LA&utm_medium=api&utm_source=abfa41a4&v=CE296C2F41E5DFBC1D68AED0EBACC5EFFA025233,HR Aviation And Aerospace Manager,1,,131034.7,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1Njg1ODU4NiIsInMiOiJ5SGxrYVZhaDhSR1p6WUVRaERjNExBIn0.1Sfn3HuiJ85-mhKPa-RCRQ-HzpXQxeCCftiOVgBhqHk,"Job Description Job Description Job Title: Bilingual Human Resources Manager Job Description The Bilingual Human Resources Manager will lead and build the internal HR function for a growing organization. This role oversees employee relations, recruiting, performance management, benefits administration, compliance, and HR process development while serving as a strategic partner to leadership. The position is ideal for a hands-on HR professional with 5 years of progressive experience who thrives …",131034.7,5856858586,Adzuna::API::Response::Job,Aston Carter,Adzuna::API::Response::Company,"['US', 'Florida', 'Broward County', 'Fort Lauderdale']","Fort Lauderdale, Broward County",Adzuna::API::Response::Location,HR & Recruitment Jobs,Adzuna::API::Response::Category,hr-jobs,26.124272,-80.128901,
2026-08-26T09:47:40Z,https://www.adzuna.com/details/5856858585?utm_medium=api&utm_source=abfa41a4,"Director, Demand Generation",0,full_time,200000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieUhsa2FWYWg4UkdaellFUWhEYzRMQSIsImkiOiI1ODU2ODU4NTg1In0.TUQDhuHxPRsg9i3mZ47FykqrPnRSNG6VhUIcYX5NRrY,"Director, Demand Generation About the Role We are looking for a Director of Demand Generation to build and lead an always-on, signal-driven demand engine that grows marketing led pipeline and revenue, with a clear mandate to make inbound our primary source of pipeline. We see a leader who moves the function beyond forms and MQLs to real-time detection of in-market accounts and buying groups, who creates website traffic, converts that into pipeline, and who uses modern tooling to operate demand …",230000.0,5856858585,Adzuna::API::Response::Job,Aptiv,Adzuna::API::Response::Company,"['US', 'California', 'Contra Costa County', 'Walnut Creek']","Walnut Creek, Contra Costa County",Adzuna::API::Response::Location,"PR, Advertising & Marketing Jobs",Adzuna::API::Response::Category,pr-advertising-marketing-jobs,37.865566,-122.0667,
2026-08-26T09:47:38Z,https://www.adzuna.com/details/5856858571?utm_medium=api&utm_source=abfa41a4,Door Person - The Residences at Rainier Square,0,full_time,43680.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1Njg1ODU3MSIsInMiOiJ5SGxrYVZhaDhSR1p6WUVRaERjNExBIn0.UklEtZvTawe6c4RrO6cVQPr6WjQuLQF-TXHmRUzYpZQ,"ABOUT GREYSTAR Greystar is a leading, fully integrated global real estate platform offering expertise in property management, investment management, development, and construction services in institutional-quality rental housing. Headquartered in Charleston, South Carolina, Greystar manages and operates over $350 billion of real estate in more than 260 markets globally with offices throughout North America, Europe, South America, and the Asia-Pacific region. Greystar is the largest operator of a…",47840.0,5856858571,Adzuna::API::Response::Job,Greystar Management Services,Adzuna::API::Response::Company,"['US', 'Washington', 'King County', 'Seattle']","Seattle, King County",Adzuna::API::Response::Location,Customer Services Jobs,Adzuna::API::Response::Category,customer-services-jobs,47.608492,-122.336407,
2026-08-26T09:47:36Z,https://www.adzuna.com/land/ad/5856858566?se=yHlkaVah8RGZzYEQhDc4LA&utm_medium=api&utm_source=abfa41a4&v=CC55674152E6E74A0089C2AB3D10E719C5F269CA,Registered Nurse,1,,59774.41,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1Njg1ODU2NiIsInMiOiJ5SGxrYVZhaDhSR1p6WUVRaERjNExBIn0.SSkBJXKtBODR_iB4xdQV1AfDv0jBf2YebJ3NXnb4DbE,"Job Description Job Description Registered Nurse Career Opportunity Encompass Health: Where Nursing Meets Heart, Home, and Healing Are you seeking a nursing career deeply rooted in purpose, close to your heart and home? Encompass Health offers a transformative journey where your expertise as a Registered Nurse becomes an integral part of patients' recoveries. Picture the impact of providing individualized, compassionate care that guides patients along their path to healing. With us, small victo…",59774.41,5856858566,Adzuna::API::Response::Job,Encompass Health Rehabilitation Hospital of Northwest Tucson,Adzuna::API::Response::Company,"['US', 'Arizona', 'Pima County', 'Tucson']","Tucson, Pima County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,32.214792,-110.971527,
2026-08-26T09:47:35Z,https://www.adzuna.com/details/5856858564?utm_medium=api&utm_source=abfa41a4,Infusion Center Pharmacist,1,full_time,124293.27,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1Njg1ODU2NCIsInMiOiJ5SGxrYVZhaDhSR1p6WUVRaERjNExBIn0.5hNGQCU3-i6uztZiak_uCbeTxX3Zg4JWOqBKcn63nZM,"Welcome! We’re excited you’re considering an opportunity with us! To apply to this position and be considered, click the Apply button located above this message and complete the application in full. Below, you’ll find other important information about this position. Working with Pharmacy personnel. Compounds the dispense medications and other pharmaceutical supplies using standard procedures to deliver comprehensive professional pharmaceutical service in the modern hospital. Has responsibilitie…",124293.27,5856858564,Adzuna::API::Response::Job,WVU Medicine,Adzuna::API::Response::Company,['US'],US,Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,,,contract
2026-08-26T09:47:35Z,https://www.adzuna.com/details/5856858562?utm_medium=api&utm_source=abfa41a4,"Tax Manager, Core Tax Services - Corporate/ASC 740 Focus",0,full_time,120000.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieUhsa2FWYWg4UkdaellFUWhEYzRMQSIsImkiOiI1ODU2ODU4NTYyIn0.P0fLnKygLq-A7b3_av5eqageKtIx5CoH2lysS6mZkNA,"Description Job Summary: The Tax Manager, Core Tax Services is responsible for advising clients on the tax implications of their business objectives, evaluating and selecting alternative actions to lessen tax burden and cost of compliance, identifying different methods of complying with tax regulations while acting as the primary client contact for complex tax issues. In this role, the Manager is charged with applying knowledge to understand potential tax issues and recognizing and communicatin…",140000.0,5856858562,Adzuna::API::Response::Job,BDO USA,Adzuna::API::Response::Company,"['US', 'Nebraska', 'Douglas County', 'Benson']","Benson, Douglas County",Adzuna::API::Response::Location,Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,41.263881,-96.052103,
2026-08-26T09:47:24Z,https://www.adzuna.com/land/ad/5856858549?se=yHlkaVah8RGZzYEQhDc4LA&utm_medium=api&utm_source=abfa41a4&v=4FDCBC15E295A830220935C42935DE9562E267DD,Entry-Level Structural Engineer | Hybrid (1 Days In Office),1,,83486.99,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1Njg1ODU0OSIsInMiOiJ5SGxrYVZhaDhSR1p6WUVRaERjNExBIn0.KjNOrGO_63LcZmVRsKLTFDwcuF4FTHsWdEQ3Es0WlXk,"Job Description Job Description Entry‑Level Structural Engineer - Training and Mentorship provided! Launch your structural engineering career with the largest, 1 nuclear engineering firm in the United States and work on projects that truly matter. This is a rare opportunity for a new graduate or early‑career engineer to join a top‑tier engineering organization supporting safe, sustainable, zero‑emission nuclear energy. From day one, you’ll be immersed in real, high‑impact engineering work, lear…",83486.99,5856858549,Adzuna::API::Response::Job,Actalent,Adzuna::API::Response::Company,"['US', 'Illinois', 'Cook County', 'Chicago']","Chicago, Cook County",Adzuna::API::Response::Location,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,41.877521,-87.611233,
2026-08-26T09:47:23Z,https://www.adzuna.com/land/ad/5856858545?se=yHlkaVah8RGZzYEQhDc4LA&utm_medium=api&utm_source=abfa41a4&v=C68947B0B7606577154203804B22ABF527F44239,Warehouse Worker,1,,37300.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieUhsa2FWYWg4UkdaellFUWhEYzRMQSIsImkiOiI1ODU2ODU4NTQ1In0.IhybK9umQ9GlVRQln97rac9X2unLQKM2XopGsWnmsSA,"Job Description Job Description Warehouse Worker - Poway - 1st Shift - $18/hr Job Description The warehouse worker will engage in various shipping tasks, including unloading and loading trucks, wrapping products, and other material handling duties. The role requires physical activity and attention to detail in a dynamic warehouse setting. Responsibilities Unload and load trucks efficiently. Handle materials by pulling equipment from containers. Palletize products and ensure secure wrapping and …",37300.0,5856858545,Adzuna::API::Response::Job,Aerotek,Adzuna::API::Response::Company,"['US', 'California', 'San Diego County', 'San Diego']","San Diego, San Diego County",Adzuna::API::Response::Location,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,32.726967,-117.164709,
2026-08-26T09:47:23Z,https://www.adzuna.com/land/ad/5856858546?se=yHlkaVah8RGZzYEQhDc4LA&utm_medium=api&utm_source=abfa41a4&v=2AD5685246A429F8B610238E2705D669F479C35D,Shop Helper,1,,30440.21,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieUhsa2FWYWg4UkdaellFUWhEYzRMQSIsImkiOiI1ODU2ODU4NTQ2In0.xKW6z5pb3pMq7NRwHuW-tkrZdp1Ci6DQ13P0eW14NS0,"Job Description Job Description Hiring a Shop Helper immediately within the Willow Grove, PA area! Apply today to be contacted for consideration . Pay: $18/hr (entry level) Shift: 6am-230pm (daytime) Responsibilities Handle all shipping and receiving activities for inbound and outbound materials, parts, and products. Verify incoming shipments against documentation and ensure outgoing shipments are properly labeled, packaged, and documented. Maintain a clean, safe, and organized work area, inclu…",30440.21,5856858546,Adzuna::API::Response::Job,Aerotek,Adzuna::API::Response::Company,"['US', 'New Jersey', 'Gloucester County', 'Willow Grove']","Willow Grove, Gloucester County",Adzuna::API::Response::Location,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,39.554062,-75.082191,
2026-08-26T09:47:22Z,https://www.adzuna.com/land/ad/5856858544?se=yHlkaVah8RGZzYEQhDc4LA&utm_medium=api&utm_source=abfa41a4&v=66079C18BE80A9C7186865C6468BF9CE02D85DF8,Maintenance Mechanic,1,,59282.67,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1Njg1ODU0NCIsInMiOiJ5SGxrYVZhaDhSR1p6WUVRaERjNExBIn0.5yz3poJ6Oi3uGYZ4XGvfPRK34Z9Qp3pCZFjWzMa1RyM,"Job Description Job Description Job Title: Maintenance Mechanic (2nd and 3rd Shift) Job Description This role focuses on maintaining, troubleshooting, and repairing industrial production equipment, with a strong emphasis on punch presses and related machinery in a fast-paced manufacturing environment. You will support continuous production by performing mechanical, electrical, pneumatic, and hydraulic maintenance, as well as preventive maintenance, to keep equipment operating safely and efficie…",59282.67,5856858544,Adzuna::API::Response::Job,Aerotek,Adzuna::API::Response::Company,"['US', 'California', 'Contra Costa County', 'Antioch']","Antioch, Contra Costa County",Adzuna::API::Response::Location,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,38.004921,-121.805789,
2026-08-26T09:47:22Z,https://www.adzuna.com/land/ad/5856858542?se=yHlkaVah8RGZzYEQhDc4LA&utm_medium=api&utm_source=abfa41a4&v=8FD7096C5296C36F12D0A0BEFABED94E6A40815C,"Travel Emergency Room RN in Oklahoma City, Oklahoma",1,,31806.74,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1Njg1ODU0MiIsInMiOiJ5SGxrYVZhaDhSR1p6WUVRaERjNExBIn0.fV4VZtxz2rbDVlOXp137uQKa-RUj-gpt7bNT5UTx_Ws,"Job Description Job Description Responsibilities Emergency Room RNs (ER RNs) record present symptomology, as well as collect a thorough patient history. The ER RN assesses, plans, implements, and evaluates patient care plans in coordination with other healthcare team members. ER RN job responsibilities include, but are not limited to: Manage care of patients experiencing life-threatening problems and perform triage interventions Work with physicians to assist in exams, diagnostic testing, and t…",31806.74,5856858542,Adzuna::API::Response::Job,Gifted Healthcare,Adzuna::API::Response::Company,"['US', 'Georgia', 'Liberty County', 'Jones']","Jones, Liberty County",Adzuna::API::Response::Location,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,31.633829,-81.480107,
2026-08-26T09:47:22Z,https://www.adzuna.com/land/ad/5856858538?se=yHlkaVah8RGZzYEQhDc4LA&utm_medium=api&utm_source=abfa41a4&v=335F71F7A3A8BBF02685C55174D038F27723FDE4,Electro-Mechanical Engineering Technician,0,,45760.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieUhsa2FWYWg4UkdaellFUWhEYzRMQSIsImkiOiI1ODU2ODU4NTM4In0.NL6ZBjYxBT1GAwGXjNLzyGXO6ftejmnjOzfXesBVnJw,"Job Description Job Description Join a leading manufacturer in semiconductor and display equipment in East Austin, TX, through Adecco, a trusted staffing partner dedicated to connecting talented professionals with innovative companies. This is your chance to jumpstart or elevate your career as an Engineering Technician in a company that values growth, innovation, and the well-being of its employees. Position Overview: As an Electro-Mechanical Engineering Technician, you will play a vital role i…",55120.0,5856858538,Adzuna::API::Response::Job,Adecco,Adzuna::API::Response::Company,"['US', 'South Carolina', 'Georgetown County', 'Georgetown']","Georgetown, Georgetown County",Adzuna::API::Response::Location,Engineering Jobs,Adzuna::API::Response::Category,engineering-jobs,33.376834,-79.294496,
