title,__CLASS__,salary_is_predicted,adref,salary_max,latitude,redirect_url,salary_min,id,description,longitude,created,location.area,location.__CLASS__,location.display_name,company.display_name,company.__CLASS__,category.label,category.tag,category.__CLASS__,contract_time,contract_type
"Travel Physical Therapist - Paying up to $2,485/week",Adzuna::API::Response::Job,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NDE4MjEwNiIsInMiOiI2RTEzVzZ5MjhSR2VnS0h1aW5mV21nIn0.r75h8hQBGnbfo-rszW7RKcVHsHkHXxMjABVYduXREII,129220.0,39.1039,https://www.adzuna.com/land/ad/5894182106?se=6E13W6y28RGegKHuinfWmg&utm_medium=api&utm_source=abfa41a4&v=9A0991EF7A8679B82ACB7715EB9BE2FC9A1443F7,0.0,5894182106,"Vivian is looking for Travel Physical Therapist Therapys in Kansas City, Missouri paying up to $2,485/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and discover …",-94.5996,2026-09-22T13:18:49Z,"['US', 'Missouri', 'Jackson County', 'Kansas City']",Adzuna::API::Response::Location,"Kansas City, Jackson County",Vivian Health,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
"Travel Occupational Therapist - Paying up to $2,890/week",Adzuna::API::Response::Job,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NDE4MjEwMiIsInMiOiI2RTEzVzZ5MjhSR2VnS0h1aW5mV21nIn0.7Br9HvJtIkpYWSC_qrzjVGfMqU7SjZt0zE4NNWLrO7w,150280.0,47.650614,https://www.adzuna.com/land/ad/5894182102?se=6E13W6y28RGegKHuinfWmg&utm_medium=api&utm_source=abfa41a4&v=11B279455FC632EBC4EB6131C2999213FFE2F43B,0.0,5894182102,"Vivian is looking for Travel Occupational Therapist Therapys in Spokane Valley, Washington paying up to $2,890/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and …",-117.25699,2026-09-22T13:18:49Z,"['US', 'Washington', 'Spokane County', 'Millwood']",Adzuna::API::Response::Location,"Millwood, Spokane County",Vivian Health,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
"Travel Physical Therapist - Paying up to $2,238/week",Adzuna::API::Response::Job,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNkUxM1c2eTI4UkdlZ0tIdWluZldtZyIsImkiOiI1ODk0MTgyMTA3In0.vhnhk_Zfoyo2-jXaB2lfTwVzdT88b6SK82eWtWYsglk,116376.0,39.551145,https://www.adzuna.com/land/ad/5894182107?se=6E13W6y28RGegKHuinfWmg&utm_medium=api&utm_source=abfa41a4&v=8F55B4A7A847C578D5C0362D3D3888E91268458A,0.0,5894182107,"Vivian is looking for Travel Physical Therapist Therapys in Highlands Ranch, Colorado paying up to $2,238/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and disco…",-104.950567,2026-09-22T13:18:49Z,"['US', 'Colorado', 'Douglas County', 'Highlands Ranch']",Adzuna::API::Response::Location,"Highlands Ranch, Douglas County",Vivian Health,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
"Travel Occupational Therapist - Paying up to $2,704/week",Adzuna::API::Response::Job,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNkUxM1c2eTI4UkdlZ0tIdWluZldtZyIsImkiOiI1ODk0MTgyMTEzIn0.qNwLnUcHjOarNbkmgtZGlFjiV9jdC1TbL_nc3exGbII,140608.0,47.6581,https://www.adzuna.com/land/ad/5894182113?se=6E13W6y28RGegKHuinfWmg&utm_medium=api&utm_source=abfa41a4&v=C606B9B663EA08FF2689AF2FCD048F24E651B596,0.0,5894182113,"Vivian is looking for Travel Occupational Therapist Therapys in Spokane, Washington paying up to $2,704/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and discove…",-117.424,2026-09-22T13:18:49Z,"['US', 'Washington', 'Spokane County', 'Spokane']",Adzuna::API::Response::Location,"Spokane, Spokane County",Vivian Health,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
"Travel Physical Therapist - Paying up to $2,678/week",Adzuna::API::Response::Job,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNkUxM1c2eTI4UkdlZ0tIdWluZldtZyIsImkiOiI1ODk0MTgyMTA5In0.YXKL9vnTgDrZpYeq87mEGVKZH6wSKTlgtoc4nmjahWc,139256.0,33.653232,https://www.adzuna.com/land/ad/5894182109?se=6E13W6y28RGegKHuinfWmg&utm_medium=api&utm_source=abfa41a4&v=F6E0F7D920DDE54ED0266856294F1B2922CB538C,0.0,5894182109,"Vivian is looking for Travel Physical Therapist Therapys in Aiken, South Carolina paying up to $2,678/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and discover …",-81.634936,2026-09-22T13:18:49Z,"['US', 'South Carolina', 'Aiken County', 'Aiken']",Adzuna::API::Response::Location,"Aiken, Aiken County",Vivian Health,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
"Travel Home Health Physical Therapist - Paying up to $2,464/week",Adzuna::API::Response::Job,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NDE4MjEwNSIsInMiOiI2RTEzVzZ5MjhSR2VnS0h1aW5mV21nIn0.kVmiSK5ujgBnOor24TtEBN2E1f-0TUGyiufFtRFqQt4,128128.0,34.925188,https://www.adzuna.com/land/ad/5894182105?se=6E13W6y28RGegKHuinfWmg&utm_medium=api&utm_source=abfa41a4&v=E846BB012EF1CEA963711E941F0A64A076E90042,0.0,5894182105,"Vivian is looking for Travel Physical Therapist Therapys in Spartanburg, South Carolina paying up to $2,464/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and dis…",-81.877697,2026-09-22T13:18:49Z,"['US', 'South Carolina', 'Spartanburg County', 'White Stone']",Adzuna::API::Response::Location,"White Stone, Spartanburg County",Vivian Health,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
"Travel Speech Language Pathologist - Paying up to $2,714/week",Adzuna::API::Response::Job,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NDE4MjExMSIsInMiOiI2RTEzVzZ5MjhSR2VnS0h1aW5mV21nIn0.BzJJZ239lHFqr8-UZ7n0PgC0L0FY6y0XY603NepQLjE,141128.0,32.5971,https://www.adzuna.com/land/ad/5894182111?se=6E13W6y28RGegKHuinfWmg&utm_medium=api&utm_source=abfa41a4&v=85C03D6189A9AA02B91C4F9F0891C977EC11056F,0.0,5894182111,"Vivian is looking for Travel Speech Language Pathologist Therapys in DeSoto, Texas paying up to $2,714/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and discover…",-96.8667,2026-09-22T13:18:49Z,"['US', 'Texas', 'Dallas', 'Desoto']",Adzuna::API::Response::Location,"Desoto, Dallas",Vivian Health,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
"Travel Outpatient Physical Therapist - Paying up to $2,644/week",Adzuna::API::Response::Job,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NDE4MjExMCIsInMiOiI2RTEzVzZ5MjhSR2VnS0h1aW5mV21nIn0.5_oWMVtYViRPiw0BoqVLmNiyK7DTvP1Dj9yjK6P_2I8,137488.0,38.94522,https://www.adzuna.com/land/ad/5894182110?se=6E13W6y28RGegKHuinfWmg&utm_medium=api&utm_source=abfa41a4&v=5343ED62BF993D67190DBCE7034D6DBAD30AB80B,0.0,5894182110,"Vivian is looking for Travel Physical Therapist Therapys in Annapolis, Maryland paying up to $2,644/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and discover jo…",-76.49142,2026-09-22T13:18:49Z,"['US', 'Maryland', 'Anne Arundel County', 'Highland Bch']",Adzuna::API::Response::Location,"Highland Bch, Anne Arundel County",Vivian Health,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
"Travel Outpatient Certified Occupational Therapy Assistant - Paying up to $1,509/week",Adzuna::API::Response::Job,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNkUxM1c2eTI4UkdlZ0tIdWluZldtZyIsImkiOiI1ODk0MTgyMTA4In0.nLMgHpedY0eoyh91BkV_WCq5kB98KDYnFKrzWkq3_BM,78468.0,40.065596,https://www.adzuna.com/land/ad/5894182108?se=6E13W6y28RGegKHuinfWmg&utm_medium=api&utm_source=abfa41a4&v=CFEE27D13475F641974E57347BA2D46D2D09A05B,0.0,5894182108,"Vivian is looking for Travel Certified Occupational Therapy Assistant Therapys in Savoy, Illinois paying up to $1,509/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc…",-88.251975,2026-09-22T13:18:49Z,"['US', 'Illinois', 'Champaign County', 'Savoy']",Adzuna::API::Response::Location,"Savoy, Champaign County",Vivian Health,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
"Travel Physical Therapist - Paying up to $2,593/week",Adzuna::API::Response::Job,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNkUxM1c2eTI4UkdlZ0tIdWluZldtZyIsImkiOiI1ODk0MTgyMTAxIn0.7SxBuWkzlJ37bNSE8T7YCcq8949RewJ3QRgIKrffdlY,134836.0,41.444567,https://www.adzuna.com/land/ad/5894182101?se=6E13W6y28RGegKHuinfWmg&utm_medium=api&utm_source=abfa41a4&v=EB3C0789EC6A61DE5DCD2EFF64353BB6BC5C52C5,0.0,5894182101,"Vivian is looking for Travel Physical Therapist Therapys in Oak Bluffs, Massachusetts paying up to $2,593/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and disco…",-70.577975,2026-09-22T13:18:49Z,"['US', 'Massachusetts', 'Dukes County', 'Vineyard Haven']",Adzuna::API::Response::Location,"Vineyard Haven, Dukes County",Vivian Health,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
"Travel Physical Therapist - Paying up to $2,329/week",Adzuna::API::Response::Job,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NDE4MjEwNCIsInMiOiI2RTEzVzZ5MjhSR2VnS0h1aW5mV21nIn0.cwhxGXFA29diBw91mqXCQ11Vx0GzNhunJfijhGnJ9vs,121108.0,34.005,https://www.adzuna.com/land/ad/5894182104?se=6E13W6y28RGegKHuinfWmg&utm_medium=api&utm_source=abfa41a4&v=5F63E021D51C46CBA30341A38BB9CC22486CD402,0.0,5894182104,"Vivian is looking for Travel Physical Therapist Therapys in Lawrenceville, Georgia paying up to $2,329/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and discover…",-84.015,2026-09-22T13:18:49Z,"['US', 'Georgia', 'Gwinnett County', 'Lawrenceville']",Adzuna::API::Response::Location,"Lawrenceville, Gwinnett County",Vivian Health,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
"Travel Physical Therapist - Paying up to $2,720/week",Adzuna::API::Response::Job,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NDE4MjExMiIsInMiOiI2RTEzVzZ5MjhSR2VnS0h1aW5mV21nIn0.ozi_trWL4spkSz0wMJVPqiLgb1hMoVEl-NQhCx-r3Kw,141440.0,28.6659,https://www.adzuna.com/land/ad/5894182112?se=6E13W6y28RGegKHuinfWmg&utm_medium=api&utm_source=abfa41a4&v=22B9406AF3453DDA9B2FEAB3756FC9A8FB878D61,0.0,5894182112,"Vivian is looking for Travel Physical Therapist Therapys in Altamonte Springs, Florida paying up to $2,720/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and disc…",-81.4027,2026-09-22T13:18:49Z,"['US', 'Florida', 'Seminole County', 'Altamonte Springs']",Adzuna::API::Response::Location,"Altamonte Springs, Seminole County",Vivian Health,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
"Travel Physical Therapist - Paying up to $2,831/week",Adzuna::API::Response::Job,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NDE4MjA5NCIsInMiOiI2RTEzVzZ5MjhSR2VnS0h1aW5mV21nIn0.UH72Ofn8xrcBCycbKUxP9wjhVrohXbU3u7iV3h-pfxA,147212.0,29.760347,https://www.adzuna.com/land/ad/5894182094?se=6E13W6y28RGegKHuinfWmg&utm_medium=api&utm_source=abfa41a4&v=770CADDAE191977DF35F47B37861CCA3F38E5823,0.0,5894182094,"Vivian is looking for Travel Physical Therapist Therapys in Baytown, Texas paying up to $2,831/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and discover jobs mo…",-94.964771,2026-09-22T13:18:48Z,"['US', 'Texas', 'Harris County', 'Stewart Heights']",Adzuna::API::Response::Location,"Stewart Heights, Harris County",Vivian Health,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
"Travel Physical Therapy Assistant - Paying up to $1,502/week",Adzuna::API::Response::Job,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNkUxM1c2eTI4UkdlZ0tIdWluZldtZyIsImkiOiI1ODk0MTgyMDkyIn0.eG7vG2-4EP_ObiPBHU7RllC0iypuD9NQZ9JhMBXV-w4,78104.0,40.151155,https://www.adzuna.com/land/ad/5894182092?se=6E13W6y28RGegKHuinfWmg&utm_medium=api&utm_source=abfa41a4&v=40CECE8B38B3C9AE56DF795955F5B2CE0E167102,0.0,5894182092,"Vivian is looking for Travel Physical Therapy Assistant Therapys in Lincoln, Illinois paying up to $1,502/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and disco…",-89.36933,2026-09-22T13:18:48Z,"['US', 'Illinois', 'Logan County', 'Lincoln']",Adzuna::API::Response::Location,"Lincoln, Logan County",Vivian Health,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
