adref,longitude,salary_max,__CLASS__,latitude,salary_is_predicted,salary_min,created,title,description,redirect_url,id,location.area,location.__CLASS__,location.display_name,company.display_name,company.__CLASS__,category.__CLASS__,category.tag,category.label
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDgxMDIwNSIsInMiOiJXRFpqaTNaZjhSR2FqTEllQTdONWhRIn0.JgNCBbnw9j1gqSD8JAv8pB1fWbHvnLOUEioYkwkpfRE,-87.521772,104624.0,Adzuna::API::Response::Job,38.084017,0,0.0,2026-06-03T13:58:11Z,"Travel Progressive Care Unit RN - $2,012 per week","Premier Medical Staffing Services is seeking a travel nurse RN Cardiac PCU - Progressive Care Unit for a travel nursing job in Evansville, Indiana. Job Description & Requirements Specialty: Cardiac PCU - Progressive Care Unit Discipline: RN Start Date: 07/05/2026 Duration: 12 weeks 36 hours per week Shift: 12 hours Employment Type: Travel Premier Medical Staffing Job ID 642150. Pay package is based on 12 hour shifts and 36 hours per week (subject to confirmation) with tax-free stipend amount to…",https://www.adzuna.com/land/ad/5750810205?se=WDZji3Zf8RGajLIeA7N5hQ&utm_medium=api&utm_source=abfa41a4&v=E3DD8D1DFF5AFBD99F4B9408F3162029B3FF5AB6,5750810205,"['US', 'Indiana', 'Vanderburgh County', 'Mccutchanville']",Adzuna::API::Response::Location,"Mccutchanville, Vanderburgh County",Premier Medical Staffing Services,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0RaamkzWmY4UkdhakxJZUE3TjVoUSIsImkiOiI1NzUwODEwMjAyIn0.bms5rhemwSd-FEnTiVwKrY4qhdrwlnTmUSfN2yiP3XA,-97.871256,72800.0,Adzuna::API::Response::Job,32.815261,0,0.0,2026-06-03T13:58:11Z,"Travel Nurse RN - Med Surg - $1,400 per week","AHS Staffing is seeking a travel nurse RN Med Surg for a travel nursing job in Weatherford, Texas. Job Description & Requirements Specialty: Med Surg Discipline: RN Start Date: 06/29/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Travel AHS Staffing is looking for a Med - Surg Registered Nurse in Weatherford, TX for a Long Term (Travel) position. This assignment is expected to last 13 weeks. Apply today to speak with a recruiter about the position! AHS Job ID 2…",https://www.adzuna.com/land/ad/5750810202?se=WDZji3Zf8RGajLIeA7N5hQ&utm_medium=api&utm_source=abfa41a4&v=F09006F8D429A89642A8673768FAF241D565F944,5750810202,"['US', 'Texas', 'Parmer County', 'Peaster']",Adzuna::API::Response::Location,"Peaster, Parmer County",AHS Staffing,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0RaamkzWmY4UkdhakxJZUE3TjVoUSIsImkiOiI1NzUwODEwMTk0In0.5JZhHjuT6Nj9kf2rdEnC8OMVGn3BW2k3SeTUs7gzV18,-71.05,138684.0,Adzuna::API::Response::Job,42.34,0,0.0,2026-06-03T13:58:10Z,"Travel MRI Technician - $2,667 per week","Nightingale Nurses is seeking a travel MRI Technologist for a travel job in Boston, Massachusetts. Job Description & Requirements Specialty: MRI Technologist Discipline: Allied Health Professional Start Date: 07/05/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel About Nightingale Nurses the first name in travel nursing You may not realize it, but as an RN with real world hospital experience, you are legendary. To the lives you’ve helped save, the patien…",https://www.adzuna.com/land/ad/5750810194?se=WDZji3Zf8RGajLIeA7N5hQ&utm_medium=api&utm_source=abfa41a4&v=91E64B89D143336905C33CAD58748FA957A6D5DE,5750810194,"['US', 'Massachusetts', 'Suffolk County', 'South Boston']",Adzuna::API::Response::Location,"South Boston, Suffolk County",Nightingale Nurses,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDgxMDE3NSIsInMiOiJXRFpqaTNaZjhSR2FqTEllQTdONWhRIn0.sb1lFC8YRyY1w-VtT856cuNIDsnQRXoFz0IC6lK_Lxc,-96.69858,98696.0,Adzuna::API::Response::Job,33.0234,0,0.0,2026-06-03T13:58:10Z,"Travel Nurse RN - OR - Operating Room - $1,898 per week","Trustaff is seeking a travel nurse RN OR - Operating Room for a travel nursing job in Plano, Texas. Job Description & Requirements Specialty: OR - Operating Room Discipline: RN Start Date: ASAP Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Travel As an Operating Room Nurse, or OR RN, you'll be responsible for patient care in the preoperative, intraoperative, and postoperative phases of a patient's surgical experience. OR RN job duties include patient education, cir…",https://www.adzuna.com/land/ad/5750810175?se=WDZji3Zf8RGajLIeA7N5hQ&utm_medium=api&utm_source=abfa41a4&v=E8EAF3714679F7385D94C9900E2C0C0A760EE62F,5750810175,"['US', 'Texas', 'Collin County', 'Plano']",Adzuna::API::Response::Location,"Plano, Collin County",Trustaff,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDgxMDE4MyIsInMiOiJXRFpqaTNaZjhSR2FqTEllQTdONWhRIn0.azfnKY0fXgdRNyd7P1U1urWhhIh9Ada_XTmfGRdWOpc,-114.56306,140920.0,Adzuna::API::Response::Job,35.00166,0,0.0,2026-06-03T13:58:10Z,"Travel Nurse RN - Labor and Delivery - $2,710 per week","Fusion Medical Staffing-Nursing is seeking a travel nurse RN Labor and Delivery for a travel nursing job in Fort Mohave, Arizona. Job Description & Requirements Specialty: Labor and Delivery Discipline: RN Start Date: 06/15/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Travel Labor and Delivery RN Company: Fusion Medical Staffing Location: Facility in Fort Mohave, Arizona Job Details Fusion Medical Staffing is seeking a skilled Labor and Delivery RN f…",https://www.adzuna.com/land/ad/5750810183?se=WDZji3Zf8RGajLIeA7N5hQ&utm_medium=api&utm_source=abfa41a4&v=B8C557FEE2B2FABA375781340E45E5F7042E7ECB,5750810183,"['US', 'Arizona', 'Mohave County', 'Bullhead']",Adzuna::API::Response::Location,"Bullhead, Mohave County",Fusion Medical Staffing-Nursing,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0RaamkzWmY4UkdhakxJZUE3TjVoUSIsImkiOiI1NzUwODEwMTg1In0.teXFO-1ZrVNHIUl71xDfMxrtKAVnaDvN2gis41TF5vE,-117.644,144092.0,Adzuna::API::Response::Job,33.61154,0,0.0,2026-06-03T13:58:10Z,"Travel Nuclear Medicine Technologist - $2,771 per week","Anders Group is seeking a travel Nuclear Medicine Technologist for a travel job in Mission Viejo, California. Job Description & Requirements Specialty: Nuclear Medicine Technologist Discipline: Allied Health Professional Start Date: 06/30/2026 Duration: 13 weeks 40 hours per week Shift: 8 hours, days Employment Type: Travel Anders Group Job ID 1027705. Pay package is based on 8 hour shifts and 40 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job …",https://www.adzuna.com/land/ad/5750810185?se=WDZji3Zf8RGajLIeA7N5hQ&utm_medium=api&utm_source=abfa41a4&v=FBD80BDF6B6270EFE7BADBA8275C33F4ED72F838,5750810185,"['US', 'California', 'Orange County', 'Mission Viejo']",Adzuna::API::Response::Location,"Mission Viejo, Orange County",Anders Group,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0RaamkzWmY4UkdhakxJZUE3TjVoUSIsImkiOiI1NzUwODEwMTkwIn0.wJmOhMdcOzFHLtzFHmAtNpKr9tOKCc5nZrb9mEECasU,-85.676725,96512.0,Adzuna::API::Response::Job,30.189875,0,0.0,2026-06-03T13:58:10Z,"Travel Operating Room RN - $1,856 per week","Uniti Med is seeking a travel nurse RN OR - Operating Room for a travel nursing job in Panama City, Florida. Job Description & Requirements Specialty: OR - Operating Room Discipline: RN Start Date: ASAP Duration: 13 weeks 40 hours per week Shift: 8 hours, days Employment Type: Travel Benefits: Day 1 Insurance Cigna medical, MetLife dental and vision insurance License reimbursement for new licenses needed for each assignment Discounts with hotels and rental cars A dedicated recruiter and support…",https://www.adzuna.com/land/ad/5750810190?se=WDZji3Zf8RGajLIeA7N5hQ&utm_medium=api&utm_source=abfa41a4&v=4237284214E5B1BF82AA8FC4D3084A0326555946,5750810190,"['US', 'Florida', 'Bay County', 'Panama City']",Adzuna::API::Response::Location,"Panama City, Bay County",Uniti Med,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDgxMDE4MiIsInMiOiJXRFpqaTNaZjhSR2FqTEllQTdONWhRIn0.ScRON5rEYgUOTVt32fPRTadwo09GG3HpM3AGgA7lrmE,-97.269027,111592.0,Adzuna::API::Response::Job,43.593657,0,0.0,2026-06-03T13:58:10Z,"Travel LTC/SNF Registered Nurse - $2,146 per week","Prime Time Healthcare Nursing is seeking a travel nurse RN Long Term Care (LTC) Long Term Care for a travel nursing job in Canistota, South Dakota. Job Description & Requirements Specialty: Long Term Care Discipline: RN Start Date: 06/22/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Travel - Geriatric LTC psych facility - PointClickCare charting - Days (6a-6:30P); every 3rd weekend and every other holiday - 12 hour block scheduling About Prime Time Healthcare …",https://www.adzuna.com/land/ad/5750810182?se=WDZji3Zf8RGajLIeA7N5hQ&utm_medium=api&utm_source=abfa41a4&v=DBAB88A43B684449698342C44B92680F3A8E07A4,5750810182,"['US', 'South Dakota', 'McCook County', 'Canistota']",Adzuna::API::Response::Location,"Canistota, McCook County",Prime Time Healthcare Nursing,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDgxMDE5MyIsInMiOiJXRFpqaTNaZjhSR2FqTEllQTdONWhRIn0.SeAVp2wlyDtUvkGnkO8aWFzDMAxh9HczcmMfkcWJA08,-109.650987,134992.0,Adzuna::API::Response::Job,35.669099,0,0.0,2026-06-03T13:58:10Z,"Travel Nurse RN - Med Surg - $2,596 per week","Slate Healthcare is seeking a travel nurse RN Med Surg for a travel nursing job in Ganado, Arizona. Job Description & Requirements Specialty: Med Surg Discipline: RN Start Date: ASAP Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel 7 on 7 off - ASAP Start date only. Backfill Hours: 36 GWW with option to pick up OT. Many nurses do BUT not guaranteed Bill Rate: $103 OT: 1.25 - $133.90 Ratio: 4:1 Housing: 3 Options (No pets for housing option 1) 1) On-site: Arou…",https://www.adzuna.com/land/ad/5750810193?se=WDZji3Zf8RGajLIeA7N5hQ&utm_medium=api&utm_source=abfa41a4&v=2CF512D6B6F7A5A039043C0287B8C8451E2B20A3,5750810193,"['US', 'Arizona', 'Apache County', 'Cornfields']",Adzuna::API::Response::Location,"Cornfields, Apache County",Slate Healthcare,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0RaamkzWmY4UkdhakxJZUE3TjVoUSIsImkiOiI1NzUwODEwMTk2In0.R3kb07R67W4fxaZiyZ-qB7OY6rXBMTA5BsceYx1PMIg,-88.705116,123188.0,Adzuna::API::Response::Job,33.464111,0,0.0,2026-06-03T13:58:10Z,"Travel Ultrasound Technologist - $2,369 per week","Anders Group is seeking a travel Ultrasound Technologist for a travel job in Starkville, Mississippi. Job Description & Requirements Specialty: Ultrasound Technologist Discipline: Allied Health Professional Start Date: 06/22/2026 Duration: 13 weeks 40 hours per week Shift: 8 hours, days Employment Type: Travel Anders Group Job ID 1027691. Pay package is based on 8 hour shifts and 40 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: 726 Ult…",https://www.adzuna.com/land/ad/5750810196?se=WDZji3Zf8RGajLIeA7N5hQ&utm_medium=api&utm_source=abfa41a4&v=ED08314FC30D342875AE0F164150AA7188BB1188,5750810196,"['US', 'Mississippi', 'Oktibbeha County', 'Hickory Grove']",Adzuna::API::Response::Location,"Hickory Grove, Oktibbeha County",Anders Group,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0RaamkzWmY4UkdhakxJZUE3TjVoUSIsImkiOiI1NzUwODEwMTQ4In0.hr_B8BxyEVSguDBP9805dM5Fu9w0wVGG17vzskTN83E,-76.8078,124488.0,Adzuna::API::Response::Job,42.0897,0,0.0,2026-06-03T13:58:09Z,"Travel Endoscopy RN - $2,394 per week","GHR Healthcare - Travel is seeking a travel nurse RN Endoscopy for a travel nursing job in Elmira, New York. Job Description & Requirements Specialty: Endoscopy Discipline: RN Start Date: 06/28/2026 Duration: 12 weeks 36 hours per week Shift: 8 hours, days Employment Type: Travel GHR Healthcare - Travel Job ID 77932990. Pay package is based on 8 hour shifts and 36 hours per week (subject to confirmation) with tax-free stipend amount to be determined. About GHR Healthcare - Travel For over 30 ye…",https://www.adzuna.com/land/ad/5750810148?se=WDZji3Zf8RGajLIeA7N5hQ&utm_medium=api&utm_source=abfa41a4&v=919CF05078EB6E38A41B181EDC6985A4BFCAE885,5750810148,"['US', 'New York', 'Chemung County', 'Elmira Heights']",Adzuna::API::Response::Location,"Elmira Heights, Chemung County",GHR Healthcare - Travel,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDgxMDE2MiIsInMiOiJXRFpqaTNaZjhSR2FqTEllQTdONWhRIn0.OKP1Axgd90YoYPrcgXJu5ckmNkZPUcbqtxUoBH-4gW4,-122.330833,131508.0,Adzuna::API::Response::Job,47.606389,0,0.0,2026-06-03T13:58:09Z,"Travel Pediatric OR RN - $2,529 per week","Skyline Med Staff Nursing is seeking a travel nurse RN Pediatrics OR - Operating Room for a travel nursing job in Seattle, Washington. Job Description & Requirements Specialty: Pediatrics OR - Operating Room Discipline: RN Start Date: 07/06/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Weekly amount stated in job postings is an estimate based on estimated hourly wage and potential stipends available for the location of the assignment. Pay package is c…",https://www.adzuna.com/land/ad/5750810162?se=WDZji3Zf8RGajLIeA7N5hQ&utm_medium=api&utm_source=abfa41a4&v=F322611A75359BC02495583D0C8C89A46C937979,5750810162,"['US', 'Washington', 'King County', 'Times Square']",Adzuna::API::Response::Location,"Times Square, King County",Skyline Med Staff Nursing,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDgxMDEzNSIsInMiOiJXRFpqaTNaZjhSR2FqTEllQTdONWhRIn0.Hrg4BGSWstGcIVL2H5wWYHIgitB83oTsCQYKotJv738,-117.066564,122200.0,Adzuna::API::Response::Job,46.398333,0,0.0,2026-06-03T13:58:08Z,"Travel Nurse RN - ED - Emergency Department - $2,350 per week","Health Advocates Network - Nursing is seeking a travel nurse RN ED - Emergency Department for a travel nursing job in Clarkston, Washington. Job Description & Requirements Specialty: ED - Emergency Department Discipline: RN Start Date: 07/06/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel HANStaff Job ID 570849. Pay package is based on 12 hour shifts and 36 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted jo…",https://www.adzuna.com/land/ad/5750810135?se=WDZji3Zf8RGajLIeA7N5hQ&utm_medium=api&utm_source=abfa41a4&v=88827599D3E5FD9FB9E0982A94B30CEE10F8E979,5750810135,"['US', 'Washington', 'Asotin County', 'Clarkston']",Adzuna::API::Response::Location,"Clarkston, Asotin County",Health Advocates Network - Nursing,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDgxMDEyOCIsInMiOiJXRFpqaTNaZjhSR2FqTEllQTdONWhRIn0.b09KeZy_48vtVz0vdFzh0XtB5W3Qai9pnFt2N6Mn5nE,-149.827973,135200.0,Adzuna::API::Response::Job,61.154889,0,0.0,2026-06-03T13:58:08Z,Local Contract Labor and Delivery Registered Nurse - $65 per hour,"Stability Healthcare is seeking a local contract nurse RN Labor and Delivery for a local contract nursing job in Anchorage, Alaska. Job Description & Requirements Specialty: Labor and Delivery Discipline: RN Start Date: 06/29/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Local Contract Stability Healthcare is looking for a L&D RN contract position in Anchorage, AK. Labor and Delivery (L&D) Nurses care for women during labor and childbirth, monitoring the bab…",https://www.adzuna.com/land/ad/5750810128?se=WDZji3Zf8RGajLIeA7N5hQ&utm_medium=api&utm_source=abfa41a4&v=D86433894EB5B6B7ECDD2474D86CE56FBC7D0CB3,5750810128,"['US', 'Alaska', 'Anchorage', 'Eagle River']",Adzuna::API::Response::Location,"Eagle River, Anchorage",Stability Healthcare,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDgxMDEyOSIsInMiOiJXRFpqaTNaZjhSR2FqTEllQTdONWhRIn0.s9VAD2VyiC2cn7XdjREpyz8LnQY-SraH3qQoHscwj-s,-79.191434,111384.0,Adzuna::API::Response::Job,37.401217,0,0.0,2026-06-03T13:58:08Z,"Travel ICU Registered Nurse - $2,142 per week","GHR Healthcare - Travel Division is seeking a travel nurse RN ICU - Intensive Care Unit for a travel nursing job in Lynchburg, Virginia. Job Description & Requirements Specialty: ICU - Intensive Care Unit Discipline: RN Start Date: 06/29/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours Employment Type: Travel GHR Healthcare - Travel Division Job ID 77963061. Pay package is based on 12 hour shifts and 36 hours per week (subject to confirmation) with tax-free stipend amount to be determi…",https://www.adzuna.com/land/ad/5750810129?se=WDZji3Zf8RGajLIeA7N5hQ&utm_medium=api&utm_source=abfa41a4&v=180141745534653058BE6889E45C845D8F9B805B,5750810129,"['US', 'Virginia', 'Lynchburg City', 'Miller Park']",Adzuna::API::Response::Location,"Miller Park, Lynchburg City",GHR Healthcare - Travel Division,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDgxMDExNyIsInMiOiJXRFpqaTNaZjhSR2FqTEllQTdONWhRIn0.pz6uQw_-EgwiRMKCuL0B7EySM60PFLlT-3OKtI4jU98,-87.397144,88764.0,Adzuna::API::Response::Job,36.071672,0,0.0,2026-06-03T13:58:07Z,"Travel Labor & Delivery RN - $1,707 per week","Coast Medical Service is seeking a travel nurse RN LDRP - Labor Delivery Recovery & Postpartum for a travel nursing job in Dickson, Tennessee. Job Description & Requirements Specialty: LDRP - Labor Delivery Recovery & Postpartum Discipline: RN Start Date: ASAP Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Coast Medical Service is a nationwide travel nursing & allied healthcare staffing agency dedicated to providing an elite traveler experience for the expe…",https://www.adzuna.com/land/ad/5750810117?se=WDZji3Zf8RGajLIeA7N5hQ&utm_medium=api&utm_source=abfa41a4&v=FE5D55F0BEF56E77FAA2DE818BF0DD9278D8CE79,5750810117,"['US', 'Tennessee', 'Dickson County', 'Dickson']",Adzuna::API::Response::Location,"Dickson, Dickson County",Coast Medical Service,Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDgxMDEyMSIsInMiOiJXRFpqaTNaZjhSR2FqTEllQTdONWhRIn0.L933muQOHmS91TMbRU4aWicitJ5ncFyQ_q9z7S7oB1I,-106.654655,109408.0,Adzuna::API::Response::Job,35.308865,0,0.0,2026-06-03T13:58:07Z,"Travel Nurse RN - OR Circulate - $2,104 per week","Travel Nurses, Inc. is seeking a travel nurse RN OR Circulate for a travel nursing job in Rio Rancho, New Mexico. Job Description & Requirements Specialty: OR Circulate Discipline: RN Start Date: 06/22/2026 Duration: 13 weeks 40 hours per week Shift: 8 hours Employment Type: Travel Travel Nurses, Inc. Job ID 325966. Pay package is based on 8 hour shifts and 40 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: Operating Room Registered Nurs…",https://www.adzuna.com/land/ad/5750810121?se=WDZji3Zf8RGajLIeA7N5hQ&utm_medium=api&utm_source=abfa41a4&v=FC3C6E7C83502038082EDBC001C2F48ED0E30E1F,5750810121,"['US', 'New Mexico', 'Sandoval County', 'Panorama Heights']",Adzuna::API::Response::Location,"Panorama Heights, Sandoval County","Travel Nurses, Inc.",Adzuna::API::Response::Company,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs
