description,created,contract_time,redirect_url,title,salary_min,longitude,salary_max,adref,salary_is_predicted,__CLASS__,latitude,id,category.label,category.__CLASS__,category.tag,company.display_name,company.__CLASS__,location.__CLASS__,location.area,location.display_name,contract_type
"Job Title: ServiceNow Platform Architect Location : McLean Overview Seeking a senior ServiceNow Platform Architect with 10 years of experience to lead enterprise-scale ServiceNow architecture, governance, integrations, and platform operations. The role focuses on platform stability, scalability, security, automation, and modernization across large environments including MID Servers, integrations, CMDB/Discovery, IAM, and cloud infrastructure. Key Responsibilities Define platform architecture st…",2026-05-21T12:19:31Z,,https://www.adzuna.com/land/ad/5736557716?se=1jKkHzFV8RGwM-dyRPunmg&utm_medium=api&utm_source=abfa41a4&v=021D612A38C0083B14D75833B0761CBCF41C701E,ServiceNow Platform Architect,147684.56,-77.1786,147684.56,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNjU1NzcxNiIsInMiOiIxaktrSHpGVjhSR3dNLWR5UlB1bm1nIn0.85_NRH09jjwsd9fYKrNfhCX18xjiBeSCmFT4iYlLuJQ,1,Adzuna::API::Response::Job,38.9351,5736557716,IT Jobs,Adzuna::API::Response::Category,it-jobs,International Solutions Group,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Virginia', 'Fairfax County', 'Pimmit']","Pimmit, Fairfax County",
"As a Scrum master, you will facilitate and coordinate Agile Scrum processes within our organization, ensuring the team can work collaboratively and efficiently to deliver high-quality solutions. This position is responsible for removing impediments and facilitating Scrum ceremonies to include daily standups, sprint planning, backlog refinement and sprint retrospectives. You will work closely with the product owners, stakeholders, and product development teams to ensure that the work progresses …",2026-05-21T12:19:31Z,,https://www.adzuna.com/land/ad/5736557718?se=1jKkHzFV8RGwM-dyRPunmg&utm_medium=api&utm_source=abfa41a4&v=B5933BAE9EC5624AA0165832D10C481724B48ECD,Scrum Master,92784.78,-81.08986,92784.78,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNjU1NzcxOCIsInMiOiIxaktrSHpGVjhSR3dNLWR5UlB1bm1nIn0.-gYfWkZqFMxwwD80O1L9Q6ZglvqoGjSIP9ijX3iHR6Y,1,Adzuna::API::Response::Job,33.92034,5736557718,IT Jobs,Adzuna::API::Response::Category,it-jobs,NovaLink Solutions,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'South Carolina', 'Lexington County', 'Pineridge']","Pineridge, Lexington County",
"W-2 ONLY no subs no sponsorship SAP Developer/Global Support Manager Why is this position open: New role to support S4 HANA migration and implementation. Work Location: Role is hybrid, with onsite days 2-3 days a week and remote date being 2-3 days a week as well at the manager''s discretion. Candidate location: Candidate must be a CURRENT SC resident. No relocation allowed. Required Skills 7 years of experience with SAP Finance or Treasury/Cash Management 3 years of experience with SAP S4 HANA…",2026-05-21T12:19:31Z,,https://www.adzuna.com/land/ad/5736557725?se=1jKkHzFV8RGwM-dyRPunmg&utm_medium=api&utm_source=abfa41a4&v=2E0C79E18723E9C90D801AABB55EF7918B53F991,SAP S4 HANA Developer-Manager,105526.68,-81.08986,105526.68,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMWpLa0h6RlY4Ukd3TS1keVJQdW5tZyIsImkiOiI1NzM2NTU3NzI1In0.GP9vYjqRh0bwKifBF1Jmg0RT4jw4_PKgnBxe18SVIY8,1,Adzuna::API::Response::Job,33.92034,5736557725,IT Jobs,Adzuna::API::Response::Category,it-jobs,United Global Technologies,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'South Carolina', 'Lexington County', 'Pineridge']","Pineridge, Lexington County",
"We are looking for Palantir Lead / Architect for our client in Raymond, OH / Marysville, OH Job Title: Palantir Lead / Architect Job Location: Raymond, OH / Marysville, OH Job Type: Contract Job Overview: Pay Range: $75hr - $80hr Responsible for designing and implementing enterprise-scale data solutions using the Palantir Foundry platform. The role involves developing data pipelines, ontology models, AI-driven workflows, and advanced analytics solutions while collaborating with business stakeho…",2026-05-21T12:19:31Z,,https://www.adzuna.com/land/ad/5736557729?se=1jKkHzFV8RGwM-dyRPunmg&utm_medium=api&utm_source=abfa41a4&v=D6803015F9A3F40E30740D571301887E4D0F624F,Palantir Lead / Architect,193473.42,-83.36658,193473.42,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNjU1NzcyOSIsInMiOiIxaktrSHpGVjhSR3dNLWR5UlB1bm1nIn0.ORr2Go3ppBylfHPMoUcJkA1Nm3b9CZH6xab6THZqGpg,1,Adzuna::API::Response::Job,40.24722,5736557729,IT Jobs,Adzuna::API::Response::Category,it-jobs,Cynet Systems,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Ohio', 'Union County', 'Marysville']","Marysville, Union County",
"TNAA TotalMed RN is seeking a travel nurse RN Med Surg for a travel nursing job in Syracuse, New York. Job Description & Requirements Specialty: Med Surg Discipline: RN Start Date: 06/15/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel About TNAA TotalMed RN TotalMed is a Top Ten, travel nursing and healthcare staffing agency with the mission of igniting purpose in healthcare. The organization staffs nurses, therapists, pharmacists, and other clinicians …",2026-05-21T12:19:31Z,,https://www.adzuna.com/land/ad/5736557726?se=1jKkHzFV8RGwM-dyRPunmg&utm_medium=api&utm_source=abfa41a4&v=6A6EB2255CD6556BABCC8EBD67B3DF58DA36AED3,"Travel Nurse RN - Med Surg - $2,190 per week",0.0,-76.134497,113880.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNjU1NzcyNiIsInMiOiIxaktrSHpGVjhSR3dNLWR5UlB1bm1nIn0.XLxAmeDHhPbaMDv0ZHV0CU5sjen9EyoVIIFvRtJrkaw,0,Adzuna::API::Response::Job,43.042411,5736557726,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,TNAA TotalMed RN,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'New York', 'Onondaga County', 'Syracuse']","Syracuse, Onondaga County",
"Role: Ping Administrator Location: Remote Role Summary: · Looking for an experienced Ping Administrator to manage and support enterprise identity and access management solutions using the Ping Identity platform · Strong hands-on expertise with Ping Identity products and exposure to Azure Identity solutions is required Identity & Access Management Responsibilities: · Administer and support Ping Identity platforms across enterprise environments · Manage authentication, authorization, and single s…",2026-05-21T12:19:31Z,,https://www.adzuna.com/land/ad/5736557719?se=1jKkHzFV8RGwM-dyRPunmg&utm_medium=api&utm_source=abfa41a4&v=00F47F8429BA05F0561B725100F6F2F70DDE7537,Ping Administrator,114987.24,,114987.24,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMWpLa0h6RlY4Ukd3TS1keVJQdW5tZyIsImkiOiI1NzM2NTU3NzE5In0.R20RlBZlOZP8T24PfL6AuKrGDJ-rUcUbWL_ldOZRCZw,1,Adzuna::API::Response::Job,,5736557719,IT Jobs,Adzuna::API::Response::Category,it-jobs,MARKS IT SOLUTIONS LLC,Adzuna::API::Response::Company,Adzuna::API::Response::Location,['US'],US,
"We are looking for Java Developer for our client in New York City, NY Job Title: Java Developer Job Location: New York City, NY Job Type: Contract Job Overview: Pay Range: $50hr - $55hr Required Skills: 5 to 7 years of solid hands-on experience using Core Java, Spring Boot, Kafka/MQ, Microservice architecture. Hands on experience with SQL, DB2/Sybase, including modelling and performance tuning. Proficiency in Shell/Unix, Perl/python is required. Good problem-solving skills, Analytical, Self Dri…",2026-05-21T12:19:31Z,,https://www.adzuna.com/land/ad/5736557721?se=1jKkHzFV8RGwM-dyRPunmg&utm_medium=api&utm_source=abfa41a4&v=CF00E8936643BDF70F232AF39D65B4F045A1DF92,Java Developer,90292.83,-73.97528,90292.83,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNjU1NzcyMSIsInMiOiIxaktrSHpGVjhSR3dNLWR5UlB1bm1nIn0.aZHRi6SJG_WtzQfRd1MH3I7ykOIT3quXIsoY4h0GYPo,1,Adzuna::API::Response::Job,40.75284,5736557721,IT Jobs,Adzuna::API::Response::Category,it-jobs,Cynet Systems,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'New York', 'New York City', 'Manhattan', 'Grand Central']","Grand Central, Manhattan",
"Role:- Senior Devops SRE with Nginx exp Location:- Sunnyvale,CA/Austin,TX (3days in office) Fulltime Job Description JOB DESCRIPTION: Candidate needs to have Kubernates and AWS experience, Nginx exp Minimum Qualifications • Bachelor's degree in Computer Science or equivalent • Fluent in one or more programming languages such as Java, PHP, Ruby, JavaScript/Typescript, or another relevant OOP language and common web frameworks (Spring, Symfony, Rails, etc.) • Experience developing with and deploy…",2026-05-21T12:19:31Z,,https://www.adzuna.com/land/ad/5736557727?se=1jKkHzFV8RGwM-dyRPunmg&utm_medium=api&utm_source=abfa41a4&v=1E2B11DE4807D6EFE807C1675B7A5F42A666E147,Devops SRE with Nginx,52383.37,-122.032489,52383.37,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMWpLa0h6RlY4Ukd3TS1keVJQdW5tZyIsImkiOiI1NzM2NTU3NzI3In0.3MRqvbotNtnlv7qX8C0YulLNZMCznZ9pI8qqkMtLxvc,1,Adzuna::API::Response::Job,37.350211,5736557727,IT Jobs,Adzuna::API::Response::Category,it-jobs,K&K Global Talent Solutions,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'California', 'Santa Clara County', 'Cupertino']","Cupertino, Santa Clara County",
"Voca Healthcare is seeking a travel nurse RN Labor and Delivery for a travel nursing job in Bismarck, North Dakota. Job Description & Requirements Specialty: Labor and Delivery Discipline: RN Start Date: 06/08/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Voca Job ID18346617; Shift: 3x12's Nights; Minimum of 3yrs experience in L&D, Post Partum and Gyn; AHA ACLS, AHA BLS, NRP certs required; STABLE cert preferred; ND or compact license required About V…",2026-05-21T12:19:30Z,,https://www.adzuna.com/land/ad/5736557699?se=1jKkHzFV8RGwM-dyRPunmg&utm_medium=api&utm_source=abfa41a4&v=770F6388BB1416A891768CDC43881B88447E2120,"Travel Labor & Delivery Registered Nurse - $2,686 per week",0.0,-100.71779,139672.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNjU1NzY5OSIsInMiOiIxaktrSHpGVjhSR3dNLWR5UlB1bm1nIn0.Ix6ll9LPHck1NUNXVYA03LchUlzQ2ygd3QcycdEDpm0,0,Adzuna::API::Response::Job,46.84947,5736557699,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,Voca Healthcare,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Dakota', 'Burleigh County', 'Bismarck']","Bismarck, Burleigh County",
"Client is looking for a SAP BTP Architect for S/4HANA design and implementation, integration, and analytics solutions, focusing on ""Clean Core"" principles to enhance SAP S/4HANA ERP systems . Key Responsibilities Architectural Design: Create end-to-end solutions using BTP Extension Suite and Integration Suite to meet business needs. Clean Core Strategy: Advocate and implement Clean Core principles to ensure upgradability and maintainability of S/4HANA. Integration Management: Design complex int…",2026-05-21T12:19:30Z,,https://www.adzuna.com/land/ad/5736557702?se=1jKkHzFV8RGwM-dyRPunmg&utm_medium=api&utm_source=abfa41a4&v=41455F34849869FA1CBDC8B4104E9FF312979D23,SAP BTP Architect,90684.88,,90684.88,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMWpLa0h6RlY4Ukd3TS1keVJQdW5tZyIsImkiOiI1NzM2NTU3NzAyIn0.YLxxaa7EBB9-VbJKXJ1IddNEdafHDIolK8HHwhd8nlc,1,Adzuna::API::Response::Job,,5736557702,IT Jobs,Adzuna::API::Response::Category,it-jobs,Sage IT Inc,Adzuna::API::Response::Company,Adzuna::API::Response::Location,['US'],US,
COBOL Developer (Analyze business requirements and design applications. Modify applications improving the existing business processes. Execute cleanups from production data analysis. Monitor various system processes as assigned. Ensure complete and accurate issue tracking and reporting. Escalate production timelines to meet client requests. Identify production issues affecting code modules. The developers shall provide application design and development consultant services to Agency for the com…,2026-05-21T12:19:30Z,,https://www.adzuna.com/land/ad/5736557707?se=1jKkHzFV8RGwM-dyRPunmg&utm_medium=api&utm_source=abfa41a4&v=31B6BE1098099E552AC35539689855E2BA16FF90,COBOL Developer,102339.87,-73.946201,102339.87,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNjU1NzcwNyIsInMiOiIxaktrSHpGVjhSR3dNLWR5UlB1bm1nIn0.B4gsNKXQFQ8b4CA1iV0TRvuDoK-42d2m43Omw8NR6yw,1,Adzuna::API::Response::Job,40.627791,5736557707,IT Jobs,Adzuna::API::Response::Category,it-jobs,Trinity Technology Solutions LLC,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'New York', 'New York City', 'Brooklyn', 'Flatbush']","Flatbush, Brooklyn",
"Title Project Manager Project Team Chain Reaction Program Delivery No. of Positions 1 Type of Hire Contract Work Authorization Any Work Location Downtown, Houston Texas In-Office Requirement No Remote-No Exceptions. Must start onsite from Day 1 and provide written confirmation for the same) Responsibilities Manage integrated project plans, dependencies, milestones, risks, and cross-functional execution activities Coordinate delivery across engineering, infrastructure, cybersecurity, application…",2026-05-21T12:19:30Z,,https://www.adzuna.com/land/ad/5736557700?se=1jKkHzFV8RGwM-dyRPunmg&utm_medium=api&utm_source=abfa41a4&v=E0456A0A6F2A5D1CCD6D3CEE88482D99860CE834,Project Manager-Chain Reaction Program Delivery,138931.97,-95.4359,138931.97,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNjU1NzcwMCIsInMiOiIxaktrSHpGVjhSR3dNLWR5UlB1bm1nIn0.z2xXPbIwPH2iAs1nxJo_qB0cJiEzcb5Tj6l8unLzmqA,1,Adzuna::API::Response::Job,29.6403,5736557700,IT Jobs,Adzuna::API::Response::Category,it-jobs,ResolveTech Solutions Inc.,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Texas', 'Harris County', 'Trammells']","Trammells, Harris County",
"Hello, Hope you are doing well, JOb: DCS IT Business Analyst 3 Location : Atlanta, GA 30303 Duration: Long Term Client : State of GA Interview mode: In Person Only Acts as the bridge between business and IT to design and implement system solutions. Analyzes complex needs, documents requirements, supports project rollouts, and provides advanced training/support to help users maximize functional business tools. IN PERSON ONLY INTERVIEW - MUST BE A GEORGIA RESIDENT - NO OUT OF STATE APPLICANTS Cor…",2026-05-21T12:19:30Z,,https://www.adzuna.com/land/ad/5736557712?se=1jKkHzFV8RGwM-dyRPunmg&utm_medium=api&utm_source=abfa41a4&v=68FAA7410410A1F5A7A392B4854F10ACFB738734,IT Business Analyst 3,89489.23,-84.3879,89489.23,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNjU1NzcxMiIsInMiOiIxaktrSHpGVjhSR3dNLWR5UlB1bm1nIn0.jlx5-xZ3mNv-Ul002z4qF7JTAK8jPgS2Wkb7TElkwBk,1,Adzuna::API::Response::Job,33.7487,5736557712,IT Jobs,Adzuna::API::Response::Category,it-jobs,My3Tech,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Georgia', 'DeKalb County', 'Northlake']","Northlake, DeKalb County",
"Product Owner – Role Description The Product Owner plays a pivotal role during the initial phase of the project, ensuring that the product vision is firmly grounded in the real needs, workflows, and expectations . Act as a senior, client‑facing Product Owner, serving as the primary point of contact for business stakeholders and operational users. Define and own the product vision, ensuring alignment with manufacturing, customer service, and quality process requirements. Engage directly with on‑…",2026-05-21T12:19:30Z,,https://www.adzuna.com/land/ad/5736557704?se=1jKkHzFV8RGwM-dyRPunmg&utm_medium=api&utm_source=abfa41a4&v=EE039A9D67695681AE44654D389FB77BA14CD533,Sr. Product Owner with Experience in Manufacturing or industrial environment,147561.38,-73.97528,147561.38,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMWpLa0h6RlY4Ukd3TS1keVJQdW5tZyIsImkiOiI1NzM2NTU3NzA0In0.g7uQf9NU0ODeMKGqPW5eXiUs12XYzJmXtY_yOJYvd08,1,Adzuna::API::Response::Job,40.75284,5736557704,IT Jobs,Adzuna::API::Response::Category,it-jobs,Anagha Techno Soft,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'New York', 'New York City', 'Manhattan', 'Grand Central']","Grand Central, Manhattan",
"SAP EWM Functional Consultant Location: Remote Domain: Automotive Manufacturing Job Description We are looking for an experienced SAP Extended Warehouse Management (EWM) Functional Consultant to support large-scale supply chain and warehouse transformation initiatives for a leading enterprise in the Automotive Manufacturing domain. The consultant will work closely with business stakeholders, warehouse operations teams, and cross-functional SAP teams to deliver scalable EWM solutions. Key Respon…",2026-05-21T12:19:30Z,,https://www.adzuna.com/land/ad/5736557710?se=1jKkHzFV8RGwM-dyRPunmg&utm_medium=api&utm_source=abfa41a4&v=CF51E466DEDC2ED1646EAA99676195907083235D,SAP EWM Functional,86324.81,,86324.81,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMWpLa0h6RlY4Ukd3TS1keVJQdW5tZyIsImkiOiI1NzM2NTU3NzEwIn0.vbay5AIAGXpUIzO4vrfnuR8v6N_j4BfgFhEri4gpUDc,1,Adzuna::API::Response::Job,,5736557710,IT Jobs,Adzuna::API::Response::Category,it-jobs,Skillify Solutions,Adzuna::API::Response::Company,Adzuna::API::Response::Location,['US'],US,
"Job Title: Salesforce Data Cloud/Data 360 Expert Location: Remote Long term Contract Looking for W2 Candidtaes. No C2C Job Description: Client is seeking an experienced Salesforce Data Cloud/Data 360 Expert to join our team. This role will focus on designing, implementing, and optimizing Salesforce Data Cloud solutions-including Data Cloud One-to drive unified customer profiles, identity resolution, segmentation, and real-time personalization. The candidate will bring technical expertise and bu…",2026-05-21T12:19:30Z,,https://www.adzuna.com/land/ad/5736557696?se=1jKkHzFV8RGwM-dyRPunmg&utm_medium=api&utm_source=abfa41a4&v=39FD903890D17A4A24A2C9A8E911553286507139,salesforce developer - Remote,179137.36,,179137.36,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMWpLa0h6RlY4Ukd3TS1keVJQdW5tZyIsImkiOiI1NzM2NTU3Njk2In0.FqCn0OFm4NG3x9DUfJohJlje6yVBwO830_YSPPj1pTY,1,Adzuna::API::Response::Job,,5736557696,IT Jobs,Adzuna::API::Response::Category,it-jobs,"TechniPros, LLC",Adzuna::API::Response::Company,Adzuna::API::Response::Location,['US'],US,
"Position: Project Manager Location: Minneapolis, New York, Alpharetta , Boston (3 days onsite and 2 days WFH) Duration : 12 Months JOB REQUIREMENTS – BA/BS in Business, Computer Science, Information Systems Management, or related area of study from an accredited college or university with applicable project management experience. – 8-10 years of experience managing complex technology projects, with demonstrated experience in infrastructure modernization, cloud migration, or data center exit ini…",2026-05-21T12:19:30Z,,https://www.adzuna.com/land/ad/5736557701?se=1jKkHzFV8RGwM-dyRPunmg&utm_medium=api&utm_source=abfa41a4&v=69A0C266487EAAD7B6592397C87FCCDC4C888B23,"Required Project Manager - Minneapolis, New York, Alpharetta , Boston (3 days onsite and 2 days WFH)",130332.16,-73.97528,130332.16,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNjU1NzcwMSIsInMiOiIxaktrSHpGVjhSR3dNLWR5UlB1bm1nIn0.Pn_YW2tnekfIqS1ttnMigEpmXVT1D6AA_-rRiogHZSM,1,Adzuna::API::Response::Job,40.75284,5736557701,IT Jobs,Adzuna::API::Response::Category,it-jobs,Synersys Technologies,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'New York', 'New York City', 'Manhattan', 'Grand Central']","Grand Central, Manhattan",
