salary_min,longitude,created,salary_max,salary_is_predicted,__CLASS__,redirect_url,description,title,latitude,adref,id,location.area,location.__CLASS__,location.display_name,company.display_name,company.__CLASS__,category.tag,category.__CLASS__,category.label,contract_time,contract_type
75451.55,-84.190298,2026-06-15T13:57:18Z,75451.55,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764524827?se=gkCz-eNo8RGjKJIWHOfiKg&utm_medium=api&utm_source=abfa41a4&v=56CF1BC44147F675DCE17FC39C60BD6AFB6C9FFD,"Take your CDL-A career further! Our drivers work hard to move, supply, and provide for America's favorite brands. Being reliable and dedicated to safety has defined our success as an industry leader for 130 years. Join McLane and discover the driving difference-we provide you with industry-leading pay, strong and secure client relationships, and get you home safely and more often. That's why our drivers build long-lasting careers with us. Benefits you can count on: Average Annual Income: CDL A …","CDL A Delivery Truck Driver - $5,000 Sign-On Bonus",33.142037,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ2tDei1lTm84UkdqS0pJV0hPZmlLZyIsImkiOiI1NzY0NTI0ODI3In0.Q-wJ-yS4w1g4ywnCYnocJrx3JJCkiSOi6NYzN1Z82oA,5764524827,"['US', 'Georgia', 'Lamar County', 'Milner']",Adzuna::API::Response::Location,"Milner, Lamar County","Mclane Company, Inc.",Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
34183.55,-81.545172,2026-06-15T13:57:14Z,34183.55,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764524824?se=gkCz-eNo8RGjKJIWHOfiKg&utm_medium=api&utm_source=abfa41a4&v=F8C7546E0B2E285745EDE7540B0E59080E6F140A,"Travel PACU RN Company: Fusion Medical Staffing Location: Facility in Akron, Ohio Job Details Fusion Medical Staffing is seeking a skilled PACU RN for a 13-week travel assignment in Akron, Ohio. As a member of our team, you'll have the opportunity to make a positive impact on the lives of patients while enjoying competitive pay, comprehensive benefits, and the support of a dedicated clinical team. Required Qualifications: One year of recent experience as a PACU RN Valid RN license in compliance…",Travel PACU RN,41.070097,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ2tDei1lTm84UkdqS0pJV0hPZmlLZyIsImkiOiI1NzY0NTI0ODI0In0.SexdTEuVWjUnzMoQ7atDte4ai2v8WJyZnWkO7I4XsTs,5764524824,"['US', 'Ohio', 'Summit County', 'West Akron']",Adzuna::API::Response::Location,"West Akron, Summit County",Fusion Medical Staffing,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
36876.34,-77.62513,2026-06-15T13:57:14Z,36876.34,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764524820?se=gkCz-eNo8RGjKJIWHOfiKg&utm_medium=api&utm_source=abfa41a4&v=79E42933BEF6BA7BC1072FAAD48C1AC91F38F65A,"Travel PACU RN Company: Fusion Medical Staffing Location: Facility in Rochester, New York Job Details Fusion Medical Staffing is seeking a skilled PACU RN for a 13-week travel assignment in Rochester, New York. As a member of our team, you'll have the opportunity to make a positive impact on the lives of patients while enjoying competitive pay, comprehensive benefits, and the support of a dedicated clinical team. Required Qualifications: One year of recent experience as a PACU RN Valid RN licen…",Travel PACU RN,43.12182,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NDUyNDgyMCIsInMiOiJna0N6LWVObzhSR2pLSklXSE9maUtnIn0.1ly0KRRTD4mHh74DZs-1EtAHhpnq-JE_TuFA4ITU__E,5764524820,"['US', 'New York', 'Monroe County', 'Loehmanns Plaza']",Adzuna::API::Response::Location,"Loehmanns Plaza, Monroe County",Fusion Medical Staffing,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
33569.63,-73.841571,2026-06-15T13:57:14Z,33569.63,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764524821?se=gkCz-eNo8RGjKJIWHOfiKg&utm_medium=api&utm_source=abfa41a4&v=2D716D1D18B5AFE8A167801784D6509B56F8E066,"Travel PACU RN Company: Fusion Medical Staffing Location: Facility in Pelham Bay, New York Job Details Fusion Medical Staffing is seeking a skilled PACU RN for a 13-week travel assignment in Pelham Bay, New York. As a member of our team, you'll have the opportunity to make a positive impact on the lives of patients while enjoying competitive pay, comprehensive benefits, and the support of a dedicated clinical team. Required Qualifications: One year of recent experience as a PACU RN Valid RN lic…",Travel PACU RN,40.844934,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NDUyNDgyMSIsInMiOiJna0N6LWVObzhSR2pLSklXSE9maUtnIn0.AUXLckXZeQH-Ej99uVZ51S1S0_pCtSrFnhD1JcW1r0Y,5764524821,"['US', 'New York', 'New York City', 'Bronx', 'Pilgrim']",Adzuna::API::Response::Location,"Pilgrim, Bronx",Fusion Medical Staffing,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
37391.39,-123.821153,2026-06-15T13:57:13Z,37391.39,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764524815?se=gkCz-eNo8RGjKJIWHOfiKg&utm_medium=api&utm_source=abfa41a4&v=8BA8A2E816AF7315E9706DB6774BF69B58E6878B,"Travel ER RN Company: Fusion Medical Staffing Location: Facility in Aberdeen, Washington Job Details Fusion Medical Staffing is seeking a skilled ER RN for a 13-week travel assignment in Aberdeen, Washington. As a member of our team, you'll have the opportunity to make a positive impact on the lives of patients while enjoying competitive pay, comprehensive benefits, and the support of a dedicated clinical team. Required Qualifications: One year of recent experience as an ER RN Valid RN license …",Travel ER RN,46.969107,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ2tDei1lTm84UkdqS0pJV0hPZmlLZyIsImkiOiI1NzY0NTI0ODE1In0.kKeFSw_vkGDKBWUns-vkUArW3__yyWXwKA-MF7JE_HY,5764524815,"['US', 'Washington', 'Grays Harbor County', 'Bench Drive']",Adzuna::API::Response::Location,"Bench Drive, Grays Harbor County",Fusion Medical Staffing,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
33157.98,-89.114086,2026-06-15T13:57:13Z,33157.98,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764524813?se=gkCz-eNo8RGjKJIWHOfiKg&utm_medium=api&utm_source=abfa41a4&v=AFDC855F37E8E5CE1B1C9D405AF2CE5C12644894,"Travel ER RN Company: Fusion Medical Staffing Location: Facility in Waupaca, Wisconsin Job Details Fusion Medical Staffing is seeking a skilled ER RN for a 13-week travel assignment in Waupaca, Wisconsin. As a member of our team, you'll have the opportunity to make a positive impact on the lives of patients while enjoying competitive pay, comprehensive benefits, and the support of a dedicated clinical team. Required Qualifications: One year of recent experience as an ER RN Valid RN license in c…",Travel ER RN,44.338218,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NDUyNDgxMyIsInMiOiJna0N6LWVObzhSR2pLSklXSE9maUtnIn0.WWUuMAGXHI3o73NHBeq4EfMDRXLAhKlJRWHdkocz5l8,5764524813,"['US', 'Wisconsin', 'Waupaca County', 'Waupaca']",Adzuna::API::Response::Location,"Waupaca, Waupaca County",Fusion Medical Staffing,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
32611.89,-97.708694,2026-06-15T13:57:13Z,32611.89,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764524811?se=gkCz-eNo8RGjKJIWHOfiKg&utm_medium=api&utm_source=abfa41a4&v=E0D36A47489256671C3508873B95267BF80FAFBA,"Travel ER RN Company: Fusion Medical Staffing Location: Facility in Austin, Texas Job Details Fusion Medical Staffing is seeking a skilled ER RN for a 13-week travel assignment in Austin, Texas. As a member of our team, you'll have the opportunity to make a positive impact on the lives of patients while enjoying competitive pay, comprehensive benefits, and the support of a dedicated clinical team. Required Qualifications: One year of recent experience as an ER RN Valid RN license in compliance …",Travel ER RN,30.377566,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NDUyNDgxMSIsInMiOiJna0N6LWVObzhSR2pLSklXSE9maUtnIn0.f1W2T0Ydl6qUvqljxS_f_RQwTU3r6P29lETIlPvs6Ec,5764524811,"['US', 'Texas', 'Travis County', 'Balcones']",Adzuna::API::Response::Location,"Balcones, Travis County",Fusion Medical Staffing,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
31398.85,-84.477487,2026-06-15T13:57:13Z,31398.85,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764524816?se=gkCz-eNo8RGjKJIWHOfiKg&utm_medium=api&utm_source=abfa41a4&v=C36E9EA7CC253D72FB223AA21EADC276C5068C9F,"Travel ER RN Company: Fusion Medical Staffing Location: Facility in Cheboygan, Michigan Job Details Fusion Medical Staffing is seeking a skilled ER RN for a 13-week travel assignment in Cheboygan, Michigan. As a member of our team, you'll have the opportunity to make a positive impact on the lives of patients while enjoying competitive pay, comprehensive benefits, and the support of a dedicated clinical team. Required Qualifications: One year of recent experience as an ER RN Valid RN license in…",Travel ER RN,45.604833,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NDUyNDgxNiIsInMiOiJna0N6LWVObzhSR2pLSklXSE9maUtnIn0.PNAR3ugaGoM5x43DM1e8JkeX3ZvDN4gIdlWCnaOWIHI,5764524816,"['US', 'Michigan', 'Cheboygan County', 'Cheboygan']",Adzuna::API::Response::Location,"Cheboygan, Cheboygan County",Fusion Medical Staffing,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
34813.88,-105.021829,2026-06-15T13:57:13Z,34813.88,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764524814?se=gkCz-eNo8RGjKJIWHOfiKg&utm_medium=api&utm_source=abfa41a4&v=BB724817BAE79FC30561925451E5A8F3F220069D,"Travel ER RN Company: Fusion Medical Staffing Location: Facility in Denver, Colorado Job Details Fusion Medical Staffing is seeking a skilled ER RN for a 10-week travel assignment in Denver, Colorado. As a member of our team, you'll have the opportunity to make a positive impact on the lives of patients while enjoying competitive pay, comprehensive benefits, and the support of a dedicated clinical team. Required Qualifications: One year of recent experience as an ER RN Valid RN license in compl…",Travel ER RN,39.734833,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NDUyNDgxNCIsInMiOiJna0N6LWVObzhSR2pLSklXSE9maUtnIn0.O5XXJ0bMCLeiriFuecV4FSFeBwUkf6dm18zpW51sgyY,5764524814,"['US', 'Colorado', 'Jefferson County', 'Edgewater']",Adzuna::API::Response::Location,"Edgewater, Jefferson County",Fusion Medical Staffing,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
45773.41,-71.485046,2026-06-15T13:57:13Z,45773.41,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764524818?se=gkCz-eNo8RGjKJIWHOfiKg&utm_medium=api&utm_source=abfa41a4&v=5AF61D3A5F9FC75B3ADC24011157621840B6D6C8,"Travel ER RN Company: Fusion Medical Staffing Location: Facility in Manchester, New Hampshire Job Details Fusion Medical Staffing is seeking a skilled ER RN for a 12-week travel assignment in Manchester, New Hampshire. As a member of our team, you'll have the opportunity to make a positive impact on the lives of patients while enjoying competitive pay, comprehensive benefits, and the support of a dedicated clinical team. Required Qualifications: One year of recent experience as an ER RN Valid R…",Travel ER RN,42.99704,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NDUyNDgxOCIsInMiOiJna0N6LWVObzhSR2pLSklXSE9maUtnIn0.9ddtz7Ha_cor6iHWPyT0ulPj8wIE61FbN1XQeAkePvk,5764524818,"['US', 'New Hampshire', 'Hillsborough County', 'Manchester']",Adzuna::API::Response::Location,"Manchester, Hillsborough County",Fusion Medical Staffing,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
27817.68,-96.495963,2026-06-15T13:57:13Z,27817.68,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764524819?se=gkCz-eNo8RGjKJIWHOfiKg&utm_medium=api&utm_source=abfa41a4&v=7442A30528FBBC64296D6CC60AB557C75F170BF2,"Travel PACU RN Company: Fusion Medical Staffing Location: Facility in Dakota Dunes, South Dakota Job Details Fusion Medical Staffing is seeking a skilled PACU RN for a 13-week travel assignment in Dakota Dunes, South Dakota. As a member of our team, you'll have the opportunity to make a positive impact on the lives of patients while enjoying competitive pay, comprehensive benefits, and the support of a dedicated clinical team. Required Qualifications: One year of recent experience as a PACU RN …",Travel PACU RN,42.514695,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NDUyNDgxOSIsInMiOiJna0N6LWVObzhSR2pLSklXSE9maUtnIn0.WqpTJaE8iUeAbkvGE1yKiISz0yXjwCScgzX_qJxaw6E,5764524819,"['US', 'South Dakota', 'Union County', 'North Sioux City']",Adzuna::API::Response::Location,"North Sioux City, Union County",Fusion Medical Staffing,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
38621.02,-105.951075,2026-06-15T13:57:12Z,38621.02,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764524810?se=gkCz-eNo8RGjKJIWHOfiKg&utm_medium=api&utm_source=abfa41a4&v=0C960EC99B2DBB5E5B3683441BC5F294CA5C92F1,"Travel ER RN Company: Fusion Medical Staffing Location: Facility in Santa Fe, New Mexico Job Details Fusion Medical Staffing is seeking a skilled ER RN for a 13-week travel assignment in Santa Fe, New Mexico. As a member of our team, you'll have the opportunity to make a positive impact on the lives of patients while enjoying competitive pay, comprehensive benefits, and the support of a dedicated clinical team. Required Qualifications: One year of recent experience as an ER RN Valid RN license …",Travel ER RN,35.653389,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NDUyNDgxMCIsInMiOiJna0N6LWVObzhSR2pLSklXSE9maUtnIn0.0E2_ru1dukxTgizszec1m48yvlynkWax226XinztJyw,5764524810,"['US', 'New Mexico', 'Santa Fe County', 'La Cienga']",Adzuna::API::Response::Location,"La Cienga, Santa Fe County",Fusion Medical Staffing,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
41387.12,-70.85328,2026-06-15T13:57:12Z,41387.12,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764524809?se=gkCz-eNo8RGjKJIWHOfiKg&utm_medium=api&utm_source=abfa41a4&v=68E1E5D99AA5384EA453C18BD9E6817FE7D852FD,"Travel ER RN Company: Fusion Medical Staffing Location: Facility in Beverly, Massachusetts Job Details Fusion Medical Staffing is seeking a skilled ER RN for a 8-week travel assignment in Beverly, Massachusetts. As a member of our team, you'll have the opportunity to make a positive impact on the lives of patients while enjoying competitive pay, comprehensive benefits, and the support of a dedicated clinical team. Required Qualifications: One year of recent experience as an ER RN Valid RN licen…",Travel ER RN,42.56646,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NDUyNDgwOSIsInMiOiJna0N6LWVObzhSR2pLSklXSE9maUtnIn0.MsIN5e84n0JAT-e7AXlvseBJdA7wmw1Q7-Py8gdO_PI,5764524809,"['US', 'Massachusetts', 'Essex County', 'Beverly']",Adzuna::API::Response::Location,"Beverly, Essex County",Fusion Medical Staffing,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
33287.21,-122.242296,2026-06-15T13:57:11Z,33287.21,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764524806?se=gkCz-eNo8RGjKJIWHOfiKg&utm_medium=api&utm_source=abfa41a4&v=53C927247DA40D324C15DCB5CB9966F2226CA253,"Travel ER RN Company: Fusion Medical Staffing Location: Facility in Red Bluff, California Job Details Fusion Medical Staffing is seeking a skilled ER RN for a 13-week travel assignment in Red Bluff, California. As a member of our team, you'll have the opportunity to make a positive impact on the lives of patients while enjoying competitive pay, comprehensive benefits, and the support of a dedicated clinical team. Required Qualifications: One year of recent experience as an ER RN Valid RN licens…",Travel ER RN,40.177719,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NDUyNDgwNiIsInMiOiJna0N6LWVObzhSR2pLSklXSE9maUtnIn0.OtGJKREb_5qu5o3XTNERY83zf40nSfEW5RYfknY7z3s,5764524806,"['US', 'California', 'Tehama County', 'Red Bluff']",Adzuna::API::Response::Location,"Red Bluff, Tehama County",Fusion Medical Staffing,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
38203.12,-76.62372,2026-06-15T13:57:11Z,38203.12,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764524808?se=gkCz-eNo8RGjKJIWHOfiKg&utm_medium=api&utm_source=abfa41a4&v=C022EA89C51C179FEB00094F17CC786AF0F1E9C9,"Travel ER RN Company: Fusion Medical Staffing Location: Facility in Baltimore, Maryland Job Details Fusion Medical Staffing is seeking a skilled ER RN for a 13-week travel assignment in Baltimore, Maryland. As a member of our team, you'll have the opportunity to make a positive impact on the lives of patients while enjoying competitive pay, comprehensive benefits, and the support of a dedicated clinical team. Required Qualifications: One year of recent experience as an ER RN Valid RN license in…",Travel ER RN,39.29592,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ2tDei1lTm84UkdqS0pJV0hPZmlLZyIsImkiOiI1NzY0NTI0ODA4In0.MHhO6n5ohkZWu2_ti8sbbPWJHTQtZhCC0OfknFyMYnk,5764524808,"['US', 'Maryland', 'Baltimore County', 'Baltimore']",Adzuna::API::Response::Location,"Baltimore, Baltimore County",Fusion Medical Staffing,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
39779.4,-106.38981,2026-06-15T13:57:11Z,39779.4,1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5764524807?se=gkCz-eNo8RGjKJIWHOfiKg&utm_medium=api&utm_source=abfa41a4&v=793FB93637AD921B0E4A7EF4E5C2CB047274D05E,"Travel ER RN Company: Fusion Medical Staffing Location: Facility in Kremmling, Colorado Job Details Fusion Medical Staffing is seeking a skilled ER RN for a 12-week travel assignment in Kremmling, Colorado. As a member of our team, you'll have the opportunity to make a positive impact on the lives of patients while enjoying competitive pay, comprehensive benefits, and the support of a dedicated clinical team. Required Qualifications: One year of recent experience as an ER RN Valid RN license in…",Travel ER RN,40.068502,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NDUyNDgwNyIsInMiOiJna0N6LWVObzhSR2pLSklXSE9maUtnIn0.DD8v6vpfP2I2UYYTH8HUIAkTPTGdOI31oSSbnh5dBrA,5764524807,"['US', 'Colorado', 'Grand County', 'Kremmling']",Adzuna::API::Response::Location,"Kremmling, Grand County",Fusion Medical Staffing,Adzuna::API::Response::Company,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
