__CLASS__,latitude,id,adref,title,description,contract_time,salary_is_predicted,salary_min,longitude,redirect_url,salary_max,created,company.__CLASS__,company.display_name,category.label,category.tag,category.__CLASS__,location.__CLASS__,location.area,location.display_name,contract_type
Adzuna::API::Response::Job,26.623549,5897187223,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NzE4NzIyMyIsInMiOiJmcUpialVDNDhSR0NQSmhtTjgyVm1nIn0.gXRRwA_JtypJzcJOxHHUnn7KpSR11u0SpP0vO_QrS18,Armed Driver Guard,"With a network of nearly 200 branches, Loomis armored transportation, cash management centers, and cash inventory vaults keep cash flowing throughout financial institutions and retail businesses across the US. Loomis prides itself on providing employees with opportunities for career advancement and job satisfaction. In fact, many of our company’s managers, vice presidents, and corporate executives started out in the branches as driver/guards and tellers. Our work can be challenging, but the tho…",full_time,1,40442.84,-81.877067,https://www.adzuna.com/land/ad/5897187223?se=fqJbjUC48RGCPJhmN82Vmg&utm_medium=api&utm_source=abfa41a4&v=261DDDC9B61DB658C1C30F963CE2A0AF6A31E320,40442.84,2026-09-24T13:47:35Z,Adzuna::API::Response::Company,"Loomis Armored US, LLC. and Loomis International ",Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Florida', 'Lee County', 'Fort Myers']","Fort Myers, Lee County",
Adzuna::API::Response::Job,39.540067,5897187227,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZnFKYmpVQzQ4UkdDUEpobU44MlZtZyIsImkiOiI1ODk3MTg3MjI3In0.KsuPurorkU0wz6GXX8N1eG5QaaK1Ngt0oIAMglEI1l8,Registered Nurse -Intensive Care Unit- ICU - Night - Travel,"Travel ICU RN Company: Fusion Medical Staffing Facility in Lake Havasu City, AZ Job Details Fusion Medical Staffing is seeking a ICU RN for a 13-week travel assignment in Lake Havasu City, AZ. One year of recent experience as an ICU RN Valid RN license in compliance with state regulations Critical Care Registered Nurse (CCRN) certification Summary: The ICU Registered Nurse is responsible for providing comprehensive, critical care to patients in the intensive care unit. This role encompasses ass…",,1,46561.95,-82.407099,https://www.adzuna.com/land/ad/5897187227?se=fqJbjUC48RGCPJhmN82Vmg&utm_medium=api&utm_source=abfa41a4&v=2FFA4FCD0829E2A7D2654E2D4C85297142625B20,46561.95,2026-09-24T13:47:35Z,Adzuna::API::Response::Company,Fusion Medical Staffing,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Ohio', 'Hocking County', 'Logan']","Logan, Hocking County",
Adzuna::API::Response::Job,29.3787,5897187207,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZnFKYmpVQzQ4UkdDUEpobU44MlZtZyIsImkiOiI1ODk3MTg3MjA3In0.1IGf9fqkZxgMGlB5Q2yRQnIQA3GNPyr2qtWnqBe4y-o,Oral & Maxillofacial Surgery,"Job Description & Requirements Oral & Maxillofacial Surgery StartDate: ASAP Pay Rate: $450000.00 - $550000.00 The University of Texas Medical Branch (UTMB) seeks an Oral and Maxillofacial Surgeon to join its expanding Division of Oral and Maxillofacial Surgery in Galveston, Texas. This academic faculty opportunity offers the ideal combination of surgical complexity, protected scholarly activity, resident education, and long-term career advancement. Faculty benefit from a clear academic promotio…",,1,40861.86,-94.885642,https://www.adzuna.com/land/ad/5897187207?se=fqJbjUC48RGCPJhmN82Vmg&utm_medium=api&utm_source=abfa41a4&v=9BF18545AFCA59A615788B948A65225FC67E947F,40861.86,2026-09-24T13:47:35Z,Adzuna::API::Response::Company,AMN Healthcare,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Texas', 'Galveston County', 'Texas City']","Texas City, Galveston County",contract
Adzuna::API::Response::Job,37.428272,5897187218,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NzE4NzIxOCIsInMiOiJmcUpialVDNDhSR0NQSmhtTjgyVm1nIn0.4hh8xNWZmwndOpRM0FDlgAtoyZKOUVXadCPsYDg92ws,Registered Nurse -Intensive Care Unit- ICU - Night - Travel,"Travel ICU RN Company: Fusion Medical Staffing Facility in Lake Havasu City, AZ Job Details Fusion Medical Staffing is seeking a ICU RN for a 13-week travel assignment in Lake Havasu City, AZ. One year of recent experience as an ICU RN Valid RN license in compliance with state regulations Critical Care Registered Nurse (CCRN) certification Summary: The ICU Registered Nurse is responsible for providing comprehensive, critical care to patients in the intensive care unit. This role encompasses ass…",,1,51431.95,-121.906624,https://www.adzuna.com/land/ad/5897187218?se=fqJbjUC48RGCPJhmN82Vmg&utm_medium=api&utm_source=abfa41a4&v=544E629B368C0F5DE68A71F5925897754089EE70,51431.95,2026-09-24T13:47:35Z,Adzuna::API::Response::Company,Fusion Medical Staffing,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'California', 'Santa Clara County', 'Milpitas']","Milpitas, Santa Clara County",
Adzuna::API::Response::Job,18.362063,5897187208,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZnFKYmpVQzQ4UkdDUEpobU44MlZtZyIsImkiOiI1ODk3MTg3MjA4In0.sZXpBYo1Ef73NRSkofjIM0_ig7p97Ha9z9bPps7n13I,Cybersecurity - Data Protection and Privacy - Senior - Consulting - Location OPEN,"Location: Anywhere in Country At EY, we’re all in to shape your future with confidence. We’ll help you succeed in a globally connected powerhouse of diverse teams and take your career wherever you want it to go. Join EY and help to build a better working world. Cyber threats, social media, massive data storage, privacy requirements and continuity of the business as usual require heavy information security measures. As an information security specialist, you will lead the implementation of secur…",,1,150335.36,-66.567142,https://www.adzuna.com/land/ad/5897187208?se=fqJbjUC48RGCPJhmN82Vmg&utm_medium=api&utm_source=abfa41a4&v=56C8277126014DEE7748CD59B58AF7853305B5EF,150335.36,2026-09-24T13:47:35Z,Adzuna::API::Response::Company,EY,IT Jobs,it-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Florida', 'Florida']",Florida,
Adzuna::API::Response::Job,37.916133,5897187230,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NzE4NzIzMCIsInMiOiJmcUpialVDNDhSR0NQSmhtTjgyVm1nIn0.rogTGbwiApnsOOZMpwqZangh9O6nuFtWtFjgwH_UzuQ,Travel ICU RN,"Travel ICU RN Company: Fusion Medical Staffing Location: Facility in Lake Havasu City, AZ Job Details Fusion Medical Staffing is seeking a ICU RN for a 13-week travel assignment in Lake Havasu City, AZ. As a member of our team, you'll have the opportunity to make a positive impact on the lives of patients while enjoying competitive pay, comprehensive benefits, and the support of a dedicated clinical team. Required Qualifications: One year of recent experience as an ICU RN Valid RN license in co…",,1,20774.3,-122.310765,https://www.adzuna.com/land/ad/5897187230?se=fqJbjUC48RGCPJhmN82Vmg&utm_medium=api&utm_source=abfa41a4&v=AF013C74477E35E7BC2FF685C9FA0F6338422004,20774.3,2026-09-24T13:47:35Z,Adzuna::API::Response::Company,Fusion Medical Staffing,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'California', 'Contra Costa County', 'El Cerrito']","El Cerrito, Contra Costa County",
Adzuna::API::Response::Job,30.43937,5897187206,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZnFKYmpVQzQ4UkdDUEpobU44MlZtZyIsImkiOiI1ODk3MTg3MjA2In0.ukfokF0bePSHXJzH6dKuZLynM1LDQmmYNIVPruXaju0,"Food and Beverage , Food Service, Starbucks, Deli, Bakery (T2495)","Starting Hourly Rate / Salario por Hora Inicial: $17.00 USD per hour ALL ABOUT TARGET Working at Target means helping all families discover the joy of everyday life. We bring that vision to life through our values and culture. Learn more about Target here. ALL ABOUT FOOD & BEVERAGE The Food & Beverage team enables a consistent experience for our guests by ensuring product is fresh, in stock, available and accurately priced and signed on the sales floor. They are experts of operations, process a…",,1,45392.17,-97.620004,https://www.adzuna.com/land/ad/5897187206?se=fqJbjUC48RGCPJhmN82Vmg&utm_medium=api&utm_source=abfa41a4&v=3871587D6271BC9E373AF05CD9A019D77D2CABAB,45392.17,2026-09-24T13:47:35Z,Adzuna::API::Response::Company,Target,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Texas', 'Travis County', 'Pflugerville']","Pflugerville, Travis County",contract
Adzuna::API::Response::Job,39.101454,5897187177,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NzE4NzE3NyIsInMiOiJmcUpialVDNDhSR0NQSmhtTjgyVm1nIn0.MTaJlTvjE7eHROT-tfh4hmATgFnoA0bTrGQ2ZwfqO3Y,"Hallmark Merchandiser (part-time) Cincinnati, OH 45248","To learn more about this role, watch our merchandisers in action. JOB OVERVIEW As a Merchandiser, you'll have the opportunity to work independently to showcase your organization and time management skills, your ability to establish retailer relationships, while being the face of Hallmark. You will collaborate with local store teams to optimize product placement and maintain inventory levels as well as support fellow team members with seasonal resets and installations, when needed. On occasion y…",part_time,1,27345.02,-84.51246,https://www.adzuna.com/land/ad/5897187177?se=fqJbjUC48RGCPJhmN82Vmg&utm_medium=api&utm_source=abfa41a4&v=40C47AAE495505D5B0E8B1C602F6507370DF0126,27345.02,2026-09-24T13:47:34Z,Adzuna::API::Response::Company,Hallmark Cards,Part time Jobs,part-time-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Ohio', 'Hamilton County', 'Cincinnati', 'Cincinnati Airport']","Cincinnati Airport, Cincinnati",
Adzuna::API::Response::Job,35.01005,5897187192,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZnFKYmpVQzQ4UkdDUEpobU44MlZtZyIsImkiOiI1ODk3MTg3MTkyIn0.ngzkF6eeHAJidQWv6VoZ8A9dhy3Kkj2Sx2nhcxpZNJQ,Security Architect,"At Old Dominion, we don't just move freight—we help businesses keep their promises. As one of the nation's leading LTL carriers, we've earned our reputation by putting people first, delivering premium service, and staying true to the values that have guided us for more than 90 years. Our PROMISES values shape how we work, our family culture shapes how we treat one another, and our commitment to being the Best in the Game drives everything we do. If you're looking for more than just a job, you'l…",full_time,1,122352.62,-106.67808,https://www.adzuna.com/land/ad/5897187192?se=fqJbjUC48RGCPJhmN82Vmg&utm_medium=api&utm_source=abfa41a4&v=72279E767AA414830A44C197B74806147389674C,122352.62,2026-09-24T13:47:34Z,Adzuna::API::Response::Company,Old Dominion Freight Line,IT Jobs,it-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'New Mexico', 'Bernalillo County', 'Albuquerque', 'South Valley']","South Valley, Albuquerque",
Adzuna::API::Response::Job,42.125093,5897187185,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZnFKYmpVQzQ4UkdDUEpobU44MlZtZyIsImkiOiI1ODk3MTg3MTg1In0.WkJ3TfCKU3REoV6g_t005BZFw8WrwpPjGL5e8ZnuOz4,Security Architect,"At Old Dominion, we don't just move freight—we help businesses keep their promises. As one of the nation's leading LTL carriers, we've earned our reputation by putting people first, delivering premium service, and staying true to the values that have guided us for more than 90 years. Our PROMISES values shape how we work, our family culture shapes how we treat one another, and our commitment to being the Best in the Game drives everything we do. If you're looking for more than just a job, you'l…",full_time,1,126048.37,-72.749538,https://www.adzuna.com/land/ad/5897187185?se=fqJbjUC48RGCPJhmN82Vmg&utm_medium=api&utm_source=abfa41a4&v=5BA119AF1B38682D4676B3EB3B9F9313EA7D8EEB,126048.37,2026-09-24T13:47:34Z,Adzuna::API::Response::Company,Old Dominion Freight Line,IT Jobs,it-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Massachusetts', 'Hampden County', 'Westfield']","Westfield, Hampden County",
Adzuna::API::Response::Job,41.75799,5897187200,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NzE4NzIwMCIsInMiOiJmcUpialVDNDhSR0NQSmhtTjgyVm1nIn0.NeSNk0zQUddKRR8K1_5SxPWwYeqbhVyppeUopcZWAmw,"Operations Manager, Warehouse","Operations Manager, Warehouse SHIFT: Thursday to Sunday (NIGHTS) What is Factor? We believe that health and wellness starts with food and what you put into your body. Our goal is to help our customers achieve their health and wellness goals. We focus on being physically fit and healthy with nutritious, purposeful eating. We want to help real people achieve real results without sacrificing time and energy trying to sort through the overwhelming amount of information. We use the freshest, highest…",,1,68961.13,-88.294768,https://www.adzuna.com/land/ad/5897187200?se=fqJbjUC48RGCPJhmN82Vmg&utm_medium=api&utm_source=abfa41a4&v=E27C0F57E97660BB2BD1B549D165936460487304,68961.13,2026-09-24T13:47:34Z,Adzuna::API::Response::Company,HelloFresh,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Illinois', 'Kane County', 'Aurora']","Aurora, Kane County",
Adzuna::API::Response::Job,18.362063,5897187180,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NzE4NzE4MCIsInMiOiJmcUpialVDNDhSR0NQSmhtTjgyVm1nIn0.jQbQmMRN3YjlAly5AyXwbUVJzuO9V7CR92svdgtYycI,Tax Senior - Indirect Tax - Sales and Use Lookback Review HDG2019,"Location: Anywhere in Country At EY, we’re all in to shape your future with confidence. We’ll help you succeed in a globally connected powerhouse of diverse teams and take your career wherever you want it to go. Join EY and help to build a better working world. Will you shape the future or will the future shape you? The opportunity Step into a pivotal role where you will advise on indirect tax regulatory changes and support compliance and reporting needs for both public and private entities. Yo…",,1,119889.58,-66.567142,https://www.adzuna.com/land/ad/5897187180?se=fqJbjUC48RGCPJhmN82Vmg&utm_medium=api&utm_source=abfa41a4&v=4EBBB15D64F26498410B9C505EAC9FA415202148,119889.58,2026-09-24T13:47:34Z,Adzuna::API::Response::Company,EY,Accounting & Finance Jobs,accounting-finance-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Florida', 'Florida']",Florida,
Adzuna::API::Response::Job,33.154117,5897187176,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NzE4NzE3NiIsInMiOiJmcUpialVDNDhSR0NQSmhtTjgyVm1nIn0.SNGQPbuRq4HbinaTQjQF0UazvKO1-OwCRyemN4Ijifk,"Territory Retail Lead - Austin, TX (E)","WE ARE LOOKING FOR GREAT PEOPLE TO JOIN OUR TEAM- just like you! Our associates have a lot in common. They have great interpersonal skills, enjoy working independently, are self-motivated, and have a relentless drive. Did we mention that while they are working hard, they also like to have fun? We offer flexible hours, competitive pay, and great benefits for both full and part-time associates. If this sounds like a good fit for you, come join our team! The majority of responsibility for the Terr…",part_time,1,48944.67,-96.760106,https://www.adzuna.com/land/ad/5897187176?se=fqJbjUC48RGCPJhmN82Vmg&utm_medium=api&utm_source=abfa41a4&v=67F017691DC899BAA5BEE6106CE717EB172339E9,48944.67,2026-09-24T13:47:34Z,Adzuna::API::Response::Company,Anderson Merchandisers,Sales Jobs,sales-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Texas', 'Collin County', 'Frisco']","Frisco, Collin County",
Adzuna::API::Response::Job,37.579354,5897187196,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NzE4NzE5NiIsInMiOiJmcUpialVDNDhSR0NQSmhtTjgyVm1nIn0.5zmYYUTYM7qBO2-L2bbzj9bghOEC9rJT0jGruq5XYyY,Tax Senior - Indirect Tax - Sales and Use Lookback Review HDG2019,"Location: Anywhere in Country At EY, we’re all in to shape your future with confidence. We’ll help you succeed in a globally connected powerhouse of diverse teams and take your career wherever you want it to go. Join EY and help to build a better working world. Will you shape the future or will the future shape you? The opportunity Step into a pivotal role where you will advise on indirect tax regulatory changes and support compliance and reporting needs for both public and private entities. Yo…",,1,131938.42,-122.316421,https://www.adzuna.com/land/ad/5897187196?se=fqJbjUC48RGCPJhmN82Vmg&utm_medium=api&utm_source=abfa41a4&v=4A721218237F0C4A1F5863888E9B9A38960DD32D,131938.42,2026-09-24T13:47:34Z,Adzuna::API::Response::Company,EY,Accounting & Finance Jobs,accounting-finance-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'California', 'San Mateo County', 'San Mateo']","San Mateo, San Mateo County",
Adzuna::API::Response::Job,40.646062,5897187166,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5NzE4NzE2NiIsInMiOiJmcUpialVDNDhSR0NQSmhtTjgyVm1nIn0.LDe2-nWB6G7WhvnHDucTt7XfnVY9d1KHoHDm99RBw7A,In-House Sales Executive - Sunrise Lodge,"We're seeking polished and dynamic salespeople with previous timeshare sales experience to join our highly-successful in-house sales team at our beautiful Sunrise Lodge in Park City. Nestled in the mountainside village of Canyons Resort, Sunrise Lodge offers year-round enjoyment for our owners and guests. With a heated pool, onsite ski valet, cozy accommodations, and a complimentary shuttle to Park City’s shops and restaurants, it’s both an exceptional vacation destination and an exciting oppor…",,1,41225.88,-111.497973,https://www.adzuna.com/land/ad/5897187166?se=fqJbjUC48RGCPJhmN82Vmg&utm_medium=api&utm_source=abfa41a4&v=A1EDC2D247DF8371642654E8C3862E980C971985,41225.88,2026-09-24T13:47:33Z,Adzuna::API::Response::Company,Hilton Grand Vacations,Hospitality & Catering Jobs,hospitality-catering-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Location,"['US', 'Utah', 'Summit County', 'Park City']","Park City, Summit County",
