salary_min,salary_is_predicted,latitude,description,adref,redirect_url,__CLASS__,longitude,created,contract_time,salary_max,id,title,company.__CLASS__,company.display_name,location.__CLASS__,location.area,location.display_name,category.label,category.__CLASS__,category.tag,contract_type
97008.09,1,,"Job Description Accounts Payable Manager \n $80,000–$90,000  10% Bonus \n My client is looking for an experienced Accounts Payable Manager to lead a high-volume AP team. If you enjoy developing people, improving processes, and driving operational excellence, this could be a great next step in your career. \n \n What's in It for You? \n \n Bonus  car allowance \n Work life balance. Little to no overtime! \n Comprehensive medical, dental, and vision benefits \n Opportunity to lead a growing team …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZXZuc1ZRS3U4UkctRkx4X1lmSVhLUSIsImkiOiI1ODc5OTk4NTQ2In0.IXNA1pavbA8WqdIU83A_xeGOG_1l0wR8UvNsnRawvtA,https://www.adzuna.com/land/ad/5879998546?se=evnsVQKu8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=4548A2008EF417CC71C91EA24923F10E9B52BBC5,Adzuna::API::Response::Job,,2026-09-11T12:49:32Z,,97008.09,5879998546,AP Manager,Adzuna::API::Response::Company,CFS,Adzuna::API::Response::Location,"['US', 'Texas', 'Harris County', 'Houston']","Houston, Harris County",Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,
157757.58,1,42.916946,"Job Description \n Accounting Manager \n Salary: $100,000-$120,000 Why This Opportunity Stands Out:\n \n Join a stable and growing organization with a strong leadership team and positive culture \n Highly visible role with direct impact on financial operations and business performance \n Opportunity to lead and develop an accounting team \n Partner closely with executive leadership on strategic initiatives \n Mix of hands-on accounting and leadership responsibilities \n Clear path for professio…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZXZuc1ZRS3U4UkctRkx4X1lmSVhLUSIsImkiOiI1ODc5OTk4NTM4In0.KUSKIfKfH7SCkreShoCyZfpPoUL-9NDy0IcKvqNkt0s,https://www.adzuna.com/land/ad/5879998538?se=evnsVQKu8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=790BA90ACDFA24A2A4B30E90A0EE202FADA0490E,Adzuna::API::Response::Job,-89.217894,2026-09-11T12:49:32Z,,157757.58,5879998538,Accounting Manager,Adzuna::API::Response::Company,CFS,Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Dane County', 'Stoughton']","Stoughton, Dane County",Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,
140114.33,1,44.983654,"Job Description \n Senior Accountant\n Salary: $90,000–$110,000 Why This Opportunity Stands Out\n Join a global, publicly traded industry leader where you’ll have meaningful ownership, strong visibility across the organization, and opportunities to grow your career. \n \n Own the monthly close and reporting process for the North American business. \n Gain broad exposure to North American and corporate accounting while partnering with leaders and stakeholders across the organization. \n Build ex…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3OTk5ODU0NSIsInMiOiJldm5zVlFLdThSRy1GTHhfWWZJWEtRIn0.jVAb1ZOP4epHl2V1tL0FWd3_yipcTI86tb3IBqnnPG4,https://www.adzuna.com/land/ad/5879998545?se=evnsVQKu8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=DAFC0F7C0B75D31FF462E90535A0FB50DC55FCBC,Adzuna::API::Response::Job,-93.269357,2026-09-11T12:49:32Z,,140114.33,5879998545,Corporate Senior Accountant - Public Company,Adzuna::API::Response::Company,CFS,Adzuna::API::Response::Location,"['US', 'Minnesota', 'Hennepin County', 'Minneapolis']","Minneapolis, Hennepin County",Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,
86431.0,1,,"Job Description Corporate Accountant\n Salary: $90,000 - $100,000  bonus Why This Opportunity Stands Out:\n \n Partner directly with the Controller and Accounting leadership team on key financial initiatives. \n • Gain visibility across the organization through collaboration with multiple departments. \n • Play an active role in improving accounting processes, controls, and automation efforts. \n • Build expertise in financial reporting, audit support, and corporate accounting operations. \n • …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3OTk5ODU0MiIsInMiOiJldm5zVlFLdThSRy1GTHhfWWZJWEtRIn0.jL2IYqqo6NYarCdEDzCoopCGRdl-0cci967lv4t78r4,https://www.adzuna.com/land/ad/5879998542?se=evnsVQKu8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=0EC78637D6F47398331F56886757926E9898CE04,Adzuna::API::Response::Job,,2026-09-11T12:49:32Z,,86431.0,5879998542,Corporate Accountant,Adzuna::API::Response::Company,CFS,Adzuna::API::Response::Location,"['US', 'Texas', 'Harris County', 'Houston']","Houston, Harris County",Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,
187499.77,1,42.400469,"Job Description Position: Controller Location: Waltham, MA Salary: $135,000 - $165,000 Schedule: 4 days/week in office \n \n Highlights of the Controller Opportunity \n \n The Company: A well-established professional services organization with a collaborative culture, long-tenured employees, and a strong reputation in its industry. \n The Transition: The current Controller is retiring after more than 20 years with the organization. The incoming Controller will receive approximately five months …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZXZuc1ZRS3U4UkctRkx4X1lmSVhLUSIsImkiOiI1ODc5OTk4NTU4In0.b0mIpSP2D9yS5gRexqFHRtcfKNu2kUmPVn-w12DYFqg,https://www.adzuna.com/details/5879998558?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,-71.257723,2026-09-11T12:49:32Z,,187499.77,5879998558,Controller Opportunity,Adzuna::API::Response::Company,CFS,Adzuna::API::Response::Location,"['US', 'Massachusetts', 'Middlesex County', 'Waltham']","Waltham, Middlesex County",Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,
28740.31,1,34.203068,"Job Description Payrates & Weekend Differentials ($1.00 differential Sat & Sun): \n \n 1st Shift Monday-Friday: $16.90 Sat & Sun: $17.90 \n 2nd Shift Mon-Fri: $16.90 Sat &Sun: $17.90 \n 3rd Shift Mon-Fri: $17.00 Sat & Sun: $18.00 \n \n Job Overview \n We are looking for detail-oriented and reliable associates to join our Returns (RMA) team. As an RMA Package Sorter, you will be responsible for sorting customer return packages, identifying shipments that are “customer paid” vs. “return to sender…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZXZuc1ZRS3U4UkctRkx4X1lmSVhLUSIsImkiOiI1ODc5OTk4NTI5In0.JRuf73ueCrOPQ7mk6wlXjzq6BtaW-PN07FWMicQCB8g,https://www.adzuna.com/details/5879998529?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,-118.329504,2026-09-11T12:49:31Z,,28740.31,5879998529,VAS Quality & Compliance,Adzuna::API::Response::Company,Employbridge,Adzuna::API::Response::Location,"['US', 'California', 'Los Angeles County', 'Starlight Hills']","Starlight Hills, Los Angeles County",Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
41936.0,1,41.843727,"Job Description Job Description Decoration & Assembly Career Concepts is hiring Decoration & Assembly Operators in Warren, PA. This is an excellent opportunity to join a growing manufacturing team with the potential for permanent employment. Responsibilities Load and/or operate assembly equipment according to work instructions, including spin welder, handle welder, swivel lid assembly machines, carton-taping machine, and lid snapper Properly prepare skids of finished product for the staging are…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZXZuc1ZRS3U4UkctRkx4X1lmSVhLUSIsImkiOiI1ODc5OTk4NTMxIn0.yUHrOzFOQXM8w9toLgCzRn1I39WIgxPKVbSXz4dT-Ao,https://www.adzuna.com/land/ad/5879998531?se=evnsVQKu8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=0706313FAF7C881DCB135ABB2DEE9DB3FAD2D03E,Adzuna::API::Response::Job,-79.14405,2026-09-11T12:49:31Z,,41936.0,5879998531,Decoration & Assembly,Adzuna::API::Response::Company,"Career Concepts Staffing Services, Inc.",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Warren County', 'Warren']","Warren, Warren County",Manufacturing Jobs,Adzuna::API::Response::Category,manufacturing-jobs,
60195.33,1,44.956927,"Job Description Job Description Owner Operators Pay yourself FIRST with lightweight freight! Logix isn’t your typical hauler. The freight we carry includes some of the most sensitive and valuable equipment this nation produces. That’s why drivers play such an important role here. And that’s why the entire Logix organization works by one guiding principle: nothing is more important than supporting our drivers. Our drivers care for our customers, we care for our drivers, its that simple. BENEFITS…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3OTk5ODUyMiIsInMiOiJldm5zVlFLdThSRy1GTHhfWWZJWEtRIn0.XhQxalJl5DdFOtLZdNOIqy9pGDgBce8cALN7Vpl_NJY,https://www.adzuna.com/land/ad/5879998522?se=evnsVQKu8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=8F71399E72AF0A2E496DE3FEFCA16C03B6E4BAD2,Adzuna::API::Response::Job,-89.714022,2026-09-11T12:49:30Z,,60195.33,5879998522,CDL A Owner Operator,Adzuna::API::Response::Company,Logix Transportation,Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Marathon County', 'Wausau']","Wausau, Marathon County",Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
54906.25,1,35.196639,"Job Description Job Description Description: JOB SUMMARY The Financial Counselor serves as a key point of contact for patients regarding financial responsibility and payment options across multiple surgical specialties. This role provides accurate and timely cost estimates for office visits, procedures, imaging, injections, and surgical services, and educates patients on insurance benefits, out-of-pocket costs, and available payment solutions. The Financial Counselor works closely with clinical…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZXZuc1ZRS3U4UkctRkx4X1lmSVhLUSIsImkiOiI1ODc5OTk4NTI2In0.2FYqYOe8gVvz62qmcKBxVDBO0N5PE1LV657vO3bAhNk,https://www.adzuna.com/land/ad/5879998526?se=evnsVQKu8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=F24BA46425309A6C9715366983F54D98CBB155F5,Adzuna::API::Response::Job,-79.46662,2026-09-11T12:49:30Z,,54906.25,5879998526,Financial Counselor,Adzuna::API::Response::Company,Pinehurst Surgical Clinic PA,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Moore County', 'Pinehurst']","Pinehurst, Moore County",Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,
32680.73,1,43.11528,"Job Description Job Description Description: Monday–Thursday | Four 10-Hour Shifts | Three-Day Weekend Every Week! Starting at $21.50/hour Looking for a full-time career with competitive pay, a four-day workweek, and a three-day weekend every week? Frank Beverage Group is hiring a 1st Shift Warehouse Associate in Middleton! Join the Frank Beverage Group Family of Companies! Frank Beverage Group is a family-owned and operated beer, wine and spirits distributor who stands for quality, excellence …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZXZuc1ZRS3U4UkctRkx4X1lmSVhLUSIsImkiOiI1ODc5OTk4NTI1In0.1ll826BksJoldFx1kM70slVYwiTdiUb9WyOekvdwDDw,https://www.adzuna.com/land/ad/5879998525?se=evnsVQKu8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=9489D04E30DDD7BEA1ADAC961F5B946874B9137B,Adzuna::API::Response::Job,-89.52492,2026-09-11T12:49:30Z,,32680.73,5879998525,Warehouse Associate - 1st Shift - Madison Area,Adzuna::API::Response::Company,Frank Liquor Company Inc.,Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Dane County', 'Middleton']","Middleton, Dane County",Logistics & Warehouse Jobs,Adzuna::API::Response::Category,logistics-warehouse-jobs,
38828.32,1,39.869279,"Job Description Edge Projects is hiring remote, part-time independent contractors in Pennsylvania, Michigan, and West Virginia. \n You'll follow clear steps to test how online promotions work on real platforms, then record what you find. It's flexible online work you fit around your week. Full training provided. \n What you'll do: \n \n Follow step-by-step instructions for each assigned task \n Complete each task accurately on your own schedule \n Record and report your results through our plat…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZXZuc1ZRS3U4UkctRkx4X1lmSVhLUSIsImkiOiI1ODc5OTk4NTE1In0.g_FCYxLkz-NoBT9EeJKqhWYGGFBt_QUlAym5TOXhLgs,https://www.adzuna.com/land/ad/5879998515?se=evnsVQKu8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=4945A10FE26FDBD4611BF3360B39F19B722F1096,Adzuna::API::Response::Job,-75.382414,2026-09-11T12:49:29Z,,38828.32,5879998515,Online Promotions Tester - Part-Time,Adzuna::API::Response::Company,Edge Projects,Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Delaware County', 'Brookhaven']","Brookhaven, Delaware County",Part time Jobs,Adzuna::API::Response::Category,part-time-jobs,
41132.34,1,28.4946,"Job Description Our promise to you: \n \n Joining AdventHealth is about being part of something bigger. It’s about belonging to a community that believes in the wholeness of each person, and serves to uplift others in body, mind and spirit. AdventHealth is a place where you can thrive professionally, and grow spiritually, by Extending the Healing Ministry of Christ. Where you will be valued for who you are and the unique experiences you bring to our purpose-minded team. All while understanding …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3OTk5ODUxOSIsInMiOiJldm5zVlFLdThSRy1GTHhfWWZJWEtRIn0.Y3VXBHt5Uqy-iThNipzmVrZWHLjgcswWSE4Q-nuaJno,https://www.adzuna.com/land/ad/5879998519?se=evnsVQKu8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=75794544FD82FD32B186EDDE69EB1A776DB41E63,Adzuna::API::Response::Job,-81.29046,2026-09-11T12:49:29Z,,41132.34,5879998519,RN Registered Nurse Medsurge and Telemetry Nights Sign on available,Adzuna::API::Response::Company,AdventHealth East Orlando,Adzuna::API::Response::Location,"['US', 'Florida', 'Orange County', 'Azalea Park']","Azalea Park, Orange County",Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,
65804.55,1,36.561988,"Job Description \n \n \n HIRING CDL-A COMPANY DRIVERS in SMYRNA, TN\n \n \n Local & Regional Driving Jobs\n \n \n \n \n Local pay - up to $1,500/week Regional pay - up to $1,850/week \n Multiple Home Times Available to Fit Your Schedule \n Company Paid Life Insurance & 401(k) \n $1,000 Referral Bonus to the Driver and The Referred Driver \n \n \n \n \n Company Driver Benefits\n \n \n \n Smyrna, TN - Local - Home Daily \n 1st shift - $26/hr \n 2nd shift - $28/hr \n No-Touch, Drop & Hook Freight!…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZXZuc1ZRS3U4UkctRkx4X1lmSVhLUSIsImkiOiI1ODc5OTk4NTE0In0.YMo47qGqqGGxpPgRrW46bUGmmnlZUtjiu2hMVyXAvbI,https://www.adzuna.com/land/ad/5879998514?se=evnsVQKu8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=E750C05DF2AB4731E5AFE25CF534B5738D8687B5,Adzuna::API::Response::Job,-86.248044,2026-09-11T12:49:29Z,,65804.55,5879998514,CDL A Truck Driver,Adzuna::API::Response::Company,Venture Express,Adzuna::API::Response::Location,"['US', 'Tennessee', 'Sumner County', 'Westmoreland']","Westmoreland, Sumner County",Travel Jobs,Adzuna::API::Response::Category,travel-jobs,
60617.02,1,37.800078,"Job Description Overview: \n Toscalito Tire & Automotive, \n Your one-stop, on-the-spot auto service headquarters, for a complete line of quality tires and auto services. For over 45 years, we have provided the San Francisco and North Bay area with the latest products and unprecedented services for their cars. And for years, our customers have been coming back. From the latest and best in tire technology to the services required to keep your vehicle looking good and running great, Toscalito Tir…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3OTk5ODUwMCIsInMiOiJldm5zVlFLdThSRy1GTHhfWWZJWEtRIn0.306x3J9GDvRrV03KneW-ES1tv2H7xrFltPUZW5V3ZPE,https://www.adzuna.com/land/ad/5879998500?se=evnsVQKu8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=4A455B86C28109CFED2269EABB1A824B111FFCC5,Adzuna::API::Response::Job,-122.434904,2026-09-11T12:49:28Z,,60617.02,5879998500,Senior Automotive Technician,Adzuna::API::Response::Company,Sun Auto Tire and Service,Adzuna::API::Response::Location,"['US', 'California', 'San Francisco', 'Marina District']","Marina District, San Francisco",Domestic help & Cleaning Jobs,Adzuna::API::Response::Category,domestic-help-cleaning-jobs,
200024.25,1,41.707539,"Job Description \n \n Ready to take ownership of a growing organization's finance function while partnering directly with executive leadership? This confidential opportunity offers the chance to make a significant impact, lead a talented team, and help shape the future of a rapidly expanding manufacturing business.\n \n \n \n FINANCE DIRECTOR \n \n \n \n Why This Opportunity Stands Out: \n \n \n Join a growing organization where finance plays a critical role in supporting strategic expansion in…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3OTk5ODQ5NSIsInMiOiJldm5zVlFLdThSRy1GTHhfWWZJWEtRIn0.8bAqZW2x7LMZqoCmxez5O4OW9F4UpeBJXRRPPGMbIjY,https://www.adzuna.com/land/ad/5879998495?se=evnsVQKu8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=001F2B5BA2E60DE650617621C74247ED316FF4D1,Adzuna::API::Response::Job,-86.89503,2026-09-11T12:49:27Z,,200024.25,5879998495,Finance Director,Adzuna::API::Response::Company,CFS,Adzuna::API::Response::Location,"['US', 'Indiana', 'LaPorte County', 'Michigan City']","Michigan City, LaPorte County",Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,
100670.25,1,40.417576,"Job Description Senior Tax Accountant\n \n Salary: $75,000-$105,000 \n Why This Opportunity Stands Out:\n \n • Join a highly respected manufacturing organization with exceptional stability and long-term growth\n \n • Gain visibility across finance, operations, legal, and executive leadership teams\n \n • Opportunity to influence tax planning strategies and business decisions\n \n • Work on a diverse mix of federal, state, local, income, and property tax matters\n \n • Exposure to a sophisticate…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZXZuc1ZRS3U4UkctRkx4X1lmSVhLUSIsImkiOiI1ODc5OTk4NDc2In0.2PAtkF_UcA1V2lwu3iAYpo6Cz4xDwm4n3JlxclMhkjA,https://www.adzuna.com/land/ad/5879998476?se=evnsVQKu8RG-FLx_YfIXKQ&utm_medium=api&utm_source=abfa41a4&v=994F03A948870EF53E59F4FB681AB8AA9157D7F2,Adzuna::API::Response::Job,-86.889766,2026-09-11T12:49:27Z,,100670.25,5879998476,Tax Accountant,Adzuna::API::Response::Company,CFS,Adzuna::API::Response::Location,"['US', 'Indiana', 'Tippecanoe County', 'Lafayette']","Lafayette, Tippecanoe County",Accounting & Finance Jobs,Adzuna::API::Response::Category,accounting-finance-jobs,
