__CLASS__,redirect_url,id,title,latitude,description,created,longitude,adref,salary_max,salary_min,salary_is_predicted,location.display_name,location.area,location.__CLASS__,company.display_name,company.__CLASS__,category.tag,category.__CLASS__,category.label,contract_time,contract_type
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5704533973?se=tET5Xvg78RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=49DE53A60E071E7DFEAEC8597983DEDF7EE469C9,5704533973,CDL A Truck driver-LENEXA Kansas,38.827109,"CDL-A DRIVER Lenexa, KS - Home Daily FirstFleet in Lenexa, Kansas is looking for safety-minded professional drivers with at least one year of tractor-trailer experience. We provide transportation within 250-mile radius for our long-time customer, Flowers Baking Co. HOME DAILY! Position Overview Delivering Bread loads to DC's and stores. This is touch freight. Night positions weekends included (home daily) Full time positions Pay: 0.48-0.50CPM 0.06 per tray (when offloading) $1,100-$1,200 weekly…",2026-04-19T09:21:52Z,-94.789873,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidEVUNVh2Zzc4UkdtUXBaWkEzQzlnUSIsImkiOiI1NzA0NTMzOTczIn0.kDty9XxBGr6PR4C3mgPvlFUQB-qNi8LW2TuL72wG9Eo,62400.0,62400.0,0,"Lenexa, Johnson County","['US', 'Kansas', 'Johnson County', 'Lenexa']",Adzuna::API::Response::Location,FirstFleet Inc,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5704533961?se=tET5Xvg78RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=B3A0E9C29DFF33EF1860600CB3C45ED8AF471D3A,5704533961,CDL A OTR TRUCK DRIVER-$2400 WEEKLY,36.067604,"CDL-A OTR DRIVERS $2400 / WEEK GUARANTEE  40 HOURS OF PTO AFTER 90 DAYS  PAID HOMETIME FirstFleet is a national carrier now hiring OTR Entertainment Trucking positions. Hiring for a US Stadium Tour $2400 per week guarantee. 4 days paid home time after 30 days out Insurance package, and paid home time while on Tour. We are hiring and training immediately for these Driver positions. This is a 30 Month Stadium Tour with an established artist. Requirements: Class A CDL with 1 year verifiable drivin…",2026-04-19T09:21:52Z,-79.756811,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidEVUNVh2Zzc4UkdtUXBaWkEzQzlnUSIsImkiOiI1NzA0NTMzOTYxIn0.mEYsdDzOoqW_kWs96YMY73gnSfdZk-DWPS0Eqh-_NMg,124800.0,124800.0,0,"Greensboro, Guilford County","['US', 'North Carolina', 'Guilford County', 'Greensboro']",Adzuna::API::Response::Location,FirstFleet Inc,Adzuna::API::Response::Company,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5704533955?se=tET5Xvg78RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=494FAEDD7A436053E9156350EFC48F9AD7CD964E,5704533955,CDL A Local Truck Driver,42.222261,"CDL A LOCAL TRUCK DRIVER - $1300 PER WEEK FirstFleet Romulus: Day Cabs - Home Daily delivering palletized loads to stores. 1 year tractor trailer experience required PAY $1200 to $1400 Weekly Average 0.52CPM Stop pay 32.50 for the first stop and 24.00 for every stop after that, 6-8 stops per day avg. $1200 Minimum Weekly Guarantee (1st 60 Days) Multi Run & Extra Day Bonuses Stop Pay Safety & Fuel Bonus Programs JOB Home Daily Must work Nights and Weekends Palletized Loads Call/Text Sheri @ 319-…",2026-04-19T09:21:52Z,-83.396599,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNDUzMzk1NSIsInMiOiJ0RVQ1WHZnNzhSR21RcFpaQTNDOWdRIn0.rHoRfCKePfp60SUdvBsGlY3nOzlnTMer5iXxApVx9HA,67600.0,67600.0,0,"Romulus, Wayne County","['US', 'Michigan', 'Wayne County', 'Romulus']",Adzuna::API::Response::Location,FirstFleet Inc,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5704533983?se=tET5Xvg78RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=EA9EFF2229467E29C82EFDDAADDF68D206B62CF0,5704533983,CDL A SPOTTER/SHUTTLE DRIVER,32.570157,"CDL A Truck Driver FirstFleet's West Monroe, LA location is a dedicated operation, delivering essential corrugated paper products, has a spotter/shuttle driver opening. Pay: $19.00 per hour Quarterly Safety Bonuses Job Responsibilities/Schedule: Monday-Friday - 3PM- 1AM. Please note must have yard spotting experience. Sometimes Saturday work for over time Must live within 35 miles of the operation at: 400 CENTRAL ST WEST MONROE 71292. Benefits: Medical, Dental, Vision, and Hearing 40 hours Paid…",2026-04-19T09:21:52Z,-92.189907,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNDUzMzk4MyIsInMiOiJ0RVQ1WHZnNzhSR21RcFpaQTNDOWdRIn0.htS3zCX--vscFOMA0r8WSMPY6fFfSFax7ZthU1k9hm4,39520.0,39520.0,0,"West Monroe, Ouachita Parish","['US', 'Louisiana', 'Ouachita Parish', 'West Monroe']",Adzuna::API::Response::Location,FirstFleet Inc,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5704533968?se=tET5Xvg78RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=5EA9C3CCC100EC20B3BECD6D79A1A831F1FB9CA0,5704533968,CDL A Regional Truck Driver - $75k -83k,37.192547,"CDL-A DRIVER - $75k to 83k 1st year. $4500 sign on bonus paid in weekly installments for 6 months. WE HIRE BASED ON YOUR PREVIOUS VERIFIED DRIVING EXPERIENCE .60CPM - .63CPM based on driving experience  Stop pay, drop/hook pay, detention pay, breakdown pay, and much more. Dedicated Roundtrip Routes (OH, IN, KY, SC, VA, TN, AR, TX, MI, MS, LA, IL and WV). 30 year customer, JOB SECURITY! PAY $1400-$1600 Weekly Average $2200 High Earners $75K-$85K yearly Quarterly Safety & Fuel Bonus program JOB D…",2026-04-19T09:21:52Z,-86.267755,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidEVUNVh2Zzc4UkdtUXBaWkEzQzlnUSIsImkiOiI1NzA0NTMzOTY4In0.dGJJO5vN7h4xLvf-lc1EdLR6P_hc7WjwtuIl9M64UZ8,85000.0,85000.0,0,"Brownsville, Edmonson County","['US', 'Kentucky', 'Edmonson County', 'Brownsville']",Adzuna::API::Response::Location,FirstFleet Inc,Adzuna::API::Response::Company,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5704533967?se=tET5Xvg78RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=0B1D128C0AEC72781C4E74162127ACC0C7C07AFB,5704533967,CDL A Regional Truck Driver - $75k -83k,36.516546,"CDL-A DRIVER - $75k to 83k 1st year. $4500 sign on bonus paid in weekly installments for 6 months. WE HIRE BASED ON YOUR PREVIOUS VERIFIED DRIVING EXPERIENCE .60CPM - .63CPM based on driving experience  Stop pay, drop/hook pay, detention pay, breakdown pay, and much more. Dedicated Roundtrip Routes (OH, IN, KY, SC, VA, TN, AR, TX, MI, MS, LA, IL and WV). 30 year customer, JOB SECURITY! PAY $1400-$1600 Weekly Average $2200 High Earners $75K-$85K yearly Quarterly Safety & Fuel Bonus program JOB D…",2026-04-19T09:21:52Z,-87.32203,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidEVUNVh2Zzc4UkdtUXBaWkEzQzlnUSIsImkiOiI1NzA0NTMzOTY3In0.biBoNU93FFU3xzZgQHsBGWy20Nf7hDQfViZjFg9AYqU,85000.0,85000.0,0,"Clarksville, Montgomery County","['US', 'Tennessee', 'Montgomery County', 'Clarksville']",Adzuna::API::Response::Location,FirstFleet Inc,Adzuna::API::Response::Company,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5704533981?se=tET5Xvg78RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=AB28D99B28AB8DBAAB312C18E3D08CEEA56F947B,5704533981,CDL A Regional Driver,36.278882,"CDL-A PROFESSIONAL TRUCK DRIVER FirstFleet Inc. Lebanon has an opening Regional CDL Driver. Very Demanding but highly rewarding with great pay and benefits. Pay: Starts at .56 cents per mile. Monday through Friday, could work up to 14 hours a day but most drivers average 9-10 hours a day. Occasional switching in Yard 22.50/hour  overtime. Excellent Benefits Quarterly Safety & Fuel Bonus program Paid Weekly - direct deposit JOB OTR Driving Occasionally filling in for Yard Switcher BENEFITS Medic…",2026-04-19T09:21:52Z,-86.27368,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNDUzMzk4MSIsInMiOiJ0RVQ1WHZnNzhSR21RcFpaQTNDOWdRIn0.unRWOUkR3LFmXb7zE7Sr-V4C2mbQ_vKn2ttFe5ARSyA,93842.24,93842.24,1,"Lebanon, Wilson County","['US', 'Tennessee', 'Wilson County', 'Lebanon']",Adzuna::API::Response::Location,FirstFleet Inc,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5704533953?se=tET5Xvg78RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=05BFAF97C6A26DE01021A38D943687D866A01EBB,5704533953,CDL A Local - Yard Driver/Switcher,34.213396,"CDL Yard Driver/Switcher Driver FirstFleet Florence, SC location is hiring for Local CDL A PM Yard/Spotter Driver. PAY $21.50 per hour with overtime after 40 Quarterly Safety JOB CDL Yard Driver- Switching 53 foot trailers in and out of Loading Docks as customer requests. Doing a daily yard check to keep up with trailer inventory. Assisting anywhere else needed. Night Shift : Thursday, Friday and Saturday 5:30PM-5:30 AM, and every other Wednesday 5:30 PM - 5:30  36 hours one week, 48 hours the …",2026-04-19T09:21:52Z,-79.820616,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidEVUNVh2Zzc4UkdtUXBaWkEzQzlnUSIsImkiOiI1NzA0NTMzOTUzIn0.cd3mjZOqMH0pnLYtaSjGlnz1WWLIg7YJkOsjcyHhrpQ,44720.0,44720.0,0,"Florence, Florence County","['US', 'South Carolina', 'Florence County', 'Florence']",Adzuna::API::Response::Location,FirstFleet Inc,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5704533969?se=tET5Xvg78RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=048922AA86873E2FAE46DF61618BC40EBFBF6ED6,5704533969,CDL A Local Truck Driver - Home Daily,44.088606,"CDL CLASS A TRUCK DRIVER - LOCAL | HOME DAILY | NO-TOUCH FREIGHT FirstFleet: Manitowoc, WI is seeking reliable CDL Class A drivers for local routes hauling corrugated paper products. This is a local position with daily home time and 100% no-touch freight. PAY Weekly Avg. $1500 - $1600 JOB Deliveries within 250 mile radius Local operation - Home Daily 1st Shift and 2nd Shift Available Monday - Friday Mostly drop and hook BENEFITS Medical, Dental, Vision and Hearing Starting at $15.00 / week Matc…",2026-04-19T09:21:52Z,-87.657584,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNDUzMzk2OSIsInMiOiJ0RVQ1WHZnNzhSR21RcFpaQTNDOWdRIn0.CvDpfXkWq19kWuqYf3H5lH4gTsIU8ylaT_0nqkqIuH4,75400.0,75400.0,0,"Manitowoc, Manitowoc County","['US', 'Wisconsin', 'Manitowoc County', 'Manitowoc']",Adzuna::API::Response::Location,FirstFleet Inc,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5704533956?se=tET5Xvg78RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=A61C7EE349316D033BB8EF3D9E6ED933F71E5062,5704533956,CDL A Local Truck Driver,42.348495,"CDL A LOCAL TRUCK DRIVER - $1300 PER WEEK FirstFleet Romulus: Day Cabs - Home Daily delivering palletized loads to stores. 1 year tractor trailer experience required PAY $1200 to $1400 Weekly Average 0.52CPM Stop pay 32.50 for the first stop and 24.00 for every stop after that, 6-8 stops per day avg. $1200 Minimum Weekly Guarantee (1st 60 Days) Multi Run & Extra Day Bonuses Stop Pay Safety & Fuel Bonus Programs JOB Home Daily Must work Nights and Weekends Palletized Loads Call/Text Sheri @ 319-…",2026-04-19T09:21:52Z,-83.0603,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidEVUNVh2Zzc4UkdtUXBaWkEzQzlnUSIsImkiOiI1NzA0NTMzOTU2In0.4wuyP7abUTOqSl85stQ-jOe-WfE-NGE2Y21UgB1tjqc,67600.0,67600.0,0,"Detroit, Wayne County","['US', 'Michigan', 'Wayne County', 'Detroit']",Adzuna::API::Response::Location,FirstFleet Inc,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5704533982?se=tET5Xvg78RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=5A44293AA30349CE044ED86645A669BD046253D3,5704533982,CDL A - Day Local Driver,35.775166,"CDL A PROFESSIONAL DRIVER HOME DAILY FirstFleet's Murfreesboro, TN operation delivers essential paper product loads within a 250 mile radius. Day & Night positions available. PAY $1200 Weekly Average Drop and Hook/Live unload Quarterly Safety & Fuel Bonus program For more details call or Shane 615-504-0417 JOB 7AM start time. Monday - Friday. Every other Saturday. Home daily $1200 weekly average. BENEFITS Medical, Dental, Vision and Hearing 401(k) Retirement Pan Up to 5 Paid Time off Days per Y…",2026-04-19T09:21:52Z,-86.331116,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNDUzMzk4MiIsInMiOiJ0RVQ1WHZnNzhSR21RcFpaQTNDOWdRIn0.8oZNc64y09o5rwaY5HTVff0ipEehODggfoSFKGleb3M,62400.0,62400.0,0,"Murfreesboro, Rutherford County","['US', 'Tennessee', 'Rutherford County', 'Murfreesboro']",Adzuna::API::Response::Location,FirstFleet Inc,Adzuna::API::Response::Company,admin-jobs,Adzuna::API::Response::Category,Admin Jobs,,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5704533979?se=tET5Xvg78RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=F170B3C86AADAA7F83E4807DEC520BE92D3061DD,5704533979,CDL A Truck Driver - $1300/week,38.840281,"CDL A Relay Driver - Home Daily. FirstFleet is a dedicated operation that delivers loads of Essential Palletized Grocery Loads. Looking for Drivers in Salina-Salina Based PAY $1300 Weekly Average .50cpm Pick up a 6th day and earn a $100 bonus Quarterly Safety & Fuel Bonus program JOB Home Daily EARLY AM Dispatch Times (00:00-04:00) Store Deliveries (Topeka, Lawrence, Omaha) Late Model Equipment Call/Text Sheri 319-465-9135 for Immediate Consideration. BENEFITS Medical, Dental, Vision and Hearin…",2026-04-19T09:21:52Z,-97.611424,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidEVUNVh2Zzc4UkdtUXBaWkEzQzlnUSIsImkiOiI1NzA0NTMzOTc5In0.xehYPh3qQ-mkRI5TL2oJVi0ys3-bPQBKYobFz4tCF8U,67600.0,67600.0,0,"Salina, Saline County","['US', 'Kansas', 'Saline County', 'Salina']",Adzuna::API::Response::Location,FirstFleet Inc,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5704533964?se=tET5Xvg78RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=6AA4E6F3180701A51E772DED20AE8158B73692B7,5704533964,CDL A OTR TRUCK DRIVER-$2400 WEEKLY,33.987339,"CDL-A OTR DRIVERS $2400 / WEEK GUARANTEE  40 HOURS OF PTO AFTER 90 DAYS  PAID HOMETIME FirstFleet is a national carrier now hiring OTR Entertainment Trucking positions. Hiring for a US Stadium Tour $2400 per week guarantee. 4 days paid home time after 30 days out Insurance package, and paid home time while on Tour. We are hiring and training immediately for these Driver positions. This is a 30 Month Stadium Tour with an established artist. Requirements: Class A CDL with 1 year verifiable drivin…",2026-04-19T09:21:52Z,-81.036821,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNDUzMzk2NCIsInMiOiJ0RVQ1WHZnNzhSR21RcFpaQTNDOWdRIn0.wZMxTeOjZeygifkgT2GiX4EZUczizI1RRj3O2H5pBLE,124800.0,124800.0,0,"Columbia, Richland County","['US', 'South Carolina', 'Richland County', 'Columbia']",Adzuna::API::Response::Location,FirstFleet Inc,Adzuna::API::Response::Company,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5704533951?se=tET5Xvg78RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=8AEC2105EF06A00940F83A983410B764F5DDBB0A,5704533951,CDL A Local Truck Driver,35.588778,"CDL-A LOCAL DRIVER POSITION FirstFleet Inc. Mooresville, NC operation is looking for drivers to deliver ESSENTIAL paper products, NO TOUCH FREIGHT and HOME EVERY DAY Day shift and Night shift available. For more details call Corey @ 704-798-8450 PAY $1100.00 - 1300 Gross Weekly Average Home Daily Scheduled Increases Quarterly Safety & Fuel Bonus program JOB Mostly Drop and Hook No Touch Freight Local - home daily delivering within 200 mile radius Late model Volvo, International & Peterbilt trac…",2026-04-19T09:21:52Z,-80.762717,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNDUzMzk1MSIsInMiOiJ0RVQ1WHZnNzhSR21RcFpaQTNDOWdRIn0.je3LhFqFRylDnWjHJ5AL8SWyzfBo6uWwWtIM4ya0S7I,52000.0,52000.0,0,"Mooresville, Iredell County","['US', 'North Carolina', 'Iredell County', 'Mooresville']",Adzuna::API::Response::Location,FirstFleet Inc,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5704533932?se=tET5Xvg78RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=01AE47B736FDC3EB8C12F10730BF6226D895899D,5704533932,CDL A Truck Driver,40.567827,"CDL A Regional Truck Driver: Based Out of Bluffton, IN $4500 Sign On Bonus paid weekly for 6 months PAY 4 - Day Drivers earning $1,500 Weekly 6 - Day Drivers earning $2,150 Weekly Mileage Pay Based on Verifiable Experience 1-2 Years - $0.60 2-4 Years - $0.605 4-6 Years - $0.61 6 Years - $0.615 $0.17 Weekend Incentive on all runs planned from Friday at 1pm Monday at Noon Quarterly Safety & Fuel Bonus program (Up to $0.05 / Mile) JOB Kroger - Palletized Loads (Driver Assist) Hiring for 4 or 6 day…",2026-04-19T09:21:51Z,-84.193559,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNDUzMzkzMiIsInMiOiJ0RVQ1WHZnNzhSR21RcFpaQTNDOWdRIn0._CzRKthKGAqRSx2_REJ7fIfmOop-XysAeqZepr0HCyo,93600.0,93600.0,0,"Wapakoneta, Auglaize County","['US', 'Ohio', 'Auglaize County', 'Wapakoneta']",Adzuna::API::Response::Location,FirstFleet Inc,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,,
Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5704533945?se=tET5Xvg78RGmQpZZA3C9gQ&utm_medium=api&utm_source=abfa41a4&v=884498EB3DAE742F73FB1893DEC136CE47065223,5704533945,CDL A Local Truck Drivers Home Daily,35.819792,"CDL A LOCAL TRUCK DRIVER FirstFleets Humbolt, TN operation makes various local deliveries. Monday-Friday, Home Daily Call 731-337-4662 for more details PAY Weekly Average: $900 - $1000 per week Quarterly Safety & Fuel Bonus program JOB Local Runs - Home Daily & Weekends Some Saturday runs required 24:00-5:00 dispatch times New Day Cabs - no slip seating BENEFITS Medical, Dental, Vision and Hearing Matching 401(k) Retirement Pan PTO Days Short- and Long-term Disability Life Insurance Weekly Pay …",2026-04-19T09:21:51Z,-88.915895,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidEVUNVh2Zzc4UkdtUXBaWkEzQzlnUSIsImkiOiI1NzA0NTMzOTQ1In0.o27M8m2neRYF_YNy7FIix4mzVho_Ty7Qvs26QhVn6Tk,52000.0,52000.0,0,"Humboldt, Gibson County","['US', 'Tennessee', 'Gibson County', 'Humboldt']",Adzuna::API::Response::Location,FirstFleet Inc,Adzuna::API::Response::Company,admin-jobs,Adzuna::API::Response::Category,Admin Jobs,,
