salary_is_predicted,contract_time,adref,__CLASS__,salary_min,title,latitude,created,description,longitude,id,redirect_url,salary_max,category.tag,category.label,category.__CLASS__,company.__CLASS__,company.display_name,location.area,location.__CLASS__,location.display_name,contract_type
0,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVEZXSXk0QjQ4UkctMnRIQXhOQW5aUSIsImkiOiI1Nzg5MTc5MDc5In0.r47Gu7V8BXTNQkLDhXX0fbrDe7wXKD6-oWVlrjGQcMw,Adzuna::API::Response::Job,0.0,Registered Nurses (RN) - Acute - up to $52/hr,39.13338,2026-07-05T10:19:04Z,"Take control of your career: Build your RN schedule around your life If you're tired of having little say over your schedule or simply want to earn extra income on your terms, flexible acute RN shifts as an independent contractor could be exactly what you're looking for. ShiftKey helps independent registered nurses like you to connect with a nationwide network of hospitals. You bid on the shifts that match your preferences, and you choose your rate. Choose the hospitals you want. Pick the days …",-97.66392,5789179079,https://www.adzuna.com/land/ad/5789179079?se=TFWIy4B48RG-2tHAxNAnZQ&utm_medium=api&utm_source=abfa41a4&v=D2BFF945BCCBB7423A8B75D491F09604E5852D58,108160.0,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,"Shiftkey, LLC","['US', 'Kansas', 'Ottawa County', 'Minneapolis']",Adzuna::API::Response::Location,"Minneapolis, Ottawa County",
1,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVEZXSXk0QjQ4UkctMnRIQXhOQW5aUSIsImkiOiI1Nzg5MTc5MDU1In0.9mggDbMLOghwVyooclV4bs2feI8kkwBJ9ibfu1x9BrA,Adzuna::API::Response::Job,68662.41,"DENTAL FRONT DESK RECEPTIONIST (WELLINGTON, FL)",26.704414,2026-07-05T10:18:30Z,"DENTAL FRONT DESK RECEPTIONIST (WELLINGTON, FL) GENERAL DENTISTRY CURVE DENTAL EXPERIENCE REQUIRED ABOUT A & ASSOCIATES A & Associates is a nationally recognized recruiting and workforce solutions firm specializing in connecting exceptional professionals with leading employers across the United States. We are conducting a confidential search on behalf of an established, patient-focused general dentistry practice in the Wellington, Florida area seeking an experienced Dental Front Desk Receptioni…",-80.198665,5789179055,https://www.adzuna.com/details/5789179055?utm_medium=api&utm_source=abfa41a4,68662.41,admin-jobs,Admin Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,A & Associates,"['US', 'Florida', 'Palm Beach County', 'Wellington']",Adzuna::API::Response::Location,"Wellington, Palm Beach County",
0,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVEZXSXk0QjQ4UkctMnRIQXhOQW5aUSIsImkiOiI1Nzg5MTc4OTkxIn0.sRuNfyFUlaYDTe8SpskUTYzUUp8JCid4FUSREyVUSE0,Adzuna::API::Response::Job,0.0,"Travel Cath Lab Technologist - $2,646 per week",38.31608,2026-07-05T10:16:42Z,"Supplemental Health Care is seeking a travel Cath Lab Technologist for a travel job in Mount Vernon, Illinois. Job Description & Requirements Specialty: Cath Lab Technologist Discipline: Allied Health Professional Start Date: ASAP Duration: 13 weeks 40 hours per week Shift: 10 hours, days Employment Type: Travel Job Description: Supplemental Health Care is seeking General Diagnostic Cath Lab Technologists for contract assignments in Mount Vernon, Illinois. With 40 years of staffing experience, …",-88.910472,5789178991,https://www.adzuna.com/land/ad/5789178991?se=TFWIy4B48RG-2tHAxNAnZQ&utm_medium=api&utm_source=abfa41a4&v=2AEE4FF68A28E7C30765227274898791236D0EAE,137592.0,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Supplemental Health Care,"['US', 'Illinois', 'Jersey County', 'Mount Vernon']",Adzuna::API::Response::Location,"Mount Vernon, Jersey County",
0,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVEZXSXk0QjQ4UkctMnRIQXhOQW5aUSIsImkiOiI1Nzg5MTc4OTkwIn0.PfVGWfGGohEsnAerl0TohWoO1B99aXfu8bZF_EQg8QE,Adzuna::API::Response::Job,0.0,"Travel Labor and Delivery RN - $2,060 per week",30.320233,2026-07-05T10:16:42Z,"Junxion Med Staffing is seeking a travel nurse RN Labor and Delivery for a travel nursing job in Austin, Texas. Job Description & Requirements Specialty: Labor and Delivery Discipline: RN Start Date: 08/02/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Travel Summary: Junxion Med Staffing is looking for a L&D RN to take an assignment in Austin, Texas. This assignment lasts 13 WEEKS and is scheduled to start on August 2, 2026. If the start date, shift, or pay do…",-97.865683,5789178990,https://www.adzuna.com/land/ad/5789178990?se=TFWIy4B48RG-2tHAxNAnZQ&utm_medium=api&utm_source=abfa41a4&v=DEFF18AE9E4395B67A5C1396B80C8F94A790B669,107120.0,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Junxion Med Staffing,"['US', 'Texas', 'Travis County', 'Bee Cave']",Adzuna::API::Response::Location,"Bee Cave, Travis County",
0,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4OTE3ODk4OCIsInMiOiJURldJeTRCNDhSRy0ydEhBeE5BblpRIn0.DAbzCFMCKP8AjPLzR1G0TtWeuQQqInU08UjsZMMW67I,Adzuna::API::Response::Job,0.0,"Travel Cath Lab Technologist - $2,309 per week",30.320233,2026-07-05T10:16:39Z,"Supplemental Health Care is seeking a travel Cath Lab Technologist for a travel job in Austin, Texas. Job Description & Requirements Specialty: Cath Lab Technologist Discipline: Allied Health Professional Start Date: ASAP Duration: 13 weeks 40 hours per week Shift: 8 hours, days Employment Type: Travel Job Description: Supplemental Health Care is seeking General Diagnostic Cath Lab Technologists for contract assignments in Austin, Texas. With 40 years of staffing experience, we connect professi…",-97.865683,5789178988,https://www.adzuna.com/land/ad/5789178988?se=TFWIy4B48RG-2tHAxNAnZQ&utm_medium=api&utm_source=abfa41a4&v=F7AFEFE5F20A7D9933FEFE9A5784410CBF2166D1,120068.0,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Supplemental Health Care,"['US', 'Texas', 'Travis County', 'Bee Cave']",Adzuna::API::Response::Location,"Bee Cave, Travis County",
0,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVEZXSXk0QjQ4UkctMnRIQXhOQW5aUSIsImkiOiI1Nzg5MTc4OTg1In0.3yDpWjRDl51acHgRQsL3nrRs1P4f_gygdelHmCu_KLM,Adzuna::API::Response::Job,0.0,"Travel Labor and Delivery RN - $2,016 per week",30.320233,2026-07-05T10:16:37Z,"Focus Staff is seeking a travel nurse RN Labor and Delivery for a travel nursing job in Austin, Texas. Job Description & Requirements Specialty: Labor and Delivery Discipline: RN Start Date: 08/02/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Travel Start your next rewarding travel Labor and Delivery (L&D) RN assignment with Focus Staff in AUSTIN, TX. Bring your expertise and passion for maternal and newborn care to diverse environments, where you will provide…",-97.865683,5789178985,https://www.adzuna.com/land/ad/5789178985?se=TFWIy4B48RG-2tHAxNAnZQ&utm_medium=api&utm_source=abfa41a4&v=9DDDB89C511273327D4792644DD785AFB9E2A8E6,104832.0,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Focus Staff,"['US', 'Texas', 'Travis County', 'Bee Cave']",Adzuna::API::Response::Location,"Bee Cave, Travis County",
0,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4OTE3ODk3NSIsInMiOiJURldJeTRCNDhSRy0ydEhBeE5BblpRIn0.TXFr59L1wzNcu9E4JeKAg-mRHv0y_jMNDCnSgUJv6Po,Adzuna::API::Response::Job,0.0,"Travel Emergency Room Registered Nurse - $1,960 per week",41.9613,2026-07-05T10:16:31Z,"Synergy Medical Staffing is seeking a travel nurse RN ED - Emergency Department for a travel nursing job in Chicago, Illinois. Job Description & Requirements Specialty: ED - Emergency Department Discipline: RN Start Date: 08/02/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Travel, RN - ER Location: Chicago, Illinois Shift: 3X12 Nights, 19:00:00-07:00:00, 12.00-3 Duration 13 Weeks When you join Synergy Medical Staffing, you’ll have a dedicated recruite…",-87.8849,5789178975,https://www.adzuna.com/land/ad/5789178975?se=TFWIy4B48RG-2tHAxNAnZQ&utm_medium=api&utm_source=abfa41a4&v=592CF66ED564FB62F619C7808180309DC65E7EE9,101920.0,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Synergy Medical Staffing,"['US', 'Illinois', 'Cook County', 'Schiller Park']",Adzuna::API::Response::Location,"Schiller Park, Cook County",
1,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4OTE3Nzg5MSIsInMiOiJURldJeTRCNDhSRy0ydEhBeE5BblpRIn0.CJPUuf-Pt7crrHT9IpJ7CK5S5tdIVE2rIzmEqkATsI8,Adzuna::API::Response::Job,114944.04,"Travel CVOR Tech in Austin, TX",30.291229,2026-07-05T10:15:17Z,"CVOR Tech Location: Austin, TX Agency: ADN Healthcare,LLC Pay: Competitive weekly pay (inquire for details) Shift Information: Days - 4 days x 10 hours Contract Duration: 13 Weeks Start Date: 8/2/2026 About the Position Weekly rate listed is an estimate and can vary based on the applicant's home location, VMS Fees, and onboarding costs. Our Client is currently seeking CVOR Technologist for positions in Austin , Texas for a 4x10 Days, 06:30:00-17:00:00, 10.00-4 shift. The ideal candidate will po…",-97.764294,5789177891,https://www.adzuna.com/land/ad/5789177891?se=TFWIy4B48RG-2tHAxNAnZQ&utm_medium=api&utm_source=abfa41a4&v=A502FB02D808E74EE2D36A45EA130BCC4DA9BD25,114944.04,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,"ADN Healthcare,LLC","['US', 'Texas', 'Travis County', 'Tarrytown']",Adzuna::API::Response::Location,"Tarrytown, Travis County",contract
0,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4OTE3Nzg4MyIsInMiOiJURldJeTRCNDhSRy0ydEhBeE5BblpRIn0.PC0Fp7BzYM3BlanZdoxqqPdNhvajj2JYrprtS1x-Db8,Adzuna::API::Response::Job,131520.0,"Travel MRI Tech - $2,740 per week in Milwaukee, WI",43.053096,2026-07-05T10:15:16Z,"MRI Tech Location: Milwaukee, WI Agency: ADN Healthcare,LLC Pay: $2,740 per week Shift Information: Nights - 4 days x 10 hours Contract Duration: 13 Weeks Start Date: 8/2/2026 About the Position Weekly rate listed is an estimate and can vary based on the applicant's home location, VMS Fees, and onboarding costs. Our Client is currently seeking MRI Technologist for positions in Milwaukee , Wisconsin for a 4x10 Nights, 19:00:00-05:00:00, 10.00-4 shift. The ideal candidate will possess a current C…",-87.932603,5789177883,https://www.adzuna.com/land/ad/5789177883?se=TFWIy4B48RG-2tHAxNAnZQ&utm_medium=api&utm_source=abfa41a4&v=87244DDD38BB2B3DA6691F26F07BB0D84BDE208A,131520.0,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,"ADN Healthcare,LLC","['US', 'Wisconsin', 'Milwaukee County', 'Milwaukee']",Adzuna::API::Response::Location,"Milwaukee, Milwaukee County",contract
1,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVEZXSXk0QjQ4UkctMnRIQXhOQW5aUSIsImkiOiI1Nzg5MTc3ODgxIn0.wqmZ3bZu9Wh0zQyxLKfo0mTC07zx6-lECa6wM17aqdM,Adzuna::API::Response::Job,163697.81,"Travel Cath Lab Tech in Austin, TX",30.291229,2026-07-05T10:15:15Z,"Cath Lab Tech Location: Austin, TX Agency: ADN Healthcare,LLC Pay: Competitive weekly pay (inquire for details) Shift Information: Days - 5 days x 8 hours Contract Duration: 13 Weeks Start Date: ASAP About the Position Weekly rate listed is an estimate and can vary based on the applicant's home location, VMS Fees, and onboarding costs. Our Client is currently seeking Cath Lab Technologist for positions in Austin , Texas for a 5x8 Days, 09:00:00-17:00:00, 8.00-5 shift. The ideal candidate will p…",-97.764294,5789177881,https://www.adzuna.com/land/ad/5789177881?se=TFWIy4B48RG-2tHAxNAnZQ&utm_medium=api&utm_source=abfa41a4&v=784D4DB1C01A132B706B729C507916132E7080F1,163697.81,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,"ADN Healthcare,LLC","['US', 'Texas', 'Travis County', 'Tarrytown']",Adzuna::API::Response::Location,"Tarrytown, Travis County",contract
0,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4OTE3Nzg3NyIsInMiOiJURldJeTRCNDhSRy0ydEhBeE5BblpRIn0.rTCEKl5jgWEKYAH6XeiUL7-knFnu-aARKq_YEl3KnS0,Adzuna::API::Response::Job,95903.0,"Travel Registered Respiratory Therapist (RRT) - $1,998 per week in Hoffman Estates, IL",42.049411,2026-07-05T10:15:14Z,"Registered Respiratory Therapist Location: Hoffman Estates, IL Agency: ADN Healthcare,LLC Pay: $1,998 per week Shift Information: Nights - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: 7/26/2026 About the Position Weekly rate listed is an estimate and can vary based on the applicant's home location, VMS Fees, and onboarding costs. Our Client is currently seeking Neonatal ICU Respiratory Therapist for positions in Hoffman Estates , Illinois for a 3x12 Nights, 19:00:00-07:00:00, 12.00…",-88.107788,5789177877,https://www.adzuna.com/land/ad/5789177877?se=TFWIy4B48RG-2tHAxNAnZQ&utm_medium=api&utm_source=abfa41a4&v=BF55B11A931C2CB2804A6EA1FFC8A607ACC95BF9,95903.0,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,"ADN Healthcare,LLC","['US', 'Illinois', 'Lake County', 'South Barrington']",Adzuna::API::Response::Location,"South Barrington, Lake County",contract
0,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVEZXSXk0QjQ4UkctMnRIQXhOQW5aUSIsImkiOiI1Nzg5MTc3ODQ5In0.vyCjA746FocdmZhfdvSd09jyZNqFiAaT-FuV61DupSQ,Adzuna::API::Response::Job,122448.0,"Travel Cath Lab Tech - $2,551 per week in Austin, TX",30.293042,2026-07-05T10:15:03Z,"Cath Lab Tech Location: Austin, TX Agency: Coast Medical Service Pay: $2,551 per week Shift Information: Days - 5 days x 8 hours Contract Duration: 13 Weeks Start Date: ASAP About the Position Coast Medical Service is a nationwide travel nursing & allied healthcare staffing agency dedicated to providing an elite traveler experience for the experienced or first-time traveler. Coast is featured on Blue Pipes' 2023 Best Travel Agencies and named a 2022 Top Rated Healthcare Staffing Firm & 2023 Fir…",-97.737245,5789177849,https://www.adzuna.com/land/ad/5789177849?se=TFWIy4B48RG-2tHAxNAnZQ&utm_medium=api&utm_source=abfa41a4&v=5F90836825132DBCC4CC4CDA9B66AD8C8381044C,122448.0,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Coast Medical Service,"['US', 'Texas', 'Travis County', 'Austin']",Adzuna::API::Response::Location,"Austin, Travis County",contract
1,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVEZXSXk0QjQ4UkctMnRIQXhOQW5aUSIsImkiOiI1Nzg5MTc3ODA4In0.sPblFpx4-X86_fRv7OJYXHIEDz7nRBDbxE2mWa8FjAc,Adzuna::API::Response::Job,66210.83,Certified Medical Assistant | Certified Surgical Technologist (Pinehurst) (Pinehurst),35.196639,2026-07-05T10:14:55Z,"Description: JOB SUMMARY The Certified Medical Assistant with CST is a multi-skilled healthcare professional who works collaboratively with physicians and clinical staff to provide high-quality patient care. CMAs and CSTs perform both administrative and clinical duties to support efficient, cost-effective care, optimize patient outcomes, and improve overall quality of life. RESPONSIBILITIES Assist patients by providing information, services, and support. Maintain medical supply inventory and en…",-79.46662,5789177808,https://www.adzuna.com/land/ad/5789177808?se=TFWIy4B48RG-2tHAxNAnZQ&utm_medium=api&utm_source=abfa41a4&v=CD59A84F65CE59E105AF5A92B2FF959CD21D7703,66210.83,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Pinehurst Surgical Clinic PA,"['US', 'North Carolina', 'Moore County', 'Pinehurst']",Adzuna::API::Response::Location,"Pinehurst, Moore County",
1,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4OTE3NzgzNyIsInMiOiJURldJeTRCNDhSRy0ydEhBeE5BblpRIn0.N9Y3y8SK8Bi5Llf6I_dn1Yj3VNQphiu1OLyuRoGFQMs,Adzuna::API::Response::Job,36715.84,"UPK Teaching Assistant (Cohoes) (Cohoes, NY) (Cohoes, NY)",42.657304,2026-07-05T10:14:55Z,"Description: Position Title: UPK Teaching Assistant Performance Profile: Front Line Department: Universal Prekindergarten Work Location: Varies, Cohoes City School District Reports to: UPK Director Salary Range: From $16.00/hour Hours & Schedule: Monday - Friday, 37.5 hours/week Classification: Full-Time, Non-Exempt Full-Time Benefits: Paid school holidays and breaks, sick leave, 401(k) w/match, health and dental insurance, life insurance, long-term disability, New York Paid Family Leave benefi…",-73.757553,5789177837,https://www.adzuna.com/land/ad/5789177837?se=TFWIy4B48RG-2tHAxNAnZQ&utm_medium=api&utm_source=abfa41a4&v=114080AABF6491F59CC02DC316E2EFA801393E14,36715.84,teaching-jobs,Teaching Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Boys & Girls Clubs of the Capital Area Inc,"['US', 'New York', 'Rensselaer County', 'Rensselaer']",Adzuna::API::Response::Location,"Rensselaer, Rensselaer County",
1,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVEZXSXk0QjQ4UkctMnRIQXhOQW5aUSIsImkiOiI1Nzg5MTc3ODA5In0.0cMGgMFfj7tGXVl0V0JjPsTvXhHSerfZwtUJ73u888o,Adzuna::API::Response::Job,71495.52,Surgical Technologist III (Raleigh) (Raleigh),35.773993,2026-07-05T10:14:55Z,"Surgical Technologist III Location 5775 Main Street, Raleigh, NC, 27513, United States Base Pay $55,000.00 - $65,000.00 / Year Job Category SPM-3082 Required Degree 2 Year Degree Description Surgical Technologist Are you a highly skilled, adaptable Surgical Technologist looking to grow in a specialized field? Join Sightpath Medical, the premier provider of mobile cataract and LASIK services across the U.S. We offer an exciting opportunity to specialize in ophthalmic procedures while working wit…",-78.63276,5789177809,https://www.adzuna.com/land/ad/5789177809?se=TFWIy4B48RG-2tHAxNAnZQ&utm_medium=api&utm_source=abfa41a4&v=813DAE728B1BC55F5EFBAD6F438BD0EC9BB12C41,71495.52,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Sightpath Medical,"['US', 'North Carolina', 'Wake County', 'Raleigh']",Adzuna::API::Response::Location,"Raleigh, Wake County",
