__CLASS__,salary_is_predicted,adref,title,description,longitude,redirect_url,id,salary_max,latitude,salary_min,created,category.tag,category.__CLASS__,category.label,location.__CLASS__,location.display_name,location.area,company.__CLASS__,company.display_name,contract_time,contract_type
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5MzA2MzU2MCIsInMiOiJZUDFxbU91MThSR3l4cUVEcWtsQ1ZRIn0.872G8fzfO9CFtLBmHw5ll1Ndmp85enK33vSZNXeC0r4,"CDL-A Auto Haulers Needed: Earn $70,000-$120,000 per year, Regional and OTR Routes Available, Home","Join Our Team: Drive the Future of Auto Logistics! What We Offer: $70k-$120k annual earnings potential (percentage pay) Consistent home time depending on lane (local, regional long-haul available) Late-model trucks with easy-to-use straps and hydraulics, new trucks added annually Paid orientation Generous performance and damage-free bonus opportunities; we want the best driversand we want them to maximize their earning potential! Scheduled pay increases for length of service; we recognize and r…",-115.105498,https://www.adzuna.com/land/ad/5893063560?se=YP1qmOu18RGyxqEDqklCVQ&utm_medium=api&utm_source=abfa41a4&v=B30953A6DE5544B77A9EBACBBAB6E68D6F864B6A,5893063560,110908.39,35.984141,110908.39,2026-09-21T14:26:53Z,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Green Valley, Clark County","['US', 'Nevada', 'Clark County', 'Green Valley']",Adzuna::API::Response::Company,Proficient Auto Transport,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWVAxcW1PdTE4Ukd5eHFFRHFrbENWUSIsImkiOiI1ODkzMDYzNTU2In0.Y4R8FN5al-ZE99VEjWvVUMnECuYJ2ufYZLdv7UMMXKs,"CDL-A Auto Haulers Needed: Earn $70,000-$120,000 per year, Regional and OTR Routes Available, Home","Join Our Team: Drive the Future of Auto Logistics! What We Offer: $70k-$120k annual earnings potential (percentage pay) Consistent home time depending on lane (local, regional long-haul available) Late-model trucks with easy-to-use straps and hydraulics, new trucks added annually Paid orientation Generous performance and damage-free bonus opportunities; we want the best driversand we want them to maximize their earning potential! Scheduled pay increases for length of service; we recognize and r…",-80.750039,https://www.adzuna.com/land/ad/5893063556?se=YP1qmOu18RGyxqEDqklCVQ&utm_medium=api&utm_source=abfa41a4&v=24AE753592A86090B337E364CB9418B974E7A4E0,5893063556,97814.26,41.187183,97814.26,2026-09-21T14:26:53Z,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Niles, Trumbull County","['US', 'Ohio', 'Trumbull County', 'Niles']",Adzuna::API::Response::Company,Proficient Auto Transport,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWVAxcW1PdTE4Ukd5eHFFRHFrbENWUSIsImkiOiI1ODkzMDYzNTM1In0.3bUuaLB-Pss12uO39NQwIb72T8yWr4Nf_uGPeS0ZXBA,"CDL-A Auto Haulers Needed: Earn $70,000-$120,000 per year, Regional and OTR Routes Available, Home","Join Our Team: Drive the Future of Auto Logistics! What We Offer: $70k-$120k annual earnings potential (percentage pay) Consistent home time depending on lane (local, regional long-haul available) Late-model trucks with easy-to-use straps and hydraulics, new trucks added annually Paid orientation Generous performance and damage-free bonus opportunities; we want the best driversand we want them to maximize their earning potential! Scheduled pay increases for length of service; we recognize and r…",-87.564769,https://www.adzuna.com/land/ad/5893063535?se=YP1qmOu18RGyxqEDqklCVQ&utm_medium=api&utm_source=abfa41a4&v=A2BC46C3118504847FD131AFE4590F7F3C98437D,5893063535,112915.89,33.195186,112915.89,2026-09-21T14:26:53Z,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Skyland, Tuscaloosa County","['US', 'Alabama', 'Tuscaloosa County', 'Skyland']",Adzuna::API::Response::Company,Proficient Auto Transport,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5MzA2MzUyOSIsInMiOiJZUDFxbU91MThSR3l4cUVEcWtsQ1ZRIn0.h5wi42KuhV3x9aENAiVhxcWLXjlek6AmEdVWGSjBBHc,"CDL-A Auto Haulers Needed: Earn $70,000-$120,000 per year, Regional and OTR Routes Available, Home","Join Our Team: Drive the Future of Auto Logistics! What We Offer: $70k-$120k annual earnings potential (percentage pay) Consistent home time depending on lane (local, regional long-haul available) Late-model trucks with easy-to-use straps and hydraulics, new trucks added annually Paid orientation Generous performance and damage-free bonus opportunities; we want the best driversand we want them to maximize their earning potential! Scheduled pay increases for length of service; we recognize and r…",-76.9527,https://www.adzuna.com/land/ad/5893063529?se=YP1qmOu18RGyxqEDqklCVQ&utm_medium=api&utm_source=abfa41a4&v=A5887BF2B3998FC9C38781DC581D5CC8B8186AC5,5893063529,108209.3,38.94,108209.3,2026-09-21T14:26:53Z,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Cottage, Prince George's County","['US', 'Maryland', ""Prince George's County"", 'Cottage']",Adzuna::API::Response::Company,Proficient Auto Transport,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWVAxcW1PdTE4Ukd5eHFFRHFrbENWUSIsImkiOiI1ODkzMDYzNTc5In0.f5YDa1xYeHFqks0avzV-31v2QGnwBqqq_eci6AHOzcs,Afterhours RN- 7on/7off,"Explore opportunities with Mederi Caretender's Hospice, a part of LHC Group, a leading post-acute care partner for hospitals, physicians and families nationwide. As members of the Optum family of businesses, we are dedicated to helping people feel their best, including our team members who create meaningful connections with patients, their families, each other and the communities we serve. Find a home for your career here. Join us and embrace a culture of Caring. Connecting. Growing together. A…",-81.173441,https://www.adzuna.com/land/ad/5893063579?se=YP1qmOu18RGyxqEDqklCVQ&utm_medium=api&utm_source=abfa41a4&v=A14D128E470D892A720E36E5D81F1D8D6FB4B37F,5893063579,67530.05,28.537635,67530.05,2026-09-21T14:26:53Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"Alafaya, Orange County","['US', 'Florida', 'Orange County', 'Alafaya']",Adzuna::API::Response::Company,UnitedHealth Group,full_time,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5MzA2MzU4NCIsInMiOiJZUDFxbU91MThSR3l4cUVEcWtsQ1ZRIn0.Gm-KHZmDiINW9DUuwtVB_8CuSjqaA-VCb23jECG27WA,Registered Nurse RN,"Explore opportunities with Patient Care, a part of LHC Group, a leading post-acute care partner for hospitals, physicians and families nationwide. As members of the Optum family of businesses, we are dedicated to helping people feel their best, including our team members who create meaningful connections with patients, their families, each other and the communities we serve. Find a home for your career here. Join us and embrace a culture of Caring. Connecting. Growing together. As the Registere…",-74.30063,https://www.adzuna.com/land/ad/5893063584?se=YP1qmOu18RGyxqEDqklCVQ&utm_medium=api&utm_source=abfa41a4&v=7B9FB69862D42DA86BA0225F58B166117E2C2833,5893063584,56930.63,40.7236,56930.63,2026-09-21T14:26:53Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"Millburn, Essex County","['US', 'New Jersey', 'Essex County', 'Millburn']",Adzuna::API::Response::Company,UnitedHealth Group,full_time,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWVAxcW1PdTE4Ukd5eHFFRHFrbENWUSIsImkiOiI1ODkzMDYzNTgwIn0.QKEABd5tD-ZLI5A0VcDSP405_M6MWp9iYbnMZGc_274,"Physical Therapist - $25,000 Sign On and $10,000 Relocation Assistance!","$25,000 Sign-on Bonus and $10,000 Relocation Bonus Offered! Explore opportunities with Home Care Plus Inc , a part of LHC Group, a leading post-acute care partner for hospitals, physicians and families nationwide. As members of the Optum family of businesses, we are dedicated to helping people feel their best, including our team members who create meaningful connections with patients, their families, each other and the communities we serve. Find a home for your career here. Join us and embrace …",-82.564147,https://www.adzuna.com/land/ad/5893063580?se=YP1qmOu18RGyxqEDqklCVQ&utm_medium=api&utm_source=abfa41a4&v=2868F3CB73BC65F5ADDD6135291DE79ADD4010C1,5893063580,121188.79,38.521092,121188.79,2026-09-21T14:26:53Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"Rock Camp, Lawrence County","['US', 'Ohio', 'Lawrence County', 'Rock Camp']",Adzuna::API::Response::Company,UnitedHealth Group,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWVAxcW1PdTE4Ukd5eHFFRHFrbENWUSIsImkiOiI1ODkzMDYzNTM2In0.0iHb54_3CFS_xAAdiqfvTL9amqperKbv1_oqErOCQHE,"CDL-A Auto Haulers Needed: Earn $70,000-$120,000 per year, Regional and OTR Routes Available, Home","Join Our Team: Drive the Future of Auto Logistics! What We Offer: $70k-$120k annual earnings potential (percentage pay) Consistent home time depending on lane (local, regional long-haul available) Late-model trucks with easy-to-use straps and hydraulics, new trucks added annually Paid orientation Generous performance and damage-free bonus opportunities; we want the best driversand we want them to maximize their earning potential! Scheduled pay increases for length of service; we recognize and r…",-84.60738,https://www.adzuna.com/land/ad/5893063536?se=YP1qmOu18RGyxqEDqklCVQ&utm_medium=api&utm_source=abfa41a4&v=7E1FA1308CA3041828CDF5AF0C6C9801A943CBF1,5893063536,114488.93,39.10914,114488.93,2026-09-21T14:26:53Z,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Del Fair, Hamilton County","['US', 'Ohio', 'Hamilton County', 'Del Fair']",Adzuna::API::Response::Company,Proficient Auto Transport,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5MzA2MzU3OCIsInMiOiJZUDFxbU91MThSR3l4cUVEcWtsQ1ZRIn0.ELFLEzIwT_NE53U0SfsRa7LaDvdpZJGF-XZI2BT82lc,Nurse Practitioner - PRN - Palliative Care,"Explore opportunities with Baptist Memorial Palliative Care in Huntingdon, TN , a part of LHC Group, a leading post-acute care partner for hospitals, physicians and families nationwide. As members of the Optum family of businesses, we are dedicated to helping people feel their best, including our team members who create meaningful connections with patients, their families, each other and the communities we serve. Find a home for your career here. Join us and embrace a culture of Caring. Connect…",-88.380873,https://www.adzuna.com/land/ad/5893063578?se=YP1qmOu18RGyxqEDqklCVQ&utm_medium=api&utm_source=abfa41a4&v=4BB5FE02FBE9438137DF84ECEDE2196922D9C915,5893063578,110670.45,35.774591,110670.45,2026-09-21T14:26:53Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"Parker Crossroads, Henderson County","['US', 'Tennessee', 'Henderson County', 'Parker Crossroads']",Adzuna::API::Response::Company,UnitedHealth Group,,
Adzuna::API::Response::Job,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWVAxcW1PdTE4Ukd5eHFFRHFrbENWUSIsImkiOiI1ODkzMDYzNTU5In0.I_35QhuGG__LhZgF1a8IXDeKjsfiOqY6WLmf1pVyVec,Customer Service Representative ($20 PH starting),"This role requires the ability to work lawfully in the U.S. without employment-based immigration sponsorship, now or in the future. Start Date: October 19, 2026 Training Schedule: 12:00pm-9:00pm Sunday-Thursday Schedules After Training: All schedules 2nd shift working minimum one weekend day and start times ranging between 1:00pm and 5:00pm Are you positive and proactive with a passion for helping people? Do you enjoy active listening and solving problems? Are you tech-savvy and love to multi-t…",-85.83264,https://www.adzuna.com/land/ad/5893063559?se=YP1qmOu18RGyxqEDqklCVQ&utm_medium=api&utm_source=abfa41a4&v=1E428368C329EB33BA17FE93233C23853B1EF492,5893063559,41600.0,38.18562,41600.0,2026-09-21T14:26:53Z,customer-services-jobs,Adzuna::API::Response::Category,Customer Services Jobs,Adzuna::API::Response::Location,"Shively, Jefferson County","['US', 'Kentucky', 'Jefferson County', 'Shively']",Adzuna::API::Response::Company,Spectrum,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5MzA2MzUyOCIsInMiOiJZUDFxbU91MThSR3l4cUVEcWtsQ1ZRIn0.C43v7ttSmoj0ZhXJvbVN5TuaiAsrrxL7wQ3eZUU7zYM,"CDL-A Auto Haulers Needed: Earn $70,000-$120,000 per year, Regional and OTR Routes Available, Home","Join Our Team: Drive the Future of Auto Logistics! What We Offer: $70k-$120k annual earnings potential (percentage pay) Consistent home time depending on lane (local, regional long-haul available) Late-model trucks with easy-to-use straps and hydraulics, new trucks added annually Paid orientation Generous performance and damage-free bonus opportunities; we want the best driversand we want them to maximize their earning potential! Scheduled pay increases for length of service; we recognize and r…",-77.446381,https://www.adzuna.com/land/ad/5893063528?se=YP1qmOu18RGyxqEDqklCVQ&utm_medium=api&utm_source=abfa41a4&v=04AF12E868402FE9F373901A6C2271ACB983C948,5893063528,82951.52,38.768193,82951.52,2026-09-21T14:26:53Z,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Clifton, Fairfax County","['US', 'Virginia', 'Fairfax County', 'Clifton']",Adzuna::API::Response::Company,Proficient Auto Transport,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5MzA2MzU3MiIsInMiOiJZUDFxbU91MThSR3l4cUVEcWtsQ1ZRIn0.XYpYGjQvn7g2zPHdSwdjpC16Zg6CZ5e5mBAd3fNEiWA,Hospice Afterhours RN,"Explore opportunities with Idaho Home Health and Hospice of Treasure Valley , a part of LHC Group, a leading post-acute care partner for hospitals, physicians and families nationwide. As members of the Optum family of businesses, we are dedicated to helping people feel their best, including our team members who create meaningful connections with patients, their families, each other and the communities we serve. Find a home for your career here. Join us and embrace a culture of Caring. Connectin…",-117.022921,https://www.adzuna.com/land/ad/5893063572?se=YP1qmOu18RGyxqEDqklCVQ&utm_medium=api&utm_source=abfa41a4&v=DE465398EA7A19519B4C05CD549DC040C292E6B0,5893063572,58164.04,43.86735,58164.04,2026-09-21T14:26:53Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"Nyssa, Malheur County","['US', 'Oregon', 'Malheur County', 'Nyssa']",Adzuna::API::Response::Company,UnitedHealth Group,full_time,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWVAxcW1PdTE4Ukd5eHFFRHFrbENWUSIsImkiOiI1ODkzMDYzNTM3In0.PHiypeRt-0-TolhGMaI9p1auE6kVilrrq13raKdaFs0,"CDL-A Auto Haulers Needed: Earn $70,000-$120,000 per year, Regional and OTR Routes Available, Home","Join Our Team: Drive the Future of Auto Logistics! What We Offer: $70k-$120k annual earnings potential (percentage pay) Consistent home time depending on lane (local, regional long-haul available) Late-model trucks with easy-to-use straps and hydraulics, new trucks added annually Paid orientation Generous performance and damage-free bonus opportunities; we want the best driversand we want them to maximize their earning potential! Scheduled pay increases for length of service; we recognize and r…",-81.46416,https://www.adzuna.com/land/ad/5893063537?se=YP1qmOu18RGyxqEDqklCVQ&utm_medium=api&utm_source=abfa41a4&v=1F908A69C0B2FE183F9749174ED772463D498DCA,5893063537,92064.3,41.59782,92064.3,2026-09-21T14:26:53Z,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"Willoughby Hills, Lake County","['US', 'Ohio', 'Lake County', 'Willoughby Hills']",Adzuna::API::Response::Company,Proficient Auto Transport,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg5MzA2MzU2NyIsInMiOiJZUDFxbU91MThSR3l4cUVEcWtsQ1ZRIn0.YieYvWKETCmRDATOeTl0-Shcp68WNrmgNrNqMpdoMTk,Call Center Representative,"This role requires the ability to work lawfully in the U.S. without employment-based immigration sponsorship, now or in the future. Imagine making a real difference for customers by guiding them through Spectrum's Community Solutions products and services. If you thrive on solving problems and enjoy helping others, this customer service role offers an opportunity to build lasting relationships while expanding your knowledge of technology and account management. Your expertise and positive appro…",-80.077343,https://www.adzuna.com/land/ad/5893063567?se=YP1qmOu18RGyxqEDqklCVQ&utm_medium=api&utm_source=abfa41a4&v=664D2D551A2CDB4A75B1AF6E9266B63FE7852D17,5893063567,50220.6,36.11454,50220.6,2026-09-21T14:26:53Z,customer-services-jobs,Adzuna::API::Response::Category,Customer Services Jobs,Adzuna::API::Response::Location,"Kernersville, Forsyth County","['US', 'North Carolina', 'Forsyth County', 'Kernersville']",Adzuna::API::Response::Company,Spectrum,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWVAxcW1PdTE4Ukd5eHFFRHFrbENWUSIsImkiOiI1ODkzMDYzNTg3In0.WZi3w7IL02dZd8AXMehL3KKnuwZq4Ve3DR3hSXvkUt8,Registered Nurse,"Explore opp ortunities with Ms HomeCare, a part of LHC Group, a leading post-acute care partner for hospitals, physicians and families nationwide. As members of the Optum family of businesses, we are dedicated to helping people feel their best, including our team members who create meaningful connections with patients, their families, each other and the communities we serve. Find a home for your career here. Join us and embrace a culture of Caring. Connecting. Growing together. LHCJobs As the R…",-89.1891,https://www.adzuna.com/land/ad/5893063587?se=YP1qmOu18RGyxqEDqklCVQ&utm_medium=api&utm_source=abfa41a4&v=3C128564584382D4F3BF33B7EF17BAE695EF9113,5893063587,63214.98,31.34004,63214.98,2026-09-21T14:26:53Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"Sunrise, Forrest County","['US', 'Mississippi', 'Forrest County', 'Sunrise']",Adzuna::API::Response::Company,UnitedHealth Group,full_time,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWVAxcW1PdTE4Ukd5eHFFRHFrbENWUSIsImkiOiI1ODkzMDYzNTczIn0.VyglOyiXs5CKm7NCp7oOJGpuzaAGdWKat56Qn66axFI,RN Home Visits | Full-Time,"Explore opportunities with Patient Care , a part of LHC Group, a leading post-acute care partner for hospitals, physicians and families nationwide. As members of the Optum family of businesses, we are dedicated to helping people feel their best, including our team members who create meaningful connections with patients, their families, each other and the communities we serve. Find a home for your career here. Join us and embrace a culture of Caring. Connecting. Growing together. As the Register…",-72.50136,https://www.adzuna.com/land/ad/5893063573?se=YP1qmOu18RGyxqEDqklCVQ&utm_medium=api&utm_source=abfa41a4&v=A42747A7A69C826FE1DD47C8CEDAEC71A2CBF841,5893063573,78129.19,41.56008,78129.19,2026-09-21T14:26:53Z,healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,Adzuna::API::Response::Location,"Haddam Neck, Middlesex County","['US', 'Connecticut', 'Middlesex County', 'Haddam Neck']",Adzuna::API::Response::Company,UnitedHealth Group,full_time,
