salary_min,salary_is_predicted,adref,__CLASS__,title,salary_max,id,created,latitude,description,redirect_url,longitude,company.display_name,company.__CLASS__,location.display_name,location.area,location.__CLASS__,category.tag,category.label,category.__CLASS__,contract_time,contract_type
97397.15,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZExwcEw5bzQ4UkdrX1BURXlxVHFxQSIsImkiOiI1NzAwMjgyNzM2In0.c1VIL-FgXacvMEVSbkXn--Jg-wHmIeN0gpc6o1TqaiQ,Adzuna::API::Response::Job,Client Solutions Manager,97397.15,5700282736,2026-04-15T10:40:31Z,28.344838,"Excellent opportunity to join a leading, national credit card processing company that has over a decade of industry experience. Slice Merchant Services offers innovative payment processing solutions to merchants. Slice has put together a comprehensive package of products and services. Slice delivers a consultative approach on the best platforms and equipment most suitable for each merchant. Slice Merchant Services is seeking driven, ambitious outside sales professionals to join our most aggress…",https://www.adzuna.com/land/ad/5700282736?se=dLppL9o48RGk_PTEyqTqqA&utm_medium=api&utm_source=abfa41a4&v=0D84F3894DD5CA84CAF522953AED667F249740FB,-80.676148,Slice Merchant Services,Adzuna::API::Response::Company,"Merritt Island, Brevard County","['US', 'Florida', 'Brevard County', 'Merritt Island']",Adzuna::API::Response::Location,sales-jobs,Sales Jobs,Adzuna::API::Response::Category,,
6649.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZExwcEw5bzQ4UkdrX1BURXlxVHFxQSIsImkiOiI1NzAwMjgyNzM1In0.1XSXOb8pXjZhhOosCKXhvD9mspLFTE9Y5VyGTseYQF8,Adzuna::API::Response::Job,"Travel Nurse RN - Telemetry - $1,662 per week in Denver, CO",6649.0,5700282735,2026-04-15T10:40:24Z,39.75,"Registered Nurse (RN) | Telemetry Location: Denver, CO Agency: OneStaff Medical Pay: $1,662 per week Shift Information: Rotating - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: ASAP About the Position We. Are. OneStaff. Medical. An independently-owned, nationally-recognized and amazingly awesome staffing firm ready to work for you! A work ethic forged in the Midwest, we are here to stand by your side and help you find your dream assignment anywhere in this great country. We want the…",https://www.adzuna.com/land/ad/5700282735?se=dLppL9o48RGk_PTEyqTqqA&utm_medium=api&utm_source=abfa41a4&v=5A2D155FB8D0C8D2D237B4F1ED6A163D7801F9CA,-104.99,OneStaff Medical,Adzuna::API::Response::Company,"Denver, Colorado","['US', 'Colorado', 'Denver']",Adzuna::API::Response::Location,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,full_time,contract
6417.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZExwcEw5bzQ4UkdrX1BURXlxVHFxQSIsImkiOiI1NzAwMjgyNzI3In0.QScZRDDzXb-1bEA7548jhKoJH1-1oe4V5DUOa86dxvE,Adzuna::API::Response::Job,"Travel Nurse RN - Telemetry - $1,455 to $1,604 per week in Shreveport, LA",6417.0,5700282727,2026-04-15T10:40:15Z,32.509913,"Registered Nurse (RN) | Telemetry Location: Shreveport, LA Agency: Host Healthcare Pay: $1,455 to $1,604 per week Shift Information: Nights Start Date: ASAP About the Position Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - Telemetry in Shreveport , LA . Why Choose Host Healthcare? Passionate and transparent team members have made Host Healthcare the agency of choice for new and experienced travelers looking for opportunities f…",https://www.adzuna.com/land/ad/5700282727?se=dLppL9o48RGk_PTEyqTqqA&utm_medium=api&utm_source=abfa41a4&v=F64CC48E88B2756A7B878AAA4C38F516F25CC544,-93.748587,Host Healthcare,Adzuna::API::Response::Company,"Shreveport, Caddo Parish","['US', 'Louisiana', 'Caddo Parish', 'Shreveport']",Adzuna::API::Response::Location,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,full_time,
9452.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZExwcEw5bzQ4UkdrX1BURXlxVHFxQSIsImkiOiI1NzAwMjgyNzI1In0.6oAVLkppmryDYD4wXRNDWE8bQR1UAMvYgjFfZRpfp8c,Adzuna::API::Response::Job,"Travel Nurse RN - Pediatric Intensive Care Unit - $2,184 to $2,363 per week in Milwaukee, WI",9452.0,5700282725,2026-04-15T10:40:14Z,43.043978,"Registered Nurse (RN) | Pediatric Intensive Care Unit Location: Milwaukee, WI Agency: Host Healthcare Pay: $2,184 to $2,363 per week Shift Information: Nights Start Date: ASAP About the Position Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - PICU in Milwaukee , WI . Why Choose Host Healthcare? Passionate and transparent team members have made Host Healthcare the agency of choice for new and experienced travelers looking for op…",https://www.adzuna.com/land/ad/5700282725?se=dLppL9o48RGk_PTEyqTqqA&utm_medium=api&utm_source=abfa41a4&v=618C1089501D64864D31248B1F36DF091A871D51,-87.899151,Host Healthcare,Adzuna::API::Response::Company,"Milwaukee, Milwaukee County","['US', 'Wisconsin', 'Milwaukee County', 'Milwaukee']",Adzuna::API::Response::Location,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,full_time,
5748.0,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMDI4MjcyNCIsInMiOiJkTHBwTDlvNDhSR2tfUFRFeXFUcXFBIn0.hNbMxloK1GiZVmFzty-_iof6AlnnrFzlNrQnsWFVSK4,Adzuna::API::Response::Job,"Travel Nurse RN - Emergency Room (ER) / Trauma - $1,288 to $1,437 per week in Round Rock, TX",5748.0,5700282724,2026-04-15T10:40:14Z,30.504138,"Registered Nurse (RN) | Emergency Room (ER) / Trauma Location: Round Rock, TX Agency: Host Healthcare Pay: $1,288 to $1,437 per week Shift Information: Nights Start Date: ASAP About the Position Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - Emergency Room in Round Rock , TX . Why Choose Host Healthcare? Passionate and transparent team members have made Host Healthcare the agency of choice for new and experienced travelers loo…",https://www.adzuna.com/land/ad/5700282724?se=dLppL9o48RGk_PTEyqTqqA&utm_medium=api&utm_source=abfa41a4&v=5D2E85983B09D551C5A72AED5D753EF2FA823180,-97.660237,Host Healthcare,Adzuna::API::Response::Company,"Round Rock, Williamson County","['US', 'Texas', 'Williamson County', 'Round Rock']",Adzuna::API::Response::Location,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,full_time,
8024.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZExwcEw5bzQ4UkdrX1BURXlxVHFxQSIsImkiOiI1NzAwMjgyNzI2In0.60AlcvD2fxJ7S1re5jiT54iVLdE06Asa6iOfJNB86AE,Adzuna::API::Response::Job,"Travel Nurse RN - Psych - $1,853 to $2,006 per week in Tacoma, WA",8024.0,5700282726,2026-04-15T10:40:14Z,47.252911,"Registered Nurse (RN) | Psych Location: Tacoma, WA Agency: Host Healthcare Pay: $1,853 to $2,006 per week Shift Information: Days Start Date: ASAP About the Position Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - Psychiatry in Tacoma , WA . Why Choose Host Healthcare? Passionate and transparent team members have made Host Healthcare the agency of choice for new and experienced travelers looking for opportunities far away and c…",https://www.adzuna.com/land/ad/5700282726?se=dLppL9o48RGk_PTEyqTqqA&utm_medium=api&utm_source=abfa41a4&v=75B293E7E44FF41C301B560D0656B4FDB877C8A7,-122.441743,Host Healthcare,Adzuna::API::Response::Company,"Tacoma, Pierce County","['US', 'Washington', 'Pierce County', 'Tacoma']",Adzuna::API::Response::Location,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,full_time,
7491.0,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMDI4MjcxNyIsInMiOiJkTHBwTDlvNDhSR2tfUFRFeXFUcXFBIn0.nG0kpg-MSRqw6jFpzUkYHm6eWmRdEeeAwEGs-OvkHU8,Adzuna::API::Response::Job,"Travel Nurse RN - Medical-Surgical - $1,720 to $1,873 per week in Fort Wayne, IN",7491.0,5700282717,2026-04-15T10:40:08Z,41.064475,"Registered Nurse (RN) | Medical-Surgical Location: Fort Wayne, IN Agency: Host Healthcare Pay: $1,720 to $1,873 per week Start Date: ASAP About the Position Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - Medical-Surgical in Fort Wayne , IN . Why Choose Host Healthcare? Passionate and transparent team members have made Host Healthcare the agency of choice for new and experienced travelers looking for opportunities far away and …",https://www.adzuna.com/land/ad/5700282717?se=dLppL9o48RGk_PTEyqTqqA&utm_medium=api&utm_source=abfa41a4&v=7A05E990232354281B8DF1BBBFEA4E538E2A02E9,-85.173858,Host Healthcare,Adzuna::API::Response::Company,"Fort Wayne, Allen County","['US', 'Indiana', 'Allen County', 'Fort Wayne']",Adzuna::API::Response::Location,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,full_time,
94735.88,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZExwcEw5bzQ4UkdrX1BURXlxVHFxQSIsImkiOiI1NzAwMjgyNjg3In0.VKgeZt9XeI19vigIdWnuS0kHql9KrDVyapzT1CEzU8s,Adzuna::API::Response::Job,Business Development Manager,94735.88,5700282687,2026-04-15T10:40:07Z,28.3067,"Excellent opportunity to join a leading, national credit card processing company that has over a decade of industry experience. Slice Merchant Services offers innovative payment processing solutions to merchants. Slice has put together a comprehensive package of products and services. Slice delivers a consultative approach on the best platforms and equipment most suitable for each merchant. Slice Merchant Services is seeking driven, ambitious outside sales professionals to join our most aggress…",https://www.adzuna.com/land/ad/5700282687?se=dLppL9o48RGk_PTEyqTqqA&utm_medium=api&utm_source=abfa41a4&v=7B3E0272D4EEFB95FBFB31867CFEB49FAA224819,-80.6862,Slice Merchant Services,Adzuna::API::Response::Company,"Merritt Island, Brevard County","['US', 'Florida', 'Brevard County', 'Merritt Island']",Adzuna::API::Response::Location,sales-jobs,Sales Jobs,Adzuna::API::Response::Category,,
8323.0,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMDI4MjY4MyIsInMiOiJkTHBwTDlvNDhSR2tfUFRFeXFUcXFBIn0.fMoJ5S8Zm9arAcpHffOpenDpyiNC19fnH9JKg7njppQ,Adzuna::API::Response::Job,"Travel Nurse RN - Case Manager - $1,928 to $2,081 per week in Concord, NC",8323.0,5700282683,2026-04-15T10:40:02Z,35.423548,"Registered Nurse (RN) | Case Manager Location: Concord, NC Agency: Host Healthcare Pay: $1,928 to $2,081 per week Shift Information: Days Contract Duration: 13 Weeks Start Date: ASAP About the Position Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - Case Management in Concord, NC. If you are interested in this position, please contact your recruiter and reference Job 2200563",https://www.adzuna.com/land/ad/5700282683?se=dLppL9o48RGk_PTEyqTqqA&utm_medium=api&utm_source=abfa41a4&v=C69C5013C380EEC2F98569964F91F5EC54A8D60F,-80.604937,Host Healthcare,Adzuna::API::Response::Company,"North Concord, Cabarrus County","['US', 'North Carolina', 'Cabarrus County', 'North Concord']",Adzuna::API::Response::Location,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,full_time,contract
8323.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZExwcEw5bzQ4UkdrX1BURXlxVHFxQSIsImkiOiI1NzAwMjgyNjg0In0.Zy4TS9cs1lHwbT87UWoDOQ1uKXYJSrxFdppFExgbdcU,Adzuna::API::Response::Job,"Travel Nurse RN - Case Manager - $1,928 to $2,081 per week in Concord, NC",8323.0,5700282684,2026-04-15T10:40:02Z,35.423548,"Registered Nurse (RN) | Case Manager Location: Concord, NC Agency: Host Healthcare Pay: $1,928 to $2,081 per week Shift Information: Days Contract Duration: 13 Weeks Start Date: ASAP About the Position TravelNurseSource is working with Host Healthcare to find a qualified Case Manager RN in Concord, North Carolina, 28025! Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - Case Management in Concord, NC. If you are interested in thi…",https://www.adzuna.com/land/ad/5700282684?se=dLppL9o48RGk_PTEyqTqqA&utm_medium=api&utm_source=abfa41a4&v=811E2BE908EAD8DE3EBFAB7B4AAC0373B28ED924,-80.604937,TravelNurseSource,Adzuna::API::Response::Company,"North Concord, Cabarrus County","['US', 'North Carolina', 'Cabarrus County', 'North Concord']",Adzuna::API::Response::Location,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,full_time,contract
6417.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZExwcEw5bzQ4UkdrX1BURXlxVHFxQSIsImkiOiI1NzAwMjgyNjgwIn0.W5U0V7QrPgt8QcIjYWRTyjTtSJTL0NURui2zSD95Ohc,Adzuna::API::Response::Job,"Travel Nurse RN - Telemetry - $1,455 to $1,604 per week in Shelby, NC",6417.0,5700282680,2026-04-15T10:40:01Z,35.292351,"Registered Nurse (RN) | Telemetry Location: Shelby, NC Agency: Host Healthcare Pay: $1,455 to $1,604 per week Shift Information: Days Contract Duration: 13 Weeks Start Date: 5/11/2026 About the Position TravelNurseSource is working with Host Healthcare to find a qualified Telemetry RN in Shelby, North Carolina, 28150! Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - Telemetry in Shelby, NC. If you are interested in this position…",https://www.adzuna.com/land/ad/5700282680?se=dLppL9o48RGk_PTEyqTqqA&utm_medium=api&utm_source=abfa41a4&v=80140F0FCA86855B36753B4FCA30C01524D455EA,-81.535646,TravelNurseSource,Adzuna::API::Response::Company,"Shelby, Cleveland County","['US', 'North Carolina', 'Cleveland County', 'Shelby']",Adzuna::API::Response::Location,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,full_time,contract
6417.0,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMDI4MjY4MSIsInMiOiJkTHBwTDlvNDhSR2tfUFRFeXFUcXFBIn0.1EHF5uGNcrDorobHEgl-7b0B9cv8DjRFd5IuUxTibDs,Adzuna::API::Response::Job,"Travel Nurse RN - Telemetry - $1,455 to $1,604 per week in Shelby, NC",6417.0,5700282681,2026-04-15T10:40:01Z,35.292351,"Registered Nurse (RN) | Telemetry Location: Shelby, NC Agency: Host Healthcare Pay: $1,455 to $1,604 per week Shift Information: Days Contract Duration: 13 Weeks Start Date: 5/11/2026 About the Position Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - Telemetry in Shelby, NC. If you are interested in this position, please contact your recruiter and reference Job 2195321",https://www.adzuna.com/land/ad/5700282681?se=dLppL9o48RGk_PTEyqTqqA&utm_medium=api&utm_source=abfa41a4&v=FDB7860AA75CD1B071B9F67EA92DD7B7AB02872E,-81.535646,Host Healthcare,Adzuna::API::Response::Company,"Shelby, Cleveland County","['US', 'North Carolina', 'Cleveland County', 'Shelby']",Adzuna::API::Response::Location,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,full_time,contract
80538.89,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMDI4MjY3OCIsInMiOiJkTHBwTDlvNDhSR2tfUFRFeXFUcXFBIn0._zsnDpgksnA534M7twkrSjD8rdiHswLtw0IV23rw5NE,Adzuna::API::Response::Job,B2B Sales Representative,80538.89,5700282678,2026-04-15T10:39:52Z,33.352012,"Excellent opportunity to join a leading, national credit card processing company that has over a decade of industry experience. Slice Merchant Services offers innovative payment processing solutions to merchants. Slice has put together a comprehensive package of products and services. Slice delivers a consultative approach on the best platforms and equipment most suitable for each merchant. Slice Merchant Services is seeking driven, ambitious outside sales professionals to join our most aggress…",https://www.adzuna.com/land/ad/5700282678?se=dLppL9o48RGk_PTEyqTqqA&utm_medium=api&utm_source=abfa41a4&v=8656E6B92D07F246D3D6E705BC3097ADEC8CA4BC,-96.547854,Slice Merchant Services,Adzuna::API::Response::Company,"Anna, Collin County","['US', 'Texas', 'Collin County', 'Anna']",Adzuna::API::Response::Location,sales-jobs,Sales Jobs,Adzuna::API::Response::Category,,
7668.0,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZExwcEw5bzQ4UkdrX1BURXlxVHFxQSIsImkiOiI1NzAwMjgyNjc2In0.6z4Lkkw-B_pV-L5hFsSYIh0IkthiNftNlA5P9tqWkhA,Adzuna::API::Response::Job,"Travel Nurse RN - Progressive Care Unit - $1,822 to $1,917 per week in Suffolk, VA",7668.0,5700282676,2026-04-15T10:39:51Z,36.880037,"Registered Nurse (RN) | Progressive Care Unit Location: Suffolk, VA Agency: GQR Healthcare Pay: $1,822 to $1,917 per week Shift Information: Nights Contract Duration: 13 Weeks Start Date: ASAP About the Position Contract - W2 Progressive Care Unit (PCU) Registered Nurse (RN) Job Location: Suffolk, Virginia Start Date: April 6, 2026 Profession: Registered Nurse (RN) Facility: Short Term Acute Care Estimated Pay: $1822.14 - $1917.14 Duration:13 weeks Care Unit (PCU) Shift: Night Shift Details: nu…",https://www.adzuna.com/land/ad/5700282676?se=dLppL9o48RGk_PTEyqTqqA&utm_medium=api&utm_source=abfa41a4&v=6537612EE7E040F8F0E2C01F7A614B9470B41A9E,-76.537263,GQR Healthcare,Adzuna::API::Response::Company,"Suffolk, Suffolk City","['US', 'Virginia', 'Suffolk City', 'Suffolk']",Adzuna::API::Response::Location,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,full_time,contract
7668.0,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMDI4MjY3NyIsInMiOiJkTHBwTDlvNDhSR2tfUFRFeXFUcXFBIn0.jFd2_f58XGDiy5XgDuVyTiMZ5scjp65v3UjOi70AxB0,Adzuna::API::Response::Job,"Travel Nurse RN - Progressive Care Unit - $1,822 to $1,917 per week in Suffolk, VA",7668.0,5700282677,2026-04-15T10:39:51Z,36.880037,"Registered Nurse (RN) | Progressive Care Unit Location: Suffolk, VA Agency: GQR Healthcare Pay: $1,822 to $1,917 per week Shift Information: Nights Contract Duration: 13 Weeks Start Date: ASAP About the Position TravelNurseSource is working with GQR Healthcare to find a qualified PCU RN in Suffolk, Virginia, 23434! Contract - W2 Progressive Care Unit (PCU) Registered Nurse (RN) Job Location: Suffolk, Virginia Start Date: April 6, 2026 Profession: Registered Nurse (RN) Facility: Short Term Acute…",https://www.adzuna.com/land/ad/5700282677?se=dLppL9o48RGk_PTEyqTqqA&utm_medium=api&utm_source=abfa41a4&v=D66EECFBA4BFF0514192E269A0BE2F7DDAD29DAF,-76.537263,TravelNurseSource,Adzuna::API::Response::Company,"Suffolk, Suffolk City","['US', 'Virginia', 'Suffolk City', 'Suffolk']",Adzuna::API::Response::Location,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,full_time,contract
6756.0,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMDI4MjY0NCIsInMiOiJkTHBwTDlvNDhSR2tfUFRFeXFUcXFBIn0.A3ivfB1nw7e3x43aLKIACmA0ex0GS6yeX4xGpxoOglk,Adzuna::API::Response::Job,"Travel Nurse RN - Med/Surg / Telemetry - $1,639 to $1,689 per week in Shelby, NC",6756.0,5700282644,2026-04-15T10:38:21Z,35.292351,"Registered Nurse (RN) | Med/Surg / Telemetry Location: Shelby, NC Agency: Jackson Nurse Professionals Pay: $1,639 to $1,689 per week Shift Information: Days Contract Duration: 13 Weeks Start Date: 5/11/2026 About the Position At Jackson Nurse Professionals , we are dedicated to supporting travel nurses and helping you build a fulfilling nursing career. Whether you’re looking for your first or next travel nursing assignment, we specialize in connecting healthcare professionals with leading medic…",https://www.adzuna.com/land/ad/5700282644?se=dLppL9o48RGk_PTEyqTqqA&utm_medium=api&utm_source=abfa41a4&v=17606D29A62B9EAB05935A6E4E3D41A7344B017F,-81.535646,Jackson Nurse Professionals,Adzuna::API::Response::Company,"Shelby, Cleveland County","['US', 'North Carolina', 'Cleveland County', 'Shelby']",Adzuna::API::Response::Location,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,full_time,contract
