description,id,__CLASS__,salary_max,salary_min,created,title,latitude,salary_is_predicted,longitude,adref,redirect_url,category.tag,category.label,category.__CLASS__,company.display_name,company.__CLASS__,location.display_name,location.area,location.__CLASS__,contract_time,contract_type
"Job Description Job Description Location: Goshen, Indiana Yoder Ainlay Ulmer & Buckingham, LLP is a full‐service law firm with multiple specialized practice groups. We are seeking JD candidates of Indiana-licensed or intending to become an Indiana‐licensed attorneys to join our Goshen, Indiana office. Associates at our firm take on meaningful responsibility early in their careers. This includes direct client contact, managing discrete matters, and developing practical judgment with guidance fro…",5783905116,Adzuna::API::Response::Job,105450.82,105450.82,2026-07-01T11:39:02Z,Associate Attorney,41.064475,1,-85.173858,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MzkwNTExNiIsInMiOiI1b2N6V21SMThSR0pEWXFSMXlpZzl3In0.XfQkQSZ1hT9zM63NY9PakOgXMj2jJlKg5l4O_tOM5sY,https://www.adzuna.com/land/ad/5783905116?se=5oczWmR18RGJDYqR1yig9w&utm_medium=api&utm_source=abfa41a4&v=486FAFD56C298CDD44460F604B76DB6CB8964ECF,legal-jobs,Legal Jobs,Adzuna::API::Response::Category,"Yoder, Ainlay, Ulmer, & Buckingham",Adzuna::API::Response::Company,"Fort Wayne, Allen County","['US', 'Indiana', 'Allen County', 'Fort Wayne']",Adzuna::API::Response::Location,,
"Job Description Job Description About NGT Corporation Founded in 1989, NGT Corporation is a master franchisee of the COVERALL® brand. We opened our first Regional Support Center in Baltimore, MD, and have since expanded along the East Coast with eight additional locations. Our mission is to support local businesses with reliable, high‐quality cleaning solutions while helping franchise owners grow and succeed. What You’ll Do In this role, you’ll help local businesses create cleaner, healthier en…",5783905115,Adzuna::API::Response::Job,49997.1,49997.1,2026-07-01T11:39:02Z,Sales Representative,42.896767,1,-78.886385,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MzkwNTExNSIsInMiOiI1b2N6V21SMThSR0pEWXFSMXlpZzl3In0.lBXXSMsTfDhUsKbon5yzWmcSKXyC1Hde3Aqj95tSvAM,https://www.adzuna.com/land/ad/5783905115?se=5oczWmR18RGJDYqR1yig9w&utm_medium=api&utm_source=abfa41a4&v=D36018C3167BC5BAA795790094D24A7E7D68A38A,sales-jobs,Sales Jobs,Adzuna::API::Response::Category,Coverall,Adzuna::API::Response::Company,"Buffalo, Erie County","['US', 'New York', 'Erie County', 'Buffalo']",Adzuna::API::Response::Location,,
"Job Description Job Description Client Sales Representative | B2B | Entry Level | No Experience Required - We Train You! This is an in-person position (not remote). We’re looking for a motivated person who enjoys interacting with people, takes pride in their work, and wants a career where effort directly impacts income and advancement. As an Entry-Level Business-to-Business Client Sales Representative, you’ll focus on building customer relationships, driving sales growth in our technology secto…",5783905103,Adzuna::API::Response::Job,81291.88,81291.88,2026-07-01T11:39:01Z,Sales Representative B2B,33.432953,1,-111.844935,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MzkwNTEwMyIsInMiOiI1b2N6V21SMThSR0pEWXFSMXlpZzl3In0.UyNfyNwMX3idw_TwsU28QMiLXIPTOh1eiPFOXN8Pv1I,https://www.adzuna.com/land/ad/5783905103?se=5oczWmR18RGJDYqR1yig9w&utm_medium=api&utm_source=abfa41a4&v=EFB838E3C81FA7ADE5B7CE29EF0A2395EB32E1E8,sales-jobs,Sales Jobs,Adzuna::API::Response::Category,"LMC Phoenix, Inc.",Adzuna::API::Response::Company,"Mesa, Maricopa County","['US', 'Arizona', 'Maricopa County', 'Mesa']",Adzuna::API::Response::Location,,
"Job Description Job Description Security Technician (Locksmith / Access Control / CCTV / Structured Cabling) Guardian Safe & Lock LLC – Houston, TX (Tomball Area) Guardian Safe & Lock LLC is one of the fastest-growing locksmith and security companies in the Houston metropolitan area. We specialize in access control, CCTV, and physical security integration, and we are looking for a motivated Security Technician to grow with us. This is not just a job, this is a long-term career opportunity with …",5783905085,Adzuna::API::Response::Job,46012.46,46012.46,2026-07-01T11:39:00Z,Security Technician (Locksmith / Access Control / CCTV),30.097162,1,-95.616055,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MzkwNTA4NSIsInMiOiI1b2N6V21SMThSR0pEWXFSMXlpZzl3In0.ykAsh9wME0UV6OQCAQ6clnTXMbn-rReyjGhySLPIBlQ,https://www.adzuna.com/land/ad/5783905085?se=5oczWmR18RGJDYqR1yig9w&utm_medium=api&utm_source=abfa41a4&v=67BB8F1DEC04D3D802DAFFF585409685DC4BDC3A,it-jobs,IT Jobs,Adzuna::API::Response::Category,Guardian Safe & Lock LLC,Adzuna::API::Response::Company,"Tomball, Harris County","['US', 'Texas', 'Harris County', 'Tomball']",Adzuna::API::Response::Location,,
"Job Description Job Description Position Summary: The Claims Intake Coordinator is responsible for managing all new restoration job intakes, ensuring documentation is complete, organized, and insurance-ready. This role is critical in obtaining Authorization to Proceed forms and making sure each job file is fully documented, properly labeled, and stored in a consistent, accessible format. Strong digital file management skills are essential for this position. Key Responsibilities: Secure signed A…",5783905087,Adzuna::API::Response::Job,35121.54,35121.54,2026-07-01T11:39:00Z,Restoration Claims Intake Coordinator,41.114818,1,-74.149589,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MzkwNTA4NyIsInMiOiI1b2N6V21SMThSR0pEWXFSMXlpZzl3In0.MwrxFQqPWiQWASteWoQIkg0PJ2s29DGnPweN25leluo,https://www.adzuna.com/land/ad/5783905087?se=5oczWmR18RGJDYqR1yig9w&utm_medium=api&utm_source=abfa41a4&v=0C6D05FB6E6E2155501EDD2C3A30F73B60D482CD,admin-jobs,Admin Jobs,Adzuna::API::Response::Category,B & G RESTORATION,Adzuna::API::Response::Company,"Suffern, Rockland County","['US', 'New York', 'Rockland County', 'Suffern']",Adzuna::API::Response::Location,,
"Job Description Job Description The Assurance Group (www.assuregrp.com) is looking for the right person to fill a consultative health and life insurance rep position. The ideal candidate is one who can bring to the table the right mix of work ethic and integrity, and who enjoys the idea of a career that centers around helping people. Although experienced insurance agents are welcome to apply, no experience is necessary . In fact, we've seen great success with people coming from other industries…",5783905093,Adzuna::API::Response::Job,63404.74,63404.74,2026-07-01T11:39:00Z,"Outside Sales, Company Provided Leads, Flexible Schedule, Residual Income!",34.850555,1,-82.394,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MzkwNTA5MyIsInMiOiI1b2N6V21SMThSR0pEWXFSMXlpZzl3In0.mUqmCY5j0YF3vC31A7nxMcO0t5cFUI_PuB9CgxiW26s,https://www.adzuna.com/land/ad/5783905093?se=5oczWmR18RGJDYqR1yig9w&utm_medium=api&utm_source=abfa41a4&v=58E20B5A19D289A1A81486205646D059C59FE5A9,sales-jobs,Sales Jobs,Adzuna::API::Response::Category,TAG,Adzuna::API::Response::Company,"Greenville, Greenville County","['US', 'South Carolina', 'Greenville County', 'Greenville']",Adzuna::API::Response::Location,,
"Job Description Job Description What’s the role? The Senior Safety & Training Coordinator reports to the Project Manager, and the primary role is to ensure training and safety procedures are compliant to the national, corporate and legislative standards and the implementation of a skills base program to the Mining Department while ensuring a safe, productive operation. Duties include: Develop and maintain procedural systems, processes and training for the underground mining operations in accord…",5783905091,Adzuna::API::Response::Job,78180.17,78180.17,2026-07-01T11:39:00Z,UG Safety & Training Coordinator - Senior,64.036666,1,-145.731519,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MzkwNTA5MSIsInMiOiI1b2N6V21SMThSR0pEWXFSMXlpZzl3In0.TxnMt4I858SKjRSGX5B4rWuJLFf377tstFTpVSlouGg,https://www.adzuna.com/land/ad/5783905091?se=5oczWmR18RGJDYqR1yig9w&utm_medium=api&utm_source=abfa41a4&v=0A17DFCAED4F18F49A12E69BF9C33890AF754486,scientific-qa-jobs,Scientific & QA Jobs,Adzuna::API::Response::Category,Northern Star Pogo LLC,Adzuna::API::Response::Company,"Delta Junction, Southeast Fairbanks","['US', 'Alaska', 'Southeast Fairbanks', 'Delta Junction']",Adzuna::API::Response::Location,,
"Job Description Job Description Seeking a Sales Manager to join our team! You will be responsible for overseeing and developing a sales team to drive company revenue. Responsibilities: Oversee and coordinate the sales team activities Establish sales territories, quotas, and goals for the sales team Analyze sales statistics to identify areas of improvement Track results and trends regularly for business forecasting Report on team and individual performance Develop and execute innovative sales st…",5783905079,Adzuna::API::Response::Job,81512.66,81512.66,2026-07-01T11:38:59Z,Sales Representative,,1,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MzkwNTA3OSIsInMiOiI1b2N6V21SMThSR0pEWXFSMXlpZzl3In0.HTZcai02ViA9xFk_awJbBLz-XfoWAROh68PPVOCyOFw,https://www.adzuna.com/land/ad/5783905079?se=5oczWmR18RGJDYqR1yig9w&utm_medium=api&utm_source=abfa41a4&v=9F66DE0D74E8D760271F718385EE56A4A794FA06,sales-jobs,Sales Jobs,Adzuna::API::Response::Category,Penn Global Marketing,Adzuna::API::Response::Company,"Houston, Harris County","['US', 'Texas', 'Harris County', 'Houston']",Adzuna::API::Response::Location,,
"Job Description Job Description Job Summary: ​As an Electrician at Creative Environments, you will be the foundation of safe, reliable, and lasting electrical solutions that elevate the function and atmosphere of our spaces. Your expertise will enhance each project’s impact, bringing essential features to life and delivering on our commitment to quality and client satisfaction. With adaptability and efficiency, you will support smooth project execution, ensuring that each connection and install…",5783905069,Adzuna::API::Response::Job,78057.32,78057.32,2026-07-01T11:38:59Z,Electrician,33.436666,1,-111.940325,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MzkwNTA2OSIsInMiOiI1b2N6V21SMThSR0pEWXFSMXlpZzl3In0.a9clCuITEnOT5xq57m800EZwdNZyIKNDPMpcd27p0uw,https://www.adzuna.com/land/ad/5783905069?se=5oczWmR18RGJDYqR1yig9w&utm_medium=api&utm_source=abfa41a4&v=86C40D78821EA06FE9204072B34D4ACA207A4256,trade-construction-jobs,Trade & Construction Jobs,Adzuna::API::Response::Category,Creative Environments,Adzuna::API::Response::Company,"Tempe, Maricopa County","['US', 'Arizona', 'Maricopa County', 'Tempe']",Adzuna::API::Response::Location,,
"Job Description Job Description Install Technician I Full-time | $18/hr  bonus incentives (up to $175/week extra!) Hit the ground running this summer — work outside, soak up the sun, and build real skills while the weather is at its best! We're hiring every week throughout the summer , so there's never been a better time to join the team! Grow Fast: Start as Tech I and advance to Tech II ($18/hr  $260/wk bonus) or Crew Lead ($23/hr  $850/wk bonus) in as little as 6 months! What You'll Do: Measu…",5783905068,Adzuna::API::Response::Job,59850.28,59850.28,2026-07-01T11:38:59Z,Wx Install Technician I,42.105218,1,-72.59294,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MzkwNTA2OCIsInMiOiI1b2N6V21SMThSR0pEWXFSMXlpZzl3In0.ng2YzZQODgg2wa_dna0rFnRAa51p257ETskO4ggi9SI,https://www.adzuna.com/land/ad/5783905068?se=5oczWmR18RGJDYqR1yig9w&utm_medium=api&utm_source=abfa41a4&v=C731598F933C387744D57B742955F4A4232B26BE,hr-jobs,HR & Recruitment Jobs,Adzuna::API::Response::Category,HomeWorks Energy,Adzuna::API::Response::Company,"Springfield, Hampden County","['US', 'Massachusetts', 'Hampden County', 'Springfield']",Adzuna::API::Response::Location,,
"Job Description Job Description Job Opportunity: Carpenter Location: Fort Wayne, Indiana Pay: $28-$32/hr Schedule: Full-Time, 40 hours/week, plus overtime About the Role We are seeking Skilled Carpenters in Fort Wayne Indiana for Mission Critical project Benefits Competitive pay  overtime Job stability Benefits: Medical, dental, vision, short- and long-term disability, and life insurance PTO/PSL, paid holidays, and referral bonuses Upward mobility with room to grow The opportunity to help other…",5783905066,Adzuna::API::Response::Job,55319.95,55319.95,2026-07-01T11:38:59Z,Carpenter - ADC 3,41.064475,1,-85.173858,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MzkwNTA2NiIsInMiOiI1b2N6V21SMThSR0pEWXFSMXlpZzl3In0.HKr-Ocs5BopPuOs3x-3dllSen2s0uILKu9v9JUg7kRo,https://www.adzuna.com/land/ad/5783905066?se=5oczWmR18RGJDYqR1yig9w&utm_medium=api&utm_source=abfa41a4&v=7053A310A0ACDC9791AA760006BE1502E5ED43CC,trade-construction-jobs,Trade & Construction Jobs,Adzuna::API::Response::Category,LEAD Staffing,Adzuna::API::Response::Company,"Fort Wayne, Allen County","['US', 'Indiana', 'Allen County', 'Fort Wayne']",Adzuna::API::Response::Location,,
"Job Description Job Description We are seeking a Construction Superintendent to join our team! You will oversee project planning, scheduling, budgeting, and implementation. Responsibilities: Oversee all aspects of construction project from planning to implementation Allocate resources for assigned projects Supervise onsite personnel and subcontractors Interface with project inspectors, contractors, architects, engineers, city and county officials, and clients Negotiate with contractors to recei…",5783905067,Adzuna::API::Response::Job,93290.52,93290.52,2026-07-01T11:38:59Z,Construction Superintendent,40.105227,1,-74.938414,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MzkwNTA2NyIsInMiOiI1b2N6V21SMThSR0pEWXFSMXlpZzl3In0.riskuKqqYoQcy4HW3xJ1PHSIbdvsZfbP9Gk7ovIm1io,https://www.adzuna.com/land/ad/5783905067?se=5oczWmR18RGJDYqR1yig9w&utm_medium=api&utm_source=abfa41a4&v=05CE53DBB4585BEC73947DE139C37F5C7877292C,trade-construction-jobs,Trade & Construction Jobs,Adzuna::API::Response::Category,Tricon Construction,Adzuna::API::Response::Company,"Bensalem, Bucks County","['US', 'Pennsylvania', 'Bucks County', 'Bensalem']",Adzuna::API::Response::Location,,
"Job Description Job Description We're seeking an outgoing, dependable Counter Representative to build awareness with plumbing professionals at local wholesale supply houses. This role is ideal for someone who enjoys meeting people, starting conversations, and representing an innovative product. You will serve as the face of LeakSecure at plumbing counters by distributing marketing materials, introducing our solution to plumbers and contractors, and collecting contact information for our sales t…",5783905071,Adzuna::API::Response::Job,46178.72,46178.72,2026-07-01T11:38:59Z,Counter Representative (Part-Time),30.342001,1,-81.769132,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNW9jeldtUjE4UkdKRFlxUjF5aWc5dyIsImkiOiI1NzgzOTA1MDcxIn0.cNT-_JUcbsNEfOyDUnoix1v5U3MQnKADGRspFa2iJS4,https://www.adzuna.com/land/ad/5783905071?se=5oczWmR18RGJDYqR1yig9w&utm_medium=api&utm_source=abfa41a4&v=C00A46E87D94A9DC0A0008C82B4F59482B5AB0D0,part-time-jobs,Part time Jobs,Adzuna::API::Response::Category,"Notation Labs, Inc.",Adzuna::API::Response::Company,"Jacksonville, Duval County","['US', 'Florida', 'Duval County', 'Jacksonville']",Adzuna::API::Response::Location,,
"Job Description Job Description Mammo/X-Ray Technologist - Metuchen, NJ (3385) Location: Metuchen, NJ Employment Type: Full-time Hourly Rate: $40/hr - $45/hr About Greenlife Healthcare Staffing: Greenlife Healthcare Staffing is a leading nationwide recruitment agency dedicated to connecting healthcare professionals with top-tier opportunities. We partner with hospitals, clinics, nursing homes, multi-specialty groups, and private practices to match talented individuals with roles that align with…",5783905063,Adzuna::API::Response::Job,36222.22,36222.22,2026-07-01T11:38:58Z,Mammo/X-Ray Technologist,40.54316,1,-74.363205,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MzkwNTA2MyIsInMiOiI1b2N6V21SMThSR0pEWXFSMXlpZzl3In0.S5cPqDCCXhdLARdAHJTRI8EADr01y-UeXC8AAXn2rV8,https://www.adzuna.com/land/ad/5783905063?se=5oczWmR18RGJDYqR1yig9w&utm_medium=api&utm_source=abfa41a4&v=C5BFA2EDD3353884DEEB0191DF484571B743B0A3,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Greenlife Healthcare Staffing,Adzuna::API::Response::Company,"Metuchen, Middlesex County","['US', 'New Jersey', 'Middlesex County', 'Metuchen']",Adzuna::API::Response::Location,,
"Job Description Job Description Substance Use Clinician Job description Overview We seek a dedicated and compassionate CADC/LADC/LCSW to join our team. The ideal candidate will provide high-quality mental health services to clients in a supportive and therapeutic environment. This role involves working with individuals and groups to assess their needs, develop treatment plans, and implement appropriate therapeutic interventions. The Clinician will play a crucial role in promoting recovery and w…",5783905061,Adzuna::API::Response::Job,76023.31,76023.31,2026-07-01T11:38:58Z,Substance Abuse Clinician,44.310624,1,-69.77949,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MzkwNTA2MSIsInMiOiI1b2N6V21SMThSR0pEWXFSMXlpZzl3In0.148wVTnw8PqIZdBhJgIa5-xfdSmpBdnPFElmUGXCFsM,https://www.adzuna.com/land/ad/5783905061?se=5oczWmR18RGJDYqR1yig9w&utm_medium=api&utm_source=abfa41a4&v=4669221D04FA37EA4A2DE5337CAA7BB39AA2E13D,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,Zysk Recovery Partners,Adzuna::API::Response::Company,"Augusta, Kennebec County","['US', 'Maine', 'Kennebec County', 'Augusta']",Adzuna::API::Response::Location,,
"Job Description Job Description Title: Locksmith Technician - Mobile On-Call Service (No Experience Required) Company Description: We are a reputable locksmith company providing mobile on-call services to residential, commercial, and automotive clients. With a commitment to customer satisfaction, we are seeking a Locksmith Technician to join our team. No previous experience is necessary, as we are willing to train the right candidate for this role. Job Description: As a Locksmith Technician, yo…",5783905062,Adzuna::API::Response::Job,46511.71,46511.71,2026-07-01T11:38:58Z,Locksmith Technician - NO EXPERIENCE NEEDED,34.225726,1,-77.94471,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MzkwNTA2MiIsInMiOiI1b2N6V21SMThSR0pEWXFSMXlpZzl3In0.BgstZ3ABE6_SHdvexhJZOJfLlEEfr6I3ssC73_h4lh4,https://www.adzuna.com/land/ad/5783905062?se=5oczWmR18RGJDYqR1yig9w&utm_medium=api&utm_source=abfa41a4&v=7F6E6F39B6A1F99DC9172570F2F1505F508F6ACD,customer-services-jobs,Customer Services Jobs,Adzuna::API::Response::Category,Nc Local Locksmith,Adzuna::API::Response::Company,"Wilmington, New Hanover County","['US', 'North Carolina', 'New Hanover County', 'Wilmington']",Adzuna::API::Response::Location,,
