salary_max,latitude,salary_is_predicted,created,adref,__CLASS__,id,description,longitude,redirect_url,title,salary_min,location.display_name,location.__CLASS__,location.area,company.__CLASS__,company.display_name,category.label,category.tag,category.__CLASS__,contract_time,contract_type
111732.96,43.697144,1,2026-04-01T10:40:46Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaU12TU5ka3Q4UkdSdmVFMksxOERFQSIsImkiOiI1Njg1Njk1OTE0In0.CgYd49d6McsE4QO6ROjee_Y_-UB900rZDyLooFMXAKk,Adzuna::API::Response::Job,5685695914,"Salesforce Data Cloud Consultant (Remote)IntroWe are seeking a passionate candidate with experience in Salesforce Data Cloud and a solid understanding of data management. In this role, you will use Salesforce Data Cloud to create data-driven customer experiences. You will design, identify, and recommend scalable solutions to clients. LocationRemote, within the United States ResponsibilitiesAs a Salesforce Data Cloud Consultant, your role will involve: Working with clients to understand their ne…",-70.103406,https://www.adzuna.com/details/5685695914?utm_medium=api&utm_source=abfa41a4,Salesforce Data Cloud Consultant,111732.96,"Long Island, Cumberland County",Adzuna::API::Response::Location,"['US', 'Maine', 'Cumberland County', 'Long Island']",Adzuna::API::Response::Company,CloudKettle Inc,IT Jobs,it-jobs,Adzuna::API::Response::Category,,
56160.0,43.073692,0,2026-04-01T10:40:46Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NTY5NTkzMCIsInMiOiJpTXZNTmRrdDhSR1J2ZUUySzE4REVBIn0.Xwqu4-UOJTxB9I06yW14EXDDnF52zH0p-rsNiBOfhEM,Adzuna::API::Response::Job,5685695930,Initial training for this position is expected to take 3 to 4 months. Training will occur Monday-Friday 11am-7pm on-site at Contact’s main office and the Onondaga County E-911 center. Differentials: weekdays 11pm-7am $2/hour; all weekend hours $5/hour The Diversion Specialist plays a pivotal role in Onondaga County’s Person in Crisis (PIC) Navigation Program. This position provides immediate mental health support and crisis intervention to individuals in distress who contact Onondaga County 911…,-76.054093,https://www.adzuna.com/details/5685695930?utm_medium=api&utm_source=abfa41a4,911 Diversion Specialist Tuesday - Saturday 3pm-11pm,52000.0,"East Syracuse, Onondaga County",Adzuna::API::Response::Location,"['US', 'New York', 'Onondaga County', 'East Syracuse']",Adzuna::API::Response::Company,CONTACT COMMUNITY SERVICES INC,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
76960.0,40.968866,0,2026-04-01T10:40:46Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaU12TU5ka3Q4UkdSdmVFMksxOERFQSIsImkiOiI1Njg1Njk1OTk5In0.0Ysz3s4lHYfJ9MPa394Etf4mAk6jGgAD86hV4X-VemM,Adzuna::API::Response::Job,5685695999,"Description: Join Our Team as a Journeyman Electrician - Sign-On/Retention Bonus: $2,500 For over 50 years, Hayden Power Group has been a trusted, family-owned electrical contractor committed to lighting the path to long-term success for our professional dedicated teams and valued customers. Our mission is simple: provide safe, innovative, and cost-effective electrical solutions for projects of all sizes. Family is our Life. Power Solutions are our Business. Why Join Us? Medical, Dental & Visio…",-76.004178,https://www.adzuna.com/details/5685695999?utm_medium=api&utm_source=abfa41a4,COMMERCIAL / INDUSTRIAL ELECTRICIAN,62400.0,"West Hazleton, Luzerne County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Luzerne County', 'West Hazleton']",Adzuna::API::Response::Company,Hayden Power Group,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Category,,
72800.0,34.419512,0,2026-04-01T10:40:46Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaU12TU5ka3Q4UkdSdmVFMksxOERFQSIsImkiOiI1Njg1Njk1OTQ4In0.VzmoJ_2BCrIMmbgLpvVNT1rbZgerm4F5C0V_fx7lNp4,Adzuna::API::Response::Job,5685695948,"Emergency Veterinary Technician, Advanced Veterinary Technician Who we are: At Advanced Veterinary Specialists , our medical staff consists of board-certified specialists in surgery, oncology, internal medicine, cardiology, and dentistry in addition to a skilled and experienced group of emergency veterinarians. We are proud of the doctors we have appointed to provide you and your pet the highest level of care possible. About the role: Advanced Veterinary Specialists is seeking a full-time day V…",-119.707224,https://www.adzuna.com/details/5685695948?utm_medium=api&utm_source=abfa41a4,ER Veterinary Technician,54080.0,"Santa Barbara, Santa Barbara County",Adzuna::API::Response::Location,"['US', 'California', 'Santa Barbara County', 'Santa Barbara']",Adzuna::API::Response::Company,Ethos Veterinary Health,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,full_time,
83200.0,37.714396,0,2026-04-01T10:40:46Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NTY5NTkwNCIsInMiOiJpTXZNTmRrdDhSR1J2ZUUySzE4REVBIn0.-yFQhjHzxrSNR_B-HLBSyAcJUak-01YD2CWJ7Qs-NwI,Adzuna::API::Response::Job,5685695904,"Registered Veterinary Technician – SAGE Dublin Compensation: $25-$40 an hour , plus shift differentials Up to $3,000 Sign On Bonus Available for Qualified Applicants! About Us: SAGE Dublin s pecializes in many areas of veterinary medicine using the most current knowledge and treatments available to ensure the highest standards of care for our patients. Our Dublin facility features state-of-the-art diagnostic equipment and surgical tools, and we pride ourselves on providing the highest standards…",-121.90262,https://www.adzuna.com/details/5685695904?utm_medium=api&utm_source=abfa41a4,"Registered Veterinary Technician, Surgery SAGE Dublin",52000.0,"Dublin, Alameda County",Adzuna::API::Response::Location,"['US', 'California', 'Alameda County', 'Dublin']",Adzuna::API::Response::Company,Ethos Veterinary Health,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,full_time,
49920.0,33.995227,0,2026-04-01T10:40:46Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaU12TU5ka3Q4UkdSdmVFMksxOERFQSIsImkiOiI1Njg1Njk2MDE3In0.K8-8O-wuBwWX11T3c7175VA45M_EySvXJzy4duIITkg,Adzuna::API::Response::Job,5685696017,"Description: Job Title: Medical Scribe – Clinical Support Location: Charleston, SC Area Job Type: [Full-Time/Part-Time] Pay Rate: Starting at $17/hour, depending on experience Department: Medical Necessity / Clinical Support Reports To: Supervising Provider / Director of Billing Position Summary: We are seeking a reliable and detail-oriented Medical Scribe to support our primary care providers in the Charleston area. In this role, you will assist with preparing for patient visits, documenting r…",-81.092151,https://www.adzuna.com/details/5685696017?utm_medium=api&utm_source=abfa41a4,Medical Scribe,39520.0,"Kathwood, Lexington County",Adzuna::API::Response::Location,"['US', 'South Carolina', 'Lexington County', 'Kathwood']",Adzuna::API::Response::Company,Trident Pain Center,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,part_time,
76330.54,27.95783,1,2026-04-01T10:40:46Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaU12TU5ka3Q4UkdSdmVFMksxOERFQSIsImkiOiI1Njg1Njk1OTgwIn0.xaGTQdFLYeTuCCNo30vyt3Dr3im4mPPqHHVbGqI6aPw,Adzuna::API::Response::Job,5685695980,"Description: Project Engineer Tampa, FL Description Bauer Foundation Corp. (BFC) is a Florida corporation and the U.S. subsidiary of the world-wide operating Bauer Group based in Schrobenhausen, Germany. The Bauer Group is a world- renowned foundation contractor, designer, and builder of the world’s finest foundation equipment. BFC, as part of the Bauer construction division, is a leader in the execution of complex excavation pits, ground improvement, deep foundations, and vertical seals, utili…",-82.458831,https://www.adzuna.com/details/5685695980?utm_medium=api&utm_source=abfa41a4,Project Engineer,76330.54,"Tampa, Hillsborough County",Adzuna::API::Response::Location,"['US', 'Florida', 'Hillsborough County', 'Tampa']",Adzuna::API::Response::Company,Bauer Foundation,Trade & Construction Jobs,trade-construction-jobs,Adzuna::API::Response::Category,full_time,
43680.0,43.112979,0,2026-04-01T10:40:45Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NTY5NTg1MyIsInMiOiJpTXZNTmRrdDhSR1J2ZUUySzE4REVBIn0.vMmiT2judGl8g0xp3fCDxVqyUsL32LyXvHBfCw570cY,Adzuna::API::Response::Job,5685695853,"Description: Job Title: Residential Maintenance Technician Reports to: Property Manager / Regional Manager Job Overview: A Residential Maintenance Technician is responsible for maintaining and repairing the physical condition of residential properties, ensuring that all systems and equipment operate efficiently and safely. They work to resolve any issues or repairs related to the structure, utilities, and appliances within residential buildings. Key Responsibilities: General Maintenance and Rep…",-77.792391,https://www.adzuna.com/details/5685695853?utm_medium=api&utm_source=abfa41a4,Residential Maintenance Technician,41600.0,"North Chili, Monroe County",Adzuna::API::Response::Location,"['US', 'New York', 'Monroe County', 'North Chili']",Adzuna::API::Response::Company,Midland Management LLC,Maintenance Jobs,maintenance-jobs,Adzuna::API::Response::Category,,
47840.0,42.871509,0,2026-04-01T10:40:45Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaU12TU5ka3Q4UkdSdmVFMksxOERFQSIsImkiOiI1Njg1Njk1NzcxIn0.pbVNHX0eldDm43B3Ld54DxXS3IbLXkSSYx4ik9AFgPM,Adzuna::API::Response::Job,5685695771,"Description: Job Title: Residential Maintenance Technician Reports to: Property Manager / Regional Manager Job Overview: A Residential Maintenance Technician is responsible for maintaining and repairing the physical condition of residential properties, ensuring that all systems and equipment operate efficiently and safely. They work to resolve any issues or repairs related to the structure, utilities, and appliances within residential buildings. Key Responsibilities: General Maintenance and Rep…",-77.288679,https://www.adzuna.com/details/5685695771?utm_medium=api&utm_source=abfa41a4,"Residential Maintenance Technician - Canandaigua, NY",43680.0,"Canandaigua, Ontario County",Adzuna::API::Response::Location,"['US', 'New York', 'Ontario County', 'Canandaigua']",Adzuna::API::Response::Company,Midland Management LLC,Maintenance Jobs,maintenance-jobs,Adzuna::API::Response::Category,,
70000.0,42.569306,0,2026-04-01T10:40:45Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaU12TU5ka3Q4UkdSdmVFMksxOERFQSIsImkiOiI1Njg1Njk1ODM0In0.rN7jvp4kCUMUE7SHBfQIDlckgxp3o3Q9bFvzT-Ow4Dc,Adzuna::API::Response::Job,5685695834,"Leasing Director Drive Occupancy Growth and Build Lasting Relationships at Pomeroy Living! Pomeroy Living, a premier assisted living community, is seeking a dynamic and results-driven Leasing Director to join our team. You will be responsible for driving occupancy growth by developing and implementing effective sales and marketing strategies, building strong relationships with referral sources, and guiding families through the admissions process. Responsibilities: Achieve Occupancy Goals: Devel…",-83.06771,https://www.adzuna.com/details/5685695834?utm_medium=api&utm_source=abfa41a4,Leasing Director,55000.0,"Sterling Heights, Macomb County",Adzuna::API::Response::Location,"['US', 'Michigan', 'Macomb County', 'Sterling Heights']",Adzuna::API::Response::Company,Pomeroy Living,Sales Jobs,sales-jobs,Adzuna::API::Response::Category,,
105000.0,44.751632,0,2026-04-01T10:40:45Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NTY5NTc4NSIsInMiOiJpTXZNTmRrdDhSR1J2ZUUySzE4REVBIn0.OHFcT5Xbn9XYysvBXlD-93HPsWaz555-W1ljTB2G6hc,Adzuna::API::Response::Job,5685695785,"Description: Company Overview: Rudolph Community & Care is a private person-centered organization providing adult foster care to vulnerable adults. We are a growing company, with plans to expand our services in the south metro in the coming months. We prioritize internal growth, offering advancement opportunities within our talented team. Our Values: Person Centered, Do the Right Thing, Positivity, Teamwork, Determination Pay Range: $85,000 – $105,000 annually Job Description: The Compliance Di…",-93.358349,https://www.adzuna.com/details/5685695785?utm_medium=api&utm_source=abfa41a4,Compliance Director,85000.0,"Savage, Scott County",Adzuna::API::Response::Location,"['US', 'Minnesota', 'Scott County', 'Savage']",Adzuna::API::Response::Company,Rudolph Community and Care,HR & Recruitment Jobs,hr-jobs,Adzuna::API::Response::Category,,
72800.0,33.60138,0,2026-04-01T10:40:45Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaU12TU5ka3Q4UkdSdmVFMksxOERFQSIsImkiOiI1Njg1Njk1NzIwIn0.ZibctE9jN_x5EqtFEiHu19AIBQhdAAJGng6Jd5D2_O0,Adzuna::API::Response::Job,5685695720,"Join our dynamic team in Orange County! Our subtance abuse faciility is a proud member of the Quadrant Health Group, is seeking a passionate and skilled FULL TIME OVERNIGHT (LVN) Client Care Coordinator to join our growing team in a few of our Southern California locations. As a Client Care Coordinator with a nursing focus, you will play a crucial role in ensuring the well-being and satisfaction of our clients. What You'll Do: The Client Care Coordinator is responsible for the nursing assessmen…",-117.64722,https://www.adzuna.com/details/5685695720?utm_medium=api&utm_source=abfa41a4,Client Care Coordinator - Full Time OVERNIGHT - LVN,66560.0,"Mission Viejo, Orange County",Adzuna::API::Response::Location,"['US', 'California', 'Orange County', 'Mission Viejo']",Adzuna::API::Response::Company,Quadrant Health Group,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,full_time,
41131.79,28.558442,1,2026-04-01T10:40:45Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaU12TU5ka3Q4UkdSdmVFMksxOERFQSIsImkiOiI1Njg1Njk1NjcxIn0.RUqhgQC2EFQKnUR8L1H-B-wh231iDLFNlj1982wn610,Adzuna::API::Response::Job,5685695671,"Description: Our Mission is to deliver best-in-class ophthalmic and optometric care. Team members are hired to assist the organization in building a differentiated integrated eye care platform focused on superior patient care delivered through our network of optometrists and ophthalmologists. Team members are expected to a behavior of professionalism, which includes but is not limited to, acting with integrity and accountability, support our clinicians in all aspects of patient care delivery, s…",-81.356188,https://www.adzuna.com/details/5685695671?utm_medium=api&utm_source=abfa41a4,Patient Services Specialist/Front Desk,41131.79,"Orlando, Orange County",Adzuna::API::Response::Location,"['US', 'Florida', 'Orange County', 'Orlando']",Adzuna::API::Response::Company,Ascend Vision Partners,Customer Services Jobs,customer-services-jobs,Adzuna::API::Response::Category,,
41600.0,43.395537,0,2026-04-01T10:40:45Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NTY5NTgwOSIsInMiOiJpTXZNTmRrdDhSR1J2ZUUySzE4REVBIn0.Jv-0HTzSGSdbiuAwzmPzuqv5alaVQVCyVxkcdf-fOdQ,Adzuna::API::Response::Job,5685695809,"Are you passionate about making a positive impact in a child's life? Join us as a Mentor today! A quality Mentor is an understanding and trusted counselor, serving as a coach, confidant, adviser, friend, and advocate. Research shows that quality mentoring relationships significantly impact young people, influencing their personal, academic, and professional lives. Mentoring provides young individuals opportunities for personal growth, development, and social and economic advancement. However, o…",-87.882519,https://www.adzuna.com/details/5685695809?utm_medium=api&utm_source=abfa41a4,Community Mentor (PT),37440.0,"Port Washington, Ozaukee County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Ozaukee County', 'Port Washington']",Adzuna::API::Response::Company,Lad Lake Inc,Social work Jobs,social-work-jobs,Adzuna::API::Response::Category,part_time,
28096.91,41.491358,1,2026-04-01T10:40:45Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NTY5NTc0NyIsInMiOiJpTXZNTmRrdDhSR1J2ZUUySzE4REVBIn0.VhAtaCvKjlqneVa5RhwMeDrQrYBnm2UJoe0gm7Syzos,Adzuna::API::Response::Job,5685695747,"Description: Join a dependable, growing company with opportunities for promotion and leadership. Power Brace Manufacturing is an energetic, family-style business. We want you to be part of it! Come grow with us! Join our team and help us maintain a clean and safe environment for our employees and customers. As a groundskeeper: · You will be responsible for the upkeep and appearance of our manufacturing facility. · You will perform tasks such as mowing, trimming, fertilizing, mulching, and other…",-93.492903,https://www.adzuna.com/details/5685695747?utm_medium=api&utm_source=abfa41a4,Groundskeeper,28096.91,"Carlisle, Warren County",Adzuna::API::Response::Location,"['US', 'Iowa', 'Warren County', 'Carlisle']",Adzuna::API::Response::Company,Power Brace LLC,Manufacturing Jobs,manufacturing-jobs,Adzuna::API::Response::Category,,
61152.0,42.569306,0,2026-04-01T10:40:45Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NTY5NTY5NiIsInMiOiJpTXZNTmRrdDhSR1J2ZUUySzE4REVBIn0.EVLtmodpql_HDjVav71Xd0sDhQsLKucySzV9FoyrAhc,Adzuna::API::Response::Job,5685695696,"Certified Nurse Aide (CNA) Join Our Team at Pomeroy Living! Pomeroy Living, a vibrant and diverse skilled nursing facility in the heart of Sterling Heights, MI , is seeking compassionate and dedicated Certified Nursing Assistants (CNAs) to join our team. Responsibilities: Provide direct patient care, including assistance with bathing, dressing, grooming, and toileting. Monitor vital signs and report any changes to the nursing staff. Assist with activities of daily living (ADLs). Administer medi…",-83.06771,https://www.adzuna.com/details/5685695696?utm_medium=api&utm_source=abfa41a4,Certified Nurse Aide (CNA),42432.0,"Sterling Heights, Macomb County",Adzuna::API::Response::Location,"['US', 'Michigan', 'Macomb County', 'Sterling Heights']",Adzuna::API::Response::Company,Pomeroy Living,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,,
