__CLASS__,salary_is_predicted,adref,redirect_url,title,salary_min,latitude,salary_max,id,longitude,description,created,category.tag,category.label,category.__CLASS__,location.display_name,location.__CLASS__,location.area,company.__CLASS__,company.display_name,contract_time,contract_type
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMjQyODEzNiIsInMiOiI0cVNpSF81UjhSRzBuLTZBR2Q0V3N3In0.3FaFoEJIyNsahfYSMA7CbjxFFD7S_rnHHZwjrZK_HiE,https://www.adzuna.com/details/5732428136?utm_medium=api&utm_source=abfa41a4,Business Development Representative (Clinton Hwy),68568.45,35.960508,68568.45,5732428136,-83.919508,Ole Ben Franklin Clinton Hwy is looking for a Business Development Representative to join our team. The Business Development Representative is responsible for answering leads and sales calls for new and existing customers. This person will work directly with GM and Sales Managers. He/she must be motivated and a self starter. We will provide all the training tools necessary for success! Responsibilities: Contact and qualify leads - Prospect new sales leads by making an initial phone or email con…,2026-05-17T10:32:21Z,sales-jobs,Sales Jobs,Adzuna::API::Response::Category,"Knoxville, Knox County",Adzuna::API::Response::Location,"['US', 'Tennessee', 'Knox County', 'Knoxville']",Adzuna::API::Response::Company,Ole Ben Franklin Motors,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNHFTaUhfNVI4Ukcwbi02QUdkNFdzdyIsImkiOiI1NzMyNDI4MTM1In0.NiIGPvJQTtZcUWLamDgemGENNkeWbC65dAmg4-KfXiM,https://www.adzuna.com/details/5732428135?utm_medium=api&utm_source=abfa41a4,RN – Cardiac Telemetry Unit (CTU) | High-Acuity Step-Down,62102.35,44.793023,62102.35,5732428135,-89.703178,"RN – Cardiac Telemetry Unit (CTU) | High-Acuity Step-Down The Staff Pad is seeking Registered Nurses to join a high-acuity Cardiac Telemetry Unit within a leading healthcare system. Pay Range: $36.14 – $51.67/hr (based on experience) This is a fast-paced, step-down unit caring for cardiac and complex medical patients, including post-op open heart, CHF, and vascular cases. You’ll gain experience with chest tubes, central lines, and multiple drips —making this a great opportunity to grow your cli…",2026-05-17T10:32:17Z,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"Mosinee, Marathon County",Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Marathon County', 'Mosinee']",Adzuna::API::Response::Company,The Staff Pad,full_time,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNHFTaUhfNVI4Ukcwbi02QUdkNFdzdyIsImkiOiI1NzMyNDI4MTM0In0.0Rk9oTgkYRJVip9DMvM6lHo0vBi8ShnlrWQDlf1hbPM,https://www.adzuna.com/details/5732428134?utm_medium=api&utm_source=abfa41a4,RN – Cardiac Telemetry Unit (CTU) | High-Acuity Step-Down,61150.04,,61150.04,5732428134,,"RN – Cardiac Telemetry Unit (CTU) | High-Acuity Step-Down The Staff Pad is seeking Registered Nurses to join a high-acuity Cardiac Telemetry Unit within a leading healthcare system. Pay Range: $36.14 – $51.67/hr (based on experience) This is a fast-paced, step-down unit caring for cardiac and complex medical patients, including post-op open heart, CHF, and vascular cases. You’ll gain experience with chest tubes, central lines, and multiple drips —making this a great opportunity to grow your cli…",2026-05-17T10:32:17Z,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"Chicago, Cook County",Adzuna::API::Response::Location,"['US', 'Illinois', 'Cook County', 'Chicago']",Adzuna::API::Response::Company,The Staff Pad,full_time,
Adzuna::API::Response::Job,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNHFTaUhfNVI4Ukcwbi02QUdkNFdzdyIsImkiOiI1NzMyNDI4MTMzIn0.2pi66sBAUXDDbOx910bcRKAepZG4boMhP96mb3KhrbA,https://www.adzuna.com/land/ad/5732428133?se=4qSiH_5R8RG0n-6AGd4Wsw&utm_medium=api&utm_source=abfa41a4&v=529A3047D172E274217FDFB056ED5284D2877E14,Travel ER Registered Nurse,104000.0,33.842925,132000.0,5732428133,-84.616791,"Fusion Medical Staffing is seeking a Travel ER RN to deliver exceptional emergency care in diverse healthcare settings across the U.S. In this role, you’ll assess and stabilize patients, collaborate with interdisciplinary teams, and adapt quickly to fast-paced environments. Fusion Medical Staffing specializes in high-quality staffing solutions, valuing transparency, accountability, and teamwork. Enjoy professional growth, supportive leadership, and the opportunity to make a meaningful impact on…",2026-05-17T10:32:07Z,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"Austell, Cobb County",Adzuna::API::Response::Location,"['US', 'Georgia', 'Cobb County', 'Austell']",Adzuna::API::Response::Company,Fusion Medical Staffing,,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNHFTaUhfNVI4Ukcwbi02QUdkNFdzdyIsImkiOiI1NzMyNDI4MTMwIn0.VlLVvDOyOwmOFuCgH4Btxj4Psnnz0SLo2GqEn3bq1Tg,https://www.adzuna.com/details/5732428130?utm_medium=api&utm_source=abfa41a4,Pest Control Specialist,47433.32,39.249868,47433.32,5732428130,-84.793025,"INSIGHT PEST SOLUTIONS Equal Opportunity Employer All qualified applicants are encouraged to apply, regardless of race, color, religion, national origin or ancestry, sex, disability, or age. OVERVIEW: We are a privately-owned pest control company that exhibits exceptional customer service, innovative training for technicians, cutting edge service technology, and an environment that enables our people to develop themselves. As a fast-growing company, there are new opportunities for growth and ad…",2026-05-17T10:31:59Z,trade-construction-jobs,Trade & Construction Jobs,Adzuna::API::Response::Category,"Harrison, Hamilton County",Adzuna::API::Response::Location,"['US', 'Ohio', 'Hamilton County', 'Harrison']",Adzuna::API::Response::Company,Insight Pest Solutions LLC,full_time,
Adzuna::API::Response::Job,1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNHFTaUhfNVI4Ukcwbi02QUdkNFdzdyIsImkiOiI1NzMyNDI4MTMxIn0.pyZ7GryrUiXQz8eyWelQdxSDvh65OP3e_RvsSSyAOjI,https://www.adzuna.com/details/5732428131?utm_medium=api&utm_source=abfa41a4,Pest Control Specialist,50630.03,39.552282,50630.03,5732428131,-84.233272,"INSIGHT PEST SOLUTIONS Equal Opportunity Employer All qualified applicants are encouraged to apply, regardless of race, color, religion, national origin or ancestry, sex, disability, or age. OVERVIEW: We are a privately-owned pest control company that exhibits exceptional customer service, innovative training for technicians, cutting edge service technology, and an environment that enables our people to develop themselves. As a fast-growing company, there are new opportunities for growth and ad…",2026-05-17T10:31:59Z,trade-construction-jobs,Trade & Construction Jobs,Adzuna::API::Response::Category,"Springboro, Warren County",Adzuna::API::Response::Location,"['US', 'Ohio', 'Warren County', 'Springboro']",Adzuna::API::Response::Company,Insight Pest Solutions LLC,full_time,
Adzuna::API::Response::Job,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMjQyODEyNiIsInMiOiI0cVNpSF81UjhSRzBuLTZBR2Q0V3N3In0.y_Sd2hYDb42DgUJnJ4pRutT67_HGUG1bl6JKCdCY59M,https://www.adzuna.com/land/ad/5732428126?se=4qSiH_5R8RG0n-6AGd4Wsw&utm_medium=api&utm_source=abfa41a4&v=06C46E0DE1F844A9F82E677EC28CC1793470AB77,Southeast Regional ,60000.0,34.06543,80000.0,5732428126,-86.307689,"Premier Transportation, an industry leader in comprehensive logistical solutions, is seeking a dedicated Southeast Regional Transportation Manager to oversee our transportation operations across the Southeastern United States. This pivotal role focuses on optimizing route planning, maintaining compliance with transportation laws, and enhancing supply chain efficiencies through strategic oversight of our full-service trucking and dedicated fleet operations. Develop and implement strategic transp…",2026-05-17T10:31:41Z,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"Altoona, Etowah County",Adzuna::API::Response::Location,"['US', 'Alabama', 'Etowah County', 'Altoona']",Adzuna::API::Response::Company,Premier Transportation,,
Adzuna::API::Response::Job,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMjQyODEyNyIsInMiOiI0cVNpSF81UjhSRzBuLTZBR2Q0V3N3In0.GmduWEHNd6lWjOh-5Jl9IfaalAMfmwiC8C8iQ47TAzU,https://www.adzuna.com/land/ad/5732428127?se=4qSiH_5R8RG0n-6AGd4Wsw&utm_medium=api&utm_source=abfa41a4&v=0CB3716A2ADD8AD49627141B542AA9053DA83C89,Southeast Regional ,60000.0,34.06543,80000.0,5732428127,-86.307689,"Premier Transportation, an industry leader in comprehensive logistical solutions, is seeking a dedicated Southeast Regional Transportation Manager to oversee our transportation operations across the Southeastern United States. This pivotal role focuses on optimizing route planning, maintaining compliance with transportation laws, and enhancing supply chain efficiencies through strategic oversight of our full-service trucking and dedicated fleet operations. Develop and implement strategic transp…",2026-05-17T10:31:41Z,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"Altoona, Etowah County",Adzuna::API::Response::Location,"['US', 'Alabama', 'Etowah County', 'Altoona']",Adzuna::API::Response::Company,Premier Transportation,,
Adzuna::API::Response::Job,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMjQyODEyNSIsInMiOiI0cVNpSF81UjhSRzBuLTZBR2Q0V3N3In0.yUYkQ2LgAtf-SEn8qNm0b5ItCm4vT0Us4Gmca-7FXsg,https://www.adzuna.com/land/ad/5732428125?se=4qSiH_5R8RG0n-6AGd4Wsw&utm_medium=api&utm_source=abfa41a4&v=405EFFD75281C40D5B3CC1D9B609ECC9E3E65B0B,Southeast Regional ,60000.0,33.999411,80000.0,5732428125,-85.933691,"Premier Transportation, an industry leader in comprehensive logistical solutions, is seeking a dedicated Southeast Regional Transportation Manager to oversee our transportation operations across the Southeastern United States. This pivotal role focuses on optimizing route planning, maintaining compliance with transportation laws, and enhancing supply chain efficiencies through strategic oversight of our full-service trucking and dedicated fleet operations. Develop and implement strategic transp…",2026-05-17T10:31:40Z,logistics-warehouse-jobs,Logistics & Warehouse Jobs,Adzuna::API::Response::Category,"East Gadsden, Etowah County",Adzuna::API::Response::Location,"['US', 'Alabama', 'Etowah County', 'East Gadsden']",Adzuna::API::Response::Company,Premier Transportation,,
Adzuna::API::Response::Job,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNHFTaUhfNVI4Ukcwbi02QUdkNFdzdyIsImkiOiI1NzMyNDI4MTIwIn0.aOz8UFHuTZjZyiuX0hITdQOOyEUyFI_DvdYIj7Sc6W8,https://www.adzuna.com/land/ad/5732428120?se=4qSiH_5R8RG0n-6AGd4Wsw&utm_medium=api&utm_source=abfa41a4&v=00C188DD9249986BE00E179CD310C175B0DCCC7B,Licensed Salon Hair Stylist,35000.0,39.967895,50000.0,5732428120,-75.173095,"Hair Cuttery, the largest privately-held salon chain in North America, is seeking a passionate and creative Licensed Salon Hair Stylist to join our dynamic team of beauty professionals. In this role, you will be responsible for delivering exceptional hair care services, such as cutting, coloring, and styling, tailored to meet the unique needs and preferences of our diverse clientele. Our ideal candidate should have a proven track record in the beauty industry, possess superior technical skills,…",2026-05-17T10:31:15Z,customer-services-jobs,Customer Services Jobs,Adzuna::API::Response::Category,"Penn Ctr, Philadelphia County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Philadelphia County', 'Penn Ctr']",Adzuna::API::Response::Company,Hair Cuttery,,
Adzuna::API::Response::Job,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNHFTaUhfNVI4Ukcwbi02QUdkNFdzdyIsImkiOiI1NzMyNDI4MTIxIn0.5Q8XS7lIkjM4b2OUZOKv49XjS5TVWSUUc0oBvIOdBVg,https://www.adzuna.com/land/ad/5732428121?se=4qSiH_5R8RG0n-6AGd4Wsw&utm_medium=api&utm_source=abfa41a4&v=8F9130EB23B46C3BF33265F2BFFDBD95B737EC0F,Licensed Hair Stylist / Cosmetologist,32000.0,39.94706,45000.0,5732428121,-75.11494,"Join the team at Hair Cuttery, North America's largest privately held salon chain, as a Licensed Hair Stylist / Cosmetologist. We're dedicated to crafting unique client experiences through a broad range of personalized hair services. If you have a passion for the art of hair styling and a license in cosmetology, we welcome you to apply. Our collaborative salon environment ensures each stylist receives the support and resources needed to thrive professionally. You will have the opportunity to ut…",2026-05-17T10:31:15Z,creative-design-jobs,Creative & Design Jobs,Adzuna::API::Response::Category,"South Camden, Camden County",Adzuna::API::Response::Location,"['US', 'New Jersey', 'Camden County', 'South Camden']",Adzuna::API::Response::Company,Hair Cuttery,,
Adzuna::API::Response::Job,0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNHFTaUhfNVI4Ukcwbi02QUdkNFdzdyIsImkiOiI1NzMyNDI4MTE4In0.gONZBMT6lZ7IBhX6PTaqd5lQKsOPd5_v4MoybZg6qr4,https://www.adzuna.com/land/ad/5732428118?se=4qSiH_5R8RG0n-6AGd4Wsw&utm_medium=api&utm_source=abfa41a4&v=A3DC12358AC8B288ACF919064B5DDE32964C5A09,Licensed Salon Hair Stylist,35000.0,39.94706,50000.0,5732428118,-75.11494,"Hair Cuttery, the largest privately-held salon chain in North America, is seeking a passionate and creative Licensed Salon Hair Stylist to join our dynamic team of beauty professionals. In this role, you will be responsible for delivering exceptional hair care services, such as cutting, coloring, and styling, tailored to meet the unique needs and preferences of our diverse clientele. Our ideal candidate should have a proven track record in the beauty industry, possess superior technical skills,…",2026-05-17T10:31:13Z,customer-services-jobs,Customer Services Jobs,Adzuna::API::Response::Category,"South Camden, Camden County",Adzuna::API::Response::Location,"['US', 'New Jersey', 'Camden County', 'South Camden']",Adzuna::API::Response::Company,Hair Cuttery,,
Adzuna::API::Response::Job,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMjQyODExOSIsInMiOiI0cVNpSF81UjhSRzBuLTZBR2Q0V3N3In0.XpqNHc8zNzeKDdRe-P0aW1K-AtRN4MHHp0Htec_U00U,https://www.adzuna.com/land/ad/5732428119?se=4qSiH_5R8RG0n-6AGd4Wsw&utm_medium=api&utm_source=abfa41a4&v=B276D15C73283DB83E352D1EFDF0558D8DF01727,Licensed Hair Stylist / Cosmetologist,32000.0,40.104507,45000.0,5732428119,-75.00189,"Join the team at Hair Cuttery, North America's largest privately held salon chain, as a Licensed Hair Stylist / Cosmetologist. We're dedicated to crafting unique client experiences through a broad range of personalized hair services. If you have a passion for the art of hair styling and a license in cosmetology, we welcome you to apply. Our collaborative salon environment ensures each stylist receives the support and resources needed to thrive professionally. You will have the opportunity to ut…",2026-05-17T10:31:13Z,creative-design-jobs,Creative & Design Jobs,Adzuna::API::Response::Category,"Feasterville, Bucks County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Bucks County', 'Feasterville']",Adzuna::API::Response::Company,Hair Cuttery,,
Adzuna::API::Response::Job,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMjQyODExNSIsInMiOiI0cVNpSF81UjhSRzBuLTZBR2Q0V3N3In0.6ulMpzhWyIt2zGefwmOVPZpx-0lLtaq2PNM0oIKitX4,https://www.adzuna.com/land/ad/5732428115?se=4qSiH_5R8RG0n-6AGd4Wsw&utm_medium=api&utm_source=abfa41a4&v=46D2507CAEF1CCE25A87A470D40E4BB6268CFAF5,Licensed Salon Hair Stylist,35000.0,39.084,50000.0,5732428115,-77.1537,"Hair Cuttery, the largest privately-held salon chain in North America, is seeking a passionate and creative Licensed Salon Hair Stylist to join our dynamic team of beauty professionals. In this role, you will be responsible for delivering exceptional hair care services, such as cutting, coloring, and styling, tailored to meet the unique needs and preferences of our diverse clientele. Our ideal candidate should have a proven track record in the beauty industry, possess superior technical skills,…",2026-05-17T10:31:07Z,customer-services-jobs,Customer Services Jobs,Adzuna::API::Response::Category,"Derwood, Montgomery County",Adzuna::API::Response::Location,"['US', 'Maryland', 'Montgomery County', 'Derwood']",Adzuna::API::Response::Company,Hair Cuttery,,
Adzuna::API::Response::Job,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMjQyODExNCIsInMiOiI0cVNpSF81UjhSRzBuLTZBR2Q0V3N3In0.dXhQnmaVvhPHBmKmEIZJAB0uwMM-cDg5KqHtu11Nwlw,https://www.adzuna.com/land/ad/5732428114?se=4qSiH_5R8RG0n-6AGd4Wsw&utm_medium=api&utm_source=abfa41a4&v=217BBF411476730C1AEF5ABDE6150F3577C9C259,Licensed Hair Stylist / Cosmetologist,32000.0,40.0322,45000.0,5732428114,-75.17656,"Join the team at Hair Cuttery, North America's largest privately held salon chain, as a Licensed Hair Stylist / Cosmetologist. We're dedicated to crafting unique client experiences through a broad range of personalized hair services. If you have a passion for the art of hair styling and a license in cosmetology, we welcome you to apply. Our collaborative salon environment ensures each stylist receives the support and resources needed to thrive professionally. You will have the opportunity to ut…",2026-05-17T10:31:06Z,creative-design-jobs,Creative & Design Jobs,Adzuna::API::Response::Category,"Lynnewood Gardens, Philadelphia County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Philadelphia County', 'Lynnewood Gardens']",Adzuna::API::Response::Company,Hair Cuttery,,
Adzuna::API::Response::Job,0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMjQyODExMiIsInMiOiI0cVNpSF81UjhSRzBuLTZBR2Q0V3N3In0.3QfPjztJ2iiKL66_nESazSEd73S_DF04c5ksLCCvAOc,https://www.adzuna.com/land/ad/5732428112?se=4qSiH_5R8RG0n-6AGd4Wsw&utm_medium=api&utm_source=abfa41a4&v=F8CCC7CF50CA026DAA03563A568471B6CCFBA578,Licensed Salon Hair Stylist,35000.0,40.17438,50000.0,5732428112,-74.92302,"Hair Cuttery, the largest privately-held salon chain in North America, is seeking a passionate and creative Licensed Salon Hair Stylist to join our dynamic team of beauty professionals. In this role, you will be responsible for delivering exceptional hair care services, such as cutting, coloring, and styling, tailored to meet the unique needs and preferences of our diverse clientele. Our ideal candidate should have a proven track record in the beauty industry, possess superior technical skills,…",2026-05-17T10:31:05Z,customer-services-jobs,Customer Services Jobs,Adzuna::API::Response::Category,"Upper Holland, Bucks County",Adzuna::API::Response::Location,"['US', 'Pennsylvania', 'Bucks County', 'Upper Holland']",Adzuna::API::Response::Company,Hair Cuttery,,
