adref,salary_is_predicted,latitude,longitude,__CLASS__,title,description,contract_time,salary_min,redirect_url,id,salary_max,created,location.__CLASS__,location.display_name,location.area,company.__CLASS__,company.display_name,category.label,category.__CLASS__,category.tag,contract_type
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyOTMyMTQyNyIsInMiOiIyTnhnRjZsUDhSR3VqTmE4cExqN2J3In0.G8tMwZEVoDuapjKEa3ZIDWOUppNyq5Z1O_TbMwMQqaU,1,44.477602,-73.222446,Adzuna::API::Response::Job,Travel Registered Nurse OR Job,"Overview Registered Nurse - Operating Room (OR) – Travel assignment in Burlington, VT. Start date 05/18/2026 for 6 weeks. Weekly pay range $2,930–$3,040 per week with 0.0 guaranteed hours. Shift is 4x10 rotating (10-hour day/evening shifts; weekends and call). Work setting: hospital-based operating room. Key Highlights - Weekly pay: $2,930–$3,040 per week - Guaranteed hours: 0.0 per week - Contract duration: 6 weeks - Shift: 4x10 rotating (10-hour day/evening shifts; weekends and on-call) - Sta…",,63969.59,https://www.adzuna.com/details/5729321427?utm_medium=api&utm_source=abfa41a4,5729321427,63969.59,2026-05-14T10:22:37Z,Adzuna::API::Response::Location,"Burlington, Chittenden County","['US', 'Vermont', 'Chittenden County', 'Burlington']",Adzuna::API::Response::Company,Healthforce,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,contract
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMk54Z0Y2bFA4Ukd1ak5hOHBMajdidyIsImkiOiI1NzI5MzIxNDIxIn0.yfHS20gX2Pu-d_j_vyUNH98WjGerUQ4DIpS8tg_v_Yg,1,34.271582,-84.196256,Adzuna::API::Response::Job,Travel Registered Nurse Med Surg Job,"Overview Registered Nurse – Med Surg (Inpatient Oncology) in Cumming, GA. Travel assignment starting 06/01/2026 for 13 weeks. Earn a weekly pay range of $1,568–$1,666 with guaranteed hours of 36 per week. Shift is 12-hour nights (7:00 PM–7:00 AM) on a 12x3 schedule. Work setting: hospital-based Acute Care Inpatient Oncology within the Med/Surg service line. Key Highlights - Weekly pay: $1,568–$1,666 - Guaranteed hours: 36 per week - Contract duration: 13 weeks - Shift: 12-hour nights, 7:00 PM–7…",,107240.02,https://www.adzuna.com/details/5729321421?utm_medium=api&utm_source=abfa41a4,5729321421,107240.02,2026-05-14T10:22:37Z,Adzuna::API::Response::Location,"Cumming, Forsyth County","['US', 'Georgia', 'Forsyth County', 'Cumming']",Adzuna::API::Response::Company,Healthforce,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,contract
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyOTMyMTQxOCIsInMiOiIyTnhnRjZsUDhSR3VqTmE4cExqN2J3In0.z4U8Asa_58F2R1UKQKM51AfNju7UCEnbq-dlMhDvv98,1,43.080883,-75.218735,Adzuna::API::Response::Job,Travel Registered Nurse Med Surg Job,"Overview Registered Nurse – Med Surg (Stroke Stepdown) in Utica, NY. Start date 06/08/2026 for a 13-week travel assignment with guaranteed hours. Weekly pay range: $2,210–$2,310 per week. Shift: Night shift, 12-hour blocks (3 nights per week). Setting: inpatient Med Surg/Stroke Stepdown with a 64-bed unit; this assignment requires floating within the unit per need. This position is offered as a travel - temporary assignment. Key Highlights - Weekly pay: $2,210–$2,310 per week - Guaranteed hours…",,151163.73,https://www.adzuna.com/details/5729321418?utm_medium=api&utm_source=abfa41a4,5729321418,151163.73,2026-05-14T10:22:37Z,Adzuna::API::Response::Location,"Utica, Oneida County","['US', 'New York', 'Oneida County', 'Utica']",Adzuna::API::Response::Company,Healthforce,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,contract
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMk54Z0Y2bFA4Ukd1ak5hOHBMajdidyIsImkiOiI1NzI5MzIxNDE1In0.MjpF3MLPhGdP5iwVg9mBlRrZ6Ij1R-trUfgXY--fHLQ,1,37.407,-102.617,Adzuna::API::Response::Job,Travel Registered Nurse ER Job,"Overview Charge Nurse, Emergency Room (ER) travel assignment in Springfield, CO. Start 05/28/2026 for 13 weeks. Earn $1,910–$2,013 per week with guaranteed 36 hours per week. Shift: 3x12 Nights. Setting: Critical Access Hospital; Travel - Temporary Assignment. Key Highlights - Weekly pay: $1,910–$2,013 per week - Guaranteed hours: 36 hours per week - Contract duration: 13 weeks - Shift: 3x12 Nights - Start date: 05/28/2026 - Setting: Emergency department in a Critical Access Hospital Responsibi…",,108300.46,https://www.adzuna.com/details/5729321415?utm_medium=api&utm_source=abfa41a4,5729321415,108300.46,2026-05-14T10:22:36Z,Adzuna::API::Response::Location,"Springfield, Baca County","['US', 'Colorado', 'Baca County', 'Springfield']",Adzuna::API::Response::Company,Healthforce,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,contract
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyOTMyMTQwOSIsInMiOiIyTnhnRjZsUDhSR3VqTmE4cExqN2J3In0.lFa8op4URo7IYN3DV5UljbyZpKv6ltw1Zvkp4U3VWYo,1,34.004652,-84.013,Adzuna::API::Response::Job,Travel Radiology Radiology Tech Job,"Overview Radiology Tech | Radiology | Lawrenceville, Georgia, United States | Start 06/01/2026 | Duration 13 weeks | Weekly pay $1,679–$1,713 per week | Guaranteed hours 36 per week | Shift: 12-hour nights (2x3) | Travel assignment in a hospital setting Key Highlights - Weekly pay: $1,679–$1,713 per week - Guaranteed hours: 36 per week - Contract duration: 13 weeks - Shift: 12-hour nights (2x3) - Start date: 06/01/2026 - No local candidates within 50 miles Responsibilities - Perform diagnostic …",,165098.48,https://www.adzuna.com/details/5729321409?utm_medium=api&utm_source=abfa41a4,5729321409,165098.48,2026-05-14T10:22:36Z,Adzuna::API::Response::Location,"Lawrenceville, Gwinnett County","['US', 'Georgia', 'Gwinnett County', 'Lawrenceville']",Adzuna::API::Response::Company,Healthforce,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,contract
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyOTMyMTQxNyIsInMiOiIyTnhnRjZsUDhSR3VqTmE4cExqN2J3In0.HKPnHObnwH36s0knF7dlKUT2nTgb_eo18gnRDYqwWkM,1,42.704602,-84.522934,Adzuna::API::Response::Job,Travel Registered Nurse ICU Job,"Overview Registered Nurse – ICU in Lansing, Michigan. Start date: 06/15/2026. This is a travel, temporary assignment for 13 weeks with 36 guaranteed hours per week. Shift: 3x12-hour nights (7:00 PM–7:00 AM). Weekly pay range: $1,786–$1,914. Work in an ICU within a hospital setting as part of a multidisciplinary team, with potential unit-wide float based on census. Key Highlights - Weekly pay: $1,786–$1,914 - Guaranteed hours: 36 per week - Contract duration: 13 weeks - Shift: 3x12-hour nights (…",,89173.84,https://www.adzuna.com/details/5729321417?utm_medium=api&utm_source=abfa41a4,5729321417,89173.84,2026-05-14T10:22:36Z,Adzuna::API::Response::Location,"Lansing, Ingham County","['US', 'Michigan', 'Ingham County', 'Lansing']",Adzuna::API::Response::Company,Healthforce,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,contract
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyOTMyMTQwOCIsInMiOiIyTnhnRjZsUDhSR3VqTmE4cExqN2J3In0.02DvtR5zMK70DI5_9ecpvGmauMS3ClVvm5uj-bx7JQU,1,39.33312,-82.982402,Adzuna::API::Response::Job,Travel Radiology Radiation Therapy Tech Job,"Overview Radiation Therapy Tech (Radiation Therapist) opportunity in Chillicothe, OH. Start date 06/22/2026 for 13 weeks. Earn $2,362-$2,392 per week, with guaranteed 36 hours per week. Shift is 5x8 Days. Travel - Temporary Assignment in a healthcare setting performing advanced radiation therapy procedures including SBRT, SRS, and complex CT simulations. Key Highlights - Weekly pay: $2,362-$2,392 per week - Guaranteed hours: 36 per week - Contract duration: 13 weeks - Shift: 5x8 Days (days) - S…",,216122.33,https://www.adzuna.com/details/5729321408?utm_medium=api&utm_source=abfa41a4,5729321408,216122.33,2026-05-14T10:22:36Z,Adzuna::API::Response::Location,"Chillicothe, Ross County","['US', 'Ohio', 'Ross County', 'Chillicothe']",Adzuna::API::Response::Company,Healthforce,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,contract
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMk54Z0Y2bFA4Ukd1ak5hOHBMajdidyIsImkiOiI1NzI5MzIxNDE0In0.XNfPRSrVPSBG726P6DlXNo_clKlAL_5UPROSQhmObK0,1,35.387358,-119.016896,Adzuna::API::Response::Job,Travel Registered Nurse ER Job,"Overview Registered Nurse – Emergency Room (ER) travel assignment in Bakersfield, California. Start date: 06/08/2026. Duration: 13 weeks. Weekly pay: 1,921–1,940 per week. Guaranteed hours: 0.0. Shift: 3x12 nights. Setting: hospital environment. Key Highlights - Weekly pay: 1,921–1,940 per week - Guaranteed hours: 0.0 - Contract duration: 13 weeks - Shift: 3x12 nights - Start date: 06/08/2026 - Work setting: hospital (ER) travel assignment Responsibilities - Deliver coordinated nursing care for…",,105254.6,https://www.adzuna.com/details/5729321414?utm_medium=api&utm_source=abfa41a4,5729321414,105254.6,2026-05-14T10:22:36Z,Adzuna::API::Response::Location,"Bakersfield, Kern County","['US', 'California', 'Kern County', 'Bakersfield']",Adzuna::API::Response::Company,Healthforce,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,contract
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyOTMyMTQxNiIsInMiOiIyTnhnRjZsUDhSR3VqTmE4cExqN2J3In0.ZgOoesBfvW8OKnsWNrZmaCOnDKYvAMdX48pxloe3Oxw,1,43.080883,-75.218735,Adzuna::API::Response::Job,Travel Registered Nurse ER Job,"Overview Registered Nurse – Emergency Department, travel assignment in Utica, NY. Start date: 06/08/2026 for a 13-week contract. Weekly pay range: $2,325–$2,457. Guaranteed hours: 36 per week. Shift: 12-hour shifts (10:30 AM–11:00 PM). Setting: hospital-based emergency department. Key Highlights - Start date: 06/08/2026 - Contract duration: 13 weeks - Weekly pay: $2,325–$2,457 per week - Guaranteed hours: 36 per week - Shift: 12-hour shifts (10:30 AM–11:00 PM) - Floating required to support ED …",,112841.07,https://www.adzuna.com/details/5729321416?utm_medium=api&utm_source=abfa41a4,5729321416,112841.07,2026-05-14T10:22:36Z,Adzuna::API::Response::Location,"Utica, Oneida County","['US', 'New York', 'Oneida County', 'Utica']",Adzuna::API::Response::Company,Healthforce,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,contract
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyOTMyMTQxMyIsInMiOiIyTnhnRjZsUDhSR3VqTmE4cExqN2J3In0.swhS-US-Ld05GnsO_oy8dYBIqaYfuLqTHWH1QiMkbbM,1,47.999027,-122.191401,Adzuna::API::Response::Job,Travel Registered Nurse Case Manager Job,"Overview Registered Nurse – Case Manager, Everett, WA, start 06/15/2026 for 13 weeks. Weekly pay $2,224–$2,316 per week. Shift: 5x8 Days. This travel assignment places you in a hospital-based case management and discharge planning role, covering two nearby campuses within the same system. Orientation is approximately 30 hours, with guaranteed hours of 72 hours per 2-week pay period. Pending licensure accepted for RN and required BLS certification. Key Highlights - Weekly pay: $2,224–$2,316 per …",,79243.45,https://www.adzuna.com/details/5729321413?utm_medium=api&utm_source=abfa41a4,5729321413,79243.45,2026-05-14T10:22:36Z,Adzuna::API::Response::Location,"Everett, Snohomish County","['US', 'Washington', 'Snohomish County', 'Everett']",Adzuna::API::Response::Company,Healthforce,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,contract
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyOTMyMTQxMiIsInMiOiIyTnhnRjZsUDhSR3VqTmE4cExqN2J3In0.dRo88f5rjelf_olBP0k03YzFmOuSZpdW59Xlbt_wsGo,1,47.999027,-122.191401,Adzuna::API::Response::Job,Travel Registered Nurse Case Manager Job,"Overview Registered Nurse – Case Manager in Everett, WA. Start date 06/15/2026 for a 13-week travel assignment within a hospital setting. Weekly pay range $2,183–$2,327 per week. Guaranteed hours: 72 per 2-week pay period. Shift: 4x8-hour day shifts (block schedule). The role focuses on discharge planning and care coordination across the hospital, with RN licensure required for RN applicants. Key Highlights - Weekly pay: $2,183–$2,327 per week - Guaranteed hours: 72 hours per 2-week pay period …",,94081.95,https://www.adzuna.com/details/5729321412?utm_medium=api&utm_source=abfa41a4,5729321412,94081.95,2026-05-14T10:22:36Z,Adzuna::API::Response::Location,"Everett, Snohomish County","['US', 'Washington', 'Snohomish County', 'Everett']",Adzuna::API::Response::Company,Healthforce,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,contract
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyOTMyMTQwNyIsInMiOiIyTnhnRjZsUDhSR3VqTmE4cExqN2J3In0.6PT-wpWQFs5gWGu6LhWz10SXS3liDzBaKnwjnsnNI5s,1,44.477602,-73.222446,Adzuna::API::Response::Job,Travel Radiology MRI Tech Job,"Overview MRI Technologist (MRI Tech) – Radiology, Burlington, VT, United States. Travel temporary assignment starting 05/18/2026 for 4 weeks, with a weekly pay range of $2,298–$2,377 per week. Shift: 3x12 Nights. Setting: hospital imaging department. This position requires ARRT or ARMRIT MRI certification with MR advanced licensure, Philips MRI experience, and a minimum of 1 year of MRI practice. Teaching hospital experience and Epic EMR experience within the past 2 years are required. Licensur…",,238596.31,https://www.adzuna.com/details/5729321407?utm_medium=api&utm_source=abfa41a4,5729321407,238596.31,2026-05-14T10:22:36Z,Adzuna::API::Response::Location,"Burlington, Chittenden County","['US', 'Vermont', 'Chittenden County', 'Burlington']",Adzuna::API::Response::Company,Healthforce,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,contract
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyOTMyMTQxMSIsInMiOiIyTnhnRjZsUDhSR3VqTmE4cExqN2J3In0.C8Wd1GDRTVlEGzOmqVUakH5rLpSD3NTcVWeUa8xFKRs,1,60.758185,-161.620598,Adzuna::API::Response::Job,Travel Registered Nurse Ambulatory Care Job,"Overview Registered Nurse, Ambulatory Care — Bethel, Alaska — Start 06/02/2026 for a 13-week travel assignment — $2,676 to $2,824 per week — 40 guaranteed hours per week — Days shift in an ambulatory care setting within a healthcare facility. Key Highlights - Weekly pay: $2,676–$2,824 per week - Guaranteed hours: 40 hours/week - Contract duration: 13 weeks - Shift: Days - Start date: 06/02/2026 - Work setting: Ambulatory care, travel assignment Responsibilities - Deliver patient care through th…",,98606.62,https://www.adzuna.com/details/5729321411?utm_medium=api&utm_source=abfa41a4,5729321411,98606.62,2026-05-14T10:22:36Z,Adzuna::API::Response::Location,"Bethel, Alaska","['US', 'Alaska', 'Bethel']",Adzuna::API::Response::Company,Healthforce,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,contract
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMk54Z0Y2bFA4Ukd1ak5hOHBMajdidyIsImkiOiI1NzI5MzIxNDEwIn0.wAyurTNmGEIvXvzEQ4F0lucvGOvHf6KV9B3YyuXSfNI,1,43.366501,-124.21789,Adzuna::API::Response::Job,Travel Radiology X-Ray Tech Job,"Overview X-Ray Technologist – Radiology Location: Coos Bay, Oregon, United States Start date: June 2, 2026 Duration: 13 weeks Weekly pay: $2,233–$2,349 per week Guaranteed hours: 0 Shift: Nights, 4x10-hour shifts (2130–0730) Setting: hospital-based radiology department Key Highlights - Weekly pay range: $2,233–$2,349 per week - Guaranteed hours: 0 - Contract duration: 13 weeks - Shift: Nights, 4x10-hour shifts - Start date: June 2, 2026 - Work setting: hospital-based radiology department in Coo…",,253108.16,https://www.adzuna.com/details/5729321410?utm_medium=api&utm_source=abfa41a4,5729321410,253108.16,2026-05-14T10:22:36Z,Adzuna::API::Response::Location,"Coos Bay, Coos County","['US', 'Oregon', 'Coos County', 'Coos Bay']",Adzuna::API::Response::Company,Healthforce,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,contract
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMk54Z0Y2bFA4Ukd1ak5hOHBMajdidyIsImkiOiI1NzI5MzIxNDAyIn0.gOAuNV1pLbtwV06FvSNW0RM76_5GOGgIDYWizm5k80w,1,34.275113,-118.709541,Adzuna::API::Response::Job,Travel Physical Therapist Home Health Job,"Overview Physical Therapist – Home Health in Simi Valley, California. Travel assignment starting 07/06/2026 for 16 weeks. Weekly pay: $2,546 to $2,668 per week. Guaranteed hours for 16 weeks. Shift: Days, 8-hour shifts totaling 40 hours per week. Work involves delivering patient-centered physical therapy in patients’ homes as part of a home health program. Key Highlights - Weekly pay: $2,546–$2,668 per week - Guaranteed hours: 16 weeks - Contract duration: 16 weeks - Shift: Days, 8-hour shifts …",,104745.41,https://www.adzuna.com/details/5729321402?utm_medium=api&utm_source=abfa41a4,5729321402,104745.41,2026-05-14T10:22:35Z,Adzuna::API::Response::Location,"Simi Valley, Ventura County","['US', 'California', 'Ventura County', 'Simi Valley']",Adzuna::API::Response::Company,Healthforce,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,contract
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMk54Z0Y2bFA4Ukd1ak5hOHBMajdidyIsImkiOiI1NzI5MzIxNDA2In0.Z69lFS2SzhduIGJbaTbqs3sTkn_x00CHSYXZVkI5Yrs,1,36.134993,-111.239863,Adzuna::API::Response::Job,Travel Radiology CT Tech Job,"Overview CT Technologist (Radiology) Travel assignment in Tuba City, Arizona. Start date 06/15/2026 for 13 weeks. Weekly pay $2,603–$2,833 per week. Guaranteed hours: 0. Shift: 4/10s nights Monday–Thursday, 8:00 pm–6:00 am. Setting: Surgery Center. Key Highlights - Weekly pay: $2,603–$2,833 per week - Contract duration: 13 weeks - Shift: 4/10s nights (Mon–Thu, 8:00 pm–6:00 am) - Start date: 06/15/2026 - Setting: Surgery Center in Tuba City, AZ - Orientation every two weeks; Housing application …",,224127.66,https://www.adzuna.com/details/5729321406?utm_medium=api&utm_source=abfa41a4,5729321406,224127.66,2026-05-14T10:22:35Z,Adzuna::API::Response::Location,"Tuba City, Coconino County","['US', 'Arizona', 'Coconino County', 'Tuba City']",Adzuna::API::Response::Company,Healthforce,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,contract
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyOTMyMTQwNCIsInMiOiIyTnhnRjZsUDhSR3VqTmE4cExqN2J3In0.T89c15p2Tqhi0mCs-1prrSJ86LAnwVSmBZ1zMm01y-s,1,37.948544,-91.77153,Adzuna::API::Response::Job,Travel Physical Therapy Assistant Job,"Overview Physical Therapy Assistant travel assignment in Rolla, MO. Start date 07/20/2026 for 13 weeks. Weekly pay range is $1,290 to $1,323 per week. No guaranteed hours. Shift is 5x8 days. Setting: skilled nursing care environment. This is a temporary travel assignment through Healthforce Healthcare LLC. Key Highlights - Weekly pay: $1,290-$1,323 per week - Guaranteed hours: 0.0 - Contract duration: 13 weeks - Shift: 5x8 days - Start date: 07/20/2026; Setting: skilled nursing care in Rolla, M…",,91437.98,https://www.adzuna.com/details/5729321404?utm_medium=api&utm_source=abfa41a4,5729321404,91437.98,2026-05-14T10:22:35Z,Adzuna::API::Response::Location,"Rolla, Phelps County","['US', 'Missouri', 'Phelps County', 'Rolla']",Adzuna::API::Response::Company,Healthforce,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs,contract
