salary_min,title,longitude,contract_time,salary_is_predicted,redirect_url,latitude,salary_max,created,adref,description,__CLASS__,id,category.tag,category.__CLASS__,category.label,location.area,location.__CLASS__,location.display_name,company.__CLASS__,company.display_name,contract_type
110221.96,Territory Manager - Lincoln,-96.7778,full_time,1,https://www.adzuna.com/details/5813912028?utm_medium=api&utm_source=abfa41a4,40.8247,110221.96,2026-07-24T10:20:06Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNm15bmszQ0g4UkdaQkpNWXExTUlIdyIsImkiOiI1ODEzOTEyMDI4In0.vpILqCTBqTzXX5ClHE2Pvt_d1zcgNFz18g3aFyJZDAQ,"ARE YOU A CURRENT US FOODS EMPLOYEE? PLEASE APPLY DIRECTLY THROUGH OUR INTERNAL WORKDAY CAREER SITE Join Our Community of Food People! Join Our Team as a Territory Manager – Where Passion Meets Opportunity! Are you ready to build relationships, drive sales, and make a meaningful impact in the foodservice industry? At US Foods, we’re not just delivering food – we’re delivering success. Join a dynamic team where your expertise, energy, and ideas are valued. Take your career to the next level as a…",Adzuna::API::Response::Job,5813912028,sales-jobs,Adzuna::API::Response::Category,Sales Jobs,"['US', 'Nebraska', 'Lancaster County', 'Air Park']",Adzuna::API::Response::Location,"Air Park, Lancaster County",Adzuna::API::Response::Company,"US Foods, Inc.",
34535.34,Retail Sales Merchandiser,-78.899793,part_time,1,https://www.adzuna.com/details/5813912023?utm_medium=api&utm_source=abfa41a4,38.071131,34535.34,2026-07-24T10:20:05Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMzkxMjAyMyIsInMiOiI2bXluazNDSDhSR1pCSk1ZcTFNSUh3In0.6a83eE0yzvQlEGNjFB5yBzfe7QU4Oohek11vk6ZpxYM,"We want you to help us shape the future of shopping experiences and deliver on our purpose of connecting people with the products and experiences that enrich their lives. Joining SAS Retail Services, an Advantage Solutions company, means joining a network of 65,000 teammates serving 4,000 brands and retail customers across 40 countries. All the while, being provided the opportunities, support, and enrichment you need to grow your career. In this role, you will provide in-store merchandising sup…",Adzuna::API::Response::Job,5813912023,retail-jobs,Adzuna::API::Response::Category,Retail Jobs,"['US', 'Virginia', 'Waynesboro City', 'Waynesboro']",Adzuna::API::Response::Location,"Waynesboro, Waynesboro City",Adzuna::API::Response::Company,SAS Retail Services,
44551.37,Retail Merchandiser - Overnight,-117.717241,part_time,1,https://www.adzuna.com/details/5813912022?utm_medium=api&utm_source=abfa41a4,34.11306,44551.37,2026-07-24T10:20:04Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMzkxMjAyMiIsInMiOiI2bXluazNDSDhSR1pCSk1ZcTFNSUh3In0.xW8OBO3a0RXo456OVvOop8GiyUcJNMU8MPiFHDbLi_M,"We want you to help us shape the future of shopping experiences and deliver on our purpose of connecting people with the products and experiences that enrich their lives. Joining Retail Odyssey, an Advantage Solutions company, means joining a network of 65,000 teammates serving 4,000 brands and retail customers across 40 countries. All the while, being provided the opportunities, support, and enrichment you need to grow your career. In this role, you will provide in-store merchandising support …",Adzuna::API::Response::Job,5813912022,retail-jobs,Adzuna::API::Response::Category,Retail Jobs,"['US', 'California', 'Los Angeles County', 'Claremont']",Adzuna::API::Response::Location,"Claremont, Los Angeles County",Adzuna::API::Response::Company,The Retail Odyssey Company,
42868.01,Experienced Auto Glass Installation Technician,-121.286597,full_time,1,https://www.adzuna.com/details/5813912021?utm_medium=api&utm_source=abfa41a4,38.599936,42868.01,2026-07-24T10:20:03Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMzkxMjAyMSIsInMiOiI2bXluazNDSDhSR1pCSk1ZcTFNSUh3In0.tHEzYx8dohCCYpQ72S0tDezt-HUH42_Xr4UiWUv7_hw,"Does this position interest you? You should apply – even if you don’t match every single requirement! We're known as an auto glass company. That's the focus of what we do. But beyond the glass, we're so much more. We'll help you build a fulfilling career and encourage you to have a life. Let us be the best place you'll ever work. LOCATION: Rancho Cordova, CA If you’re an experienced technician looking for your next opportunity, we encourage you to apply—even if you don’t meet every single requi…",Adzuna::API::Response::Job,5813912021,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,"['US', 'California', 'Sacramento County', 'Rancho Cordova']",Adzuna::API::Response::Location,"Rancho Cordova, Sacramento County",Adzuna::API::Response::Company,Safelite,
97380.43,Delivery Driver,-80.302896,full_time,1,https://www.adzuna.com/details/5813912017?utm_medium=api&utm_source=abfa41a4,25.666984,97380.43,2026-07-24T10:20:02Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNm15bmszQ0g4UkdaQkpNWXExTUlIdyIsImkiOiI1ODEzOTEyMDE3In0.IEJjtVB5jM5fRPZNdpjZYloTNmQsDQ4PRrRAdk-b4tw,"ARE YOU A CURRENT US FOODS EMPLOYEE? PLEASE APPLY DIRECTLY THROUGH OUR INTERNAL WORKDAY CAREER SITE Join Our Community of Food People! Job Description BECOME A US FOODS® DRIVER! The starting pay is $28.47 per hour plus component pay. We are looking for Delivery Truck Drivers who relish the chance to push their potential, grow and reap the rewards of joining the US FOODS® family. Schedule -Tuesday- Sunday start time 3:30am -until finished. The yard is in Miami 11301 SW 208 Dr Cutler Bay ,Fl 3318…",Adzuna::API::Response::Job,5813912017,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"['US', 'Florida', 'Miami-Dade County', 'Pinecrest']",Adzuna::API::Response::Location,"Pinecrest, Miami-Dade County",Adzuna::API::Response::Company,"US Foods, Inc.",contract
60569.18,"CDL A Delivery Driver - $3,000 Sign-On Bonus!",-71.11842,full_time,1,https://www.adzuna.com/details/5813912018?utm_medium=api&utm_source=abfa41a4,42.35082,60569.18,2026-07-24T10:20:02Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNm15bmszQ0g4UkdaQkpNWXExTUlIdyIsImkiOiI1ODEzOTEyMDE4In0.IzLnq1acnWYBsGOcZiqQk18gvj1hQRHTKcvzIsgpphg,"Title: CDL A Delivery Driver $3,000.00 Sign On-Bonus Location: Everett, MA Manager: Delivery Manager Job Type: Full Time, Hourly, Non-Exempt Job Schedule: Monday - Friday 5:30am - 1:00pm - 5:00pm; depending on route and daily workload Pay Range: $30.00 - $39.00/hr Objective: Class A Drivers are responsible for safely operating our single tractor trailers —all equipped with automatic transmissions. Each route is supported by a Delivery Helper to assist with unloading and navigation. This positio…",Adzuna::API::Response::Job,5813912018,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"['US', 'Massachusetts', 'Suffolk County', 'Allston']",Adzuna::API::Response::Location,"Allston, Suffolk County",Adzuna::API::Response::Company,Craft Massachusetts,
102660.3,Delivery Driver,-80.22706,full_time,1,https://www.adzuna.com/details/5813912014?utm_medium=api&utm_source=abfa41a4,26.14813,102660.3,2026-07-24T10:19:58Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNm15bmszQ0g4UkdaQkpNWXExTUlIdyIsImkiOiI1ODEzOTEyMDE0In0.yYFr-rsSX991oGz2HrFDLw4J7lqCIScMTcK5b38JmZY,"ARE YOU A CURRENT US FOODS EMPLOYEE? PLEASE APPLY DIRECTLY THROUGH OUR INTERNAL WORKDAY CAREER SITE Join Our Community of Food People! Job Description BECOME A US FOODS® DRIVER! The starting pay is $28.47 per hour plus component pay. We are looking for Delivery Truck Drivers who relish the chance to push their potential, grow and reap the rewards of joining the US FOODS® family. Schedule -Tuesday- Sunday start time 3:30am -until finished. The yard is in Miami 11301 SW 208 Dr Cutler Bay ,Fl 3318…",Adzuna::API::Response::Job,5813912014,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"['US', 'Florida', 'Broward County', 'Sunrise']",Adzuna::API::Response::Location,"Sunrise, Broward County",Adzuna::API::Response::Company,"US Foods, Inc.",contract
86516.1,CDL A Truck Driver,-80.18292,full_time,1,https://www.adzuna.com/details/5813912008?utm_medium=api&utm_source=abfa41a4,25.8927,86516.1,2026-07-24T10:19:48Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNm15bmszQ0g4UkdaQkpNWXExTUlIdyIsImkiOiI1ODEzOTEyMDA4In0.r_n-Bh52pfLdGoWbSkFxQolvTpo9jgiuzsD7cnxozw8,"ARE YOU A CURRENT US FOODS EMPLOYEE? PLEASE APPLY DIRECTLY THROUGH OUR INTERNAL WORKDAY CAREER SITE Join Our Community of Food People! Job Description BECOME A US FOODS® DRIVER! The starting pay is $28.47 per hour plus component pay. We are looking for Delivery Truck Drivers who relish the chance to push their potential, grow and reap the rewards of joining the US FOODS® family. Schedule -Tuesday- Sunday start time 3:30am -until finished. The yard is in Miami 11301 SW 208 Dr Cutler Bay ,Fl 3318…",Adzuna::API::Response::Job,5813912008,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"['US', 'Florida', 'Miami-Dade County', 'North Miami']",Adzuna::API::Response::Location,"North Miami, Miami-Dade County",Adzuna::API::Response::Company,"US Foods, Inc.",contract
57294.57,Millwright,-75.2211,full_time,1,https://www.adzuna.com/details/5813912007?utm_medium=api&utm_source=abfa41a4,40.68828,57294.57,2026-07-24T10:19:48Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNm15bmszQ0g4UkdaQkpNWXExTUlIdyIsImkiOiI1ODEzOTEyMDA3In0.WM3JKlEuBKpq4tyZUmWa_w5rO2Iurn4yb5e7x9hP0F8,"Line of Business: Cement & White About Us Heidelberg Materials is one of the world's largest suppliers of building materials. Heidelberg Materials North America operates over 450 locations across the U.S. and Canada with approximately 9,000 employees. What You'll Be Doing Inspect, troubleshoot, and repair mechanical equipment in a cement manufacturing environment to ensure safe and reliable operations Install, align, and maintain rotating equipment including conveyors, crushers, mills, and hydr…",Adzuna::API::Response::Job,5813912007,maintenance-jobs,Adzuna::API::Response::Category,Maintenance Jobs,"['US', 'Pennsylvania', 'Northampton County', 'Palmer']",Adzuna::API::Response::Location,"Palmer, Northampton County",Adzuna::API::Response::Company,50018 Heidelberg Materials US Cement LLC,
95853.13,CDL A Truck Driver,-80.18084,full_time,1,https://www.adzuna.com/details/5813912001?utm_medium=api&utm_source=abfa41a4,25.955575,95853.13,2026-07-24T10:19:39Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMzkxMjAwMSIsInMiOiI2bXluazNDSDhSR1pCSk1ZcTFNSUh3In0.yj0G-7l9dMHvNAtjXHIIwDSHL0RY3H17Im5242Wbe9w,"ARE YOU A CURRENT US FOODS EMPLOYEE? PLEASE APPLY DIRECTLY THROUGH OUR INTERNAL WORKDAY CAREER SITE Join Our Community of Food People! Job Description BECOME A US FOODS® DRIVER! The starting pay is $28.47 per hour plus component pay. We are looking for Delivery Truck Drivers who relish the chance to push their potential, grow and reap the rewards of joining the US FOODS® family. Schedule -Tuesday- Sunday start time 3:30am -until finished. The yard is in Miami 11301 SW 208 Dr Cutler Bay ,Fl 3318…",Adzuna::API::Response::Job,5813912001,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"['US', 'Florida', 'Miami-Dade County', 'Uleta']",Adzuna::API::Response::Location,"Uleta, Miami-Dade County",Adzuna::API::Response::Company,"US Foods, Inc.",contract
74798.37,CDL A Truck Driver,-83.753011,full_time,1,https://www.adzuna.com/details/5813912000?utm_medium=api&utm_source=abfa41a4,35.867836,74798.37,2026-07-24T10:19:38Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNm15bmszQ0g4UkdaQkpNWXExTUlIdyIsImkiOiI1ODEzOTEyMDAwIn0.Fk_e8Et6gZmEqI7Y5QXlrA6G5RpRpYYoHc47bbutTjI,"ARE YOU A CURRENT US FOODS EMPLOYEE? PLEASE APPLY DIRECTLY THROUGH OUR INTERNAL WORKDAY CAREER SITE Join Our Community of Food People! BECOME A US FOODS® DRIVER! Monday - Friday 4am - 8am Start Time Home Daily Ready to build a career with a company that’s leading the foodservice industry? We help YOU make it! Our Delivery Drivers make $35.00 / hour! US Foods is one of the largest food distributors with a culture and history of promoting from within, excellent training programs and a continuous …",Adzuna::API::Response::Job,5813912000,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"['US', 'Tennessee', 'Sevier County', 'Seymour']",Adzuna::API::Response::Location,"Seymour, Sevier County",Adzuna::API::Response::Company,"US Foods, Inc.",
100524.14,Territory Sales Manager,-75.438099,full_time,1,https://www.adzuna.com/details/5813911999?utm_medium=api&utm_source=abfa41a4,40.620877,100524.14,2026-07-24T10:19:38Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMzkxMTk5OSIsInMiOiI2bXluazNDSDhSR1pCSk1ZcTFNSUh3In0.2qDQpRDcB5mrK7NS1PiyLvB4lIPeikGKx1HExeruIRU,"ARE YOU A CURRENT US FOODS EMPLOYEE? PLEASE APPLY DIRECTLY THROUGH OUR INTERNAL WORKDAY CAREER SITE Join Our Community of Food People! Join Our Team as a Territory Manager – Where Passion Meets Opportunity! Are you ready to build relationships, drive sales, and make a meaningful impact in the foodservice industry? At US Foods, we’re not just delivering food – we’re delivering success. Join a dynamic team where your expertise, energy, and ideas are valued. Take your career to the next level as a…",Adzuna::API::Response::Job,5813911999,sales-jobs,Adzuna::API::Response::Category,Sales Jobs,"['US', 'Pennsylvania', 'Lehigh County', 'Allentown']",Adzuna::API::Response::Location,"Allentown, Lehigh County",Adzuna::API::Response::Company,"US Foods, Inc.",
81181.09,Delivery Driver,-83.822485,full_time,1,https://www.adzuna.com/details/5813911995?utm_medium=api&utm_source=abfa41a4,35.760218,81181.09,2026-07-24T10:19:31Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMzkxMTk5NSIsInMiOiI2bXluazNDSDhSR1pCSk1ZcTFNSUh3In0._fAItuDNEy1G5pECQvsGh9DTxBEHlBa08sYNeCO-OZE,"ARE YOU A CURRENT US FOODS EMPLOYEE? PLEASE APPLY DIRECTLY THROUGH OUR INTERNAL WORKDAY CAREER SITE Join Our Community of Food People! BECOME A US FOODS® DRIVER! Monday - Friday 4am - 8am Start Time Home Daily Ready to build a career with a company that’s leading the foodservice industry? We help YOU make it! Our Delivery Drivers make $35.00 / hour! US Foods is one of the largest food distributors with a culture and history of promoting from within, excellent training programs and a continuous …",Adzuna::API::Response::Job,5813911995,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,"['US', 'Tennessee', 'Blount County', 'Walland']",Adzuna::API::Response::Location,"Walland, Blount County",Adzuna::API::Response::Company,"US Foods, Inc.",
45389.32,Retail Merchandiser - Overnight,-117.834938,part_time,1,https://www.adzuna.com/details/5813911992?utm_medium=api&utm_source=abfa41a4,33.644351,45389.32,2026-07-24T10:19:25Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMzkxMTk5MiIsInMiOiI2bXluazNDSDhSR1pCSk1ZcTFNSUh3In0.4L2meUx7jbxGLnck1jS_VQvMGHSD1WHO9XQkk4ktLm0,"We want you to help us shape the future of shopping experiences and deliver on our purpose of connecting people with the products and experiences that enrich their lives. Joining Retail Odyssey, an Advantage Solutions company, means joining a network of 65,000 teammates serving 4,000 brands and retail customers across 40 countries. All the while, being provided the opportunities, support, and enrichment you need to grow your career. In this role, you will provide in-store merchandising support …",Adzuna::API::Response::Job,5813911992,retail-jobs,Adzuna::API::Response::Category,Retail Jobs,"['US', 'California', 'Orange County', 'Newport Beach']",Adzuna::API::Response::Location,"Newport Beach, Orange County",Adzuna::API::Response::Company,The Retail Odyssey Company,
87379.46,Restaurant Manager - Chili's Bangor ME,-68.802987,,1,https://www.adzuna.com/details/5813911989?utm_medium=api&utm_source=abfa41a4,44.826729,87379.46,2026-07-24T10:19:23Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNm15bmszQ0g4UkdaQkpNWXExTUlIdyIsImkiOiI1ODEzOTExOTg5In0.YefzwTD4AK4Tie7leigUvVq9ni4bq6Zf6RME7UtKM28,"Role Overview Chili's Managers are wired for hospitality! We're in the people business. So, we know how to make someone feel special, and our most successful Managers are passionate about connecting with Team Members and Guests. Our win-together atmosphere rewards teamwork, and a willingness to go above and beyond is always recognized and celebrated. For decades, Chili's has been known for our culture of fun. Simply put - we take our jobs seriously but not ourselves. Our Managers are hungry for…",Adzuna::API::Response::Job,5813911989,hospitality-catering-jobs,Adzuna::API::Response::Category,Hospitality & Catering Jobs,"['US', 'Maine', 'Penobscot County', 'Bangor']",Adzuna::API::Response::Location,"Bangor, Penobscot County",Adzuna::API::Response::Company,Chili's,
