latitude,title,salary_min,id,redirect_url,created,adref,description,__CLASS__,salary_max,longitude,contract_time,salary_is_predicted,category.tag,category.__CLASS__,category.label,location.__CLASS__,location.area,location.display_name,company.__CLASS__,company.display_name,contract_type
42.659102,"Production Associate | Nights 3B | KanPak | Penn Yan, NY",54669.3,5806176910,https://www.adzuna.com/details/5806176910?utm_medium=api&utm_source=abfa41a4,2026-07-18T10:17:37Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE3NjkxMCIsInMiOiJKZ19DSkxTQzhSR0ZNYTZiV0h6dGhRIn0.-4N7lyhJo7N3jHHmGAeJcBbXfWTZn85_8AFSM1C_nqA,"Description KanPak®, a Golden State Foods company, is a global leader in the development and manufacturing of beverage, yogurt, and dessert solutions. Aseptic technology is core to many of our products, allowing them to ship and store without refrigeration for up to 12 months. From coffee beverages and creamers to yogurt, frozen desserts, and specialty beverages, KanPak delivers innovative solutions supported by state‑of‑the‑art manufacturing and exceptional customer service​. Production Associ…",Adzuna::API::Response::Job,54669.3,-77.061511,full_time,1,manufacturing-jobs,Adzuna::API::Response::Category,Manufacturing Jobs,Adzuna::API::Response::Location,"['US', 'New York', 'Yates County', 'Penn Yan']","Penn Yan, Yates County",Adzuna::API::Response::Company,KanPak LLC,
38.987644,Restaurant Crew Member,31689.08,5806176907,https://www.adzuna.com/details/5806176907?utm_medium=api&utm_source=abfa41a4,2026-07-18T10:17:36Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE3NjkwNyIsInMiOiJKZ19DSkxTQzhSR0ZNYTZiV0h6dGhRIn0.HXEI_fPCcMNeriRlyAV6Md_qaMABFjUofTIZS_XPC5s,"About the Role At Wonder, we make world-class food accessible to everyone. As a Team Member, you’ll help bring menus from Michelin-starred and celebrity chefs to life while creating an inviting, positive experience for every guest. Whether you’re looking to grow your career, learn new skills, or join a fast-paced, fun team; this is your place. Role Details Pay Rate: $17.50 Overnight shifts include an additional $2.00/hour premium, automatically applied to any hours worked between 12:00 AM and 5…",Adzuna::API::Response::Job,31689.08,-77.745285,full_time,1,hospitality-catering-jobs,Adzuna::API::Response::Category,Hospitality & Catering Jobs,Adzuna::API::Response::Location,"['US', 'Virginia', 'Loudoun County', 'Middleburg']","Middleburg, Loudoun County",Adzuna::API::Response::Company,Wonder,
38.959467,Restaurant Crew Member,34262.5,5806176906,https://www.adzuna.com/details/5806176906?utm_medium=api&utm_source=abfa41a4,2026-07-18T10:17:36Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmdfQ0pMU0M4UkdGTWE2YldIenRoUSIsImkiOiI1ODA2MTc2OTA2In0.WCgTcFVAk5--R8uY4JOFCrjLaLsCChCT4VWsUIH_hmk,"About the Role At Wonder, we make world-class food accessible to everyone. As a Team Member, you’ll help bring menus from Michelin-starred and celebrity chefs to life while creating an inviting, positive experience for every guest. Whether you’re looking to grow your career, learn new skills, or join a fast-paced, fun team; this is your place. Role Details Pay Rate: $17.50 Overnight shifts include an additional $2.00/hour premium, automatically applied to any hours worked between 12:00 AM and 5…",Adzuna::API::Response::Job,34262.5,-76.737739,full_time,1,hospitality-catering-jobs,Adzuna::API::Response::Category,Hospitality & Catering Jobs,Adzuna::API::Response::Location,"['US', 'Maryland', ""Prince George's County"", 'Bowie']","Bowie, Prince George's County",Adzuna::API::Response::Company,Wonder,
41.93652,Operations Clerk,46196.61,5806176908,https://www.adzuna.com/details/5806176908?utm_medium=api&utm_source=abfa41a4,2026-07-18T10:17:36Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmdfQ0pMU0M4UkdGTWE2YldIenRoUSIsImkiOiI1ODA2MTc2OTA4In0.tH65BXy0fEDX10R6AjBaZ9xD3X6ENWKhEvqXnscDk_c,"Description ABOUT QCD: Established in 2006, Quality Custom Distribution Services LLC (QCD), a subsidiary of GSF, is a custom last-mile distribution company specializing in tailored solutions for selected food service Industry customers. Headquartered in Frisco, Texas, QCD services thousands of restaurants throughout the United States. Providing over 37,000 deliveries a week from 25 strategically located distribution centers, the QCD fleet averages more than 40 million miles driven per year. QCD…",Adzuna::API::Response::Job,46196.61,-87.88434,full_time,1,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,Adzuna::API::Response::Location,"['US', 'Illinois', 'Cook County', 'Franklin Park']","Franklin Park, Cook County",Adzuna::API::Response::Company,Quality Custom Distribution,
38.85018,Restaurant Crew Member,36028.63,5806176904,https://www.adzuna.com/details/5806176904?utm_medium=api&utm_source=abfa41a4,2026-07-18T10:17:31Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE3NjkwNCIsInMiOiJKZ19DSkxTQzhSR0ZNYTZiV0h6dGhRIn0.cyBifq_20GKwcL-ZkQgv5shA9aLkkuq8LiRnpMUWwJQ,"About the Role At Wonder, we make world-class food accessible to everyone. As a Team Member, you’ll help bring menus from Michelin-starred and celebrity chefs to life while creating an inviting, positive experience for every guest. Whether you’re looking to grow your career, learn new skills, or join a fast-paced, fun team; this is your place. Role Details Pay Rate: $17.50 Overnight shifts include an additional $2.00/hour premium, automatically applied to any hours worked between 12:00 AM and 5…",Adzuna::API::Response::Job,36028.63,-77.14518,full_time,1,hospitality-catering-jobs,Adzuna::API::Response::Category,Hospitality & Catering Jobs,Adzuna::API::Response::Location,"['US', 'Virginia', 'Fairfax County', 'Seven Corners']","Seven Corners, Fairfax County",Adzuna::API::Response::Company,Wonder,
38.94812,Restaurant Crew Member,36327.94,5806176903,https://www.adzuna.com/details/5806176903?utm_medium=api&utm_source=abfa41a4,2026-07-18T10:17:29Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE3NjkwMyIsInMiOiJKZ19DSkxTQzhSR0ZNYTZiV0h6dGhRIn0.apY4rhXv7NcnVynwzVUbOhGw6T7cdbbDURD5lV9naTs,"About the Role At Wonder, we make world-class food accessible to everyone. As a Team Member, you’ll help bring menus from Michelin-starred and celebrity chefs to life while creating an inviting, positive experience for every guest. Whether you’re looking to grow your career, learn new skills, or join a fast-paced, fun team; this is your place. Role Details Pay Rate: $17.50 Overnight shifts include an additional $2.00/hour premium, automatically applied to any hours worked between 12:00 AM and 5…",Adzuna::API::Response::Job,36327.94,-77.33042,full_time,1,hospitality-catering-jobs,Adzuna::API::Response::Category,Hospitality & Catering Jobs,Adzuna::API::Response::Location,"['US', 'Virginia', 'Fairfax County', 'Reston']","Reston, Fairfax County",Adzuna::API::Response::Company,Wonder,
39.529857,Restaurant Crew Member,35819.38,5806176900,https://www.adzuna.com/details/5806176900?utm_medium=api&utm_source=abfa41a4,2026-07-18T10:17:26Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE3NjkwMCIsInMiOiJKZ19DSkxTQzhSR0ZNYTZiV0h6dGhRIn0.hqlj_b7C2mlBhOGSYVX-8NjVmvJZonHyOE3maTRsNPQ,"About the Role At Wonder, we make world-class food accessible to everyone. As a Team Member, you’ll help bring menus from Michelin-starred and celebrity chefs to life while creating an inviting, positive experience for every guest. Whether you’re looking to grow your career, learn new skills, or join a fast-paced, fun team; this is your place. Role Details Pay Rate: $17.50 Overnight shifts include an additional $2.00/hour premium, automatically applied to any hours worked between 12:00 AM and 5…",Adzuna::API::Response::Job,35819.38,-77.552593,full_time,1,hospitality-catering-jobs,Adzuna::API::Response::Category,Hospitality & Catering Jobs,Adzuna::API::Response::Location,"['US', 'Maryland', 'Frederick County', 'Myersville']","Myersville, Frederick County",Adzuna::API::Response::Company,Wonder,
39.08292,Restaurant Crew Member,42645.5,5806176901,https://www.adzuna.com/details/5806176901?utm_medium=api&utm_source=abfa41a4,2026-07-18T10:17:26Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmdfQ0pMU0M4UkdGTWE2YldIenRoUSIsImkiOiI1ODA2MTc2OTAxIn0.GlQx1o3br0gSPTVJ3mdB16aYbEx7uqYCdTy7HJArFHs,"About the Role At Wonder, we make world-class food accessible to everyone. As a Team Member, you’ll help bring menus from Michelin-starred and celebrity chefs to life while creating an inviting, positive experience for every guest. Whether you’re looking to grow your career, learn new skills, or join a fast-paced, fun team; this is your place. Role Details Pay Rate: $17.50 Overnight shifts include an additional $2.00/hour premium, automatically applied to any hours worked between 12:00 AM and 5…",Adzuna::API::Response::Job,42645.5,-77.06124,full_time,1,hospitality-catering-jobs,Adzuna::API::Response::Category,Hospitality & Catering Jobs,Adzuna::API::Response::Location,"['US', 'Maryland', 'Montgomery County', 'Aspen Hill']","Aspen Hill, Montgomery County",Adzuna::API::Response::Company,Wonder,
39.19515,Restaurant Crew Member,34473.41,5806176902,https://www.adzuna.com/details/5806176902?utm_medium=api&utm_source=abfa41a4,2026-07-18T10:17:26Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmdfQ0pMU0M4UkdGTWE2YldIenRoUSIsImkiOiI1ODA2MTc2OTAyIn0.E3cLbG3PC1vgUkzTNaU8E1a7bj7juvV8aC9gNBxmwrA,"About the Role At Wonder, we make world-class food accessible to everyone. As a Team Member, you’ll help bring menus from Michelin-starred and celebrity chefs to life while creating an inviting, positive experience for every guest. Whether you’re looking to grow your career, learn new skills, or join a fast-paced, fun team; this is your place. Role Details Pay Rate: $17.50 Overnight shifts include an additional $2.00/hour premium, automatically applied to any hours worked between 12:00 AM and 5…",Adzuna::API::Response::Job,34473.41,-77.613981,full_time,1,hospitality-catering-jobs,Adzuna::API::Response::Category,Hospitality & Catering Jobs,Adzuna::API::Response::Location,"['US', 'Virginia', 'Loudoun County', 'Hamilton']","Hamilton, Loudoun County",Adzuna::API::Response::Company,Wonder,
39.181375,Restaurant Crew Member,36156.64,5806176899,https://www.adzuna.com/details/5806176899?utm_medium=api&utm_source=abfa41a4,2026-07-18T10:17:23Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE3Njg5OSIsInMiOiJKZ19DSkxTQzhSR0ZNYTZiV0h6dGhRIn0.JHQd0eUkdBJ2Gj8BKIsgi-oJWF5DL4rYZX_YLlRrCOA,"About the Role At Wonder, we make world-class food accessible to everyone. As a Team Member, you’ll help bring menus from Michelin-starred and celebrity chefs to life while creating an inviting, positive experience for every guest. Whether you’re looking to grow your career, learn new skills, or join a fast-paced, fun team; this is your place. Role Details Pay Rate: $17.50 Overnight shifts include an additional $2.00/hour premium, automatically applied to any hours worked between 12:00 AM and 5…",Adzuna::API::Response::Job,36156.64,-77.021008,full_time,1,hospitality-catering-jobs,Adzuna::API::Response::Category,Hospitality & Catering Jobs,Adzuna::API::Response::Location,"['US', 'Maryland', 'Montgomery County', 'Brinklow']","Brinklow, Montgomery County",Adzuna::API::Response::Company,Wonder,
39.115278,Restaurant Crew Member,34333.19,5806176898,https://www.adzuna.com/details/5806176898?utm_medium=api&utm_source=abfa41a4,2026-07-18T10:17:23Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE3Njg5OCIsInMiOiJKZ19DSkxTQzhSR0ZNYTZiV0h6dGhRIn0.PSRZGfOLLonq6uAny-Cn3C5OCeNV4JqSaiSYc1EyiwI,"About the Role At Wonder, we make world-class food accessible to everyone. As a Team Member, you’ll help bring menus from Michelin-starred and celebrity chefs to life while creating an inviting, positive experience for every guest. Whether you’re looking to grow your career, learn new skills, or join a fast-paced, fun team; this is your place. Role Details Pay Rate: $17.50 Overnight shifts include an additional $2.00/hour premium, automatically applied to any hours worked between 12:00 AM and 5…",Adzuna::API::Response::Job,34333.19,-77.695278,full_time,1,hospitality-catering-jobs,Adzuna::API::Response::Category,Hospitality & Catering Jobs,Adzuna::API::Response::Location,"['US', 'Virginia', 'Loudoun County', 'Lincoln']","Lincoln, Loudoun County",Adzuna::API::Response::Company,Wonder,
38.80594,Restaurant Crew Member,34047.85,5806176895,https://www.adzuna.com/details/5806176895?utm_medium=api&utm_source=abfa41a4,2026-07-18T10:17:21Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE3Njg5NSIsInMiOiJKZ19DSkxTQzhSR0ZNYTZiV0h6dGhRIn0.Il-Hdi_j0Ff7bmZfbv2SVtdum05-W1Ixi3f2U44Mcbc,"About the Role At Wonder, we make world-class food accessible to everyone. As a Team Member, you’ll help bring menus from Michelin-starred and celebrity chefs to life while creating an inviting, positive experience for every guest. Whether you’re looking to grow your career, learn new skills, or join a fast-paced, fun team; this is your place. Role Details Pay Rate: $17.50 Overnight shifts include an additional $2.00/hour premium, automatically applied to any hours worked between 12:00 AM and 5…",Adzuna::API::Response::Job,34047.85,-77.05709,full_time,1,hospitality-catering-jobs,Adzuna::API::Response::Category,Hospitality & Catering Jobs,Adzuna::API::Response::Location,"['US', 'Virginia', 'Alexandria City', 'Trade']","Trade, Alexandria City",Adzuna::API::Response::Company,Wonder,
38.88618,Restaurant Crew Member,36175.71,5806176894,https://www.adzuna.com/details/5806176894?utm_medium=api&utm_source=abfa41a4,2026-07-18T10:17:19Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE3Njg5NCIsInMiOiJKZ19DSkxTQzhSR0ZNYTZiV0h6dGhRIn0.d1YBBrDQQeeUbZ7nvLq8toYGObuZ0flhivMSYvgzocM,"About the Role At Wonder, we make world-class food accessible to everyone. As a Team Member, you’ll help bring menus from Michelin-starred and celebrity chefs to life while creating an inviting, positive experience for every guest. Whether you’re looking to grow your career, learn new skills, or join a fast-paced, fun team; this is your place. Role Details Pay Rate: $17.50 Overnight shifts include an additional $2.00/hour premium, automatically applied to any hours worked between 12:00 AM and 5…",Adzuna::API::Response::Job,36175.71,-77.43983,full_time,1,hospitality-catering-jobs,Adzuna::API::Response::Category,Hospitality & Catering Jobs,Adzuna::API::Response::Location,"['US', 'Virginia', 'Fairfax County', 'Chantilly']","Chantilly, Fairfax County",Adzuna::API::Response::Company,Wonder,
38.949814,Restaurant Crew Member,35191.65,5806176891,https://www.adzuna.com/details/5806176891?utm_medium=api&utm_source=abfa41a4,2026-07-18T10:17:10Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE3Njg5MSIsInMiOiJKZ19DSkxTQzhSR0ZNYTZiV0h6dGhRIn0.umWOZEj9jSV4I_6jrQC_7V1LAwCifUTnS8Up4MB_dLo,"About the Role At Wonder, we make world-class food accessible to everyone. As a Team Member, you’ll help bring menus from Michelin-starred and celebrity chefs to life while creating an inviting, positive experience for every guest. Whether you’re looking to grow your career, learn new skills, or join a fast-paced, fun team; this is your place. Role Details Pay Rate: $17.50 Overnight shifts include an additional $2.00/hour premium, automatically applied to any hours worked between 12:00 AM and 5…",Adzuna::API::Response::Job,35191.65,-77.227813,full_time,1,hospitality-catering-jobs,Adzuna::API::Response::Category,Hospitality & Catering Jobs,Adzuna::API::Response::Location,"['US', 'Virginia', 'Fairfax County', 'West Mclean']","West Mclean, Fairfax County",Adzuna::API::Response::Company,Wonder,
38.874691,Restaurant Crew Member,34105.63,5806176892,https://www.adzuna.com/details/5806176892?utm_medium=api&utm_source=abfa41a4,2026-07-18T10:17:10Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNjE3Njg5MiIsInMiOiJKZ19DSkxTQzhSR0ZNYTZiV0h6dGhRIn0.PEIaM0x3sLyf0zyUYQGPt3LtjOzn5VcOJhwm1b1JAWY,"About the Role At Wonder, we make world-class food accessible to everyone. As a Team Member, you’ll help bring menus from Michelin-starred and celebrity chefs to life while creating an inviting, positive experience for every guest. Whether you’re looking to grow your career, learn new skills, or join a fast-paced, fun team; this is your place. Role Details Pay Rate: $17.50 Overnight shifts include an additional $2.00/hour premium, automatically applied to any hours worked between 12:00 AM and 5…",Adzuna::API::Response::Job,34105.63,-77.77265,full_time,1,hospitality-catering-jobs,Adzuna::API::Response::Category,Hospitality & Catering Jobs,Adzuna::API::Response::Location,"['US', 'Virginia', 'Fauquier County', 'Broad Run']","Broad Run, Fauquier County",Adzuna::API::Response::Company,Wonder,
