salary_is_predicted,created,redirect_url,id,description,title,salary_max,adref,__CLASS__,salary_min,category.tag,category.label,category.__CLASS__,location.area,location.display_name,location.__CLASS__,company.__CLASS__,company.display_name,longitude,latitude,contract_time,contract_type
1,2026-05-13T11:36:25Z,https://www.adzuna.com/land/ad/5728133170?se=moUzBeNO8RGaCcx8qmXVjQ&utm_medium=api&utm_source=abfa41a4&v=0E1E46CF2B1F2AD7D9362CA2D443C62DA634AF7D,5728133170,"Overview: Imagine a career that truly takes you places, where you get to travel and meet new people every day along the journey. For 100 years, our Greyhound Drivers have been the heart and soul of our company, serving the transportation needs of communities across the nation. Do you enjoy meeting new people and have a passion for safety and the customer experience? Interested in a job that pays you to travel? Come join us in serving America's passengers as we continue our legacy of putting the…","CDL Bus Drivers - Denver, CO",87873.51,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyODEzMzE3MCIsInMiOiJtb1V6QmVOTzhSR2FDY3g4cW1YVmpRIn0.gwYUBhCdd0pVhLZHEg8E_JxrQk396pTody_BFbebghk,Adzuna::API::Response::Job,87873.51,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,"['US', 'Colorado', 'Denver', 'Glendale']","Glendale, Denver",Adzuna::API::Response::Location,Adzuna::API::Response::Company,"Greyhound Lines, Inc.",-104.961557,39.678217,,
1,2026-05-13T11:36:25Z,https://www.adzuna.com/land/ad/5728133162?se=moUzBeNO8RGaCcx8qmXVjQ&utm_medium=api&utm_source=abfa41a4&v=4B58E5204CC1E47C59FBDDD9F0FF8BC08C83420A,5728133162,"Home Caregiver – $17.50-$18.00/hr | Weekly Pay | Benefits Available Earn steady income doing meaningful work as a Caregiver with Home Instead . We offer competitive pay, consistent hours, and a team that supports your success. What you’ll get as a caregiver $17.50-$18.00/hr - weekly pay & direct deposit $700 caregiver referral program Sick leave accrual opportunities and paid training Paid holidays at 1.5x your rate Medical/Dental/Vision benefits, based on eligibility 401k matching, based on el…",Caregiver / Home Care Aide,44212.43,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibW9VekJlTk84UkdhQ2N4OHFtWFZqUSIsImkiOiI1NzI4MTMzMTYyIn0.R4rarDXBd1gEY-OKNGJNIT8WyHuPXVYs4keX1XPRXaI,Adzuna::API::Response::Job,44212.43,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Virginia', 'Arlington County', 'South']","South, Arlington County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Home Instead,-77.10276,38.86092,,
1,2026-05-13T11:36:25Z,https://www.adzuna.com/land/ad/5728133167?se=moUzBeNO8RGaCcx8qmXVjQ&utm_medium=api&utm_source=abfa41a4&v=EF6C4F3D2210DF1DAD37D420F4774F945CDB6688,5728133167,"Overview: Imagine a career that truly takes you places, where you get to travel and meet new people every day along the journey. For 100 years, our Greyhound Drivers have been the heart and soul of our company, serving the transportation needs of communities across the nation. Do you enjoy meeting new people and have a passion for safety and the customer experience? Interested in a job that pays you to travel? Come join us in serving America's passengers as we continue our legacy of putting the…","CDL Bus Drivers - Denver, CO",69760.98,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibW9VekJlTk84UkdhQ2N4OHFtWFZqUSIsImkiOiI1NzI4MTMzMTY3In0.3qr7axRGoHZyQzvoRtFCePowoIkIqrp3reRs9xGDqJU,Adzuna::API::Response::Job,69760.98,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,"['US', 'Colorado', 'Boulder County', 'Boulder']","Boulder, Boulder County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,"Greyhound Lines, Inc.",-105.283771,40.035317,,
1,2026-05-13T11:36:25Z,https://www.adzuna.com/land/ad/5728133171?se=moUzBeNO8RGaCcx8qmXVjQ&utm_medium=api&utm_source=abfa41a4&v=7EA4C7F68519B40071B60663F2F4D600C87D0A76,5728133171,"Overview: Imagine a career that truly takes you places, where you get to travel and meet new people every day along the journey. For 100 years, our Greyhound Drivers have been the heart and soul of our company, serving the transportation needs of communities across the nation. Do you enjoy meeting new people and have a passion for safety and the customer experience? Interested in a job that pays you to travel? Come join us in serving America's passengers as we continue our legacy of putting the…","CDL Bus Drivers - Denver, CO",61290.51,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyODEzMzE3MSIsInMiOiJtb1V6QmVOTzhSR2FDY3g4cW1YVmpRIn0.7VLbVrzStI0GZ28VFf1y1hPzi0mZrXYzt3E7Z9R2WL0,Adzuna::API::Response::Job,61290.51,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,"['US', 'Colorado', 'Arapahoe County', 'Centennial']","Centennial, Arapahoe County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,"Greyhound Lines, Inc.",-104.785687,39.693113,,
1,2026-05-13T11:36:25Z,https://www.adzuna.com/land/ad/5728133166?se=moUzBeNO8RGaCcx8qmXVjQ&utm_medium=api&utm_source=abfa41a4&v=E262EA6D148A69F948C81ECC79750036411C7422,5728133166,"Overview: Imagine a career that truly takes you places, where you get to travel and meet new people every day along the journey. For 100 years, our Greyhound Drivers have been the heart and soul of our company, serving the transportation needs of communities across the nation. Do you enjoy meeting new people and have a passion for safety and the customer experience? Interested in a job that pays you to travel? Come join us in serving America's passengers as we continue our legacy of putting the…","CDL Bus Drivers - Denver, CO",69307.34,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyODEzMzE2NiIsInMiOiJtb1V6QmVOTzhSR2FDY3g4cW1YVmpRIn0.4bqmoBWROzzcOc2L3dQLOrQ1aB1r7MT2W8vKouqxzDg,Adzuna::API::Response::Job,69307.34,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,"['US', 'Colorado', 'Adams County', 'Federal Heights']","Federal Heights, Adams County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,"Greyhound Lines, Inc.",-104.995597,39.749838,,
1,2026-05-13T11:36:25Z,https://www.adzuna.com/land/ad/5728133168?se=moUzBeNO8RGaCcx8qmXVjQ&utm_medium=api&utm_source=abfa41a4&v=450B02D45C2613DEDC0A77843CF82B54132D2633,5728133168,"Overview: Imagine a career that truly takes you places, where you get to travel and meet new people every day along the journey. For 100 years, our Greyhound Drivers have been the heart and soul of our company, serving the transportation needs of communities across the nation. Do you enjoy meeting new people and have a passion for safety and the customer experience? Interested in a job that pays you to travel? Come join us in serving America's passengers as we continue our legacy of putting the…","CDL Bus Drivers - Denver, CO",60627.31,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibW9VekJlTk84UkdhQ2N4OHFtWFZqUSIsImkiOiI1NzI4MTMzMTY4In0.aCRK7E6l9E8wC8rd8RhsHhmsV9BqRUsWBYSMktBvZmw,Adzuna::API::Response::Job,60627.31,travel-jobs,Travel Jobs,Adzuna::API::Response::Category,"['US', 'Colorado', 'Adams County', 'Federal Heights']","Federal Heights, Adams County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,"Greyhound Lines, Inc.",-104.99306,39.7475,,
1,2026-05-13T11:36:25Z,https://www.adzuna.com/land/ad/5728133159?se=moUzBeNO8RGaCcx8qmXVjQ&utm_medium=api&utm_source=abfa41a4&v=458A6D0CF78818CBC782402C6A9BB57515082503,5728133159,"Home Caregiver – $17.50-$18.00/hr | Weekly Pay | Benefits Available Earn steady income doing meaningful work as a Caregiver with Home Instead . We offer competitive pay, consistent hours, and a team that supports your success. What you’ll get as a caregiver $17.50-$18.00/hr - weekly pay & direct deposit $700 caregiver referral program Sick leave accrual opportunities and paid training Paid holidays at 1.5x your rate Medical/Dental/Vision benefits, based on eligibility 401k matching, based on el…",Caregiver - Weekly Pay,59778.12,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyODEzMzE1OSIsInMiOiJtb1V6QmVOTzhSR2FDY3g4cW1YVmpRIn0.nxpY2YU1I-XEjg5lscK_gJGJ1Yr7EDroLkxZ65kZdJA,Adzuna::API::Response::Job,59778.12,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Virginia', 'Culpeper County', 'Brandy']","Brandy, Culpeper County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Home Instead,-77.92674,38.49828,,
1,2026-05-13T11:36:24Z,https://www.adzuna.com/land/ad/5728133147?se=moUzBeNO8RGaCcx8qmXVjQ&utm_medium=api&utm_source=abfa41a4&v=885EF63CA8C3DAB0BBFA33B27F5F2A0D1A864C7D,5728133147,"Home Caregiver – $17.50-$18.00/hr | Weekly Pay | Benefits Available Earn steady income doing meaningful work as a Caregiver with Home Instead . We offer competitive pay, consistent hours, and a team that supports your success. What you’ll get as a caregiver $17.50-$18.00/hr - weekly pay & direct deposit $700 caregiver referral program Sick leave accrual opportunities and paid training Paid holidays at 1.5x your rate Medical/Dental/Vision benefits, based on eligibility 401k matching, based on el…",Caregiver - Immediate Openings,57781.73,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibW9VekJlTk84UkdhQ2N4OHFtWFZqUSIsImkiOiI1NzI4MTMzMTQ3In0.nNpeYyksj6MJj-omw_jatcu9KEyrHgIQ9oQj7llx0n4,Adzuna::API::Response::Job,57781.73,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Virginia', 'Arlington County', 'South']","South, Arlington County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Home Instead,-77.10276,38.86092,,
1,2026-05-13T11:36:24Z,https://www.adzuna.com/land/ad/5728133158?se=moUzBeNO8RGaCcx8qmXVjQ&utm_medium=api&utm_source=abfa41a4&v=38AECA340A6868F82D9BE77B2E204876BB66CC95,5728133158,"Home Caregiver – $17.50-$18.00/hr | Weekly Pay | Benefits Available Earn steady income doing meaningful work as a Caregiver with Home Instead . We offer competitive pay, consistent hours, and a team that supports your success. What you’ll get as a caregiver $17.50-$18.00/hr - weekly pay & direct deposit $700 caregiver referral program Sick leave accrual opportunities and paid training Paid holidays at 1.5x your rate Medical/Dental/Vision benefits, based on eligibility 401k matching, based on el…",Caregiver - Weekly Pay,54825.1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibW9VekJlTk84UkdhQ2N4OHFtWFZqUSIsImkiOiI1NzI4MTMzMTU4In0.kYD4b8YhQRbbxOfwQHteCv9o0-NpZFCUorn6J6rJVII,Adzuna::API::Response::Job,54825.1,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Virginia', 'Arlington County', 'South']","South, Arlington County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Home Instead,-77.10276,38.86092,,
1,2026-05-13T11:36:24Z,https://www.adzuna.com/land/ad/5728133145?se=moUzBeNO8RGaCcx8qmXVjQ&utm_medium=api&utm_source=abfa41a4&v=30EDB8E7D4DA81EDC692C8F549A7CA226894724A,5728133145,"Home Caregiver – $17.50-$18.00/hr | Weekly Pay | Benefits Available Earn steady income doing meaningful work as a Caregiver with Home Instead . We offer competitive pay, consistent hours, and a team that supports your success. What you’ll get as a caregiver $17.50-$18.00/hr - weekly pay & direct deposit $700 caregiver referral program Sick leave accrual opportunities and paid training Paid holidays at 1.5x your rate Medical/Dental/Vision benefits, based on eligibility 401k matching, based on el…",Caregiver - Immediate Openings,57781.73,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibW9VekJlTk84UkdhQ2N4OHFtWFZqUSIsImkiOiI1NzI4MTMzMTQ1In0.AxuPRYpUfi11qB0qqN_HS2sLlChB137wbMlg0tgR9Lg,Adzuna::API::Response::Job,57781.73,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Virginia', 'Arlington County', 'South']","South, Arlington County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Home Instead,-77.10276,38.86092,,
1,2026-05-13T11:36:24Z,https://www.adzuna.com/land/ad/5728133150?se=moUzBeNO8RGaCcx8qmXVjQ&utm_medium=api&utm_source=abfa41a4&v=477E5E5301EEA09E006C33ACE18A760D9E149A14,5728133150,"Home Caregiver – $17.50-$18.00/hr | Weekly Pay | Benefits Available Earn steady income doing meaningful work as a Caregiver with Home Instead . We offer competitive pay, consistent hours, and a team that supports your success. What you’ll get as a caregiver $17.50-$18.00/hr - weekly pay & direct deposit $700 caregiver referral program Sick leave accrual opportunities and paid training Paid holidays at 1.5x your rate Medical/Dental/Vision benefits, based on eligibility 401k matching, based on el…",Caregiver / Home Care Aide,48206.67,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibW9VekJlTk84UkdhQ2N4OHFtWFZqUSIsImkiOiI1NzI4MTMzMTUwIn0._cRXMOPkhJSr-ffY2l1cDTV0cFZYiBGAlqZ13H1AVVE,Adzuna::API::Response::Job,48206.67,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Virginia', 'Culpeper County', 'Brandy']","Brandy, Culpeper County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Home Instead,-77.92674,38.49828,,
1,2026-05-13T11:36:24Z,https://www.adzuna.com/land/ad/5728133148?se=moUzBeNO8RGaCcx8qmXVjQ&utm_medium=api&utm_source=abfa41a4&v=180566493BB45C1EF1F1AA5691B447A03121FD15,5728133148,"Home Caregiver – $17.50-$18.00/hr | Weekly Pay | Benefits Available Earn steady income doing meaningful work as a Caregiver with Home Instead . We offer competitive pay, consistent hours, and a team that supports your success. What you’ll get as a caregiver $17.50-$18.00/hr - weekly pay & direct deposit $700 caregiver referral program Sick leave accrual opportunities and paid training Paid holidays at 1.5x your rate Medical/Dental/Vision benefits, based on eligibility 401k matching, based on el…",In Home Caregiver,56840.41,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibW9VekJlTk84UkdhQ2N4OHFtWFZqUSIsImkiOiI1NzI4MTMzMTQ4In0.4y1Vr5-OVuYg_2rzVVtuK7bZvK2aY52K6DDLtAxjItc,Adzuna::API::Response::Job,56840.41,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Virginia', 'Culpeper County', 'Brandy']","Brandy, Culpeper County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Home Instead,-77.92674,38.49828,,
1,2026-05-13T11:36:24Z,https://www.adzuna.com/land/ad/5728133157?se=moUzBeNO8RGaCcx8qmXVjQ&utm_medium=api&utm_source=abfa41a4&v=F5D6847815B8645291DD9182EF8E18CDC249E0A4,5728133157,"Home Caregiver – $17.50-$18.00/hr | Weekly Pay | Benefits Available Earn steady income doing meaningful work as a Caregiver with Home Instead . We offer competitive pay, consistent hours, and a team that supports your success. What you’ll get as a caregiver $17.50-$18.00/hr - weekly pay & direct deposit $700 caregiver referral program Sick leave accrual opportunities and paid training Paid holidays at 1.5x your rate Medical/Dental/Vision benefits, based on eligibility 401k matching, based on el…",Caregiver - Weekly Pay,59778.12,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibW9VekJlTk84UkdhQ2N4OHFtWFZqUSIsImkiOiI1NzI4MTMzMTU3In0.IBkkFnmiM7R_cyxjWdPFZ6PndxGaGkqprjCOxBjh9So,Adzuna::API::Response::Job,59778.12,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Virginia', 'Culpeper County', 'Brandy']","Brandy, Culpeper County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Home Instead,-77.92674,38.49828,,
1,2026-05-13T11:36:24Z,https://www.adzuna.com/land/ad/5728133154?se=moUzBeNO8RGaCcx8qmXVjQ&utm_medium=api&utm_source=abfa41a4&v=BCEE7DB227D1FD88AC7B99F7853EF32FDEF68EF6,5728133154,"Home Caregiver – $17.50-$18.00/hr | Weekly Pay | Benefits Available Earn steady income doing meaningful work as a Caregiver with Home Instead . We offer competitive pay, consistent hours, and a team that supports your success. What you’ll get as a caregiver $17.50-$18.00/hr - weekly pay & direct deposit $700 caregiver referral program Sick leave accrual opportunities and paid training Paid holidays at 1.5x your rate Medical/Dental/Vision benefits, based on eligibility 401k matching, based on el…",In Home Caregiver,52130.8,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyODEzMzE1NCIsInMiOiJtb1V6QmVOTzhSR2FDY3g4cW1YVmpRIn0.jFvdag3SA3pG7CS6yWlqwMEaYchjbxqSS3Sic5AlCHQ,Adzuna::API::Response::Job,52130.8,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Virginia', 'Arlington County', 'South']","South, Arlington County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Home Instead,-77.10276,38.86092,,
1,2026-05-13T11:36:24Z,https://www.adzuna.com/land/ad/5728133146?se=moUzBeNO8RGaCcx8qmXVjQ&utm_medium=api&utm_source=abfa41a4&v=63C0C84FDD0F5889B3B0CC241CC85B796E7E5828,5728133146,"Home Caregiver – $17.50-$18.00/hr | Weekly Pay | Benefits Available Earn steady income doing meaningful work as a Caregiver with Home Instead . We offer competitive pay, consistent hours, and a team that supports your success. What you’ll get as a caregiver $17.50-$18.00/hr - weekly pay & direct deposit $700 caregiver referral program Sick leave accrual opportunities and paid training Paid holidays at 1.5x your rate Medical/Dental/Vision benefits, based on eligibility 401k matching, based on el…",Caregiver - Immediate Openings,63001.92,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibW9VekJlTk84UkdhQ2N4OHFtWFZqUSIsImkiOiI1NzI4MTMzMTQ2In0.qM1C3G_-tIKbjaWoIJNE-HKmjiT2kRcxgHo9k_dk7Jw,Adzuna::API::Response::Job,63001.92,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Virginia', 'Culpeper County', 'Brandy']","Brandy, Culpeper County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Home Instead,-77.92674,38.49828,,
1,2026-05-13T11:36:24Z,https://www.adzuna.com/land/ad/5728133156?se=moUzBeNO8RGaCcx8qmXVjQ&utm_medium=api&utm_source=abfa41a4&v=94C94CA3150D7CF346951A7CED1879AABEE90349,5728133156,"Home Caregiver – $17.50-$18.00/hr | Weekly Pay | Benefits Available Earn steady income doing meaningful work as a Caregiver with Home Instead . We offer competitive pay, consistent hours, and a team that supports your success. What you’ll get as a caregiver $17.50-$18.00/hr - weekly pay & direct deposit $700 caregiver referral program Sick leave accrual opportunities and paid training Paid holidays at 1.5x your rate Medical/Dental/Vision benefits, based on eligibility 401k matching, based on el…",In Home Caregiver,52130.8,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyODEzMzE1NiIsInMiOiJtb1V6QmVOTzhSR2FDY3g4cW1YVmpRIn0.tvildyNeJ4fXP7lKzzSXX0SxtvdPcb3vmW4kPMKHmnI,Adzuna::API::Response::Job,52130.8,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Virginia', 'Arlington County', 'South']","South, Arlington County",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Home Instead,-77.10276,38.86092,,
