salary_max,redirect_url,description,latitude,salary_is_predicted,id,title,contract_time,adref,salary_min,longitude,created,__CLASS__,category.label,category.tag,category.__CLASS__,company.display_name,company.__CLASS__,location.display_name,location.__CLASS__,location.area,contract_type
107260.67,https://www.adzuna.com/details/5691333064?utm_medium=api&utm_source=abfa41a4,"Earn a $2,000 Completion Bonus! We are offering up to $2,000 as a Completion Bonus for Speech-Language Pathologists (SLPs) who are brand new to Epic Special Education Staffing and who complete their full assignment (must work 30 hours or more per week). ABOUT US Together, we are the Epic Special Education Staffing family and family is how we view each member of this incredible community. From our family to the nation’s schools, we remain focused on providing a world of opportunities for you to …",34.267833,1,5691333064,Speech Language Pathologist School 2026-2027 SY,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MTMzMzA2NCIsInMiOiJ5cmRneDhJeDhSR3JCWk5iWTVJMGZBIn0.D38mUSNhpsHUp-Eq1-NMpOZwqOO7wnGVUvtV3Kk2SL8,107260.67,-119.211966,2026-04-06T10:08:25Z,Adzuna::API::Response::Job,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,Epic Special Education Staffing,Adzuna::API::Response::Company,"San Buenaventura, Ventura County",Adzuna::API::Response::Location,"['US', 'California', 'Ventura County', 'San Buenaventura']",
93413.2,https://www.adzuna.com/details/5691333107?utm_medium=api&utm_source=abfa41a4,"Earn a $2,000 Completion Bonus! We are offering up to $2,000 as a Completion Bonus for Speech-Language Pathologists (SLPs) who are brand new to Epic Special Education Staffing and who complete their full assignment (must work 30 hours or more per week). ABOUT US Together, we are the Epic Special Education Staffing family and family is how we view each member of this incredible community. From our family to the nation’s schools, we remain focused on providing a world of opportunities for you to …",37.936481,1,5691333107,Speech Language Pathologist School 2026-2027 SY,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MTMzMzEwNyIsInMiOiJ5cmRneDhJeDhSR3JCWk5iWTVJMGZBIn0.JPBhlRd6CHjbiODk9aPyclBB4BQUakZCxfb2uDLaQ2E,93413.2,-121.712774,2026-04-06T10:08:25Z,Adzuna::API::Response::Job,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,Epic Special Education Staffing,Adzuna::API::Response::Company,"Brentwood, Contra Costa County",Adzuna::API::Response::Location,"['US', 'California', 'Contra Costa County', 'Brentwood']",
113070.84,https://www.adzuna.com/details/5691333111?utm_medium=api&utm_source=abfa41a4,"Earn a $2,000 Completion Bonus! We are offering up to $2,000 as a Completion Bonus for Speech-Language Pathologists (SLPs) who are brand new to Epic Special Education Staffing and who complete their full assignment (must work 30 hours or more per week). ABOUT US Together, we are the Epic Special Education Staffing family and family is how we view each member of this incredible community. From our family to the nation’s schools, we remain focused on providing a world of opportunities for you to …",37.921848,1,5691333111,Speech Language Pathologist School 2026-2027 SY,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MTMzMzExMSIsInMiOiJ5cmRneDhJeDhSR3JCWk5iWTVJMGZBIn0.RmPmZhqNdet_TN6vAJm0ZtDQOIe1y_I6JB6QnXTB_Fs,113070.84,-122.066891,2026-04-06T10:08:25Z,Adzuna::API::Response::Job,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,Epic Special Education Staffing,Adzuna::API::Response::Company,"Waldon, Contra Costa County",Adzuna::API::Response::Location,"['US', 'California', 'Contra Costa County', 'Waldon']",
92270.59,https://www.adzuna.com/details/5691333067?utm_medium=api&utm_source=abfa41a4,"Earn a $2,000 Completion Bonus! We are offering up to $2,000 as a Completion Bonus for Speech-Language Pathologists (SLPs) who are brand new to Epic Special Education Staffing and who complete their full assignment (must work 30 hours or more per week). ABOUT US Together, we are the Epic Special Education Staffing family and family is how we view each member of this incredible community. From our family to the nation’s schools, we remain focused on providing a world of opportunities for you to …",37.994181,1,5691333067,Speech Language Pathologist School 2026-2027 SY,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MTMzMzA2NyIsInMiOiJ5cmRneDhJeDhSR3JCWk5iWTVJMGZBIn0.lERLYgYFE1FMrb6FxBMzscMJhQlxfGIfggCwxOj2zDM,92270.59,-122.106068,2026-04-06T10:08:25Z,Adzuna::API::Response::Job,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,Epic Special Education Staffing,Adzuna::API::Response::Company,"Briones, Contra Costa County",Adzuna::API::Response::Location,"['US', 'California', 'Contra Costa County', 'Briones']",
107140.14,https://www.adzuna.com/details/5691333085?utm_medium=api&utm_source=abfa41a4,"Earn a $2,000 Completion Bonus! We are offering up to $2,000 as a Completion Bonus for Speech-Language Pathologists (SLPs) who are brand new to Epic Special Education Staffing and who complete their full assignment (must work 30 hours or more per week). ABOUT US Together, we are the Epic Special Education Staffing family and family is how we view each member of this incredible community. From our family to the nation’s schools, we remain focused on providing a world of opportunities for you to …",37.852768,1,5691333085,Speech Language Pathologist School 2026-2027 SY,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieXJkZ3g4SXg4UkdyQlpOYlk1STBmQSIsImkiOiI1NjkxMzMzMDg1In0.kTaQU1vdvZWqgPHOrkWD7SwNEXkJA24snctzlCsLj2A,107140.14,-122.019697,2026-04-06T10:08:25Z,Adzuna::API::Response::Job,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,Epic Special Education Staffing,Adzuna::API::Response::Company,"Alamo, Contra Costa County",Adzuna::API::Response::Location,"['US', 'California', 'Contra Costa County', 'Alamo']",
78876.34,https://www.adzuna.com/details/5691333086?utm_medium=api&utm_source=abfa41a4,"Earn a $2,000 Completion Bonus! We are offering up to $2,000 as a Completion Bonus for Speech-Language Pathologists (SLPs) who are brand new to Epic Special Education Staffing and who complete their full assignment (must work 30 hours or more per week). ABOUT US Together, we are the Epic Special Education Staffing family and family is how we view each member of this incredible community. From our family to the nation’s schools, we remain focused on providing a world of opportunities for you to …",38.405498,1,5691333086,Speech Language Pathologist School 2026-2027 SY,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MTMzMzA4NiIsInMiOiJ5cmRneDhJeDhSR3JCWk5iWTVJMGZBIn0.kkiSdV0ZwiOInKQY3BrD3p2BjL7KYMqmNC8EOmcd8v4,78876.34,-122.359153,2026-04-06T10:08:25Z,Adzuna::API::Response::Job,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,Epic Special Education Staffing,Adzuna::API::Response::Company,"Yountville, Napa County",Adzuna::API::Response::Location,"['US', 'California', 'Napa County', 'Yountville']",
84850.02,https://www.adzuna.com/details/5691333053?utm_medium=api&utm_source=abfa41a4,"Earn a $2,000 Completion Bonus! We are offering up to $2,000 as a Completion Bonus for Speech-Language Pathologists (SLPs) who are brand new to Epic Special Education Staffing and who complete their full assignment (must work 30 hours or more per week). ABOUT US Together, we are the Epic Special Education Staffing family and family is how we view each member of this incredible community. From our family to the nation’s schools, we remain focused on providing a world of opportunities for you to …",37.995858,1,5691333053,Speech Language Pathologist School 2026-2027 SY,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieXJkZ3g4SXg4UkdyQlpOYlk1STBmQSIsImkiOiI1NjkxMzMzMDUzIn0.ukgO8v3dYVbT9fbILM4IJK0IXD8pUmRKiROdth0Di2k,84850.02,-121.814634,2026-04-06T10:08:25Z,Adzuna::API::Response::Job,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,Epic Special Education Staffing,Adzuna::API::Response::Company,"Antioch, Contra Costa County",Adzuna::API::Response::Location,"['US', 'California', 'Contra Costa County', 'Antioch']",
97337.26,https://www.adzuna.com/details/5691333098?utm_medium=api&utm_source=abfa41a4,"Earn a $2,000 Completion Bonus! We are offering up to $2,000 as a Completion Bonus for Speech-Language Pathologists (SLPs) who are brand new to Epic Special Education Staffing and who complete their full assignment (must work 30 hours or more per week). ABOUT US Together, we are the Epic Special Education Staffing family and family is how we view each member of this incredible community. From our family to the nation’s schools, we remain focused on providing a world of opportunities for you to …",37.983351,1,5691333098,Speech Language Pathologist School 2026-2027 SY,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MTMzMzA5OCIsInMiOiJ5cmRneDhJeDhSR3JCWk5iWTVJMGZBIn0.8rlQuLPZUdlwqvSmxL-N2dcwxLlL9dGFgOHyR8nQZoQ,97337.26,-122.036587,2026-04-06T10:08:25Z,Adzuna::API::Response::Job,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,Epic Special Education Staffing,Adzuna::API::Response::Company,"Pacheco, Contra Costa County",Adzuna::API::Response::Location,"['US', 'California', 'Contra Costa County', 'Pacheco']",
75482.71,https://www.adzuna.com/details/5691333071?utm_medium=api&utm_source=abfa41a4,"Earn a $2,000 Completion Bonus! We are offering up to $2,000 as a Completion Bonus for Speech-Language Pathologists (SLPs) who are brand new to Epic Special Education Staffing and who complete their full assignment (must work 30 hours or more per week). ABOUT US Together, we are the Epic Special Education Staffing family and family is how we view each member of this incredible community. From our family to the nation’s schools, we remain focused on providing a world of opportunities for you to …",38.251653,1,5691333071,Speech Language Pathologist School 2026-2027 SY,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MTMzMzA3MSIsInMiOiJ5cmRneDhJeDhSR3JCWk5iWTVJMGZBIn0.D6PWoEDiqoLnFqqkQtTPrA44mRueimWYoyWKIMri0aE,75482.71,-122.453316,2026-04-06T10:08:25Z,Adzuna::API::Response::Job,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,Epic Special Education Staffing,Adzuna::API::Response::Company,"Schellville, Sonoma County",Adzuna::API::Response::Location,"['US', 'California', 'Sonoma County', 'Schellville']",
133943.58,https://www.adzuna.com/details/5691333092?utm_medium=api&utm_source=abfa41a4,"Earn a $2,000 Completion Bonus! We are offering up to $2,000 as a Completion Bonus for Speech-Language Pathologists (SLPs) who are brand new to Epic Special Education Staffing and who complete their full assignment (must work 30 hours or more per week). ABOUT US Together, we are the Epic Special Education Staffing family and family is how we view each member of this incredible community. From our family to the nation’s schools, we remain focused on providing a world of opportunities for you to …",38.101488,1,5691333092,Speech Language Pathologist School Virtual,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MTMzMzA5MiIsInMiOiJ5cmRneDhJeDhSR3JCWk5iWTVJMGZBIn0.6FyWj0b0sHQAlFnJsRAT0R736bB2J02vyH__mVx6ATM,133943.58,-122.210201,2026-04-06T10:08:25Z,Adzuna::API::Response::Job,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,Epic Special Education Staffing,Adzuna::API::Response::Company,"Crockett, Contra Costa County",Adzuna::API::Response::Location,"['US', 'California', 'Contra Costa County', 'Crockett']",
134990.62,https://www.adzuna.com/details/5691333050?utm_medium=api&utm_source=abfa41a4,"Earn a $2,000 Completion Bonus! We are offering up to $2,000 as a Completion Bonus for Speech-Language Pathologists (SLPs) who are brand new to Epic Special Education Staffing and who complete their full assignment (must work 30 hours or more per week). ABOUT US Together, we are the Epic Special Education Staffing family and family is how we view each member of this incredible community. From our family to the nation’s schools, we remain focused on providing a world of opportunities for you to …",38.096468,1,5691333050,Speech Language Pathologist School Virtual,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MTMzMzA1MCIsInMiOiJ5cmRneDhJeDhSR3JCWk5iWTVJMGZBIn0.ecPLOUnc9K1ntBTfKIJgFbdV-ytmmWRa2LYG4S-s5yE,134990.62,-122.583186,2026-04-06T10:08:25Z,Adzuna::API::Response::Job,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,Epic Special Education Staffing,Adzuna::API::Response::Company,"San Marin, Marin County",Adzuna::API::Response::Location,"['US', 'California', 'Marin County', 'San Marin']",
70901.88,https://www.adzuna.com/details/5691333023?utm_medium=api&utm_source=abfa41a4,"ABOUT US Together, we are the Epic Special Education Staffing family and family is how we view each member of this incredible community. From our family to the nation’s schools, we remain focused on providing a world of opportunities for you to leverage your abilities and make an impact on special education. Apply today! POSITION DESCRIPTION Epic Special Education Staffing is partnering with an exceptional school district who is looking for a contract School Psychologist for the 2026 - 2027 sch…",35.407086,1,5691333023,School Psychologist 2026-2027 SY,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieXJkZ3g4SXg4UkdyQlpOYlk1STBmQSIsImkiOiI1NjkxMzMzMDIzIn0.2ducHDudeUUVlu_xNhPl4yTFxPJVSj5a62fYh_3y6Ww,70901.88,-80.115877,2026-04-06T10:08:24Z,Adzuna::API::Response::Job,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,Epic Special Education Staffing,Adzuna::API::Response::Company,"Badin, Stanly County",Adzuna::API::Response::Location,"['US', 'North Carolina', 'Stanly County', 'Badin']",
52244.88,https://www.adzuna.com/details/5691333004?utm_medium=api&utm_source=abfa41a4,"ABOUT US Together, we are the Epic Special Education Staffing family and family is how we view each member of this incredible community. From our family to the nation’s schools, we remain focused on providing a world of opportunities for you to leverage your abilities and make an impact on special education. Apply today! POSITION DESCRIPTION Epic Special Education Staffing is partnering with an exceptional school district who is looking for a contract Sign Language Interpreter for the 2026 - 20…",35.226281,1,5691333004,Sign Language Interpreter School 2026-2027 SY,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieXJkZ3g4SXg4UkdyQlpOYlk1STBmQSIsImkiOiI1NjkxMzMzMDA0In0.pzsJ7Kzfab9hUuhul_GKmKbEE8OMf9JyXj4nab2FPFY,52244.88,-80.144059,2026-04-06T10:08:24Z,Adzuna::API::Response::Job,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,Epic Special Education Staffing,Adzuna::API::Response::Company,"Norwood, Stanly County",Adzuna::API::Response::Location,"['US', 'North Carolina', 'Stanly County', 'Norwood']",
62251.3,https://www.adzuna.com/details/5691332998?utm_medium=api&utm_source=abfa41a4,"ABOUT US Together, we are the Epic Special Education Staffing family and family is how we view each member of this incredible community. From our family to the nation’s schools, we remain focused on providing a world of opportunities for you to leverage your abilities and make an impact on special education. Apply today! POSITION DESCRIPTION Epic Special Education Staffing is partnering with an exceptional school district who is looking for a contract Sign Language Interpreter for the 2025 - 20…",33.828364,1,5691332998,Sign Language Interpreter School,full_time,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieXJkZ3g4SXg4UkdyQlpOYlk1STBmQSIsImkiOiI1NjkxMzMyOTk4In0.d-I2nyBvuufzi0OBRVOnkkkSE4q4m80kpjjWLMuHBWU,62251.3,-81.118219,2026-04-06T10:08:24Z,Adzuna::API::Response::Job,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,Epic Special Education Staffing,Adzuna::API::Response::Company,"Gaston, Lexington County",Adzuna::API::Response::Location,"['US', 'South Carolina', 'Lexington County', 'Gaston']",
61512.91,https://www.adzuna.com/details/5691333007?utm_medium=api&utm_source=abfa41a4,"ABOUT US Together, we are the Epic Special Education Staffing family and family is how we view each member of this incredible community. From our family to the nation’s schools, we remain focused on providing a world of opportunities for you to leverage your abilities and make an impact on special education. Apply today! POSITION DESCRIPTION Epic Special Education Staffing is partnering with an exceptional school district who is looking for a contract Sign Language Interpreter for the 2025 - 20…",34.003314,1,5691333007,Sign Language Interpreter School,full_time,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5MTMzMzAwNyIsInMiOiJ5cmRneDhJeDhSR3JCWk5iWTVJMGZBIn0.p5zel3x6fTQt5oEsIf90ybbJ9KgXi2H7iIwnKVjxohg,61512.91,-81.032148,2026-04-06T10:08:24Z,Adzuna::API::Response::Job,Teaching Jobs,teaching-jobs,Adzuna::API::Response::Category,Epic Special Education Staffing,Adzuna::API::Response::Company,"Capitol, Richland County",Adzuna::API::Response::Location,"['US', 'South Carolina', 'Richland County', 'Capitol']",
